|6.6.6
Archiving\03_Data\fracLP/QFM_m4/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1466.17        500.000        99.0955                 NaN            NaN            NaN  0.611222E-002            NaN  0.898366                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0959                 NaN            NaN            NaN  0.599454E-002            NaN  0.898062                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        99.0932                 NaN            NaN            NaN  0.588163E-002            NaN  0.900967                 NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        99.0922                 NaN            NaN            NaN  0.575535E-002            NaN  0.902056                 NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.0840                 NaN            NaN            NaN  0.564055E-002            NaN  0.910399                 NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0761                 NaN            NaN            NaN  0.550432E-002            NaN  0.918392                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        99.0655                 NaN            NaN            NaN  0.537288E-002            NaN  0.929131                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        99.0486                 NaN            NaN            NaN  0.521729E-002            NaN  0.946175                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        99.0262                 NaN            NaN            NaN  0.506174E-002            NaN  0.968721                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.6684                 NaN            NaN            NaN  0.256590E-002            NaN  0.430468       0.898584                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.6516                 NaN            NaN            NaN  0.214854E-002            NaN  0.364089       0.982122                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.6725                 NaN            NaN            NaN  0.200433E-002            NaN  0.359343       0.966178                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.6933                 NaN            NaN            NaN  0.185769E-002            NaN  0.950121       0.354761                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.7125                 NaN            NaN            NaN  0.172393E-002            NaN  0.349998       0.935770                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.7308                 NaN            NaN            NaN  0.159686E-002            NaN  0.347353       0.920250                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.7506                 NaN            NaN            NaN  0.145424E-002            NaN  0.343126       0.904793                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.7690                 NaN            NaN            NaN  0.133323E-002            NaN  0.338098       0.891553                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.7859                 NaN            NaN            NaN  0.120871E-002            NaN  0.334002       0.878873                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.8016                 NaN            NaN            NaN  0.108129E-002            NaN  0.330344       0.867019                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.8205                 NaN            NaN            NaN  0.979456E-003            NaN  0.326538       0.852013                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.8354                 NaN            NaN            NaN  0.860995E-003            NaN  0.840847       0.322852                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.8510                 NaN            NaN            NaN  0.749900E-003            NaN  0.829129       0.319149                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.8662                 NaN            NaN            NaN  0.650149E-003            NaN  0.315873       0.817245                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.8803                 NaN            NaN            NaN  0.545285E-003            NaN  0.311855       0.807338                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.8945                 NaN            NaN            NaN  0.443817E-003            NaN  0.308274       0.796826                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.9069                 NaN            NaN            NaN  0.350326E-003            NaN  0.787729       0.305058                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.9207                 NaN            NaN            NaN  0.253764E-003            NaN  0.302715       0.776373                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.5279                 NaN            NaN            NaN  0.279025E-003            NaN  0.797811       0.464749       0.209272                 NaN            NaN            NaN
  1395.99        500.000        97.1758                 NaN            NaN            NaN            NaN            NaN  0.888422        1.01995       0.915801                 NaN            NaN            NaN
  1393.48        500.000        97.2497                 NaN            NaN            NaN            NaN            NaN  0.867483       0.991405       0.891440                 NaN            NaN            NaN
  1390.98        500.000        97.3239                 NaN            NaN            NaN            NaN            NaN  0.845311       0.963983       0.866772                 NaN            NaN            NaN
  1388.47        500.000        97.3901                 NaN            NaN            NaN            NaN            NaN  0.940250       0.824473       0.845133                 NaN            NaN            NaN
  1385.96        500.000        97.4566                 NaN            NaN            NaN            NaN            NaN  0.805726       0.914221       0.823415                 NaN            NaN            NaN
  1383.46        500.000        97.5153                 NaN            NaN            NaN            NaN            NaN  0.891275       0.790135       0.803296                 NaN            NaN            NaN
  1380.95        500.000        97.5822                 NaN            NaN            NaN            NaN            NaN  0.868140       0.768589       0.781063                 NaN            NaN            NaN
  1378.45        500.000        97.6368                 NaN            NaN            NaN            NaN            NaN  0.751134       0.849294       0.762815                 NaN            NaN            NaN
  1375.94        500.000        97.6889                 NaN            NaN            NaN            NaN            NaN  0.735599       0.830256       0.745253                 NaN            NaN            NaN
  1373.43        500.000        97.7389                 NaN            NaN            NaN            NaN            NaN  0.720377       0.812472       0.728248                 NaN            NaN            NaN
  1370.93        500.000        97.7891                 NaN            NaN            NaN            NaN            NaN  0.794469       0.705109       0.711293                 NaN            NaN            NaN
  1368.42        500.000        97.8349                 NaN            NaN            NaN            NaN            NaN  0.689987       0.779226       0.695855                 NaN            NaN            NaN
  1365.91        500.000        97.8810                 NaN            NaN            NaN            NaN            NaN  0.762865       0.676086       0.680058                 NaN            NaN            NaN
  1363.41        500.000        97.9231                 NaN            NaN            NaN            NaN            NaN  0.662996       0.748369       0.665488                 NaN            NaN            NaN
  1360.90        500.000        97.9641                 NaN            NaN            NaN            NaN            NaN  0.733431       0.650964       0.651463                 NaN            NaN            NaN
  1358.40        500.000        98.0028                 NaN            NaN            NaN            NaN            NaN  0.637899       0.721099       0.638239                 NaN            NaN            NaN
  1355.89        500.000        98.0411                 NaN            NaN            NaN            NaN            NaN  0.624918       0.709244       0.624769                 NaN            NaN            NaN
  1353.38        500.000        98.0764                 NaN            NaN            NaN            NaN            NaN  0.613951       0.697132       0.612488                 NaN            NaN            NaN
  1350.88        500.000        4.82810        92.1412                 NaN            NaN            NaN            NaN   1.14419       0.903494       0.983054                 NaN            NaN            NaN
  1348.37        500.000        9.16239        88.1311                 NaN            NaN            NaN            NaN  0.809996        1.02240       0.874141                 NaN            NaN            NaN
  1345.86        500.000        12.7841        84.8338                 NaN  0.125616E-002            NaN            NaN  0.721592       0.894230       0.765026                 NaN            NaN            NaN
  1343.36        500.000        17.7459        79.6839                 NaN  0.499275                 NaN            NaN   1.13385                 NaN  0.937013                 NaN            NaN            NaN
  1340.85        500.000        22.1219        75.6093                 NaN  0.477029                 NaN            NaN  0.963120                 NaN  0.828654                 NaN            NaN            NaN
  1338.35        500.000        25.7932        72.2350                 NaN  0.416753                 NaN            NaN  0.839982                 NaN  0.715143                 NaN            NaN            NaN
  1335.84        500.000        28.8666        69.3968                 NaN  0.365261                 NaN            NaN  0.746340                 NaN  0.625050                 NaN            NaN            NaN
  1333.33        500.000        31.4558        66.9904                 NaN  0.323236                 NaN            NaN  0.675804                 NaN  0.554725                 NaN            NaN            NaN
  1330.83        500.000        33.6388        64.9544                 NaN  0.288638                 NaN            NaN  0.620111                 NaN  0.498079                 NaN            NaN            NaN
  1328.32        500.000        35.6235        63.0222                 NaN  0.263416                 NaN            NaN  0.601750                 NaN  0.473353       0.157656E-001            NaN            NaN
  1325.81        500.000        37.7659        60.7736                 NaN  0.248527                 NaN            NaN  0.646398                 NaN  0.498883       0.666607E-001            NaN            NaN
  1323.31        500.000        39.6090        59.0725                 NaN  0.222158                 NaN            NaN  0.590105                 NaN  0.447444       0.588672E-001            NaN            NaN
  1320.80        500.000        41.1464        57.6497                 NaN  0.198638                 NaN            NaN  0.544922                 NaN  0.407193       0.531473E-001            NaN            NaN
  1318.30        500.000        42.2981        56.5942                 NaN  0.182038                 NaN            NaN  0.508890                 NaN  0.369821       0.469220E-001            NaN            NaN
  1315.79        500.000        43.2448        55.7111                 NaN  0.168000                 NaN            NaN  0.485437                 NaN  0.347125       0.435378E-001            NaN            NaN
  1313.28        500.000        43.9596        55.0544                 NaN  0.155649                 NaN            NaN  0.464523                 NaN  0.325628       0.401838E-001            NaN            NaN
  1310.78        500.000        44.4563        54.6047                 NaN  0.145219                 NaN            NaN  0.448118                 NaN  0.308239       0.374701E-001            NaN            NaN
  1308.27        500.000        44.7405        54.3554                 NaN  0.136605                 NaN            NaN  0.437550                 NaN  0.294635       0.352354E-001            NaN            NaN
  1305.76        500.000        44.8231        54.2993                 NaN  0.129542                 NaN            NaN  0.430271                 NaN  0.284298       0.334902E-001            NaN            NaN
  1303.26        500.000        99.1420                 NaN            NaN  0.123469                 NaN            NaN  0.426048                 NaN  0.276373       0.321013E-001            NaN            NaN
  1300.75        500.000        99.1499                 NaN            NaN  0.118972                 NaN            NaN  0.427962                 NaN  0.272093       0.311203E-001            NaN            NaN
  1298.25        500.000        99.1505                 NaN            NaN  0.115747                 NaN            NaN  0.432881                 NaN  0.270414       0.304842E-001            NaN            NaN
  1295.74        500.000        99.1417                 NaN            NaN  0.113155                 NaN            NaN  0.443195                 NaN  0.271722       0.302206E-001            NaN            NaN
  1293.23        500.000        99.1222                 NaN            NaN  0.111815                 NaN            NaN  0.459151                 NaN  0.276487       0.303263E-001            NaN            NaN
  1290.73        500.000        99.0881                 NaN            NaN  0.110930                 NaN            NaN  0.484227                 NaN  0.285803       0.309739E-001            NaN            NaN
  1288.22        500.000        99.0402                 NaN            NaN  0.112121                 NaN            NaN  0.516431                 NaN  0.299323       0.318898E-001            NaN            NaN
  1285.71        500.000        98.9693                 NaN            NaN  0.112632                 NaN            NaN  0.564773                 NaN  0.319699       0.335803E-001            NaN            NaN
  1283.21        500.000        98.8660                 NaN            NaN  0.114062                 NaN            NaN  0.633922                 NaN  0.349928       0.360997E-001            NaN            NaN
  1280.70        500.000        98.7098                 NaN            NaN  0.113409                 NaN            NaN  0.741643                 NaN  0.395284       0.398160E-001            NaN            NaN
  1278.20        500.000        98.4840                 NaN            NaN  0.112863                 NaN            NaN  0.893358                 NaN  0.463988       0.458330E-001            NaN            NaN
  1275.69        500.000        97.8827                 NaN            NaN  0.295868E-001            NaN            NaN   1.40734                 NaN  0.626051       0.543127E-001            NaN            NaN
  1273.18        500.000        96.6611                 NaN            NaN            NaN            NaN            NaN   2.26982                 NaN   1.00157       0.675403E-001            NaN            NaN
  1270.68        500.000        98.8488                 NaN            NaN            NaN            NaN            NaN  0.756510                 NaN  0.361633       0.330783E-001            NaN            NaN
  1268.17        500.000        99.0014                 NaN            NaN            NaN            NaN            NaN  0.653081                 NaN  0.315879       0.296396E-001            NaN            NaN
  1265.66        500.000        99.0217                 NaN            NaN            NaN            NaN            NaN  0.641501                 NaN  0.307881       0.288893E-001            NaN            NaN
  1263.16        500.000        97.2850                 NaN            NaN            NaN            NaN            NaN  0.973097                 NaN  0.493898       0.554249E-001   1.19256                 NaN
  1260.65        500.000        92.7888                 NaN            NaN            NaN            NaN            NaN   1.83333                 NaN  0.971534       0.124384        4.28196                 NaN
  1258.15        500.000        93.3898                 NaN            NaN            NaN            NaN            NaN   1.68941                 NaN  0.891718       0.112407        3.91663                 NaN
  1255.64        500.000        93.9197                 NaN            NaN            NaN            NaN            NaN   1.55916                 NaN  0.818224       0.102723        3.60017                 NaN
  1253.13        500.000        94.3657                 NaN            NaN            NaN            NaN            NaN   1.45182                 NaN  0.758269       0.933962E-001   3.33081                 NaN
  1250.63        500.000        94.7647                 NaN            NaN  0.290857E-004            NaN            NaN   1.35406                 NaN  0.704704       0.849297E-001   3.09154                 NaN
  1248.12        500.000        95.1116                 NaN            NaN            NaN            NaN            NaN   1.26962                 NaN  0.656034       0.778789E-001   2.88490                 NaN
  1245.61        500.000        95.4279                 NaN            NaN            NaN            NaN            NaN   1.19095                 NaN  0.612121       0.712800E-001   2.69772                 NaN
  1243.11        500.000        95.7208                 NaN            NaN  0.405888E-005            NaN            NaN   1.11579                 NaN  0.569784       0.657040E-001   2.52791                 NaN
  1240.60        500.000        95.9678                 NaN            NaN  0.759495E-005            NaN            NaN   1.05635                 NaN  0.536667       0.597742E-001   2.37939                 NaN
  1238.10        500.000        96.1973                 NaN            NaN            NaN            NaN            NaN  0.999111                 NaN  0.503971       0.548797E-001   2.24474                 NaN
  1235.59        500.000        96.4109                 NaN            NaN            NaN            NaN            NaN  0.945156                 NaN  0.472803       0.505615E-001   2.12055                 NaN
  1233.08        500.000        96.6078                 NaN            NaN            NaN            NaN            NaN  0.894357                 NaN  0.442909       0.468854E-001   2.00804                 NaN
  1230.58        500.000        96.7865                 NaN            NaN            NaN            NaN            NaN  0.849251                 NaN  0.418635       0.426981E-001   1.90287                 NaN
  1228.07        500.000        96.9577                 NaN            NaN            NaN            NaN            NaN  0.804219                 NaN  0.394524       0.391150E-001   1.80444                 NaN
  1225.56        500.000        97.1112                 NaN            NaN            NaN            NaN            NaN  0.764703                 NaN  0.372674       0.358429E-001   1.71561                 NaN
  1223.06        500.000        97.2556                 NaN            NaN            NaN            NaN            NaN  0.726935                 NaN  0.350366       0.332666E-001   1.63382                 NaN
  1220.55        500.000        97.3962                 NaN            NaN            NaN            NaN            NaN  0.688306                 NaN  0.329056       0.308370E-001   1.55556                 NaN
  1218.05        500.000        97.5256                 NaN            NaN            NaN            NaN            NaN  0.653161                 NaN  0.310582       0.283637E-001   1.48232                 NaN
  1215.54        500.000        84.4523                 NaN            NaN            NaN            NaN            NaN   2.02890                 NaN   1.34687       0.762110E-001   6.40922        5.68650     
  1213.03        500.000        67.7729                 NaN            NaN            NaN            NaN            NaN   3.81985                 NaN   2.66499       0.128641        12.5873        13.0263     
  1210.53        500.000        72.8804                 NaN            NaN            NaN            NaN            NaN   3.23676                 NaN   2.24220       0.103267        10.5778        10.9597     
  1208.02        500.000        76.8659                 NaN            NaN            NaN            NaN            NaN   2.75823                 NaN   1.91157       0.843855E-001   9.02867        9.35124     
  1205.51        500.000        79.8190                 NaN            NaN            NaN            NaN            NaN   2.39018                 NaN   1.66282       0.713568E-001   7.89329        8.16337     
  1203.01        500.000        80.8999                 NaN            NaN            NaN            NaN            NaN  0.435653        1.75214        1.60926       0.570914E-001   7.42984        7.81611     
  1200.50        500.000        77.6925                 NaN            NaN  0.837787E-001            NaN            NaN   2.44486                 NaN   1.80571       0.737007E-001   8.79369        9.10578     
  1197.99        500.000        88.3370                 NaN            NaN            NaN            NaN            NaN   1.35581                 NaN  0.888368       0.493979E-001   4.81058        4.55883     
  1195.49        500.000        71.0219                 NaN            NaN            NaN            NaN            NaN   2.89863                 NaN   2.21478       0.104707        11.7315        12.0284     
  1192.98        500.000        83.9362                 NaN            NaN  0.640363E-001            NaN            NaN   1.67552                 NaN   1.27653       0.535937E-001   6.37252        6.62161     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.49162                 NaN   6.99445       0.334604        43.4987        40.6806     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.93740       0.554122        6.99536       0.333878        43.4964        40.6828     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51138                 NaN   7.01646       0.327926        43.4564        40.6879     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.50969                 NaN   7.01198       0.329645        43.4587        40.6900     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51297                 NaN   7.01720       0.328763        43.4498        40.6913     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.49012                 NaN   7.00333       0.332992        43.4864        40.6872     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51658       0.246050E-004   7.02355       0.327301        43.4369        40.6956     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.50945                 NaN   7.02101       0.329064        43.4449        40.6955     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.51057                 NaN   7.02334       0.328668        43.4400        40.6974     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53023                 NaN   7.03658       0.323966        43.4061        40.7031     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53003                 NaN   7.03767       0.323928        43.4039        40.7045     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53357                 NaN   7.04131       0.322850        43.3951        40.7071     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.53874                 NaN   7.04722       0.321392        43.3828        40.7098     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54051                 NaN   7.04945       0.320849        43.3773        40.7119     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54386       0.655633E-004   7.05336       0.319868        43.3686        40.7143     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.54722                 NaN   7.05710       0.318925        43.3602        40.7166     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.55067                 NaN   7.06097       0.317940        43.3515        40.7190     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.55418                 NaN   7.06488       0.316942        43.3427        40.7213     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.55773                 NaN   7.06879       0.315932        43.3338        40.7237     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.56137                 NaN   7.07274       0.314906        43.3249        40.7261     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.56504                 NaN   7.07671       0.313869        43.3158        40.7285     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.56876                 NaN   7.08069       0.312821        43.3068        40.7310     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57255                 NaN   7.08470       0.311759        43.2976        40.7334     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.57744                 NaN   7.08967       0.310412        43.2864        40.7361     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.58110                 NaN   7.09352       0.309387        43.2775        40.7385     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.58538                 NaN   7.09787       0.308206        43.2676        40.7410     
  1125.31        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.58852                 NaN   7.10127       0.307302        43.2596        40.7433     
  1122.81        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.59350                 NaN   7.10616       0.305949        43.2484        40.7459     
  1120.30        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.59695                 NaN   7.10979       0.304966        43.2400        40.7483     
  1117.79        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.60008                 NaN   7.11304       0.304083        43.2321        40.7507     
  1115.29        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.60384                 NaN   7.11682       0.303057        43.2232        40.7531     
  1112.78        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.60780                 NaN   7.12079       0.301949        43.2139        40.7556     
  1110.28        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.07590        2.54184        7.14458       0.295856        43.1792        40.7626     
  1107.77        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.08268        2.53535        7.14516       0.295665        43.1766        40.7645     
  1105.26        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.09349        2.52481        7.14573       0.295474        43.1741        40.7664     
  1102.76        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.10389        2.51468        7.14629       0.295286        43.1716        40.7682     
  1100.25        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.11430        2.50452        7.14683       0.295103        43.1692        40.7701     
  1097.74        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.22968        1.39055        7.14821       0.294649        43.1648        40.7721     
  1095.24        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.21407        1.40654        7.14885       0.294438        43.1622        40.7739     
  1092.73        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.13223        2.48733        7.14838       0.294565        43.1619        40.7756     
  1090.23        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.13716        2.48265        7.14893       0.294382        43.1594        40.7774     
  1087.72        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   8.65235                 NaN   7.16301       0.290060        43.1135        40.7811     
  1085.21        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.21567        1.40591        7.15101       0.293710        43.1524        40.7813     
  1082.71        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.13913        2.48153        7.15053       0.293825        43.1520        40.7830     
  1080.20        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.12342        1.49955        7.15261       0.293200        43.1461        40.7851     
  1077.69        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.49720        7.17304        7.18124       0.284635        43.0724        40.7915     
  1075.19        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   1.77356        6.89525        7.18250       0.284392        43.0706        40.7937     
  1072.68        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.39891        6.27131        7.18434       0.283913        43.0657        40.7958     
  1070.18        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.86551        5.80697        7.18640       0.283358        43.0598        40.7980     
  1067.67        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.24336        5.43338        7.18929       0.282541        43.0511        40.8003     
  1065.16        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.40247        5.27510        7.19109       0.282068        43.0468        40.8025     
  1062.66        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.43843        5.24022        7.19378       0.281264        43.0417        40.8046     
  1060.15        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.10527        2.59870        7.21056       0.276014        42.9997        40.8097     
  1057.64        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.98855        5.72024        7.21476       0.274764        42.9893        40.8124     
  1055.14        500.000                 NaN            NaN            NaN  0.786554                 NaN            NaN   7.33393                 NaN   7.03249       0.336796        43.3708        41.1394     
  1052.63        500.000                 NaN            NaN            NaN   1.04162                 NaN            NaN   3.77407        3.07706        6.95580       0.363005        43.5446        41.2438     
  1050.13        500.000                 NaN            NaN            NaN   1.05200                 NaN            NaN   3.65659        3.17663        6.95380       0.363693        43.5473        41.2500     
  1047.62        500.000                 NaN            NaN            NaN   1.01868                 NaN            NaN   6.93092                 NaN   6.98129       0.354607        43.4726        41.2419     
  1045.11        500.000                 NaN            NaN            NaN   1.37727                 NaN            NaN   6.28533                 NaN   6.89308       0.385587        43.6662        41.3925     
  1042.61        500.000                 NaN            NaN            NaN   1.37721                 NaN            NaN   6.28500                 NaN   6.89302       0.385572        43.6650        41.3942     
  1040.10        500.000                 NaN            NaN            NaN   1.37714                 NaN            NaN   6.28467                 NaN   6.89296       0.385556        43.6638        41.3959     
  1037.59        500.000                 NaN            NaN            NaN   1.37707                 NaN            NaN   6.28434                 NaN   6.89290       0.385541        43.6626        41.3975     
  1035.09        500.000                 NaN            NaN            NaN   1.37701                 NaN            NaN   6.28401                 NaN   6.89284       0.385525        43.6614        41.3992     
  1032.58        500.000                 NaN            NaN            NaN   1.37694                 NaN            NaN   6.28368                 NaN   6.89278       0.385510        43.6602        41.4009     
  1030.08        500.000                 NaN            NaN            NaN   1.37687                 NaN            NaN   6.28335                 NaN   6.89273       0.385494        43.6590        41.4026     
  1027.57        500.000                 NaN            NaN            NaN   1.37680                 NaN            NaN   6.28302                 NaN   6.89267       0.385478        43.6578        41.4043     
  1025.06        500.000                 NaN            NaN            NaN   1.37674                 NaN            NaN   6.28269                 NaN   6.89261       0.385463        43.6565        41.4060     
  1022.56        500.000                 NaN            NaN            NaN   1.37667                 NaN            NaN   6.28236                 NaN   6.89255       0.385447        43.6553        41.4076     
  1020.05        500.000                 NaN            NaN            NaN   1.37660                 NaN            NaN   6.28203                 NaN   6.89249       0.385432        43.6541        41.4093     
  1017.54        500.000                 NaN            NaN            NaN   1.37654                 NaN            NaN   6.28171                 NaN   6.89244       0.385417        43.6529        41.4110     
  1015.04        500.000                 NaN            NaN            NaN   1.37647                 NaN            NaN   6.28138                 NaN   6.89238       0.385401        43.6517        41.4127     
  1012.53        500.000                 NaN            NaN            NaN   1.37640                 NaN            NaN   6.28105                 NaN   6.89232       0.385386        43.6505        41.4143     
  1010.03        500.000                 NaN            NaN            NaN   1.47726                 NaN            NaN   6.15278                 NaN   6.89419       0.385932        43.6239        41.4659     
  1007.52        500.000                 NaN            NaN            NaN   1.48719                 NaN            NaN   6.13900                 NaN   6.89461       0.385928        43.6206        41.4727     
  1005.01        500.000                 NaN            NaN            NaN   1.50407                 NaN            NaN   6.11172                 NaN   6.89232       0.386821        43.6230        41.4821     
  1002.51        500.000                 NaN            NaN            NaN   1.51962                 NaN            NaN   6.08679                 NaN   6.89038       0.387590        43.6246        41.4910     
  1000.00        500.000                 NaN            NaN            NaN   1.53128                 NaN            NaN   6.06988                 NaN   6.89057       0.387603        43.6223        41.4983     
