|6.6.6
Archiving\03_Data\eqfrac/QFM_m1/ALH/ALH_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1557.69        2500.00       0.127914E-001   99.7716       0.186455       0.291294E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.29        2500.00                 NaN   99.4515       0.493617       0.549254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1554.89        2500.00                 NaN   99.4570       0.488817       0.541861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.50        2500.00                 NaN   99.4599       0.486484       0.536447E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1552.10        2500.00                 NaN   99.4638       0.483111       0.530525E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1550.70        2500.00                 NaN   99.4673       0.480371       0.523402E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1549.30        2500.00                 NaN   99.4151       0.362032       0.222893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1547.91        2500.00                 NaN   99.5325       0.467488       0.254269E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.51        2500.00                 NaN   99.4789       0.493191       0.279076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.11        2500.00                 NaN   99.4826       0.517427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.71        2500.00                 NaN   99.4849       0.515073       0.307401E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.32        2500.00                 NaN   99.4901       0.462937       0.469293E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.92        2500.00                 NaN   99.4927       0.459731       0.475459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.52        2500.00                 NaN   99.4957       0.457944       0.463903E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.12        2500.00                 NaN   99.4999       0.453624       0.465211E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.72        2500.00                 NaN   99.5032       0.445574       0.512674E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.33        2500.00                 NaN   99.5054       0.456209       0.383937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.93        2500.00                 NaN   99.5096       0.445084       0.453185E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.53        2500.00                 NaN   99.2858       0.655488       0.586651E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.13        2500.00                 NaN   99.4051       0.543429       0.514617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.74        2500.00                 NaN   99.8243       0.160586       0.151619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.34        2500.00                 NaN   99.8656       0.122118       0.123241E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.94        2500.00                 NaN   99.2083       0.722175       0.695649E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        2500.00                 NaN   99.5273       0.434913       0.377892E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.14        2500.00                 NaN   99.5296       0.427192       0.431681E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.75        2500.00                 NaN   99.5322       0.427883       0.399276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.35        2500.00                 NaN   99.5343       0.427951       0.377539E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.95        2500.00                 NaN   99.5388       0.422974       0.382727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.55        2500.00                 NaN   99.5405       0.421726       0.377946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.16        2500.00                 NaN   99.5432       0.419565       0.372638E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.76        2500.00                 NaN   99.5459       0.417312       0.367990E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.36        2500.00                 NaN   99.5471       0.417048       0.358253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.96        2500.00                 NaN   99.4571       0.110726       0.129140E-001  0.419278                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.57        2500.00                 NaN   99.4086                 NaN            NaN  0.591398                 NaN            NaN            NaN            NaN            NaN            NaN
  1510.17        2500.00                 NaN   99.4083                 NaN            NaN  0.591675                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00                 NaN   99.4083                 NaN            NaN  0.591659                 NaN            NaN            NaN            NaN            NaN            NaN
  1507.37        2500.00                 NaN   99.4069                 NaN            NaN  0.593104                 NaN            NaN            NaN            NaN            NaN            NaN
  1505.97        2500.00                 NaN   99.4069       0.177884E-001            NaN  0.575325                 NaN            NaN            NaN            NaN            NaN            NaN
  1504.58        2500.00                 NaN   99.4051                 NaN            NaN  0.594855                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.18        2500.00                 NaN   99.4026                 NaN            NaN  0.597400                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.78        2500.00                 NaN   99.3342                 NaN            NaN  0.665818                 NaN            NaN            NaN            NaN            NaN            NaN
  1500.38        2500.00                 NaN   99.5318                 NaN            NaN  0.468156                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.99        2500.00                 NaN   99.2946                 NaN            NaN  0.705357                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.59        2500.00                 NaN   99.4126                 NaN            NaN  0.587437                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.19        2500.00                 NaN   99.3869                 NaN            NaN  0.613133                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.79        2500.00                 NaN   99.3741                 NaN            NaN  0.625913                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.39        2500.00                 NaN   99.3618                 NaN            NaN  0.625431       0.127996E-001            NaN            NaN            NaN            NaN            NaN
  1492.00        2500.00                 NaN   99.0544                 NaN            NaN  0.348387       0.597177                 NaN            NaN            NaN            NaN            NaN
  1490.60        2500.00                 NaN   99.0618                 NaN            NaN  0.591814       0.346345                 NaN            NaN            NaN            NaN            NaN
  1489.20        2500.00                 NaN   99.0692                 NaN            NaN  0.588240       0.342550                 NaN            NaN            NaN            NaN            NaN
  1487.80        2500.00                 NaN   99.0766                 NaN            NaN  0.340855       0.582592                 NaN            NaN            NaN            NaN            NaN
  1486.41        2500.00                 NaN   99.0842                 NaN            NaN  0.577083       0.338678                 NaN            NaN            NaN            NaN            NaN
  1485.01        2500.00                 NaN   99.0906                 NaN            NaN  0.336637       0.572754                 NaN            NaN            NaN            NaN            NaN
  1483.61        2500.00                 NaN   99.0982                 NaN            NaN  0.567761       0.333995                 NaN            NaN            NaN            NaN            NaN
  1482.21        2500.00                 NaN   99.1037                 NaN  0.146068E-005  0.563367       0.332883                 NaN            NaN            NaN            NaN            NaN
  1480.82        2500.00                 NaN   99.1107                 NaN            NaN  0.329576       0.559719                 NaN            NaN            NaN            NaN            NaN
  1479.42        2500.00                 NaN   99.1195                 NaN  0.212221E-005  0.327978       0.552493                 NaN            NaN            NaN            NaN            NaN
  1478.02        2500.00                 NaN   99.3206                 NaN  0.689006E-005  0.252507       0.426845                 NaN            NaN            NaN            NaN            NaN
  1476.62        2500.00                 NaN   98.9346                 NaN            NaN  0.397352       0.668070                 NaN            NaN            NaN            NaN            NaN
  1475.22        2500.00                 NaN   99.1373                 NaN            NaN  0.322033       0.540658                 NaN            NaN            NaN            NaN            NaN
  1473.83        2500.00                 NaN   99.1448                 NaN  0.109004E-002  0.536229       0.317881                 NaN            NaN            NaN            NaN            NaN
