|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.25/TAY13/TAY13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1596.15        2500.00       0.526877E-002   99.4386       0.556145       0.141798E-005            NaN            NaN            NaN            NaN            NaN            NaN
  1594.66        2500.00                 NaN   99.2391       0.751540       0.936934E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1593.16        2500.00                 NaN   99.2373       0.666956       0.957498E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1591.67        2500.00                 NaN   99.2405       0.665042       0.944666E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1590.17        2500.00                 NaN   99.2534       0.653999       0.925591E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1588.68        2500.00                 NaN   99.2587       0.647613       0.937188E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1587.19        2500.00                 NaN   99.2635       0.645704       0.908287E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1585.69        2500.00                 NaN   99.2717       0.639083       0.892593E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1584.20        2500.00                 NaN   99.2781       0.633579       0.883071E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1582.70        2500.00                 NaN   99.2839       0.629093       0.870191E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1581.21        2500.00                 NaN   99.2900       0.623874       0.861207E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1579.71        2500.00                 NaN   98.7144        1.13192       0.153684                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.22        2500.00                 NaN   99.8397       0.140468       0.197965E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1576.73        2500.00                 NaN   99.3589       0.563895       0.771620E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1575.23        2500.00                 NaN   99.3141       0.602914       0.829413E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1573.74        2500.00                 NaN   99.3216       0.597466       0.809576E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1572.24        2500.00                 NaN   99.3251       0.595904       0.790041E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1570.75        2500.00                 NaN   99.3331       0.586953       0.799752E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1569.26        2500.00                 NaN   99.3315       0.586422       0.820419E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1567.76        2500.00                 NaN   99.3490       0.576993       0.740322E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1566.27        2500.00                 NaN   99.2947       0.624205       0.810826E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1564.77        2500.00                 NaN   99.4058       0.526253       0.679661E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1563.28        2500.00                 NaN   99.3582       0.568485       0.733159E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1561.79        2500.00                 NaN   99.3629       0.565241       0.718433E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1560.29        2500.00                 NaN   99.3675       0.561463       0.710150E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1558.80        2500.00                 NaN   99.3705       0.565478       0.640704E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1557.30        2500.00                 NaN   99.3809       0.551635       0.674613E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1555.81        2500.00                 NaN   99.3771       0.547267       0.756118E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1554.31        2500.00                 NaN   99.3939       0.539915       0.661714E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1552.82        2500.00                 NaN   99.3924       0.540637       0.669635E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1551.33        2500.00                 NaN   99.3961       0.535989       0.679041E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1549.83        2500.00                 NaN   99.4051       0.530198       0.646619E-001            NaN            NaN            NaN            NaN            NaN            NaN
