|6.6.6
Archiving\03_Data\eqfrac/QFM_m2.75/TAY13/TAY13_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1507.73        2500.00                 NaN   99.6020       0.366177       0.317917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.23        2500.00                 NaN   99.8558       0.135153       0.908174E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.72        2500.00                 NaN   99.0340       0.892216       0.738243E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.22        2500.00                 NaN   99.5838       0.387750       0.284870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.72        2500.00                 NaN   99.5253       0.441399       0.333491E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.22        2500.00                 NaN   99.5291       0.437814       0.331232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.72        2500.00                 NaN   99.5314       0.436289       0.322753E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.21        2500.00                 NaN   99.4268       0.292131E-001  0.134777E-001            NaN  0.530528                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.71        2500.00                 NaN   99.4076                 NaN            NaN            NaN  0.592402                 NaN            NaN            NaN            NaN            NaN            NaN
  1494.21        2500.00                 NaN   99.4058                 NaN            NaN            NaN  0.594176                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.71        2500.00                 NaN   99.4069                 NaN            NaN            NaN  0.593078                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.20        2500.00                 NaN   99.2348                 NaN  0.327209E-003            NaN  0.764922                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.70        2500.00                 NaN   99.5812                 NaN            NaN            NaN  0.418765                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.20        2500.00                 NaN   99.4070                 NaN            NaN            NaN  0.593032                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.70        2500.00                 NaN   99.4064                 NaN            NaN            NaN  0.593599                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.20        2500.00                 NaN   99.4057                 NaN            NaN            NaN  0.594262                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.69        2500.00                 NaN   99.4205                 NaN  0.147469E-005            NaN  0.579514                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.19        2500.00                 NaN   99.3843                 NaN            NaN            NaN  0.615651                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.69        2500.00                 NaN   99.3989                 NaN            NaN            NaN  0.601059                 NaN            NaN            NaN            NaN            NaN            NaN
  1479.19        2500.00                 NaN   99.3987                 NaN            NaN            NaN  0.601286                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.69        2500.00                 NaN   99.3928                 NaN            NaN            NaN  0.607242                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.18        2500.00                 NaN   99.3881                 NaN            NaN            NaN  0.611941                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.68        2500.00                 NaN   99.3820                 NaN            NaN            NaN  0.617995                 NaN            NaN            NaN            NaN            NaN            NaN
  1473.18        2500.00                 NaN   99.3387                 NaN            NaN            NaN  0.661285                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.68        2500.00                 NaN   99.5557                 NaN            NaN            NaN  0.481388E-001  0.396143                 NaN            NaN            NaN            NaN            NaN
  1470.17        2500.00                 NaN   98.8672                 NaN            NaN            NaN  0.748205       0.384609                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00                 NaN   99.1124                 NaN            NaN            NaN  0.300976       0.586595                 NaN            NaN            NaN            NaN            NaN
  1467.17        2500.00                 NaN   99.1190                 NaN            NaN            NaN  0.298304       0.582649                 NaN            NaN            NaN            NaN            NaN
  1465.67        2500.00                 NaN   99.1278                 NaN            NaN            NaN  0.575917       0.296251                 NaN            NaN            NaN            NaN            NaN
  1464.17        2500.00                 NaN   99.1326                 NaN            NaN            NaN  0.292666       0.574706                 NaN            NaN            NaN            NaN            NaN
  1462.66        2500.00                 NaN   99.1334                 NaN            NaN            NaN  0.290369       0.576229                 NaN            NaN            NaN            NaN            NaN
  1461.16        2500.00                 NaN   99.1528                 NaN            NaN            NaN  0.560596       0.286586                 NaN            NaN            NaN            NaN            NaN
  1459.66        2500.00                 NaN   99.1535                 NaN            NaN            NaN  0.286117       0.560366                 NaN            NaN            NaN            NaN            NaN
  1458.16        2500.00                 NaN   99.1562                 NaN            NaN            NaN  0.559112       0.284705                 NaN            NaN            NaN            NaN            NaN
  1456.66        2500.00                 NaN   99.1668                 NaN            NaN            NaN  0.282540       0.550619                 NaN            NaN            NaN            NaN            NaN
  1455.15        2500.00                 NaN   99.1705                 NaN            NaN            NaN  0.280541       0.548944                 NaN            NaN            NaN            NaN            NaN
  1453.65        2500.00                 NaN   99.2863                 NaN            NaN            NaN  0.472770       0.240955                 NaN            NaN            NaN            NaN            NaN
  1452.15        2500.00                 NaN   99.0713                 NaN            NaN            NaN  0.614570       0.314167                 NaN            NaN            NaN            NaN            NaN
  1450.65        2500.00                 NaN   99.1883                 NaN            NaN            NaN  0.537357       0.274323                 NaN            NaN            NaN            NaN            NaN
  1449.14        2500.00                 NaN   99.1933                 NaN  0.117190E-005            NaN  0.534375       0.272289                 NaN            NaN            NaN            NaN            NaN
  1447.64        2500.00                 NaN   99.2789                 NaN            NaN            NaN  0.243521       0.477618                 NaN            NaN            NaN            NaN            NaN
  1446.14        2500.00                 NaN   99.1233                 NaN            NaN            NaN  0.580758       0.295962                 NaN            NaN            NaN            NaN            NaN
  1444.64        2500.00                 NaN   99.2093                 NaN            NaN            NaN  0.525447       0.265286                 NaN            NaN            NaN            NaN            NaN
  1443.14        2500.00                 NaN   99.2162                 NaN            NaN            NaN  0.264713       0.519103                 NaN            NaN            NaN            NaN            NaN
  1441.63        2500.00                 NaN   99.2963                 NaN            NaN            NaN  0.235406       0.468281                 NaN            NaN            NaN            NaN            NaN
  1440.13        2500.00                 NaN   99.1456                 NaN            NaN            NaN  0.289621       0.564736                 NaN            NaN            NaN            NaN            NaN
  1438.63        2500.00                 NaN   99.2299                 NaN            NaN            NaN  0.510634       0.259485                 NaN            NaN            NaN            NaN            NaN
  1437.13        2500.00                 NaN   99.2339                 NaN            NaN            NaN  0.508923       0.257204                 NaN            NaN            NaN            NaN            NaN
  1435.63        2500.00                 NaN   99.2392                 NaN            NaN            NaN  0.505230       0.255553                 NaN            NaN            NaN            NaN            NaN
  1434.12        2500.00                 NaN   99.2427                 NaN            NaN            NaN  0.252658       0.504621                 NaN            NaN            NaN            NaN            NaN
  1432.62        2500.00                 NaN   99.2484                 NaN            NaN            NaN  0.499281       0.252343                 NaN            NaN            NaN            NaN            NaN
  1431.12        2500.00                 NaN   99.2522                 NaN            NaN            NaN  0.250004       0.497827                 NaN            NaN            NaN            NaN            NaN
  1429.62        2500.00                 NaN   98.4277                 NaN            NaN            NaN  0.508116       0.664988       0.399175                 NaN            NaN            NaN            NaN
  1428.11        2500.00                 NaN   98.1544                 NaN  0.384609E-001            NaN  0.748285       0.518172       0.540633                 NaN            NaN            NaN            NaN
  1426.61        2500.00                 NaN   98.1488                 NaN  0.232872                 NaN  0.581237       0.466429       0.570618                 NaN            NaN            NaN            NaN
  1425.11        2500.00                 NaN   98.1804                 NaN  0.232015                 NaN  0.572911       0.453569       0.561123                 NaN            NaN            NaN            NaN
  1423.61        2500.00                 NaN   98.2124                 NaN  0.230065                 NaN  0.564192       0.441914       0.551390                 NaN            NaN            NaN            NaN
  1422.11        2500.00                 NaN   98.2440                 NaN  0.230193                 NaN  0.555904       0.427989       0.541867                 NaN            NaN            NaN            NaN
  1420.60        2500.00                 NaN   98.2735                 NaN  0.227952                 NaN  0.417317       0.548538       0.532644                 NaN            NaN            NaN            NaN
  1419.10        2500.00                 NaN   98.2991                 NaN  0.227954                 NaN  0.405747       0.542186       0.525051                 NaN            NaN            NaN            NaN
  1417.60        2500.00                 NaN   98.3301                 NaN  0.225867                 NaN  0.533117       0.395444       0.515441                 NaN            NaN            NaN            NaN
  1416.10        2500.00                 NaN   98.3546                 NaN  0.225632                 NaN  0.526858       0.384870       0.508087                 NaN            NaN            NaN            NaN
  1414.59        2500.00                 NaN   98.3824                 NaN  0.224614                 NaN  0.520275       0.373129       0.499582                 NaN            NaN            NaN            NaN
  1413.09        2500.00                 NaN   98.4093                 NaN  0.222909                 NaN  0.364020       0.512526       0.491273                 NaN            NaN            NaN            NaN
  1411.59        2500.00                 NaN   98.4338                 NaN  0.222157                 NaN  0.353579       0.506532       0.483966                 NaN            NaN            NaN            NaN
  1410.09        2500.00                 NaN   98.4565                 NaN  0.223702                 NaN  0.338649       0.503076       0.478082                 NaN            NaN            NaN            NaN
  1408.59        2500.00                 NaN   98.4852                 NaN  0.217467                 NaN  0.339029       0.491132       0.467204                 NaN            NaN            NaN            NaN
  1407.08        2500.00                 NaN   98.5050                 NaN  0.219497                 NaN  0.487683       0.325896       0.461972                 NaN            NaN            NaN            NaN
  1405.58        2500.00                 NaN   98.5269                 NaN  0.218726                 NaN  0.482101       0.316891       0.455411                 NaN            NaN            NaN            NaN
  1404.08        2500.00                 NaN   98.5504                 NaN  0.217634                 NaN  0.475809       0.308219       0.447935                 NaN            NaN            NaN            NaN
  1402.58        2500.00                 NaN   98.5708                 NaN  0.216667                 NaN  0.300341       0.470513       0.441660                 NaN            NaN            NaN            NaN
  1401.08        2500.00                 NaN   98.5916                 NaN  0.215897                 NaN  0.465594       0.291634       0.435257                 NaN            NaN            NaN            NaN
  1399.57        2500.00                 NaN   98.6124                 NaN  0.215081                 NaN  0.284677       0.458925       0.428912                 NaN            NaN            NaN            NaN
  1398.07        2500.00                 NaN   98.6321                 NaN  0.214033                 NaN  0.454938       0.276261       0.422640                 NaN            NaN            NaN            NaN
  1396.57        2500.00                 NaN   98.6510                 NaN  0.213231                 NaN  0.450079       0.268863       0.416786                 NaN            NaN            NaN            NaN
  1395.07        2500.00                 NaN   98.6696                 NaN  0.212172                 NaN  0.262223       0.445056       0.410980                 NaN            NaN            NaN            NaN
  1393.56        2500.00                 NaN   98.6887                 NaN  0.211842                 NaN  0.440477       0.253918       0.405027                 NaN            NaN            NaN            NaN
  1392.06        2500.00                 NaN   98.7070                 NaN  0.210593                 NaN  0.435291       0.247550       0.399520                 NaN            NaN            NaN            NaN
  1390.56        2500.00                 NaN   98.7237                 NaN  0.209509                 NaN  0.431068       0.241604       0.394084                 NaN            NaN            NaN            NaN
  1389.06        2500.00                 NaN   98.7404                 NaN  0.209833                 NaN  0.233352       0.427285       0.389136                 NaN            NaN            NaN            NaN
  1387.56        2500.00                 NaN   98.7613                 NaN  0.206880                 NaN  0.228926       0.420704       0.382234                 NaN            NaN            NaN            NaN
  1386.05        2500.00                 NaN   98.7759                 NaN  0.207062                 NaN  0.417557       0.221660       0.377837                 NaN            NaN            NaN            NaN
  1384.55        2500.00                 NaN   98.7924                 NaN  0.205077                 NaN  0.412878       0.217281       0.372360                 NaN            NaN            NaN            NaN
  1383.05        2500.00                 NaN   98.8073                 NaN  0.204775                 NaN  0.409701       0.210332       0.367856                 NaN            NaN            NaN            NaN
  1381.55        2500.00                 NaN   98.8231                 NaN  0.204249                 NaN  0.405796       0.203861       0.362948                 NaN            NaN            NaN            NaN
  1380.05        2500.00                 NaN   98.8366                 NaN  0.202923                 NaN  0.200714       0.401187       0.358528                 NaN            NaN            NaN            NaN
  1378.54        2500.00                 NaN   98.8504                 NaN  0.204007                 NaN  0.400049       0.190907       0.354601                 NaN            NaN            NaN            NaN
  1377.04        2500.00                 NaN   98.8693                 NaN  0.197965                 NaN  0.391166       0.193969       0.347587                 NaN            NaN            NaN            NaN
  1375.54        2500.00                 NaN   98.8817                 NaN  0.199593                 NaN  0.389629       0.184999       0.344123                 NaN            NaN            NaN            NaN
  1374.04        2500.00                 NaN   98.8945                 NaN  0.198901                 NaN  0.179579       0.386701       0.340360                 NaN            NaN            NaN            NaN
  1372.53        2500.00                 NaN   98.8962                 NaN  0.191705                 NaN  0.205625       0.363562       0.342881                 NaN            NaN            NaN            NaN
  1371.03        2500.00                 NaN   98.9418                 NaN  0.200633                 NaN  0.392614       0.142709       0.322229                 NaN            NaN            NaN            NaN
  1369.53        2500.00                 NaN   98.9366                 NaN  0.194486                 NaN  0.375432       0.166999       0.326444                 NaN            NaN            NaN            NaN
  1368.03        2500.00                 NaN   98.9480                 NaN  0.193996                 NaN  0.162475       0.372687       0.322857                 NaN            NaN            NaN            NaN
  1366.53        2500.00                 NaN   98.9620                 NaN  0.193090                 NaN  0.368959       0.157316       0.318620                 NaN            NaN            NaN            NaN
  1365.02        2500.00                 NaN   98.9739                 NaN  0.189628                 NaN  0.158252       0.364076       0.314185                 NaN            NaN            NaN            NaN
  1363.52        2500.00                 NaN   98.9858                 NaN  0.189631                 NaN  0.361971       0.152023       0.310581                 NaN            NaN            NaN            NaN
  1362.02        2500.00                 NaN   98.9950                 NaN  0.189798                 NaN  0.360704       0.146807       0.307709                 NaN            NaN            NaN            NaN
  1360.52        2500.00                 NaN   99.0115                 NaN  0.186003                 NaN  0.355052       0.145532       0.301921                 NaN            NaN            NaN            NaN
  1359.02        2500.00                 NaN   99.0215                 NaN  0.185016                 NaN  0.351759       0.142846       0.298904                 NaN            NaN            NaN            NaN
  1357.51        2500.00                 NaN   99.0330                 NaN  0.183918                 NaN  0.348784       0.139159       0.295172                 NaN            NaN            NaN            NaN
  1356.01        2500.00                 NaN   99.0431                 NaN  0.182457                 NaN  0.136507       0.346187       0.291776                 NaN            NaN            NaN            NaN
  1354.51        2500.00                 NaN   99.0550                 NaN  0.180936                 NaN  0.342212       0.133924       0.287931                 NaN            NaN            NaN            NaN
  1353.01        2500.00                 NaN   99.0651                 NaN  0.179274                 NaN  0.340037       0.131085       0.284544                 NaN            NaN            NaN            NaN
  1351.50        2500.00                 NaN   99.0747                 NaN  0.177907                 NaN  0.337698       0.128425       0.281312                 NaN            NaN            NaN            NaN
  1350.00        2500.00                 NaN   99.0866                 NaN  0.175812                 NaN  0.333304       0.127012       0.277311                 NaN            NaN            NaN            NaN
  1348.50        2500.00                 NaN   99.0947                 NaN  0.174373                 NaN  0.125237       0.331078       0.274648                 NaN            NaN            NaN            NaN
  1347.00        2500.00                 NaN   99.1070                 NaN  0.172392                 NaN  0.122368       0.327787       0.270491                 NaN            NaN            NaN            NaN
  1345.50        2500.00                 NaN   99.1157                 NaN  0.170662                 NaN  0.324476       0.121560       0.267619                 NaN            NaN            NaN            NaN
  1343.99        2500.00                 NaN   99.1241                 NaN  0.168757                 NaN  0.120389       0.321977       0.264765                 NaN            NaN            NaN            NaN
  1342.49        2500.00                 NaN   99.1345                 NaN  0.167112                 NaN  0.118511       0.318679       0.261161                 NaN            NaN            NaN            NaN
  1340.99        2500.00                 NaN   99.1441                 NaN  0.165467                 NaN  0.314918       0.117381       0.258125                 NaN            NaN            NaN            NaN
  1339.49        2500.00                 NaN   99.1529                 NaN  0.162945                 NaN  0.312522       0.116675       0.254916                 NaN            NaN            NaN            NaN
  1337.98        2500.00                 NaN   99.1597                 NaN  0.164915                 NaN  0.111761       0.309817       0.253763                 NaN            NaN            NaN            NaN
  1336.48        2500.00                 NaN   99.1738                 NaN  0.155689                 NaN  0.304213       0.119153       0.247116                 NaN            NaN            NaN            NaN
  1334.98        2500.00                 NaN   99.1445                 NaN  0.155589                 NaN  0.299945       0.140359       0.259565                 NaN            NaN            NaN            NaN
  1333.48        2500.00                 NaN   99.2240                 NaN  0.154709                 NaN  0.304719       0.868303E-001  0.229789                 NaN            NaN            NaN            NaN
  1331.98        2500.00                 NaN   99.1950                 NaN  0.152532                 NaN  0.298977       0.113111       0.240407                 NaN            NaN            NaN            NaN
  1330.47        2500.00                 NaN   99.2037                 NaN  0.150579                 NaN  0.295257       0.112883       0.237544                 NaN            NaN            NaN            NaN
  1328.97        2500.00                 NaN   99.2111                 NaN  0.148351                 NaN  0.292656       0.112976       0.234908                 NaN            NaN            NaN            NaN
  1327.47        2500.00                 NaN   99.2188                 NaN  0.146005                 NaN  0.113200       0.289799       0.232186                 NaN            NaN            NaN            NaN
  1325.97        2500.00                 NaN   99.2272                 NaN  0.144231                 NaN  0.286736       0.112397       0.229441                 NaN            NaN            NaN            NaN
  1324.47        2500.00                 NaN   99.2338                 NaN  0.141299                 NaN  0.283595       0.114346       0.226949                 NaN            NaN            NaN            NaN
  1322.96        2500.00                 NaN   99.2416                 NaN  0.138939                 NaN  0.280509       0.114697       0.224265                 NaN            NaN            NaN            NaN
  1321.46        2500.00                 NaN   99.2488                 NaN  0.136836                 NaN  0.114632       0.277952       0.221740                 NaN            NaN            NaN            NaN
  1319.96        2500.00                 NaN   99.2556                 NaN  0.136521                 NaN  0.276399       0.111653       0.219852                 NaN            NaN            NaN            NaN
  1318.46        2500.00                 NaN   99.2628                 NaN  0.130042                 NaN  0.270398       0.120415       0.216336                 NaN            NaN            NaN            NaN
  1316.95        2500.00                 NaN   99.2696                 NaN  0.128791                 NaN  0.268044       0.119210       0.214354                 NaN            NaN            NaN            NaN
  1315.45        2500.00                 NaN   99.2767                 NaN  0.126915                 NaN  0.265436       0.118971       0.211951                 NaN            NaN            NaN            NaN
  1313.95        2500.00                 NaN   99.2769                 NaN  0.123158                 NaN  0.125649       0.262824       0.211489                 NaN            NaN            NaN            NaN
  1312.45        2500.00                 NaN   94.7646                 NaN  0.509445                 NaN  0.246882       0.981900       0.759258        2.73792                 NaN            NaN            NaN
  1310.95        2500.00                 NaN   82.0171                 NaN   1.56344                 NaN  0.587096        3.10086        2.31352        10.4180                 NaN            NaN            NaN
  1309.44        2500.00                 NaN   83.5805                 NaN   1.43032                 NaN   2.99626       0.411907        2.12195        9.45911                 NaN            NaN            NaN
  1307.94        2500.00                 NaN   84.9618                 NaN   1.31742                 NaN   2.92889       0.220359        1.95198        8.61953                 NaN            NaN            NaN
  1306.44        2500.00                 NaN   86.1092                 NaN   1.21985                 NaN  0.253966E-001   2.91323        1.81116        7.92120                 NaN            NaN            NaN
  1304.94        2500.00                 NaN   87.0479                 NaN   1.11286                 NaN   2.80312                 NaN   1.69600        7.34016                 NaN            NaN            NaN
  1303.44        2500.00                 NaN   87.9399                 NaN   1.02516                 NaN   2.64634                 NaN   1.58594        6.80268                 NaN            NaN            NaN
  1301.93        2500.00                 NaN   88.6469                 NaN  0.906056                 NaN   2.59992                 NaN   1.49838        6.34876                 NaN            NaN            NaN
  1300.43        2500.00                 NaN   89.2829                 NaN  0.872971                 NaN   2.45146                 NaN   1.42016        5.97255                 NaN            NaN            NaN
  1298.93        2500.00                 NaN   89.8484                 NaN  0.819994                 NaN   2.35342                 NaN   1.35041        5.62782                 NaN            NaN            NaN
  1297.43        2500.00                 NaN   90.3544                 NaN  0.772976                 NaN   2.26444                 NaN   1.28802        5.32019                 NaN            NaN            NaN
  1295.92        2500.00                 NaN   90.8176                 NaN  0.738345                 NaN   2.17129                 NaN   1.23061        5.04213                 NaN            NaN            NaN
  1294.42        2500.00                 NaN   89.3946                 NaN  0.817958                 NaN   2.43276                 NaN   1.41379        5.80927       0.131622                 NaN            NaN
