|6.6.6
Archiving\03_Data\frac/QFM_m4.75/TAY13/TAY13_6.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        6923.22     
  1997.49        2500.00        6926.42     
  1994.99        2500.00        6929.59     
  1992.48        2500.00        6932.74     
  1989.97        2500.00        6935.85     
  1987.47        2500.00        6938.93     
  1984.96        2500.00        6941.98     
  1982.46        2500.00        6945.01     
  1979.95        2500.00        6948.01     
  1977.44        2500.00        6950.98     
  1974.94        2500.00        6953.92     
  1972.43        2500.00        6956.84     
  1969.92        2500.00        6958.67     
  1967.42        2500.00        6962.60     
  1964.91        2500.00        6965.45     
  1962.41        2500.00        6968.27     
  1959.90        2500.00        6966.73     
  1957.39        2500.00        6973.72     
  1954.89        2500.00        6976.59     
  1952.38        2500.00        6979.32     
  1949.87        2500.00        6982.03     
  1947.37        2500.00        6984.71     
  1944.86        2500.00        6987.37     
  1942.36        2500.00        6990.02     
  1939.85        2500.00        6992.64     
  1937.34        2500.00        6995.24     
  1934.84        2500.00        6997.83     
  1932.33        2500.00        7000.39     
  1929.82        2500.00        7002.94     
  1927.32        2500.00        7005.46     
  1924.81        2500.00        7007.97     
  1922.31        2500.00        7010.46     
  1919.80        2500.00        7012.93     
  1917.29        2500.00        7015.45     
  1914.79        2500.00        7017.82     
  1912.28        2500.00        6593.08     
  1909.77        2500.00        3178.24     
  1907.27        2500.00        3153.23     
  1904.76        2500.00        3174.25     
  1902.26        2500.00        3168.74     
  1899.75        2500.00        3152.64     
  1897.24        2500.00        3153.72     
  1894.74        2500.00        3155.64     
  1892.23        2500.00        3192.19     
  1889.72        2500.00        3158.66     
  1887.22        2500.00        3160.22     
  1884.71        2500.00        3161.72     
  1882.21        2500.00        3162.46     
  1879.70        2500.00        3163.85     
  1877.19        2500.00        3165.27     
  1874.69        2500.00        3167.30     
  1872.18        2500.00        3168.75     
  1869.67        2500.00        3170.74     
  1867.17        2500.00        3171.79     
  1864.66        2500.00        3173.53     
  1862.16        2500.00        3175.43     
  1859.65        2500.00        3176.50     
  1857.14        2500.00        3178.37     
  1854.64        2500.00        3180.04     
  1852.13        2500.00        3181.67     
  1849.62        2500.00        3182.51     
  1847.12        2500.00        3181.58     
  1844.61        2500.00        3185.82     
  1842.11        2500.00        3189.92     
  1839.60        2500.00        3188.86     
  1837.09        2500.00        3196.71     
  1834.59        2500.00        3215.51     
  1832.08        2500.00        3216.79     
  1829.57        2500.00        3218.11     
  1827.07        2500.00        3219.73     
  1824.56        2500.00        3221.06     
  1822.06        2500.00        3223.03     
  1819.55        2500.00        3224.44     
  1817.04        2500.00        3226.01     
  1814.54        2500.00        3227.89     
  1812.03        2500.00        3229.19     
  1809.52        2500.00        3230.66     
  1807.02        2500.00        3231.99     
  1804.51        2500.00        3233.86     
  1802.01        2500.00        3235.28     
  1799.50        2500.00        3236.63     
  1796.99        2500.00        3237.45     
  1794.49        2500.00        3239.44     
  1791.98        2500.00        3240.62     
  1789.47        2500.00        3242.80     
  1786.97        2500.00        3244.56     
  1784.46        2500.00        3246.12     
  1781.95        2500.00        3247.07     
  1779.45        2500.00        3249.16     
  1776.94        2500.00        3250.38     
  1774.44        2500.00        3251.83     
  1771.93        2500.00        3252.97     
  1769.42        2500.00        3255.15     
  1766.92        2500.00        3255.82     
  1764.41        2500.00        3258.28     
  1761.90        2500.00        3255.16     
  1759.40        2500.00        2894.93     
  1756.89        2500.00        3261.18     
  1754.39        2500.00        3264.54     
  1751.88        2500.00        3265.70     
  1749.37        2500.00        3266.99     
  1746.87        2500.00        3268.47     
  1744.36        2500.00        3269.98     
  1741.85        2500.00        3269.81     
  1739.35        2500.00        3272.56     
  1736.84        2500.00        3273.37     
  1734.34        2500.00        3274.20     
  1731.83        2500.00        3276.90     
  1729.32        2500.00        3279.41     
  1726.82        2500.00        3279.48     
  1724.31        2500.00        3281.68     
  1721.80        2500.00        3282.89     
  1719.30        2500.00        3283.77     
  1716.79        2500.00        3286.29     
  1714.29        2500.00        3285.48     
  1711.78        2500.00        3288.64     
  1709.27        2500.00        3289.57     
  1706.77        2500.00        3291.29     
  1704.26        2500.00        3292.19     
  1701.75        2500.00        3293.91     
  1699.25        2500.00        3294.31     
  1696.74        2500.00        3296.44     
  1694.24        2500.00        3297.84     
  1691.73        2500.00        3299.65     
  1689.22        2500.00        3300.39     
  1686.72        2500.00        3301.93     
  1684.21        2500.00        3303.48     
  1681.70        2500.00        3304.64     
  1679.20        2500.00        3306.08     
  1676.69        2500.00        3307.30     
  1674.19        2500.00        3308.40     
  1671.68        2500.00        3309.48     
  1669.17        2500.00        3311.24     
  1666.67        2500.00        3311.94     
  1664.16        2500.00        3313.23     
  1661.65        2500.00        3314.25     
  1659.15        2500.00        3289.68     
  1656.64        2500.00        3226.89     
  1654.14        2500.00        3227.84     
  1651.63        2500.00        3229.03     
  1649.12        2500.00        3229.48     
  1646.62        2500.00        3230.49     
  1644.11        2500.00        3231.24     
  1641.60        2500.00        3232.84     
  1639.10        2500.00        3233.20     
  1636.59        2500.00        3234.07     
  1634.09        2500.00        3235.40     
  1631.58        2500.00        3235.42     
  1629.07        2500.00        3237.03     
  1626.57        2500.00        3237.20     
  1624.06        2500.00        3237.85     
  1621.55        2500.00        3239.54     
  1619.05        2500.00        3239.97     
  1616.54        2500.00        3240.84     
  1614.04        2500.00        3242.07     
  1611.53        2500.00        3242.98     
  1609.02        2500.00        3243.13     
  1606.52        2500.00        3244.01     
  1604.01        2500.00        3247.63     
  1601.50        2500.00        3245.61     
  1599.00        2500.00        3246.13     
  1596.49        2500.00        3246.87     
  1593.98        2500.00        3247.87     
  1591.48        2500.00        3249.37     
  1588.97        2500.00        3250.08     
  1586.47        2500.00        3249.52     
  1583.96        2500.00        3252.50     
  1581.45        2500.00        3252.04     
  1578.95        2500.00        3253.26     
  1576.44        2500.00        3252.83     
  1573.93        2500.00        3254.59     
  1571.43        2500.00        3255.23     
  1568.92        2500.00        3255.25     
  1566.42        2500.00        3256.40     
  1563.91        2500.00        3257.49     
  1561.40        2500.00        3258.44     
  1558.90        2500.00        3257.94     
  1556.39        2500.00        3259.71     
  1553.88        2500.00        3260.73     
  1551.38        2500.00        3261.50     
  1548.87        2500.00        3261.31     
  1546.37        2500.00        3263.68     
  1543.86        2500.00        3265.29     
  1541.35        2500.00        3264.82     
  1538.85        2500.00        3264.18     
  1536.34        2500.00        3265.37     
  1533.83        2500.00        3265.65     
  1531.33        2500.00        3266.76     
  1528.82        2500.00        3267.34     
  1526.32        2500.00        3267.49     
  1523.81        2500.00        3268.75     
  1521.30        2500.00        3270.49     
  1518.80        2500.00        3254.42     
  1516.29        2500.00        3250.62     
  1513.78        2500.00        3250.67     
  1511.28        2500.00        3252.38     
  1508.77        2500.00        3253.89     
  1506.27        2500.00        3254.72     
  1503.76        2500.00        3256.17     
  1501.25        2500.00        3257.37     
  1498.75        2500.00        3258.64     
  1496.24        2500.00        3260.92     
  1493.73        2500.00        3261.77     
  1491.23        2500.00        3263.04     
  1488.72        2500.00        3264.33     
  1486.22        2500.00        3265.45     
  1483.71        2500.00        3266.51     
  1481.20        2500.00        3268.80     
  1478.70        2500.00        3269.32     
  1476.19        2500.00        3270.83     
  1473.68        2500.00        3262.71     
  1471.18        2500.00        3258.28     
  1468.67        2500.00        3260.07     
  1466.17        2500.00        3261.72     
  1463.66        2500.00        3263.31     
  1461.15        2500.00        3265.30     
  1458.65        2500.00        3266.93     
  1456.14        2500.00        3268.71     
  1453.63        2500.00        3271.00     
  1451.13        2500.00        3272.31     
  1448.62        2500.00        3273.60     
  1446.12        2500.00        3276.04     
  1443.61        2500.00        3277.90     
  1441.10        2500.00        3279.77     
  1438.60        2500.00        3281.83     
  1436.09        2500.00        3250.76     
  1433.58        2500.00        3098.88     
  1431.08        2500.00        3102.10     
  1428.57        2500.00        3104.01     
