|6.6.6
Archiving\03_Data\DeqLP/QFM_m1.5/T13/T13_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.9914       0.856420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.9914       0.856452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.9914       0.856484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.9914       0.856516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.9914       0.856549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.9914       0.856582E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.9914       0.856615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.9914       0.856648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.9914       0.856681E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.9914       0.856714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.9914       0.856748E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.9914       0.856781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.9914       0.856815E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.9914       0.856849E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.3467                 NaN  0.653340                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.2404                 NaN  0.759647                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.1340                 NaN  0.865994                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        98.8174                 NaN   1.18259                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        98.5006                 NaN   1.49940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        98.1836                 NaN   1.81642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        97.8664                 NaN   2.13364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        97.5489                 NaN   2.45107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        97.2313                 NaN   2.76871                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        96.9134                 NaN   3.08655                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        96.5954                 NaN   3.40460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        95.9180                 NaN   4.08197                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        95.2399                 NaN   4.76012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        94.5610                 NaN   5.43904                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        93.8813                 NaN   6.11873                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        93.2008                 NaN   6.79919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        92.5196                 NaN   7.48041                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        91.8376                 NaN   8.16240                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        91.1549                 NaN   8.84515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        90.4557                 NaN   9.54431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        89.7557                 NaN   10.2443                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        89.0574                 NaN   10.9421       0.482226E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        88.3533                 NaN   11.6345       0.122627E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        87.6613                 NaN   12.3150       0.237213E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        86.9684                 NaN   12.9964       0.351939E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        86.2748                 NaN   13.6785       0.466805E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        85.5805                 NaN   14.3614       0.581810E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        84.9187                 NaN   15.0124       0.689184E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        84.2562                 NaN   15.6641       0.796684E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        83.5930                 NaN   16.3166       0.904309E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        82.9291                 NaN   16.9697       0.101206                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        82.2644                 NaN   17.6236       0.111993                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        81.5991                 NaN   18.2781       0.122793                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        80.9330                 NaN   18.9334       0.133605                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        80.2662                 NaN   19.5894       0.144430                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        79.6383                 NaN   20.2074       0.154343                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        79.0097                 NaN   20.8260       0.164267                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        78.3806                 NaN   21.4452       0.174202                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        77.7508                 NaN   22.0651       0.184148                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        77.1203                 NaN   22.6856       0.194104                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        76.4893                 NaN   23.3067       0.204071                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        75.8576                 NaN   23.9284       0.214048                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        75.2253                 NaN   24.5507       0.224036                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        74.6246                 NaN   25.1422       0.233227                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        74.0233                 NaN   25.7342       0.242428                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        73.4215                 NaN   26.3268       0.251638                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        72.8192                 NaN   26.9200       0.260857                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        72.2163                 NaN   27.5136       0.270085                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        71.6128                 NaN   28.1079       0.279322                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        71.0088                 NaN   28.7026       0.288569                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        70.4043                 NaN   29.2979       0.297824                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        69.8256                 NaN   29.8681       0.306323                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        69.2465                 NaN   30.4387       0.314831                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        68.6668                 NaN   31.0098       0.323346                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        68.0867                 NaN   31.5814       0.331869                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        67.5061                 NaN   32.1535       0.340399                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        66.9250                 NaN   32.7261       0.348938                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        66.3435                 NaN   33.2991       0.357484                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        65.7614                 NaN   33.8725       0.366037                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        65.2032                 NaN   34.4229       0.373971                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        64.6445                 NaN   34.9736       0.381911                 NaN            NaN            NaN            NaN            NaN            NaN
