|6.6.6
Archiving\03_Data\eq/QFM_m0.75/NWA1068/NWA1068_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1814.10        2500.00        99.3471       0.636004       0.168902E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.3470       0.636068       0.168905E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.3470       0.636133       0.168907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.3469       0.636198       0.168910E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        99.3468       0.636262       0.168914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        99.3468       0.636327       0.168917E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        99.3467       0.636392       0.168920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        99.3467       0.636456       0.168923E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        99.3466       0.636521       0.168926E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        99.3465       0.636585       0.168929E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        99.3465       0.636650       0.168932E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        99.3464       0.636714       0.168935E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        99.3463       0.636779       0.168938E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        99.3463       0.636844       0.168941E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        99.3462       0.636908       0.168945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        99.3461       0.636973       0.168948E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        99.3461       0.637037       0.168951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        99.3460       0.637102       0.168954E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        99.3459       0.637166       0.168958E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        99.3459       0.637230       0.168961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        99.0194       0.637344                 NaN  0.343215                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        99.0099       0.637412                 NaN  0.352642                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        99.0004       0.637479                 NaN  0.362071                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        98.9870       0.637548                 NaN  0.375448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        98.9736       0.637616                 NaN  0.388828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        98.9601       0.637685                 NaN  0.402210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        98.9467       0.637754                 NaN  0.415594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        98.9332       0.637822                 NaN  0.428981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        98.9197       0.637891                 NaN  0.442371                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        98.9063       0.637960                 NaN  0.455763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        98.8928       0.638028                 NaN  0.469157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        98.8727       0.638099                 NaN  0.489231                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        98.8525       0.638169                 NaN  0.509308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        98.8324       0.638240                 NaN  0.529389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        98.8122       0.638311                 NaN  0.549474                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        98.7845       0.638385                 NaN  0.575562       0.153642E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        98.7454       0.638471                 NaN  0.603419       0.127325E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        98.7001       0.638558                 NaN  0.637521       0.237994E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        98.6549       0.638646                 NaN  0.671631       0.348693E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        98.5842       0.638741                 NaN  0.731540       0.454751E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        98.5136       0.638837                 NaN  0.791465       0.560841E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        98.4430       0.638932                 NaN  0.851406       0.666963E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        98.3723       0.639027                 NaN  0.911362       0.773116E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        98.3016       0.639122                 NaN  0.971335       0.879302E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        98.2309       0.639217                 NaN   1.03132       0.985520E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        98.1602       0.639312                 NaN   1.09133       0.109177                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.0894       0.639407                 NaN   1.15135       0.119805                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        97.8857       0.639546                 NaN   1.34501       0.129713                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        97.6819       0.639684                 NaN   1.53875       0.139625                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        97.4781       0.639822                 NaN   1.73257       0.149542                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        97.2741       0.639960                 NaN   1.92646       0.159462                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        97.0701       0.640097                 NaN   2.12043       0.169387                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        96.8660       0.640234                 NaN   2.31448       0.179316                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        96.6618       0.640370                 NaN   2.50860       0.189249                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        96.4575       0.640506                 NaN   2.70279       0.199187                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        96.0124       0.640724                 NaN   3.13854       0.208339                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        95.5670       0.640941                 NaN   3.57456       0.217498                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        95.1213       0.641156                 NaN   4.01086       0.226662                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        94.6754       0.641371                 NaN   4.44743       0.235832                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        94.2291       0.641584                 NaN   4.88428       0.245008                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        93.7826       0.641797                 NaN   5.32139       0.254189                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        93.3359       0.642008                 NaN   5.75876       0.263376                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        92.8888       0.642218                 NaN   6.19640       0.272569                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        92.3546       0.642462                 NaN   6.72200       0.280944                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        91.8200       0.642705                 NaN   7.24797       0.289324                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        91.2850       0.642946                 NaN   7.77430       0.297711                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        90.7497       0.643186                 NaN   8.30099       0.306103                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        90.2140       0.643424                 NaN   8.82803       0.314500                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        89.6780       0.643661                 NaN   9.35543       0.322903                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        89.1416       0.643896                 NaN   9.88318       0.331312                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        88.6049       0.644130                 NaN   10.4113       0.339725                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        88.0840       0.644364                 NaN   10.9243       0.347417                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        87.5627       0.644597                 NaN   11.4376       0.355113                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        87.0411       0.644829                 NaN   11.9512       0.362814                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        86.5192       0.645059                 NaN   12.4652       0.370519                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        85.9970       0.645287                 NaN   12.9795       0.378229                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        85.4745       0.645514                 NaN   13.4941       0.385944                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        84.9516       0.645740                 NaN   14.0090       0.393664                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        84.4284       0.645964                 NaN   14.5242       0.401387                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        83.9471       0.646180                 NaN   14.9983       0.408424                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        83.4655       0.646394                 NaN   15.4726       0.415464                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        82.9837       0.646607                 NaN   15.9472       0.422508                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        82.5015       0.646819                 NaN   16.4221       0.429556                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        82.0191       0.647030                 NaN   16.8972       0.436607                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        81.5365       0.647239                 NaN   17.3726       0.443662                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        81.0536       0.647446                 NaN   17.8482       0.450721                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        80.5704       0.647653                 NaN   18.3241       0.457783                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        80.1248       0.647849                 NaN   18.7631       0.464286                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        79.6789       0.648044                 NaN   19.2022       0.470792                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        79.2328       0.648238                 NaN   19.6416       0.477301                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        78.7865       0.648431                 NaN   20.0812       0.483813                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        78.3567       0.648621                 NaN   20.5044       0.490274                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        77.9267       0.648809                 NaN   20.9278       0.496737                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        77.0808       0.649461                 NaN   21.0641       0.493375       0.712267                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        76.1280       0.650234                 NaN   21.1250       0.487497        1.60919                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        75.1988       0.650995                 NaN   21.1772       0.480486        2.49254                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        74.2674       0.651757                 NaN   21.2295       0.473458        3.37792                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        73.3339       0.652520                 NaN   21.2819       0.466413        4.26534                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        72.3982       0.653284                 NaN   21.3343       0.459351        5.15481                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        71.0071       0.654430                 NaN   21.3690       0.497408        3.62802        2.84395                 NaN            NaN            NaN            NaN
  1493.59        2500.00        69.4238       0.655754                 NaN   21.4110       0.547866        1.56176        6.39983                 NaN            NaN            NaN            NaN
  1490.38        2500.00        67.8652       0.657057                 NaN   21.4878       0.589636                 NaN   9.40034                 NaN            NaN            NaN            NaN
  1487.18        2500.00        66.1369       0.658528                 NaN   21.6547       0.600520                 NaN   9.88424        1.06512                 NaN            NaN            NaN
  1483.97        2500.00        66.1352       0.658569                 NaN   21.6557       0.600561                 NaN   9.88474        1.06517                 NaN            NaN            NaN
  1480.77        2500.00        66.1335       0.658610                 NaN   21.6568       0.600602                 NaN   9.88523        1.06522                 NaN            NaN            NaN
  1477.56        2500.00        66.1318       0.658651                 NaN   21.6579       0.600644                 NaN   9.88573        1.06527                 NaN            NaN            NaN
  1474.36        2500.00        66.1301       0.658692                 NaN   21.6590       0.600685                 NaN   9.88622        1.06532                 NaN            NaN            NaN
  1471.15        2500.00        66.1284       0.658733                 NaN   21.6601       0.600726                 NaN   9.88672        1.06537                 NaN            NaN            NaN
  1467.95        2500.00        66.1267       0.658773                 NaN   21.6611       0.600767                 NaN   9.88722        1.06542                 NaN            NaN            NaN
  1464.74        2500.00        66.1250       0.658814                 NaN   21.6622       0.600808                 NaN   9.88772        1.06548                 NaN            NaN            NaN
  1461.54        2500.00        53.2168       0.669671                 NaN   22.8429       0.692291                 NaN   9.89516        12.6832                 NaN            NaN            NaN
  1458.33        2500.00        53.2150       0.669705                 NaN   22.8438       0.692332                 NaN   9.89552        12.6837                 NaN            NaN            NaN
  1455.13        2500.00        53.2131       0.669738                 NaN   22.8446       0.692373                 NaN   9.89589        12.6842                 NaN            NaN            NaN
  1451.92        2500.00        53.2113       0.669772                 NaN   22.8455       0.692414                 NaN   9.89625        12.6847                 NaN            NaN            NaN
  1448.72        2500.00        53.2095       0.669806                 NaN   22.8464       0.692455                 NaN   9.89662        12.6852                 NaN            NaN            NaN
  1445.51        2500.00        53.2077       0.669839                 NaN   22.8473       0.692496                 NaN   9.89699        12.6857                 NaN            NaN            NaN
  1442.31        2500.00        53.2059       0.669873                 NaN   22.8481       0.692537                 NaN   9.89735        12.6862                 NaN            NaN            NaN
  1439.10        2500.00        53.2040       0.669907                 NaN   22.8490       0.692578                 NaN   9.89772        12.6867                 NaN            NaN            NaN
  1435.90        2500.00        42.3984       0.679291                 NaN   23.4680       0.809925                 NaN   16.6145        16.0299                 NaN            NaN            NaN
  1432.69        2500.00        42.3967       0.679318                 NaN   23.4687       0.809966                 NaN   16.6150        16.0304                 NaN            NaN            NaN
  1429.49        2500.00        42.3950       0.679345                 NaN   23.4693       0.810008                 NaN   16.6154        16.0308                 NaN            NaN            NaN
  1426.28        2500.00        42.3934       0.679372                 NaN   23.4700       0.810049                 NaN   16.6159        16.0313                 NaN            NaN            NaN
  1423.08        2500.00        42.3917       0.679399                 NaN   23.4707       0.810091                 NaN   16.6163        16.0318                 NaN            NaN            NaN
  1419.87        2500.00        42.3900       0.679426                 NaN   23.4713       0.810133                 NaN   16.6168        16.0323                 NaN            NaN            NaN
  1416.67        2500.00        42.3884       0.679453                 NaN   23.4720       0.810174                 NaN   16.6173        16.0328                 NaN            NaN            NaN
  1413.46        2500.00        42.3867       0.679480                 NaN   23.4727       0.810216                 NaN   16.6177        16.0333                 NaN            NaN            NaN
  1410.26        2500.00        33.3160       0.687688                 NaN   23.6546       0.977114                 NaN   21.9884        19.3762                 NaN            NaN            NaN
  1407.05        2500.00        33.3146       0.687709                 NaN   23.6550       0.977158                 NaN   21.9888        19.3767                 NaN            NaN            NaN
  1403.85        2500.00        31.3061       0.689607                 NaN   23.6415        1.02895                 NaN   23.1548        20.1790                 NaN            NaN            NaN
  1400.64        2500.00        30.3425       0.690538                 NaN   23.6266        1.05609                 NaN   23.7158        20.5684                 NaN            NaN            NaN
  1397.44        2500.00        29.0289       0.691485                 NaN   23.7364        1.07164                 NaN   24.1705        20.9950       0.306114                 NaN            NaN
  1394.23        2500.00        29.0277       0.691503                 NaN   23.7367        1.07168                 NaN   24.1709        20.9953       0.306136                 NaN            NaN
  1391.03        2500.00        29.0265       0.691521                 NaN   23.7371        1.07173                 NaN   24.1713        20.9957       0.306159                 NaN            NaN
  1387.82        2500.00        29.0253       0.691539                 NaN   23.7375        1.07177                 NaN   24.1716        20.9961       0.306182                 NaN            NaN
  1384.62        2500.00        23.4676       0.694833                 NaN   24.4643        1.08918                 NaN   25.3656        22.6178        2.30068                 NaN            NaN
  1381.41        2500.00        23.4666       0.694847                 NaN   24.4646        1.08922                 NaN   25.3658        22.6181        2.30084                 NaN            NaN
  1378.21        2500.00        23.4656       0.694861                 NaN   24.4648        1.08926                 NaN   25.3661        22.6184        2.30100                 NaN            NaN
  1375.00        2500.00        23.4647       0.694875                 NaN   24.4650        1.08929                 NaN   25.3663        22.6187        2.30115                 NaN            NaN
  1371.79        2500.00        23.4637       0.694889                 NaN   24.4653        1.08933                 NaN   25.3666        22.6190        2.30131                 NaN            NaN
  1368.59        2500.00        23.4627       0.694903                 NaN   24.4655        1.08937                 NaN   25.3668        22.6192        2.30147                 NaN            NaN
  1365.38        2500.00        23.4617       0.694917                 NaN   24.4657        1.08941                 NaN   25.3671        22.6195        2.30163                 NaN            NaN
  1362.18        2500.00        23.4607       0.694931                 NaN   24.4660        1.08945                 NaN   25.3673        22.6198        2.30179                 NaN            NaN
  1358.97        2500.00        15.5271       0.699729                 NaN   25.3842        1.12332                 NaN   26.5631        25.2549        5.44765                 NaN            NaN
  1355.77        2500.00        15.5265       0.699737                 NaN   25.3843        1.12335                 NaN   26.5631        25.2550        5.44798                 NaN            NaN
  1352.56        2500.00        15.5259       0.699746                 NaN   25.3843        1.12338                 NaN   26.5632        25.2551        5.44831                 NaN            NaN
  1349.36        2500.00        15.5253       0.699755                 NaN   25.3844        1.12342                 NaN   26.5633        25.2553        5.44864                 NaN            NaN
  1346.15        2500.00        15.5247       0.699763                 NaN   25.3844        1.12345                 NaN   26.5633        25.2554        5.44897                 NaN            NaN
  1342.95        2500.00        15.5241       0.699772                 NaN   25.3844        1.12348                 NaN   26.5634        25.2555        5.44930                 NaN            NaN
  1339.74        2500.00        15.5235       0.699780                 NaN   25.3845        1.12351                 NaN   26.5634        25.2557        5.44963                 NaN            NaN
  1336.54        2500.00        15.5229       0.699789                 NaN   25.3845        1.12354                 NaN   26.5635        25.2558        5.44996                 NaN            NaN
  1333.33        2500.00        9.94840       0.703319                 NaN   25.8798        1.15495                 NaN   27.4340        26.9071        7.97244                 NaN            NaN
  1330.13        2500.00        9.94805       0.703324                 NaN   25.8797        1.15497                 NaN   27.4340        26.9071        7.97288                 NaN            NaN
  1326.92        2500.00        9.94770       0.703329                 NaN   25.8796        1.15500                 NaN   27.4340        26.9070        7.97333                 NaN            NaN
  1323.72        2500.00        9.94735       0.703334                 NaN   25.8795        1.15503                 NaN   27.4340        26.9070        7.97377                 NaN            NaN
  1320.51        2500.00        7.66313       0.704862                 NaN   26.0235        1.17029                 NaN   28.4291        26.9185        9.09061                 NaN            NaN
  1317.31        2500.00        7.66288       0.704866                 NaN   26.0234        1.17031                 NaN   28.4291        26.9184        9.09110                 NaN            NaN
  1314.10        2500.00        6.60723       0.705598                 NaN   26.0712        1.17797                 NaN   26.9023        28.9168        9.61893                 NaN            NaN
  1310.90        2500.00        6.09784       0.705959                 NaN   26.0910        1.18160                 NaN   29.1607        26.8865        9.87634                 NaN            NaN
  1307.69        2500.00        3.59788       0.707135                 NaN   26.3498        1.18860                 NaN   29.4144        27.1217        10.3608        1.25964                 NaN
  1304.49        2500.00                 NaN  0.708592                 NaN   26.7918        1.19608                 NaN   27.4869        29.5163        10.8721        3.42832                 NaN
  1301.28        2500.00                 NaN  0.708534                 NaN   26.8170        1.19691                 NaN   29.5109        27.4178        10.9226        3.42620                 NaN
  1298.08        2500.00                 NaN  0.708534                 NaN   26.8168        1.19693                 NaN   29.5107        27.4176        10.9232        3.42625                 NaN
