|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.75/K22/K22_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1083.33        500.000                 NaN   54.8370        1.31059        26.5485        5.50901        7.87815        3.21775       0.699002     
  1080.13        500.000                 NaN   54.8370        1.31059        26.5485        5.50901        7.87815        3.21775       0.699002     
  1076.92        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1073.72        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1070.51        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1067.31        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1064.10        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1060.90        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1057.69        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1054.49        500.000                 NaN   54.8378        1.35563        26.6124        5.34702        7.87848        3.26607       0.702606     
  1051.28        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1048.08        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1044.87        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1041.67        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1038.46        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1035.26        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1032.05        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1028.85        500.000                 NaN   54.8300        1.40345        26.6846        7.87963        5.18787        3.30919       0.705292     
  1025.64        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1022.44        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1019.23        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1016.03        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1012.82        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1009.62        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1006.41        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1003.21        500.000                 NaN   54.8145        1.45432        26.7646        7.88112        5.03131        3.34672       0.707448     
  1000.00        500.000                 NaN   54.7920        1.50815        26.8518        4.87662        7.88385        3.37872       0.708843     
