|6.6.6
Archiving\03_Data\Dfrac/QFM_m1.5/WD94/WD94_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1390.98        2500.00        96.7976       0.791993                 NaN            NaN   1.45306                 NaN  0.957303                 NaN            NaN            NaN
  1388.47        2500.00        96.8473       0.791030                 NaN            NaN   1.42006                 NaN  0.941575                 NaN            NaN            NaN
  1385.96        2500.00        96.9051       0.781679                 NaN            NaN   1.39121                 NaN  0.921977                 NaN            NaN            NaN
  1383.46        2500.00        96.9599       0.776778                 NaN            NaN   1.35968                 NaN  0.903595                 NaN            NaN            NaN
  1380.95        2500.00        97.0091       0.769033                 NaN            NaN   1.33603                 NaN  0.885845                 NaN            NaN            NaN
  1378.45        2500.00        97.0533       0.770216                 NaN            NaN   1.30509                 NaN  0.871434                 NaN            NaN            NaN
  1375.94        2500.00        97.1081       0.757304                 NaN            NaN   1.28336                 NaN  0.851204                 NaN            NaN            NaN
  1373.43        2500.00        97.1518       0.751482                 NaN            NaN   1.26064                 NaN  0.836089                 NaN            NaN            NaN
  1370.93        2500.00        97.1998       0.744472                 NaN            NaN   1.23624                 NaN  0.819447                 NaN            NaN            NaN
  1368.42        2500.00        97.2406       0.736060                 NaN            NaN   1.21913                 NaN  0.804215                 NaN            NaN            NaN
  1365.91        2500.00        97.2839       0.728436                 NaN            NaN   1.19843                 NaN  0.789256                 NaN            NaN            NaN
  1363.41        2500.00        97.3222       0.733382                 NaN            NaN   1.16601                 NaN  0.778451                 NaN            NaN            NaN
  1360.90        2500.00        97.3842       0.702535                 NaN            NaN   1.16096                 NaN  0.752342                 NaN            NaN            NaN
  1358.40        2500.00        97.4010       0.706508                 NaN            NaN   1.14549                 NaN  0.747043                 NaN            NaN            NaN
  1355.89        2500.00        97.4480       0.687350                 NaN            NaN   1.13504                 NaN  0.729575                 NaN            NaN            NaN
  1353.38        2500.00        97.4817       0.678381                 NaN            NaN   1.12240                 NaN  0.717476                 NaN            NaN            NaN
  1350.88        2500.00        97.5156       0.674801                 NaN            NaN   1.10533                 NaN  0.704283                 NaN            NaN            NaN
  1348.37        2500.00        97.5485       0.660831                 NaN            NaN   1.09860                 NaN  0.692047                 NaN            NaN            NaN
  1345.86        2500.00        97.5839       0.654695                 NaN            NaN   1.08185                 NaN  0.679526                 NaN            NaN            NaN
  1343.36        2500.00        97.6191       0.645241                 NaN            NaN   1.06829                 NaN  0.667390                 NaN            NaN            NaN
  1340.85        2500.00        97.6510       0.633798                 NaN            NaN   1.06014                 NaN  0.655040                 NaN            NaN            NaN
  1338.35        2500.00        97.6837       0.623471                 NaN            NaN   1.04928                 NaN  0.643500                 NaN            NaN            NaN
  1335.84        2500.00        97.7179       0.610649                 NaN            NaN   1.04029                 NaN  0.631149                 NaN            NaN            NaN
  1333.33        2500.00        97.7468       0.601018                 NaN            NaN   1.03157                 NaN  0.620590                 NaN            NaN            NaN
  1330.83        2500.00        97.7771       0.586156                 NaN            NaN   1.02753                 NaN  0.609221                 NaN            NaN            NaN
  1328.32        2500.00        97.8096       0.575872                 NaN            NaN   1.01631                 NaN  0.598201                 NaN            NaN            NaN
  1325.81        2500.00        97.8409       0.562886                 NaN            NaN   1.00893                 NaN  0.587270                 NaN            NaN            NaN
  1323.31        2500.00        97.8726       0.550902                 NaN            NaN  0.999902                 NaN  0.576552                 NaN            NaN            NaN
  1320.80        2500.00        97.9019       0.539092                 NaN            NaN  0.992599                 NaN  0.566432                 NaN            NaN            NaN
  1318.30        2500.00        97.9313       0.524669                 NaN            NaN  0.987999                 NaN  0.556052                 NaN            NaN            NaN
  1315.79        2500.00        97.9598       0.515827                 NaN            NaN  0.977475                 NaN  0.546910                 NaN            NaN            NaN
  1313.28        2500.00        97.9902       0.498203                 NaN            NaN  0.975613                 NaN  0.535958                 NaN            NaN            NaN
  1310.78        2500.00        98.0188       0.486050                 NaN            NaN  0.968405                 NaN  0.526733                 NaN            NaN            NaN
  1308.27        2500.00        98.0476       0.470689                 NaN            NaN  0.964503                 NaN  0.517194                 NaN            NaN            NaN
  1305.76        2500.00        98.0749       0.454932                 NaN            NaN  0.962220                 NaN  0.507925                 NaN            NaN            NaN
  1303.26        2500.00        98.0998       0.435682                 NaN            NaN  0.964970                 NaN  0.499591                 NaN            NaN            NaN
  1300.75        2500.00        98.0405       0.368999       0.800836E-001            NaN   1.00685                 NaN  0.503609                 NaN            NaN            NaN
  1298.25        2500.00        97.9881       0.401914                 NaN            NaN  0.999780                 NaN  0.517051       0.931393E-001            NaN            NaN
  1295.74        2500.00        98.0291       0.392506                 NaN            NaN  0.981658                 NaN  0.505972       0.907330E-001            NaN            NaN
  1293.23        2500.00        98.0738       0.378144                 NaN            NaN  0.966398                 NaN  0.494376       0.873104E-001            NaN            NaN
  1290.73        2500.00        98.1160       0.367950                 NaN            NaN  0.948710                 NaN  0.483142       0.842351E-001            NaN            NaN
  1288.22        2500.00        98.1574       0.353936                 NaN            NaN  0.935355                 NaN  0.472285       0.809824E-001            NaN            NaN
  1285.71        2500.00        95.0457       0.601351                 NaN            NaN   1.60045                 NaN  0.864072       0.178557        1.70990                 NaN
  1283.21        2500.00        82.8086        1.45773                 NaN            NaN   4.40300                 NaN   2.40046       0.548949        8.38130                 NaN
  1280.70        2500.00        84.9277        1.08786                 NaN            NaN   4.16530                 NaN   2.10844       0.462038        7.24866                 NaN
  1278.20        2500.00        86.3276       0.656187                 NaN            NaN   4.25784                 NaN   1.90751       0.389620        6.46121                 NaN
  1275.69        2500.00        87.2639       0.196472                 NaN            NaN   4.54888                 NaN   1.76251       0.328126        5.90011                 NaN
  1273.18        2500.00        87.6503                 NaN            NaN            NaN   4.59851       0.999383E-001   1.70277       0.303883        5.64462                 NaN
  1270.68        2500.00        87.9408                 NaN            NaN            NaN   4.32655       0.250007        1.69375       0.280143        5.50879                 NaN
  1268.17        2500.00        91.0241                 NaN            NaN            NaN   3.52880                 NaN   1.24369       0.199579        4.00381                 NaN
  1265.66        2500.00        86.0192                 NaN            NaN            NaN   5.29945                 NaN   1.96444       0.325601        6.39135                 NaN
  1263.16        2500.00        95.7494                 NaN            NaN            NaN   1.45295       0.261945       0.607463       0.770993E-001   1.85109                 NaN
  1260.65        2500.00        93.3834                 NaN            NaN            NaN   2.59199                 NaN  0.910985       0.150140        2.96343                 NaN
  1258.15        2500.00        92.6971                 NaN            NaN            NaN   2.84703                 NaN   1.02285       0.158160        3.27483                 NaN
  1255.64        2500.00        92.8648                 NaN            NaN            NaN   2.74632                 NaN   1.00368       0.153889        3.23130                 NaN
  1253.13        2500.00        93.7799                 NaN            NaN            NaN   2.34174                 NaN  0.849868       0.144809        2.88368                 NaN
  1250.63        2500.00        95.2057                 NaN            NaN            NaN   1.83728                 NaN  0.691752       0.102153        2.16309                 NaN
  1248.12        2500.00        94.6600                 NaN            NaN            NaN   1.10954       0.924379       0.741690       0.115313        2.44908                 NaN
  1245.61        2500.00        91.5050                 NaN            NaN            NaN   3.04103                 NaN   1.16077       0.192340        4.10082                 NaN
  1243.11        2500.00        98.9577                 NaN            NaN            NaN  0.445258                 NaN  0.204119       0.400510E-001  0.352866                 NaN
  1240.60        2500.00        91.2387                 NaN            NaN            NaN   1.20101       0.782551       0.859910       0.108393        3.64786        2.16162     
  1238.10        2500.00        78.5435                 NaN            NaN            NaN   5.13859                 NaN   2.27226       0.235735        8.38184        5.42807     
  1235.59        2500.00        80.2693                 NaN            NaN            NaN   4.25537                 NaN   1.95306       0.226472        7.67384        5.62200     
  1233.08        2500.00        78.6120                 NaN            NaN            NaN   3.80900       0.581701        2.07495       0.251988        8.44310        6.22722     
  1230.58        2500.00        78.2092                 NaN            NaN            NaN   2.47895        1.93601        2.11257       0.229090        8.71450        6.31967     
  1228.07        2500.00        67.3150                 NaN            NaN            NaN   6.03565                 NaN   3.04358       0.343881        13.5828        9.67910     
  1225.56        2500.00                 NaN            NaN            NaN            NaN   1.60515        15.0185        8.75006        1.06504        43.0618        30.4995     
  1223.06        2500.00                 NaN            NaN            NaN            NaN   1.64824        14.9774        8.75908        1.06353        43.0524        30.4993     
  1220.55        2500.00                 NaN            NaN            NaN            NaN   1.74925        14.8780        8.76739        1.06219        43.0442        30.4990     
  1218.05        2500.00                 NaN            NaN            NaN            NaN   1.86554        14.7634        8.77580        1.06079        43.0357        30.4988     
  1215.54        2500.00                 NaN            NaN            NaN            NaN   1.98816        14.6429        8.78447        1.05929        43.0267        30.4986     
  1213.03        2500.00                 NaN            NaN            NaN            NaN   2.16115        14.4717        8.79284        1.05786        43.0181        30.4984     
  1210.53        2500.00                 NaN            NaN            NaN            NaN   2.35590        14.2790        8.80131        1.05637        43.0092        30.4982     
  1208.02        2500.00                 NaN            NaN            NaN            NaN   2.58574        14.0513        8.80975        1.05486        43.0003        30.4980     
  1205.51        2500.00                 NaN            NaN            NaN            NaN   13.2824        3.35053        8.81670        1.05543        42.9980        30.4970     
  1203.01        2500.00                 NaN            NaN            NaN            NaN   16.6455                 NaN   8.83092        1.05063        42.9748        30.4981     
  1200.50        2500.00                 NaN            NaN            NaN            NaN   16.6454                 NaN   8.84155        1.04893        42.9672        30.4969     
  1197.99        2500.00                 NaN            NaN            NaN            NaN   16.6482                 NaN   8.84726        1.04745        42.9599        30.4972     
  1195.49        2500.00                 NaN            NaN            NaN            NaN   16.6446                 NaN   8.85609        1.04788        42.9554        30.4960     
  1192.98        2500.00                 NaN            NaN            NaN            NaN   8.71851        7.87915        8.86134        1.05950        42.9942        30.4873     
  1190.48        2500.00                 NaN            NaN            NaN            NaN   16.6487                 NaN   8.87259        1.04474        42.9383        30.4957     
  1187.97        2500.00                 NaN            NaN            NaN            NaN   16.6605                 NaN   8.88396        1.03979        42.9187        30.4970     
  1185.46        2500.00                 NaN            NaN            NaN            NaN   16.6636                 NaN   8.89283        1.03791        42.9087        30.4970     
  1182.96        2500.00                 NaN            NaN            NaN            NaN   16.6667                 NaN   8.90185        1.03597        42.8985        30.4969     
  1180.45        2500.00                 NaN            NaN            NaN            NaN   16.6700                 NaN   8.91092        1.03398        42.8882        30.4969     
  1177.94        2500.00                 NaN            NaN            NaN            NaN   16.6691                 NaN   8.91264        1.03421        42.8869        30.4972     
  1175.44        2500.00                 NaN            NaN            NaN            NaN   6.27417        10.3508        8.90523        1.04707        42.9337        30.4890     
  1172.93        2500.00                 NaN            NaN            NaN            NaN   16.6791                 NaN   8.93605        1.02848        42.8594        30.4970     
  1170.43        2500.00                 NaN            NaN            NaN            NaN   4.90535        11.7446        8.93715        1.03595        42.8854        30.4915     
  1167.92        2500.00                 NaN            NaN            NaN            NaN   14.7788        1.91404        8.90977        1.02341        42.8718        30.5022     
  1165.41        2500.00                 NaN            NaN            NaN            NaN   16.6889                 NaN   8.96087        1.02286        42.8300        30.4973     
  1162.91        2500.00                 NaN            NaN            NaN            NaN   16.6933                 NaN   8.97044        1.02036        42.8185        30.4974     
  1160.40        2500.00                 NaN            NaN            NaN            NaN   10.3923        6.29349        8.98327        1.02752        42.8003        30.5031     
  1157.89        2500.00                 NaN            NaN            NaN            NaN   16.6663                 NaN   8.98055        1.02691        42.8342        30.4920     
  1155.39        2500.00                 NaN            NaN            NaN            NaN   4.42699        12.2446        8.99633        1.02297        42.8169        30.4922     
  1152.88        2500.00                 NaN            NaN            NaN            NaN   6.84345        9.82292        9.00777        1.02306        42.8121        30.4907     
  1150.38        2500.00                 NaN            NaN            NaN            NaN   7.51256        9.15894        9.00433        1.02140        42.8107        30.4921     
  1147.87        2500.00                 NaN            NaN            NaN            NaN   3.97949        12.6282        8.97864        1.04209        42.8832        30.4883     
  1145.36        2500.00                 NaN            NaN            NaN            NaN   7.93151        8.73808        9.02130        1.02008        42.7984        30.4906     
  1142.86        2500.00                 NaN            NaN            NaN            NaN   4.03017        12.5654        8.94943        1.04888        42.9185        30.4875     
  1140.35        2500.00                 NaN            NaN            NaN            NaN  0.114113        16.6102        9.05470        1.00167        42.7215        30.4979     
  1137.84        2500.00                 NaN            NaN            NaN            NaN   3.96738        12.6414        8.97941        1.04163        42.8817        30.4885     
  1135.34        2500.00                 NaN            NaN            NaN            NaN   16.7312                 NaN   9.06294       0.998294        42.7091        30.4985     
  1132.83        2500.00                 NaN            NaN            NaN            NaN   16.7479                 NaN   9.06910       0.992591        42.6890        30.5015     
  1130.33        2500.00                 NaN            NaN            NaN            NaN  0.149001        16.6021        9.07895       0.991134        42.6764        30.5024     
  1127.82        2500.00                 NaN            NaN            NaN            NaN   16.4111       0.337402        9.08585       0.990557        42.6737        30.5014     
  1125.31        2500.00                 NaN            NaN            NaN            NaN   15.4384        1.28205        9.07185        1.00062        42.7071        30.5000     
  1122.81        2500.00                 NaN            NaN            NaN            NaN   12.9878        3.65879        9.01439        1.02816        42.8171        30.4938     
  1120.30        2500.00                 NaN            NaN            NaN            NaN   4.60706        12.1127        9.07951       0.997314        42.7085        30.4949     
  1117.79        2500.00                 NaN            NaN            NaN            NaN   15.8010       0.955842        9.10889       0.985942        42.6439        30.5044     
  1115.29        2500.00                 NaN            NaN            NaN            NaN   1.11703        15.6415        9.11402       0.985021        42.6373        30.5051     
  1112.78        2500.00                 NaN            NaN            NaN            NaN   15.5294        1.23173        9.11993       0.983662        42.6294        30.5058     
  1110.28        2500.00                 NaN            NaN            NaN            NaN   15.4227        1.34075        9.12567       0.982461        42.6218        30.5066     
  1107.77        2500.00                 NaN            NaN            NaN            NaN   14.0711        2.60527        9.07528        1.01382        42.7334        30.5011     
  1105.26        2500.00                 NaN            NaN            NaN            NaN   3.67639        13.0899        9.14952       0.977351        42.6066        30.5002     
  1102.76        2500.00                 NaN            NaN            NaN            NaN   16.7793                 NaN   9.16218       0.972155        42.5848        30.5016     
  1100.25        2500.00                 NaN            NaN            NaN            NaN   1.55124        15.2261        9.15272       0.975556        42.5846        30.5098     
  1097.74        2500.00                 NaN            NaN            NaN            NaN   15.1418        1.63796        9.15829       0.974339        42.5769        30.5107     
  1095.24        2500.00                 NaN            NaN            NaN            NaN   15.0402        1.74155        9.16371       0.973307        42.5696        30.5116     
  1092.73        2500.00                 NaN            NaN            NaN            NaN   14.9736        1.81094        9.16967       0.972000        42.5613        30.5125     
  1090.23        2500.00                 NaN            NaN            NaN            NaN   1.92035        14.8654        9.17433       0.971227        42.5552        30.5134     
  1087.72        2500.00                 NaN            NaN            NaN            NaN   14.7871        2.00091        9.17975       0.970133        42.5478        30.5143     
  1085.21        2500.00                 NaN            NaN            NaN            NaN   2.07729        14.7126        9.18505       0.969145        42.5407        30.5153     
  1082.71        2500.00                 NaN            NaN            NaN            NaN   14.6380        2.15419        9.19054       0.968003        42.5330        30.5162     
  1080.20        2500.00                 NaN            NaN            NaN            NaN   14.7930        2.00909        9.20273       0.963286        42.5152        30.5167     
  1077.69        2500.00                 NaN            NaN            NaN            NaN   14.7276        2.07710        9.20846       0.962009        42.5071        30.5177     
  1075.19        2500.00                 NaN            NaN            NaN            NaN   14.6618        2.14544        9.21404       0.960797        42.4993        30.5187     
  1072.68        2500.00                 NaN            NaN            NaN            NaN   14.6609        2.14559        9.21963       0.960353        42.4945        30.5190     
  1070.18        2500.00                 NaN            NaN            NaN            NaN   14.5622        2.24636        9.22428       0.959506        42.4874        30.5203     
  1067.67        2500.00                 NaN            NaN            NaN            NaN   14.4705        2.34025        9.22902       0.958585        42.4801        30.5215     
  1065.16        2500.00                 NaN            NaN            NaN            NaN   14.3808        2.43484        9.23469       0.956824        42.4699        30.5230     
  1062.66        2500.00                 NaN            NaN            NaN            NaN   14.2960        2.52105        9.23906       0.956208        42.4634        30.5242     
  1060.15        2500.00                 NaN            NaN            NaN            NaN   2.59468        14.2239        9.24247       0.955601        42.4578        30.5255     
  1057.64        2500.00                 NaN            NaN            NaN            NaN   14.0983        2.70561        9.22656       0.961845        42.4826        30.5251     
  1055.14        2500.00                 NaN            NaN            NaN            NaN   14.0140        2.77491        9.21341       0.968032        42.5058        30.5239     
  1052.63        2500.00                 NaN            NaN            NaN            NaN   13.8982        2.87084        9.19698       0.976393        42.5354        30.5222     
  1050.13        2500.00                 NaN            NaN            NaN            NaN   13.8567        2.92973        9.21232       0.969834        42.5059        30.5255     
  1047.62        2500.00                 NaN            NaN            NaN            NaN   13.8854        2.94262        9.26690       0.951610        42.4221        30.5313     
  1045.11        2500.00                 NaN            NaN            NaN            NaN   13.8154        3.01482        9.27153       0.950774        42.4150        30.5324     
  1042.61        2500.00                 NaN            NaN            NaN            NaN   3.06992        13.7615        9.27557       0.950280        42.4091        30.5337     
  1040.10        2500.00                 NaN            NaN            NaN            NaN   13.7283        3.10693        9.28174       0.948719        42.3993        30.5350     
  1037.59        2500.00                 NaN            NaN            NaN            NaN   13.6785        3.15876        9.28643       0.947917        42.3921        30.5362     
  1035.09        2500.00                 NaN            NaN            NaN            NaN   3.20147        13.6381        9.29138       0.946983        42.3845        30.5375     
  1032.58        2500.00                 NaN            NaN            NaN            NaN   3.24156        13.6003        9.29636       0.946035        42.3769        30.5388     
  1030.08        2500.00                 NaN            NaN            NaN            NaN   13.5649        3.27936        9.30138       0.945070        42.3692        30.5401     
  1027.57        2500.00                 NaN            NaN            NaN            NaN   13.5315        3.31512        9.30644       0.944088        42.3614        30.5414     
  1025.06        2500.00                 NaN            NaN            NaN            NaN   3.38660        13.4644        9.31168       0.942626        42.3520        30.5426     
  1022.56        2500.00                 NaN            NaN            NaN            NaN   3.42577        13.4282        9.31684       0.941511        42.3437        30.5440     
  1020.05        2500.00                 NaN            NaN            NaN            NaN   3.46331        13.3936        9.32203       0.940374        42.3354        30.5453     
  1017.54        2500.00                 NaN            NaN            NaN            NaN   3.49932        13.3606        9.32725       0.939218        42.3269        30.5466     
  1015.04        2500.00                 NaN            NaN            NaN            NaN   3.53386        13.3292        9.33251       0.938037        42.3184        30.5480     
  1012.53        2500.00                 NaN            NaN            NaN            NaN   3.56701        13.2992        9.33781       0.936837        42.3097        30.5494     
  1010.03        2500.00                 NaN            NaN            NaN            NaN   13.3390        3.52753        9.34351       0.936131        42.3029        30.5508     
  1007.52        2500.00                 NaN            NaN            NaN            NaN   13.3158        3.55410        9.34907       0.934816        42.2939        30.5523     
  1005.01        2500.00                 NaN            NaN            NaN            NaN   3.50184        13.3657        9.35621       0.933652        42.2901        30.5525     
  1002.51        2500.00                 NaN            NaN            NaN            NaN   3.53939        13.3304        9.36064       0.932548        42.2838        30.5532     
  1000.00        2500.00                 NaN            NaN            NaN            NaN   3.57596        13.2960        9.36507       0.931427        42.2775        30.5540     
