|6.6.6
Archiving\03_Data\eqfrac/QFM_m3/LAR/LAR_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1354.70        2500.00                 NaN   98.8037       0.105003       0.476491                 NaN  0.189073       0.425764                 NaN            NaN            NaN
  1353.63        2500.00                 NaN   99.3091       0.248358E-001  0.284155                 NaN  0.131849       0.250043                 NaN            NaN            NaN
  1352.56        2500.00                 NaN   99.4811       0.307415E-001  0.208117                 NaN  0.937360E-001  0.186291                 NaN            NaN            NaN
  1351.49        2500.00                 NaN   99.3972       0.581859E-001  0.227925                 NaN  0.101451       0.215244                 NaN            NaN            NaN
  1350.43        2500.00                 NaN   99.4054       0.310422E-001  0.241267                 NaN  0.108591       0.213720                 NaN            NaN            NaN
  1349.36        2500.00                 NaN   99.4101       0.486067E-001  0.229164                 NaN  0.101582       0.210571                 NaN            NaN            NaN
  1348.29        2500.00                 NaN   99.4158       0.353586E-001  0.234729                 NaN  0.104817       0.209338                 NaN            NaN            NaN
  1347.22        2500.00                 NaN   99.4101       0.828184E-001  0.209265                 NaN  0.895206E-001  0.208345                 NaN            NaN            NaN
  1346.15        2500.00                 NaN   99.4326       0.250379                 NaN            NaN  0.112362       0.204705                 NaN            NaN            NaN
  1345.08        2500.00                 NaN   99.4305       0.300498E-001  0.233061                 NaN  0.102711       0.203684                 NaN            NaN            NaN
  1344.02        2500.00                 NaN   99.4353       0.231205       0.304200E-001            NaN  0.101317       0.201710                 NaN            NaN            NaN
  1342.95        2500.00                 NaN   99.4388       0.370342E-001  0.226142                 NaN  0.981114E-001  0.199885                 NaN            NaN            NaN
  1341.88        2500.00                 NaN   99.4434       0.350386E-001  0.225872                 NaN  0.975301E-001  0.198140                 NaN            NaN            NaN
  1340.81        2500.00                 NaN   99.4482       0.344624E-001  0.224339                 NaN  0.966461E-001  0.196323                 NaN            NaN            NaN
  1339.74        2500.00                 NaN   99.4524       0.223902       0.334183E-001            NaN  0.956478E-001  0.194661                 NaN            NaN            NaN
  1338.67        2500.00                 NaN   99.4572       0.327796E-001  0.222231                 NaN  0.948419E-001  0.192906                 NaN            NaN            NaN
  1337.61        2500.00                 NaN   99.4619       0.220704       0.334018E-001            NaN  0.932115E-001  0.190814                 NaN            NaN            NaN
  1336.54        2500.00                 NaN   99.4657       0.218427       0.345483E-001            NaN  0.920129E-001  0.189332                 NaN            NaN            NaN
  1335.47        2500.00                 NaN   99.4696       0.334480E-001  0.218276                 NaN  0.909730E-001  0.187681                 NaN            NaN            NaN
  1334.40        2500.00                 NaN   99.4738       0.216187       0.342641E-001            NaN  0.897000E-001  0.186004                 NaN            NaN            NaN
  1333.33        2500.00                 NaN   99.4775       0.343712E-001  0.214970                 NaN  0.886115E-001  0.184581                 NaN            NaN            NaN
  1332.26        2500.00                 NaN   99.4815       0.346333E-001  0.213901                 NaN  0.872235E-001  0.182776                 NaN            NaN            NaN
  1331.19        2500.00                 NaN   99.4848       0.341282E-001  0.213446                 NaN  0.861678E-001  0.181448                 NaN            NaN            NaN
  1330.13        2500.00                 NaN   99.4896       0.211228       0.353300E-001            NaN  0.845198E-001  0.179349                 NaN            NaN            NaN
  1329.06        2500.00                 NaN   98.7264       0.109074       0.507066                 NaN  0.207332       0.450135                 NaN            NaN            NaN
  1327.99        2500.00                 NaN   99.9887                 NaN            NaN            NaN            NaN  0.113102E-001            NaN            NaN            NaN
  1326.92        2500.00                 NaN   99.7655       0.874262E-001  0.497573E-001            NaN  0.285596E-001  0.687472E-001            NaN            NaN            NaN
  1325.85        2500.00                 NaN   99.5043       0.352216E-001  0.206108                 NaN  0.806628E-001  0.173667                 NaN            NaN            NaN
  1324.78        2500.00                 NaN   99.5079       0.202633       0.401331E-001            NaN  0.776700E-001  0.171650                 NaN            NaN            NaN
  1323.72        2500.00                 NaN   99.5110       0.371474E-001  0.203712                 NaN  0.774884E-001  0.170604                 NaN            NaN            NaN
  1322.65        2500.00                 NaN   99.5148       0.201538       0.388518E-001            NaN  0.758548E-001  0.168955                 NaN            NaN            NaN
  1321.58        2500.00                 NaN   99.5186       0.389086E-001  0.200120                 NaN  0.749083E-001  0.167453                 NaN            NaN            NaN
  1320.51        2500.00                 NaN   99.5209       0.199273       0.399349E-001            NaN  0.734795E-001  0.166434                 NaN            NaN            NaN
  1319.44        2500.00                 NaN   99.5250       0.195620       0.430605E-001            NaN  0.716819E-001  0.164660                 NaN            NaN            NaN
  1318.37        2500.00                 NaN   99.5281       0.195736       0.415673E-001            NaN  0.711030E-001  0.163455                 NaN            NaN            NaN
  1317.31        2500.00                 NaN   99.5314       0.193888       0.434756E-001            NaN  0.693042E-001  0.161942                 NaN            NaN            NaN
  1316.24        2500.00                 NaN   99.5331       0.420942E-001  0.195115                 NaN  0.684843E-001  0.161199                 NaN            NaN            NaN
  1315.17        2500.00                 NaN   99.5379       0.189574       0.472705E-001            NaN  0.661598E-001  0.159081                 NaN            NaN            NaN
  1314.10        2500.00                 NaN   99.5406       0.463523E-001  0.189235                 NaN  0.656558E-001  0.158196                 NaN            NaN            NaN
  1313.03        2500.00                 NaN   99.5432       0.187446       0.485943E-001            NaN  0.638741E-001  0.156890                 NaN            NaN            NaN
  1311.96        2500.00                 NaN   99.5459       0.187213       0.485989E-001            NaN  0.625806E-001  0.155671                 NaN            NaN            NaN
  1310.90        2500.00                 NaN   99.5482       0.187002       0.479661E-001            NaN  0.619451E-001  0.154919                 NaN            NaN            NaN
  1309.83        2500.00                 NaN   99.5516       0.183082       0.529764E-001            NaN  0.593183E-001  0.153053                 NaN            NaN            NaN
  1308.76        2500.00                 NaN   99.5547       0.181566       0.536180E-001            NaN  0.582504E-001  0.151859                 NaN            NaN            NaN
  1307.69        2500.00                 NaN   99.5573       0.179810       0.548755E-001            NaN  0.571647E-001  0.150898                 NaN            NaN            NaN
  1306.62        2500.00                 NaN   94.2796        1.07534       0.260898E-001            NaN  0.335476       0.808800        3.47470                 NaN            NaN
  1305.55        2500.00                 NaN   91.0387        1.65291                 NaN            NaN  0.493861        1.21258        5.60192                 NaN            NaN
  1304.49        2500.00                 NaN   91.4268        1.63704                 NaN            NaN  0.441550        1.16425        5.33032                 NaN            NaN
  1303.42        2500.00                 NaN   91.7882        1.58920                 NaN            NaN  0.415142        1.11902        5.08844                 NaN            NaN
  1302.35        2500.00                 NaN   92.1344        1.53289                 NaN            NaN  0.396849        1.07559        4.86030                 NaN            NaN
  1301.28        2500.00                 NaN   92.4463        1.49257                 NaN            NaN  0.373566        1.03645        4.65109                 NaN            NaN
  1300.21        2500.00                 NaN   92.7007        1.47574                 NaN            NaN  0.343589        1.00537        4.47458                 NaN            NaN
  1299.14        2500.00                 NaN   93.0287        1.38499                 NaN            NaN  0.349120       0.962570        4.27466                 NaN            NaN
  1298.08        2500.00                 NaN   93.2349        1.37092                 NaN            NaN  0.330010       0.936921        4.12726                 NaN            NaN
  1297.01        2500.00                 NaN   93.4442        1.34435                 NaN            NaN  0.312900       0.911320        3.98727                 NaN            NaN
  1295.94        2500.00                 NaN   93.6437        1.31560                 NaN            NaN  0.300551       0.886492        3.85363                 NaN            NaN
  1294.87        2500.00                 NaN   93.8263        1.28365                 NaN            NaN  0.293452       0.863450        3.73317                 NaN            NaN
  1293.80        2500.00                 NaN   92.4367        1.51754                 NaN            NaN  0.337505        1.05296        4.58453       0.707552E-001            NaN
  1292.73        2500.00                 NaN   89.3567        2.00833                 NaN            NaN  0.461389        1.46755        6.48775       0.218305                 NaN
  1291.67        2500.00                 NaN   89.6163        1.93436                 NaN            NaN  0.474849        1.42909        6.33296       0.212404                 NaN
  1290.60        2500.00                 NaN   89.8727        1.87117                 NaN            NaN  0.479383        1.39159        6.17913       0.206002                 NaN
  1289.53        2500.00                 NaN   90.0991        1.81772                 NaN            NaN  0.481153        1.35803        6.04399       0.200006                 NaN
  1288.46        2500.00                 NaN   90.2570        1.78548                 NaN            NaN  0.479060        1.33351        5.94993       0.194977                 NaN
  1287.39        2500.00                 NaN   90.3575        1.76323                 NaN            NaN  0.478272        1.31619        5.89356       0.191193                 NaN
  1286.32        2500.00                 NaN   90.3947        1.75596                 NaN            NaN  0.476659        1.30723        5.87701       0.188461                 NaN
  1285.26        2500.00                 NaN   90.3064        1.76689                 NaN            NaN  0.483912        1.31380        5.94081       0.188194                 NaN
  1284.19        2500.00                 NaN   89.8578        1.83730                 NaN            NaN  0.503781        1.36673        6.23814       0.196292                 NaN
  1283.12        2500.00                 NaN   89.4022        1.92357                 NaN            NaN  0.523559        1.41916        6.52972       0.201745                 NaN
  1282.05        2500.00                 NaN   89.2990        1.94067                 NaN            NaN  0.524844        1.42360        6.61212       0.199759                 NaN
  1280.98        2500.00                 NaN   89.3333        2.00801                 NaN            NaN  0.629094        1.53679        6.27700       0.215791                 NaN
  1279.91        2500.00                 NaN   84.0284        2.66884                 NaN            NaN  0.702042        1.93280        10.3931       0.274830                 NaN
  1278.84        2500.00                 NaN   81.9203        3.72395                 NaN            NaN  0.491999        2.32714        11.1884       0.348211                 NaN
  1277.78        2500.00                 NaN   83.9805        2.35461                 NaN            NaN   1.06250        2.04864        10.2955       0.258297                 NaN
  1276.71        2500.00                 NaN   83.7437        2.95742                 NaN            NaN  0.721922        2.08211        10.2066       0.288302                 NaN
  1275.64        2500.00                 NaN   85.2484        2.73094                 NaN            NaN  0.632731        1.89494        9.23253       0.260456                 NaN
  1274.57        2500.00                 NaN   87.7729        2.30901                 NaN            NaN  0.506679        1.57485        7.62248       0.214080                 NaN
  1273.50        2500.00                 NaN   89.0724        2.11263                 NaN            NaN  0.434153        1.41334        6.77764       0.189805                 NaN
  1272.43        2500.00                 NaN   88.8143        2.30503                 NaN            NaN  0.483086        1.56881        6.60941       0.219365                 NaN
  1271.37        2500.00                 NaN   93.1109        1.23337                 NaN            NaN  0.192280       0.764948        4.60536       0.931454E-001            NaN
  1270.30        2500.00                 NaN   92.0850        1.65428                 NaN            NaN  0.258395        1.03832        4.83168       0.132313                 NaN
  1269.23        2500.00                 NaN   92.7471        1.56059                 NaN            NaN  0.213408       0.955074        4.40443       0.119408                 NaN
  1268.16        2500.00                 NaN   93.2917        1.49636                 NaN            NaN  0.164885       0.884917        4.05348       0.108683                 NaN
  1267.09        2500.00                 NaN   93.7292        1.45390                 NaN            NaN  0.122323       0.829190        3.76619       0.992388E-001            NaN
  1266.02        2500.00                 NaN   94.0934        1.43030                 NaN            NaN  0.790975E-001  0.782509        3.52396       0.907811E-001            NaN
  1264.96        2500.00                 NaN   94.3965        1.42928                 NaN            NaN  0.302751E-001  0.742126        3.31865       0.832136E-001            NaN
  1263.89        2500.00                 NaN   94.6462        1.41625                 NaN            NaN            NaN  0.711571        3.14952       0.764222E-001            NaN
  1262.82        2500.00                 NaN   94.9254        1.34864                 NaN            NaN            NaN  0.680431        2.97521       0.703215E-001            NaN
  1261.75        2500.00                 NaN   95.2194        1.26660                 NaN            NaN            NaN  0.643086        2.80510       0.657796E-001            NaN
  1260.68        2500.00                 NaN   95.5310        1.19351                 NaN            NaN            NaN  0.604510        2.61063       0.603133E-001            NaN
  1259.61        2500.00                 NaN   95.7528        1.13222                 NaN            NaN            NaN  0.575014        2.48254       0.574549E-001            NaN
  1258.55        2500.00                 NaN   95.9323        1.12630                 NaN            NaN            NaN  0.577593        2.30842       0.553547E-001            NaN
  1257.48        2500.00                 NaN   90.4400        1.57143                 NaN            NaN  0.359678        1.34540        6.09128       0.192218                 NaN
  1256.41        2500.00                 NaN   94.8187       0.948426                 NaN            NaN  0.449937       0.674628        3.05177       0.565371E-001            NaN
  1255.34        2500.00                 NaN   98.9505                 NaN            NaN            NaN            NaN  0.397642E-001  0.966216       0.435253E-001            NaN
  1254.27        2500.00                 NaN   99.3871       0.208669                 NaN            NaN            NaN  0.139986       0.264222                 NaN            NaN
  1253.20        2500.00                 NaN   99.5444       0.319187                 NaN            NaN            NaN  0.133694                 NaN  0.269746E-002            NaN
  1252.14        2500.00                 NaN   99.3855       0.184895                 NaN            NaN            NaN  0.739326E-001  0.339945       0.157770E-001            NaN
  1251.07        2500.00                 NaN   97.7804       0.281856       0.319389                 NaN            NaN  0.263660        1.34142       0.133116E-001            NaN
  1250.00        2500.00                 NaN   97.2476       0.726386                 NaN            NaN            NaN  0.366336        1.62060       0.391327E-001            NaN
  1248.93        2500.00                 NaN   96.9571       0.885711                 NaN            NaN            NaN  0.414656        1.70832       0.342380E-001            NaN
  1247.86        2500.00                 NaN   97.8779       0.655839                 NaN            NaN            NaN  0.342001        1.08750       0.368094E-001            NaN
  1246.79        2500.00                 NaN   97.2442       0.128055E-002  0.629275                 NaN            NaN  0.313875        1.78301       0.284006E-001            NaN
  1245.73        2500.00                 NaN   97.6433       0.632101                 NaN            NaN            NaN  0.319881        1.37509       0.296639E-001            NaN
  1244.66        2500.00                 NaN   96.2143       0.939362                 NaN            NaN            NaN  0.518513        2.24848       0.793182E-001            NaN
  1243.59        2500.00                 NaN   99.3138       0.117249                 NaN            NaN            NaN  0.539959E-001  0.514974                 NaN            NaN
  1242.52        2500.00                 NaN   98.2008       0.510309                 NaN            NaN            NaN  0.242150        1.03278       0.139862E-001            NaN
  1241.45        2500.00                 NaN   97.9907       0.586188                 NaN            NaN            NaN  0.278454        1.12495       0.197501E-001            NaN
  1240.38        2500.00                 NaN   98.1307       0.447764                 NaN            NaN            NaN  0.227332        1.15967       0.345637E-001            NaN
  1239.32        2500.00                 NaN   98.7337       0.564452                 NaN            NaN            NaN  0.313118       0.365959       0.227816E-001            NaN
  1238.25        2500.00                 NaN   97.5412       0.415508                 NaN            NaN            NaN  0.207537        1.82107       0.147238E-001            NaN
  1237.18        2500.00                 NaN   98.4764       0.341603                 NaN            NaN            NaN  0.193149       0.963702       0.251114E-001            NaN
  1236.11        2500.00                 NaN   98.2474       0.349555                 NaN            NaN            NaN  0.147699        1.21924       0.360889E-001            NaN
  1235.04        2500.00                 NaN   98.4954       0.521504                 NaN            NaN            NaN  0.301466       0.681677                 NaN            NaN
  1233.97        2500.00                 NaN   98.9183       0.376977                 NaN            NaN            NaN  0.206047       0.475204       0.235107E-001            NaN
  1232.90        2500.00                 NaN   98.2267       0.437613                 NaN            NaN            NaN  0.215058        1.10275       0.178621E-001            NaN
  1231.84        2500.00                 NaN   98.3305       0.325839                 NaN            NaN            NaN  0.171465        1.15671       0.155221E-001            NaN
  1230.77        2500.00                 NaN   98.5548       0.172249E-001  0.342699                 NaN            NaN  0.189853       0.877911       0.175063E-001            NaN
  1229.70        2500.00                 NaN            NaN   11.5674                 NaN            NaN            NaN   8.38416        46.5313       0.604374        32.9127     
  1228.63        2500.00                 NaN            NaN   11.5686                 NaN            NaN            NaN   8.38767        46.5264       0.603973        32.9133     
  1227.56        2500.00                 NaN            NaN   11.5696                 NaN            NaN            NaN   8.39049        46.5221       0.603605        32.9143     
  1226.49        2500.00                 NaN            NaN   11.5700                 NaN            NaN            NaN   8.39250        46.5192       0.603396        32.9149     
  1225.43        2500.00                 NaN            NaN   11.5707                 NaN            NaN            NaN   8.39582        46.5148       0.602978        32.9156     
  1224.36        2500.00                 NaN            NaN   11.5720                 NaN            NaN            NaN   8.39902        46.5100       0.602556        32.9164     
  1223.29        2500.00                 NaN            NaN   11.5731                 NaN            NaN            NaN   8.40185        46.5057       0.602162        32.9172     
  1222.22        2500.00                 NaN            NaN   11.5741                 NaN            NaN            NaN   8.40476        46.5014       0.601799        32.9179     
  1221.15        2500.00                 NaN            NaN   11.5750                 NaN            NaN            NaN   8.40771        46.4971       0.601422        32.9187     
  1220.08        2500.00                 NaN            NaN   11.5760                 NaN            NaN            NaN   8.41070        46.4928       0.601035        32.9195     
  1219.02        2500.00                 NaN            NaN   11.5770                 NaN            NaN            NaN   8.41372        46.4883       0.600640        32.9203     
  1217.95        2500.00                 NaN            NaN   11.5781                 NaN            NaN            NaN   8.41680        46.4838       0.600235        32.9211     
  1216.88        2500.00                 NaN            NaN   11.5791                 NaN            NaN            NaN   8.41976        46.4794       0.599846        32.9218     
  1215.81        2500.00                 NaN            NaN   11.5801                 NaN            NaN            NaN   8.42266        46.4751       0.599463        32.9226     
  1214.74        2500.00                 NaN            NaN   11.5812                 NaN            NaN            NaN   8.42556        46.4708       0.599079        32.9234     
  1213.67        2500.00                 NaN            NaN   11.5822                 NaN            NaN            NaN   8.42845        46.4665       0.598693        32.9242     
  1212.61        2500.00                 NaN            NaN   11.5814                 NaN            NaN            NaN   8.42792        46.4674       0.598902        32.9244     
  1211.54        2500.00                 NaN            NaN   11.5810                 NaN            NaN            NaN   8.43402        46.4610       0.598754        32.9252     
  1210.47        2500.00                 NaN            NaN   11.5853                 NaN            NaN            NaN   8.43704        46.4536       0.597535        32.9265     
  1209.40        2500.00                 NaN            NaN   11.5725                 NaN            NaN            NaN   8.43675        46.4668       0.600222        32.9238     
  1208.33        2500.00                 NaN            NaN   11.5737                 NaN            NaN            NaN   8.43987        46.4620       0.599726        32.9248     
  1207.26        2500.00                 NaN            NaN   11.5811                 NaN            NaN            NaN   8.44391        46.4499       0.597993        32.9271     
  1206.20        2500.00                 NaN            NaN   11.5826                 NaN            NaN            NaN   8.43756        46.4544       0.598150        32.9274     
  1205.13        2500.00                 NaN            NaN   11.5788                 NaN            NaN            NaN   8.43685        46.4589       0.598401        32.9271     
  1204.06        2500.00                 NaN            NaN   11.5789                 NaN            NaN            NaN   8.44417        46.4508       0.598093        32.9281     
  1202.99        2500.00                 NaN            NaN   11.5939                 NaN            NaN            NaN   8.45552        46.4238       0.594415        32.9324     
  1201.92        2500.00                 NaN            NaN   11.5950                 NaN            NaN            NaN   8.46095        46.4168       0.594002        32.9332     
  1200.85        2500.00                 NaN            NaN   11.5963                 NaN            NaN            NaN   8.46433        46.4118       0.593606        32.9340     
  1199.79        2500.00                 NaN            NaN   11.5863                 NaN            NaN            NaN   8.46417        46.4218       0.595679        32.9320     
  1198.72        2500.00                 NaN            NaN   11.5990                 NaN            NaN            NaN   8.47100        46.4017       0.592616        32.9357     
  1197.65        2500.00                 NaN            NaN   11.6001                 NaN            NaN            NaN   8.47326        46.3979       0.592195        32.9365     
  1196.58        2500.00                 NaN            NaN   10.9959       0.577437                 NaN            NaN   8.47096        46.4304       0.597626        32.9276     
  1195.51        2500.00                 NaN            NaN   11.6026                 NaN            NaN            NaN   8.48001        46.3880       0.591346        32.9381     
  1194.44        2500.00                 NaN            NaN   11.6038                 NaN            NaN            NaN   8.48293        46.3835       0.590911        32.9390     
  1193.38        2500.00                 NaN            NaN   11.6050                 NaN            NaN            NaN   8.48583        46.3789       0.590477        32.9398     
  1192.31        2500.00                 NaN            NaN   11.6055                 NaN            NaN            NaN   8.48850        46.3753       0.590206        32.9404     
  1191.24        2500.00                 NaN            NaN   11.6094                 NaN            NaN            NaN   8.48876        46.3702       0.589526        32.9422     
  1190.17        2500.00                 NaN            NaN   11.6054                 NaN            NaN            NaN   8.49224        46.3710       0.589907        32.9415     
  1189.10        2500.00                 NaN            NaN   11.6101                 NaN            NaN            NaN   8.49751        46.3605       0.588708        32.9432     
