|6.6.6
Archiving\03_Data\eq/QFM_m2/ALH/ALH_4.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),m3     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00                 NaN
  1875.00        2500.00                 NaN
  1871.79        2500.00                 NaN
  1868.59        2500.00                 NaN
  1865.38        2500.00                 NaN
  1862.18        2500.00                 NaN
  1858.97        2500.00                 NaN
  1855.77        2500.00                 NaN
  1852.56        2500.00                 NaN
  1849.36        2500.00                 NaN
  1846.15        2500.00       0.133825E-003
  1842.95        2500.00       0.442581E-003
  1839.74        2500.00       0.751260E-003
  1836.54        2500.00       0.105986E-002
  1833.33        2500.00       0.136839E-002
  1830.13        2500.00       0.167684E-002
  1826.92        2500.00       0.198522E-002
  1823.72        2500.00       0.229352E-002
  1820.51        2500.00       0.260174E-002
  1817.31        2500.00       0.290876E-002
  1814.10        2500.00       0.321570E-002
  1810.90        2500.00       0.352257E-002
  1807.69        2500.00       0.382937E-002
  1804.49        2500.00       0.413609E-002
  1801.28        2500.00       0.444274E-002
  1798.08        2500.00       0.474931E-002
  1794.87        2500.00       0.505580E-002
  1791.67        2500.00       0.533781E-002
  1788.46        2500.00       0.561976E-002
  1785.26        2500.00       0.590163E-002
  1782.05        2500.00       0.618344E-002
  1778.85        2500.00       0.646518E-002
  1775.64        2500.00       0.674685E-002
  1772.44        2500.00       0.702846E-002
  1769.23        2500.00       0.731000E-002
  1766.03        2500.00       0.756686E-002
  1762.82        2500.00       0.782366E-002
  1759.62        2500.00       0.808040E-002
  1756.41        2500.00       0.833708E-002
  1753.21        2500.00       0.859370E-002
  1750.00        2500.00       0.885025E-002
  1746.79        2500.00       0.910675E-002
  1743.59        2500.00       0.936319E-002
  1740.38        2500.00       0.959900E-002
  1737.18        2500.00       0.983477E-002
  1733.97        2500.00       0.100705E-001
  1730.77        2500.00       0.103061E-001
  1727.56        2500.00       0.105417E-001
  1724.36        2500.00       0.107773E-001
  1721.15        2500.00       0.110128E-001
  1717.95        2500.00       0.112482E-001
  1714.74        2500.00       0.114668E-001
  1711.54        2500.00       0.116853E-001
  1708.33        2500.00       0.119038E-001
  1705.13        2500.00       0.121223E-001
  1701.92        2500.00       0.123406E-001
  1698.72        2500.00       0.125590E-001
  1695.51        2500.00       0.127773E-001
  1692.31        2500.00       0.129955E-001
  1689.10        2500.00       0.131949E-001
  1685.90        2500.00       0.133942E-001
  1682.69        2500.00       0.135934E-001
  1679.49        2500.00       0.137926E-001
  1676.28        2500.00       0.139918E-001
  1673.08        2500.00       0.141909E-001
  1669.87        2500.00       0.143899E-001
  1666.67        2500.00       0.145890E-001
  1663.46        2500.00       0.147783E-001
  1660.26        2500.00       0.149676E-001
  1657.05        2500.00       0.151568E-001
  1653.85        2500.00       0.153460E-001
  1650.64        2500.00       0.155352E-001
  1647.44        2500.00       0.157243E-001
  1644.23        2500.00       0.159134E-001
  1641.03        2500.00       0.161024E-001
  1637.82        2500.00       0.162756E-001
  1634.62        2500.00       0.164488E-001
  1631.41        2500.00       0.166220E-001
  1628.21        2500.00       0.167951E-001
  1625.00        2500.00       0.169682E-001
  1621.79        2500.00       0.171412E-001
  1618.59        2500.00       0.173142E-001
  1615.38        2500.00       0.174872E-001
  1612.18        2500.00       0.176487E-001
  1608.97        2500.00       0.178102E-001
  1605.77        2500.00       0.179717E-001
  1602.56        2500.00       0.181331E-001
  1599.36        2500.00       0.182946E-001
  1596.15        2500.00       0.184559E-001
  1592.95        2500.00       0.186173E-001
  1589.74        2500.00       0.187786E-001
  1586.54        2500.00       0.189400E-001
  1583.33        2500.00       0.190679E-001
  1580.13        2500.00       0.189955E-001
  1576.92        2500.00       0.189232E-001
  1573.72        2500.00       0.188323E-001
  1570.51        2500.00       0.187415E-001
  1567.31        2500.00       0.186506E-001
  1564.10        2500.00       0.185598E-001
  1560.90        2500.00       0.184446E-001
  1557.69        2500.00       0.183294E-001
  1554.49        2500.00       0.182142E-001
  1551.28        2500.00       0.180991E-001
  1548.08        2500.00       0.179840E-001
  1544.87        2500.00       0.178689E-001
  1541.67        2500.00       0.177539E-001
  1538.46        2500.00       0.176389E-001
  1535.26        2500.00       0.174785E-001
  1532.05        2500.00       0.173181E-001
  1528.85        2500.00       0.171578E-001
  1525.64        2500.00       0.169975E-001
  1522.44        2500.00       0.168373E-001
  1519.23        2500.00       0.166772E-001
  1516.03        2500.00       0.165171E-001
  1512.82        2500.00       0.163570E-001
  1509.62        2500.00       0.163143E-001
  1506.41        2500.00       0.173038E-001
  1503.21        2500.00       0.183594E-001
  1500.00        2500.00       0.194149E-001
  1496.79        2500.00       0.203950E-001
  1493.59        2500.00       0.210514E-001
  1490.38        2500.00       0.210491E-001
  1487.18        2500.00       0.224298E-001
  1483.97        2500.00       0.224274E-001
  1480.77        2500.00       0.224249E-001
  1477.56        2500.00       0.224225E-001
  1474.36        2500.00       0.224201E-001
  1471.15        2500.00       0.224177E-001
  1467.95        2500.00       0.224153E-001
  1464.74        2500.00       0.224129E-001
  1461.54        2500.00       0.270431E-001
  1458.33        2500.00       0.270403E-001
  1455.13        2500.00       0.270374E-001
  1451.92        2500.00       0.270346E-001
  1448.72        2500.00       0.270317E-001
  1445.51        2500.00       0.270289E-001
  1442.31        2500.00       0.270261E-001
  1439.10        2500.00       0.270232E-001
  1435.90        2500.00       0.310677E-001
  1432.69        2500.00       0.310645E-001
  1429.49        2500.00       0.310613E-001
  1426.28        2500.00       0.310581E-001
  1423.08        2500.00       0.330785E-001
  1419.87        2500.00       0.336268E-001
  1416.67        2500.00       0.338877E-001
  1413.46        2500.00       0.338843E-001
  1410.26        2500.00       0.342912E-001
  1407.05        2500.00       0.342877E-001
  1403.85        2500.00       0.342842E-001
  1400.64        2500.00       0.342807E-001
  1397.44        2500.00       0.342772E-001
  1394.23        2500.00       0.342737E-001
  1391.03        2500.00       0.342702E-001
  1387.82        2500.00       0.342667E-001
  1384.62        2500.00       0.355122E-001
  1381.41        2500.00       0.355086E-001
  1378.21        2500.00       0.355050E-001
  1375.00        2500.00       0.355014E-001
  1371.79        2500.00       0.354978E-001
  1368.59        2500.00       0.354942E-001
  1365.38        2500.00       0.354907E-001
  1362.18        2500.00       0.354871E-001
  1358.97        2500.00       0.364951E-001
  1355.77        2500.00       0.364915E-001
  1352.56        2500.00       0.364878E-001
  1349.36        2500.00       0.364841E-001
  1346.15        2500.00       0.364805E-001
  1342.95        2500.00       0.364768E-001
  1339.74        2500.00       0.364731E-001
  1336.54        2500.00       0.364695E-001
  1333.33        2500.00       0.373981E-001
  1330.13        2500.00       0.373943E-001
  1326.92        2500.00       0.375699E-001
  1323.72        2500.00       0.376716E-001
  1320.51        2500.00       0.378770E-001
  1317.31        2500.00       0.379422E-001
  1314.10        2500.00       0.378843E-001
  1310.90        2500.00       0.378806E-001
  1307.69        2500.00       0.377404E-001
  1304.49        2500.00       0.377366E-001
  1301.28        2500.00       0.377328E-001
  1298.08        2500.00       0.377291E-001
  1294.87        2500.00       0.377253E-001
  1291.67        2500.00       0.377216E-001
  1288.46        2500.00       0.377179E-001
  1285.26        2500.00       0.377141E-001
  1282.05        2500.00       0.374097E-001
  1278.85        2500.00       0.374060E-001
  1275.64        2500.00       0.374023E-001
  1272.44        2500.00       0.373985E-001
  1269.23        2500.00       0.373948E-001
  1266.03        2500.00       0.373912E-001
  1262.82        2500.00       0.373875E-001
  1259.62        2500.00       0.373838E-001
  1256.41        2500.00       0.372546E-001
  1253.21        2500.00       0.372509E-001
  1250.00        2500.00       0.372472E-001
  1246.79        2500.00       0.372436E-001
  1243.59        2500.00       0.372399E-001
  1240.38        2500.00       0.372362E-001
  1237.18        2500.00       0.372326E-001
