|6.6.6
Archiving\03_Data\eq/QFM_m2/ALH/ALH_3.tab                                 
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7266       0.273353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7266       0.273373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7266       0.273394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7266       0.273415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7266       0.273435                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7265       0.273456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7265       0.273477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7265       0.273498                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7265       0.273518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7265       0.273539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7264       0.273560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7264       0.273581                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7264       0.273602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7264       0.273623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7264       0.273644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7263       0.273665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7263       0.273686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7263       0.273707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7263       0.273728                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7263       0.273749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7262       0.273770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7262       0.273791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7262       0.273813                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7262       0.273834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7261       0.273855                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7261       0.273876                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7261       0.273898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7261       0.273919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7261       0.273940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7260       0.273962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7260       0.273983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.7260       0.274004                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.7260       0.274026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.4292       0.274098       0.296710                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        98.6513       0.274251        1.07450                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        97.8853       0.274403        1.84027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        97.1185       0.274555        2.60693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        96.3766       0.274702        3.34867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        95.6339       0.274850        4.09123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        94.8904       0.274996        4.83463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        94.1460       0.275143        5.57885                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        93.4184       0.275287        6.30629                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        92.6901       0.275432        7.03451                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        91.9771       0.275573        7.74736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        90.5351       0.167726        9.01838                 NaN  0.278785                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.6997                 NaN   10.5881                 NaN  0.712182                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        88.0208                 NaN   11.2666                 NaN  0.712561                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.3267                 NaN   11.9603                 NaN  0.712951                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.6292                 NaN   12.6533       0.411791E-002  0.713348                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        85.9634                 NaN   13.3093       0.136277E-001  0.713734                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        85.2968                 NaN   13.9659       0.231479E-001  0.714120                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.6296                 NaN   14.6232       0.326784E-001  0.714505                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        83.9618                 NaN   15.2811       0.422192E-001  0.714888                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        83.2933                 NaN   15.9397       0.517701E-001  0.715270                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        82.6241                 NaN   16.5989       0.613312E-001  0.715650                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        81.9543                 NaN   17.2588       0.709024E-001  0.716030                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        81.2838                 NaN   17.9193       0.804837E-001  0.716408                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        80.6465                 NaN   18.5467       0.900391E-001  0.716777                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        80.0085                 NaN   19.1747       0.996043E-001  0.717145                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        79.3700                 NaN   19.8033       0.109179       0.717512                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        78.7309                 NaN   20.4325       0.118764       0.717878                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        78.0912                 NaN   21.0622       0.128358       0.718242                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        77.4509                 NaN   21.6925       0.137961       0.718605                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        76.8101                 NaN   22.3234       0.147574       0.718967                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        76.1687                 NaN   22.9548       0.157197       0.719327                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        75.5580                 NaN   23.5562       0.166067       0.719677                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        74.9469                 NaN   24.1581       0.174945       0.720026                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        74.3352                 NaN   24.7606       0.183832       0.720374                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        73.7231                 NaN   25.3635       0.192728       0.720720                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        73.1104                 NaN   25.9669       0.201631       0.721065                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        72.4972                 NaN   26.5708       0.210542       0.721408                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        71.8835                 NaN   27.1753       0.219462       0.721750                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        71.2694                 NaN   27.7802       0.228390       0.722091                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        70.6921                 NaN   28.3490       0.236551       0.722415                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        70.1144                 NaN   28.9182       0.244719       0.722739                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        69.5362                 NaN   29.4878       0.252895       0.723060                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        68.9577                 NaN   30.0579       0.261077       0.723381                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        68.3787                 NaN   30.6284       0.269265       0.723700                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        67.7993                 NaN   31.1993       0.277461       0.724018                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        67.2194                 NaN   31.7706       0.285663       0.724334                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        66.6392                 NaN   32.3423       0.293871       0.724649                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.0906                 NaN   32.8830       0.301436       0.724951                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        65.5416                 NaN   33.4241       0.309007       0.725251                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.9923                 NaN   33.9656       0.316583       0.725551                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        64.4426                 NaN   34.5074       0.324165       0.725848                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.8925                 NaN   35.0496       0.331753       0.726145                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        63.3421                 NaN   35.5921       0.339346       0.726439                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        62.7914                 NaN   36.1349       0.346944       0.726733                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        62.2403                 NaN   36.6781       0.354548       0.727025                 NaN            NaN            NaN            NaN            NaN            NaN
