|6.6.6
Archiving\03_Data\eqLP/QFM_m4.75/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1868.59        500.000        86.0215                 NaN   4.92207       0.159003E-001   8.21379       0.826701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        85.3881                 NaN   4.90757       0.152007E-001   8.86242       0.826666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        84.7548                 NaN   4.89307       0.145013E-001   9.51100       0.826631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        84.1215                 NaN   4.87857       0.138019E-001   10.1595       0.826596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        83.4883                 NaN   4.86407       0.131025E-001   10.8080       0.826562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        82.8551                 NaN   4.84958       0.124033E-001   11.4564       0.826527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        82.2220                 NaN   4.83508       0.117040E-001   12.1048       0.826492                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        81.5889                 NaN   4.82059       0.110049E-001   12.7531       0.826458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        80.9816                 NaN   4.79794       0.102758E-001   13.3838       0.826404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        80.3743                 NaN   4.77530       0.954683E-002   14.0145       0.826350                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        79.7672                 NaN   4.75265       0.881795E-002   14.6451       0.826296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        79.1601                 NaN   4.73001       0.808916E-002   15.2756       0.826242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        78.5636                 NaN   4.70369       0.735108E-002   15.8992       0.826180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        77.9672                 NaN   4.67736       0.661311E-002   16.5227       0.826117                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        77.3648                 NaN   4.64714       0.586045E-002   17.1462       0.826046       0.998647E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        76.7581                 NaN   4.61448       0.510110E-002   17.7695       0.825968       0.268886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        76.1567                 NaN   4.57824       0.432782E-002   18.3914       0.825882       0.435031E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        75.5554                 NaN   4.54202       0.355470E-002   19.0132       0.825796       0.601141E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        74.9542                 NaN   4.50580       0.278174E-002   19.6348       0.825711       0.767217E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        74.3531                 NaN   4.46958       0.200895E-002   20.2563       0.825625       0.933259E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        73.7575                 NaN   4.42912       0.122019E-002   20.8771       0.825529       0.109574                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        73.1620                 NaN   4.38866       0.431608E-003   21.4977       0.825434       0.125818                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        72.5662                 NaN   4.34455                 NaN   22.1220       0.825330       0.141988                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        71.9855                 NaN   4.30216                 NaN   22.7291       0.825232       0.157951                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        71.4009                 NaN   4.25117                 NaN   23.3494       0.825113       0.173461                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        70.8164                 NaN   4.20019                 NaN   23.9695       0.824995       0.188967                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        70.2321                 NaN   4.14922                 NaN   24.5894       0.824876       0.204468                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        69.6479                 NaN   4.09827                 NaN   25.2091       0.824758       0.219964                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        69.0640                 NaN   4.04733                 NaN   25.8286       0.824639       0.235456                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        68.4801                 NaN   3.99641                 NaN   26.4480       0.824521       0.250944                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        67.8965                 NaN   3.94550                 NaN   27.0672       0.824402       0.266427                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        67.3130                 NaN   3.89460                 NaN   27.6862       0.824284       0.281905                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        66.7259                 NaN   3.82959                 NaN   28.3237       0.824133       0.296732                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        66.1389                 NaN   3.76461                 NaN   28.9610       0.823982       0.311554                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        65.5521                 NaN   3.69964                 NaN   29.5980       0.823830       0.326370                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        64.9656                 NaN   3.63471                 NaN   30.2348       0.823679       0.341180                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        64.3793                 NaN   3.56979                 NaN   30.8714       0.823528       0.355985                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        63.7932                 NaN   3.50490                 NaN   31.5078       0.823377       0.370785                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        63.2073                 NaN   3.44003                 NaN   32.1439       0.823226       0.385579                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        62.6216                 NaN   3.37519                 NaN   32.7798       0.823075       0.400368                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        62.0321                 NaN   3.29622                 NaN   33.4342       0.822892       0.414542                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        61.4429                 NaN   3.21728                 NaN   34.0884       0.822708       0.428709                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        60.8539                 NaN   3.13838                 NaN   34.7423       0.822524       0.442869                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.2652                 NaN   3.05951                 NaN   35.3960       0.822341       0.457024                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        59.6767                 NaN   2.98068                 NaN   36.0493       0.822157       0.471172                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        59.0885                 NaN   2.90188                 NaN   36.7023       0.821974       0.485314                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        58.5006                 NaN   2.82312                 NaN   37.3550       0.821790       0.499449                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        57.9129                 NaN   2.74439                 NaN   38.0075       0.821607       0.513579                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        57.3266                 NaN   2.65172                 NaN   38.6731       0.821391       0.527154                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        56.7406                 NaN   2.55910                 NaN   39.3384       0.821176       0.540723                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        56.1549                 NaN   2.46652                 NaN   40.0033       0.820960       0.554284                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        55.5696                 NaN   2.37400                 NaN   40.6679       0.820744       0.567839                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        54.9845                 NaN   2.28152                 NaN   41.3321       0.820529       0.581386                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        54.3997                 NaN   2.18909                 NaN   41.9959       0.820314       0.594926                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        53.8153                 NaN   2.09671                 NaN   42.6595       0.820099       0.608459                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        53.2311                 NaN   2.00438                 NaN   43.3226       0.819884       0.621985                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        52.6571                 NaN   1.89773                 NaN   43.9905       0.819635       0.634953                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        52.0835                 NaN   1.79115                 NaN   44.6580       0.819387       0.647914                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        51.5103                 NaN   1.68464                 NaN   45.3251       0.819139       0.660866                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        50.9373                 NaN   1.57819                 NaN   45.9918       0.818891       0.673811                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        50.3648                 NaN   1.47180                 NaN   46.6580       0.818643       0.686748                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        49.7925                 NaN   1.36548                 NaN   47.3239       0.818395       0.699678                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        49.2206                 NaN   1.25922                 NaN   47.9894       0.818148       0.712599                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        48.6491                 NaN   1.15303                 NaN   48.6545       0.817901       0.725513                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        48.1028                 NaN   1.03439                 NaN   49.3073       0.817624       0.737958                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        47.5568                 NaN  0.915828                 NaN   49.9597       0.817348       0.750395                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        47.0111                 NaN  0.797348                 NaN   50.6116       0.817072       0.762823                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        46.4659                 NaN  0.678947                 NaN   51.2631       0.816796       0.775243                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        45.9210                 NaN  0.560627                 NaN   51.9142       0.816520       0.787654                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        45.3765                 NaN  0.442386                 NaN   52.5648       0.816245       0.800058                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        44.8324                 NaN  0.324225                 NaN   53.2150       0.815969       0.812452                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        44.2886                 NaN  0.206144                 NaN   53.8647       0.815694       0.824839                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        43.7635                 NaN  0.812845E-001            NaN   54.5026       0.815403       0.837201                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        43.2887                 NaN            NaN            NaN   55.0481       0.815214       0.847991                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        42.9039                 NaN            NaN            NaN   55.4241       0.815215       0.856736                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        42.5191                 NaN            NaN            NaN   55.8002       0.815217       0.865480                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        42.1507                 NaN            NaN            NaN   56.1596       0.815218       0.874573                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        41.7822                 NaN            NaN            NaN   56.5189       0.815219       0.883667                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        41.4138                 NaN            NaN            NaN   56.8782       0.815220       0.892760                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        41.0454                 NaN            NaN            NaN   57.2376       0.815221       0.901854                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        40.7118                 NaN            NaN            NaN   57.5633       0.815222       0.909697                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        40.3782                 NaN            NaN            NaN   57.8891       0.815223       0.917539                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        40.0446                 NaN            NaN            NaN   58.2148       0.815224       0.925382                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        39.7110                 NaN            NaN            NaN   58.5406       0.815225       0.933224                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        39.3774                 NaN            NaN            NaN   58.8663       0.815226       0.941067                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        39.0438                 NaN            NaN            NaN   59.1921       0.815227       0.948910                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        38.7102                 NaN            NaN            NaN   59.5178       0.815227       0.956752                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        38.3766                 NaN            NaN            NaN   59.8436       0.815228       0.964595                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        38.0744                 NaN            NaN            NaN   60.1377       0.815229       0.972693                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        37.7722                 NaN            NaN            NaN   60.4318       0.815230       0.980790                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        37.4700                 NaN            NaN            NaN   60.7259       0.815231       0.988888                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        37.1678                 NaN            NaN            NaN   61.0200       0.815232       0.996985                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        36.8786                 NaN            NaN            NaN   61.3016       0.815233        1.00459                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        36.3424                 NaN            NaN            NaN   61.3964       0.815234        1.00356       0.442387                 NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        35.6897                 NaN            NaN            NaN   61.3834       0.815234       0.996569        1.11513                 NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        35.0369                 NaN            NaN            NaN   61.3704       0.815235       0.989573        1.78788                 NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        34.4713                 NaN            NaN            NaN   61.3515       0.815236       0.982521        2.37951                 NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        33.9056                 NaN            NaN            NaN   61.3325       0.815237       0.975469        2.97113                 NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        33.3400                 NaN            NaN            NaN   61.3136       0.815237       0.968417        3.56276                 NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        32.7743                 NaN            NaN            NaN   61.2947       0.815238       0.961366        4.15438                 NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        32.2087                 NaN            NaN            NaN   61.2758       0.815239       0.954314        4.74601                 NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        31.6430                 NaN            NaN            NaN   61.2569       0.815239       0.947261        5.33764                 NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        31.0773                 NaN            NaN            NaN   61.2379       0.815240       0.940209        5.92927                 NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        30.5117                 NaN            NaN            NaN   61.2190       0.815241       0.933157        6.52090                 NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        30.0506                 NaN            NaN            NaN   61.1951       0.815241       0.925511        7.01357                 NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        29.5895                 NaN            NaN            NaN   61.1712       0.815242       0.917864        7.50624                 NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        29.1284                 NaN            NaN            NaN   61.1472       0.815242       0.910217        7.99891                 NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        28.6673                 NaN            NaN            NaN   61.1233       0.815243       0.902570        8.49158                 NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        28.2062                 NaN            NaN            NaN   61.0993       0.815243       0.894923        8.98425                 NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        27.7451                 NaN            NaN            NaN   61.0754       0.815244       0.887276        9.47692                 NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        27.2841                 NaN            NaN            NaN   61.0515       0.815244       0.879629        9.96959                 NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        26.8230                 NaN            NaN            NaN   61.0275       0.815245       0.871982        10.4623                 NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        26.4313                 NaN            NaN            NaN   61.0027       0.815245       0.863644        10.8871                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        26.0397                 NaN            NaN            NaN   60.9778       0.815246       0.855306        11.3120                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        25.6480                 NaN            NaN            NaN   60.9529       0.815246       0.846968        11.7369                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        25.2564                 NaN            NaN            NaN   60.9280       0.815246       0.838631        12.1618                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        24.8647                 NaN            NaN            NaN   60.9031       0.815247       0.830293        12.5867                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        24.4730                 NaN            NaN            NaN   60.8782       0.815247       0.821955        13.0115                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        24.0814                 NaN            NaN            NaN   60.8533       0.815248       0.813617        13.4364                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        23.6897                 NaN            NaN            NaN   60.8285       0.815248       0.805279        13.8613                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        23.3434                 NaN            NaN            NaN   60.8055       0.815248       0.796036        14.2398                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        22.9971                 NaN            NaN            NaN   60.7826       0.815249       0.786793        14.6183                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        22.6507                 NaN            NaN            NaN   60.7596       0.815249       0.777551        14.9969                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        22.3044                 NaN            NaN            NaN   60.7367       0.815249       0.768308        15.3754                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        21.9581                 NaN            NaN            NaN   60.7137       0.815250       0.759065        15.7539                 NaN            NaN            NaN            NaN            NaN
  1467.95        500.000        21.6117                 NaN            NaN            NaN   60.6908       0.815250       0.749823        16.1324                 NaN            NaN            NaN            NaN            NaN
  1464.74        500.000        21.2654                 NaN            NaN            NaN   60.6678       0.815250       0.740580        16.5109                 NaN            NaN            NaN            NaN            NaN
  1461.54        500.000        20.9191                 NaN            NaN            NaN   60.6449       0.815250       0.731337        16.8895                 NaN            NaN            NaN            NaN            NaN
  1458.33        500.000        20.5973                 NaN            NaN            NaN   60.6248       0.815251       0.721520        17.2412                 NaN            NaN            NaN            NaN            NaN
  1455.13        500.000        20.2755                 NaN            NaN            NaN   60.6047       0.815251       0.711703        17.5929                 NaN            NaN            NaN            NaN            NaN
  1451.92        500.000        19.9537                 NaN            NaN            NaN   60.5846       0.815251       0.701885        17.9446                 NaN            NaN            NaN            NaN            NaN
  1448.72        500.000        19.6319                 NaN            NaN            NaN   60.5645       0.815251       0.692068        18.2963                 NaN            NaN            NaN            NaN            NaN
  1445.51        500.000        19.1128                 NaN            NaN            NaN   60.5499       0.815252       0.694024        18.4574       0.370659                 NaN            NaN            NaN            NaN
  1442.31        500.000        18.5995                 NaN            NaN            NaN   60.5333       0.815252       0.697555        18.6091       0.745305                 NaN            NaN            NaN            NaN
  1439.10        500.000        18.1199                 NaN            NaN            NaN   60.5151       0.815252       0.701263        18.7498        1.09873                 NaN            NaN            NaN            NaN
  1435.90        500.000        17.6404                 NaN            NaN            NaN   60.4969       0.815253       0.704970        18.8904        1.45216                 NaN            NaN            NaN            NaN
  1432.69        500.000        17.1947                 NaN            NaN            NaN   60.4717       0.815253       0.711965        19.0221        1.78425                 NaN            NaN            NaN            NaN
  1429.49        500.000        16.7490                 NaN            NaN            NaN   60.4466       0.815253       0.718960        19.1538        2.11633                 NaN            NaN            NaN            NaN
  1426.28        500.000        16.3033                 NaN            NaN            NaN   60.4215       0.815253       0.725955        19.2855        2.44842                 NaN            NaN            NaN            NaN
  1423.08        500.000        15.8577                 NaN            NaN            NaN   60.3964       0.815254       0.732950        19.4172        2.78051                 NaN            NaN            NaN            NaN
  1419.87        500.000        15.4582                 NaN            NaN            NaN   60.3687       0.815254       0.741299        19.5336        3.08301                 NaN            NaN            NaN            NaN
  1416.67        500.000        14.9936                 NaN            NaN            NaN   60.3586       0.815254       0.747741        19.6599        3.37745                 NaN  0.474365E-001            NaN            NaN
  1413.46        500.000        14.2704                 NaN            NaN            NaN   60.3980       0.815255       0.754573        19.5541        3.62027       0.328280       0.259159                 NaN            NaN
  1410.26        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1407.05        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1403.85        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1400.64        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1397.44        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1394.23        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1391.03        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1387.82        500.000        13.6001                 NaN            NaN            NaN   60.4278       0.815256       0.764167        19.3824        3.83190       0.722375       0.455973                 NaN            NaN
  1384.62        500.000        9.90980                 NaN            NaN            NaN   60.5799       0.815262       0.826297        18.3683        4.95938        2.95085        1.59021                 NaN            NaN
  1381.41        500.000        9.90980                 NaN            NaN            NaN   60.5799       0.815262       0.826297        18.3683        4.95938        2.95085        1.59021                 NaN            NaN
  1378.21        500.000        9.90980                 NaN            NaN            NaN   60.5799       0.815262       0.826297        18.3683        4.95938        2.95085        1.59021                 NaN            NaN
