|6.6.6
Archiving\03_Data\fracLP/QFM_m4.25/TIS/TIS_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1947.37        500.000        99.1915       0.802847       0.564430E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.1914       0.802915       0.564438E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.1914       0.802982       0.564445E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.1913       0.803050       0.564453E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.1912       0.803117       0.564461E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.1912       0.803185       0.564469E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.1911       0.803253       0.564477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.1910       0.803320       0.564485E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.1910       0.803388       0.564493E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.1909       0.803456       0.564501E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.1908       0.803524       0.564509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.1908       0.803592       0.564518E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        99.1907       0.803667       0.564532E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        99.1906       0.803727       0.564535E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        99.1906       0.803795       0.564543E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.1905       0.803863       0.564552E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.1904       0.803931       0.564561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.1904       0.803999       0.564570E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.1903       0.804068       0.564579E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.1902       0.804136       0.564588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.1902       0.804204       0.564597E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.1901       0.804272       0.564606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.1900       0.804340       0.564615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.1899       0.804409       0.564624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.1899       0.804477       0.564633E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.1898       0.804545       0.564643E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.1897       0.804614       0.564652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.1897       0.804682       0.564662E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.1896       0.804751       0.564672E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.1895       0.804819       0.564681E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.1895       0.804888       0.564691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.1894       0.804957       0.564701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.1893       0.805025       0.564711E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.1893       0.805094       0.564721E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.1892       0.805163       0.564731E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.1891       0.805231       0.564741E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.1891       0.805300       0.564751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.1890       0.805369       0.564762E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.1889       0.805438       0.564772E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.1888       0.805507       0.564782E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.1888       0.805576       0.564793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.1887       0.805645       0.564803E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.1886       0.805714       0.564814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.1886       0.805783       0.564825E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.1885       0.805852       0.564836E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.1884       0.805921       0.564847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.1884       0.805990       0.564857E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.1883       0.806059       0.564868E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.1882       0.806129       0.564880E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.1882       0.806198       0.564891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.1881       0.806267       0.564902E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.1880       0.806337       0.564913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.1879       0.806406       0.564925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.1879       0.806475       0.564936E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.1878       0.806544       0.564947E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.1877       0.806614       0.564959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.1877       0.806684       0.564971E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.1876       0.806753       0.564982E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.1875       0.806823       0.564994E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.1875       0.806896       0.565008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.1874       0.806962       0.565018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.1873       0.807032       0.565030E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.1872       0.807102       0.565042E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.1872       0.807172       0.565054E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.1871       0.807242       0.565066E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.1870       0.807311       0.565078E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.1870       0.807381       0.565091E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.1869       0.807451       0.565103E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.1868       0.807521       0.565116E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.1868       0.807591       0.565128E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.1867       0.807661       0.565141E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1866       0.807731       0.565153E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.1865       0.807801       0.565166E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.1865       0.807871       0.565179E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.1864       0.807942       0.565192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.1863       0.808012       0.565205E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.1863       0.808082       0.565218E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.1862       0.808152       0.565231E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.1861       0.808223       0.565244E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.1861       0.808293       0.565257E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.1860       0.808363       0.565270E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.1859       0.808434       0.565283E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.1858       0.808504       0.565297E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.1858       0.808575       0.565310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.1857       0.808645       0.565324E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.1856       0.808716       0.565337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.1856       0.808786       0.565351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.1855       0.808857       0.565365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.1854       0.808928       0.565378E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.1853       0.808998       0.565392E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.1853       0.809069       0.565406E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.1852       0.809140       0.565420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.1851       0.809211       0.565434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.1851       0.809281       0.565448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.1850       0.809352       0.565462E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.1849       0.809423       0.565477E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.1849       0.809494       0.565491E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.1848       0.809565       0.565505E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.1847       0.809636       0.565520E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.1846       0.809707       0.565534E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.1846       0.809778       0.565549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.1845       0.809849       0.565563E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.1844       0.809920       0.565578E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.1844       0.809991       0.565593E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.1843       0.810063       0.565607E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1842       0.810134       0.565622E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.1841       0.810205       0.565637E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1841       0.810276       0.565652E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1840       0.810348       0.565667E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1839       0.810419       0.565682E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1839       0.810490       0.565697E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1773       0.810572       0.565720E-002  0.646895E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1753       0.810710       0.565781E-002  0.828576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1753       0.810863       0.565853E-002  0.821151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1752       0.811014       0.565925E-002  0.816606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1751       0.811165       0.565996E-002  0.807200E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1750       0.811316       0.566066E-002  0.802596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        98.8029       0.811612       0.534499E-002  0.838693E-002  0.371785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.7976                 NaN            NaN  0.820745E-002  0.194223                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.4083                 NaN            NaN  0.859992E-002  0.583082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.4086                 NaN            NaN  0.856938E-002  0.582870                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4090                 NaN            NaN  0.855873E-002  0.582453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.4096                 NaN            NaN  0.853665E-002  0.581828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.4106                 NaN            NaN  0.850064E-002  0.580934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.4112                 NaN            NaN  0.849372E-002  0.580351                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.4836                 NaN            NaN  0.740403E-002  0.508969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3401                 NaN            NaN  0.951049E-002  0.650356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.4185                 NaN            NaN  0.834436E-002  0.573115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.4169                 NaN            NaN  0.836345E-002  0.574705                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4204                 NaN            NaN  0.831633E-002  0.571311                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.4246                 NaN            NaN  0.829333E-002  0.567069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.4192                 NaN            NaN  0.826421E-002  0.572517                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3645                 NaN            NaN  0.908152E-002  0.626426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4883                 NaN            NaN  0.732984E-002  0.504403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.4237                 NaN            NaN  0.817381E-002  0.568083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.4373                 NaN            NaN  0.811256E-002  0.554610                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.3801                 NaN            NaN  0.888415E-002  0.610981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.4925                 NaN            NaN  0.726732E-002  0.500267                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.4403                 NaN            NaN  0.800558E-002  0.551730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.4421                 NaN            NaN  0.799408E-002  0.549920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.3847                 NaN            NaN  0.883123E-002  0.606430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.5122                 NaN            NaN  0.699307E-002  0.480821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.4529                 NaN            NaN  0.785758E-002  0.539254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.4555                 NaN            NaN  0.783143E-002  0.536626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        99.4601                 NaN            NaN  0.775586E-002  0.532112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        99.4625                 NaN            NaN  0.773582E-002  0.529780                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        99.4660                 NaN            NaN  0.769511E-002  0.526299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        99.4688                 NaN            NaN  0.767922E-002  0.523545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        99.4742                 NaN            NaN  0.757972E-002  0.518208                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        99.4766                 NaN            NaN  0.755497E-002  0.515859                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        99.4804                 NaN            NaN  0.751068E-002  0.512055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        99.4837                 NaN            NaN  0.747224E-002  0.508789                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4882                 NaN            NaN  0.741013E-002  0.504415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4918                 NaN            NaN  0.737371E-002  0.500798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.4956                 NaN            NaN  0.732513E-002  0.497054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        99.4990                 NaN            NaN  0.729415E-002  0.493722                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.5033                 NaN            NaN  0.722423E-002  0.489427                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        99.5782                 NaN            NaN  0.682214E-002  0.414931                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        99.4415                 NaN            NaN  0.746095E-002  0.551005                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        99.5154                 NaN            NaN  0.708801E-002  0.477548                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        99.5196                 NaN            NaN  0.703414E-002  0.473316                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.5236                 NaN            NaN  0.698125E-002  0.469428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        99.5276                 NaN            NaN  0.694328E-002  0.465461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.5317                 NaN            NaN  0.687618E-002  0.461432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.5352                 NaN            NaN  0.682566E-002  0.457936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.5390                 NaN            NaN  0.678494E-002  0.454214                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.5443                 NaN            NaN  0.670896E-002  0.448999                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.5472                 NaN            NaN  0.668064E-002  0.446165                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.5012                 NaN            NaN  0.735393E-002  0.491431                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.6060                 NaN            NaN  0.583901E-002  0.388198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.5596                 NaN            NaN  0.652935E-002  0.433903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.5637                 NaN            NaN  0.645957E-002  0.429862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.3504                 NaN            NaN  0.987941E-002  0.639671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.7879                 NaN            NaN  0.293830E-002  0.209179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.5756                 NaN            NaN  0.631934E-002  0.418129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.5468                 NaN            NaN  0.677453E-002  0.446434                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.5138                 NaN            NaN  0.729135E-002  0.478932                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.6890                 NaN            NaN  0.464601E-002  0.306403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.5132                 NaN            NaN  0.354729E-002  0.329705       0.153590                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1647                 NaN            NaN            NaN  0.286243E-002  0.832462                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1746                 NaN            NaN            NaN  0.953763E-002  0.815904                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1820                 NaN            NaN            NaN  0.657529E-002  0.811392                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1743                 NaN            NaN            NaN  0.449984E-005  0.763042       0.626639E-001            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.9686                 NaN            NaN            NaN            NaN  0.466890E-001  0.984759                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.9424                 NaN            NaN            NaN            NaN  0.593390E-001  0.998218                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9324                 NaN            NaN            NaN            NaN            NaN   1.06764                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9206                 NaN            NaN  0.271961E-003            NaN            NaN   1.07912                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.8985                 NaN            NaN  0.478815E-002            NaN            NaN   1.09674                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.8748                 NaN            NaN  0.696481E-002            NaN            NaN   1.11828                 NaN            NaN            NaN            NaN            NaN
