|6.6.6
Archiving\03_Data\DfracLP/QFM_m3.75/WD94/WD94_6.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        2941.87     
  1997.49        500.000        2942.48     
  1994.99        500.000        2943.09     
  1992.48        500.000        2943.69     
  1989.97        500.000        2944.30     
  1987.47        500.000        2944.91     
  1984.96        500.000        2945.52     
  1982.46        500.000        2946.13     
  1979.95        500.000        2946.74     
  1977.44        500.000        2947.35     
  1974.94        500.000        2947.96     
  1972.43        500.000        2948.57     
  1969.92        500.000        2949.18     
  1967.42        500.000        2949.79     
  1964.91        500.000        2950.40     
  1962.41        500.000        2951.01     
  1959.90        500.000        2951.62     
  1957.39        500.000        2952.23     
  1954.89        500.000        2952.84     
  1952.38        500.000        2953.45     
  1949.87        500.000        2954.06     
  1947.37        500.000        2954.67     
  1944.86        500.000        2955.28     
  1942.36        500.000        2955.89     
  1939.85        500.000        2956.50     
  1937.34        500.000        2957.11     
  1934.84        500.000        2957.72     
  1932.33        500.000        2958.33     
  1929.82        500.000        2958.94     
  1927.32        500.000        2959.55     
  1924.81        500.000        2960.16     
  1922.31        500.000        2960.77     
  1919.80        500.000        2961.38     
  1917.29        500.000        2961.99     
  1914.79        500.000        3165.20     
  1912.28        500.000        3167.00     
  1909.77        500.000        3168.77     
  1907.27        500.000        3170.51     
  1904.76        500.000        3172.15     
  1902.26        500.000        3173.61     
  1899.75        500.000        3175.66     
  1897.24        500.000        3177.50     
  1894.74        500.000        3179.36     
  1892.23        500.000        3180.83     
  1889.72        500.000        3182.67     
  1887.22        500.000        3184.35     
  1884.71        500.000        3186.69     
  1882.21        500.000        3188.37     
  1879.70        500.000        3189.67     
  1877.19        500.000        3192.06     
  1874.69        500.000        3193.76     
  1872.18        500.000        3195.85     
  1869.67        500.000        3197.57     
  1867.17        500.000        3199.58     
  1864.66        500.000        3201.58     
  1862.16        500.000        3219.32     
  1859.65        500.000        3225.60     
  1857.14        500.000        3229.22     
  1854.64        500.000        3229.79     
  1852.13        500.000        3232.16     
  1849.62        500.000        3233.80     
  1847.12        500.000        3236.02     
  1844.61        500.000        3238.25     
  1842.11        500.000        3239.22     
  1839.60        500.000        3242.02     
  1837.09        500.000        3243.39     
  1834.59        500.000        3245.83     
  1832.08        500.000        3247.02     
  1829.57        500.000        3249.19     
  1827.07        500.000        3251.95     
  1824.56        500.000        3253.03     
  1822.06        500.000        3255.30     
  1819.55        500.000        3257.43     
  1817.04        500.000        3259.02     
  1814.54        500.000        3260.64     
  1812.03        500.000        3263.31     
  1809.52        500.000        3265.33     
  1807.02        500.000        3266.61     
  1804.51        500.000        3269.05     
  1802.01        500.000        3271.17     
  1799.50        500.000        3272.40     
  1796.99        500.000        3275.51     
  1794.49        500.000        3276.94     
  1791.98        500.000        3278.93     
  1789.47        500.000        3280.67     
  1786.97        500.000        3283.07     
  1784.46        500.000        3284.45     
  1781.95        500.000        3287.29     
  1779.45        500.000        3290.06     
  1776.94        500.000        3290.49     
  1774.44        500.000        3293.85     
  1771.93        500.000        3294.98     
  1769.42        500.000        3297.08     
  1766.92        500.000        3299.06     
  1764.41        500.000        3300.77     
  1761.90        500.000        3303.28     
  1759.40        500.000        3305.19     
  1756.89        500.000        3306.97     
  1754.39        500.000        3309.16     
  1751.88        500.000        3309.98     
  1749.37        500.000        3312.69     
  1746.87        500.000        3315.17     
  1744.36        500.000        3317.00     
  1741.85        500.000        3318.54     
  1739.35        500.000        3324.87     
  1736.84        500.000        3324.49     
  1734.34        500.000        3324.39     
  1731.83        500.000        3328.07     
  1729.32        500.000        3329.43     
  1726.82        500.000        3330.14     
  1724.31        500.000        3333.80     
  1721.80        500.000        3335.47     
  1719.30        500.000        3336.71     
  1716.79        500.000        3339.42     
  1714.29        500.000        3341.60     
  1711.78        500.000        3342.73     
  1709.27        500.000        3328.96     
  1706.77        500.000        3346.65     
  1704.26        500.000        3349.07     
  1701.75        500.000        3351.10     
  1699.25        500.000        3352.76     
  1696.74        500.000        3355.84     
  1694.24        500.000        3357.94     
  1691.73        500.000        3358.52     
  1689.22        500.000        3360.09     
  1686.72        500.000        3362.52     
  1684.21        500.000        3364.11     
  1681.70        500.000        3366.19     
  1679.20        500.000        3368.20     
  1676.69        500.000        3369.72     
  1674.19        500.000        3372.64     
  1671.68        500.000        3374.71     
  1669.17        500.000        3375.69     
  1666.67        500.000        3377.80     
  1664.16        500.000        3379.81     
  1661.65        500.000        3410.72     
  1659.15        500.000        3383.52     
  1656.64        500.000        3384.87     
  1654.14        500.000        3386.17     
  1651.63        500.000        3388.75     
  1649.12        500.000        3390.88     
  1646.62        500.000        3393.73     
  1644.11        500.000        3394.02     
  1641.60        500.000        3395.74     
  1639.10        500.000        3397.75     
  1636.59        500.000        3399.58     
  1634.09        500.000        3401.34     
  1631.58        500.000        3403.16     
  1629.07        500.000        3404.94     
  1626.57        500.000        3406.57     
  1624.06        500.000        3407.99     
  1621.55        500.000        3409.83     
  1619.05        500.000        3412.53     
  1616.54        500.000        3419.47     
  1614.04        500.000        3412.39     
  1611.53        500.000        3416.86     
  1609.02        500.000        3375.70     
  1606.52        500.000        3282.67     
  1604.01        500.000        3280.82     
  1601.50        500.000        3282.39     
  1599.00        500.000        3283.14     
  1596.49        500.000        3284.43     
  1593.98        500.000        3285.73     
  1591.48        500.000        3286.52     
  1588.97        500.000        3288.59     
  1586.47        500.000        3289.80     
  1583.96        500.000        3290.91     
  1581.45        500.000        3291.88     
  1578.95        500.000        3293.26     
  1576.44        500.000        3294.28     
  1573.93        500.000        3295.92     
  1571.43        500.000        3297.17     
  1568.92        500.000        3298.42     
  1566.42        500.000        3299.46     
  1563.91        500.000        3300.63     
  1561.40        500.000        3301.52     
  1558.90        500.000        3302.81     
  1556.39        500.000        3304.71     
  1553.88        500.000        3306.00     
  1551.38        500.000        3306.83     
  1548.87        500.000        3305.88     
  1546.37        500.000        3308.22     
  1543.86        500.000        3310.10     
  1541.35        500.000        3311.01     
  1538.85        500.000        3313.04     
  1536.34        500.000        3313.31     
  1533.83        500.000        3314.90     
  1531.33        500.000        3315.71     
  1528.82        500.000        3316.87     
  1526.32        500.000        3318.32     
  1523.81        500.000        3318.37     
  1521.30        500.000        3320.12     
  1518.80        500.000        3321.29     
  1516.29        500.000        3322.26     
  1513.78        500.000        3322.74     
  1511.28        500.000        3324.19     
  1508.77        500.000        3326.22     
  1506.27        500.000        3324.04     
  1503.76        500.000        3328.63     
  1501.25        500.000        3328.43     
  1498.75        500.000        3333.16     
  1496.24        500.000        3331.39     
  1493.73        500.000        3326.23     
  1491.23        500.000        3322.89     
  1488.72        500.000        3323.91     
  1486.22        500.000        3326.73     
  1483.71        500.000        3329.36     
  1481.20        500.000        3330.79     
  1478.70        500.000        3331.24     
  1476.19        500.000        3333.97     
  1473.68        500.000        3335.83     
  1471.18        500.000        3337.51     
  1468.67        500.000        3338.67     
  1466.17        500.000        3340.59     
  1463.66        500.000        3342.46     
  1461.15        500.000        3344.43     
  1458.65        500.000        3346.54     
  1456.14        500.000        3347.94     
  1453.63        500.000        3348.86     
  1451.13        500.000        3351.08     
  1448.62        500.000        3353.23     
  1446.12        500.000        3354.54     
  1443.61        500.000        3355.74     
  1441.10        500.000        3356.43     
  1438.60        500.000        3354.34     
  1436.09        500.000        3326.32     
  1433.58        500.000        3329.12     
  1431.08        500.000        3331.82     
  1428.57        500.000        3334.10     
  1426.07        500.000        3336.90     
  1423.56        500.000        3339.66     
  1421.05        500.000        3227.93     
  1418.55        500.000        3144.77     
  1416.04        500.000        3148.36     
  1413.53        500.000        3152.04     
  1411.03        500.000        3155.48     
  1408.52        500.000        3159.33     
  1406.02        500.000        3162.90     
  1403.51        500.000        3166.62     
  1401.00        500.000        3170.38     
  1398.50        500.000        3173.96     
  1395.99        500.000        3177.52     
