|6.6.6
Archiving\03_Data\Deq/QFM_m4.25/T13/T13_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9914       0.864814E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9914       0.864847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9914       0.864881E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9914       0.864915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9914       0.864949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9914       0.864983E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9913       0.865018E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9913       0.865052E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9913       0.865087E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9913       0.865122E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9913       0.865158E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9913       0.865193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9913       0.865229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9913       0.865264E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9913       0.865300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9913       0.865336E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.3279       0.827028E-002  0.663838                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.4800       0.774323E-002   1.51228                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        97.6310       0.721557E-002   2.36179                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        96.7810       0.668730E-002   3.21236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        95.9298       0.615843E-002   4.06399                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        95.0777       0.562896E-002   4.91668                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        94.2245       0.509889E-002   5.77042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        93.3702       0.456823E-002   6.62522                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        92.5149       0.403697E-002   7.48105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        91.7294       0.350050E-002   8.26714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        90.9429       0.296348E-002   9.05413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        90.1556       0.242590E-002   9.84202                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        89.3673       0.188777E-002   10.6308                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        88.6121       0.133812E-002   11.3866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        87.8560       0.787919E-003   12.1432                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        87.1162       0.248615E-003   12.8836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        86.3924                 NaN   13.6076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        85.6673                 NaN   14.3309       0.174954E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        84.9716                 NaN   15.0173       0.110688E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        84.2659                 NaN   15.7116       0.225087E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        83.5594                 NaN   16.4067       0.339616E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        82.8731                 NaN   17.0819       0.450489E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        82.1861                 NaN   17.7578       0.561484E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        81.4984                 NaN   18.4344       0.672601E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        80.8100                 NaN   19.1116       0.783838E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        80.1571                 NaN   19.7541       0.888018E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        79.5036                 NaN   20.3972       0.992306E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        78.8495                 NaN   21.0409       0.109670                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        78.1947                 NaN   21.6851       0.120121                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        77.5394                 NaN   22.3300       0.130582                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        76.8834                 NaN   22.9755       0.141053                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        76.2269                 NaN   23.6216       0.151536                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        75.5697                 NaN   24.2682       0.162029                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        74.9507                 NaN   24.8777       0.171661                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        74.3311                 NaN   25.4876       0.181302                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        73.7110                 NaN   26.0980       0.190953                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        73.0904                 NaN   26.7090       0.200612                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        72.4692                 NaN   27.3205       0.210281                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        71.8476                 NaN   27.9325       0.219959                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        71.2254                 NaN   28.5450       0.229645                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        70.6027                 NaN   29.1580       0.239341                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        70.0163                 NaN   29.7354       0.248295                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        69.4295                 NaN   30.3133       0.257256                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        68.8422                 NaN   30.8916       0.266226                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        68.2544                 NaN   31.4704       0.275203                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        67.6663                 NaN   32.0495       0.284187                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        67.0777                 NaN   32.6292       0.293179                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        66.4886                 NaN   33.2092       0.302179                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        65.8992                 NaN   33.7897       0.311186                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        65.3399                 NaN   34.3406       0.319499                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        64.7803                 NaN   34.8919       0.327819                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        64.2204                 NaN   35.4435       0.336145                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        63.6600                 NaN   35.9955       0.344478                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        63.0993                 NaN   36.5479       0.352817                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        62.5382                 NaN   37.1006       0.361162                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        61.9768                 NaN   37.6537       0.369513                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        61.4150                 NaN   38.2072       0.377871                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        60.8852                 NaN   38.7291       0.385702                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        60.3551                 NaN   39.2514       0.393539                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        59.8247                 NaN   39.7739       0.401381                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        59.2940                 NaN   40.2968       0.409229                 NaN            NaN            NaN            NaN            NaN            NaN
