|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.5/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1774.44        500.000        99.4230                 NaN            NaN  0.562669       0.143192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4211                 NaN            NaN  0.564576       0.143047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4188                 NaN            NaN  0.566886       0.142764E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5405                 NaN            NaN  0.448306       0.112348E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.9755                 NaN            NaN  0.242520E-001  0.278107E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        98.7224                 NaN            NaN   1.24640       0.311797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4098                 NaN            NaN  0.576002       0.141852E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4054                 NaN            NaN  0.580341       0.142298E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4027                 NaN            NaN  0.583038       0.142192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3985                 NaN            NaN  0.587248       0.142221E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3964                 NaN            NaN  0.589453       0.141809E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3936                 NaN            NaN  0.592225       0.141773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3899                 NaN            NaN  0.595943       0.141730E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3850                 NaN            NaN  0.600834       0.141863E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3703                 NaN            NaN  0.613606       0.160953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3921                 NaN            NaN  0.595746       0.121874E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.3761                 NaN            NaN  0.609786       0.141425E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.3717                 NaN            NaN  0.614166       0.141623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.3692                 NaN            NaN  0.616722       0.141246E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3650                 NaN            NaN  0.620893       0.141333E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.7609                 NaN            NaN  0.233789       0.530370E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        98.9583                 NaN            NaN   1.01875       0.229228E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.3492                 NaN            NaN  0.636542       0.142330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.3403                 NaN            NaN  0.645357       0.143618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.3583                 NaN            NaN  0.627968       0.137460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.3414                 NaN            NaN  0.644447       0.141205E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.3376                 NaN            NaN  0.648273       0.141122E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.3351                 NaN            NaN  0.650835       0.140925E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.3301                 NaN            NaN  0.655809       0.141220E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.3276                 NaN            NaN  0.658313       0.140801E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.3220                 NaN            NaN  0.663895       0.141253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.3605                 NaN            NaN  0.626218       0.132567E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2718                 NaN            NaN  0.713231       0.149920E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3095                 NaN            NaN  0.676360       0.141628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3117                 NaN            NaN  0.674302       0.140300E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3008                 NaN            NaN  0.685012       0.141743E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3044                 NaN            NaN  0.681619       0.140146E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2984                 NaN            NaN  0.687556       0.140931E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.2942                 NaN            NaN  0.691711       0.141096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.2964                 NaN            NaN  0.689616       0.139956E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.2832                 NaN            NaN  0.702619       0.141937E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.2874                 NaN            NaN  0.698520       0.140531E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.2828                 NaN            NaN  0.703084       0.140845E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.2815                 NaN            NaN  0.704418       0.140666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.2786                 NaN            NaN  0.707325       0.140666E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.2735                 NaN            NaN  0.712428       0.141138E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.2757                 NaN            NaN  0.710231       0.140218E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.2646                 NaN            NaN  0.721134       0.142271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.2789                 NaN            NaN  0.707230       0.138907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.2690                 NaN            NaN  0.716915       0.140634E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.4789                 NaN            NaN   1.49248       0.286181E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9795                 NaN            NaN  0.203563E-001  0.142380E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.3331                 NaN            NaN  0.653764       0.131755E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.2681                 NaN            NaN  0.717879       0.139713E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.2650                 NaN            NaN  0.720955       0.139957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.2448                 NaN            NaN  0.740775       0.143921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.2856                 NaN            NaN  0.700837       0.135895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.2665                 NaN            NaN  0.719588       0.139383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.2657                 NaN            NaN  0.720321       0.139569E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.2241                 NaN            NaN  0.761225       0.147252E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.3081                 NaN            NaN  0.678802       0.131203E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.2686                 NaN            NaN  0.717470       0.138945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.2711                 NaN            NaN  0.715056       0.138434E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.2718                 NaN            NaN  0.714317       0.138375E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.2719                 NaN            NaN  0.714323       0.138109E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.2762                 NaN            NaN  0.710011       0.137579E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.7746                 NaN            NaN  0.420342       0.658341E-003  0.804366                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.2603                 NaN            NaN  0.114719                 NaN   1.62497                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.2924                 NaN            NaN  0.112022                 NaN   1.59561                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.3221                 NaN            NaN  0.107240                 NaN   1.57062                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.3524                 NaN            NaN  0.103548                 NaN   1.54400                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.3830                 NaN            NaN  0.101473                 NaN   1.51548                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.4090                 NaN            NaN  0.964949E-001            NaN   1.49455                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.4381                 NaN            NaN  0.931473E-001            NaN   1.46871                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.4635                 NaN            NaN  0.891845E-001            NaN   1.44735                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.4891                 NaN            NaN  0.866036E-001            NaN   1.42431                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5133                 NaN            NaN  0.842762E-001            NaN   1.40237                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5374                 NaN            NaN  0.788934E-001            NaN   1.38376                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5587                 NaN            NaN  0.758198E-001            NaN   1.36549                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.5881                 NaN            NaN  0.752904E-001            NaN   1.33660                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.6073                 NaN            NaN  0.735412E-001            NaN   1.31918                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6256                 NaN            NaN  0.607123E-001            NaN   1.31366                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6476                 NaN            NaN  0.614666E-001            NaN   1.29089                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6668                 NaN            NaN  0.575967E-001            NaN   1.27556                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6886                 NaN            NaN  0.571154E-001            NaN   1.25427                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7089                 NaN            NaN  0.547999E-001            NaN   1.23626                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7248                 NaN            NaN  0.497292E-001            NaN   1.22549                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7426                 NaN            NaN  0.455435E-001            NaN   1.21187                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7612                 NaN            NaN  0.441694E-001            NaN   1.19461                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7763                 NaN            NaN  0.402918E-001            NaN   1.18337                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7949                 NaN            NaN  0.364337E-001            NaN   1.16870                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.5170                 NaN            NaN  0.320630E-001            NaN   1.45094                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.1054                 NaN            NaN  0.231243E-001            NaN  0.871525                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8483                 NaN            NaN  0.321992E-001            NaN   1.11946                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8565                 NaN            NaN  0.278856E-001            NaN   1.11558                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8692                 NaN            NaN  0.234070E-001            NaN   1.10736                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8865                 NaN            NaN  0.226915E-001            NaN   1.09079                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8981                 NaN            NaN  0.172611E-001            NaN   1.08465                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9116                 NaN            NaN  0.162741E-001            NaN   1.07212                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9238                 NaN            NaN  0.115552E-001            NaN   1.06461                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9354                 NaN            NaN  0.796996E-002            NaN   1.05661                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9495                 NaN            NaN  0.806029E-002            NaN   1.04241                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9603                 NaN            NaN  0.352732E-002            NaN   1.03622                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9704                 NaN            NaN  0.803981E-002            NaN   1.02158                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9851                 NaN            NaN  0.131391E-001            NaN   1.00180                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9969                 NaN            NaN  0.225823E-001            NaN  0.980552                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0025                 NaN            NaN            NaN            NaN  0.997474                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0162                 NaN            NaN            NaN            NaN  0.983807                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0235                 NaN            NaN            NaN            NaN  0.976462                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.0350                 NaN            NaN            NaN            NaN  0.964993                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.0547                 NaN            NaN  0.570394E-001            NaN  0.888221                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.0525                 NaN            NaN  0.113384E-005            NaN  0.947459                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.0626                 NaN            NaN            NaN            NaN  0.937398                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.0609                 NaN            NaN  0.186478E-001            NaN  0.844235       0.762438E-001            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.0400                 NaN            NaN            NaN            NaN  0.697599       0.262395                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.8902                 NaN            NaN            NaN            NaN            NaN   1.10983                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.9023                 NaN            NaN            NaN            NaN  0.112154       0.985545                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.9021                 NaN            NaN            NaN            NaN  0.477903E-001   1.05016                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.9025                 NaN            NaN            NaN            NaN            NaN   1.09754                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.9058                 NaN            NaN            NaN            NaN            NaN   1.09420                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.9021                 NaN            NaN            NaN            NaN            NaN   1.09785                 NaN            NaN            NaN            NaN            NaN
