|6.6.6
Archiving\03_Data\DfracLP/QFM_m2.5/YM20/YM20_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1959.90        500.000        99.9859                 NaN  0.140689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1957.39        500.000        99.9859                 NaN  0.140692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1954.89        500.000        99.9859                 NaN  0.140696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1952.38        500.000        99.9859                 NaN  0.140699E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1949.87        500.000        99.9859                 NaN  0.140703E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1947.37        500.000        99.9859                 NaN  0.140707E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1944.86        500.000        99.9859                 NaN  0.140710E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.36        500.000        99.9859                 NaN  0.140714E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.85        500.000        99.9859                 NaN  0.140718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1937.34        500.000        99.9859                 NaN  0.140722E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1934.84        500.000        99.9859                 NaN  0.140725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.33        500.000        99.9859                 NaN  0.140729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        500.000        99.9859                 NaN  0.140733E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        500.000        99.9859                 NaN  0.140737E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        500.000        99.9859                 NaN  0.140741E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        500.000        99.9859                 NaN  0.140744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        500.000        99.8586                 NaN  0.135116E-001  0.127896                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        500.000        99.7770                 NaN            NaN  0.223022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        500.000        99.4174                 NaN            NaN  0.582593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        500.000        99.4155                 NaN            NaN  0.584477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        500.000        99.4323                 NaN            NaN  0.567663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        500.000        99.4296                 NaN            NaN  0.570403                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        500.000        99.4351                 NaN            NaN  0.564929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        500.000        99.4377                 NaN            NaN  0.562301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        500.000        99.4410                 NaN            NaN  0.558986                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        500.000        99.4453                 NaN            NaN  0.554724                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        500.000        99.4468                 NaN            NaN  0.553170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        500.000        99.4453                 NaN            NaN  0.545019       0.967715E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        500.000        99.4423                 NaN            NaN  0.547019       0.107102E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        500.000        99.4509                 NaN            NaN  0.538482       0.105767E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        500.000        99.4548                 NaN            NaN  0.534677       0.105095E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        500.000        99.4474                 NaN            NaN  0.541870       0.107272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        500.000        99.4650                 NaN            NaN  0.524686       0.102984E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        500.000        99.4614                 NaN            NaN  0.528153       0.104439E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        500.000        99.7163                 NaN            NaN  0.278128       0.556452E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        500.000        99.2154                 NaN            NaN  0.769399       0.152236E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        500.000        99.4673                 NaN            NaN  0.522340       0.103882E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        500.000        99.4721                 NaN            NaN  0.517631       0.102970E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        500.000        99.4727                 NaN            NaN  0.516971       0.103163E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        500.000        99.4748                 NaN            NaN  0.514947       0.102670E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        500.000        99.4768                 NaN            NaN  0.512976       0.102416E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        500.000        99.4766                 NaN            NaN  0.513167       0.102772E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        500.000        99.4829                 NaN            NaN  0.507033       0.101123E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        500.000        99.4779                 NaN            NaN  0.511780       0.102727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        500.000        99.4842                 NaN            NaN  0.505704       0.101345E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        500.000        99.4873                 NaN            NaN  0.502705       0.100392E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        500.000        99.5397                 NaN            NaN  0.451204       0.905323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        500.000        99.4321                 NaN            NaN  0.556766       0.111145E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        500.000        99.4886                 NaN            NaN  0.501336       0.100279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        500.000        99.4897                 NaN            NaN  0.500278       0.997688E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        500.000        99.4942                 NaN            NaN  0.495883       0.988509E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        500.000        99.4856                 NaN            NaN  0.504356       0.100343E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.4909                 NaN            NaN  0.499149       0.992788E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.4905                 NaN            NaN  0.499603       0.992056E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.5204                 NaN            NaN  0.470278       0.935798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.4603                 NaN            NaN  0.529177       0.104833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.4906                 NaN            NaN  0.499585       0.985913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.4949                 NaN            NaN  0.495379       0.974434E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.4946                 NaN            NaN  0.495708       0.972252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.4914                 NaN            NaN  0.498808       0.976564E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.1179                 NaN            NaN  0.865060       0.170103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.8680                 NaN            NaN  0.129493       0.249760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5450                 NaN            NaN  0.446307       0.867726E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.7135                 NaN            NaN  0.281016       0.544322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.2085                 NaN            NaN  0.776566       0.149652E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3265                 NaN            NaN  0.660802       0.127195E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.7535                 NaN            NaN  0.241854       0.462958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.3817                 NaN            NaN  0.606757       0.115851E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.4840                 NaN            NaN  0.506441       0.959500E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.4765                 NaN            NaN  0.513739       0.972528E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4866                 NaN            NaN  0.503948       0.943073E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.4801                 NaN            NaN  0.510385       0.955001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.4787                 NaN            NaN  0.511771       0.953742E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.4770                 NaN            NaN  0.513530       0.951262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5868                 NaN            NaN  0.405767       0.748175E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.9779                 NaN            NaN  0.219288E-001  0.185195E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        98.8519                 NaN            NaN   1.12730       0.207480E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.4702                 NaN            NaN  0.520401       0.943272E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.4665                 NaN            NaN  0.524009       0.945925E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.4645                 NaN            NaN  0.526075       0.944760E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.4610                 NaN            NaN  0.529544       0.944354E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.4595                 NaN            NaN  0.531060       0.941161E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.4573                 NaN            NaN  0.533311       0.940488E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.4544                 NaN            NaN  0.536242       0.939696E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.4504                 NaN            NaN  0.540185       0.939691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.4381                 NaN            NaN  0.551255       0.106601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.4571                 NaN            NaN  0.534853       0.806744E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.4435                 NaN            NaN  0.547119       0.935757E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        99.4400                 NaN            NaN  0.550642       0.936610E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000        99.4381                 NaN            NaN  0.552529       0.933692E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.4348                 NaN            NaN  0.555882       0.933747E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.7874                 NaN            NaN  0.209105       0.350079E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.0738                 NaN            NaN  0.911070       0.151351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.4222                 NaN            NaN  0.568461       0.938889E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.4146                 NaN            NaN  0.575922       0.946420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.4310                 NaN            NaN  0.559928       0.905668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.4164                 NaN            NaN  0.574253       0.929743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.4135                 NaN            NaN  0.577208       0.928846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.4117                 NaN            NaN  0.579070       0.927032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.4077                 NaN            NaN  0.583034       0.928449E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.4060                 NaN            NaN  0.584718       0.925176E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.4015                 NaN            NaN  0.589173       0.927765E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.4361                 NaN            NaN  0.555202       0.870193E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.3583                 NaN            NaN  0.631839       0.983542E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.3920                 NaN            NaN  0.598697       0.928580E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.3944                 NaN            NaN  0.596440       0.919352E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.3855                 NaN            NaN  0.605204       0.928374E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.3891                 NaN            NaN  0.601695       0.917077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.3843                 NaN            NaN  0.606499       0.921887E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.3812                 NaN            NaN  0.609557       0.922201E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.3837                 NaN            NaN  0.607141       0.914223E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.3728                 NaN            NaN  0.617941       0.926395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.3769                 NaN            NaN  0.613972       0.916759E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.3735                 NaN            NaN  0.617271       0.918278E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.3730                 NaN            NaN  0.617872       0.916558E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.3710                 NaN            NaN  0.619813       0.915995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.3673                 NaN            NaN  0.623468       0.918448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.3697                 NaN            NaN  0.621133       0.911913E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.3605                 NaN            NaN  0.630226       0.924781E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.3736                 NaN            NaN  0.617358       0.902321E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.3657                 NaN            NaN  0.625216       0.912904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        98.6852                 NaN            NaN   1.29628       0.185577E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.9822                 NaN            NaN  0.176976E-001  0.922273E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.4231                 NaN            NaN  0.568325       0.853595E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.3673                 NaN            NaN  0.623620       0.904751E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.3654                 NaN            NaN  0.625510       0.905606E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.3485                 NaN            NaN  0.642151       0.930996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.3843                 NaN            NaN  0.606900       0.878325E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.3686                 NaN            NaN  0.622418       0.900219E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        99.3685                 NaN            NaN  0.622506       0.900872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.3334                 NaN            NaN  0.657065       0.949581E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4065                 NaN            NaN  0.585084       0.845581E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        99.3730                 NaN            NaN  0.618083       0.894992E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.3758                 NaN            NaN  0.615333       0.891291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        99.3771                 NaN            NaN  0.614014       0.890221E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.3778                 NaN            NaN  0.613326       0.887407E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.3822                 NaN            NaN  0.608951       0.883732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        98.9283                 NaN            NaN  0.360314       0.422860E-003  0.711006                 NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        98.4651                 NaN            NaN  0.983340E-001            NaN   1.43658                 NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        98.4941                 NaN            NaN  0.959418E-001            NaN   1.40992                 NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        98.5209                 NaN            NaN  0.917958E-001            NaN   1.38729                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        98.5484                 NaN            NaN  0.885619E-001            NaN   1.36301                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        98.5763                 NaN            NaN  0.867068E-001            NaN   1.33703                 NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        98.5995                 NaN            NaN  0.824085E-001            NaN   1.31810                 NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        98.6258                 NaN            NaN  0.794773E-001            NaN   1.29468                 NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        98.6487                 NaN            NaN  0.760479E-001            NaN   1.27525                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.6720                 NaN            NaN  0.737795E-001            NaN   1.25425                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.6941                 NaN            NaN  0.717359E-001            NaN   1.23416                 NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.7155                 NaN            NaN  0.671051E-001            NaN   1.21738                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.7349                 NaN            NaN  0.644498E-001            NaN   1.20064                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.7614                 NaN            NaN  0.639460E-001            NaN   1.17466                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.7786                 NaN            NaN  0.624262E-001            NaN   1.15896                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.7951                 NaN            NaN  0.514755E-001            NaN   1.15338                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.8149                 NaN            NaN  0.520839E-001            NaN   1.13304                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.8323                 NaN            NaN  0.487664E-001            NaN   1.11894                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.8518                 NaN            NaN  0.483328E-001            NaN   1.09988                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.8702                 NaN            NaN  0.463318E-001            NaN   1.08345                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8846                 NaN            NaN  0.420024E-001            NaN   1.07339                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.9004                 NaN            NaN  0.384522E-001            NaN   1.06115                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.9172                 NaN            NaN  0.372627E-001            NaN   1.04554                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.9312                 NaN            NaN  0.339405E-001            NaN   1.03485                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.9475                 NaN            NaN  0.306776E-001            NaN   1.02180                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7050                 NaN            NaN  0.269413E-001            NaN   1.26811                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        99.2195                 NaN            NaN  0.194324E-001            NaN  0.761065                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.9959                 NaN            NaN  0.270432E-001            NaN  0.977095                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        99.0033                 NaN            NaN  0.234047E-001            NaN  0.973303                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        99.0147                 NaN            NaN  0.196281E-001            NaN  0.965707                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.0301                 NaN            NaN  0.190179E-001            NaN  0.950928                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        99.0404                 NaN            NaN  0.144533E-001            NaN  0.945106                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        99.0527                 NaN            NaN  0.136185E-001            NaN  0.933682                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        99.0637                 NaN            NaN  0.965759E-002            NaN  0.926690                 NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        99.0739                 NaN            NaN  0.665711E-002            NaN  0.919402                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        99.0868                 NaN            NaN  0.672638E-002            NaN  0.906441                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        99.0962                 NaN            NaN  0.294203E-002            NaN  0.900823                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        99.1057                 NaN            NaN  0.669849E-002            NaN  0.887615                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        99.1192                 NaN            NaN  0.109372E-001            NaN  0.869880                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.1302                 NaN            NaN  0.187816E-001            NaN  0.851014                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.1347                 NaN            NaN            NaN            NaN  0.865253                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.1470                 NaN            NaN            NaN            NaN  0.853009                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.1537                 NaN            NaN            NaN            NaN  0.846297                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        99.1641                 NaN            NaN            NaN            NaN  0.835863                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        99.1838                 NaN            NaN  0.472381E-001            NaN  0.768975                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        99.1802                 NaN            NaN  0.937705E-006            NaN  0.819805                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        99.1893                 NaN            NaN            NaN            NaN  0.810740                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        99.1888                 NaN            NaN  0.153961E-001            NaN  0.729665       0.661302E-001            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        99.1698                 NaN            NaN            NaN            NaN  0.602728       0.227497                 NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        99.0383                 NaN            NaN            NaN            NaN            NaN  0.961679                 NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        99.0499                 NaN            NaN            NaN            NaN  0.967743E-001  0.853301                 NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        99.0500                 NaN            NaN            NaN            NaN  0.412165E-001  0.908745                 NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        99.0511                 NaN            NaN            NaN            NaN            NaN  0.948926                 NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        99.0546                 NaN            NaN            NaN            NaN            NaN  0.945364                 NaN            NaN            NaN            NaN            NaN
