|6.6.6
Archiving\03_Data\Deq/QFM_m3/YM20/YM20_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.9607       0.392696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.9607       0.392696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.9607       0.392696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.9607       0.392695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.9607       0.392695E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.9607       0.392694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.9607       0.392694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.9607       0.392693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.9607       0.392693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.9607       0.392693E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.9607       0.392692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.9607       0.392692E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.9607       0.392691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.9607       0.392691E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.9607       0.392690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.9607       0.392690E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.9607       0.392689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.9607       0.392689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.9607       0.392688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.9607       0.392688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.9607       0.392688E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.9607       0.392687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.9607       0.392687E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1827       0.337929E-001  0.783477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.3570       0.279150E-001   1.61508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.5578       0.220311E-001   2.42017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        96.7586       0.161474E-001   3.22524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        95.9594       0.102638E-001   4.03029                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        95.1603       0.438037E-002   4.83533                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        94.4268                 NaN   5.57315                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        93.8152                 NaN   6.18477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        93.1816                 NaN   6.80639       0.120179E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.5233                 NaN   7.44575       0.309670E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.8607                 NaN   8.09037       0.489607E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.1981                 NaN   8.73499       0.669544E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.5354                 NaN   9.37962       0.849483E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.8728                 NaN   10.0243       0.102942                 NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.2102                 NaN   10.6689       0.120936                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.5475                 NaN   11.3135       0.138931                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.8849                 NaN   11.9582       0.156925                 NaN            NaN            NaN            NaN            NaN            NaN
