|6.6.6
Archiving\03_Data\eqfrac/QFM_m4/EETA/EETA_2.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  1461.54        2500.00       0.755018E-006
  1460.38        2500.00       0.444013E-006
  1459.23        2500.00       0.285214E-006
  1458.07        2500.00       0.516041E-006
  1456.91        2500.00       0.219033E-007
  1455.76        2500.00       0.239939E-006
  1454.60        2500.00       0.234084E-006
  1453.44        2500.00       0.220469E-006
  1452.29        2500.00       0.215712E-006
  1451.13        2500.00       0.342189E-007
  1449.97        2500.00       0.352616E-006
  1448.82        2500.00       0.173310E-006
  1447.66        2500.00       0.166455E-006
  1446.50        2500.00       0.418933E-007
  1445.35        2500.00       0.262600E-006
  1444.19        2500.00       0.136486E-006
  1443.03        2500.00       0.148157E-006
  1441.88        2500.00       0.106793E-006
  1440.72        2500.00       0.513947E-007
  1439.56        2500.00       0.151935E-006
  1438.41        2500.00       0.114109E-006
  1437.25        2500.00       0.763707E-007
  1436.09        2500.00       0.840914E-007
  1434.93        2500.00       0.754563E-007
  1433.78        2500.00       0.763202E-007
  1432.62        2500.00       0.511926E-006
  1431.46        2500.00                 NaN
  1430.31        2500.00                 NaN
  1429.15        2500.00                 NaN
  1427.99        2500.00                 NaN
  1426.84        2500.00                 NaN
  1425.68        2500.00                 NaN
  1424.52        2500.00                 NaN
  1423.37        2500.00                 NaN
  1422.21        2500.00                 NaN
  1421.05        2500.00                 NaN
  1419.90        2500.00                 NaN
  1418.74        2500.00                 NaN
  1417.58        2500.00                 NaN
  1416.43        2500.00                 NaN
  1415.27        2500.00                 NaN
  1414.11        2500.00                 NaN
  1412.96        2500.00                 NaN
  1411.80        2500.00                 NaN
  1410.64        2500.00                 NaN
  1409.49        2500.00                 NaN
  1408.33        2500.00                 NaN
  1407.17        2500.00                 NaN
  1406.02        2500.00                 NaN
  1404.86        2500.00                 NaN
  1403.70        2500.00                 NaN
  1402.55        2500.00                 NaN
  1401.39        2500.00                 NaN
  1400.23        2500.00                 NaN
  1399.08        2500.00                 NaN
  1397.92        2500.00                 NaN
  1396.76        2500.00                 NaN
  1395.61        2500.00                 NaN
  1394.45        2500.00                 NaN
  1393.29        2500.00                 NaN
  1392.14        2500.00                 NaN
  1390.98        2500.00                 NaN
  1389.82        2500.00                 NaN
  1388.67        2500.00                 NaN
  1387.51        2500.00                 NaN
  1386.35        2500.00                 NaN
  1385.20        2500.00                 NaN
  1384.04        2500.00                 NaN
  1382.88        2500.00                 NaN
  1381.72        2500.00                 NaN
  1380.57        2500.00                 NaN
  1379.41        2500.00                 NaN
  1378.25        2500.00                 NaN
  1377.10        2500.00                 NaN
  1375.94        2500.00                 NaN
  1374.78        2500.00                 NaN
  1373.63        2500.00                 NaN
  1372.47        2500.00                 NaN
  1371.31        2500.00                 NaN
  1370.16        2500.00                 NaN
  1369.00        2500.00                 NaN
  1367.84        2500.00                 NaN
  1366.69        2500.00                 NaN
  1365.53        2500.00                 NaN
  1364.37        2500.00                 NaN
  1363.22        2500.00                 NaN
  1362.06        2500.00                 NaN
  1360.90        2500.00                 NaN
  1359.75        2500.00                 NaN
  1358.59        2500.00                 NaN
  1357.43        2500.00                 NaN
  1356.28        2500.00                 NaN
  1355.12        2500.00                 NaN
  1353.96        2500.00                 NaN
  1352.81        2500.00                 NaN
  1351.65        2500.00                 NaN
  1350.49        2500.00                 NaN
  1349.34        2500.00                 NaN
  1348.18        2500.00                 NaN
  1347.02        2500.00                 NaN
  1345.87        2500.00                 NaN
  1344.71        2500.00                 NaN
  1343.55        2500.00                 NaN
  1342.40        2500.00                 NaN
  1341.24        2500.00                 NaN
  1340.08        2500.00                 NaN
  1338.93        2500.00                 NaN
  1337.77        2500.00                 NaN
  1336.61        2500.00                 NaN
  1335.46        2500.00                 NaN
  1334.30        2500.00                 NaN
  1333.14        2500.00                 NaN
  1331.98        2500.00                 NaN
  1330.83        2500.00                 NaN
  1329.67        2500.00                 NaN
  1328.51        2500.00                 NaN
  1327.36        2500.00                 NaN
  1326.20        2500.00                 NaN
  1325.04        2500.00                 NaN
  1323.89        2500.00                 NaN
  1322.73        2500.00                 NaN
  1321.57        2500.00                 NaN
  1320.42        2500.00                 NaN
  1319.26        2500.00                 NaN
  1318.10        2500.00                 NaN
  1316.95        2500.00                 NaN
  1315.79        2500.00                 NaN
  1314.63        2500.00                 NaN
  1313.48        2500.00                 NaN
  1312.32        2500.00                 NaN
  1311.16        2500.00                 NaN
  1310.01        2500.00                 NaN
  1308.85        2500.00                 NaN
  1307.69        2500.00                 NaN
  1306.54        2500.00                 NaN
  1305.38        2500.00                 NaN
  1304.22        2500.00                 NaN
  1303.07        2500.00                 NaN
  1301.91        2500.00                 NaN
  1300.75        2500.00                 NaN
  1299.60        2500.00                 NaN
  1298.44        2500.00                 NaN
  1297.28        2500.00                 NaN
  1296.13        2500.00                 NaN
  1294.97        2500.00                 NaN
  1293.81        2500.00                 NaN
  1292.66        2500.00                 NaN
  1291.50        2500.00                 NaN
  1290.34        2500.00                 NaN
  1289.19        2500.00                 NaN
  1288.03        2500.00                 NaN
  1286.87        2500.00                 NaN
  1285.72        2500.00                 NaN
  1284.56        2500.00                 NaN
  1283.40        2500.00                 NaN
  1282.25        2500.00                 NaN
  1281.09        2500.00                 NaN
  1279.93        2500.00                 NaN
  1278.77        2500.00                 NaN
  1277.62        2500.00                 NaN
  1276.46        2500.00                 NaN
  1275.30        2500.00                 NaN
  1274.15        2500.00                 NaN
  1272.99        2500.00                 NaN
  1271.83        2500.00                 NaN
  1270.68        2500.00                 NaN
  1269.52        2500.00                 NaN
  1268.36        2500.00                 NaN
  1267.21        2500.00                 NaN
  1266.05        2500.00                 NaN
  1264.89        2500.00                 NaN
  1263.74        2500.00                 NaN
  1262.58        2500.00                 NaN
  1261.42        2500.00                 NaN
  1260.27        2500.00                 NaN
  1259.11        2500.00                 NaN
  1257.95        2500.00                 NaN
  1256.80        2500.00                 NaN
  1255.64        2500.00                 NaN
  1254.48        2500.00                 NaN
  1253.33        2500.00                 NaN
  1252.17        2500.00                 NaN
  1251.01        2500.00                 NaN
  1249.86        2500.00                 NaN
  1248.70        2500.00                 NaN
  1247.54        2500.00                 NaN
  1246.39        2500.00                 NaN
  1245.23        2500.00                 NaN
  1244.07        2500.00                 NaN
  1242.92        2500.00                 NaN
  1241.76        2500.00                 NaN
  1240.60        2500.00                 NaN
  1239.45        2500.00                 NaN
  1238.29        2500.00                 NaN
  1237.13        2500.00                 NaN
  1235.98        2500.00                 NaN
  1234.82        2500.00                 NaN
  1233.66        2500.00                 NaN
  1232.51        2500.00                 NaN
  1231.35        2500.00                 NaN
  1230.19        2500.00                 NaN
  1229.03        2500.00                 NaN
  1227.88        2500.00                 NaN
  1226.72        2500.00                 NaN
  1225.56        2500.00                 NaN
  1224.41        2500.00                 NaN
  1223.25        2500.00                 NaN
  1222.09        2500.00                 NaN
  1220.94        2500.00                 NaN
  1219.78        2500.00                 NaN
  1218.62        2500.00                 NaN
  1217.47        2500.00                 NaN
  1216.31        2500.00                 NaN
  1215.15        2500.00                 NaN
  1214.00        2500.00                 NaN
  1212.84        2500.00                 NaN
  1211.68        2500.00                 NaN
  1210.53        2500.00                 NaN
  1209.37        2500.00                 NaN
  1208.21        2500.00                 NaN
  1207.06        2500.00                 NaN
  1205.90        2500.00                 NaN
  1204.74        2500.00                 NaN
  1203.59        2500.00                 NaN
  1202.43        2500.00                 NaN
  1201.27        2500.00                 NaN
  1200.12        2500.00                 NaN
  1198.96        2500.00                 NaN
  1197.80        2500.00                 NaN
  1196.65        2500.00                 NaN
  1195.49        2500.00                 NaN
  1194.33        2500.00                 NaN
  1193.18        2500.00                 NaN
  1192.02        2500.00                 NaN
  1190.86        2500.00                 NaN
  1189.71        2500.00                 NaN
  1188.55        2500.00                 NaN
  1187.39        2500.00                 NaN
  1186.24        2500.00                 NaN
  1185.08        2500.00                 NaN
  1183.92        2500.00                 NaN
  1182.77        2500.00                 NaN
  1181.61        2500.00                 NaN
  1180.45        2500.00                 NaN
  1179.29        2500.00                 NaN
  1178.14        2500.00                 NaN
  1176.98        2500.00                 NaN
  1175.82        2500.00                 NaN
  1174.67        2500.00                 NaN
