|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m2.5/WD94/WD94_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1501.38        500.000        99.4184                 NaN  0.581569                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        500.000        99.4233                 NaN  0.576673                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        500.000        99.4278                 NaN  0.572192                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        500.000        99.5879                 NaN  0.412134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        500.000        99.2677                 NaN  0.732270                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        500.000        99.4415                 NaN  0.558525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        500.000        99.4377                 NaN  0.562256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        500.000        99.4424                 NaN  0.557583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        500.000        99.4234                 NaN  0.443683                 NaN  0.132948                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        500.000        99.3555                 NaN  0.101463                 NaN  0.543083                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        500.000        99.4040                 NaN  0.123479                 NaN  0.472497                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        500.000        99.2469                 NaN  0.161113E-001            NaN  0.737028                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        500.000        99.3240                 NaN            NaN            NaN  0.676038                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        500.000        99.3232                 NaN            NaN            NaN  0.676824                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        500.000        99.3234                 NaN            NaN            NaN  0.676605                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        500.000        99.3249                 NaN            NaN            NaN  0.675051                 NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        500.000        99.3245                 NaN            NaN            NaN  0.675495                 NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        500.000        99.3235                 NaN            NaN            NaN  0.676454                 NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        500.000        99.3210                 NaN            NaN            NaN  0.679010                 NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        500.000        99.3172                 NaN            NaN            NaN  0.682828                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        500.000        99.3174                 NaN            NaN            NaN  0.682550                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        500.000        99.3138                 NaN            NaN            NaN  0.686204                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        500.000        99.3081                 NaN            NaN            NaN  0.691884                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        500.000        99.3063                 NaN            NaN            NaN  0.693694                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        500.000        99.2967                 NaN            NaN            NaN  0.703309                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        500.000        99.2939                 NaN            NaN            NaN  0.706087                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.11        500.000        99.1861                 NaN            NaN            NaN  0.178044       0.635900                 NaN            NaN            NaN            NaN            NaN
  1460.60        500.000        98.8838                 NaN            NaN            NaN  0.375203       0.740989                 NaN            NaN            NaN            NaN            NaN
  1459.09        500.000        98.8956                 NaN            NaN            NaN  0.733779       0.370626                 NaN            NaN            NaN            NaN            NaN
  1457.58        500.000        98.9085                 NaN            NaN            NaN  0.724868       0.366652                 NaN            NaN            NaN            NaN            NaN
  1456.07        500.000        98.9164                 NaN            NaN            NaN  0.362833       0.720741                 NaN            NaN            NaN            NaN            NaN
  1454.56        500.000        98.9286                 NaN            NaN            NaN  0.357946       0.713426                 NaN            NaN            NaN            NaN            NaN
  1453.05        500.000        98.9387                 NaN            NaN            NaN  0.354336       0.706980                 NaN            NaN            NaN            NaN            NaN
  1451.54        500.000        98.9469                 NaN            NaN            NaN  0.350643       0.702481                 NaN            NaN            NaN            NaN            NaN
  1450.03        500.000        98.9576                 NaN            NaN            NaN  0.347250       0.695199                 NaN            NaN            NaN            NaN            NaN
  1448.52        500.000        98.9650                 NaN            NaN            NaN  0.690564       0.344388                 NaN            NaN            NaN            NaN            NaN
  1447.01        500.000        98.9781                 NaN            NaN            NaN  0.339537       0.682381                 NaN            NaN            NaN            NaN            NaN
  1445.50        500.000        98.9854                 NaN            NaN            NaN  0.336236       0.678386                 NaN            NaN            NaN            NaN            NaN
  1443.99        500.000        98.9945                 NaN            NaN            NaN  0.332397       0.673056                 NaN            NaN            NaN            NaN            NaN
  1442.48        500.000        99.0025                 NaN            NaN            NaN  0.329371       0.668116                 NaN            NaN            NaN            NaN            NaN
  1440.97        500.000        99.0099                 NaN            NaN            NaN  0.663720       0.326367                 NaN            NaN            NaN            NaN            NaN
  1439.46        500.000        99.0212                 NaN            NaN            NaN  0.323057       0.655733                 NaN            NaN            NaN            NaN            NaN
  1437.95        500.000        99.0288                 NaN            NaN            NaN  0.651305       0.319896                 NaN            NaN            NaN            NaN            NaN
  1436.44        500.000        99.0349                 NaN            NaN            NaN  0.648288       0.316851                 NaN            NaN            NaN            NaN            NaN
  1434.93        500.000        98.6917                 NaN            NaN            NaN  0.692037       0.472313                 NaN  0.143929                 NaN            NaN            NaN
  1433.42        500.000        96.9000                 NaN            NaN            NaN  0.940439        1.28000                 NaN  0.879575                 NaN            NaN            NaN
  1431.91        500.000        96.9715                 NaN            NaN            NaN   1.24983       0.919469                 NaN  0.859221                 NaN            NaN            NaN
  1430.40        500.000        97.0411                 NaN            NaN            NaN   1.21978       0.899471                 NaN  0.839689                 NaN            NaN            NaN
  1428.89        500.000        97.1089                 NaN            NaN            NaN   1.19106       0.880037                 NaN  0.819996                 NaN            NaN            NaN
  1427.38        500.000        97.1732                 NaN            NaN            NaN   1.16407       0.860803                 NaN  0.801976                 NaN            NaN            NaN
  1425.87        500.000        97.2353                 NaN            NaN            NaN  0.843610        1.13698                 NaN  0.784094                 NaN            NaN            NaN
  1424.36        500.000        97.2933                 NaN            NaN            NaN  0.826672        1.11250                 NaN  0.767515                 NaN            NaN            NaN
  1422.85        500.000        97.3528                 NaN            NaN            NaN  0.808536        1.08803                 NaN  0.750640                 NaN            NaN            NaN
  1421.34        500.000        97.4089                 NaN            NaN            NaN  0.792780        1.06379                 NaN  0.734529                 NaN            NaN            NaN
  1419.83        500.000        97.4611                 NaN            NaN            NaN   1.04143       0.777883                 NaN  0.719591                 NaN            NaN            NaN
  1418.32        500.000        97.5132                 NaN            NaN            NaN  0.761766        1.02047                 NaN  0.704546                 NaN            NaN            NaN
  1416.81        500.000        97.5626                 NaN            NaN            NaN  0.747692       0.999286                 NaN  0.690376                 NaN            NaN            NaN
  1415.30        500.000        97.6058                 NaN            NaN            NaN  0.982013       0.734161                 NaN  0.678031                 NaN            NaN            NaN
  1413.79        500.000        97.6562                 NaN            NaN            NaN  0.719491       0.960902                 NaN  0.663390                 NaN            NaN            NaN
  1412.28        500.000        97.6983                 NaN            NaN            NaN  0.943357       0.707091                 NaN  0.651281                 NaN            NaN            NaN
  1410.77        500.000        97.7418                 NaN            NaN            NaN  0.925001       0.694530                 NaN  0.638625                 NaN            NaN            NaN
  1409.26        500.000        97.7822                 NaN            NaN            NaN  0.681846       0.909059                 NaN  0.626860                 NaN            NaN            NaN
  1407.75        500.000        97.8233                 NaN            NaN            NaN  0.892104       0.669580                 NaN  0.615050                 NaN            NaN            NaN
  1406.24        500.000        97.8592                 NaN            NaN            NaN  0.658675       0.877726                 NaN  0.604449                 NaN            NaN            NaN
  1404.73        500.000        97.9001                 NaN            NaN            NaN  0.861277       0.645979                 NaN  0.592665                 NaN            NaN            NaN
  1403.22        500.000        97.9329                 NaN            NaN            NaN  0.637312       0.846797                 NaN  0.582959                 NaN            NaN            NaN
  1401.71        500.000        97.9697                 NaN            NaN            NaN  0.625165       0.832948                 NaN  0.572166                 NaN            NaN            NaN
  1400.20        500.000        98.0016                 NaN            NaN            NaN  0.820620       0.614622                 NaN  0.563121                 NaN            NaN            NaN
  1398.69        500.000        98.0372                 NaN            NaN            NaN  0.806392       0.604036                 NaN  0.552420                 NaN            NaN            NaN
  1397.18        500.000        98.0497                 NaN            NaN            NaN  0.599850       0.801152                 NaN  0.549278                 NaN            NaN            NaN
  1395.67        500.000        98.1105                 NaN            NaN            NaN  0.581244       0.777676                 NaN  0.530564                 NaN            NaN            NaN
  1394.16        500.000        98.1260                 NaN            NaN            NaN  0.770499       0.577276                 NaN  0.526207                 NaN            NaN            NaN
  1392.65        500.000        98.1590                 NaN            NaN            NaN  0.566596       0.757910                 NaN  0.516496                 NaN            NaN            NaN
  1391.14        500.000        98.1844                 NaN            NaN            NaN  0.748233       0.558360                 NaN  0.508996                 NaN            NaN            NaN
  1389.63        500.000        98.2112                 NaN            NaN            NaN  0.737996       0.549772                 NaN  0.501035                 NaN            NaN            NaN
  1388.12        500.000        98.2379                 NaN            NaN            NaN  0.541608       0.727451                 NaN  0.493067                 NaN            NaN            NaN
  1386.60        500.000        98.2634                 NaN            NaN            NaN  0.533253       0.717838                 NaN  0.485553                 NaN            NaN            NaN
  1385.09        500.000        98.2876                 NaN            NaN            NaN  0.525166       0.708985                 NaN  0.478235                 NaN            NaN            NaN
  1383.58        500.000        98.3108                 NaN            NaN            NaN  0.699833       0.518073                 NaN  0.471297                 NaN            NaN            NaN
  1382.07        500.000        98.3355                 NaN            NaN            NaN  0.509980       0.690581                 NaN  0.463915                 NaN            NaN            NaN
  1380.56        500.000        98.3574                 NaN            NaN            NaN  0.503609       0.681814                 NaN  0.457165                 NaN            NaN            NaN
  1379.05        500.000        98.3808                 NaN            NaN            NaN  0.495530       0.673414                 NaN  0.450247                 NaN            NaN            NaN
  1377.54        500.000        98.4056                 NaN            NaN  0.118406       0.565076       0.453090                 NaN  0.457780                 NaN            NaN            NaN
  1376.03        500.000        98.4259                 NaN            NaN  0.281460       0.151942       0.669350                 NaN  0.471337                 NaN            NaN            NaN
  1374.52        500.000        98.4494                 NaN            NaN  0.283945       0.665946       0.135924                 NaN  0.464765                 NaN            NaN            NaN
  1373.01        500.000        98.4692                 NaN            NaN  0.286132       0.664868       0.120780                 NaN  0.458979                 NaN            NaN            NaN
  1371.50        500.000        98.4944                 NaN            NaN  0.287185       0.659149       0.107734                 NaN  0.451567                 NaN            NaN            NaN
  1369.99        500.000        98.5170                 NaN            NaN  0.291318       0.907825E-001  0.655215                 NaN  0.445654                 NaN            NaN            NaN
  1368.48        500.000        98.5365                 NaN            NaN  0.290502       0.654402       0.793403E-001            NaN  0.439287                 NaN            NaN            NaN
  1366.97        500.000        98.5559                 NaN            NaN  0.292672       0.661959E-001  0.651421                 NaN  0.433787                 NaN            NaN            NaN
  1365.46        500.000        98.5773                 NaN            NaN  0.294307       0.648337       0.525501E-001            NaN  0.427536                 NaN            NaN            NaN
  1363.95        500.000        98.5909                 NaN            NaN  0.295421       0.406058E-001  0.649420                 NaN  0.423642                 NaN            NaN            NaN
  1362.44        500.000        98.6192                 NaN            NaN  0.295002       0.302845E-001  0.640708                 NaN  0.414778                 NaN            NaN            NaN
  1360.93        500.000        98.6329                 NaN            NaN  0.298489       0.144734E-001  0.642766                 NaN  0.411362                 NaN            NaN            NaN
  1359.42        500.000        98.6108                 NaN            NaN  0.253974       0.597263       0.125719                 NaN  0.412270                 NaN            NaN            NaN
  1357.91        500.000        98.6839                 NaN            NaN  0.297820       0.623298                 NaN            NaN  0.394956                 NaN            NaN            NaN
  1356.40        500.000        98.6876                 NaN            NaN  0.294416       0.624061                 NaN            NaN  0.393967                 NaN            NaN            NaN
  1354.89        500.000        98.7026                 NaN            NaN  0.293957       0.614092                 NaN            NaN  0.389387                 NaN            NaN            NaN
  1353.38        500.000        98.7026                 NaN            NaN  0.252762       0.565077       0.948016E-001            NaN  0.384757                 NaN            NaN            NaN
  1351.87        500.000        98.7361                 NaN            NaN  0.285834       0.600185                 NaN            NaN  0.377844                 NaN            NaN            NaN
  1350.36        500.000        98.7491                 NaN            NaN  0.283586       0.593449                 NaN            NaN  0.373822                 NaN            NaN            NaN
  1348.85        500.000        98.7632                 NaN            NaN  0.279785       0.587955                 NaN            NaN  0.369063                 NaN            NaN            NaN
  1347.34        500.000        98.7781                 NaN            NaN  0.275016       0.582093                 NaN            NaN  0.364795                 NaN            NaN            NaN
  1345.83        500.000        98.7969                 NaN            NaN  0.273781       0.571543                 NaN            NaN  0.357796                 NaN            NaN            NaN
  1344.32        500.000        98.8077                 NaN            NaN  0.271787       0.566032                 NaN            NaN  0.354495                 NaN            NaN            NaN
  1342.81        500.000        98.8200                 NaN            NaN  0.267294       0.562638                 NaN            NaN  0.350062                 NaN            NaN            NaN
  1341.30        500.000        98.8343                 NaN            NaN  0.273500       0.544901                 NaN            NaN  0.347342                 NaN            NaN            NaN
  1339.79        500.000        98.8588                 NaN            NaN  0.261283       0.542622                 NaN            NaN  0.337293                 NaN            NaN            NaN
  1338.28        500.000        97.2063                 NaN            NaN  0.590990        1.37383                 NaN            NaN  0.828893                 NaN            NaN            NaN
  1336.77        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1335.26        500.000       0.153245        99.2309                 NaN  0.195629       0.245447                 NaN            NaN  0.174811                 NaN            NaN            NaN
  1333.75        500.000        98.2811                 NaN            NaN  0.456048       0.740828                 NaN            NaN  0.522058                 NaN            NaN            NaN
  1332.24        500.000        98.3037                 NaN            NaN  0.461764       0.719153                 NaN            NaN  0.515413                 NaN            NaN            NaN
  1330.73        500.000        98.4542                 NaN            NaN  0.423696       0.654041                 NaN            NaN  0.468103                 NaN            NaN            NaN
  1329.22        500.000        98.5797                 NaN            NaN  0.389197       0.602708                 NaN            NaN  0.428444                 NaN            NaN            NaN
  1327.71        500.000        98.6893                 NaN            NaN  0.360052       0.556536                 NaN            NaN  0.394113                 NaN            NaN            NaN
  1326.20        500.000        98.7740                 NaN            NaN  0.337081       0.521250                 NaN            NaN  0.367683                 NaN            NaN            NaN
  1324.69        500.000        98.8617                 NaN            NaN  0.312534       0.485875                 NaN            NaN  0.339855                 NaN            NaN            NaN
  1323.18        500.000        98.9235                 NaN            NaN  0.295483       0.460465                 NaN            NaN  0.320575                 NaN            NaN            NaN
  1321.67        500.000        98.9805                 NaN            NaN  0.279476       0.437595                 NaN            NaN  0.302450                 NaN            NaN            NaN
  1320.16        500.000        99.0321                 NaN            NaN  0.264657       0.416974                 NaN            NaN  0.286301                 NaN            NaN            NaN
  1318.65        500.000        99.0767                 NaN            NaN  0.252119       0.398917                 NaN            NaN  0.272295                 NaN            NaN            NaN
  1317.14        500.000        99.1167                 NaN            NaN  0.240456       0.383272                 NaN            NaN  0.259578                 NaN            NaN            NaN
  1315.63        500.000        99.1426                 NaN            NaN  0.233446       0.372319                 NaN            NaN  0.251677                 NaN            NaN            NaN
  1314.12        500.000        99.1870                 NaN            NaN  0.219215       0.356997                 NaN            NaN  0.236824                 NaN            NaN            NaN
  1312.61        500.000        99.2132                 NaN            NaN  0.212100       0.345903                 NaN            NaN  0.228798                 NaN            NaN            NaN
  1311.10        500.000        99.2366                 NaN            NaN  0.205227       0.336775                 NaN            NaN  0.221441                 NaN            NaN            NaN
  1309.59        500.000        99.2593                 NaN            NaN  0.198269       0.328229                 NaN            NaN  0.214186                 NaN            NaN            NaN
  1308.08        500.000        99.2796                 NaN            NaN  0.192065       0.320736                 NaN            NaN  0.207556                 NaN            NaN            NaN
  1306.57        500.000        99.2977                 NaN            NaN  0.186626       0.313945                 NaN            NaN  0.201754                 NaN            NaN            NaN
  1305.06        500.000        99.3147                 NaN            NaN  0.180942       0.308285                 NaN            NaN  0.196046                 NaN            NaN            NaN
  1303.55        500.000        99.3285                 NaN            NaN  0.176551       0.303422                 NaN            NaN  0.191510                 NaN            NaN            NaN
  1302.04        500.000        99.3428                 NaN            NaN  0.171772       0.298583                 NaN            NaN  0.186799                 NaN            NaN            NaN
  1300.52        500.000        99.3536                 NaN            NaN  0.167849       0.295464                 NaN            NaN  0.183058                 NaN            NaN            NaN
  1299.01        500.000        99.3652                 NaN            NaN  0.164103       0.291398                 NaN            NaN  0.179251                 NaN            NaN            NaN
  1297.50        500.000        99.3730                 NaN            NaN  0.160716       0.290058                 NaN            NaN  0.176237                 NaN            NaN            NaN
  1295.99        500.000        99.3806                 NaN            NaN  0.157251       0.288594                 NaN            NaN  0.173525                 NaN            NaN            NaN
  1294.48        500.000        99.3863                 NaN            NaN  0.154774       0.287667                 NaN            NaN  0.171226                 NaN            NaN            NaN
  1292.97        500.000        99.3912                 NaN            NaN  0.152214       0.287322                 NaN            NaN  0.169270                 NaN            NaN            NaN
  1291.46        500.000        99.3935                 NaN            NaN  0.149881       0.288736                 NaN            NaN  0.167902                 NaN            NaN            NaN
  1289.95        500.000        99.3946                 NaN            NaN  0.147740       0.290993                 NaN            NaN  0.166717                 NaN            NaN            NaN
  1288.44        500.000        99.3954                 NaN            NaN  0.146075       0.292533                 NaN            NaN  0.166018                 NaN            NaN            NaN
  1286.93        500.000        99.3929                 NaN            NaN  0.144595       0.296602                 NaN            NaN  0.165915                 NaN            NaN            NaN
  1285.42        500.000        99.3889                 NaN            NaN  0.143276       0.301560                 NaN            NaN  0.166302                 NaN            NaN            NaN
  1283.91        500.000        99.3814                 NaN            NaN  0.142905       0.308262                 NaN            NaN  0.167391                 NaN            NaN            NaN
  1282.40        500.000        99.3727                 NaN            NaN  0.142113       0.316176                 NaN            NaN  0.169019                 NaN            NaN            NaN
  1280.89        500.000        99.3606                 NaN            NaN  0.141792       0.326242                 NaN            NaN  0.171384                 NaN            NaN            NaN
  1279.38        500.000        99.3442                 NaN            NaN  0.141761       0.339293                 NaN            NaN  0.174762                 NaN            NaN            NaN
  1277.87        500.000        99.3244                 NaN            NaN  0.141705       0.354827                 NaN            NaN  0.179058                 NaN            NaN            NaN
  1276.36        500.000        99.2997                 NaN            NaN  0.141683       0.374007                 NaN            NaN  0.184641                 NaN            NaN            NaN
  1274.85        500.000        99.2660                 NaN            NaN  0.143088       0.398776                 NaN            NaN  0.192096                 NaN            NaN            NaN
  1273.34        500.000        99.2261                 NaN            NaN  0.142953       0.429673                 NaN            NaN  0.201241                 NaN            NaN            NaN
  1271.83        500.000        99.1738                 NaN            NaN  0.142508       0.470404                 NaN            NaN  0.213307                 NaN            NaN            NaN
  1270.32        500.000        99.1037                 NaN            NaN  0.139047       0.527829                 NaN            NaN  0.229383                 NaN            NaN            NaN
  1268.81        500.000        98.3019                 NaN            NaN  0.166263       0.711514                 NaN            NaN  0.312501       0.507823                 NaN            NaN
  1267.30        500.000        95.4598                 NaN            NaN  0.261628        1.22541                 NaN            NaN  0.570371        2.48283                 NaN            NaN
  1265.79        500.000        95.4162                 NaN            NaN            NaN   1.74798                 NaN            NaN  0.631049        2.20478                 NaN            NaN
  1264.28        500.000        95.1591                 NaN            NaN            NaN   1.99983                 NaN            NaN  0.714347        2.12670                 NaN            NaN
  1262.77        500.000        95.5048                 NaN            NaN            NaN   1.58028                 NaN            NaN  0.588597        2.32635                 NaN            NaN
