|6.6.6
Archiving\03_Data\frac/QFM_m1/EETA/EETA_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1889.72        2500.00        99.2100       0.778842       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.2099       0.778896       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.2099       0.778949       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.2098       0.779003       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.2098       0.779057       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.2097       0.779111       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.2097       0.779165       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.2096       0.779219       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.2096       0.779273       0.111599E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.2095       0.779326       0.111600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2095       0.779380       0.111600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2094       0.779434       0.111600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2094       0.779488       0.111600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2093       0.779542       0.111600E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2092       0.779596       0.111601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2092       0.779650       0.111601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2091       0.779704       0.111601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2091       0.779758       0.111601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2090       0.779812       0.111601E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2090       0.779866       0.111602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2089       0.779920       0.111602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2089       0.779974       0.111602E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2088       0.780028       0.111603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2088       0.780082       0.111603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2087       0.780136       0.111603E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2086       0.780190       0.111604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2086       0.780245       0.111604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2085       0.780299       0.111604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2085       0.780353       0.111605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2084       0.780407       0.111605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2084       0.780461       0.111605E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2083       0.780515       0.111606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2083       0.780569       0.111606E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2082       0.780623       0.111607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2082       0.780678       0.111607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2081       0.780732       0.111607E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2081       0.780786       0.111608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2080       0.780840       0.111608E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2079       0.780894       0.111609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2079       0.780949       0.111609E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2078       0.781003       0.111610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2078       0.781057       0.111610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2077       0.781111       0.111611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2077       0.781165       0.111611E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2076       0.781220       0.111612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2076       0.781274       0.111612E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2075       0.781328       0.111613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2075       0.781382       0.111613E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2074       0.781436       0.111614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2073       0.781491       0.111614E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2073       0.781545       0.111615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2072       0.781599       0.111616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2072       0.781653       0.111616E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2071       0.781708       0.111617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2071       0.781762       0.111617E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2070       0.781816       0.111618E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2070       0.781870       0.111619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2069       0.781925       0.111619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2069       0.781979       0.111620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2068       0.782033       0.111620E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2068       0.782087       0.111621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2067       0.782142       0.111622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2066       0.782196       0.111622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2066       0.782250       0.111623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2065       0.782304       0.111624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2065       0.782359       0.111624E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2064       0.782413       0.111625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2064       0.782467       0.111626E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2063       0.782521       0.111627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2063       0.782575       0.111627E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2062       0.782630       0.111628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2062       0.782684       0.111629E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2061       0.782738       0.111630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2060       0.782792       0.111630E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2060       0.782847       0.111631E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2059       0.782901       0.111632E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        98.9454       0.783000                 NaN  0.271623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.9989                 NaN            NaN            NaN  0.114793E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.9914                 NaN            NaN            NaN  0.863732E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.9915                 NaN            NaN            NaN  0.850035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9915                 NaN            NaN            NaN  0.845624E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.9916                 NaN            NaN            NaN  0.839459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.9917                 NaN            NaN            NaN  0.831885E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.9917                 NaN            NaN            NaN  0.827252E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.9918                 NaN            NaN            NaN  0.815549E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.9919                 NaN            NaN            NaN  0.811541E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.9920                 NaN            NaN            NaN  0.803984E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.9920                 NaN            NaN            NaN  0.798181E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.9921                 NaN            NaN            NaN  0.792389E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.9922                 NaN            NaN            NaN  0.782963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.9922                 NaN            NaN            NaN  0.778891E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.9923                 NaN            NaN            NaN  0.770996E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.9924                 NaN            NaN            NaN  0.763734E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.9924                 NaN            NaN            NaN  0.757619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.9925                 NaN            NaN            NaN  0.751227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.9925                 NaN            NaN            NaN  0.745259E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.9926                 NaN            NaN            NaN  0.737014E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.9927                 NaN            NaN            NaN  0.732134E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.9927                 NaN            NaN            NaN  0.725459E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.9928                 NaN            NaN            NaN  0.718008E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.8269                 NaN            NaN  0.165892       0.723367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4482                 NaN            NaN  0.544401       0.744665E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4501                 NaN            NaN  0.542508       0.741779E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.9303                 NaN            NaN   1.05528       0.143804E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.9455                 NaN            NaN  0.537754E-001  0.725120E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.7345                 NaN            NaN  0.192877       0.229042E-002  0.703000E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8569                 NaN            NaN  0.637687       0.570842E-002  0.499664                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.7902                 NaN            NaN  0.139938                 NaN   1.06989                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8051                 NaN            NaN  0.137548                 NaN   1.05731                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8220                 NaN            NaN  0.134361                 NaN   1.04359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8381                 NaN            NaN  0.131282                 NaN   1.03061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8541                 NaN            NaN  0.128183                 NaN   1.01770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8708                 NaN            NaN  0.125124                 NaN   1.00404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8834                 NaN            NaN  0.121550                 NaN  0.995050                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9018                 NaN            NaN  0.120392                 NaN  0.977814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9163                 NaN            NaN  0.117307                 NaN  0.966362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9309                 NaN            NaN  0.113818                 NaN  0.955250                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9438                 NaN            NaN  0.112034                 NaN  0.944199                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9559                 NaN            NaN  0.109245                 NaN  0.934891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9724                 NaN            NaN  0.106646                 NaN  0.920959                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9841                 NaN            NaN  0.104231                 NaN  0.911692                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9967                 NaN            NaN  0.102660                 NaN  0.900666                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0096                 NaN            NaN  0.100587                 NaN  0.889853                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0213                 NaN            NaN  0.974418E-001            NaN  0.881277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0326                 NaN            NaN  0.948223E-001            NaN  0.872555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0441                 NaN            NaN  0.942156E-001            NaN  0.861662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0556                 NaN            NaN  0.902331E-001            NaN  0.854142                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0654                 NaN            NaN  0.882889E-001            NaN  0.846359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0769                 NaN            NaN  0.873233E-001            NaN  0.835815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0862                 NaN            NaN  0.835007E-001            NaN  0.830335                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0964                 NaN            NaN  0.834042E-001            NaN  0.820187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1049                 NaN            NaN  0.785698E-001            NaN  0.816563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1143                 NaN            NaN  0.780569E-001            NaN  0.807595                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1199                 NaN            NaN  0.460930E-001            NaN  0.834046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1327                 NaN            NaN  0.100029                 NaN  0.767312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1403                 NaN            NaN  0.725504E-001            NaN  0.787181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1490                 NaN            NaN  0.691684E-001            NaN  0.781836                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1553                 NaN            NaN  0.671531E-001            NaN  0.777511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        98.9745                 NaN            NaN            NaN            NaN  0.138733       0.886749                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.9067                 NaN            NaN  0.196377E-001            NaN            NaN   1.07363                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        98.8940                 NaN            NaN            NaN            NaN            NaN   1.10596                 NaN            NaN            NaN            NaN            NaN            NaN
