|6.6.6
Archiving\03_Data\fracLP/QFM_m4.75/EETA/EETA_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          17
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1568.92        500.000        99.4028                 NaN            NaN            NaN            NaN  0.123383E-001  0.584887                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        99.4099                 NaN            NaN            NaN            NaN  0.122019E-001  0.577924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        99.4117                 NaN            NaN            NaN            NaN  0.122029E-001  0.576083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        99.9566                 NaN            NaN            NaN            NaN            NaN  0.434495E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.8810                 NaN            NaN            NaN            NaN  0.241444E-001   1.09485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        99.0445                 NaN            NaN            NaN            NaN            NaN  0.254359       0.701157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7424                 NaN            NaN            NaN            NaN            NaN  0.984656E-002   1.24779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7600                 NaN            NaN            NaN            NaN            NaN  0.947697E-003   1.23903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7912                 NaN            NaN            NaN            NaN            NaN  0.103429        1.10532                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.7942                 NaN            NaN            NaN            NaN            NaN            NaN   1.20582                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8117                 NaN            NaN            NaN            NaN            NaN  0.843649E-002   1.17983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8274                 NaN            NaN            NaN            NaN            NaN            NaN   1.17262                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8416                 NaN            NaN            NaN            NaN            NaN            NaN   1.15844                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.4396                 NaN            NaN            NaN            NaN            NaN  0.249989E-003   1.56013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        99.2879                 NaN            NaN            NaN            NaN            NaN            NaN  0.712118                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.8880                 NaN            NaN            NaN            NaN            NaN            NaN   1.11198                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9022                 NaN            NaN            NaN            NaN            NaN            NaN   1.09783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.8919                 NaN            NaN            NaN            NaN            NaN            NaN   1.10806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9484                 NaN            NaN            NaN            NaN            NaN            NaN   1.05156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9433                 NaN            NaN            NaN            NaN            NaN            NaN   1.05672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9527                 NaN            NaN            NaN            NaN            NaN            NaN   1.04733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9671                 NaN            NaN            NaN            NaN            NaN            NaN   1.03286                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9782                 NaN            NaN            NaN            NaN            NaN            NaN   1.02175                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        98.9879                 NaN            NaN            NaN            NaN            NaN            NaN   1.01210                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        98.7697                 NaN            NaN            NaN            NaN            NaN  0.314302       0.706347       0.209673                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0889                 NaN            NaN            NaN            NaN            NaN            NaN  0.158803E-001  0.895202                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        98.7847                 NaN            NaN            NaN            NaN            NaN            NaN  0.125795E-001   1.20269                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        500.000        98.7850                 NaN            NaN            NaN            NaN            NaN            NaN  0.107426E-002   1.21393                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        500.000        98.7898                 NaN            NaN            NaN            NaN            NaN            NaN  0.126097        1.08410                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        500.000        98.7850                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21500                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        500.000        98.7859                 NaN            NaN            NaN            NaN            NaN            NaN  0.315366E-001   1.18258                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        500.000        98.7803                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.21967                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        500.000        98.7753                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22468                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        500.000        98.7739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22608                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        500.000        98.7503                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.24972                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        500.000        98.7402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25984                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        500.000        98.7054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.29459                 NaN            NaN            NaN            NaN            NaN            NaN
  1476.19        500.000        98.1212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.08660       0.792168                 NaN            NaN            NaN            NaN            NaN
  1473.68        500.000        98.0241                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.667175        1.30869                 NaN            NaN            NaN            NaN            NaN
  1471.18        500.000        98.0573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.28751       0.655167                 NaN            NaN            NaN            NaN            NaN
  1468.67        500.000        98.0962                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.25907       0.644753                 NaN            NaN            NaN            NaN            NaN
  1466.17        500.000        98.1271                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.633113        1.23981                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        92.4519                 NaN            NaN            NaN            NaN  0.816177E-002            NaN            NaN   5.15286        2.38704                 NaN            NaN            NaN            NaN            NaN
  1461.15        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1458.65        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1456.14        500.000        99.9983                 NaN            NaN            NaN            NaN  0.173001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1453.63        500.000        99.0010                 NaN            NaN            NaN            NaN  0.181014E-002            NaN            NaN  0.563767       0.433467                 NaN            NaN            NaN            NaN            NaN
  1451.13        500.000        98.3047                 NaN            NaN            NaN            NaN  0.421774E-002            NaN            NaN   1.11319       0.577876                 NaN            NaN            NaN            NaN            NaN
  1448.62        500.000        98.3319                 NaN            NaN            NaN            NaN  0.385813E-002            NaN            NaN   1.09513       0.569141                 NaN            NaN            NaN            NaN            NaN
  1446.12        500.000        98.3631                 NaN            NaN            NaN            NaN  0.362582E-002            NaN            NaN  0.559409        1.07391                 NaN            NaN            NaN            NaN            NaN
  1443.61        500.000        98.3857                 NaN            NaN            NaN            NaN  0.336400E-002            NaN            NaN   1.06054       0.550413                 NaN            NaN            NaN            NaN            NaN
  1441.10        500.000        98.4093                 NaN            NaN            NaN            NaN  0.313419E-002            NaN            NaN   1.04598       0.541541                 NaN            NaN            NaN            NaN            NaN
  1438.60        500.000        98.4364                 NaN            NaN            NaN            NaN  0.287875E-002            NaN            NaN   1.02835       0.532372                 NaN            NaN            NaN            NaN            NaN
  1436.09        500.000        98.4582                 NaN            NaN            NaN            NaN  0.263836E-002            NaN            NaN   1.01413       0.525027                 NaN            NaN            NaN            NaN            NaN
  1433.58        500.000        98.4821                 NaN            NaN            NaN            NaN  0.241667E-002            NaN            NaN  0.998665       0.516778                 NaN            NaN            NaN            NaN            NaN
  1431.08        500.000        98.5040                 NaN            NaN            NaN            NaN  0.221777E-002            NaN            NaN  0.508508       0.985300                 NaN            NaN            NaN            NaN            NaN
  1428.57        500.000        98.5246                 NaN            NaN            NaN            NaN  0.200483E-002            NaN            NaN  0.972412       0.501005                 NaN            NaN            NaN            NaN            NaN
  1426.07        500.000        98.5462                 NaN            NaN            NaN            NaN  0.179328E-002            NaN            NaN  0.958427       0.493576                 NaN            NaN            NaN            NaN            NaN
  1423.56        500.000        98.5633                 NaN            NaN            NaN            NaN  0.163001E-002            NaN            NaN  0.487014       0.948062                 NaN            NaN            NaN            NaN            NaN
  1421.05        500.000        98.5856                 NaN            NaN            NaN            NaN  0.142810E-002            NaN            NaN  0.933174       0.479752                 NaN            NaN            NaN            NaN            NaN
  1418.55        500.000        97.8032                 NaN            NaN            NaN            NaN  0.353716E-003            NaN            NaN   1.03030       0.816780                 NaN  0.349329                 NaN            NaN            NaN
  1416.04        500.000        96.2449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.49213        1.21415                 NaN   1.04884                 NaN            NaN            NaN
  1413.53        500.000        96.3640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.17813        1.44240                 NaN   1.01551                 NaN            NaN            NaN
  1411.03        500.000        95.9672                 NaN            NaN            NaN  0.145212                 NaN            NaN            NaN   1.30510        1.42217                 NaN   1.16032                 NaN            NaN            NaN
  1408.52        500.000        95.9719                 NaN            NaN            NaN  0.187262                 NaN            NaN            NaN   1.21170        1.45943                 NaN   1.16969                 NaN            NaN            NaN
  1406.02        500.000        96.1571                 NaN            NaN            NaN  0.176445                 NaN            NaN            NaN   1.39644        1.15374                 NaN   1.11627                 NaN            NaN            NaN
  1403.51        500.000        96.3263                 NaN            NaN            NaN  0.166311                 NaN            NaN            NaN   1.33985        1.10003                 NaN   1.06753                 NaN            NaN            NaN
  1401.00        500.000        96.4840                 NaN            NaN            NaN  0.157125                 NaN            NaN            NaN   1.28522        1.05179                 NaN   1.02186                 NaN            NaN            NaN
  1398.50        500.000        96.6294                 NaN            NaN            NaN  0.148045                 NaN            NaN            NaN   1.00805        1.23488                 NaN  0.979635                 NaN            NaN            NaN
  1395.99        500.000        96.7652                 NaN            NaN            NaN  0.140144                 NaN            NaN            NaN   1.18796       0.966526                 NaN  0.940185                 NaN            NaN            NaN
  1393.48        500.000        96.8896                 NaN            NaN            NaN  0.132583                 NaN            NaN            NaN  0.928407        1.14540                 NaN  0.903975                 NaN            NaN            NaN
  1390.98        500.000        97.0075                 NaN            NaN            NaN  0.125366                 NaN            NaN            NaN  0.893867        1.10391                 NaN  0.869406                 NaN            NaN            NaN
  1388.47        500.000        97.1168                 NaN            NaN            NaN  0.118731                 NaN            NaN            NaN  0.861571        1.06544                 NaN  0.837442                 NaN            NaN            NaN
  1385.96        500.000        97.2193                 NaN            NaN            NaN  0.112406                 NaN            NaN            NaN  0.831889        1.02906                 NaN  0.807381                 NaN            NaN            NaN
  1383.46        500.000        97.3162                 NaN            NaN            NaN  0.106323                 NaN            NaN            NaN  0.803742       0.994867                 NaN  0.778831                 NaN            NaN            NaN
  1380.95        500.000        97.4065                 NaN            NaN            NaN  0.100546                 NaN            NaN            NaN  0.962412       0.778463                 NaN  0.752101                 NaN            NaN            NaN
  1378.45        500.000        97.4927                 NaN            NaN            NaN  0.951837E-001            NaN            NaN            NaN  0.930207       0.755224                 NaN  0.726677                 NaN            NaN            NaN
  1375.94        500.000        97.5735                 NaN            NaN            NaN  0.900363E-001            NaN            NaN            NaN  0.731764       0.901996                 NaN  0.702687                 NaN            NaN            NaN
  1373.43        500.000        97.6493                 NaN            NaN            NaN  0.850345E-001            NaN            NaN            NaN  0.710647       0.874879                 NaN  0.680155                 NaN            NaN            NaN
  1370.93        500.000        97.7171                 NaN            NaN            NaN  0.811281E-001            NaN            NaN            NaN  0.692051       0.849481                 NaN  0.660235                 NaN            NaN            NaN
  1368.42        500.000        97.7945                 NaN            NaN            NaN  0.751814E-001            NaN            NaN            NaN  0.674344       0.819615                 NaN  0.636315                 NaN            NaN            NaN
  1365.91        500.000        97.8551                 NaN            NaN            NaN  0.710012E-001            NaN            NaN            NaN  0.657703       0.797741                 NaN  0.618450                 NaN            NaN            NaN
  1363.41        500.000        97.9155                 NaN            NaN            NaN  0.667444E-001            NaN            NaN            NaN  0.642122       0.775474                 NaN  0.600158                 NaN            NaN            NaN
  1360.90        500.000        10.9869        82.9625                 NaN            NaN  0.301245                 NaN            NaN            NaN   2.24288        1.68618                 NaN   1.82029                 NaN            NaN            NaN
  1358.40        500.000        22.7021        71.8060                 NaN            NaN  0.284328                 NaN            NaN            NaN   2.03150        1.51591                 NaN   1.66021                 NaN            NaN            NaN
  1355.89        500.000        30.5619        65.9086                 NaN            NaN  0.176034                 NaN            NaN            NaN  0.989449        1.30180                 NaN   1.06221                 NaN            NaN            NaN
  1353.38        500.000        36.0604        61.3739                 NaN            NaN  0.122163                 NaN            NaN            NaN  0.942566       0.732990                 NaN  0.768047                 NaN            NaN            NaN
  1350.88        500.000        40.1521        57.8421                 NaN            NaN  0.904329E-001            NaN            NaN            NaN  0.732717       0.585743                 NaN  0.596938                 NaN            NaN            NaN
  1348.37        500.000        43.3241        55.0317                 NaN            NaN  0.696694E-001            NaN            NaN            NaN  0.491246       0.597186                 NaN  0.486155                 NaN            NaN            NaN
  1345.86        500.000        45.8571        52.7481                 NaN            NaN  0.551622E-001            NaN            NaN            NaN  0.503249       0.426757                 NaN  0.409691                 NaN            NaN            NaN
  1343.36        500.000        62.7226        31.5648                 NaN            NaN  0.492737                 NaN            NaN            NaN   2.99843       0.701685                 NaN   1.51969                 NaN            NaN            NaN
  1340.85        500.000        80.0406        15.5608                 NaN            NaN  0.404008                 NaN            NaN            NaN   2.45078       0.401200                 NaN   1.14259                 NaN            NaN            NaN
  1338.35        500.000        86.9940        11.8688                 NaN            NaN  0.974341E-001            NaN            NaN            NaN  0.626838       0.117874                 NaN  0.295129                 NaN            NaN            NaN
  1335.84        500.000        90.3911        8.77372                 NaN            NaN  0.648020E-001            NaN            NaN            NaN  0.481677       0.457052E-001            NaN  0.213285       0.296847E-001            NaN            NaN
  1333.33        500.000        93.8377        5.14382                 NaN            NaN  0.347317E-001            NaN            NaN            NaN  0.487382       0.155127                 NaN  0.255753       0.854855E-001            NaN            NaN
  1330.83        500.000        97.9120                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.33929                 NaN            NaN  0.628880       0.119800                 NaN            NaN
  1328.32        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1325.81        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1323.31        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1320.80        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1318.30        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1315.79        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1313.28        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1310.78        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1308.27        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1305.76        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1303.26        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1300.75        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1298.25        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1295.74        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1293.23        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1290.73        500.000        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1288.22        500.000        95.9362                 NaN            NaN            NaN            NaN  0.175756E-003            NaN            NaN   2.58397                 NaN            NaN   1.35160       0.128021                 NaN            NaN
  1285.71        500.000        99.7971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.125380                 NaN            NaN  0.656673E-001  0.118584E-001            NaN            NaN
  1283.21        500.000        99.7779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.138447                 NaN            NaN  0.711697E-001  0.125318E-001            NaN            NaN
  1280.70        500.000        99.7477                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.158868                 NaN            NaN  0.797773E-001  0.136555E-001            NaN            NaN
  1278.20        500.000        99.6976                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.192883                 NaN            NaN  0.939026E-001  0.156401E-001            NaN            NaN
  1275.69        500.000        99.5943                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.263484                 NaN            NaN  0.122163       0.200644E-001            NaN            NaN
  1273.18        500.000        99.6052                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.177203       0.827704E-001            NaN  0.104987       0.298001E-001            NaN            NaN
  1270.68        500.000        99.7847                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.116437       0.191299E-001            NaN  0.583601E-001  0.213734E-001            NaN            NaN
  1268.17        500.000        99.7662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.138330       0.969551E-002            NaN  0.628947E-001  0.228713E-001            NaN            NaN
  1265.66        500.000        99.7423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.163786                 NaN            NaN  0.691578E-001  0.247691E-001            NaN            NaN
  1263.16        500.000        99.5842                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.221183                 NaN            NaN  0.928702E-001  0.325482E-001  0.692139E-001            NaN
  1260.65        500.000        48.6722        39.7013                 NaN            NaN            NaN            NaN            NaN            NaN   3.41879                 NaN            NaN   1.41452       0.600664        6.19253                 NaN
  1258.15        500.000        44.9995        49.9365                 NaN            NaN            NaN            NaN            NaN            NaN   1.61546                 NaN            NaN  0.705841       0.299832        2.44297                 NaN
  1255.64        500.000       0.734324        81.8059                 NaN            NaN            NaN            NaN            NaN            NaN   6.49101                 NaN            NaN   2.69240       0.926169        7.35019                 NaN
  1253.13        500.000        94.8046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.39227                 NaN            NaN  0.615546       0.222071        2.96556                 NaN
  1250.63        500.000        95.3491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.22334                 NaN            NaN  0.542951       0.188381        2.69622                 NaN
  1248.12        500.000        95.6070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.16546                 NaN            NaN  0.516134       0.170753        2.54069                 NaN
  1245.61        500.000        95.8575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.10347                 NaN            NaN  0.487630       0.155840        2.39553                 NaN
  1243.11        500.000        96.0903                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.04455                 NaN            NaN  0.460584       0.142444        2.26215                 NaN
  1240.60        500.000        96.3076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.988253                 NaN            NaN  0.434935       0.130388        2.13881                 NaN
  1238.10        500.000        96.5060                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.936322                 NaN            NaN  0.409686       0.120267        2.02776                 NaN
  1235.59        500.000        96.6906                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.888064                 NaN            NaN  0.387672       0.110241        1.92344                 NaN
  1233.08        500.000        96.8628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.841937                 NaN            NaN  0.366677       0.101362        1.82725                 NaN
  1230.58        500.000        97.0190                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.799755                 NaN            NaN  0.345166       0.943564E-001   1.74174                 NaN
  1228.07        500.000        97.1674                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.758778                 NaN            NaN  0.325157       0.878025E-001   1.66086                 NaN
  1225.56        500.000        97.3011                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.723390                 NaN            NaN  0.307985       0.812556E-001   1.58628                 NaN
  1223.06        500.000        97.4244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN  0.690922                 NaN            NaN  0.291572       0.754833E-001   1.51760                 NaN
  1220.55        500.000        91.8799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   1.26428                 NaN            NaN  0.711043       0.128249        3.58362        2.43291     
  1218.05        500.000        73.4042                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.39182                 NaN            NaN   2.13539       0.286710        10.3570        10.4248     
  1215.54        500.000        74.7709                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.41411                 NaN            NaN   2.04208       0.243693        9.68620        9.84303     
  1213.03        500.000        75.9955                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.40547                 NaN            NaN   1.95237       0.210218        9.10805        9.32842     
  1210.53        500.000        77.3325                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.33620                 NaN            NaN   1.85526       0.179526        8.51896        8.77759     
  1208.02        500.000        78.8689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.17996                 NaN            NaN   1.73570       0.153974        7.89629        8.16517     
  1205.51        500.000        80.3346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.99173                 NaN            NaN   1.61754       0.133536        7.33052        7.59204     
  1203.01        500.000        81.6069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.80107                 NaN            NaN   1.51246       0.117532        6.85980        7.10227     
  1200.50        500.000        82.5289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.63226                 NaN            NaN   1.42825       0.107935        6.54464        6.75806     
  1197.99        500.000        82.7714                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.54529                 NaN            NaN   1.39669       0.102826        6.50301        6.68075     
  1195.49        500.000        81.7643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.60581                 NaN            NaN   1.45867       0.105569        6.97183        7.09380     
  1192.98        500.000        75.8539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.54757       0.669698       0.364648E-004   1.88771       0.134710        9.45890        9.44748     
  1190.48        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   10.6424       0.899118                 NaN   7.26770       0.602411        40.8687        39.7197     
  1187.97        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.43957                 NaN   6.55638        1.23525                 NaN   6.94973       0.805191        41.6777        40.3362     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.4741       0.883561E-001            NaN   7.27230       0.597207        40.8444        39.7236     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.5658       0.359926E-005            NaN   7.27802       0.596081        40.8359        39.7242     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.2137       0.352565                 NaN   7.27860       0.595870        40.8349        39.7244     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.1949       0.364923                 NaN   7.27665       0.598157        40.8421        39.7232     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.257960E-001            NaN   11.1393       0.380745                 NaN   7.27457       0.600469        40.8494        39.7297     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.815905E-001            NaN   11.0489       0.392448                 NaN   7.27239       0.602799        40.8568        39.7451     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.137446                 NaN   10.9599       0.402663                 NaN   7.27009       0.605163        40.8643        39.7604     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.192749                 NaN   10.8707       0.413844                 NaN   7.26772       0.607521        40.8718        39.7756     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.246776                 NaN   10.7798       0.428528                 NaN   7.26535       0.609829        40.8792        39.7905     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.299919                 NaN   10.6882       0.445158                 NaN   7.26294       0.612108        40.8865        39.8052     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.352892                 NaN   10.5983       0.460365                 NaN   7.26045       0.614405        40.8939        39.8197     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.168855                 NaN   9.92251        1.40989                 NaN   7.27916       0.601337        40.8465        39.7718     
  1155.39        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.212932                 NaN   9.81622        1.45461                 NaN   7.27769       0.603000        40.8515        39.7841     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.257178                 NaN   9.71313        1.49584                 NaN   7.27615       0.604694        40.8567        39.7963     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   7.34689        4.26064                 NaN   7.31618       0.580167        40.7643        39.7318     
  1147.87        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.342565                 NaN   9.50781        1.58194                 NaN   7.27316       0.607927        40.8665        39.8201     
  1145.36        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.384532                 NaN   9.40812        1.62307                 NaN   7.27164       0.609521        40.8713        39.8318     
  1142.86        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.425002                 NaN   9.30793        1.66686                 NaN   7.27021       0.611029        40.8759        39.8431     
  1140.35        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   11.6665                 NaN            NaN   7.35626       0.559496        40.6756        39.7421     
  1137.84        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.506125                 NaN   9.11874        1.74293                 NaN   7.26719       0.614101        40.8852        39.8658     
  1135.34        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   3.17676                 NaN   6.68945                 NaN            NaN   6.88090       0.852530        41.8721        40.5282     
  1132.83        500.000                 NaN            NaN            NaN            NaN            NaN            NaN  0.581910                 NaN   8.93065        1.82571                 NaN   7.26452       0.616855        40.8934        39.8870     
  1130.33        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   3.54074       0.975374E-001   8.02407        7.35995       0.559292        40.6772        39.7412     
  1127.82        500.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN   2.90491        8.76570                 NaN   7.36611       0.556265        40.6644        39.7426     
