|6.6.6
Archiving\03_Data\eqfrac/QFM_m3.25/YM20/YM20_1.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            ne             lc            
  1539.42        2500.00                 NaN   99.4659       0.484250       0.498253E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.97        2500.00                 NaN   99.5863       0.374089       0.396464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.51        2500.00                 NaN   99.3546       0.577828       0.675619E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1535.06        2500.00                 NaN   99.4755       0.486868       0.375819E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.60        2500.00                 NaN   99.3883       0.558038       0.536791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.15        2500.00                 NaN   99.9271       0.659442E-001  0.691151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.70        2500.00                 NaN   99.1354       0.789564       0.750628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.24        2500.00                 NaN   99.4893       0.467282       0.434241E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.79        2500.00                 NaN   99.4493       0.504067       0.466683E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.33        2500.00                 NaN   99.5446       0.417027       0.383356E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.88        2500.00                 NaN   99.4853       0.450406       0.643354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.43        2500.00                 NaN   99.5087       0.474243       0.170422E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.97        2500.00                 NaN   99.5079       0.452002       0.401464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.52        2500.00                 NaN   99.5074       0.454883       0.377047E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.06        2500.00                 NaN   99.5124       0.447690       0.398636E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.61        2500.00                 NaN   99.5152       0.447022       0.378078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.16        2500.00                 NaN   99.5179       0.446795       0.353197E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.70        2500.00                 NaN   99.5205       0.441050       0.384883E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.25        2500.00                 NaN   99.7352       0.245527       0.192946E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.79        2500.00                 NaN   99.2248       0.661087       0.114129                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.34        2500.00                 NaN   99.6172       0.382799                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.89        2500.00                 NaN   99.5315       0.463230       0.529871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.43        2500.00                 NaN   99.5230       0.455283       0.217212E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.98        2500.00                 NaN   99.5425       0.427056       0.303964E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.52        2500.00                 NaN   99.4032       0.556450       0.403973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.07        2500.00                 NaN   99.7983       0.189661       0.120420E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.62        2500.00                 NaN   99.4126       0.514178       0.321444E-001  0.410513E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1500.16        2500.00                 NaN   99.3994       0.360220E-001            NaN  0.564545                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.71        2500.00                 NaN   99.3972                 NaN  0.419208E-005  0.602756                 NaN            NaN            NaN            NaN            NaN            NaN
  1497.25        2500.00                 NaN   99.4658       0.569979E-001  0.108136E-005  0.477185                 NaN            NaN            NaN            NaN            NaN            NaN
  1495.80        2500.00                 NaN  100.0000                 NaN  0.369293E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.35        2500.00                 NaN   98.7199                 NaN            NaN   1.28009                 NaN            NaN            NaN            NaN            NaN            NaN
  1492.89        2500.00                 NaN   99.3972                 NaN            NaN  0.602753                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.44        2500.00                 NaN   99.3978       0.714368E-001            NaN  0.530799                 NaN            NaN            NaN            NaN            NaN            NaN
  1489.98        2500.00                 NaN   99.3899                 NaN            NaN  0.610118                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.53        2500.00                 NaN   99.3858                 NaN            NaN  0.614182                 NaN            NaN            NaN            NaN            NaN            NaN
  1487.08        2500.00                 NaN   99.3826                 NaN            NaN  0.617404                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.62        2500.00                 NaN   99.3648                 NaN            NaN  0.221956E-001  0.613001                 NaN            NaN            NaN            NaN            NaN
  1484.17        2500.00                 NaN   99.0878                 NaN            NaN  0.527247       0.384958                 NaN            NaN            NaN            NaN            NaN
  1482.71        2500.00                 NaN   99.0719                 NaN            NaN  0.362773       0.565324                 NaN            NaN            NaN            NaN            NaN
  1481.26        2500.00                 NaN   99.0814                 NaN            NaN  0.560425       0.358197                 NaN            NaN            NaN            NaN            NaN
  1479.81        2500.00                 NaN   99.0890                 NaN            NaN  0.354816       0.556143                 NaN            NaN            NaN            NaN            NaN
  1478.35        2500.00                 NaN   99.0938                 NaN            NaN  0.552174       0.353989                 NaN            NaN            NaN            NaN            NaN
  1476.90        2500.00                 NaN   99.1060                 NaN            NaN  0.349552       0.544473                 NaN            NaN            NaN            NaN            NaN
  1475.44        2500.00                 NaN   99.1116                 NaN  0.136528E-005  0.542366       0.346065                 NaN            NaN            NaN            NaN            NaN
  1473.99        2500.00                 NaN   99.1175                 NaN            NaN  0.343286       0.539264                 NaN            NaN            NaN            NaN            NaN
  1472.54        2500.00                 NaN   99.1264                 NaN            NaN  0.534355       0.339285                 NaN            NaN            NaN            NaN            NaN
  1471.08        2500.00                 NaN   99.1275                 NaN            NaN  0.533084       0.339437                 NaN            NaN            NaN            NaN            NaN
  1469.63        2500.00                 NaN   99.1434                 NaN            NaN  0.523461       0.333131                 NaN            NaN            NaN            NaN            NaN
  1468.18        2500.00                 NaN   99.1465                 NaN            NaN  0.522303       0.331213                 NaN            NaN            NaN            NaN            NaN
  1466.72        2500.00                 NaN   99.1532                 NaN            NaN  0.328062       0.518769                 NaN            NaN            NaN            NaN            NaN
  1465.27        2500.00                 NaN   99.1581                 NaN            NaN  0.516174       0.325712                 NaN            NaN            NaN            NaN            NaN
  1463.81        2500.00                 NaN   99.1675                 NaN            NaN  0.510158       0.322379                 NaN            NaN            NaN            NaN            NaN
  1462.36        2500.00                 NaN   99.1712                 NaN            NaN  0.509157       0.319612                 NaN            NaN            NaN            NaN            NaN
  1460.91        2500.00                 NaN   99.1793                 NaN            NaN  0.316767       0.503932                 NaN            NaN            NaN            NaN            NaN
  1459.45        2500.00                 NaN   99.1847                 NaN            NaN  0.500559       0.314726                 NaN            NaN            NaN            NaN            NaN
  1458.00        2500.00                 NaN   99.1908                 NaN            NaN  0.311762       0.497460                 NaN            NaN            NaN            NaN            NaN
  1456.54        2500.00                 NaN   99.1962                 NaN            NaN  0.309127       0.494688                 NaN            NaN            NaN            NaN            NaN
  1455.09        2500.00                 NaN   99.2030                 NaN            NaN  0.306964       0.490033                 NaN            NaN            NaN            NaN            NaN
  1453.64        2500.00                 NaN   99.2080                 NaN            NaN  0.304168       0.487851                 NaN            NaN            NaN            NaN            NaN
  1452.18        2500.00                 NaN   98.8528                 NaN            NaN  0.707904       0.439272                 NaN            NaN            NaN            NaN            NaN
  1450.73        2500.00                 NaN   99.7983                 NaN  0.135439E-002  0.749865E-001  0.125329                 NaN            NaN            NaN            NaN            NaN
  1449.27        2500.00                 NaN   99.0094                 NaN            NaN  0.610007       0.380619                 NaN            NaN            NaN            NaN            NaN
  1447.82        2500.00                 NaN   99.2305                 NaN            NaN  0.474960       0.294577                 NaN            NaN            NaN            NaN            NaN
  1446.37        2500.00                 NaN   99.2350                 NaN            NaN  0.473064       0.291941                 NaN            NaN            NaN            NaN            NaN
  1444.91        2500.00                 NaN   99.2402                 NaN            NaN  0.289309       0.470499                 NaN            NaN            NaN            NaN            NaN
  1443.46        2500.00                 NaN   99.2449                 NaN            NaN  0.467646       0.287496                 NaN            NaN            NaN            NaN            NaN
  1442.00        2500.00                 NaN   98.5483                 NaN            NaN  0.615925       0.504497       0.331236                 NaN            NaN            NaN            NaN
  1440.55        2500.00                 NaN   98.0811                 NaN  0.209847E-002  0.834300       0.525600       0.556909                 NaN            NaN            NaN            NaN
  1439.10        2500.00                 NaN   98.0925                 NaN  0.137579       0.643968       0.551149       0.574849                 NaN            NaN            NaN            NaN
  1437.64        2500.00                 NaN   98.1242                 NaN  0.185273       0.554496       0.563585       0.572494                 NaN            NaN            NaN            NaN
  1436.19        2500.00                 NaN   98.1570                 NaN  0.184524       0.549576       0.545960       0.562914                 NaN            NaN            NaN            NaN
  1434.73        2500.00                 NaN   98.1904                 NaN  0.183113       0.536746       0.536832       0.552937                 NaN            NaN            NaN            NaN
  1433.28        2500.00                 NaN   98.2233                 NaN  0.181753       0.524458       0.527446       0.543065                 NaN            NaN            NaN            NaN
  1431.83        2500.00                 NaN   98.2556                 NaN  0.180327       0.518164       0.512486       0.533429                 NaN            NaN            NaN            NaN
  1430.37        2500.00                 NaN   98.2852                 NaN  0.179113       0.500374       0.510789       0.524529                 NaN            NaN            NaN            NaN
  1428.92        2500.00                 NaN   98.3181                 NaN  0.177408       0.501001       0.488882       0.514564                 NaN            NaN            NaN            NaN
  1427.46        2500.00                 NaN   98.3460                 NaN  0.176166       0.493975       0.477719       0.506122                 NaN            NaN            NaN            NaN
  1426.01        2500.00                 NaN   98.3743                 NaN  0.174942       0.467397       0.485707       0.497687                 NaN            NaN            NaN            NaN
  1424.56        2500.00                 NaN   98.3947                 NaN  0.175667       0.456888       0.480277       0.492512                 NaN            NaN            NaN            NaN
  1423.10        2500.00                 NaN   98.4333                 NaN  0.171087       0.468778       0.447300       0.479550                 NaN            NaN            NaN            NaN
  1421.65        2500.00                 NaN   98.4559                 NaN  0.170861       0.462793       0.437306       0.473100                 NaN            NaN            NaN            NaN
  1420.19        2500.00                 NaN   98.4807                 NaN  0.170041       0.427669       0.455882       0.465706                 NaN            NaN            NaN            NaN
  1418.74        2500.00                 NaN   98.5056                 NaN  0.168594       0.449203       0.418696       0.457927                 NaN            NaN            NaN            NaN
  1417.29        2500.00                 NaN   98.5256                 NaN  0.170818       0.407970       0.443377       0.452263                 NaN            NaN            NaN            NaN
  1415.83        2500.00                 NaN   98.5581                 NaN  0.164547       0.434098       0.401912       0.441358                 NaN            NaN            NaN            NaN
  1414.38        2500.00                 NaN   98.5742                 NaN  0.165509       0.392864       0.430356       0.437109                 NaN            NaN            NaN            NaN
  1412.92        2500.00                 NaN   98.5905                 NaN  0.165833       0.425945       0.385154       0.432584                 NaN            NaN            NaN            NaN
  1411.47        2500.00                 NaN   98.6236                 NaN  0.162198       0.375788       0.416848       0.421581                 NaN            NaN            NaN            NaN
  1410.02        2500.00                 NaN   98.6382                 NaN  0.162318       0.369318       0.412507       0.417705                 NaN            NaN            NaN            NaN
  1408.56        2500.00                 NaN   98.6601                 NaN  0.161199       0.406186       0.361497       0.411009                 NaN            NaN            NaN            NaN
  1407.11        2500.00                 NaN   98.6794                 NaN  0.160227       0.401225       0.354114       0.404996                 NaN            NaN            NaN            NaN
  1405.65        2500.00                 NaN   98.6971                 NaN  0.159282       0.395911       0.347824       0.399880                 NaN            NaN            NaN            NaN
  1404.20        2500.00                 NaN   98.7159                 NaN  0.158677       0.391103       0.340444       0.393869                 NaN            NaN            NaN            NaN
  1402.75        2500.00                 NaN   98.8672                 NaN  0.143812       0.341279       0.297735       0.349976                 NaN            NaN            NaN            NaN
  1401.29        2500.00                 NaN   98.6297                 NaN  0.167967       0.418782       0.365364       0.418224                 NaN            NaN            NaN            NaN
  1399.84        2500.00                 NaN   98.7698                 NaN  0.156904       0.319716       0.376005       0.377594                 NaN            NaN            NaN            NaN
  1398.39        2500.00                 NaN   98.7933                 NaN  0.152995       0.315393       0.368690       0.369654                 NaN            NaN            NaN            NaN
  1396.93        2500.00                 NaN   98.8061                 NaN  0.153311       0.365910       0.308632       0.366014                 NaN            NaN            NaN            NaN
  1395.48        2500.00                 NaN   98.8222                 NaN  0.152770       0.361507       0.302368       0.361154                 NaN            NaN            NaN            NaN
  1394.02        2500.00                 NaN   98.8392                 NaN  0.150987       0.298219       0.355974       0.355654                 NaN            NaN            NaN            NaN
  1392.57        2500.00                 NaN   98.8530                 NaN  0.150488       0.292047       0.352982       0.351488                 NaN            NaN            NaN            NaN
  1391.12        2500.00                 NaN   98.8689                 NaN  0.149578       0.348405       0.286601       0.346506                 NaN            NaN            NaN            NaN
  1389.66        2500.00                 NaN   98.8846                 NaN  0.143812       0.288489       0.342215       0.340870                 NaN            NaN            NaN            NaN
  1388.21        2500.00                 NaN   98.8997                 NaN  0.151720       0.270015       0.341039       0.337544                 NaN            NaN            NaN            NaN
  1386.75        2500.00                 NaN   98.9137                 NaN  0.146455       0.335218       0.272059       0.332529                 NaN            NaN            NaN            NaN
  1385.30        2500.00                 NaN   98.9283                 NaN  0.145522       0.266797       0.331359       0.328061                 NaN            NaN            NaN            NaN
  1383.85        2500.00                 NaN   98.9407                 NaN  0.145923       0.260094       0.328913       0.324402                 NaN            NaN            NaN            NaN
  1382.39        2500.00                 NaN   98.9567                 NaN  0.142680       0.323033       0.258706       0.318864                 NaN            NaN            NaN            NaN
  1380.94        2500.00                 NaN   98.9703                 NaN  0.186133       0.335969       0.186614       0.321021                 NaN            NaN            NaN            NaN
  1379.48        2500.00                 NaN   98.9807                 NaN  0.968582E-001  0.318103       0.299136       0.305175                 NaN            NaN            NaN            NaN
  1378.03        2500.00                 NaN   98.9941                 NaN  0.140815       0.312655       0.245111       0.307333                 NaN            NaN            NaN            NaN
  1376.58        2500.00                 NaN   99.0065                 NaN  0.139881       0.310010       0.240271       0.303333                 NaN            NaN            NaN            NaN
  1375.12        2500.00                 NaN   99.0190                 NaN  0.138137       0.237925       0.305629       0.299311                 NaN            NaN            NaN            NaN
  1373.67        2500.00                 NaN   99.0288                 NaN  0.137744       0.234560       0.302649       0.296222                 NaN            NaN            NaN            NaN
  1372.21        2500.00                 NaN   99.0383                 NaN  0.138888       0.229055       0.299619       0.294091                 NaN            NaN            NaN            NaN
  1370.76        2500.00                 NaN   99.0586                 NaN  0.132462       0.229487       0.293555       0.285926                 NaN            NaN            NaN            NaN
  1369.31        2500.00                 NaN   99.0650                 NaN  0.134334       0.224314       0.291563       0.284770                 NaN            NaN            NaN            NaN
  1367.85        2500.00                 NaN   99.0765                 NaN  0.133431       0.220240       0.288747       0.281098                 NaN            NaN            NaN            NaN
  1366.40        2500.00                 NaN   99.0872                 NaN  0.131998       0.285903       0.217243       0.277652                 NaN            NaN            NaN            NaN
  1364.94        2500.00                 NaN   99.0909                 NaN  0.134436       0.283906       0.212972       0.277832                 NaN            NaN            NaN            NaN
  1363.49        2500.00                 NaN   99.1144                 NaN  0.125908       0.213088       0.278978       0.267581                 NaN            NaN            NaN            NaN
  1362.04        2500.00                 NaN   99.1115                 NaN  0.129617       0.214260       0.273903       0.270687                 NaN            NaN            NaN            NaN
  1360.58        2500.00                 NaN   99.1337                 NaN  0.125516       0.272722       0.206289       0.261815                 NaN            NaN            NaN            NaN
  1359.13        2500.00                 NaN   99.1382                 NaN  0.126266       0.203878       0.270464       0.261188                 NaN            NaN            NaN            NaN
  1357.67        2500.00                 NaN   99.1461                 NaN  0.126556       0.269684       0.198917       0.258742                 NaN            NaN            NaN            NaN
  1356.22        2500.00                 NaN   99.1579                 NaN  0.123000       0.264208       0.200420       0.254466                 NaN            NaN            NaN            NaN
  1354.77        2500.00                 NaN   99.1662                 NaN  0.122645       0.262121       0.197021       0.252055                 NaN            NaN            NaN            NaN
  1353.31        2500.00                 NaN   99.1752                 NaN  0.121498       0.259760       0.194465       0.249100                 NaN            NaN            NaN            NaN
  1351.86        2500.00                 NaN   99.1848                 NaN  0.120155       0.192485       0.256590       0.245965                 NaN            NaN            NaN            NaN
  1350.40        2500.00                 NaN   99.1932                 NaN  0.119126       0.254143       0.190284       0.243241                 NaN            NaN            NaN            NaN
  1348.95        2500.00                 NaN   99.2018                 NaN  0.117814       0.251365       0.188604       0.240397                 NaN            NaN            NaN            NaN
  1347.50        2500.00                 NaN   99.2108                 NaN  0.116271       0.248074       0.187368       0.237444                 NaN            NaN            NaN            NaN
  1346.04        2500.00                 NaN   99.2189                 NaN  0.115056       0.245645       0.185589       0.234770                 NaN            NaN            NaN            NaN
  1344.59        2500.00                 NaN   99.2272                 NaN  0.113874       0.243005       0.183830       0.232063                 NaN            NaN            NaN            NaN
  1343.13        2500.00                 NaN   99.2346                 NaN  0.112741       0.182290       0.240611       0.229753                 NaN            NaN            NaN            NaN
  1341.68        2500.00                 NaN   99.2434                 NaN  0.110642       0.181813       0.237579       0.226589                 NaN            NaN            NaN            NaN
  1340.23        2500.00                 NaN   99.2496                 NaN  0.109439       0.235088       0.181248       0.224609                 NaN            NaN            NaN            NaN
  1338.77        2500.00                 NaN   99.2590                 NaN  0.108900       0.177448       0.233065       0.221540                 NaN            NaN            NaN            NaN
  1337.32        2500.00                 NaN   99.2661                 NaN  0.106216       0.229740       0.178936       0.219017                 NaN            NaN            NaN            NaN
  1335.86        2500.00                 NaN   99.2735                 NaN  0.105409       0.176919       0.227475       0.216735                 NaN            NaN            NaN            NaN
  1334.41        2500.00                 NaN   99.2810                 NaN  0.105167       0.173613       0.225825       0.214360                 NaN            NaN            NaN            NaN
  1332.96        2500.00                 NaN   99.2880                 NaN  0.101425       0.221760       0.177178       0.211660                 NaN            NaN            NaN            NaN
  1331.50        2500.00                 NaN   99.2887                 NaN  0.957880E-001  0.218001       0.186519       0.211025                 NaN            NaN            NaN            NaN
  1330.05        2500.00                 NaN   99.3059                 NaN  0.103814       0.164153       0.219930       0.206179                 NaN            NaN            NaN            NaN
  1328.59        2500.00                 NaN   99.3079                 NaN  0.982601E-001  0.214393       0.174113       0.205332                 NaN            NaN            NaN            NaN
  1327.14        2500.00                 NaN   99.3152                 NaN  0.958123E-001  0.173640       0.212843       0.202464                 NaN            NaN            NaN            NaN
  1325.69        2500.00                 NaN   99.3216                 NaN  0.949163E-001  0.209929       0.172947       0.200626                 NaN            NaN            NaN            NaN
  1324.23        2500.00                 NaN   99.3108                 NaN  0.720130E-001  0.228544       0.187500       0.201182                 NaN            NaN            NaN            NaN
  1322.78        2500.00                 NaN   99.3452                 NaN  0.149607       0.170327E-001  0.291696       0.196430                 NaN            NaN            NaN            NaN
  1321.33        2500.00                 NaN   99.3433                 NaN  0.513315E-001  0.142078       0.271738       0.191590                 NaN            NaN            NaN            NaN
  1319.87        2500.00                 NaN   99.3464                 NaN  0.882987E-001  0.172844       0.200246       0.192229                 NaN            NaN            NaN            NaN
  1318.42        2500.00                 NaN   99.3531                 NaN  0.875855E-001  0.199489       0.170018       0.189826                 NaN            NaN            NaN            NaN
  1316.96        2500.00                 NaN   99.3580                 NaN  0.840205E-001  0.195429       0.174538       0.188010                 NaN            NaN            NaN            NaN
  1315.51        2500.00                 NaN   83.9606                 NaN   1.62724        2.50671       0.304218        2.03679        9.56442                 NaN            NaN            NaN
  1314.06        2500.00                 NaN   81.9543                 NaN   1.86706        2.92168       0.155219        2.27339        10.8284                 NaN            NaN            NaN
  1312.60        2500.00                 NaN   84.1292                 NaN   1.68163        2.67877                 NaN   2.00817        9.50221                 NaN            NaN            NaN
  1311.15        2500.00                 NaN   85.8208                 NaN   1.49912        2.42259                 NaN   1.80117        8.45635                 NaN            NaN            NaN
  1309.69        2500.00                 NaN   87.2548                 NaN   1.34298        2.20542                 NaN   1.62574        7.57101                 NaN            NaN            NaN
  1308.24        2500.00                 NaN   88.4177                 NaN   1.21592        2.03172                 NaN   1.48408        6.85061                 NaN            NaN            NaN
  1306.79        2500.00                 NaN   89.4260                 NaN   1.12943        1.84392                 NaN   1.35920        6.24149                 NaN            NaN            NaN
  1305.33        2500.00                 NaN   90.4315                 NaN   1.01807        1.69523                 NaN   1.23513        5.62010                 NaN            NaN            NaN
  1303.88        2500.00                 NaN   91.1251                 NaN  0.949877        1.57888                 NaN   1.15035        5.19576                 NaN            NaN            NaN
  1302.42        2500.00                 NaN   91.8033                 NaN  0.880897        1.46850                 NaN   1.06675        4.78057                 NaN            NaN            NaN
  1300.97        2500.00                 NaN   92.3965                 NaN  0.822962        1.36916                 NaN  0.993385        4.41798                 NaN            NaN            NaN
  1299.52        2500.00                 NaN   92.9274                 NaN  0.769674        1.28175                 NaN  0.927637        4.09356                 NaN            NaN            NaN
  1298.06        2500.00                 NaN   93.3981                 NaN  0.726190        1.19915                 NaN  0.869499        3.80703                 NaN            NaN            NaN
  1296.61        2500.00                 NaN   93.8224                 NaN  0.681560        1.13289                 NaN  0.816323        3.54685                 NaN            NaN            NaN
  1295.15        2500.00                 NaN   94.2021                 NaN  0.642037        1.07331                 NaN  0.769439        3.31313                 NaN            NaN            NaN
  1293.70        2500.00                 NaN   90.5543                 NaN  0.829743        1.64282                 NaN   1.21445        5.37362       0.385082                 NaN            NaN
  1292.25        2500.00                 NaN   91.0177                 NaN  0.790896        1.54733                 NaN   1.15270        5.09744       0.393927                 NaN            NaN
  1290.79        2500.00                 NaN   91.8703                 NaN  0.730378        1.39691                 NaN   1.04434        4.60102       0.357077                 NaN            NaN
  1289.34        2500.00                 NaN   92.5963                 NaN  0.675879        1.27241                 NaN  0.952251        4.17761       0.325548                 NaN            NaN
  1287.88        2500.00                 NaN   92.5651                 NaN  0.663084        1.25365                 NaN  0.955203        4.22611       0.336866                 NaN            NaN
  1286.43        2500.00                 NaN   94.2072                 NaN  0.559158        1.00508                 NaN  0.748528        3.22879       0.251285                 NaN            NaN
  1284.98        2500.00                 NaN   94.4747                 NaN  0.521020       0.971067                 NaN  0.712730        3.07823       0.242276                 NaN            NaN
  1283.52        2500.00                 NaN   93.8829                 NaN  0.566691        1.06404                 NaN  0.795444        3.41866       0.272286                 NaN            NaN
  1282.07        2500.00                 NaN   94.4008                 NaN  0.573586        1.02395                 NaN  0.750262        3.00041       0.250984                 NaN            NaN
  1280.61        2500.00                 NaN   94.3656                 NaN  0.538490       0.943292                 NaN  0.738237        3.15782       0.256530                 NaN            NaN
  1279.16        2500.00                 NaN   97.7945                 NaN  0.219591       0.455945                 NaN  0.252157        1.20808       0.697166E-001            NaN            NaN
  1277.71        2500.00       0.109664        95.6962                 NaN  0.361643       0.808101                 NaN  0.548040        2.36288       0.113497                 NaN            NaN
  1276.25        2500.00       0.364556        95.1122                 NaN  0.261080       0.961713                 NaN  0.592093        2.70837                 NaN            NaN            NaN
  1274.80        2500.00       0.382944        94.5699                 NaN  0.296347        1.10358                 NaN  0.661695        2.98557                 NaN            NaN            NaN
  1273.34        2500.00       0.243052        96.9578                 NaN  0.170287       0.587846                 NaN  0.366254        1.67473                 NaN            NaN            NaN
  1271.89        2500.00       0.309323        95.8049                 NaN  0.231009       0.841224                 NaN  0.508821        2.30474                 NaN            NaN            NaN
  1270.44        2500.00       0.260650        96.3977                 NaN  0.208319       0.735774                 NaN  0.435062        1.96249                 NaN            NaN            NaN
  1268.98        2500.00       0.417645        94.9279                 NaN  0.307143        1.02686                 NaN  0.661655        2.65878                 NaN            NaN            NaN
  1267.53        2500.00       0.114789        97.6723                 NaN  0.116514       0.462062                 NaN  0.230431        1.40394                 NaN            NaN            NaN
  1266.07        2500.00       0.216980        96.9551                 NaN  0.171811       0.656592                 NaN  0.364348        1.63513                 NaN            NaN            NaN
