|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.75/T13/T13_1.tab                     
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1824.56        500.000        99.2097                 NaN            NaN  0.772861       0.174393E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        500.000        99.3886                 NaN            NaN  0.597233       0.141503E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        500.000        99.3935                 NaN            NaN  0.592553       0.139572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        500.000        99.3908                 NaN            NaN  0.595195       0.140178E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        500.000        99.3883                 NaN            NaN  0.597656       0.140514E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        500.000        99.3907                 NaN            NaN  0.595402       0.139274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        500.000        99.3875                 NaN            NaN  0.598511       0.139803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        500.000        99.3882                 NaN            NaN  0.597868       0.139078E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        500.000        99.3867                 NaN            NaN  0.599425       0.139010E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        500.000        99.3832                 NaN            NaN  0.602874       0.139455E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        500.000        99.2007                 NaN            NaN  0.781300       0.180149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        500.000        99.5689                 NaN            NaN  0.421423       0.963864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        500.000        99.3805                 NaN            NaN  0.605625       0.138433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        500.000        99.3791                 NaN            NaN  0.607065       0.137989E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        500.000        99.3740                 NaN            NaN  0.612067       0.138895E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        500.000        99.5075                 NaN            NaN  0.481636       0.108558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        500.000        99.2337                 NaN            NaN  0.749556       0.167565E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        500.000        99.3726                 NaN            NaN  0.613670       0.136915E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        500.000        99.3673                 NaN            NaN  0.618928       0.137572E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        500.000        99.4645                 NaN            NaN  0.523888       0.115812E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        500.000        99.2597                 NaN            NaN  0.724337       0.159154E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        500.000        99.3571                 NaN            NaN  0.629137       0.137472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        500.000        99.1452                 NaN            NaN  0.836575       0.182133E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        500.000        99.5635                 NaN            NaN  0.427373       0.917005E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        500.000        99.3556                 NaN            NaN  0.630774       0.135784E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        500.000        99.3372                 NaN            NaN  0.648959       0.138119E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        500.000        99.3420                 NaN            NaN  0.644308       0.136430E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        500.000        99.3363                 NaN            NaN  0.649975       0.136890E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        500.000        99.3328                 NaN            NaN  0.653475       0.136748E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        500.000        99.3299                 NaN            NaN  0.656448       0.136639E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        500.000        99.3242                 NaN            NaN  0.662101       0.136758E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        500.000        99.3207                 NaN            NaN  0.665640       0.136412E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        500.000        99.3175                 NaN            NaN  0.668910       0.136272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        500.000        99.3103                 NaN            NaN  0.675990       0.136880E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        500.000        99.3083                 NaN            NaN  0.678116       0.136216E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        500.000        99.3035                 NaN            NaN  0.682858       0.136417E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        500.000        99.2972                 NaN            NaN  0.689148       0.136832E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        500.000        98.5509                 NaN            NaN   1.41762       0.314716E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        500.000       100.0000                 NaN            NaN            NaN  0.423019E-004            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        500.000        99.3459                 NaN            NaN  0.645167       0.895397E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        500.000        99.2583                 NaN            NaN  0.727607       0.140571E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        500.000        99.2740                 NaN            NaN  0.712298       0.136700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        500.000        99.2678                 NaN            NaN  0.718527       0.136771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        500.000        99.2660                 NaN            NaN  0.720367       0.136303E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        500.000        99.2592                 NaN            NaN  0.727150       0.136961E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        500.000        99.2533                 NaN            NaN  0.733041       0.136914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        500.000        99.2542                 NaN            NaN  0.732254       0.135914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        500.000        99.2969                 NaN            NaN  0.690329       0.127404E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        500.000        99.1793                 NaN            NaN  0.805957       0.147037E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        500.000        99.2389                 NaN            NaN  0.747460       0.136255E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        500.000        99.2314                 NaN            NaN  0.754929       0.136720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        500.000        99.2379                 NaN            NaN  0.748620       0.134811E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        500.000        99.2098                 NaN            NaN  0.776233       0.139360E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        500.000        99.2220                 NaN            NaN  0.764382       0.136162E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        500.000        99.2119                 NaN            NaN  0.774317       0.137374E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        500.000        99.2126                 NaN            NaN  0.773761       0.136582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        500.000        99.1986                 NaN            NaN  0.787552       0.138113E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        500.000        99.2077                 NaN            NaN  0.778676       0.136171E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        500.000        99.1993                 NaN            NaN  0.786945       0.137076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        500.000        99.1966                 NaN            NaN  0.789683       0.136739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        500.000        99.1936                 NaN            NaN  0.792705       0.136694E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        500.000        99.1913                 NaN            NaN  0.794999       0.136911E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        500.000        99.1859                 NaN            NaN  0.800330       0.137225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        99.1859                 NaN            NaN  0.800407       0.136458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        500.000        99.1785                 NaN            NaN  0.807714       0.137557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        500.000        99.1863                 NaN            NaN  0.800120       0.135700E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        500.000        99.1799                 NaN            NaN  0.806420       0.136625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        500.000        99.1749                 NaN            NaN  0.811344       0.137184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        500.000        99.1811                 NaN            NaN  0.805331       0.135735E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        500.000        99.1759                 NaN            NaN  0.810472       0.136482E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        500.000        99.1766                 NaN            NaN  0.809766       0.136042E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        500.000        99.1755                 NaN            NaN  0.810887       0.135993E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        500.000        99.1741                 NaN            NaN  0.812296       0.136192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        500.000        99.1745                 NaN            NaN  0.811899       0.135843E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        500.000        99.1743                 NaN            NaN  0.812075       0.135788E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        500.000        99.1803                 NaN            NaN  0.806227       0.134747E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        500.000        99.1759                 NaN            NaN  0.810546       0.135509E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        500.000        99.1810                 NaN            NaN  0.805537       0.134642E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        500.000        98.4011                 NaN            NaN   1.57291       0.259397E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        500.000        99.9603                 NaN            NaN  0.387031E-001  0.104426E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        500.000        99.4023                 NaN            NaN  0.587840       0.984344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        500.000        98.9656                 NaN            NaN   1.01742       0.169953E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        500.000        99.1908                 NaN            NaN  0.795872       0.133192E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        500.000        98.9709                 NaN            NaN   1.01140       0.177233E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        500.000        99.4150                 NaN            NaN  0.576169       0.879077E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        500.000        99.1983                 NaN            NaN  0.788434       0.132711E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        500.000        99.2008                 NaN            NaN  0.785903       0.132610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        500.000        99.2096                 NaN            NaN  0.777311       0.131098E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        500.000        99.2101                 NaN            NaN  0.776778       0.131314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        500.000        99.2105                 NaN            NaN  0.776340       0.131288E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        500.000        99.2220                 NaN            NaN  0.764972       0.130016E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        500.000        99.2245                 NaN            NaN  0.762549       0.129751E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        500.000        99.2271                 NaN            NaN  0.759921       0.129510E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        500.000        99.1629                 NaN            NaN  0.823888       0.132547E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        500.000        99.3059                 NaN            NaN  0.681600       0.124870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        500.000        98.9168                 NaN            NaN  0.464807       0.199308E-002  0.616413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        500.000        98.5132                 NaN            NaN  0.117897                 NaN   1.36893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        500.000        98.5389                 NaN            NaN  0.111660                 NaN   1.34940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        500.000        98.5497                 NaN            NaN  0.105489                 NaN   1.34482                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        500.000        98.2361                 NaN            NaN  0.137231                 NaN   1.62671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        500.000        98.9670                 NaN            NaN  0.874918E-001            NaN  0.945463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        500.000        98.6292                 NaN            NaN  0.102864                 NaN   1.26798                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        500.000        98.6538                 NaN            NaN  0.100316                 NaN   1.24587                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        500.000        98.6701                 NaN            NaN  0.941594E-001            NaN   1.23577                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        500.000        98.6913                 NaN            NaN  0.926039E-001            NaN   1.21606                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        500.000        98.7105                 NaN            NaN  0.905957E-001            NaN   1.19894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        500.000        98.7277                 NaN            NaN  0.839103E-001            NaN   1.18841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        500.000        98.7486                 NaN            NaN  0.848113E-001            NaN   1.16657                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        500.000        98.7655                 NaN            NaN  0.800455E-001            NaN   1.15448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        500.000        98.7807                 NaN            NaN  0.756722E-001            NaN   1.14367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        500.000        98.7930                 NaN            NaN  0.684686E-001            NaN   1.13857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        500.000        98.8198                 NaN            NaN  0.735677E-001            NaN   1.10663                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        500.000        98.8320                 NaN            NaN  0.720902E-001            NaN   1.09589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        500.000        98.8470                 NaN            NaN  0.660103E-001            NaN   1.08697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        500.000        98.8618                 NaN            NaN  0.638917E-001            NaN   1.07428                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        500.000        98.8759                 NaN            NaN  0.599828E-001            NaN   1.06409                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        500.000        98.8905                 NaN            NaN  0.596417E-001            NaN   1.04988                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        500.000        98.9059                 NaN            NaN  0.565177E-001            NaN   1.03761                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        500.000        98.9174                 NaN            NaN  0.517444E-001            NaN   1.03084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        500.000        98.9305                 NaN            NaN  0.495182E-001            NaN   1.01996                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        500.000        98.9461                 NaN            NaN  0.505582E-001            NaN   1.00339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        500.000        98.9572                 NaN            NaN  0.487800E-001            NaN  0.994013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        500.000        98.9695                 NaN            NaN  0.466852E-001            NaN  0.983783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        500.000        98.9811                 NaN            NaN  0.419545E-001            NaN  0.976965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        500.000        98.9892                 NaN            NaN  0.415363E-001            NaN  0.969254                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        500.000        99.0089                 NaN            NaN  0.394449E-001            NaN  0.951678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        500.000        99.0150                 NaN            NaN  0.360153E-001            NaN  0.949009                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        500.000        99.0252                 NaN            NaN  0.341683E-001            NaN  0.940628                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        500.000        99.0342                 NaN            NaN  0.328472E-001            NaN  0.932920                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
