|6.6.6
Archiving\03_Data\eqLP/QFM_m5/GRV/GRV_1.tab                               
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           iron           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1278.85        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1275.64        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1272.44        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1269.23        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1266.03        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1262.82        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1259.62        500.000                 NaN  0.832861                 NaN  0.468197        30.8324        42.9415        6.91684        17.9116       0.965471E-001            NaN            NaN
  1256.41        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1253.21        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1250.00        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1246.79        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1243.59        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1240.38        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1237.18        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1233.97        500.000                 NaN  0.832862                 NaN  0.521749        30.8523        43.1636        17.8190        6.60763       0.202787                 NaN            NaN
  1230.77        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1227.56        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1224.36        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1221.15        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1217.95        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1214.74        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1211.54        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1208.33        500.000                 NaN  0.832864                 NaN  0.577730        30.8767        43.3451        17.7284        6.33431       0.304995                 NaN            NaN
  1205.13        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1201.92        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1198.72        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1195.51        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1192.31        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1189.10        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1185.90        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1182.69        500.000                 NaN  0.832865                 NaN  0.636708        30.8827        43.5129        17.6556        6.07979       0.399406                 NaN            NaN
  1179.49        500.000                 NaN  0.832866                 NaN  0.697820        30.8893        43.6617        5.84306        17.5866       0.488726                 NaN            NaN
  1176.28        500.000                 NaN  0.832866                 NaN  0.697820        30.8893        43.6617        5.84306        17.5866       0.488726                 NaN            NaN
  1173.08        500.000                 NaN  0.832866                 NaN  0.713473        30.8892        43.6968        17.5706        5.78686       0.510130                 NaN            NaN
  1169.87        500.000                 NaN  0.832866                 NaN  0.721799        30.8881        43.7155        17.5619        5.75818       0.519793       0.180869E-002            NaN
  1166.67        500.000                 NaN  0.832866                 NaN  0.729940        30.8897        43.7346        17.5521        5.72669       0.528457       0.567880E-002            NaN
  1163.46        500.000                 NaN  0.832866                 NaN  0.729940        30.8897        43.7346        17.5521        5.72669       0.528457       0.567880E-002            NaN
  1160.26        500.000                 NaN  0.832866                 NaN  0.729940        30.8897        43.7346        17.5521        5.72669       0.528457       0.567880E-002            NaN
  1157.05        500.000                 NaN  0.832866                 NaN  0.729940        30.8897        43.7346        17.5521        5.72669       0.528457       0.567880E-002            NaN
  1153.85        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1150.64        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1147.44        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1144.23        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1141.03        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1137.82        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1134.62        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1131.41        500.000                 NaN  0.832867                 NaN  0.763028        30.8971        43.8013        17.5172        5.60549       0.562604       0.203980E-001            NaN
  1128.21        500.000                 NaN  0.832868                 NaN  0.831696        30.8997        43.9340        17.4502        5.37460       0.628277       0.487508E-001            NaN
  1125.00        500.000                 NaN  0.832868                 NaN  0.831696        30.8997        43.9340        17.4502        5.37460       0.628277       0.487508E-001            NaN
  1121.79        500.000                 NaN  0.832868                 NaN  0.831696        30.8997        43.9340        17.4502        5.37460       0.628277       0.487508E-001            NaN
  1118.59        500.000                 NaN  0.832868                 NaN  0.831696        30.8997        43.9340        17.4502        5.37460       0.628277       0.487508E-001            NaN
  1115.38        500.000                 NaN  0.832868                 NaN  0.867425        30.8943        44.0063        17.4133        5.26308       0.659715       0.630435E-001            NaN
  1112.18        500.000                 NaN  0.832868                 NaN  0.867425        30.8943        44.0063        17.4133        5.26308       0.659715       0.630435E-001            NaN
  1108.97        500.000                 NaN  0.832869                 NaN  0.885667        30.8906        44.0391        17.3973        5.20978       0.674913       0.697329E-001            NaN
  1105.77        500.000                 NaN  0.832869                 NaN  0.893656        30.9017        44.0478        17.3855        5.18225       0.682514       0.737014E-001            NaN
  1102.56        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1099.36        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1096.15        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1092.95        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1089.74        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1086.54        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1083.33        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1080.13        500.000                 NaN  0.832869                 NaN  0.902658        30.8989        44.0627        5.15525        17.3801       0.690889                 NaN  0.766796E-001
  1076.92        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1073.72        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1070.51        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1067.31        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1064.10        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1060.90        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1057.69        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1054.49        500.000                 NaN  0.832871                 NaN  0.977838        30.8912        44.1819        4.94819        17.3150       0.744665                 NaN  0.108331     
  1051.28        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1048.08        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1044.87        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1041.67        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1038.46        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1035.26        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1032.05        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1028.85        500.000                 NaN  0.832871                 NaN   1.05752        30.8637        44.3095        17.2548        4.74732       0.793484                 NaN  0.140852     
  1025.64        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1022.44        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1019.23        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1016.03        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1012.82        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1009.62        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1006.41        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1003.21        500.000                 NaN  0.832872                 NaN   1.14060        30.8342        44.4300        17.1960        4.55439       0.836615                 NaN  0.175319     
  1000.00        500.000                 NaN  0.832872                 NaN   1.22693        30.8055        44.5442        17.1363        4.36832       0.873568                 NaN  0.212295     
