|6.6.6
Archiving\03_Data\DfracLP/QFM_m1.5/K22/K22_3.tab                      
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1338.35        500.000        98.4721                 NaN            NaN  0.298638                 NaN            NaN  0.613687       0.784291E-001  0.537190                 NaN            NaN            NaN
  1335.84        500.000        98.5070                 NaN            NaN  0.297390                 NaN            NaN  0.605281       0.650752E-001  0.525213                 NaN            NaN            NaN
  1333.33        500.000        98.5384                 NaN            NaN  0.293360                 NaN            NaN  0.597101       0.574646E-001  0.513672                 NaN            NaN            NaN
  1330.83        500.000        98.5718                 NaN            NaN  0.290101                 NaN            NaN  0.587481       0.488756E-001  0.501754                 NaN            NaN            NaN
  1328.32        500.000        98.6031                 NaN            NaN  0.287302                 NaN            NaN  0.579276       0.395963E-001  0.490761                 NaN            NaN            NaN
  1325.81        500.000        98.6329                 NaN            NaN  0.282260                 NaN            NaN  0.569381       0.360058E-001  0.479429                 NaN            NaN            NaN
  1323.31        500.000        98.6632                 NaN            NaN  0.279057                 NaN            NaN  0.287412E-001  0.560291       0.468707                 NaN            NaN            NaN
  1320.80        500.000        98.6909                 NaN            NaN  0.273561                 NaN            NaN  0.551136       0.262375E-001  0.458200                 NaN            NaN            NaN
  1318.30        500.000        98.7186                 NaN            NaN  0.268584                 NaN            NaN  0.234167E-001  0.541562       0.447886                 NaN            NaN            NaN
  1315.79        500.000        98.7447                 NaN            NaN  0.263140                 NaN            NaN  0.215153E-001  0.532712       0.437910                 NaN            NaN            NaN
  1313.28        500.000        98.7734                 NaN            NaN  0.259506                 NaN            NaN  0.523271       0.160081E-001  0.427829                 NaN            NaN            NaN
  1310.78        500.000        98.7964                 NaN            NaN  0.251468                 NaN            NaN  0.513804       0.202022E-001  0.418170                 NaN            NaN            NaN
  1308.27        500.000        98.0295                 NaN            NaN  0.470164                 NaN            NaN  0.780611                 NaN  0.719770                 NaN            NaN            NaN
  1305.76        500.000        99.6292                 NaN            NaN  0.374267E-001            NaN            NaN  0.197235       0.436305E-001  0.925467E-001            NaN            NaN            NaN
  1303.26        500.000        98.7638                 NaN            NaN  0.275687                 NaN            NaN  0.515543                 NaN  0.444979                 NaN            NaN            NaN
  1300.75        500.000        98.3982                 NaN            NaN  0.378255                 NaN            NaN  0.642571                 NaN  0.580989                 NaN            NaN            NaN
  1298.25        500.000        99.0302                 NaN            NaN  0.216874                 NaN            NaN  0.417435                 NaN  0.335489                 NaN            NaN            NaN
  1295.74        500.000        98.5464                 NaN            NaN  0.834590                 NaN            NaN            NaN            NaN  0.618997                 NaN            NaN            NaN
  1293.23        500.000        98.6253                 NaN            NaN  0.382980                 NaN            NaN  0.519008                 NaN  0.472717                 NaN            NaN            NaN
  1290.73        500.000        20.3365        79.1889                 NaN            NaN            NaN            NaN  0.282403                 NaN  0.192141                 NaN            NaN            NaN
  1288.22        500.000        18.5401        81.1301                 NaN            NaN            NaN            NaN  0.221168                 NaN  0.108650                 NaN            NaN            NaN
  1285.71        500.000        21.2531        77.8878                 NaN  0.129251                 NaN            NaN  0.437360                 NaN  0.292491                 NaN            NaN            NaN
  1283.21        500.000        99.1585                 NaN            NaN  0.237333                 NaN            NaN  0.288990                 NaN  0.315160                 NaN            NaN            NaN
  1280.70        500.000        98.7906                 NaN            NaN            NaN            NaN            NaN  0.976766                 NaN  0.232632                 NaN            NaN            NaN
  1278.20        500.000        50.0025        48.8849                 NaN  0.631339                 NaN            NaN            NaN            NaN  0.481264                 NaN            NaN            NaN
  1275.69        500.000        99.0942                 NaN            NaN            NaN            NaN            NaN  0.666365                 NaN  0.239412                 NaN            NaN            NaN
  1273.18        500.000        99.2801                 NaN            NaN            NaN            NaN            NaN  0.504249                 NaN  0.215665                 NaN            NaN            NaN
  1270.68        500.000        99.2090                 NaN            NaN  0.379571E-005            NaN            NaN  0.423797       0.128191       0.239034                 NaN            NaN            NaN
  1268.17        500.000        99.0775                 NaN            NaN  0.744974E-006            NaN            NaN  0.194513       0.441411       0.286558                 NaN            NaN            NaN
  1265.66        500.000        99.0906                 NaN            NaN            NaN            NaN            NaN  0.440127       0.186938       0.282312                 NaN            NaN            NaN
  1263.16        500.000        99.1019                 NaN            NaN            NaN            NaN            NaN  0.440247       0.179126       0.278695                 NaN            NaN            NaN
  1260.65        500.000        99.1138                 NaN            NaN            NaN            NaN            NaN  0.439658       0.171618       0.274937                 NaN            NaN            NaN
  1258.15        500.000        99.1275                 NaN            NaN            NaN            NaN            NaN  0.163182       0.438358       0.270935                 NaN            NaN            NaN
  1255.64        500.000        96.3671                 NaN            NaN            NaN            NaN            NaN  0.262223       0.918169       0.561990        1.89050                 NaN            NaN
  1253.13        500.000        92.0179                 NaN            NaN            NaN            NaN            NaN   1.72642       0.362339        1.02168        4.87165                 NaN            NaN
  1250.63        500.000        92.4482                 NaN            NaN            NaN            NaN            NaN   1.71007       0.270990       0.971718        4.59900                 NaN            NaN
  1248.12        500.000        92.8327                 NaN            NaN            NaN            NaN            NaN   1.72738       0.157557       0.926790        4.35557                 NaN            NaN
  1245.61        500.000        93.2081                 NaN            NaN            NaN            NaN            NaN   1.77758       0.130481E-001  0.882293        4.11901                 NaN            NaN
  1243.11        500.000        93.5709                 NaN            NaN            NaN            NaN            NaN   1.69995                 NaN  0.835582        3.89360                 NaN            NaN
  1240.60        500.000        93.5543                 NaN            NaN            NaN            NaN            NaN   1.66088                 NaN  0.834795        3.91764       0.323485E-001            NaN
  1238.10        500.000        92.9959                 NaN            NaN            NaN            NaN            NaN   1.68495                 NaN  0.894500        4.30789       0.116715                 NaN
  1235.59        500.000        93.4186                 NaN            NaN  0.619012E-004            NaN            NaN   1.58057                 NaN  0.835978        4.05611       0.108717                 NaN
  1233.08        500.000        93.8358                 NaN            NaN            NaN            NaN            NaN   1.47682                 NaN  0.779730        3.80722       0.100440                 NaN
  1230.58        500.000        94.2290                 NaN            NaN            NaN            NaN            NaN   1.38218                 NaN  0.728694        3.56808       0.920416E-001            NaN
  1228.07        500.000        94.6046                 NaN            NaN            NaN            NaN            NaN   1.29105                 NaN  0.679812        3.34033       0.841658E-001            NaN
  1225.56        500.000        94.9476                 NaN            NaN            NaN            NaN            NaN   1.20885                 NaN  0.634395        3.13201       0.771230E-001            NaN
  1223.06        500.000        95.2750                 NaN            NaN            NaN            NaN            NaN   1.13053                 NaN  0.591229        2.93266       0.705332E-001            NaN
  1220.55        500.000        95.5684                 NaN            NaN            NaN            NaN            NaN   1.06061                 NaN  0.551973        2.75444       0.645764E-001            NaN
  1218.05        500.000        95.8413                 NaN            NaN            NaN            NaN            NaN  0.995769                 NaN  0.516403        2.58768       0.588723E-001            NaN
  1215.54        500.000        96.0960                 NaN            NaN            NaN            NaN            NaN  0.934987                 NaN  0.482108        2.43295       0.539501E-001            NaN
  1213.03        500.000        96.3268                 NaN            NaN            NaN            NaN            NaN  0.879907                 NaN  0.451929        2.29222       0.491284E-001            NaN
  1210.53        500.000        96.5389                 NaN            NaN            NaN            NaN            NaN  0.828298                 NaN  0.423289        2.16458       0.449732E-001            NaN
  1208.02        500.000        94.7497                 NaN            NaN            NaN            NaN            NaN  0.715348       0.380309       0.631036        3.45639       0.672619E-001            NaN
  1205.51        500.000        99.1319                 NaN            NaN  0.210180E-001            NaN            NaN  0.320416                 NaN  0.100299       0.410458       0.159563E-001            NaN
  1203.01        500.000        96.8626                 NaN            NaN  0.533357E-001            NaN            NaN  0.606895                 NaN  0.368844        2.06342       0.449035E-001            NaN
  1200.50        500.000        97.3637                 NaN            NaN            NaN            NaN            NaN  0.173004       0.540493       0.316853        1.58170       0.242860E-001            NaN
  1197.99        500.000        93.7618                 NaN            NaN  0.101809                 NaN            NaN   1.38691                 NaN  0.884279        3.77318       0.920392E-001            NaN
  1195.49        500.000        98.7960                 NaN            NaN  0.454438E-001            NaN            NaN  0.143962                 NaN  0.271058       0.728194       0.153808E-001            NaN
  1192.98        500.000        98.4785                 NaN            NaN  0.642972E-001            NaN            NaN  0.157171                 NaN  0.346513E-001   1.24979       0.156396E-001            NaN
  1190.48        500.000        99.3548                 NaN            NaN  0.757914E-002            NaN            NaN  0.262565                 NaN            NaN  0.375099                 NaN            NaN
  1187.97        500.000        91.6028                 NaN            NaN            NaN            NaN            NaN  0.975267                 NaN  0.603251        4.10368       0.299006E-001   2.68507     
  1185.46        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   5.98397        2.88379        7.24890        43.0953       0.352938        40.4351     
  1182.96        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.86115        2.02391        7.26544        43.0634       0.348102        40.4380     
  1180.45        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.18445        2.69042        7.26065        43.0748       0.350631        40.4390     
  1177.94        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.07050        1.82297        7.27845        43.0408       0.345447        40.4419     
  1175.44        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.21837        1.67974        7.28535        43.0288       0.343985        40.4437     
  1172.93        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.48528        2.39862        7.27669        43.0467       0.347714        40.4450     
  1170.43        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.47045        1.44034        7.30098        43.0008       0.340198        40.4473     
  1167.92        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.32351        1.58199        7.29958        43.0037       0.341484        40.4497     
  1165.41        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.82997        2.06727        7.29491        43.0125       0.343642        40.4517     
  1162.91        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.61388        1.30444        7.31509        42.9758       0.337605        40.4532     
  1160.40        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.55451        2.35081        7.30550        42.9922       0.341295        40.4557     
  1157.89        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   7.63195        1.29176        7.32425        42.9586       0.335911        40.4575     
  1155.39        500.000                 NaN            NaN            NaN  0.775112                 NaN            NaN   4.35531        3.21866        7.20661        43.2630       0.393277        40.7880     
  1152.88        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   6.95359        1.96241        7.32842        42.9560       0.337907        40.4616     
  1150.38        500.000                 NaN            NaN            NaN            NaN            NaN            NaN   2.37138        6.54688        7.32584        42.9545       0.337352        40.4641     
  1147.87        500.000                 NaN            NaN            NaN   1.95451                 NaN            NaN   5.55169                 NaN   7.00524        43.7081       0.476660        41.3038     
  1145.36        500.000                 NaN            NaN            NaN   1.79193                 NaN            NaN   5.84773                 NaN   7.07906        43.5871       0.457970        41.2362     
  1142.86        500.000                 NaN            NaN            NaN   1.78962                 NaN            NaN   5.84195                 NaN   7.07450        43.5976       0.460432        41.2359     
  1140.35        500.000                 NaN            NaN            NaN   1.82120                 NaN            NaN   5.78731                 NaN   7.06988        43.6058       0.463041        41.2528     
  1137.84        500.000                 NaN            NaN            NaN   1.89953                 NaN            NaN   5.66331                 NaN   7.06596        43.6147       0.465714        41.2907     
  1135.34        500.000                 NaN            NaN            NaN   1.93689                 NaN            NaN   5.59762                 NaN   7.06121        43.6274       0.468192        41.3087     
  1132.83        500.000                 NaN            NaN            NaN   1.96633                 NaN            NaN   5.54674                 NaN   7.05700        43.6355       0.470396        41.3240     
  1130.33        500.000                 NaN            NaN            NaN   1.99496                 NaN            NaN   5.49692                 NaN   7.05386        43.6431       0.472370        41.3387     
  1127.82        500.000                 NaN            NaN            NaN   2.01617                 NaN            NaN   5.46424                 NaN   7.05260        43.6437       0.473017        41.3503     
  1125.31        500.000                 NaN            NaN            NaN   2.03400                 NaN            NaN   5.43080                 NaN   7.04905        43.6510       0.474871        41.3603     
  1122.81        500.000                 NaN            NaN            NaN   2.05718                 NaN            NaN   5.39003                 NaN   7.05005        43.6549       0.476607        41.3712     
  1120.30        500.000                 NaN            NaN            NaN   2.09314                 NaN            NaN   5.32525                 NaN   7.04562        43.6673       0.479353        41.3893     
  1117.79        500.000                 NaN            NaN            NaN   2.09629                 NaN            NaN   5.32292                 NaN   7.04897        43.6595       0.478501        41.3938     
  1115.29        500.000                 NaN            NaN            NaN   2.06554                 NaN            NaN   5.36774                 NaN   7.03884        43.6674       0.480250        41.3802     
  1112.78        500.000                 NaN            NaN            NaN   2.11467                 NaN            NaN   5.29590                 NaN   7.04744        43.6551       0.479543        41.4073     
  1110.28        500.000                 NaN            NaN            NaN   2.12201                 NaN            NaN   5.28525                 NaN   7.05014        43.6500       0.479773        41.4128     
  1107.77        500.000                 NaN            NaN            NaN   2.16368                 NaN            NaN   5.21117                 NaN   7.04271        43.6657       0.483041        41.4337     
  1105.26        500.000                 NaN            NaN            NaN   2.18355                 NaN            NaN   5.17629                 NaN   7.04072        43.6704       0.484499        41.4446     
  1102.76        500.000                 NaN            NaN            NaN   2.19310                 NaN            NaN   5.16132                 NaN   7.04094        43.6684       0.484888        41.4513     
  1100.25        500.000                 NaN            NaN            NaN   2.20543                 NaN            NaN   5.14083                 NaN   7.04051        43.6685       0.485587        41.4591     
  1097.74        500.000                 NaN            NaN            NaN   2.21556                 NaN            NaN   5.12458                 NaN   7.04055        43.6672       0.486064        41.4661     
  1095.24        500.000                 NaN            NaN            NaN   2.22563                 NaN            NaN   5.10832                 NaN   7.04056        43.6660       0.486549        41.4730     
  1092.73        500.000                 NaN            NaN            NaN   2.23527                 NaN            NaN   5.09294                 NaN   7.04067        43.6644       0.486991        41.4797     
  1090.23        500.000                 NaN            NaN            NaN   2.24437                 NaN            NaN   5.07847                 NaN   7.04081        43.6628       0.487388        41.4862     
  1087.72        500.000                 NaN            NaN            NaN   2.25716                 NaN            NaN   5.05625                 NaN   7.04005        43.6641       0.488320        41.4941     
  1085.21        500.000                 NaN            NaN            NaN   2.26600                 NaN            NaN   5.04253                 NaN   7.04035        43.6619       0.488651        41.5006     
  1082.71        500.000                 NaN            NaN            NaN   2.27710                 NaN            NaN   5.02563                 NaN   7.03978        43.6599       0.489134        41.5085     
  1080.20        500.000                 NaN            NaN            NaN   2.36598                 NaN            NaN   4.84378                 NaN   7.01833        43.7306       0.499399        41.5419     
  1077.69        500.000                 NaN            NaN            NaN   2.29189                 NaN            NaN   5.00195                 NaN   7.04117        43.6558       0.489715        41.5195     
  1075.19        500.000                 NaN            NaN            NaN   2.30512                 NaN            NaN   4.97912                 NaN   7.04054        43.6570       0.490573        41.5276     
  1072.68        500.000                 NaN            NaN            NaN   2.30973                 NaN            NaN   4.97334                 NaN   7.04148        43.6525       0.490581        41.5324     
  1070.18        500.000                 NaN            NaN            NaN   2.36659                 NaN            NaN   4.86174                 NaN   7.03091        43.6860       0.496783        41.5580     
  1067.67        500.000                 NaN            NaN            NaN   2.40047                 NaN            NaN   4.79306                 NaN   7.02429        43.7114       0.499680        41.5711     
  1065.16        500.000                 NaN            NaN            NaN   2.38066                 NaN            NaN   4.82789                 NaN   7.02624        43.6996       0.499496        41.5661     
  1062.66        500.000                 NaN            NaN            NaN   2.34918                 NaN            NaN   4.90766                 NaN   7.04109        43.6497       0.492882        41.5595     
  1060.15        500.000                 NaN            NaN            NaN   2.35660                 NaN            NaN   4.89593                 NaN   7.04137        43.6476       0.493223        41.5653     
  1057.64        500.000                 NaN            NaN            NaN   2.36381                 NaN            NaN   4.88492                 NaN   7.04160        43.6451       0.493499        41.5711     
  1055.14        500.000                 NaN            NaN            NaN   2.40423                 NaN            NaN   4.79277                 NaN   7.02900        43.6869       0.500175        41.5869     
  1052.63        500.000                 NaN            NaN            NaN   2.40965                 NaN            NaN   4.78508                 NaN   7.02980        43.6833       0.500272        41.5919     
  1050.13        500.000                 NaN            NaN            NaN   2.41536                 NaN            NaN   4.77681                 NaN   7.03059        43.6798       0.500411        41.5971     
  1047.62        500.000                 NaN            NaN            NaN   2.42063                 NaN            NaN   4.76917                 NaN   7.03126        43.6765       0.500536        41.6019     
  1045.11        500.000                 NaN            NaN            NaN   2.42576                 NaN            NaN   4.76165                 NaN   7.03208        43.6731       0.500656        41.6067     
  1042.61        500.000                 NaN            NaN            NaN   2.43084                 NaN            NaN   4.75457                 NaN   7.03295        43.6692       0.500763        41.6116     
  1040.10        500.000                 NaN            NaN            NaN   2.43588                 NaN            NaN   4.74751                 NaN   7.03387        43.6654       0.500854        41.6165     
  1037.59        500.000                 NaN            NaN            NaN   2.44085                 NaN            NaN   4.74057                 NaN   7.03481        43.6615       0.500940        41.6214     
  1035.09        500.000                 NaN            NaN            NaN   2.44585                 NaN            NaN   4.73369                 NaN   7.03583        43.6573       0.501024        41.6263     
  1032.58        500.000                 NaN            NaN            NaN   2.45074                 NaN            NaN   4.72704                 NaN   7.03699        43.6529       0.501076        41.6312     
  1030.08        500.000                 NaN            NaN            NaN   2.45545                 NaN            NaN   4.72061                 NaN   7.03808        43.6487       0.501142        41.6360     
  1027.57        500.000                 NaN            NaN            NaN   2.45962                 NaN            NaN   4.71505                 NaN   7.03883        43.6449       0.501190        41.6404     
  1025.06        500.000                 NaN            NaN            NaN   2.46437                 NaN            NaN   4.70849                 NaN   7.04016        43.6403       0.501274        41.6454     
  1022.56        500.000                 NaN            NaN            NaN   2.46903                 NaN            NaN   4.70191                 NaN   7.04132        43.6364       0.501317        41.6501     
  1020.05        500.000                 NaN            NaN            NaN   2.47320                 NaN            NaN   4.69680                 NaN   7.04242        43.6315       0.501347        41.6547     
  1017.54        500.000                 NaN            NaN            NaN   2.44979                 NaN            NaN   4.76556                 NaN   7.05724        43.5801       0.495004        41.6523     
  1015.04        500.000                 NaN            NaN            NaN   2.48189                 NaN            NaN   4.68534                 NaN   7.04476        43.6225       0.501426        41.6641     
  1012.53        500.000                 NaN            NaN            NaN   2.46045                 NaN            NaN   4.75060                 NaN   7.05926        43.5719       0.495258        41.6626     
  1010.03        500.000                 NaN            NaN            NaN   2.46563                 NaN            NaN   4.74344                 NaN   7.06032        43.5676       0.495370        41.6676     
  1007.52        500.000                 NaN            NaN            NaN   2.47070                 NaN            NaN   4.73647                 NaN   7.06141        43.5633       0.495472        41.6727     
  1005.01        500.000                 NaN            NaN            NaN   2.47568                 NaN            NaN   4.72970                 NaN   7.06253        43.5589       0.495565        41.6777     
  1002.51        500.000                 NaN            NaN            NaN   2.48150                 NaN            NaN   4.72156                 NaN   7.06387        43.5539       0.495770        41.6834     
  1000.00        500.000                 NaN            NaN            NaN   2.48629                 NaN            NaN   4.71513                 NaN   7.06504        43.5494       0.495847        41.6883     
