T(K)	P(bar)	SiO2	TiO2	Al2O3	Cr2O3	FeO	MnO	MgO	CaO	Na2O	K2O	NiO
  1699.25      2500.00     0.810532     0.676131E-02 0.516794E-01 0.463470E-02 0.241048     0.733045E-02 0.487281     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1696.74      2500.00     0.810532     0.676128E-02 0.516684E-01 0.457759E-02 0.241001     0.733045E-02 0.487256     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1694.24      2500.00     0.810532     0.676126E-02 0.516573E-01 0.452107E-02 0.240954     0.733045E-02 0.487232     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1691.73      2500.00     0.810532     0.676123E-02 0.516463E-01 0.446507E-02 0.240907     0.733045E-02 0.487208     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1689.22      2500.00     0.810532     0.676120E-02 0.516353E-01 0.440954E-02 0.240861     0.733045E-02 0.487184     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1686.72      2500.00     0.810532     0.676117E-02 0.516244E-01 0.435451E-02 0.240816     0.733045E-02 0.487160     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1684.21      2500.00     0.810532     0.676114E-02 0.516134E-01 0.429999E-02 0.240770     0.733045E-02 0.487137     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1681.70      2500.00     0.810532     0.676111E-02 0.516024E-01 0.424601E-02 0.240725     0.733045E-02 0.487114     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1679.20      2500.00     0.810532     0.676109E-02 0.515915E-01 0.419239E-02 0.240680     0.733045E-02 0.487091     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1676.69      2500.00     0.810532     0.676106E-02 0.515806E-01 0.413937E-02 0.240635     0.733045E-02 0.487068     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1674.19      2500.00     0.810532     0.676103E-02 0.515697E-01 0.408696E-02 0.240591     0.733045E-02 0.487046     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1671.68      2500.00     0.810532     0.676097E-02 0.515481E-01 0.398443E-02 0.240504     0.733045E-02 0.487002     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1669.17      2500.00     0.810532     0.676097E-02 0.515479E-01 0.398338E-02 0.240503     0.733045E-02 0.487002     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1666.67      2500.00     0.810532     0.676094E-02 0.515370E-01 0.393237E-02 0.240460     0.733045E-02 0.486980     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1664.16      2500.00     0.810532     0.676091E-02 0.515261E-01 0.388184E-02 0.240417     0.733045E-02 0.486958     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1661.65      2500.00     0.810532     0.676088E-02 0.515153E-01 0.383166E-02 0.240374     0.733045E-02 0.486937     0.113594     0.774456E-02 0.212323E-03 0.401644E-03
  1659.15      2500.00     0.803198     0.676085E-02 0.515045E-01 0.378207E-02 0.240330      0.00000     0.486911     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1656.64      2500.00     0.803198     0.676082E-02 0.514937E-01 0.373298E-02 0.240288      0.00000     0.486890     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1654.14      2500.00     0.799312     0.676082E-02 0.514910E-01 0.372083E-02 0.238394      0.00000     0.480996     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1651.63      2500.00     0.795639     0.676076E-02 0.514707E-01 0.363031E-02 0.236552      0.00000     0.475375     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1649.12      2500.00     0.791432     0.676073E-02 0.514591E-01 0.357926E-02 0.234476      0.00000     0.468970     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1646.62      2500.00     0.787159     0.676069E-02 0.514474E-01 0.352762E-02 0.232344      0.00000     0.462491     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1644.11      2500.00     0.783120     0.676066E-02 0.514363E-01 0.347886E-02 0.230329      0.00000     0.456364     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1641.60      2500.00     0.779018     0.676063E-02 0.514248E-01 0.342942E-02 0.228274      0.00000     0.450151     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1639.10      2500.00     0.774948     0.676060E-02 0.514135E-01 0.338048E-02 0.226228      0.00000     0.443995     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1636.59      2500.00     0.770914     0.676057E-02 0.514021E-01 0.333206E-02 0.224191      0.00000     0.437901     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1634.09      2500.00     0.766917     0.676053E-02 0.513907E-01 0.328413E-02 0.222164      0.00000     0.431871     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1631.58      2500.00     0.762955     0.676050E-02 0.513794E-01 0.323669E-02 0.220147      0.00000     0.425902     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1629.07      2500.00     0.759026     0.676047E-02 0.513681E-01 0.318974E-02 0.218134      0.00000     0.419997     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1626.57      2500.00     0.754889     0.676044E-02 0.513560E-01 0.314034E-02 0.216014      0.00000     0.413777     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1624.06      2500.00     0.751287     0.676041E-02 0.513455E-01 0.309738E-02 0.214159      0.00000     0.408373     0.113594     0.774456E-02 0.212323E-03  0.00000    
  1621.55      2500.00     0.739732     0.675902E-02 0.511663E-01 0.299181E-02 0.211194      0.00000     0.398455     0.113420     0.774283E-02 0.212323E-03  0.00000    
  1619.05      2500.00     0.727483     0.675744E-02 0.509672E-01 0.287603E-02 0.208169      0.00000     0.388299     0.113222     0.774093E-02 0.212323E-03  0.00000    
  1616.54      2500.00     0.715006     0.675577E-02 0.507628E-01 0.275664E-02 0.205056      0.00000     0.377986     0.113015     0.773893E-02 0.212323E-03  0.00000    
  1614.04      2500.00     0.704165     0.675432E-02 0.505847E-01 0.265394E-02 0.202342      0.00000     0.369046     0.112829     0.773720E-02 0.212323E-03  0.00000    
  1611.53      2500.00     0.693026     0.675276E-02 0.504024E-01 0.255073E-02 0.199547      0.00000     0.359892     0.112633     0.773540E-02 0.212323E-03  0.00000    
  1609.02      2500.00     0.682211     0.675118E-02 0.502239E-01 0.245019E-02 0.196820      0.00000     0.351027     0.112438     0.773363E-02 0.212323E-03  0.00000    
  1606.52      2500.00     0.671774     0.674959E-02 0.500508E-01 0.235415E-02 0.194176      0.00000     0.342490     0.112244     0.773192E-02 0.212323E-03  0.00000    
  1604.01      2500.00     0.661613     0.674803E-02 0.498816E-01 0.226059E-02 0.191596      0.00000     0.334197     0.112049     0.773026E-02 0.212323E-03  0.00000    
  1601.50      2500.00     0.651794     0.674641E-02 0.497161E-01 0.216991E-02 0.189085      0.00000     0.326203     0.111857     0.772861E-02 0.212323E-03  0.00000    
  1599.00      2500.00     0.642242     0.674481E-02 0.495543E-01 0.208242E-02 0.186629      0.00000     0.318451     0.111665     0.772702E-02 0.212323E-03  0.00000    
  1596.49      2500.00     0.632971     0.674318E-02 0.493976E-01 0.199837E-02 0.184232      0.00000     0.310953     0.111473     0.772545E-02 0.212323E-03  0.00000    
  1593.98      2500.00     0.623962     0.674147E-02 0.492446E-01 0.191747E-02 0.181902      0.00000     0.303678     0.111283     0.772390E-02 0.212323E-03  0.00000    
  1591.48      2500.00     0.615198     0.673978E-02 0.490963E-01 0.184000E-02 0.179624      0.00000     0.296629     0.111092     0.772238E-02 0.212323E-03  0.00000    
  1588.97      2500.00     0.606653     0.673810E-02 0.489514E-01 0.176587E-02 0.177399      0.00000     0.289780     0.110901     0.772090E-02 0.212323E-03  0.00000    
  1586.47      2500.00     0.598316     0.673644E-02 0.488083E-01 0.169228E-02 0.175208      0.00000     0.283109     0.110710     0.771942E-02 0.212323E-03  0.00000    
  1583.96      2500.00     0.595339     0.673590E-02 0.487549E-01 0.166479E-02 0.174421      0.00000     0.280724     0.110641     0.771888E-02 0.212323E-03  0.00000    
  1581.45      2500.00     0.582484     0.673293E-02 0.485299E-01 0.155220E-02 0.171025      0.00000     0.270479     0.110332     0.771661E-02 0.212323E-03  0.00000    
