|6.6.6
Archiving\03_Data\eq/QFM_m1.5/KHA22/KHA22_3.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7741       0.212077       0.137762E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7741       0.212090       0.137765E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7741       0.212103       0.137768E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7741       0.212116       0.137771E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7741       0.212130       0.137773E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7741       0.212143       0.137777E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7741       0.212156       0.137780E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7741       0.212170       0.137783E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7740       0.212183       0.137786E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7740       0.212196       0.137789E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7740       0.212209       0.137791E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7740       0.212222       0.137794E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7740       0.212235       0.137797E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7740       0.212248       0.137800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7740       0.212261       0.137803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7739       0.212275       0.137806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.4640       0.212322       0.878834E-002  0.314901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.8722       0.212401                 NaN  0.915377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.8103       0.212422                 NaN  0.977328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.7027       0.212450                 NaN   1.08487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.5951       0.212477                 NaN   1.19244                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.4103       0.212515                 NaN   1.37715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.2255       0.212552                 NaN   1.56193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.0406       0.212589                 NaN   1.74679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.8556       0.212627                 NaN   1.93173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.5012       0.212686                 NaN   2.28612                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.1465       0.212746                 NaN   2.64072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.7917       0.212805                 NaN   2.99554                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.4366       0.212864                 NaN   3.35057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.9541       0.212939                 NaN   3.83294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.4713       0.213015                 NaN   4.31567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.6901       0.164571                 NaN   5.02018       0.125131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        93.1828                 NaN            NaN   6.26744       0.549779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        92.5960                 NaN            NaN   6.85396       0.550033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        92.0087                 NaN            NaN   7.44100       0.550288                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        91.4056                 NaN            NaN   8.03600       0.550553       0.786191E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        90.8055                 NaN            NaN   8.62313       0.550819       0.205376E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        90.1997                 NaN            NaN   9.21633       0.551087       0.328764E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        89.5933                 NaN            NaN   9.81008       0.551355       0.452272E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        88.9864                 NaN            NaN   10.4044       0.551622       0.575901E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        88.3790                 NaN            NaN   10.9992       0.551888       0.699649E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        87.7941                 NaN            NaN   11.5722       0.552147       0.815301E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        87.2087                 NaN            NaN   12.1458       0.552405       0.931061E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        86.6228                 NaN            NaN   12.7198       0.552662       0.104693                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        86.0364                 NaN            NaN   13.2943       0.552919       0.116290                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        85.4496                 NaN            NaN   13.8694       0.553174       0.127898                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        84.8622                 NaN            NaN   14.4449       0.553429       0.139517                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        84.2743                 NaN            NaN   15.0209       0.553684       0.151146                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        83.6860                 NaN            NaN   15.5973       0.553937       0.162786                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        83.1301                 NaN            NaN   16.1423       0.554180       0.173407                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        82.5737                 NaN            NaN   16.6878       0.554422       0.184037                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        82.0170                 NaN            NaN   17.2337       0.554664       0.194676                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        81.4598                 NaN            NaN   17.7800       0.554904       0.205324                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        80.9022                 NaN            NaN   18.3267       0.555144       0.215981                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        80.3441                 NaN            NaN   18.8738       0.555383       0.226647                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        79.7857                 NaN            NaN   19.4214       0.555621       0.237322                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        79.2268                 NaN            NaN   19.9694       0.555859       0.248005                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        78.7007                 NaN            NaN   20.4853       0.556085       0.257918                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        78.1743                 NaN            NaN   21.0015       0.556310       0.267838                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.6476                 NaN            NaN   21.5181       0.556535       0.277766                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        77.1205                 NaN            NaN   22.0351       0.556759       0.287702                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        76.5930                 NaN            NaN   22.5524       0.556982       0.297645                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        76.0651                 NaN            NaN   23.0701       0.557204       0.307596                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        75.5369                 NaN            NaN   23.5881       0.557425       0.317554                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        75.0083                 NaN            NaN   24.1065       0.557645       0.327519                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        74.5086                 NaN            NaN   24.5969       0.557855       0.336652                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        74.0086                 NaN            NaN   25.0876       0.558064       0.345790                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        73.5082                 NaN            NaN   25.5786       0.558272       0.354935                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        73.0076                 NaN            NaN   26.0699       0.558479       0.364086                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        72.5066                 NaN            NaN   26.5614       0.558685       0.373243                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        72.0054                 NaN            NaN   27.0533       0.558890       0.382407                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        71.5038                 NaN            NaN   27.5455       0.559094       0.391577                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        71.0020                 NaN            NaN   28.0380       0.559298       0.400752                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        70.5262                 NaN            NaN   28.5050       0.559491       0.409255                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        70.0503                 NaN            NaN   28.9723       0.559684       0.417764                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        69.5740                 NaN            NaN   29.4398       0.559875       0.426277                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        69.0976                 NaN            NaN   29.9076       0.560066       0.434796                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        68.6208                 NaN            NaN   30.3756       0.560256       0.443320                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        68.1438                 NaN            NaN   30.8439       0.560444       0.451849                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        67.6666                 NaN            NaN   31.3124       0.560632       0.460383                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        67.1891                 NaN            NaN   31.7811       0.560819       0.468922                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.7376                 NaN            NaN   32.2246       0.560996       0.476816                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        66.2858                 NaN            NaN   32.6683       0.561171       0.484714                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        65.8338                 NaN            NaN   33.1122       0.561345       0.492616                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        65.3816                 NaN            NaN   33.5564       0.561519       0.500523                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        64.9292                 NaN            NaN   34.0007       0.561691       0.508433                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        64.4766                 NaN            NaN   34.4452       0.561863       0.516348                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        64.0238                 NaN            NaN   34.8899       0.562034       0.524266                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        63.5709                 NaN            NaN   35.3348       0.562203       0.532188                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        63.1435                 NaN            NaN   35.7544       0.562362       0.539737                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        62.7161                 NaN            NaN   36.1741       0.562521       0.547288                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        62.2884                 NaN            NaN   36.5941       0.562678       0.554843                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        61.8606                 NaN            NaN   37.0141       0.562834       0.562402                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        61.4327                 NaN            NaN   37.4344       0.562990       0.569963                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        61.0046                 NaN            NaN   37.8547       0.563144       0.577528                 NaN            NaN            NaN            NaN            NaN            NaN
