|6.6.6
Archiving\03_Data\eq/QFM_m1.5/KHA22/KHA22_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5971       0.364190       0.386729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5971       0.364190       0.386729E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5971       0.364189       0.386728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5971       0.364189       0.386728E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5971       0.364189       0.386727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5971       0.364188       0.386727E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5971       0.364188       0.386726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5971       0.364187       0.386726E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5971       0.364187       0.386725E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.5971       0.364185       0.386724E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.5971       0.364184       0.386723E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.5971       0.364183       0.386721E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.5971       0.364182       0.386720E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.5971       0.364181       0.386719E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.5971       0.364180       0.386718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.5971       0.364180       0.386718E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.2638       0.364166       0.246567E-001  0.347366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.6276       0.364143                 NaN   1.00822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.5607       0.364143                 NaN   1.07518                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.4449       0.364142                 NaN   1.19095                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.3291       0.364142                 NaN   1.30672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.1299       0.364142                 NaN   1.50591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        97.9308       0.364142                 NaN   1.70510                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        97.7316       0.364142                 NaN   1.90429                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.5324       0.364142                 NaN   2.10348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.1503       0.364142                 NaN   2.48555                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        96.7682       0.364143                 NaN   2.86763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.3862       0.364144                 NaN   3.24970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.0041       0.364145                 NaN   3.63178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.4842       0.364146                 NaN   4.15168                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        94.9643       0.364148                 NaN   4.67159                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.1368       0.281175                 NaN   5.42875       0.153253                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        92.5604                 NaN            NaN   6.76704       0.672591                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        91.9292                 NaN            NaN   7.39825       0.672594                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        91.2979                 NaN            NaN   8.02947       0.672598                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        90.6461                 NaN            NaN   8.66974       0.672602       0.115387E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        89.9971                 NaN            NaN   9.30019       0.672606       0.301324E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        89.3403                 NaN            NaN   9.93888       0.672609       0.482515E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.6834                 NaN            NaN   10.5776       0.672613       0.663708E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        88.0266                 NaN            NaN   11.2163       0.672617       0.844903E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        87.3698                 NaN            NaN   11.8550       0.672621       0.102610                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.7351                 NaN            NaN   12.4726       0.672625       0.119599                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        86.1005                 NaN            NaN   13.0903       0.672630       0.136587                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        85.4658                 NaN            NaN   13.7080       0.672634       0.153577                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        84.8312                 NaN            NaN   14.3256       0.672638       0.170566                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        84.1965                 NaN            NaN   14.9433       0.672642       0.187555                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        83.5618                 NaN            NaN   15.5610       0.672646       0.204545                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        82.9271                 NaN            NaN   16.1787       0.672650       0.221535                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        82.2924                 NaN            NaN   16.7964       0.672655       0.238525                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        81.6892                 NaN            NaN   17.3840       0.672659       0.254116                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        81.0860                 NaN            NaN   17.9716       0.672664       0.269707                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        80.4828                 NaN            NaN   18.5592       0.672668       0.285298                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        79.8796                 NaN            NaN   19.1468       0.672673       0.300889                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        79.2764                 NaN            NaN   19.7344       0.672677       0.316481                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        78.6732                 NaN            NaN   20.3221       0.672682       0.332073                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        78.0699                 NaN            NaN   20.9097       0.672687       0.347665                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        77.4667                 NaN            NaN   21.4974       0.672691       0.363257                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        76.8960                 NaN            NaN   22.0536       0.672696       0.377732                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        76.3252                 NaN            NaN   22.6099       0.672701       0.392207                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        75.7545                 NaN            NaN   23.1661       0.672705       0.406682                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        75.1838                 NaN            NaN   23.7224       0.672710       0.421158                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        74.6130                 NaN            NaN   24.2787       0.672715       0.435633                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        74.0422                 NaN            NaN   24.8349       0.672720       0.450109                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        73.4715                 NaN            NaN   25.3912       0.672725       0.464585                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        72.9007                 NaN            NaN   25.9475       0.672729       0.479062                 NaN            NaN            NaN            NaN            NaN            NaN
