|6.6.6
Archiving\03_Data\eqfracLP/QFM_m0.5/LAR/LAR_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         Sp(TH)         melt(TH)       Cpx(TH)        Cpx(TH)        O(HP)          an             San(TH)        ilm            q             
  1344.97        500.000                 NaN   99.2819       0.147076       0.243587       0.125199       0.202204                 NaN            NaN            NaN
  1343.99        500.000                 NaN   99.2859       0.145768       0.242771       0.124653       0.200912                 NaN            NaN            NaN
  1343.01        500.000                 NaN   99.2927       0.240779       0.142252       0.125217       0.199041                 NaN            NaN            NaN
  1342.03        500.000                 NaN   99.2973       0.139998       0.239444       0.125451       0.197759                 NaN            NaN            NaN
  1341.05        500.000                 NaN   99.3019       0.238143       0.138058       0.125510       0.196427                 NaN            NaN            NaN
  1340.07        500.000                 NaN   99.3075       0.236696       0.135295       0.125640       0.194878                 NaN            NaN            NaN
  1339.09        500.000                 NaN   99.3126       0.235254       0.132883       0.125817       0.193472                 NaN            NaN            NaN
  1338.11        500.000                 NaN   99.3161       0.234631       0.130880       0.125932       0.192473                 NaN            NaN            NaN
  1337.13        500.000                 NaN   99.3225       0.128077       0.232856       0.125944       0.190630                 NaN            NaN            NaN
  1336.15        500.000                 NaN   99.3265       0.231565       0.126889       0.125765       0.189293                 NaN            NaN            NaN
  1335.17        500.000                 NaN   99.3316       0.230484       0.123858       0.126031       0.187998                 NaN            NaN            NaN
  1334.19        500.000                 NaN   99.3354       0.126409       0.228085       0.123521       0.186557                 NaN            NaN            NaN
  1333.21        500.000                 NaN   99.3421       0.116277       0.228259       0.128235       0.185163                 NaN            NaN            NaN
  1332.23        500.000                 NaN   99.3450       0.226387       0.118609       0.125928       0.184073                 NaN            NaN            NaN
  1331.25        500.000                 NaN   99.5326       0.841282E-001  0.160985       0.907568E-001  0.131540                 NaN            NaN            NaN
  1330.27        500.000                 NaN   99.1707       0.148186       0.287863       0.160704       0.232498                 NaN            NaN            NaN
  1329.29        500.000                 NaN   99.3577       0.113060       0.222937       0.125918       0.180349                 NaN            NaN            NaN
  1328.31        500.000                 NaN   99.2466       0.261361       0.129178       0.150971       0.211925                 NaN            NaN            NaN
  1327.33        500.000                 NaN   99.4842       0.933582E-001  0.178401       0.998929E-001  0.144196                 NaN            NaN            NaN
  1326.35        500.000                 NaN   99.3680       0.201807       0.188549       0.710521E-001  0.170557                 NaN            NaN            NaN
  1325.37        500.000                 NaN   99.3779       0.235186       0.269658E-001  0.178933       0.181015                 NaN            NaN            NaN
  1324.39        500.000                 NaN   99.3791       0.216479       0.105820       0.124609       0.174020                 NaN            NaN            NaN
  1323.41        500.000                 NaN   99.3830       0.215490       0.104540       0.124214       0.172784                 NaN            NaN            NaN
  1322.43        500.000                 NaN   99.3874       0.103029       0.214103       0.123988       0.171508                 NaN            NaN            NaN
  1321.45        500.000                 NaN   99.3904       0.213283       0.102113       0.123644       0.170530                 NaN            NaN            NaN
  1320.47        500.000                 NaN   99.1803       0.137197       0.288016       0.165545       0.228976                 NaN            NaN            NaN
  1319.49        500.000                 NaN   99.6114       0.645730E-001  0.136327       0.793052E-001  0.108364                 NaN            NaN            NaN
  1318.51        500.000                 NaN   99.4023       0.209699       0.982376E-001  0.122774       0.167012                 NaN            NaN            NaN
  1317.53        500.000                 NaN   99.3983       0.199329       0.130250       0.106170       0.165935                 NaN            NaN            NaN
  1316.55        500.000                 NaN   99.4181       0.216207       0.632795E-001  0.137889       0.164486                 NaN            NaN            NaN
  1315.57        500.000                 NaN   99.4130       0.955811E-001  0.206286       0.121444       0.163721                 NaN            NaN            NaN
  1314.59        500.000                 NaN   99.4174       0.949492E-001  0.204802       0.120552       0.162252                 NaN            NaN            NaN
  1313.61        500.000                 NaN   99.4209       0.934254E-001  0.203725       0.120581       0.161320                 NaN            NaN            NaN
  1312.63        500.000                 NaN   99.4240       0.202808       0.925439E-001  0.120150       0.160450                 NaN            NaN            NaN
  1311.65        500.000                 NaN   99.4285       0.201332       0.920193E-001  0.119223       0.158878                 NaN            NaN            NaN
  1310.67        500.000                 NaN   99.4316       0.200228       0.915080E-001  0.118642       0.158042                 NaN            NaN            NaN
  1309.69        500.000                 NaN   99.4339       0.917254E-001  0.199264       0.117913       0.157203                 NaN            NaN            NaN
  1308.71        500.000                 NaN   99.4388       0.894110E-001  0.198087       0.117917       0.155794                 NaN            NaN            NaN
  1307.73        500.000                 NaN   99.4794       0.184504       0.795059E-001  0.111590       0.144954                 NaN            NaN            NaN
  1306.75        500.000                 NaN   99.4069       0.994309E-001  0.208384       0.121514       0.163808                 NaN            NaN            NaN
  1305.77        500.000                 NaN   99.4480       0.890982E-001  0.194500       0.115563       0.152869                 NaN            NaN            NaN
  1304.79        500.000                 NaN   99.4512       0.884431E-001  0.193680       0.114884       0.151835                 NaN            NaN            NaN
  1303.81        500.000                 NaN   99.4542       0.192455       0.882045E-001  0.114223       0.150873                 NaN            NaN            NaN
  1302.83        500.000                 NaN   99.4574       0.882226E-001  0.191344       0.113217       0.149813                 NaN            NaN            NaN
  1301.85        500.000                 NaN   99.4604       0.190314       0.879048E-001  0.112507       0.148848                 NaN            NaN            NaN
  1300.87        500.000                 NaN   99.4634       0.189133       0.879158E-001  0.111645       0.147887                 NaN            NaN            NaN
  1299.89        500.000                 NaN   99.4640       0.189703       0.833672E-001  0.114518       0.148399                 NaN            NaN            NaN
  1298.91        500.000                 NaN   99.4732       0.184779       0.907699E-001  0.106929       0.144353                 NaN            NaN            NaN
  1297.93        500.000                 NaN   99.4722       0.185779       0.876667E-001  0.109224       0.145088                 NaN            NaN            NaN
  1296.95        500.000                 NaN   99.4751       0.184503       0.880904E-001  0.108165       0.144099                 NaN            NaN            NaN
  1295.97        500.000                 NaN   99.4720       0.884701E-001  0.185327       0.109012       0.145146                 NaN            NaN            NaN
  1294.99        500.000                 NaN   99.4864       0.180208       0.883369E-001  0.104690       0.140414                 NaN            NaN            NaN
  1294.01        500.000                 NaN   99.4834       0.181236       0.879164E-001  0.105959       0.141467                 NaN            NaN            NaN
  1293.03        500.000                 NaN   99.4874       0.179469       0.897996E-001  0.103363       0.139981                 NaN            NaN            NaN
  1292.05        500.000                 NaN   99.4888       0.178711       0.899490E-001  0.102966       0.139567                 NaN            NaN            NaN
  1291.07        500.000                 NaN   99.4920       0.177857       0.886750E-001  0.102806       0.138699                 NaN            NaN            NaN
  1290.09        500.000                 NaN   99.4951       0.176439       0.897653E-001  0.101099       0.137567                 NaN            NaN            NaN
  1289.11        500.000                 NaN   99.4972       0.175526       0.902710E-001  0.100122       0.136850                 NaN            NaN            NaN
  1288.13        500.000                 NaN   99.5003       0.174223       0.901854E-001  0.993219E-001  0.135963                 NaN            NaN            NaN
  1287.15        500.000                 NaN   99.5020       0.899593E-001  0.174030       0.986380E-001  0.135422                 NaN            NaN            NaN
  1286.17        500.000                 NaN   99.5054       0.171403       0.922426E-001  0.967837E-001  0.134194                 NaN            NaN            NaN
  1285.19        500.000                 NaN   99.5080       0.170541       0.927567E-001  0.954492E-001  0.133294                 NaN            NaN            NaN
  1284.21        500.000                 NaN   99.5089       0.948291E-001  0.169227       0.940794E-001  0.132919                 NaN            NaN            NaN
  1283.23        500.000                 NaN   99.5130       0.926387E-001  0.168441       0.940746E-001  0.131827                 NaN            NaN            NaN
  1282.25        500.000                 NaN   99.5155       0.166451       0.961604E-001  0.911361E-001  0.130770                 NaN            NaN            NaN
  1281.27        500.000                 NaN   99.5175       0.165980       0.951403E-001  0.911975E-001  0.130202                 NaN            NaN            NaN
  1280.29        500.000                 NaN   99.5194       0.968608E-001  0.164711       0.895349E-001  0.129510                 NaN            NaN            NaN
  1279.31        500.000                 NaN   99.5219       0.163424       0.968375E-001  0.889709E-001  0.128885                 NaN            NaN            NaN
  1278.33        500.000                 NaN   99.5227       0.985935E-001  0.162558       0.877412E-001  0.128450                 NaN            NaN            NaN
  1277.35        500.000                 NaN   99.5269       0.161282       0.995310E-001  0.854093E-001  0.126908                 NaN            NaN            NaN
  1276.37        500.000                 NaN   99.5292       0.158894       0.102714       0.831288E-001  0.126085                 NaN            NaN            NaN
  1275.39        500.000                 NaN   99.5308       0.101599       0.158620       0.832546E-001  0.125699                 NaN            NaN            NaN
  1274.41        500.000                 NaN   99.5330       0.103209       0.157235       0.816529E-001  0.124949                 NaN            NaN            NaN
  1273.43        500.000                 NaN   99.5350       0.104403       0.155969       0.803779E-001  0.124271                 NaN            NaN            NaN
  1272.45        500.000                 NaN   97.5053       0.455597       0.338750       0.135442       0.341955        1.22291                 NaN            NaN
  1271.47        500.000                 NaN   94.4049        1.01490       0.610035       0.210587       0.674737        3.08489                 NaN            NaN
  1270.49        500.000                 NaN   94.6018       0.592986       0.985481       0.201638       0.653035        2.96507                 NaN            NaN
  1269.51        500.000       0.465057        91.6735        1.07077        1.31357                 NaN  0.988477        4.48866                 NaN            NaN
  1268.53        500.000       0.573931        91.2677        1.20379        1.23104                 NaN   1.03890        4.68466                 NaN            NaN
  1267.55        500.000       0.551282        91.7810        1.15270        1.13683                 NaN  0.981205        4.39702                 NaN            NaN
  1266.57        500.000       0.517288        92.3426        1.08314        1.05250                 NaN  0.917628        4.08683                 NaN            NaN
  1265.59        500.000       0.481238        92.8784        1.01077       0.978920                 NaN  0.856610        3.79408                 NaN            NaN
  1264.61        500.000       0.449148        93.3546       0.945419       0.914658                 NaN  0.802372        3.53381                 NaN            NaN
  1263.63        500.000       0.420009        93.7872       0.886106       0.855423                 NaN  0.752719        3.29859                 NaN            NaN
  1262.65        500.000       0.394121        94.1641       0.832354       0.805511                 NaN  0.709500        3.09444                 NaN            NaN
  1261.67        500.000       0.371679        94.5040       0.785421       0.758002                 NaN  0.670319        2.91062                 NaN            NaN
  1260.69        500.000       0.351386        94.8051       0.743053       0.716789                 NaN  0.635555        2.74810                 NaN            NaN
  1259.71        500.000       0.333678        95.0761       0.705726       0.678287                 NaN  0.604122        2.60208                 NaN            NaN
  1258.73        500.000       0.317705        95.3208       0.671293       0.643635                 NaN  0.575691        2.47088                 NaN            NaN
  1257.75        500.000       0.303367        95.5445       0.641315       0.610305                 NaN  0.549522        2.35099                 NaN            NaN
  1256.77        500.000       0.290125        95.7444       0.613423       0.581985                 NaN  0.526065        2.24404                 NaN            NaN
  1255.79        500.000       0.278026        95.9302       0.554874       0.587722                 NaN  0.504313        2.14482                 NaN            NaN
  1254.81        500.000       0.267455        96.0986       0.564873       0.529247                 NaN  0.484333        2.05549                 NaN            NaN
  1253.83        500.000       0.257877        96.2506       0.544402       0.505802                 NaN  0.466403        1.97488                 NaN            NaN
  1252.85        500.000       0.248322        96.4049       0.524039       0.481892                 NaN  0.447923        1.89296                 NaN            NaN
  1251.87        500.000       0.240270        96.5349       0.506187       0.461708                 NaN  0.432421        1.82451                 NaN            NaN
  1250.89        500.000       0.232296        96.6578       0.489316       0.443218                 NaN  0.417669        1.75973                 NaN            NaN
  1249.91        500.000       0.225082        96.7770       0.473973       0.423780                 NaN  0.403432        1.69672                 NaN            NaN
  1248.93        500.000       0.218198        96.8838       0.407204       0.459153                 NaN  0.390351        1.64130                 NaN            NaN
  1247.95        500.000       0.211787        96.9867       0.390978       0.445476                 NaN  0.377929        1.58711                 NaN            NaN
  1246.97        500.000       0.206165        97.0815       0.432547       0.375077                 NaN  0.366308        1.53839                 NaN            NaN
  1245.99        500.000       0.200501        97.1717       0.420810       0.360487                 NaN  0.355317        1.49117                 NaN            NaN
  1245.01        500.000       0.195146        97.2595       0.409371       0.345493                 NaN  0.344520        1.44593                 NaN            NaN
  1244.03        500.000       0.189770        97.3401       0.333552       0.398172                 NaN  0.334437        1.40398                 NaN            NaN
  1243.05        500.000       0.184828        97.4151       0.321922       0.387610                 NaN  0.325211        1.36533                 NaN            NaN
  1242.07        500.000       0.180612        97.4886       0.378106       0.309145                 NaN  0.316015        1.32754                 NaN            NaN
  1241.09        500.000       0.175984        97.5568       0.368641       0.298479                 NaN  0.307581        1.29251                 NaN            NaN
  1240.11        500.000       0.171784        97.6238       0.360051       0.287002                 NaN  0.299010        1.25833                 NaN            NaN
  1239.13        500.000       0.167715        97.6856       0.351008       0.277521                 NaN  0.291226        1.22690                 NaN            NaN
  1238.15        500.000       0.163823        97.7474       0.342980       0.266986                 NaN  0.283418        1.19537                 NaN            NaN
  1237.17        500.000       0.159944        97.8060       0.334661       0.257736                 NaN  0.275971        1.16568                 NaN            NaN
  1236.19        500.000       0.156043        97.8585       0.326681       0.250630                 NaN  0.269297        1.13885                 NaN            NaN
  1235.21        500.000       0.152766        97.9125       0.241250       0.319917                 NaN  0.262330        1.11120                 NaN            NaN
  1234.23        500.000       0.747907E-001   97.9112       0.312387       0.282384                 NaN  0.260356        1.11676       0.421598E-001            NaN
  1233.25        500.000       0.701761E-001   97.9619       0.307482       0.273744                 NaN  0.253988        1.09037       0.423336E-001            NaN
  1232.27        500.000       0.685774E-001   98.0074       0.267478       0.300543                 NaN  0.248141        1.06681       0.410921E-001            NaN
  1231.29        500.000       0.670387E-001   98.0540       0.260902       0.293231                 NaN  0.242199        1.04284       0.397832E-001            NaN
  1230.31        500.000       0.655274E-001   98.0995       0.286937       0.254006                 NaN  0.236560        1.01898       0.385034E-001            NaN
  1229.33        500.000       0.635303E-001   98.1418       0.248068       0.280669                 NaN  0.231062       0.997285       0.375687E-001            NaN
  1228.35        500.000       0.621928E-001   98.1828       0.242368       0.274322                 NaN  0.225769       0.976206       0.363682E-001            NaN
  1227.37        500.000       0.151071        98.2040       0.295817       0.160807                 NaN  0.223890       0.964402                 NaN            NaN
  1226.39        500.000                 NaN   98.2742       0.190757       0.334557                 NaN  0.213507       0.929673       0.573045E-001            NaN
  1225.41        500.000       0.225541E-001   98.3043       0.200956       0.301387                 NaN  0.209750       0.914063       0.469722E-001            NaN
  1224.43        500.000       0.554657E-001   98.3374       0.218469       0.253331                 NaN  0.205954       0.896825       0.325795E-001            NaN
  1223.45        500.000       0.541046E-001   98.3700       0.249264       0.213698                 NaN  0.201418       0.879822       0.317064E-001            NaN
  1222.47        500.000                 NaN   98.1887       0.303230       0.211917                 NaN  0.223261        1.00047       0.724402E-001            NaN
  1221.49        500.000       0.968795E-001   98.5478       0.179995       0.215885                 NaN  0.180777       0.778712                 NaN            NaN
  1220.51        500.000       0.200609        98.0703       0.351253                 NaN            NaN  0.240595        1.13599       0.129920E-002            NaN
  1219.53        500.000       0.274610        97.8645       0.129199       0.195624                 NaN  0.291688        1.24442                 NaN            NaN
  1218.55        500.000       0.151379        98.4842       0.857975E-001  0.188536                 NaN  0.193609       0.896511                 NaN            NaN
  1217.57        500.000       0.136314        98.5502       0.294741       0.110556                 NaN  0.184904       0.723320                 NaN            NaN
  1216.59        500.000                 NaN   98.7988       0.293371                 NaN            NaN  0.102033       0.780477       0.253232E-001            NaN
  1215.61        500.000                 NaN   98.0569       0.412013                 NaN            NaN  0.230786        1.16406       0.136231                 NaN
  1214.63        500.000                 NaN   99.1422       0.568154       0.183566                 NaN  0.106117                 NaN            NaN            NaN
  1213.65        500.000                 NaN   98.3136       0.196565       0.642524E-001            NaN  0.214603        1.20975       0.120319E-002            NaN
  1212.67        500.000                 NaN   98.7858       0.410349       0.848637E-001            NaN  0.154777       0.564200                 NaN            NaN
  1211.69        500.000                 NaN   99.4203       0.459524E-001  0.276970                 NaN  0.465780E-001  0.180356       0.298142E-001            NaN
  1210.71        500.000                 NaN   99.1517       0.229831       0.755360E-001            NaN  0.997522E-001  0.432139       0.110187E-001            NaN
  1209.73        500.000                 NaN   90.5046        1.08005        1.65460                 NaN   1.13512        5.33780       0.287884                 NaN
  1208.75        500.000                 NaN   99.9993                 NaN            NaN            NaN            NaN            NaN  0.651814E-003            NaN
  1207.77        500.000                 NaN   99.7151       0.247408E-001  0.809255E-001            NaN  0.361194E-001  0.140110       0.300072E-002            NaN
  1206.79        500.000                 NaN   99.4286       0.992887E-001  0.174925E-001            NaN  0.590811E-001  0.378401       0.171021E-001            NaN
  1205.81        500.000                 NaN   99.9492       0.814133E-002  0.150584E-001            NaN  0.519927E-002            NaN  0.224457E-001            NaN
  1204.83        500.000                 NaN   99.9229       0.571810E-001            NaN            NaN            NaN  0.139060E-001  0.606180E-002            NaN
  1203.85        500.000                 NaN   99.6982       0.312877E-001            NaN            NaN  0.435854E-001  0.226957                 NaN            NaN
  1202.87        500.000                 NaN   99.8933       0.559369E-002  0.804550E-001            NaN  0.206390E-001            NaN            NaN            NaN
  1201.89        500.000                 NaN   99.8660       0.691446E-002            NaN            NaN  0.975107E-002  0.117378                 NaN            NaN
  1200.91        500.000                 NaN   99.8536       0.110707                 NaN            NaN  0.244911E-001  0.111981E-001            NaN            NaN
  1199.93        500.000                 NaN   99.8268                 NaN            NaN            NaN  0.132378E-001  0.159993                 NaN            NaN
  1198.95        500.000                 NaN   99.8389       0.715733E-001            NaN            NaN  0.222057E-001  0.673280E-001            NaN            NaN
  1197.97        500.000                 NaN   99.7637       0.465323E-001            NaN            NaN  0.255324E-001  0.128822       0.353935E-001            NaN
  1196.99        500.000                 NaN   99.3223       0.976704E-002  0.237182                 NaN  0.967776E-001  0.291113       0.428279E-001            NaN
  1196.01        500.000                 NaN   99.6547       0.651369E-001            NaN            NaN  0.366342E-001  0.222693       0.208363E-001            NaN
  1195.02        500.000                 NaN   94.7206       0.187010        1.52104                 NaN  0.639319        2.91074       0.213125E-001            NaN
  1194.04        500.000                 NaN   95.3709       0.579470       0.359474E-005            NaN  0.328101        1.64190       0.172300        1.90730     
  1193.06        500.000                 NaN   99.4109       0.844616E-001            NaN            NaN  0.611756E-001  0.443504                 NaN            NaN
  1192.08        500.000                 NaN   98.8226       0.403212                 NaN            NaN  0.165010       0.606928       0.227826E-002            NaN
  1191.10        500.000       0.145400        90.0737        1.12064                 NaN            NaN  0.795965        4.08876       0.275033        3.50049     
  1190.12        500.000                 NaN   100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1189.14        500.000                 NaN   99.9996       0.332290E-004            NaN  0.247972E-004  0.332889E-004  0.153790E-003            NaN  0.128055E-003
  1188.16        500.000                 NaN   90.0337        1.55232                 NaN            NaN  0.842540        4.01371                 NaN   3.55773     
  1187.18        500.000                 NaN   92.0237       0.537753                 NaN  0.378564       0.614269        3.24764                 NaN   3.19804     
  1186.20        500.000                 NaN   92.1167       0.920953       0.233845                 NaN  0.630325        3.12438                 NaN   2.97375     
  1185.22        500.000                 NaN   93.5459       0.420741                 NaN  0.346070       0.490844        2.63418                 NaN   2.56228     
  1184.24        500.000        2.23775        22.3610        5.13323                 NaN   1.44257        5.71680        32.1511                 NaN   30.9575     
  1183.26        500.000        2.81157                 NaN   6.59971                 NaN   1.87593        7.28333        41.4339                 NaN   39.9956     
  1182.28        500.000        2.80530                 NaN   6.59023                 NaN   1.89067        7.28493        41.4336                 NaN   39.9953     
  1181.30        500.000        2.79903                 NaN   6.58087                 NaN   1.90534        7.28652        41.4332                 NaN   39.9950     
  1180.32        500.000        2.79281                 NaN   6.57162                 NaN   1.91986        7.28811        41.4329                 NaN   39.9947     
  1179.34        500.000        2.76254                 NaN   6.56872                 NaN   1.96039        7.29171        41.4325                 NaN   39.9841     
  1178.36        500.000        2.75651                 NaN   6.55989                 NaN   1.97436        7.29325        41.4322                 NaN   39.9838     
  1177.38        500.000        2.75033                 NaN   6.55103                 NaN   1.98857        7.29483        41.4317                 NaN   39.9835     
  1176.40        500.000        2.74216                 NaN   6.54159                 NaN   2.00571        7.29657        41.4314                 NaN   39.9826     
  1175.42        500.000        2.78305                 NaN   6.49444                 NaN   1.98712        7.29531        41.4333                 NaN   40.0067     
  1174.44        500.000        2.72650                 NaN   6.52719                 NaN   2.03593        7.29990        41.4305                 NaN   39.9800     
  1173.46        500.000        2.72056                 NaN   6.51907                 NaN   2.04932        7.30145        41.4300                 NaN   39.9796     
  1172.48        500.000        2.70502                 NaN   6.49441                 NaN   2.08612        7.30388        41.4319                 NaN   39.9786     
  1171.50        500.000        2.70831                 NaN   6.50223                 NaN   2.07699        7.30458        41.4290                 NaN   39.9789     
  1170.52        500.000        2.70321                 NaN   6.49234                 NaN   2.09057        7.30608        41.4285                 NaN   39.9793     
  1169.54        500.000        2.69709                 NaN   6.48414                 NaN   2.10425        7.30764        41.4280                 NaN   39.9789     
  1168.56        500.000        2.71209                 NaN   6.43757                 NaN   2.11785        7.30874        41.4306                 NaN   39.9932     
  1167.58        500.000        2.68544                 NaN   6.46830                 NaN   2.13048        7.31069        41.4269                 NaN   39.9782     
  1166.60        500.000        2.70747                 NaN   6.43937                 NaN   2.12336        7.31010        41.4273                 NaN   39.9924     
  1165.62        500.000        2.67350                 NaN   6.45089                 NaN   2.15817        7.31377        41.4259                 NaN   39.9778     
  1164.64        500.000        2.67221                 NaN   6.43320                 NaN   2.17215        7.31508        41.4264                 NaN   39.9809     
  1163.66        500.000        2.68779                 NaN   6.42969                 NaN   2.15531        7.31484        41.4243                 NaN   39.9880     
  1162.68        500.000        2.68088                 NaN   6.42167                 NaN   2.16986        7.31645        41.4238                 NaN   39.9873     
  1161.70        500.000        2.67478                 NaN   6.41420                 NaN   2.18302        7.31801        41.4232                 NaN   39.9868     
  1160.72        500.000        2.65536                 NaN   6.40465                 NaN   2.21446        7.32054        41.4233                 NaN   39.9817     
  1159.74        500.000        2.64027                 NaN   6.40778                 NaN   2.23163        7.32285        41.4218                 NaN   39.9757     
  1158.76        500.000        2.65591                 NaN   6.39190                 NaN   2.22312        7.32271        41.4212                 NaN   39.9851     
  1157.78        500.000        2.62771                 NaN   6.39053                 NaN   2.26004        7.32603        41.4206                 NaN   39.9751     
  1156.80        500.000        2.64413                 NaN   6.37794                 NaN   2.24822        7.32578        41.4197                 NaN   39.9842     
  1155.82        500.000        2.63750                 NaN   6.37051                 NaN   2.26202        7.32737        41.4191                 NaN   39.9835     
  1154.84        500.000        2.63176                 NaN   6.36378                 NaN   2.27422        7.32889        41.4183                 NaN   39.9830     
  1153.86        500.000        2.60420                 NaN   6.36044                 NaN   2.31147        7.33317        41.4175                 NaN   39.9732     
  1152.88        500.000        2.61955                 NaN   6.35005                 NaN   2.29971        7.33199        41.4168                 NaN   39.9819     
  1151.90        500.000        2.64425                 NaN   6.34446                 NaN   2.27227        7.33205        41.4144                 NaN   39.9926     
