|6.6.6
Archiving\03_Data\eqLP/QFM_m2.25/TAY13/TAY13_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5354       0.441015       0.236283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5354       0.441015       0.236283E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5354       0.441014       0.236282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5354       0.441013       0.236282E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5354       0.441012       0.236281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5354       0.441011       0.236281E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5354       0.441010       0.236280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5354       0.441010       0.236280E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5354       0.441009       0.236279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5354       0.441008       0.236279E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5354       0.441007       0.236278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5354       0.441006       0.236278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5354       0.441005       0.236277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5354       0.441004       0.236277E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5354       0.441003       0.236276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5354       0.441002       0.236276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5354       0.441001       0.236276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5354       0.441000       0.236275E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5354       0.441000       0.236274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5354       0.440999       0.236274E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5354       0.440998       0.236273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5354       0.440997       0.236273E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5354       0.440996       0.236272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5354       0.440995       0.236272E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5354       0.440994       0.236271E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.1996       0.440988       0.186298E-001  0.340783                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        98.2789       0.440975       0.480650E-002   1.27537                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        97.7634       0.440970                 NaN   1.79559                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        97.3973       0.440971                 NaN   2.16172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        96.8531       0.440973                 NaN   2.70589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        96.3090       0.440974                 NaN   3.25007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        95.7648       0.440976                 NaN   3.79426                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        95.2206       0.440977                 NaN   4.33845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        94.5074       0.440980                 NaN   5.05166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        93.7941       0.440983                 NaN   5.76488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        93.0809       0.440986                 NaN   6.47811                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        92.3677       0.440988                 NaN   7.19135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        91.6544       0.440991                 NaN   7.90460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        90.9411       0.440994                 NaN   8.61786                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        90.2279       0.440997                 NaN   9.33113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        89.5146       0.440999                 NaN   10.0444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        88.7877       0.441002                 NaN   10.7713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        87.0886       0.199761                 NaN   12.2660                 NaN  0.445581                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        85.5626                 NaN            NaN   13.6219       0.954171E-003  0.814548                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        84.8266                 NaN            NaN   14.3408       0.180171E-001  0.814554                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        84.1048                 NaN            NaN   15.0460       0.346585E-001  0.814559                 NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        83.3830                 NaN            NaN   15.7511       0.513002E-001  0.814565                 NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        82.6611                 NaN            NaN   16.4563       0.679422E-001  0.814571                 NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        81.9393                 NaN            NaN   17.1615       0.845843E-001  0.814577                 NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        81.2461                 NaN            NaN   17.8391       0.100180       0.814582                 NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        80.5529                 NaN            NaN   18.5167       0.115776       0.814588                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        79.8597                 NaN            NaN   19.1944       0.131372       0.814594                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        79.1665                 NaN            NaN   19.8720       0.146968       0.814600                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        78.4732                 NaN            NaN   20.5496       0.162565       0.814606                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        77.7800                 NaN            NaN   21.2272       0.178161       0.814612                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        77.0867                 NaN            NaN   21.9049       0.193758       0.814618                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        76.3935                 NaN            NaN   22.5826       0.209355       0.814624                 NaN            NaN            NaN            NaN            NaN            NaN
