|6.6.6
Archiving\03_Data\eq/QFM_m5/KHA22/KHA22_2.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         Sp(TH),kg     
  2000.00        2500.00                 NaN
  1996.79        2500.00                 NaN
  1993.59        2500.00                 NaN
  1990.38        2500.00                 NaN
  1987.18        2500.00                 NaN
  1983.97        2500.00                 NaN
  1980.77        2500.00                 NaN
  1977.56        2500.00                 NaN
  1974.36        2500.00                 NaN
  1971.15        2500.00                 NaN
  1967.95        2500.00                 NaN
  1964.74        2500.00                 NaN
  1961.54        2500.00                 NaN
  1958.33        2500.00                 NaN
  1955.13        2500.00                 NaN
  1951.92        2500.00                 NaN
  1948.72        2500.00                 NaN
  1945.51        2500.00                 NaN
  1942.31        2500.00                 NaN
  1939.10        2500.00                 NaN
  1935.90        2500.00                 NaN
  1932.69        2500.00                 NaN
  1929.49        2500.00                 NaN
  1926.28        2500.00                 NaN
  1923.08        2500.00                 NaN
  1919.87        2500.00                 NaN
  1916.67        2500.00                 NaN
  1913.46        2500.00                 NaN
  1910.26        2500.00                 NaN
  1907.05        2500.00                 NaN
  1903.85        2500.00                 NaN
  1900.64        2500.00                 NaN
  1897.44        2500.00                 NaN
  1894.23        2500.00                 NaN
  1891.03        2500.00                 NaN
  1887.82        2500.00                 NaN
  1884.62        2500.00                 NaN
  1881.41        2500.00                 NaN
  1878.21        2500.00                 NaN
  1875.00        2500.00                 NaN
  1871.79        2500.00                 NaN
  1868.59        2500.00                 NaN
  1865.38        2500.00                 NaN
  1862.18        2500.00                 NaN
  1858.97        2500.00       0.204750E-005
  1855.77        2500.00       0.200249E-004
  1852.56        2500.00       0.380023E-004
  1849.36        2500.00       0.559798E-004
  1846.15        2500.00       0.739572E-004
  1842.95        2500.00       0.910485E-004
  1839.74        2500.00       0.108140E-003
  1836.54        2500.00       0.125231E-003
  1833.33        2500.00       0.142322E-003
  1830.13        2500.00       0.159414E-003
  1826.92        2500.00       0.176505E-003
  1823.72        2500.00       0.193596E-003
  1820.51        2500.00       0.210687E-003
  1817.31        2500.00       0.226962E-003
  1814.10        2500.00       0.243236E-003
  1810.90        2500.00       0.259510E-003
  1807.69        2500.00       0.275784E-003
  1804.49        2500.00       0.292058E-003
  1801.28        2500.00       0.308332E-003
  1798.08        2500.00       0.324606E-003
  1794.87        2500.00       0.340880E-003
  1791.67        2500.00       0.356373E-003
  1788.46        2500.00       0.371866E-003
  1785.26        2500.00       0.387359E-003
  1782.05        2500.00       0.402851E-003
  1778.85        2500.00       0.418344E-003
  1775.64        2500.00       0.433837E-003
  1772.44        2500.00       0.449330E-003
  1769.23        2500.00       0.464823E-003
  1766.03        2500.00       0.479568E-003
  1762.82        2500.00       0.494314E-003
  1759.62        2500.00       0.509059E-003
  1756.41        2500.00       0.523804E-003
  1753.21        2500.00       0.538550E-003
  1750.00        2500.00       0.553295E-003
  1746.79        2500.00       0.568041E-003
  1743.59        2500.00       0.582786E-003
  1740.38        2500.00       0.597120E-003
  1737.18        2500.00       0.611454E-003
  1733.97        2500.00       0.625788E-003
  1730.77        2500.00       0.640122E-003
  1727.56        2500.00       0.654456E-003
  1724.36        2500.00       0.668790E-003
  1721.15        2500.00       0.683124E-003
  1717.95        2500.00       0.697458E-003
  1714.74        2500.00       0.711101E-003
  1711.54        2500.00       0.725125E-003
  1708.33        2500.00       0.738825E-003
  1705.13        2500.00       0.752524E-003
  1701.92        2500.00       0.766064E-003
  1698.72        2500.00       0.779604E-003
  1695.51        2500.00       0.793144E-003
  1692.31        2500.00       0.806685E-003
  1689.10        2500.00       0.819914E-003
  1685.90        2500.00       0.833143E-003
  1682.69        2500.00       0.846372E-003
  1679.49        2500.00       0.859601E-003
  1676.28        2500.00       0.872830E-003
  1673.08        2500.00       0.886059E-003
  1669.87        2500.00       0.899287E-003
  1666.67        2500.00       0.912516E-003
  1663.46        2500.00       0.927405E-003
  1660.26        2500.00       0.938940E-003
  1657.05        2500.00       0.948861E-003
  1653.85        2500.00       0.958782E-003
  1650.64        2500.00       0.968717E-003
  1647.44        2500.00       0.978653E-003
  1644.23        2500.00       0.988588E-003
  1641.03        2500.00       0.998523E-003
  1637.82        2500.00       0.100453E-002
  1634.62        2500.00       0.996065E-003
  1631.41        2500.00       0.989024E-003
  1628.21        2500.00       0.981984E-003
  1625.00        2500.00       0.974063E-003
  1621.79        2500.00       0.966142E-003
  1618.59        2500.00       0.958220E-003
  1615.38        2500.00       0.950299E-003
  1612.18        2500.00       0.942039E-003
  1608.97        2500.00       0.933779E-003
  1605.77        2500.00       0.925519E-003
  1602.56        2500.00       0.917258E-003
  1599.36        2500.00       0.908998E-003
  1596.15        2500.00       0.900738E-003
  1592.95        2500.00       0.892478E-003
  1589.74        2500.00       0.884218E-003
  1586.54        2500.00       0.875419E-003
  1583.33        2500.00       0.866620E-003
  1580.13        2500.00       0.857821E-003
  1576.92        2500.00       0.849022E-003
  1573.72        2500.00       0.840222E-003
  1570.51        2500.00       0.831423E-003
  1567.31        2500.00       0.822624E-003
  1564.10        2500.00       0.813825E-003
  1560.90        2500.00       0.804310E-003
  1557.69        2500.00       0.794795E-003
  1554.49        2500.00       0.785280E-003
  1551.28        2500.00       0.775765E-003
  1548.08        2500.00       0.766250E-003
  1544.87        2500.00       0.756735E-003
  1541.67        2500.00       0.747221E-003
  1538.46        2500.00       0.737706E-003
  1535.26        2500.00       0.727417E-003
  1532.05        2500.00       0.717129E-003
  1528.85        2500.00       0.706841E-003
  1525.64        2500.00       0.696553E-003
  1522.44        2500.00       0.686265E-003
  1519.23        2500.00       0.675977E-003
  1516.03        2500.00       0.665689E-003
  1512.82        2500.00       0.655401E-003
  1509.62        2500.00       0.644133E-003
  1506.41        2500.00       0.632865E-003
  1503.21        2500.00       0.621598E-003
  1500.00        2500.00       0.610330E-003
  1496.79        2500.00       0.599062E-003
  1493.59        2500.00       0.587794E-003
  1490.38        2500.00       0.576527E-003
  1487.18        2500.00       0.565259E-003
  1483.97        2500.00       0.554641E-003
  1480.77        2500.00       0.544023E-003
  1477.56        2500.00       0.536045E-003
  1474.36        2500.00       0.538870E-003
  1471.15        2500.00       0.543831E-003
  1467.95        2500.00       0.548791E-003
  1464.74        2500.00       0.553751E-003
  1461.54        2500.00       0.558712E-003
  1458.33        2500.00       0.566214E-003
  1455.13        2500.00       0.582629E-003
  1451.92        2500.00       0.582629E-003
  1448.72        2500.00       0.622636E-003
  1445.51        2500.00       0.622636E-003
  1442.31        2500.00       0.622636E-003
  1439.10        2500.00       0.622636E-003
  1435.90        2500.00       0.702378E-003
  1432.69        2500.00       0.702378E-003
  1429.49        2500.00       0.702378E-003
  1426.28        2500.00       0.702378E-003
  1423.08        2500.00       0.702378E-003
  1419.87        2500.00       0.702378E-003
  1416.67        2500.00       0.702378E-003
  1413.46        2500.00       0.702378E-003
  1410.26        2500.00       0.866273E-003
  1407.05        2500.00       0.866273E-003
  1403.85        2500.00       0.907841E-003
  1400.64        2500.00       0.929204E-003
  1397.44        2500.00       0.940776E-003
  1394.23        2500.00       0.940776E-003
  1391.03        2500.00       0.940776E-003
  1387.82        2500.00       0.940776E-003
  1384.62        2500.00       0.977418E-003
  1381.41        2500.00       0.977418E-003
  1378.21        2500.00       0.977418E-003
  1375.00        2500.00       0.977418E-003
  1371.79        2500.00       0.977418E-003
  1368.59        2500.00       0.977418E-003
  1365.38        2500.00       0.977418E-003
  1362.18        2500.00       0.977418E-003
  1358.97        2500.00       0.104611E-002
  1355.77        2500.00       0.104611E-002
  1352.56        2500.00       0.104611E-002
  1349.36        2500.00       0.104611E-002
  1346.15        2500.00       0.104611E-002
  1342.95        2500.00       0.104611E-002
  1339.74        2500.00       0.104611E-002
  1336.54        2500.00       0.104611E-002
  1333.33        2500.00       0.111005E-002
  1330.13        2500.00       0.111005E-002
  1326.92        2500.00       0.112551E-002
  1323.72        2500.00       0.113236E-002
  1320.51        2500.00       0.117577E-002
  1317.31        2500.00       0.117938E-002
  1314.10        2500.00       0.118385E-002
  1310.90        2500.00       0.118385E-002
  1307.69        2500.00       0.119315E-002
  1304.49        2500.00       0.119315E-002
  1301.28        2500.00       0.119315E-002
  1298.08        2500.00       0.119315E-002
  1294.87        2500.00       0.119315E-002
  1291.67        2500.00       0.119315E-002
  1288.46        2500.00       0.119315E-002
  1285.26        2500.00       0.119315E-002
  1282.05        2500.00       0.123214E-002
  1278.85        2500.00       0.123214E-002
  1275.64        2500.00       0.123214E-002
  1272.44        2500.00       0.123214E-002
  1269.23        2500.00       0.123214E-002
  1266.03        2500.00       0.123214E-002
  1262.82        2500.00       0.123214E-002
  1259.62        2500.00       0.123214E-002
  1256.41        2500.00       0.127438E-002
  1253.21        2500.00       0.127438E-002
  1250.00        2500.00       0.127438E-002
  1246.79        2500.00       0.127438E-002
  1243.59        2500.00       0.127438E-002
  1240.38        2500.00       0.127438E-002
  1237.18        2500.00       0.127438E-002
