|6.6.6
Archiving\03_Data\eq/QFM_m5/KHA22/KHA22_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1740.38        2500.00        63.9654                 NaN   1.91044       0.608070E-002   32.8497       0.676933       0.591477                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        63.4474                 NaN   1.84707       0.538195E-002   33.4178       0.676810       0.605565                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        62.9295                 NaN   1.78373       0.468345E-002   33.9857       0.676687       0.619648                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        62.4119                 NaN   1.72042       0.398521E-002   34.5534       0.676564       0.633726                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        61.8944                 NaN   1.65713       0.328722E-002   35.1209       0.676441       0.647799                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        61.3772                 NaN   1.59386       0.258949E-002   35.6882       0.676318       0.661867                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        60.8601                 NaN   1.53061       0.189201E-002   36.2553       0.676195       0.675930                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        60.3432                 NaN   1.46739       0.119478E-002   36.8222       0.676072       0.689987                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        59.8214                 NaN   1.39538       0.453393E-003   37.4035       0.675932       0.703338                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        59.3009                 NaN   1.32199                 NaN   37.9843       0.675790       0.717059                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        58.7812                 NaN   1.24550                 NaN   38.5673       0.675642       0.730446                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        58.2616                 NaN   1.16906                 NaN   39.1500       0.675495       0.743828                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        57.7449                 NaN   1.08927                 NaN   39.7334       0.675342       0.757040                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        57.2285                 NaN   1.00952                 NaN   40.3166       0.675188       0.770245                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        56.7122                 NaN  0.929802                 NaN   40.8995       0.675035       0.783445                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        56.1962                 NaN  0.850123                 NaN   41.4821       0.674881       0.796638                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        55.6840                 NaN  0.761231                 NaN   42.0705       0.674710       0.809497                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        55.1721                 NaN  0.672383                 NaN   42.6587       0.674539       0.822350                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.6604                 NaN  0.583580                 NaN   43.2465       0.674368       0.835195                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        54.1490                 NaN  0.494823                 NaN   43.8340       0.674197       0.848035                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        53.6378                 NaN  0.406110                 NaN   44.4212       0.674026       0.860868                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.1269                 NaN  0.317443                 NaN   45.0081       0.673855       0.873694                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        52.6162                 NaN  0.228820                 NaN   45.5947       0.673685       0.886514                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        52.1059                 NaN  0.140242                 NaN   46.1811       0.673514       0.899327                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        51.6060                 NaN  0.486307E-001            NaN   46.7583       0.673338       0.913761                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        51.1550                 NaN            NaN            NaN   47.2468       0.673244       0.924998                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        50.7620                 NaN            NaN            NaN   47.6300       0.673245       0.934773                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        50.3690                 NaN            NaN            NaN   48.0132       0.673246       0.944548                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        49.9883                 NaN            NaN            NaN   48.3841       0.673246       0.954336                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        49.6076                 NaN            NaN            NaN   48.7550       0.673247       0.964124                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        49.2269                 NaN            NaN            NaN   49.1260       0.673247       0.973913                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        48.8462                 NaN            NaN            NaN   49.4969       0.673248       0.983701                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        48.2914                 NaN            NaN            NaN   49.7945       0.673249       0.989620       0.251182                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        47.2306                 NaN            NaN            NaN   49.8822       0.673249       0.981282        1.23277                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        46.2177                 NaN            NaN            NaN   49.9623       0.673250       0.974347        2.17234                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        45.2049                 NaN            NaN            NaN   50.0425       0.673251       0.967412        3.11192                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        44.3042                 NaN            NaN            NaN   50.1106       0.673251       0.959609        3.95235                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        43.4034                 NaN            NaN            NaN   50.1787       0.673252       0.951806        4.79278                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        42.5027                 NaN            NaN            NaN   50.2469       0.673253       0.944004        5.63321                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        41.6019                 NaN            NaN            NaN   50.3150       0.673253       0.936201        6.47364                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        40.8665                 NaN            NaN            NaN   50.3632       0.673254       0.928064        7.16897                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        40.1312                 NaN            NaN            NaN   50.4114       0.673254       0.919927        7.86429                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        39.3958                 NaN            NaN            NaN   50.4596       0.673255       0.911790        8.55962                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        38.6604                 NaN            NaN            NaN   50.5078       0.673255       0.903653        9.25495                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        37.9250                 NaN            NaN            NaN   50.5560       0.673256       0.895516        9.95028                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        37.1896                 NaN            NaN            NaN   50.6042       0.673256       0.887379        10.6456                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        36.4542                 NaN            NaN            NaN   50.6524       0.673257       0.879242        11.3409                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        35.7188                 NaN            NaN            NaN   50.7005       0.673257       0.871105        12.0363                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        35.1392                 NaN            NaN            NaN   50.7305       0.673258       0.862437        12.5946                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        34.5596                 NaN            NaN            NaN   50.7604       0.673258       0.853769        13.1529                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        33.9800                 NaN            NaN            NaN   50.7904       0.673258       0.845101        13.7112                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        33.4004                 NaN            NaN            NaN   50.8203       0.673259       0.836432        14.2696                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        32.8208                 NaN            NaN            NaN   50.8503       0.673259       0.827764        14.8279                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        32.2412                 NaN            NaN            NaN   50.8802       0.673259       0.819096        15.3862                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        31.6616                 NaN            NaN            NaN   50.9102       0.673260       0.810428        15.9445                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        31.0820                 NaN            NaN            NaN   50.9401       0.673260       0.801760        16.5029                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        30.6054                 NaN            NaN            NaN   50.9590       0.673260       0.792386        16.9700                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        30.1287                 NaN            NaN            NaN   50.9778       0.673261       0.783013        17.4372                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        29.6521                 NaN            NaN            NaN   50.9967       0.673261       0.773639        17.9044                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        29.1754                 NaN            NaN            NaN   51.0155       0.673261       0.764265        18.3715                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        28.6988                 NaN            NaN            NaN   51.0344       0.673262       0.754892        18.8387                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        28.2221                 NaN            NaN            NaN   51.0532       0.673262       0.745518        19.3059                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        27.7455                 NaN            NaN            NaN   51.0721       0.673262       0.736145        19.7730                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        27.2688                 NaN            NaN            NaN   51.0909       0.673262       0.726771        20.2402                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        26.8629                 NaN            NaN            NaN   51.1031       0.673263       0.716636        20.6440                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        26.4570                 NaN            NaN            NaN   51.1153       0.673263       0.706500        21.0479                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        26.0511                 NaN            NaN            NaN   51.1275       0.673263       0.696365        21.4517                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        25.6452                 NaN            NaN            NaN   51.1397       0.673263       0.686230        21.8556                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        25.2393                 NaN            NaN            NaN   51.1519       0.673263       0.676094        22.2594                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        24.8334                 NaN            NaN            NaN   51.1641       0.673264       0.665959        22.6633                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        24.4275                 NaN            NaN            NaN   51.1763       0.673264       0.655823        23.0671                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        24.0216                 NaN            NaN            NaN   51.1885       0.673264       0.645688        23.4709                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        23.6602                 NaN            NaN            NaN   51.1979       0.673264       0.634587        23.8340                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        23.2989                 NaN            NaN            NaN   51.2073       0.673264       0.623487        24.1971                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        22.9375                 NaN            NaN            NaN   51.2166       0.673265       0.612386        24.5602                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        22.5762                 NaN            NaN            NaN   51.2260       0.673265       0.601285        24.9233                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        22.2148                 NaN            NaN            NaN   51.2354       0.673265       0.590185        25.2864                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        21.8535                 NaN            NaN            NaN   51.2447       0.673265       0.579084        25.6495                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        21.4921                 NaN            NaN            NaN   51.2541       0.673265       0.567984        26.0126                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        21.1308                 NaN            NaN            NaN   51.2635       0.673265       0.556883        26.3756                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        20.8155                 NaN            NaN            NaN   51.2708       0.673265       0.546423        26.6939                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        20.5003                 NaN            NaN            NaN   51.2782       0.673265       0.535962        27.0122                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.1136                 NaN            NaN            NaN   51.2875       0.673265       0.528102        27.2879       0.109560                 NaN            NaN            NaN            NaN
  1474.36        2500.00        19.5911                 NaN            NaN            NaN   51.2998       0.673266       0.530886        27.3914       0.513559                 NaN            NaN            NaN            NaN
  1471.15        2500.00        19.1135                 NaN            NaN            NaN   51.3050       0.673266       0.535773        27.4841       0.888489                 NaN            NaN            NaN            NaN
  1467.95        2500.00        18.6358                 NaN            NaN            NaN   51.3101       0.673266       0.540660        27.5767        1.26342                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.1582                 NaN            NaN            NaN   51.3153       0.673266       0.545546        27.6694        1.63835                 NaN            NaN            NaN            NaN
  1461.54        2500.00        17.6805                 NaN            NaN            NaN   51.3204       0.673266       0.550433        27.7621        2.01328                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.2339                 NaN            NaN            NaN   51.3166       0.673266       0.557824        27.8506        2.36779                 NaN            NaN            NaN            NaN
  1455.13        2500.00        16.7842                 NaN            NaN            NaN   51.2955       0.673267       0.573997        27.7460        2.68710       0.239938                 NaN            NaN            NaN
  1451.92        2500.00        16.7842                 NaN            NaN            NaN   51.2955       0.673267       0.573997        27.7460        2.68710       0.239938                 NaN            NaN            NaN
  1448.72        2500.00        15.8904                 NaN            NaN            NaN   51.2364       0.673267       0.613411        27.4510        3.30218       0.833378                 NaN            NaN            NaN
  1445.51        2500.00        15.8904                 NaN            NaN            NaN   51.2364       0.673267       0.613411        27.4510        3.30218       0.833378                 NaN            NaN            NaN
  1442.31        2500.00        15.8904                 NaN            NaN            NaN   51.2364       0.673267       0.613411        27.4510        3.30218       0.833378                 NaN            NaN            NaN
  1439.10        2500.00        15.8904                 NaN            NaN            NaN   51.2364       0.673267       0.613411        27.4510        3.30218       0.833378                 NaN            NaN            NaN
  1435.90        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1432.69        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1429.49        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1426.28        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1423.08        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1419.87        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1416.67        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1413.46        2500.00        14.3030                 NaN            NaN            NaN   51.1096       0.673268       0.691973        27.0400        4.41401        1.76821                 NaN            NaN            NaN
  1410.26        2500.00        11.7375                 NaN            NaN            NaN   50.8193       0.673268       0.853441        26.6779        6.24858        2.99009                 NaN            NaN            NaN
  1407.05        2500.00        11.7375                 NaN            NaN            NaN   50.8193       0.673268       0.853441        26.6779        6.24858        2.99009                 NaN            NaN            NaN
  1403.85        2500.00        11.2014                 NaN            NaN            NaN   50.7416       0.673268       0.894393        26.6448        3.20895        6.63556                 NaN            NaN            NaN
  1400.64        2500.00        10.9451                 NaN            NaN            NaN   50.7016       0.673269       0.915439        26.6351        6.82063        3.30896                 NaN            NaN            NaN
  1397.44        2500.00        10.6425                 NaN            NaN            NaN   50.7115       0.673269       0.926840        26.5607        6.93052        3.46699       0.877200E-001            NaN            NaN
  1394.23        2500.00        10.6425                 NaN            NaN            NaN   50.7115       0.673269       0.926840        26.5607        6.93052        3.46699       0.877200E-001            NaN            NaN
