|6.6.6
Archiving\03_Data\eq/QFM_m5/KHA22/KHA22_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       mang           iron           Ni             O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1923.08        2500.00        98.4828       0.215484        1.28778       0.139840E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        98.4751       0.214759        1.29422       0.139851E-001            NaN  0.193478E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        98.4302       0.196005        1.30948       0.139878E-001            NaN  0.503732E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.9409                 NaN   1.33920       0.136690E-001   1.15019       0.556026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.2829                 NaN   1.34082       0.134796E-001   1.80645       0.556302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.6473                 NaN   1.34150       0.132907E-001   2.44134       0.556566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.0111                 NaN   1.34218       0.131015E-001   3.07681       0.556829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.3743                 NaN   1.34285       0.129122E-001   3.71284       0.557091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        93.7370                 NaN   1.34352       0.127228E-001   4.34944       0.557353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        93.1465                 NaN   1.34193       0.125335E-001   4.94144       0.557588                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        92.5556                 NaN   1.34034       0.123440E-001   5.53390       0.557822                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        91.9642                 NaN   1.33874       0.121544E-001   6.12683       0.558056                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        91.3724                 NaN   1.33714       0.119647E-001   6.72022       0.558289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        90.7801                 NaN   1.33554       0.117748E-001   7.31407       0.558521                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        90.1874                 NaN   1.33393       0.115847E-001   7.90838       0.558752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        89.5942                 NaN   1.33232       0.113946E-001   8.50314       0.558982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        89.0005                 NaN   1.33070       0.112042E-001   9.09836       0.559212                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        88.4375                 NaN   1.32713       0.110120E-001   9.66491       0.559422                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        87.8742                 NaN   1.32355       0.108196E-001   10.2318       0.559631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        87.3181                 NaN   1.31937       0.106263E-001   10.7921       0.559834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        86.7677                 NaN   1.31487       0.104348E-001   11.3455       0.560034       0.140475E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        86.2157                 NaN   1.30848       0.102380E-001   11.8916       0.560234       0.137270E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        85.6633                 NaN   1.30208       0.100412E-001   12.4381       0.560433       0.260583E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        85.1105                 NaN   1.29567       0.984418E-002   12.9850       0.560631       0.383985E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        84.5574                 NaN   1.28926       0.964707E-002   13.5321       0.560829       0.507475E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        84.0265                 NaN   1.28030       0.944481E-002   14.0604       0.561006       0.624301E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        83.4953                 NaN   1.27133       0.924244E-002   14.5889       0.561182       0.741202E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        82.9638                 NaN   1.26235       0.903996E-002   15.1177       0.561357       0.858178E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        82.4320                 NaN   1.25337       0.883738E-002   15.6468       0.561532       0.975227E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        81.8999                 NaN   1.24438       0.863470E-002   16.1761       0.561705       0.109235                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        81.3676                 NaN   1.23538       0.843191E-002   16.7058       0.561878       0.120954                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        80.8349                 NaN   1.22638       0.822902E-002   17.2357       0.562050       0.132681                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        80.3020                 NaN   1.21737       0.802603E-002   17.7660       0.562221       0.144415                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        79.7871                 NaN   1.20449       0.781076E-002   18.2827       0.562368       0.155539                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        79.2720                 NaN   1.19161       0.759542E-002   18.7997       0.562513       0.166670                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        78.7566                 NaN   1.17872       0.737998E-002   19.3168       0.562658       0.177806                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        78.2410                 NaN   1.16582       0.716446E-002   19.8342       0.562802       0.188947                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        77.7253                 NaN   1.15291       0.694886E-002   20.3518       0.562945       0.200094                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        77.2093                 NaN   1.14000       0.673317E-002   20.8696       0.563087       0.211247                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        76.6931                 NaN   1.12708       0.651740E-002   21.3877       0.563228       0.222405                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        76.1767                 NaN   1.11416       0.630155E-002   21.9059       0.563368       0.233569                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        75.6695                 NaN   1.09725       0.607334E-002   22.4195       0.563486       0.244135                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        75.1622                 NaN   1.08034       0.584506E-002   22.9333       0.563603       0.254705                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        74.6547                 NaN   1.06343       0.561672E-002   23.4473       0.563719       0.265279                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        74.1470                 NaN   1.04650       0.538832E-002   23.9614       0.563834       0.275858                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        73.6392                 NaN   1.02957       0.515985E-002   24.4756       0.563948       0.286440                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        73.1313                 NaN   1.01263       0.493132E-002   24.9900       0.564061       0.297026                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        72.6232                 NaN  0.995690       0.470272E-002   25.5046       0.564173       0.307617                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        72.1150                 NaN  0.978739       0.447407E-002   26.0193       0.564285       0.318211                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        71.6044                 NaN  0.956696       0.422339E-002   26.5421       0.564373       0.328199                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        71.0936                 NaN  0.934648       0.397266E-002   27.0651       0.564460       0.338189                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        70.5828                 NaN  0.912593       0.372189E-002   27.5881       0.564546       0.348182                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        70.0719                 NaN  0.890532       0.347107E-002   28.1113       0.564632       0.358177                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        69.5609                 NaN  0.868465       0.322022E-002   28.6345       0.564716       0.368176                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        69.0499                 NaN  0.846393       0.296933E-002   29.1578       0.564799       0.378176                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        68.5387                 NaN  0.824314       0.271840E-002   29.6812       0.564882       0.388179                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        68.0275                 NaN  0.802230       0.246743E-002   30.2047       0.564963       0.398185                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        67.5204                 NaN  0.776659       0.221350E-002   30.7278       0.565026       0.407926                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        67.0133                 NaN  0.751083       0.195956E-002   31.2509       0.565089       0.417669                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        66.5062                 NaN  0.725502       0.170559E-002   31.7740       0.565150       0.427413                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        65.9990                 NaN  0.699918       0.145161E-002   32.2972       0.565211       0.437159                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        65.4918                 NaN  0.674329       0.119762E-002   32.8205       0.565270       0.446907                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        64.9846                 NaN  0.648736       0.943609E-003   33.3437       0.565328       0.456656                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        64.4773                 NaN  0.623139       0.689587E-003   33.8670       0.565386       0.466406                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        63.9701                 NaN  0.597539       0.435553E-003   34.3904       0.565442       0.476157                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        63.4571                 NaN  0.568348       0.165316E-003   34.9236       0.565484       0.485323                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        62.9451                 NaN  0.538580                 NaN   35.4560       0.565523       0.494826                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        62.4334                 NaN  0.507537                 NaN   35.9895       0.565556       0.504045                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        61.9217                 NaN  0.476492                 NaN   36.5229       0.565588       0.513265                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        61.4124                 NaN  0.444071                 NaN   37.0555       0.565613       0.522377                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        60.9031                 NaN  0.411650                 NaN   37.5881       0.565637       0.531490                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        60.3939                 NaN  0.379228                 NaN   38.1207       0.565660       0.540602                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        59.8846                 NaN  0.346806                 NaN   38.6531       0.565682       0.549714                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        59.3783                 NaN  0.310610                 NaN   39.1868       0.565689       0.558607                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        58.8720                 NaN  0.274416                 NaN   39.7204       0.565694       0.567498                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        58.3658                 NaN  0.238224                 NaN   40.2539       0.565699       0.576389                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        57.8597                 NaN  0.202035                 NaN   40.7873       0.565702       0.585280                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        57.3537                 NaN  0.165849                 NaN   41.3206       0.565704       0.594169                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        56.8477                 NaN  0.129666                 NaN   41.8538       0.565705       0.603058                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        56.3419                 NaN  0.934851E-001            NaN   42.3870       0.565705       0.611945                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        55.8362                 NaN  0.573081E-001            NaN   42.9200       0.565704       0.620832                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        55.3405                 NaN  0.198763E-001            NaN   43.4428       0.565696       0.631126                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        54.9056                 NaN            NaN            NaN   43.8896       0.565744       0.639001                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        54.5411                 NaN            NaN            NaN   44.2471       0.565855       0.645952                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        54.1765                 NaN            NaN            NaN   44.6047       0.565965       0.652906                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        53.8231                 NaN            NaN            NaN   44.9509       0.566071       0.659909                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        53.4697                 NaN            NaN            NaN   45.2972       0.566175       0.666914                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        53.1162                 NaN            NaN            NaN   45.6436       0.566279       0.673920                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        52.7628                 NaN            NaN            NaN   45.9899       0.566381       0.680929                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        52.2306                 NaN            NaN            NaN   46.2788       0.566622       0.685612       0.238345                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        51.1742                 NaN            NaN            NaN   46.4068       0.567262       0.680745        1.17098                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        50.1643                 NaN            NaN            NaN   46.5254       0.567879       0.677123        2.06532                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        49.1523                 NaN            NaN            NaN   46.6441       0.568496       0.673493        2.96158                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        48.2505                 NaN            NaN            NaN   46.7469       0.569051       0.669045        3.76446                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        47.3471                 NaN            NaN            NaN   46.8499       0.569607       0.664588        4.56887                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        46.4420                 NaN            NaN            NaN   46.9529       0.570162       0.660121        5.37483                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        45.5352                 NaN            NaN            NaN   47.0561       0.570718       0.655645        6.18232                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        44.7935                 NaN            NaN            NaN   47.1337       0.571183       0.650823        6.85080                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        44.0507                 NaN            NaN            NaN   47.2113       0.571649       0.645991        7.52034                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        43.3068                 NaN            NaN            NaN   47.2890       0.572114       0.641152        8.19095                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        42.5617                 NaN            NaN            NaN   47.3668       0.572580       0.636304        8.86261                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        41.8155                 NaN            NaN            NaN   47.4447       0.573045       0.631448        9.53534                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        41.0682                 NaN            NaN            NaN   47.5226       0.573511       0.626583        10.2091                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        40.3197                 NaN            NaN            NaN   47.6006       0.573977       0.621711        10.8840                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        39.5701                 NaN            NaN            NaN   47.6787       0.574443       0.616829        11.5599                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        38.9780                 NaN            NaN            NaN   47.7330       0.574823       0.611448        12.1027                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        38.3852                 NaN            NaN            NaN   47.7873       0.575203       0.606060        12.6462                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        37.7917                 NaN            NaN            NaN   47.8417       0.575583       0.600664        13.1904                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        37.1974                 NaN            NaN            NaN   47.8961       0.575964       0.595261        13.7353                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        36.6024                 NaN            NaN            NaN   47.9505       0.576344       0.589851        14.2808                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        36.0067                 NaN            NaN            NaN   48.0050       0.576724       0.584433        14.8271                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        35.4103                 NaN            NaN            NaN   48.0595       0.577104       0.579008        15.3741                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        34.8132                 NaN            NaN            NaN   48.1140       0.577485       0.573575        15.9217                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        34.3209                 NaN            NaN            NaN   48.1538       0.577808       0.567544        16.3800                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        33.8281                 NaN            NaN            NaN   48.1936       0.578132       0.561507        16.8387                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        33.3347                 NaN            NaN            NaN   48.2333       0.578456       0.555462        17.2980                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        32.8409                 NaN            NaN            NaN   48.2731       0.578780       0.549411        17.7577                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        32.3466                 NaN            NaN            NaN   48.3129       0.579103       0.543352        18.2180                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        31.8518                 NaN            NaN            NaN   48.3528       0.579427       0.537287        18.6787                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        31.3566                 NaN            NaN            NaN   48.3926       0.579751       0.531215        19.1399                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        30.8608                 NaN            NaN            NaN   48.4324       0.580074       0.525136        19.6016                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        30.4372                 NaN            NaN            NaN   48.4632       0.580360       0.518433        20.0008                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        30.0133                 NaN            NaN            NaN   48.4940       0.580645       0.511724        20.4003                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        29.5891                 NaN            NaN            NaN   48.5248       0.580930       0.505007        20.8002                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        29.1644                 NaN            NaN            NaN   48.5555       0.581215       0.498284        21.2005                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        28.7394                 NaN            NaN            NaN   48.5863       0.581500       0.491555        21.6012                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        28.3141                 NaN            NaN            NaN   48.6171       0.581785       0.484819        22.0022                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        27.8884                 NaN            NaN            NaN   48.6479       0.582070       0.478076        22.4036                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        27.4623                 NaN            NaN            NaN   48.6787       0.582355       0.471327        22.8053                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        27.0818                 NaN            NaN            NaN   48.7051       0.582617       0.463815        23.1667                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        26.7010                 NaN            NaN            NaN   48.7315       0.582879       0.456297        23.5283                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        26.3200                 NaN            NaN            NaN   48.7578       0.583141       0.448772        23.8903                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        25.9387                 NaN            NaN            NaN   48.7842       0.583403       0.441240        24.2525                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        25.5570                 NaN            NaN            NaN   48.8106       0.583665       0.433701        24.6150                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        25.1751                 NaN            NaN            NaN   48.8370       0.583927       0.426156        24.9778                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        24.7929                 NaN            NaN            NaN   48.8634       0.584189       0.418604        25.3409                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        24.4104                 NaN            NaN            NaN   48.8898       0.584450       0.411046        25.7043                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        24.0757                 NaN            NaN            NaN   48.9129       0.584684       0.403846        26.0229                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        23.7409                 NaN            NaN            NaN   48.9359       0.584917       0.396641        26.3417                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        23.3294                 NaN            NaN            NaN   48.9647       0.585213       0.391514        26.6213       0.107880                 NaN            NaN            NaN            NaN
  1474.36        2500.00        22.7716                 NaN            NaN            NaN   49.0051       0.585636       0.394567        26.7370       0.506001                 NaN            NaN            NaN            NaN
  1471.15        2500.00        22.2607                 NaN            NaN            NaN   49.0369       0.586030       0.399150        26.8414       0.875848                 NaN            NaN            NaN            NaN
  1467.95        2500.00        21.7492                 NaN            NaN            NaN   49.0686       0.586424       0.403739        26.9458        1.24618                 NaN            NaN            NaN            NaN
  1464.74        2500.00        21.2371                 NaN            NaN            NaN   49.1004       0.586818       0.408336        27.0504        1.61700                 NaN            NaN            NaN            NaN
  1461.54        2500.00        20.7243                 NaN            NaN            NaN   49.1321       0.587212       0.412940        27.1551        1.98831                 NaN            NaN            NaN            NaN
  1458.33        2500.00        20.2437                 NaN            NaN            NaN   49.1547       0.587588       0.419423        27.2548        2.33971                 NaN            NaN            NaN            NaN
  1455.13        2500.00        19.7584                 NaN            NaN            NaN   49.1614       0.587967       0.432587        27.1661        2.65679       0.236701                 NaN            NaN            NaN
  1451.92        2500.00        19.7577                 NaN            NaN            NaN   49.1617       0.587979       0.432603        27.1664        2.65682       0.236704                 NaN            NaN            NaN
  1448.72        2500.00        18.7914                 NaN            NaN            NaN   49.1586       0.588729       0.464459        26.9049        3.26883       0.823032                 NaN            NaN            NaN
  1445.51        2500.00        18.7908                 NaN            NaN            NaN   49.1588       0.588741       0.464476        26.9052        3.26885       0.823043                 NaN            NaN            NaN
  1442.31        2500.00        18.7902                 NaN            NaN            NaN   49.1591       0.588753       0.464493        26.9055        3.26888       0.823053                 NaN            NaN            NaN
  1439.10        2500.00        18.7896                 NaN            NaN            NaN   49.1594       0.588765       0.464510        26.9058        3.26890       0.823064                 NaN            NaN            NaN
  1435.90        2500.00        17.0651                 NaN            NaN            NaN   49.1347       0.590118       0.528485        26.5526        4.37910        1.74987                 NaN            NaN            NaN
  1432.69        2500.00        17.0646                 NaN            NaN            NaN   49.1349       0.590129       0.528504        26.5529        4.37913        1.74989                 NaN            NaN            NaN
  1429.49        2500.00        17.0641                 NaN            NaN            NaN   49.1351       0.590140       0.528522        26.5531        4.37916        1.74991                 NaN            NaN            NaN
  1426.28        2500.00        17.0635                 NaN            NaN            NaN   49.1353       0.590151       0.528541        26.5533        4.37919        1.74993                 NaN            NaN            NaN
  1423.08        2500.00        17.0630                 NaN            NaN            NaN   49.1355       0.590162       0.528560        26.5536        4.37922        1.74995                 NaN            NaN            NaN
  1419.87        2500.00        17.0625                 NaN            NaN            NaN   49.1357       0.590173       0.528578        26.5538        4.37925        1.74997                 NaN            NaN            NaN
  1416.67        2500.00        17.0620                 NaN            NaN            NaN   49.1359       0.590184       0.528597        26.5541        4.37928        1.74999                 NaN            NaN            NaN
  1413.46        2500.00        17.0614                 NaN            NaN            NaN   49.1361       0.590195       0.528615        26.5543        4.37931        1.75001                 NaN            NaN            NaN
  1410.26        2500.00        14.2451                 NaN            NaN            NaN   49.0233       0.592484       0.661713        26.2839        6.22334        2.97012                 NaN            NaN            NaN
  1407.05        2500.00        14.2447                 NaN            NaN            NaN   49.0234       0.592494       0.661735        26.2841        6.22337        2.97015                 NaN            NaN            NaN
  1403.85        2500.00        13.6500                 NaN            NaN            NaN   48.9857       0.593003       0.695742        26.2707        3.19027        6.61456                 NaN            NaN            NaN
  1400.64        2500.00        13.3647                 NaN            NaN            NaN   48.9652       0.593254       0.713308        26.2705        6.80193        3.29113                 NaN            NaN            NaN
  1397.44        2500.00        13.0241                 NaN            NaN            NaN   48.9872       0.593446       0.722633        26.2048        6.91414        3.44974       0.103957                 NaN            NaN
  1394.23        2500.00        13.0237                 NaN            NaN            NaN   48.9873       0.593455       0.722657        26.2050        6.91417        3.44977       0.103963                 NaN            NaN
