|6.6.6
Archiving\03_Data\eqLP/QFM_m2/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        500.000        99.5399       0.460115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        500.000        99.5399       0.460114                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        500.000        99.5399       0.460113                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        500.000        99.5399       0.460112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        500.000        99.5399       0.460112                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        500.000        99.5399       0.460111                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        500.000        99.5399       0.460110                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        500.000        99.5399       0.460109                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        500.000        99.5399       0.460108                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        500.000        99.5399       0.460107                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        500.000        99.5399       0.460106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        500.000        99.5399       0.460105                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        500.000        99.5399       0.460104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        500.000        99.5399       0.460103                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        500.000        99.5399       0.460102                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        500.000        99.5399       0.460101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        500.000        99.5399       0.460100                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        500.000        99.5399       0.460099                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        500.000        99.5399       0.460098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        500.000        99.5399       0.460097                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        500.000        99.5399       0.460096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        500.000        99.5399       0.460094                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        500.000        99.5399       0.460093                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        500.000        99.5399       0.460092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        500.000        99.5399       0.460091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        500.000        99.5399       0.460090                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        500.000        99.5399       0.460089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        500.000        99.5399       0.460088                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        500.000        99.5399       0.460087                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        500.000        99.5399       0.460085                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        500.000        99.5399       0.460084                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        500.000        99.5399       0.460083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        500.000        99.5399       0.460082                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        500.000        99.5399       0.460081                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        500.000        99.5399       0.460079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        500.000        99.0876       0.460081       0.452276                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        500.000        98.2786       0.460084        1.26136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        500.000        97.4810       0.460087        2.05893                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        500.000        96.6834       0.460091        2.85652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        500.000        95.6701       0.405852        3.82385       0.100186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        500.000        93.2272       0.566580E-002   5.92779       0.839343                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        92.4387                 NaN   6.71149       0.849814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        91.6828                 NaN   7.46737       0.849821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        90.9373                 NaN   8.21283       0.849828                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        90.1919                 NaN   8.95831       0.849834                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        89.4531                 NaN   9.69615       0.849841       0.891188E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        88.7006                 NaN   10.4391       0.849848       0.104416E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        87.9622                 NaN   11.1602       0.849854       0.277142E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        87.2238                 NaN   11.8813       0.849860       0.449870E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        86.5046                 NaN   12.5841       0.849867       0.614235E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        85.7853                 NaN   13.2870       0.849874       0.778602E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        85.0660                 NaN   13.9898       0.849880       0.942971E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        84.3468                 NaN   14.6926       0.849887       0.110734                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        83.6275                 NaN   15.3955       0.849894       0.127172                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        82.9082                 NaN   16.0983       0.849901       0.143610                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        82.1889                 NaN   16.8012       0.849907       0.160047                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        81.4695                 NaN   17.5041       0.849914       0.176486                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        80.7833                 NaN   18.1752       0.849921       0.191598                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        80.0970                 NaN   18.8464       0.849928       0.206711                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        79.4107                 NaN   19.5175       0.849935       0.221824                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        78.7244                 NaN   20.1887       0.849942       0.236938                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        78.0381                 NaN   20.8599       0.849949       0.252051                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        77.3518                 NaN   21.5311       0.849956       0.267165                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        76.6655                 NaN   22.2023       0.849963       0.282279                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        75.9792                 NaN   22.8735       0.849970       0.297394                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        75.3185                 NaN   23.5202       0.849978       0.311345                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        74.6579                 NaN   24.1669       0.849985       0.325296                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        73.9972                 NaN   24.8136       0.849992       0.339247                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        73.3365                 NaN   25.4603       0.850000       0.353199                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        72.6758                 NaN   26.1070       0.850007       0.367151                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        72.0151                 NaN   26.7538       0.850014       0.381103                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        71.3544                 NaN   27.4005       0.850022       0.395055                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        70.6937                 NaN   28.0473       0.850029       0.409008                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        70.0890                 NaN   28.6391       0.850036       0.421861                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        69.4843                 NaN   29.2309       0.850042       0.434716                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        68.8796                 NaN   29.8228       0.850049       0.447570                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        68.2749                 NaN   30.4146       0.850055       0.460424                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        67.6702                 NaN   31.0065       0.850062       0.473279                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        67.0654                 NaN   31.5984       0.850068       0.486134                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        66.4607                 NaN   32.1903       0.850075       0.498989                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        65.8559                 NaN   32.7821       0.850081       0.511844                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        65.2147                 NaN   33.4114       0.850090       0.523765                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        64.5735                 NaN   34.0408       0.850098       0.535686                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        63.9322                 NaN   34.6701       0.850107       0.547607                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        63.2909                 NaN   35.2994       0.850115       0.559528                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        62.6497                 NaN   35.9288       0.850124       0.571449                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        62.0084                 NaN   36.5581       0.850132       0.583371                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        61.3671                 NaN   37.1875       0.850140       0.595293                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        60.7257                 NaN   37.8169       0.850149       0.607215                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        60.1496                 NaN   38.3820       0.850156       0.618275                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        59.5734                 NaN   38.9471       0.850163       0.629336                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        58.9972                 NaN   39.5122       0.850171       0.640397                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        58.4210                 NaN   40.0773       0.850178       0.651458                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        57.8448                 NaN   40.6425       0.850185       0.662519                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        57.2686                 NaN   41.2076       0.850193       0.673580                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        56.6924                 NaN   41.7728       0.850200       0.684642                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        56.1161                 NaN   42.3379       0.850207       0.695704                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        55.5830                 NaN   42.8608       0.850214       0.705936                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        55.0499                 NaN   43.3837       0.850221       0.716169                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        54.5167                 NaN   43.9066       0.850228       0.726402                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        53.9836                 NaN   44.4296       0.850235       0.736635                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        53.4504                 NaN   44.9525       0.850241       0.746868                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        52.9172                 NaN   45.4754       0.850248       0.757101                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        52.3841                 NaN   45.9984       0.850255       0.767335                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        51.8509                 NaN   46.5213       0.850262       0.777569                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        51.3638                 NaN   46.9987       0.850268       0.787146                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        50.8768                 NaN   47.4762       0.850275       0.796723                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        50.3898                 NaN   47.9536       0.850281       0.806300                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        49.9027                 NaN   48.4311       0.850287       0.815878                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        49.4157                 NaN   48.9086       0.850294       0.825455                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        48.9286                 NaN   49.3861       0.850300       0.835033                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        48.4415                 NaN   49.8635       0.850306       0.844611                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        47.9545                 NaN   50.3410       0.850313       0.854189                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        47.5177                 NaN   50.7688       0.850318       0.863146                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        47.0809                 NaN   51.1966       0.850324       0.872103                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.6442                 NaN   51.6244       0.850330       0.881060                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        46.2074                 NaN   52.0522       0.850336       0.890018                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        45.7706                 NaN   52.4801       0.850341       0.898975                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        45.3338                 NaN   52.9079       0.850347       0.907933                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        44.8970                 NaN   53.3357       0.850353       0.916890                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        44.4602                 NaN   53.7636       0.850359       0.925848                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        44.0721                 NaN   54.1428       0.850363       0.934754                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        43.6840                 NaN   54.5220       0.850368       0.943661                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        43.2959                 NaN   54.9012       0.850373       0.952567                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        42.9078                 NaN   55.2804       0.850377       0.961473                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        42.5161                 NaN   55.6640       0.850383       0.969537                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        42.1244                 NaN   56.0476       0.850389       0.977601                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        41.6855                 NaN   56.4791       0.850398       0.985006                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        40.9632                 NaN   56.5281       0.850400       0.982441       0.675924                 NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        40.2010                 NaN   56.5350       0.850405       0.974853        1.43878                 NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        39.4388                 NaN   56.5419       0.850410       0.967264        2.20165                 NaN            NaN            NaN            NaN            NaN
