|6.6.6
Archiving\03_Data\frac/QFM/ALH/ALH_3.tab                                  
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1902.26        2500.00        99.7275       0.272455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.7275       0.272470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.7275       0.272485                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.7275       0.272500                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.7275       0.272515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.7275       0.272530                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.7275       0.272545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.7274       0.272560                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.7274       0.272575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.7274       0.272590                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.3622       0.272672       0.365166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.4368                 NaN  0.563181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4384                 NaN  0.561593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4437                 NaN  0.556322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4449                 NaN  0.555057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4451                 NaN  0.553425       0.151847E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        98.9907                 NaN   1.00664       0.270035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.9139                 NaN  0.861036E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4492                 NaN  0.542422       0.841063E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4493                 NaN  0.541421       0.924717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4481                 NaN  0.542637       0.927766E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4589                 NaN  0.532036       0.906470E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5319                 NaN  0.460243       0.785484E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.3814                 NaN  0.608143       0.104108E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4587                 NaN  0.532180       0.910924E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4630                 NaN  0.527950       0.903057E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4634                 NaN  0.527576       0.903750E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4606                 NaN  0.530338       0.908556E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4692                 NaN  0.521876       0.891679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.4668                 NaN  0.524206       0.898412E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.4661                 NaN  0.524912       0.899251E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.4687                 NaN  0.522325       0.893846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4716                 NaN  0.519485       0.887021E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4691                 NaN  0.521952       0.891756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.4724                 NaN  0.518778       0.884912E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4719                 NaN  0.519210       0.885918E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4708                 NaN  0.520367       0.886619E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4763                 NaN  0.515009       0.873525E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4729                 NaN  0.518301       0.879648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4728                 NaN  0.518432       0.880565E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4745                 NaN  0.516763       0.873240E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4749                 NaN  0.516421       0.872869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4751                 NaN  0.516233       0.869614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4742                 NaN  0.517086       0.869428E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4737                 NaN  0.517643       0.868262E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4740                 NaN  0.517370       0.865255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4746                 NaN  0.516783       0.861794E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4740                 NaN  0.517424       0.860904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4731                 NaN  0.518320       0.859668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4721                 NaN  0.519342       0.858355E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4704                 NaN  0.521013       0.858911E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4727                 NaN  0.518829       0.851281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4682                 NaN  0.523265       0.855538E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4720                 NaN  0.519574       0.846962E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4687                 NaN  0.522759       0.849367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4680                 NaN  0.523528       0.846575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4663                 NaN  0.525232       0.846102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4663                 NaN  0.525272       0.842401E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.4647                 NaN  0.526917       0.841596E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4629                 NaN  0.528664       0.841690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4615                 NaN  0.530076       0.839713E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3832                 NaN  0.608180       0.863476E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.5353                 NaN  0.456559       0.810300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4579                 NaN  0.533797       0.834213E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4416                 NaN  0.549979       0.845055E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4627                 NaN  0.529168       0.815864E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4524                 NaN  0.539336       0.829541E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4503                 NaN  0.541467       0.827855E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4487                 NaN  0.543002       0.826345E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4486                 NaN  0.543150       0.822829E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4473                 NaN  0.544500       0.820636E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.4419                 NaN  0.549874       0.824784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.4409                 NaN  0.550933       0.820871E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4401                 NaN  0.551700       0.817989E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4384                 NaN  0.553448       0.815019E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4350                 NaN  0.556815       0.815635E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.0943                 NaN  0.892674       0.130438E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.7772                 NaN  0.219598       0.318949E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4296                 NaN  0.562341       0.810522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4250                 NaN  0.566827       0.812862E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4292                 NaN  0.562762       0.803344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.1634                 NaN  0.824877       0.116922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.6986                 NaN  0.297167       0.419148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.4051                 NaN  0.586623       0.823119E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.4163                 NaN  0.575646       0.802958E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4158                 NaN  0.576190       0.799763E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4180                 NaN  0.574061       0.793845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.4125                 NaN  0.579537       0.797928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4137                 NaN  0.578402       0.791339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4068                 NaN  0.585192       0.796710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4117                 NaN  0.580426       0.785541E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.4070                 NaN  0.585081       0.788003E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.4033                 NaN  0.588810       0.789785E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.4034                 NaN  0.588709       0.786431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.4066                 NaN  0.585595       0.776946E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.4019                 NaN  0.590270       0.780115E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.4006                 NaN  0.591613       0.779388E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.4006                 NaN  0.591616       0.775519E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.3998                 NaN  0.592422       0.773568E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3920                 NaN  0.600170       0.780424E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.4058                 NaN  0.586644       0.759893E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3974                 NaN  0.594886       0.767614E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3975                 NaN  0.594817       0.764816E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3965                 NaN  0.595852       0.762575E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1160                 NaN  0.872160       0.118052E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.6742                 NaN  0.322269       0.350970E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.4026                 NaN  0.589882       0.749319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        99.3992                 NaN  0.593355       0.749281E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.3985                 NaN  0.593997       0.748366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.3978                 NaN  0.594696       0.747589E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4007                 NaN  0.591908       0.742773E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4007                 NaN  0.591883       0.740303E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4017                 NaN  0.590978       0.736704E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4027                 NaN  0.589958       0.734102E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3229                 NaN  0.668796       0.829188E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.4825                 NaN  0.511216       0.632185E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.4067                 NaN  0.586022       0.726152E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4066                 NaN  0.586140       0.723350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4110                 NaN  0.581828       0.717305E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4124                 NaN  0.580473       0.714151E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4125                 NaN  0.580374       0.712846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.4170                 NaN  0.575925       0.706016E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.4191                 NaN  0.573885       0.703999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.4206                 NaN  0.572345       0.701241E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.4224                 NaN  0.570609       0.698110E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4267                 NaN  0.566359       0.691338E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4279                 NaN  0.565171       0.689846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4316                 NaN  0.561512       0.685308E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.3714                 NaN  0.517372       0.574583E-002  0.105443                 NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.8425                 NaN  0.167428                 NaN  0.990037                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.8587                 NaN  0.163918                 NaN  0.977364                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8754                 NaN  0.160266                 NaN  0.964367                 NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8904                 NaN  0.159187                 NaN  0.950418                 NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9045                 NaN  0.155529                 NaN  0.940014                 NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9225                 NaN  0.152853                 NaN  0.924644                 NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9364                 NaN  0.149280                 NaN  0.914357                 NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9475                 NaN  0.145705                 NaN  0.906827                 NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9651                 NaN  0.144945                 NaN  0.889982                 NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9770                 NaN  0.141295                 NaN  0.881672                 NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.4598                 NaN  0.788184E-001            NaN  0.461409                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.5288                 NaN  0.195901                 NaN   1.27530                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0154                 NaN  0.133589                 NaN  0.851041                 NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9540                 NaN  0.144557                 NaN  0.901408                 NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.1108                 NaN  0.114224                 NaN  0.774992                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0493                 NaN  0.125374                 NaN  0.825278                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0620                 NaN  0.123541                 NaN  0.814436                 NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0714                 NaN  0.120790                 NaN  0.807778                 NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0827                 NaN  0.117895                 NaN  0.799401                 NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0937                 NaN  0.117572                 NaN  0.788760                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        97.9837                 NaN  0.271629                 NaN   1.74464                 NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.3768                 NaN  0.687921E-001            NaN  0.554416                 NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1314                 NaN  0.107222                 NaN  0.761374                 NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1409                 NaN  0.106876                 NaN  0.752207                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1489                 NaN  0.101459                 NaN  0.749658                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1505                 NaN  0.100007                 NaN  0.749461                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1705                 NaN  0.974037E-001            NaN  0.732066                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1769                 NaN  0.100645                 NaN  0.722449                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1801                 NaN  0.951103E-001            NaN  0.724779                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1923                 NaN  0.916473E-001            NaN  0.716073                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.1972                 NaN  0.897017E-001            NaN  0.713102                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.2034                 NaN  0.870993E-001            NaN  0.709461                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.2094                 NaN  0.859921E-001            NaN  0.704563                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.2183                 NaN  0.829450E-001            NaN  0.698799                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.2232                 NaN  0.812261E-001            NaN  0.695580                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.2298                 NaN  0.823959E-001            NaN  0.687761                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.2353                 NaN  0.753569E-001            NaN  0.689374                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.2401                 NaN  0.743261E-001            NaN  0.685602                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0144                 NaN  0.600156E-001            NaN  0.204437       0.721139                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.1165                 NaN            NaN            NaN            NaN  0.883544                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        99.0130                 NaN            NaN            NaN            NaN  0.987035                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        99.0051                 NaN  0.127487E-001            NaN            NaN  0.982179                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.9837                 NaN            NaN            NaN            NaN   1.01631                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.9742                 NaN            NaN            NaN            NaN   1.02576                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.9525                 NaN            NaN            NaN            NaN   1.04753                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.7204                 NaN            NaN            NaN            NaN  0.791228       0.488416                 NaN            NaN            NaN            NaN
  1461.15        2500.00        98.4972                 NaN            NaN            NaN            NaN   1.03385       0.468917                 NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5178                 NaN  0.773433E-001            NaN            NaN   1.06841       0.336428                 NaN            NaN            NaN            NaN
  1456.14        2500.00        98.5262                 NaN  0.735318E-001            NaN  0.149129E-001   1.05299       0.332322                 NaN            NaN            NaN            NaN
  1453.63        2500.00        98.5673                 NaN  0.155692                 NaN            NaN   1.07601       0.200953                 NaN            NaN            NaN            NaN
  1451.13        2500.00        98.5716                 NaN  0.153987                 NaN            NaN  0.203312        1.07111                 NaN            NaN            NaN            NaN
  1448.62        2500.00        98.5863                 NaN  0.150111                 NaN            NaN  0.210175        1.05345                 NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6001                 NaN  0.146426                 NaN            NaN   1.03859       0.214895                 NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6125                 NaN  0.143113                 NaN            NaN  0.219303        1.02511                 NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6258                 NaN  0.139415                 NaN            NaN   1.01066       0.224148                 NaN            NaN            NaN            NaN
