|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.25/T13/T13_3.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1932.33        2500.00        99.3350                 NaN  0.665007                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.82        2500.00        99.3423                 NaN  0.657652                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1927.32        2500.00        99.3445                 NaN  0.655549                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1924.81        2500.00        99.3451                 NaN  0.654894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1922.31        2500.00        99.3595                 NaN  0.640512                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.80        2500.00        99.3623                 NaN  0.637743                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1917.29        2500.00        99.3645                 NaN  0.635462                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1914.79        2500.00        99.3679                 NaN  0.632134                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1912.28        2500.00        99.3713                 NaN  0.628715                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1909.77        2500.00        99.3775                 NaN  0.622461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.27        2500.00        99.3810                 NaN  0.618967                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1904.76        2500.00        99.3827                 NaN  0.617263                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1902.26        2500.00        99.3908                 NaN  0.609226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1899.75        2500.00        99.3903                 NaN  0.608517       0.114273E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.24        2500.00        99.3874                 NaN  0.602425       0.101669E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.74        2500.00        99.3906                 NaN  0.599260       0.101143E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1892.23        2500.00        99.3923                 NaN  0.597616       0.101149E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1889.72        2500.00        99.3958                 NaN  0.594119       0.100739E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.22        2500.00        99.3983                 NaN  0.591631       0.100709E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.71        2500.00        99.4018                 NaN  0.588177       0.100096E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.4048                 NaN  0.585248       0.998839E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.3819                 NaN  0.607766       0.103701E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.4351                 NaN  0.555407       0.948986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.3604                 NaN  0.629701       0.993475E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.4652                 NaN  0.524895       0.987351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.4170                 NaN  0.573151       0.981646E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.4173                 NaN  0.572853       0.983290E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.4171                 NaN  0.573048       0.984462E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.4224                 NaN  0.567877       0.975718E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.4238                 NaN  0.566482       0.970701E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.4251                 NaN  0.565190       0.969306E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.4268                 NaN  0.563556       0.965846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.4259                 NaN  0.564482       0.966623E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2472                 NaN  0.740074       0.126888E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.6121                 NaN  0.381401       0.652820E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.4301                 NaN  0.560312       0.959070E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.4302                 NaN  0.560269       0.956182E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.4310                 NaN  0.559411       0.954376E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.4310                 NaN  0.559512       0.952089E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.4311                 NaN  0.559423       0.952427E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.4328                 NaN  0.557778       0.945224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.3821                 NaN  0.607673       0.102557E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5254                 NaN  0.466697       0.786586E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.3864                 NaN  0.603404       0.101610E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.4304                 NaN  0.560226       0.941756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4065                 NaN  0.583726       0.977648E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.5639                 NaN  0.428952       0.716761E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.3196                 NaN  0.669238       0.111269E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.4289                 NaN  0.561773       0.932709E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.4295                 NaN  0.561241       0.927334E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.4266                 NaN  0.564094       0.929480E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.4254                 NaN  0.565347       0.926787E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.4241                 NaN  0.566641       0.926138E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.4223                 NaN  0.568459       0.924108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.4725                 NaN  0.519073       0.840951E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3668                 NaN  0.623107       0.100645E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4166                 NaN  0.574134       0.922905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4158                 NaN  0.575046       0.917169E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4145                 NaN  0.576335       0.916487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4107                 NaN  0.580088       0.917020E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4083                 NaN  0.582556       0.916367E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4076                 NaN  0.583276       0.912300E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4025                 NaN  0.588308       0.914256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.3997                 NaN  0.591162       0.914752E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.3977                 NaN  0.593190       0.912666E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.3970                 NaN  0.593939       0.907999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4142                 NaN  0.576124       0.969494E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.3612                 NaN  0.630224       0.854555E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.3885                 NaN  0.602496       0.905198E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3855                 NaN  0.605409       0.904845E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.3813                 NaN  0.609586       0.906973E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.3772                 NaN  0.613774       0.906035E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.3744                 NaN  0.616596       0.904148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.3707                 NaN  0.620278       0.905810E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.3671                 NaN  0.623856       0.903085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.3643                 NaN  0.626687       0.903377E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.3596                 NaN  0.631345       0.905900E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2300                 NaN  0.758169       0.117922E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4808                 NaN  0.512987       0.619668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.0742                 NaN  0.910692       0.151214E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.6287                 NaN  0.368541       0.279408E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3432                 NaN  0.647753       0.901400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.3410                 NaN  0.650019       0.899797E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.3369                 NaN  0.654051       0.899959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.3318                 NaN  0.659222       0.901717E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3311                 NaN  0.659958       0.898561E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3303                 NaN  0.660754       0.895969E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3212                 NaN  0.669778       0.902043E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3213                 NaN  0.669688       0.897207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3175                 NaN  0.673557       0.899294E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3500                 NaN  0.641440       0.853289E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.6650                 NaN  0.330655       0.437634E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.9229                 NaN   1.06306       0.139921E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3078                 NaN  0.683262       0.894627E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3049                 NaN  0.686150       0.895001E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.3376                 NaN  0.653854       0.851081E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2686                 NaN  0.722080       0.933471E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2985                 NaN  0.692573       0.893707E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2980                 NaN  0.693069       0.892844E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2950                 NaN  0.696102       0.893521E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2968                 NaN  0.694334       0.887339E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2946                 NaN  0.696473       0.888658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2935                 NaN  0.697597       0.887668E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2919                 NaN  0.699223       0.888227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2920                 NaN  0.699184       0.885644E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2922                 NaN  0.698939       0.884366E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2877                 NaN  0.703419       0.884710E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2966                 NaN  0.694647       0.875678E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2895                 NaN  0.701650       0.884516E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2970                 NaN  0.694287       0.873189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.1662                 NaN  0.824852       0.890002E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.4197                 NaN  0.571567       0.873487E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2818                 NaN  0.709224       0.892656E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.3060                 NaN  0.685421       0.858915E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.3064                 NaN  0.685002       0.861540E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.3050                 NaN  0.686381       0.864897E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.3043                 NaN  0.687018       0.866522E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.3088                 NaN  0.682605       0.860846E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.7333                 NaN  0.401366                 NaN  0.865302                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.4404                 NaN  0.246630                 NaN   1.31294                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4756                 NaN  0.253605       0.301051E-002   1.26779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.5064                 NaN  0.226737                 NaN   1.26689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5209                 NaN  0.238894                 NaN   1.24016                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5483                 NaN  0.227905                 NaN   1.22376                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5725                 NaN  0.223704                 NaN   1.20377                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.6007                 NaN  0.218564                 NaN   1.18074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.6207                 NaN  0.214728                 NaN   1.16457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6319                 NaN  0.206262                 NaN   1.16183                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6786                 NaN  0.205507                 NaN   1.11585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6881                 NaN  0.201068                 NaN   1.11083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.7107                 NaN  0.198454                 NaN   1.09080                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7293                 NaN  0.193100                 NaN   1.07763                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7476                 NaN  0.189420                 NaN   1.06299                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7741                 NaN  0.185843                 NaN   1.04003                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.7885                 NaN  0.182623                 NaN   1.02888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8076                 NaN  0.181170                 NaN   1.01121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.8275                 NaN  0.176572                 NaN  0.995909                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8444                 NaN  0.172584                 NaN  0.982984                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8591                 NaN  0.167587                 NaN  0.973362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9588                 NaN  0.153177                 NaN  0.888045                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.8118                 NaN  0.175458                 NaN   1.01278                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.9074                 NaN  0.157201                 NaN  0.935382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.9212                 NaN  0.152117                 NaN  0.926712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.9412                 NaN  0.154590                 NaN  0.904196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.9498                 NaN  0.149186                 NaN  0.901057                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9721                 NaN  0.145228                 NaN  0.882665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.9820                 NaN  0.143603                 NaN  0.874389                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9930                 NaN  0.139580                 NaN  0.867436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.0024                 NaN  0.137557                 NaN  0.860072                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0281                 NaN  0.138180                 NaN  0.833740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.0340                 NaN  0.134366                 NaN  0.831615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0508                 NaN  0.130659                 NaN  0.818539                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0581                 NaN  0.127129                 NaN  0.814819                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0613                 NaN  0.122414                 NaN  0.816328                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0870                 NaN  0.121599                 NaN  0.791358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0910                 NaN  0.120448                 NaN  0.788525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1029                 NaN  0.116935                 NaN  0.780126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1146                 NaN  0.116581                 NaN  0.768862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1238                 NaN  0.112996                 NaN  0.763191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1321                 NaN  0.110794                 NaN  0.757062                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1462                 NaN  0.109323                 NaN  0.744458                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1514                 NaN  0.105157                 NaN  0.743457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1626                 NaN  0.103748                 NaN  0.733688                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1717                 NaN  0.101839                 NaN  0.726461                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1781                 NaN  0.977684E-001            NaN  0.724147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1853                 NaN  0.932769E-001            NaN  0.721425                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1981                 NaN  0.951995E-001            NaN  0.706713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.2032                 NaN  0.914700E-001            NaN  0.705285                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1998                 NaN  0.920227E-001            NaN  0.708206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.2353                 NaN  0.885719E-001            NaN  0.676121                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.2043                 NaN  0.942635E-001            NaN  0.701463                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.2567                 NaN  0.789935E-001            NaN  0.664296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        99.0673                 NaN  0.923659E-003            NaN  0.145899E-001  0.917217                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        99.0326                 NaN            NaN            NaN            NaN  0.967445                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        99.0380                 NaN  0.148459E-001            NaN            NaN  0.947147                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        99.0321                 NaN  0.724145E-005            NaN            NaN  0.967891                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        99.0311                 NaN  0.223716E-005            NaN            NaN  0.968864                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        99.0269                 NaN            NaN            NaN            NaN  0.973143                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        99.0193                 NaN            NaN            NaN            NaN  0.980680                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        99.0190                 NaN            NaN            NaN            NaN  0.981043                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        99.0089                 NaN            NaN            NaN            NaN  0.991137                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        99.0010                 NaN            NaN            NaN            NaN  0.998986                 NaN            NaN            NaN            NaN            NaN            NaN
