|6.6.6
Archiving\03_Data\Dfrac/QFM_m2.25/T13/T13_1.tab                       
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1704.26        2500.00        99.6229                 NaN  0.370514       0.657121E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.7870                 NaN   1.19202       0.210179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2193                 NaN  0.767280       0.134518E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2152                 NaN  0.771333       0.134667E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2518                 NaN  0.735417       0.128155E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1727                 NaN  0.813230       0.140604E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2056                 NaN  0.780979       0.134696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2045                 NaN  0.782049       0.134622E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2001                 NaN  0.786419       0.134831E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2012                 NaN  0.785446       0.133991E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.1980                 NaN  0.788540       0.134249E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.1959                 NaN  0.790729       0.134193E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.1930                 NaN  0.793578       0.134351E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.1922                 NaN  0.794414       0.134064E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.1918                 NaN  0.794844       0.133951E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.1855                 NaN  0.801074       0.134190E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.1949                 NaN  0.791803       0.132810E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.1859                 NaN  0.800663       0.134225E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.1935                 NaN  0.793221       0.132621E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.0412                 NaN  0.945332       0.135060E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.3321                 NaN  0.654634       0.132828E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.1733                 NaN  0.813119       0.135854E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.1998                 NaN  0.787110       0.130825E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.1998                 NaN  0.787037       0.131254E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.1973                 NaN  0.789534       0.131833E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.1957                 NaN  0.791081       0.132184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.1996                 NaN  0.787252       0.131405E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.5782                 NaN  0.463087                 NaN  0.958758                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.2602                 NaN  0.284720                 NaN   1.45509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2969                 NaN  0.292974       0.459478E-002   1.40557                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.3325                 NaN  0.262162                 NaN   1.40536                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3473                 NaN  0.276447                 NaN   1.37626                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3770                 NaN  0.264030                 NaN   1.35898                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.4033                 NaN  0.259300                 NaN   1.33737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.4340                 NaN  0.253566                 NaN   1.31245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4553                 NaN  0.249395                 NaN   1.29527                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4674                 NaN  0.239777                 NaN   1.29283                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.5186                 NaN  0.239063                 NaN   1.24232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.5285                 NaN  0.234110                 NaN   1.23740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5530                 NaN  0.231291                 NaN   1.21572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5731                 NaN  0.225244                 NaN   1.20170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5930                 NaN  0.221075                 NaN   1.18589                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.6218                 NaN  0.217163                 NaN   1.16101                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.6372                 NaN  0.213633                 NaN   1.14919                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.6577                 NaN  0.212116                 NaN   1.13017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6796                 NaN  0.206855                 NaN   1.11352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6979                 NaN  0.202406                 NaN   1.09970                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7138                 NaN  0.196749                 NaN   1.08945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8253                 NaN  0.179984                 NaN  0.994734                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        98.6589                 NaN  0.206347                 NaN   1.13473                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        98.7664                 NaN  0.185058                 NaN   1.04858                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7813                 NaN  0.179246                 NaN   1.03945                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        98.8028                 NaN  0.182328                 NaN   1.01488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8120                 NaN  0.176110                 NaN   1.01193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8367                 NaN  0.171605                 NaN  0.991717                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8469                 NaN  0.169917                 NaN  0.983169                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8589                 NaN  0.165285                 NaN  0.975857                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8690                 NaN  0.163035                 NaN  0.968015                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8970                 NaN  0.163966                 NaN  0.939022                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9033                 NaN  0.159556                 NaN  0.937157                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9216                 NaN  0.155324                 NaN  0.923039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9293                 NaN  0.151295                 NaN  0.919356                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9329                 NaN  0.145763                 NaN  0.921382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9611                 NaN  0.145001                 NaN  0.893925                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9648                 NaN  0.143809                 NaN  0.891346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9780                 NaN  0.139712                 NaN  0.882269                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9903                 NaN  0.139478                 NaN  0.870213                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.0005                 NaN  0.135310                 NaN  0.864188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.0096                 NaN  0.132759                 NaN  0.857619                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.0249                 NaN  0.131179                 NaN  0.843944                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0304                 NaN  0.126314                 NaN  0.843256                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0425                 NaN  0.124756                 NaN  0.832696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.0525                 NaN  0.122564                 NaN  0.824935                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0595                 NaN  0.117776                 NaN  0.822771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0674                 NaN  0.112487                 NaN  0.820079                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0810                 NaN  0.114980                 NaN  0.804067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0865                 NaN  0.110566                 NaN  0.802888                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0819                 NaN  0.111323                 NaN  0.806810                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1220                 NaN  0.107322                 NaN  0.770639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0852                 NaN  0.114399                 NaN  0.800366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1460                 NaN  0.959376E-001            NaN  0.758098                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9392                 NaN  0.112402E-002            NaN  0.166534E-001   1.04304                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.8991                 NaN            NaN            NaN            NaN   1.10094                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9035                 NaN  0.180854E-001            NaN            NaN   1.07846                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.8972                 NaN  0.883043E-005            NaN            NaN   1.10279                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.8955                 NaN  0.273036E-005            NaN            NaN   1.10448                 NaN            NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.8897                 NaN            NaN            NaN            NaN   1.11034                 NaN            NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.8805                 NaN            NaN            NaN            NaN   1.11945                 NaN            NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.8793                 NaN            NaN            NaN            NaN   1.12066                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.8673                 NaN            NaN            NaN            NaN   1.13271                 NaN            NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.8576                 NaN            NaN            NaN            NaN   1.14241                 NaN            NaN            NaN            NaN            NaN            NaN
