|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/EETA/EETA_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1461.15        500.000        98.2828                 NaN            NaN            NaN            NaN            NaN   1.09863       0.618572                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.3120                 NaN            NaN            NaN            NaN            NaN  0.607665        1.08037                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.3357                 NaN            NaN            NaN            NaN            NaN   1.06424       0.600089                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.3623                 NaN            NaN            NaN            NaN            NaN   1.04814       0.589588                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.3857                 NaN            NaN            NaN            NaN            NaN   1.03372       0.580620                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.4150                 NaN            NaN            NaN            NaN            NaN  0.573742        1.01124                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.4348                 NaN            NaN            NaN            NaN            NaN  0.999028       0.566218                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.4543                 NaN            NaN            NaN            NaN            NaN  0.987851       0.557880                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.4788                 NaN            NaN            NaN            NaN            NaN  0.970634       0.550571                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.5035                 NaN            NaN            NaN            NaN            NaN  0.955129       0.541366                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.5196                 NaN            NaN            NaN            NaN            NaN  0.943452       0.536936                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.5390                 NaN            NaN            NaN            NaN            NaN  0.530114       0.930912                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.5599                 NaN            NaN            NaN            NaN            NaN  0.917212       0.522858                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.5791                 NaN            NaN            NaN            NaN            NaN  0.904355       0.516533                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.5970                 NaN            NaN            NaN            NaN            NaN  0.892156       0.510805                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.6154                 NaN            NaN            NaN            NaN            NaN  0.504974       0.879666                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.6321                 NaN            NaN            NaN            NaN            NaN  0.868017       0.499838                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.6484                 NaN            NaN            NaN            NaN            NaN  0.859004       0.492640                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.6644                 NaN            NaN            NaN            NaN            NaN  0.847751       0.487871                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.6795                 NaN            NaN            NaN            NaN            NaN  0.483266       0.837187                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.6960                 NaN            NaN            NaN            NaN            NaN  0.827711       0.476306                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.7112                 NaN            NaN            NaN            NaN            NaN  0.817476       0.471369                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.7251                 NaN            NaN            NaN            NaN            NaN  0.467743       0.807177                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.7385                 NaN            NaN            NaN            NaN            NaN  0.799108       0.462384                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.7486                 NaN            NaN            NaN            NaN            NaN  0.458356       0.793046                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.7684                 NaN            NaN            NaN            NaN            NaN  0.780145       0.451441                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.6898                 NaN            NaN            NaN            NaN            NaN  0.850645       0.899167       0.560432                 NaN            NaN            NaN
  1393.48        500.000        97.0773                 NaN            NaN            NaN            NaN            NaN   1.15625       0.876296       0.890136                 NaN            NaN            NaN
  1390.98        500.000        97.1493                 NaN            NaN            NaN            NaN            NaN   1.12768       0.855707       0.867306                 NaN            NaN            NaN
  1388.47        500.000        97.2201                 NaN            NaN            NaN            NaN            NaN  0.834822        1.10076       0.844319                 NaN            NaN            NaN
  1385.96        500.000        97.2837                 NaN            NaN            NaN            NaN            NaN  0.815586        1.07644       0.824297                 NaN            NaN            NaN
  1383.46        500.000        97.3478                 NaN            NaN            NaN            NaN            NaN  0.796438        1.05259       0.803193                 NaN            NaN            NaN
  1380.95        500.000        97.4069                 NaN            NaN            NaN            NaN            NaN  0.778152        1.03068       0.784313                 NaN            NaN            NaN
  1378.45        500.000        97.4636                 NaN            NaN            NaN            NaN            NaN  0.761263        1.00929       0.765890                 NaN            NaN            NaN
  1375.94        500.000        97.5172                 NaN            NaN            NaN            NaN            NaN  0.990117       0.744301       0.748363                 NaN            NaN            NaN
  1373.43        500.000        97.5694                 NaN            NaN            NaN            NaN            NaN  0.970187       0.728685       0.731720                 NaN            NaN            NaN
  1370.93        500.000        97.6116                 NaN            NaN  0.216362                 NaN            NaN  0.617952       0.791531       0.762578                 NaN            NaN            NaN
  1368.42        500.000        97.6531                 NaN            NaN  0.399346                 NaN            NaN  0.845654       0.314497       0.787395                 NaN            NaN            NaN
  1365.91        500.000        97.7047                 NaN            NaN  0.402962                 NaN            NaN  0.287164       0.833647       0.771504                 NaN            NaN            NaN
  1363.41        500.000        97.7544                 NaN            NaN  0.398224                 NaN            NaN  0.820304       0.271992       0.755059                 NaN            NaN            NaN
  1360.90        500.000        97.8026                 NaN            NaN  0.418277                 NaN            NaN  0.219816       0.816277       0.743038                 NaN            NaN            NaN
  1358.40        500.000        97.8448                 NaN            NaN  0.413161                 NaN            NaN  0.803940       0.209434       0.728639                 NaN            NaN            NaN
  1355.89        500.000        97.8941                 NaN            NaN  0.413787                 NaN            NaN  0.186670       0.792991       0.712444                 NaN            NaN            NaN
  1353.38        500.000        97.9349                 NaN            NaN  0.416491                 NaN            NaN  0.164438       0.784181       0.700009                 NaN            NaN            NaN
  1350.88        500.000        97.9728                 NaN            NaN  0.418366                 NaN            NaN  0.145670       0.775293       0.687917                 NaN            NaN            NaN
  1348.37        500.000        98.0160                 NaN            NaN  0.417933                 NaN            NaN  0.766185       0.126342       0.673500                 NaN            NaN            NaN
  1345.86        500.000        98.0504                 NaN            NaN  0.420954                 NaN            NaN  0.757559       0.107582       0.663535                 NaN            NaN            NaN
  1343.36        500.000        98.0979                 NaN            NaN  0.416725                 NaN            NaN  0.744521       0.944765E-001  0.646369                 NaN            NaN            NaN
  1340.85        500.000        98.1289                 NaN            NaN  0.417345                 NaN            NaN  0.738576       0.788569E-001  0.636339                 NaN            NaN            NaN
  1338.35        500.000        98.1671                 NaN            NaN  0.417091                 NaN            NaN  0.730978       0.606678E-001  0.624163                 NaN            NaN            NaN
  1335.84        500.000        98.2010                 NaN            NaN  0.414969                 NaN            NaN  0.721659       0.499769E-001  0.612359                 NaN            NaN            NaN
  1333.33        500.000        98.2338                 NaN            NaN  0.413148                 NaN            NaN  0.379468E-001  0.713876       0.601209                 NaN            NaN            NaN
  1330.83        500.000        98.2659                 NaN            NaN  0.409331                 NaN            NaN  0.704908       0.300148E-001  0.589843                 NaN            NaN            NaN
  1328.32        500.000        98.1897                 NaN            NaN  0.347971       0.574939E-001            NaN  0.645559E-001  0.740722       0.599604                 NaN            NaN            NaN
  1325.81        500.000        98.0417                 NaN            NaN  0.244501       0.154923                 NaN  0.810800       0.125217       0.622812                 NaN            NaN            NaN
  1323.31        500.000        98.0305                 NaN            NaN  0.216678       0.177983                 NaN  0.834777       0.120987       0.619124                 NaN            NaN            NaN
  1320.80        500.000        98.0515                 NaN            NaN  0.201912       0.187238                 NaN  0.111115       0.838533       0.609670                 NaN            NaN            NaN
  1318.30        500.000        98.0544                 NaN            NaN  0.140495       0.189927                 NaN  0.787455       0.229936       0.597804                 NaN            NaN            NaN
  1315.79        500.000        98.1525                 NaN            NaN  0.213549       0.187586                 NaN  0.244475E-001  0.840026       0.581886                 NaN            NaN            NaN
  1313.28        500.000        98.1926                 NaN            NaN  0.207246       0.184617                 NaN  0.821328       0.239553E-001  0.570296                 NaN            NaN            NaN
  1310.78        500.000        98.2279                 NaN            NaN  0.177744       0.181852                 NaN  0.783775       0.736891E-001  0.554993                 NaN            NaN            NaN
  1308.27        500.000        98.2751                 NaN            NaN  0.173195       0.177827                 NaN  0.765673       0.673334E-001  0.540870                 NaN            NaN            NaN
  1305.76        500.000        98.3226                 NaN            NaN  0.169730       0.173256                 NaN  0.607503E-001  0.746795       0.526868                 NaN            NaN            NaN
  1303.26        500.000        98.3693                 NaN            NaN  0.165681       0.168565                 NaN  0.727416       0.559994E-001  0.512990                 NaN            NaN            NaN
  1300.75        500.000        98.4138                 NaN            NaN  0.160571       0.163822                 NaN  0.707509       0.547677E-001  0.499532                 NaN            NaN            NaN
  1298.25        500.000        98.4571                 NaN            NaN  0.155254       0.159129                 NaN  0.687585       0.545918E-001  0.486375                 NaN            NaN            NaN
  1295.74        500.000        98.5004                 NaN            NaN  0.151006       0.154454                 NaN  0.668229       0.525272E-001  0.473381                 NaN            NaN            NaN
  1293.23        500.000        98.5417                 NaN            NaN  0.146123       0.150078                 NaN  0.649580       0.517301E-001  0.460833                 NaN            NaN            NaN
  1290.73        500.000        98.5790                 NaN            NaN  0.140946       0.146048                 NaN  0.631478       0.529985E-001  0.449520                 NaN            NaN            NaN
  1288.22        500.000        98.6231                 NaN            NaN  0.135615       0.141044                 NaN  0.611340       0.532164E-001  0.435709                 NaN            NaN            NaN
  1285.71        500.000        98.6574                 NaN            NaN  0.129614       0.137213                 NaN  0.593480       0.571985E-001  0.425116                 NaN            NaN            NaN
  1283.21        500.000        98.6933                 NaN            NaN  0.123515       0.133041                 NaN  0.575081       0.612601E-001  0.413774                 NaN            NaN            NaN
  1280.70        500.000        98.7286                 NaN            NaN  0.117991       0.128997                 NaN  0.556926       0.646066E-001  0.402839                 NaN            NaN            NaN
  1278.20        500.000        98.7626                 NaN            NaN  0.112049       0.125276                 NaN  0.539786       0.682704E-001  0.392054                 NaN            NaN            NaN
  1275.69        500.000        98.7945                 NaN            NaN  0.106123       0.121505                 NaN  0.523243       0.726882E-001  0.381932                 NaN            NaN            NaN
  1273.18        500.000        98.8269                 NaN            NaN  0.997821E-001  0.117715                 NaN  0.788470E-001  0.505232       0.371552                 NaN            NaN            NaN
  1270.68        500.000        98.8577                 NaN            NaN  0.940293E-001  0.114223                 NaN  0.488620       0.835771E-001  0.361886                 NaN            NaN            NaN
  1268.17        500.000        98.8871                 NaN            NaN  0.877989E-001  0.110682                 NaN  0.471904       0.900440E-001  0.352426                 NaN            NaN            NaN
  1265.66        500.000        98.9155                 NaN            NaN  0.817121E-001  0.107321                 NaN  0.456196       0.960170E-001  0.343259                 NaN            NaN            NaN
  1263.16        500.000        98.9425                 NaN            NaN  0.747983E-001  0.103945                 NaN  0.104699       0.439669       0.334419                 NaN            NaN            NaN
  1260.65        500.000        91.0777                 NaN            NaN            NaN  0.373849                 NaN   1.08039        1.14210        1.21805        5.10793                 NaN            NaN
  1258.15        500.000        90.5109                 NaN            NaN            NaN  0.385360                 NaN   1.12212        1.16862        1.26646        5.54659                 NaN            NaN
  1255.64        500.000        91.5657                 NaN            NaN            NaN  0.345907                 NaN   1.04954       0.983071        1.13223        4.92354                 NaN            NaN
  1253.13        500.000        92.4167                 NaN            NaN            NaN  0.314391                 NaN  0.954387       0.868073        1.02263        4.42380                 NaN            NaN
  1250.63        500.000        93.1149                 NaN            NaN            NaN  0.287716                 NaN  0.874815       0.774895       0.931574        4.01606                 NaN            NaN
  1248.12        500.000        93.7056                 NaN            NaN            NaN  0.265279                 NaN  0.694156       0.807726       0.853502        3.67378                 NaN            NaN
  1245.61        500.000        94.2058                 NaN            NaN            NaN  0.245225                 NaN  0.749237       0.628643       0.786629        3.38444                 NaN            NaN
  1243.11        500.000        94.6451                 NaN            NaN            NaN  0.228190                 NaN  0.698104       0.568543       0.727029        3.13304                 NaN            NaN
  1240.60        500.000        95.0213                 NaN            NaN            NaN  0.212245                 NaN  0.521779       0.651974       0.675561        2.91710                 NaN            NaN
  1238.10        500.000        95.3611                 NaN            NaN            NaN  0.197354                 NaN  0.480498       0.609237       0.628429        2.72338                 NaN            NaN
  1235.59        500.000        95.6682                 NaN            NaN            NaN  0.184004                 NaN  0.441934       0.570601       0.585260        2.54999                 NaN            NaN
  1233.08        500.000        95.9399                 NaN            NaN            NaN  0.171404                 NaN  0.410586       0.534462       0.546739        2.39694                 NaN            NaN
  1230.58        500.000        96.1875                 NaN            NaN            NaN  0.159562                 NaN  0.500699       0.383913       0.511370        2.25691                 NaN            NaN
  1228.07        500.000        96.4134                 NaN            NaN            NaN  0.148540                 NaN  0.359591       0.469414       0.478822        2.13024                 NaN            NaN
  1225.56        500.000        96.6173                 NaN            NaN            NaN  0.137738                 NaN  0.341762       0.439073       0.449301        2.01482                 NaN            NaN
  1223.06        500.000        96.8037                 NaN            NaN            NaN  0.127917                 NaN  0.411097       0.325258       0.422200        1.90984                 NaN            NaN
  1220.55        500.000        96.9810                 NaN            NaN            NaN  0.118824                 NaN  0.308512       0.385084       0.396129        1.81044                 NaN            NaN
  1218.05        500.000        97.1410                 NaN            NaN            NaN  0.110039                 NaN  0.360420       0.295574       0.372658        1.72028                 NaN            NaN
  1215.54        500.000        97.2918                 NaN            NaN            NaN  0.102204                 NaN  0.337275       0.282268       0.350532        1.63597                 NaN            NaN
  1213.03        500.000        97.4264                 NaN            NaN            NaN  0.941241E-001            NaN  0.314515       0.275364       0.330762        1.55887                 NaN            NaN
  1210.53        500.000        97.5508                 NaN            NaN            NaN  0.866336E-001            NaN  0.294776       0.267766       0.312263        1.48776                 NaN            NaN
  1208.02        500.000        74.7453                 NaN            NaN            NaN  0.542390                 NaN   1.77830       0.523557        2.11578        10.1869        10.1078                 NaN
  1205.51        500.000        35.5639                 NaN            NaN   1.16014        1.15793                 NaN   4.44090                 NaN   5.39404        25.6569        26.6262                 NaN
  1203.01        500.000        82.6588                 NaN            NaN  0.340871       0.328829                 NaN   1.44720                 NaN   1.48748        6.88656        6.85021                 NaN
  1200.50        500.000        98.5470                 NaN            NaN            NaN            NaN            NaN  0.613695                 NaN  0.304247       0.535078                 NaN            NaN
  1197.99        500.000        97.1143                 NaN            NaN            NaN            NaN            NaN  0.284538                 NaN  0.179795       0.793437        1.62287       0.503191E-002
  1195.49        500.000        93.4536                 NaN            NaN            NaN            NaN            NaN  0.874306       0.204200       0.565085        2.77398        2.12886                 NaN
  1192.98        500.000        85.7795                 NaN            NaN            NaN  0.225422                 NaN  0.734777       0.638428        1.17666        5.77946        5.66576                 NaN
  1190.48        500.000        84.5391                 NaN            NaN            NaN  0.244566                 NaN  0.602926       0.869752        1.25577        6.29323        6.19464                 NaN
  1187.97        500.000        80.3717                 NaN            NaN            NaN  0.344779                 NaN  0.540103        1.02244        1.53652        8.13727        8.04714                 NaN
  1185.46        500.000        77.1943                 NaN            NaN  0.309480       0.367410                 NaN   1.33315                 NaN   1.71778        9.76165        9.31622                 NaN
  1182.96        500.000                 NaN            NaN            NaN   1.19426        1.54322                 NaN   5.05569                 NaN   7.13958        43.5955        41.4717                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.22354        1.52477                 NaN   5.04927                 NaN   7.14405        43.5964        41.4620                 NaN
  1177.94        500.000                 NaN            NaN            NaN   1.24526        1.51686                 NaN   5.03296                 NaN   7.14773        43.5939        41.4633                 NaN
  1175.44        500.000                 NaN            NaN            NaN   1.26723        1.50855                 NaN   5.01721                 NaN   7.15143        43.5914        41.4642                 NaN
  1172.93        500.000                 NaN            NaN            NaN   1.27251        1.51029                 NaN   5.00205                 NaN   7.15548        43.5883        41.4714                 NaN
  1170.43        500.000                 NaN            NaN            NaN   1.29442        1.50213                 NaN   4.98619                 NaN   7.15920        43.5856        41.4725                 NaN
  1167.92        500.000                 NaN            NaN            NaN   1.31604        1.49396                 NaN   4.97079                 NaN   7.16287        43.5828        41.4735                 NaN
  1165.41        500.000                 NaN            NaN            NaN   1.33791        1.48607                 NaN   4.95436                 NaN   7.16629        43.5806        41.4748                 NaN
  1162.91        500.000                 NaN            NaN            NaN   1.38068        1.46348                 NaN   4.94116                 NaN   7.17043        43.5786        41.4657                 NaN
  1160.40        500.000                 NaN            NaN            NaN   1.37966        1.46950                 NaN   4.92665                 NaN   7.17389        43.5742        41.4761                 NaN
  1157.89        500.000                 NaN            NaN            NaN   1.29960        1.52467                 NaN   4.93098                 NaN   7.15849        43.5706        41.5157                 NaN
  1155.39        500.000                 NaN            NaN            NaN   1.43329        1.45550                 NaN   4.88050                 NaN   7.18057        43.5641        41.4860                 NaN
  1152.88        500.000                 NaN            NaN            NaN   1.45351        1.44716                 NaN   4.86786                 NaN   7.18429        43.5609        41.4863                 NaN
  1150.38        500.000                 NaN            NaN            NaN   1.36596        1.49328                 NaN   4.90186                 NaN   7.17957        43.5447        41.5146                 NaN
  1147.87        500.000                 NaN            NaN            NaN   1.48097        1.42911                 NaN   4.86020                 NaN   7.19217        43.5581        41.4795                 NaN
  1145.36        500.000                 NaN            NaN            NaN   1.51023        1.41860                 NaN   4.84225                 NaN   7.19518        43.5528        41.4809                 NaN
  1142.86        500.000                 NaN            NaN            NaN   1.45058        1.45412                 NaN   4.85383                 NaN   7.19559        43.5388        41.5071                 NaN
  1140.35        500.000                 NaN            NaN            NaN   3.02229                 NaN            NaN   4.58955                 NaN   7.29604        43.7328        40.8759       0.483404     
  1137.84        500.000                 NaN            NaN            NaN   3.02423                 NaN            NaN   4.58727                 NaN   7.29648        43.7299        40.8787       0.483408     
  1135.34        500.000                 NaN            NaN            NaN   3.00731                 NaN            NaN   4.64919                 NaN   7.31499        43.6709        40.8796       0.478030     
  1132.83        500.000                 NaN            NaN            NaN   3.03612                 NaN            NaN   4.57777                 NaN   7.30721        43.7057        40.8915       0.481682     
  1130.33        500.000                 NaN            NaN            NaN   3.04625                 NaN            NaN   4.55676                 NaN   7.30325        43.7143        40.8965       0.482983     
  1127.82        500.000                 NaN            NaN            NaN   3.03017                 NaN            NaN   4.61252                 NaN   7.31792        43.6630        40.8974       0.479007     
  1125.31        500.000                 NaN            NaN            NaN   3.03779                 NaN            NaN   4.60060                 NaN   7.31898        43.6601        40.9033       0.479259     
  1122.81        500.000                 NaN            NaN            NaN   3.06017                 NaN            NaN   4.52230                 NaN   7.29828        43.7280        40.9064       0.484794     
  1120.30        500.000                 NaN            NaN            NaN   3.05352                 NaN            NaN   4.54387                 NaN   7.30408        43.7076        40.9076       0.483259     
  1117.79        500.000                 NaN            NaN            NaN   3.05920                 NaN            NaN   4.56616                 NaN   7.32221        43.6514        40.9207       0.480272     
  1115.29        500.000                 NaN            NaN            NaN   3.06528                 NaN            NaN   4.55689                 NaN   7.32391        43.6467        40.9266       0.480596     
  1112.78        500.000                 NaN            NaN            NaN   3.05721                 NaN            NaN   4.53785                 NaN   7.30459        43.7018        40.9151       0.483417     
  1110.28        500.000                 NaN            NaN            NaN   3.07785                 NaN            NaN   4.53709                 NaN   7.32532        43.6421        40.9367       0.480944     
  1107.77        500.000                 NaN            NaN            NaN   3.08346                 NaN            NaN   4.52905                 NaN   7.32518        43.6385        40.9427       0.481121     
  1105.26        500.000                 NaN            NaN            NaN   3.09032                 NaN            NaN   4.51771                 NaN   7.32766        43.6352        40.9476       0.481426     
  1102.76        500.000                 NaN            NaN            NaN   3.09781                 NaN            NaN   4.50598                 NaN   7.32928        43.6310        40.9541       0.481815     
  1100.25        500.000                 NaN            NaN            NaN   3.10374                 NaN            NaN   4.49679                 NaN   7.33050        43.6274        40.9595       0.482041     
  1097.74        500.000                 NaN            NaN            NaN   3.06844                 NaN            NaN   4.51758                 NaN   7.30642        43.6916        40.9322       0.483742     
  1095.24        500.000                 NaN            NaN            NaN   3.11519                 NaN            NaN   4.47934                 NaN   7.33306        43.6198        40.9701       0.482459     
  1092.73        500.000                 NaN            NaN            NaN   3.12074                 NaN            NaN   4.47095                 NaN   7.33437        43.6159        40.9754       0.482655     
  1090.23        500.000                 NaN            NaN            NaN   3.11433                 NaN            NaN   4.48256                 NaN   7.33494        43.6124        40.9738       0.482041     
  1087.72        500.000                 NaN            NaN            NaN   3.12736                 NaN            NaN   4.46137                 NaN   7.33703        43.6078        40.9836       0.482868     
  1085.21        500.000                 NaN            NaN            NaN   3.13254                 NaN            NaN   4.45353                 NaN   7.33829        43.6040        40.9886       0.483048     
  1082.71        500.000                 NaN            NaN            NaN   3.13143                 NaN            NaN   4.45633                 NaN   7.33859        43.6014        40.9896       0.482685     
  1080.20        500.000                 NaN            NaN            NaN   3.13692                 NaN            NaN   4.44798                 NaN   7.33983        43.5976        40.9947       0.482885     
  1077.69        500.000                 NaN            NaN            NaN   3.14230                 NaN            NaN   4.43983                 NaN   7.34110        43.5938        40.9999       0.483078     
  1075.19        500.000                 NaN            NaN            NaN   3.15289                 NaN            NaN   4.42316                 NaN   7.34359        43.5879        41.0087       0.483707     
  1072.68        500.000                 NaN            NaN            NaN   3.15773                 NaN            NaN   4.41602                 NaN   7.34492        43.5838        41.0137       0.483855     
  1070.18        500.000                 NaN            NaN            NaN   3.15785                 NaN            NaN   4.41647                 NaN   7.34500        43.5819        41.0151       0.483618     
  1067.67        500.000                 NaN            NaN            NaN   3.16284                 NaN            NaN   4.40891                 NaN   7.34630        43.5780        41.0201       0.483790     
  1065.16        500.000                 NaN            NaN            NaN   3.16772                 NaN            NaN   4.40240                 NaN   7.34785        43.5730        41.0251       0.483921     
  1062.66        500.000                 NaN            NaN            NaN   3.17251                 NaN            NaN   4.39532                 NaN   7.34922        43.5688        41.0301       0.484074     
  1060.15        500.000                 NaN            NaN            NaN   3.17728                 NaN            NaN   4.38689                 NaN   7.35026        43.5662        41.0350       0.484277     
  1057.64        500.000                 NaN            NaN            NaN   3.18192                 NaN            NaN   4.38012                 NaN   7.35167        43.5619        41.0399       0.484421     
  1055.14        500.000                 NaN            NaN            NaN   3.18649                 NaN            NaN   4.37351                 NaN   7.35309        43.5575        41.0448       0.484559     
  1052.63        500.000                 NaN            NaN            NaN   3.19097                 NaN            NaN   4.36705                 NaN   7.35454        43.5531        41.0496       0.484691     
  1050.13        500.000                 NaN            NaN            NaN   3.19539                 NaN            NaN   4.36073                 NaN   7.35600        43.5486        41.0545       0.484819     
  1047.62        500.000                 NaN            NaN            NaN   3.19973                 NaN            NaN   4.35449                 NaN   7.35747        43.5441        41.0592       0.484942     
  1045.11        500.000                 NaN            NaN            NaN   3.20323                 NaN            NaN   4.35037                 NaN   7.35826        43.5392        41.0640       0.484852     
  1042.61        500.000                 NaN            NaN            NaN   3.20696                 NaN            NaN   4.34484                 NaN   7.35833        43.5373        41.0676       0.484911     
  1040.10        500.000                 NaN            NaN            NaN   3.21323                 NaN            NaN   4.33439                 NaN   7.36040        43.5328        41.0738       0.485345     
  1037.59        500.000                 NaN            NaN            NaN   3.21390                 NaN            NaN   4.33821                 NaN   7.36373        43.5237        41.0760       0.484476     
  1035.09        500.000                 NaN            NaN            NaN   3.21895                 NaN            NaN   4.33656                 NaN   7.36532        43.5107        41.0840       0.484451     
  1032.58        500.000                 NaN            NaN            NaN   3.22350                 NaN            NaN   4.33011                 NaN   7.36853        43.5037        41.0896       0.484599     
  1030.08        500.000                 NaN            NaN            NaN   3.09406                 NaN            NaN   4.46822                 NaN   7.31222        43.6445        40.9966       0.484439     
  1027.57        500.000                 NaN            NaN            NaN   3.22984                 NaN            NaN   4.32055                 NaN   7.37297        43.4920        41.0996       0.485042     
  1025.06        500.000                 NaN            NaN            NaN   3.23428                 NaN            NaN   4.31327                 NaN   7.37497        43.4883        41.1039       0.485250     
  1022.56        500.000                 NaN            NaN            NaN   3.23929                 NaN            NaN   4.29808                 NaN   7.37279        43.4978        41.1061       0.485970     
  1020.05        500.000                 NaN            NaN            NaN   3.24290                 NaN            NaN   4.29339                 NaN   7.37450        43.4925        41.1107       0.486039     
  1017.54        500.000                 NaN            NaN            NaN   3.24645                 NaN            NaN   4.28881                 NaN   7.37623        43.4872        41.1152       0.486103     
  1015.04        500.000                 NaN            NaN            NaN   3.24994                 NaN            NaN   4.28435                 NaN   7.37798        43.4818        41.1198       0.486162     
  1012.53        500.000                 NaN            NaN            NaN   3.25338                 NaN            NaN   4.28001                 NaN   7.37976        43.4763        41.1243       0.486218     
  1010.03        500.000                 NaN            NaN            NaN   3.25676                 NaN            NaN   4.27578                 NaN   7.38156        43.4708        41.1289       0.486269     
  1007.52        500.000                 NaN            NaN            NaN   3.26009                 NaN            NaN   4.27166                 NaN   7.38338        43.4652        41.1334       0.486315     
  1005.01        500.000                 NaN            NaN            NaN   3.26336                 NaN            NaN   4.26766                 NaN   7.38523        43.4595        41.1379       0.486358     
  1002.51        500.000                 NaN            NaN            NaN   3.26659                 NaN            NaN   4.26377                 NaN   7.38710        43.4538        41.1424       0.486396     
  1000.00        500.000                 NaN            NaN            NaN   3.26976                 NaN            NaN   4.25998                 NaN   7.38899        43.4480        41.1469       0.486430     
