|6.6.6
Archiving\03_Data\fracLP/QFM_m0.5/EETA/EETA_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1461.15        500.000        98.0365                 NaN            NaN            NaN            NaN            NaN   1.25154       0.711983                 NaN            NaN            NaN            NaN
  1458.65        500.000        98.0685                 NaN            NaN            NaN            NaN            NaN  0.700061        1.23148                 NaN            NaN            NaN            NaN
  1456.14        500.000        98.0937                 NaN            NaN            NaN            NaN            NaN   1.21423       0.692082                 NaN            NaN            NaN            NaN
  1453.63        500.000        98.1227                 NaN            NaN            NaN            NaN            NaN   1.19664       0.680621                 NaN            NaN            NaN            NaN
  1451.13        500.000        98.1482                 NaN            NaN            NaN            NaN            NaN   1.18106       0.670792                 NaN            NaN            NaN            NaN
  1448.62        500.000        98.1802                 NaN            NaN            NaN            NaN            NaN  0.663707        1.15614                 NaN            NaN            NaN            NaN
  1446.12        500.000        98.2013                 NaN            NaN            NaN            NaN            NaN   1.14301       0.655637                 NaN            NaN            NaN            NaN
  1443.61        500.000        98.2218                 NaN            NaN            NaN            NaN            NaN   1.13136       0.646827                 NaN            NaN            NaN            NaN
  1441.10        500.000        98.2488                 NaN            NaN            NaN            NaN            NaN   1.11228       0.638908                 NaN            NaN            NaN            NaN
  1438.60        500.000        98.2756                 NaN            NaN            NaN            NaN            NaN   1.09551       0.628934                 NaN            NaN            NaN            NaN
  1436.09        500.000        98.2925                 NaN            NaN            NaN            NaN            NaN   1.08303       0.624522                 NaN            NaN            NaN            NaN
  1433.58        500.000        98.3131                 NaN            NaN            NaN            NaN            NaN  0.617337        1.06959                 NaN            NaN            NaN            NaN
  1431.08        500.000        98.3357                 NaN            NaN            NaN            NaN            NaN   1.05476       0.609568                 NaN            NaN            NaN            NaN
  1428.57        500.000        98.3565                 NaN            NaN            NaN            NaN            NaN   1.04071       0.602831                 NaN            NaN            NaN            NaN
  1426.07        500.000        98.3756                 NaN            NaN            NaN            NaN            NaN   1.02759       0.596818                 NaN            NaN            NaN            NaN
  1423.56        500.000        98.3952                 NaN            NaN            NaN            NaN            NaN  0.590707        1.01408                 NaN            NaN            NaN            NaN
  1421.05        500.000        98.4131                 NaN            NaN            NaN            NaN            NaN   1.00151       0.585397                 NaN            NaN            NaN            NaN
  1418.55        500.000        98.4301                 NaN            NaN            NaN            NaN            NaN  0.992182       0.577726                 NaN            NaN            NaN            NaN
  1416.04        500.000        98.4471                 NaN            NaN            NaN            NaN            NaN  0.980099       0.572822                 NaN            NaN            NaN            NaN
  1413.53        500.000        98.4630                 NaN            NaN            NaN            NaN            NaN  0.568160       0.968797                 NaN            NaN            NaN            NaN
  1411.03        500.000        98.4806                 NaN            NaN            NaN            NaN            NaN  0.958752       0.560614                 NaN            NaN            NaN            NaN
  1408.52        500.000        98.4967                 NaN            NaN            NaN            NaN            NaN  0.947839       0.555498                 NaN            NaN            NaN            NaN
  1406.02        500.000        98.5112                 NaN            NaN            NaN            NaN            NaN  0.551983       0.936797                 NaN            NaN            NaN            NaN
  1403.51        500.000        98.5254                 NaN            NaN            NaN            NaN            NaN  0.928351       0.546290                 NaN            NaN            NaN            NaN
  1401.00        500.000        98.5354                 NaN            NaN            NaN            NaN            NaN  0.542289       0.922313                 NaN            NaN            NaN            NaN
  1398.50        500.000        98.5571                 NaN            NaN            NaN            NaN            NaN  0.908129       0.534734                 NaN            NaN            NaN            NaN
  1395.99        500.000        97.4126                 NaN            NaN            NaN            NaN            NaN  0.990776        1.06606       0.530612                 NaN            NaN            NaN
  1393.48        500.000        96.7634                 NaN            NaN            NaN            NaN            NaN   1.37253        1.02150       0.842615                 NaN            NaN            NaN
  1390.98        500.000        96.8391                 NaN            NaN            NaN            NaN            NaN   1.34076       0.998962       0.821232                 NaN            NaN            NaN
  1388.47        500.000        96.9133                 NaN            NaN            NaN            NaN            NaN  0.975825        1.31115       0.799708                 NaN            NaN            NaN
  1385.96        500.000        96.9801                 NaN            NaN            NaN            NaN            NaN  0.954617        1.28432       0.780996                 NaN            NaN            NaN
  1383.46        500.000        97.0472                 NaN            NaN            NaN            NaN            NaN  0.933534        1.25805       0.761265                 NaN            NaN            NaN
  1380.95        500.000        97.1090                 NaN            NaN            NaN            NaN            NaN  0.913313        1.23401       0.743645                 NaN            NaN            NaN
  1378.45        500.000        97.1682                 NaN            NaN            NaN            NaN            NaN  0.894850        1.21050       0.726461                 NaN            NaN            NaN
  1375.94        500.000        97.2240                 NaN            NaN            NaN            NaN            NaN   1.18962       0.876204       0.710128                 NaN            NaN            NaN
  1373.43        500.000        97.2786                 NaN            NaN            NaN            NaN            NaN   1.16766       0.859051       0.694639                 NaN            NaN            NaN
  1370.93        500.000        97.3091                 NaN            NaN  0.286535                 NaN            NaN  0.745202       0.934737       0.724389                 NaN            NaN            NaN
  1368.42        500.000        97.3399                 NaN            NaN  0.530835                 NaN            NaN   1.00050       0.380102       0.748668                 NaN            NaN            NaN
  1365.91        500.000        97.3917                 NaN            NaN  0.537640                 NaN            NaN  0.347914       0.988356       0.734366                 NaN            NaN            NaN
  1363.41        500.000        97.4424                 NaN            NaN  0.533231                 NaN            NaN  0.974573       0.330274       0.719531                 NaN            NaN            NaN
  1360.90        500.000        97.4893                 NaN            NaN  0.562305                 NaN            NaN  0.267598       0.971892       0.708915                 NaN            NaN            NaN
  1358.40        500.000        97.5315                 NaN            NaN  0.557545                 NaN            NaN  0.959345       0.255575       0.696035                 NaN            NaN            NaN
  1355.89        500.000        97.5814                 NaN            NaN  0.560499                 NaN            NaN  0.228352       0.948341       0.681432                 NaN            NaN            NaN
  1353.38        500.000        97.6217                 NaN            NaN  0.566290                 NaN            NaN  0.201661       0.939919       0.670414                 NaN            NaN            NaN
  1350.88        500.000        97.6586                 NaN            NaN  0.571148                 NaN            NaN  0.179100       0.931453       0.659721                 NaN            NaN            NaN
  1348.37        500.000        97.7022                 NaN            NaN  0.572664                 NaN            NaN  0.922605       0.155723       0.646794                 NaN            NaN            NaN
  1345.86        500.000        97.7357                 NaN            NaN  0.579085                 NaN            NaN  0.914109       0.132952       0.638131                 NaN            NaN            NaN
  1343.36        500.000        97.7843                 NaN            NaN  0.575403                 NaN            NaN  0.900723       0.117053       0.622536                 NaN            NaN            NaN
  1340.85        500.000        97.8142                 NaN            NaN  0.578420                 NaN            NaN  0.895660       0.979655E-001  0.613786                 NaN            NaN            NaN
  1338.35        500.000        97.8529                 NaN            NaN  0.580045                 NaN            NaN  0.888545       0.755546E-001  0.602963                 NaN            NaN            NaN
  1335.84        500.000        97.8864                 NaN            NaN  0.579316                 NaN            NaN  0.879363       0.624053E-001  0.592479                 NaN            NaN            NaN
  1333.33        500.000        97.9189                 NaN            NaN  0.578944                 NaN            NaN  0.475081E-001  0.872005       0.582612                 NaN            NaN            NaN
  1330.83        500.000        97.9508                 NaN            NaN  0.575746                 NaN            NaN  0.863236       0.376797E-001  0.572520                 NaN            NaN            NaN
  1328.32        500.000        97.8399                 NaN            NaN  0.491215       0.955904E-001            NaN  0.812391E-001  0.909161       0.582906                 NaN            NaN            NaN
  1325.81        500.000        97.6333                 NaN            NaN  0.346383       0.258096                 NaN  0.997603       0.158003       0.606577                 NaN            NaN            NaN
  1323.31        500.000        97.6065                 NaN            NaN  0.308255       0.297250                 NaN   1.03040       0.153154       0.604455                 NaN            NaN            NaN
  1320.80        500.000        97.6215                 NaN            NaN  0.288470       0.313636                 NaN  0.141137        1.03846       0.596787                 NaN            NaN            NaN
  1318.30        500.000        97.6207                 NaN            NaN  0.201831       0.319144                 NaN  0.978527       0.293089       0.586719                 NaN            NaN            NaN
  1315.79        500.000        97.7245                 NaN            NaN  0.307744       0.316305                 NaN  0.312719E-001   1.04742       0.572716                 NaN            NaN            NaN
  1313.28        500.000        97.7665                 NaN            NaN  0.299962       0.312356                 NaN   1.02760       0.307488E-001  0.562885                 NaN            NaN            NaN
  1310.78        500.000        97.8048                 NaN            NaN  0.258350       0.308713                 NaN  0.983941       0.949193E-001  0.549314                 NaN            NaN            NaN
  1308.27        500.000        97.8559                 NaN            NaN  0.252788       0.302922                 NaN  0.964509       0.870378E-001  0.536839                 NaN            NaN            NaN
  1305.76        500.000        97.9080                 NaN            NaN  0.248801       0.296131                 NaN  0.787998E-001  0.943876       0.524409                 NaN            NaN            NaN
  1303.26        500.000        97.9596                 NaN            NaN  0.243849       0.289097                 NaN  0.922493       0.728871E-001  0.512024                 NaN            NaN            NaN
  1300.75        500.000        98.0090                 NaN            NaN  0.237315       0.281941                 NaN  0.900273       0.715304E-001  0.499979                 NaN            NaN            NaN
  1298.25        500.000        98.0572                 NaN            NaN  0.230394       0.274801                 NaN  0.877869       0.715413E-001  0.488157                 NaN            NaN            NaN
  1295.74        500.000        98.1060                 NaN            NaN  0.224989       0.267611                 NaN  0.855890       0.690684E-001  0.476421                 NaN            NaN            NaN
  1293.23        500.000        98.1525                 NaN            NaN  0.218562       0.260893                 NaN  0.834716       0.682450E-001  0.465056                 NaN            NaN            NaN
  1290.73        500.000        98.1946                 NaN            NaN  0.211643       0.254725                 NaN  0.813980       0.701519E-001  0.454866                 NaN            NaN            NaN
  1288.22        500.000        98.2454                 NaN            NaN  0.204429       0.246808                 NaN  0.790581       0.706624E-001  0.442075                 NaN            NaN            NaN
  1285.71        500.000        98.2844                 NaN            NaN  0.196108       0.240885                 NaN  0.769915       0.761903E-001  0.432467                 NaN            NaN            NaN
  1283.21        500.000        98.3259                 NaN            NaN  0.187596       0.234310                 NaN  0.748341       0.818619E-001  0.422033                 NaN            NaN            NaN
  1280.70        500.000        98.3668                 NaN            NaN  0.179877       0.227905                 NaN  0.726910       0.865993E-001  0.411945                 NaN            NaN            NaN
  1278.20        500.000        98.4062                 NaN            NaN  0.171420       0.222021                 NaN  0.706655       0.917913E-001  0.401942                 NaN            NaN            NaN
  1275.69        500.000        98.4434                 NaN            NaN  0.162956       0.216001                 NaN  0.687028       0.980328E-001  0.392555                 NaN            NaN            NaN
  1273.18        500.000        98.4815                 NaN            NaN  0.153751       0.209903                 NaN  0.106646       0.665331       0.382840                 NaN            NaN            NaN
  1270.68        500.000        98.5179                 NaN            NaN  0.145380       0.204293                 NaN  0.645297       0.113371       0.373798                 NaN            NaN            NaN
  1268.17        500.000        98.5529                 NaN            NaN  0.136212       0.198546                 NaN  0.624986       0.122495       0.364909                 NaN            NaN            NaN
  1265.66        500.000        98.5866                 NaN            NaN  0.127197       0.193086                 NaN  0.605880       0.130988       0.356266                 NaN            NaN            NaN
  1263.16        500.000        98.6189                 NaN            NaN  0.116816       0.187558                 NaN  0.143236       0.585559       0.347908                 NaN            NaN            NaN
  1260.65        500.000        90.1553                 NaN            NaN            NaN  0.672090                 NaN   1.47478        1.51736        1.26217        4.91832                 NaN            NaN
  1258.15        500.000        89.5379                 NaN            NaN            NaN  0.694579                 NaN   1.53858        1.55910        1.31565        5.35423                 NaN            NaN
  1255.64        500.000        90.6572                 NaN            NaN            NaN  0.626074                 NaN   1.40803        1.35579        1.18095        4.77195                 NaN            NaN
  1253.13        500.000        91.5626                 NaN            NaN            NaN  0.571330                 NaN   1.28712        1.20383        1.07079        4.30430                 NaN            NaN
  1250.63        500.000        92.3075                 NaN            NaN            NaN  0.524844                 NaN   1.18580        1.08034       0.979130        3.92237                 NaN            NaN
  1248.12        500.000        92.9396                 NaN            NaN            NaN  0.485747                 NaN  0.972738        1.10020       0.900382        3.60133                 NaN            NaN
  1245.61        500.000        93.4761                 NaN            NaN            NaN  0.450683                 NaN   1.02538       0.885359       0.832822        3.32967                 NaN            NaN
  1243.11        500.000        93.9491                 NaN            NaN            NaN  0.420921                 NaN  0.959727       0.804559       0.772439        3.09324                 NaN            NaN
  1240.60        500.000        94.3545                 NaN            NaN            NaN  0.392981                 NaN  0.741966       0.900297       0.720228        2.88998                 NaN            NaN
  1238.10        500.000        94.7225                 NaN            NaN            NaN  0.366663                 NaN  0.686381       0.844985       0.672246        2.70721                 NaN            NaN
  1235.59        500.000        95.0568                 NaN            NaN            NaN  0.343019                 NaN  0.634065       0.794658       0.628140        2.54327                 NaN            NaN
  1233.08        500.000        95.3534                 NaN            NaN            NaN  0.320600                 NaN  0.591656       0.747342       0.588688        2.39835                 NaN            NaN
  1230.58        500.000        95.6244                 NaN            NaN            NaN  0.299435                 NaN  0.702903       0.555567       0.552338        2.26538                 NaN            NaN
  1228.07        500.000        95.8729                 NaN            NaN            NaN  0.279624                 NaN  0.522451       0.661482       0.518769        2.14481                 NaN            NaN
  1225.56        500.000        96.0974                 NaN            NaN            NaN  0.260103                 NaN  0.498591       0.621004       0.488236        2.03468                 NaN            NaN
  1223.06        500.000        96.3034                 NaN            NaN            NaN  0.242304                 NaN  0.583523       0.476365       0.460119        1.93428                 NaN            NaN
  1220.55        500.000        96.5005                 NaN            NaN            NaN  0.225740                 NaN  0.453500       0.548467       0.432929        1.83882                 NaN            NaN
  1218.05        500.000        96.6788                 NaN            NaN            NaN  0.209654                 NaN  0.515056       0.436072       0.408394        1.75206                 NaN            NaN
  1215.54        500.000        96.8475                 NaN            NaN            NaN  0.195275                 NaN  0.483480       0.417896       0.385171        1.67065                 NaN            NaN
  1213.03        500.000        96.9979                 NaN            NaN            NaN  0.180311                 NaN  0.452264       0.409094       0.364383        1.59605                 NaN            NaN
  1210.53        500.000        97.1373                 NaN            NaN            NaN  0.166406                 NaN  0.425174       0.399164       0.344865        1.52707                 NaN            NaN
  1208.02        500.000        72.9357                 NaN            NaN            NaN   1.02562                 NaN   2.51639       0.766967        2.29097        10.2495        10.2149                 NaN
  1205.51        500.000        33.4312                 NaN            NaN   1.90642        2.12324                 NaN   6.00465                 NaN   5.64055        24.9092        25.9848                 NaN
  1203.01        500.000        81.1546                 NaN            NaN  0.586333       0.631168                 NaN   2.00589                 NaN   1.62812        6.99681        6.99709                 NaN
  1200.50        500.000        98.2289                 NaN            NaN            NaN            NaN            NaN  0.879899                 NaN  0.338714       0.552493                 NaN            NaN
  1197.99        500.000        96.8751                 NaN            NaN            NaN            NaN            NaN  0.410093                 NaN  0.200165       0.819118        1.68588       0.961115E-002
  1195.49        500.000        92.7206                 NaN            NaN            NaN            NaN            NaN   1.30558       0.292316       0.626711        2.85176        2.20299                 NaN
  1192.98        500.000        84.5425                 NaN            NaN            NaN  0.433486                 NaN   1.04725       0.943694        1.29776        5.90500        5.83030                 NaN
  1190.48        500.000        83.2153                 NaN            NaN            NaN  0.471783                 NaN  0.891028        1.23838        1.38499        6.42446        6.37410                 NaN
  1187.97        500.000        78.8628                 NaN            NaN            NaN  0.664758                 NaN  0.796517        1.44876        1.69064        8.27620        8.26035                 NaN
  1185.46        500.000        75.5485                 NaN            NaN  0.533089       0.708445                 NaN   1.88399                 NaN   1.88724        9.89052        9.54819                 NaN
  1182.96        500.000                 NaN            NaN            NaN   1.93292        2.79602                 NaN   6.68583                 NaN   7.35941        41.3490        39.8768                 NaN
  1180.45        500.000                 NaN            NaN            NaN   1.98037        2.76155                 NaN   6.67915                 NaN   7.36394        41.3500        39.8650                 NaN
  1177.94        500.000                 NaN            NaN            NaN   2.01565        2.74702                 NaN   6.65572                 NaN   7.36784        41.3490        39.8648                 NaN
  1175.44        500.000                 NaN            NaN            NaN   2.05131        2.73174                 NaN   6.63309                 NaN   7.37176        41.3480        39.8641                 NaN
  1172.93        500.000                 NaN            NaN            NaN   2.05999        2.73559                 NaN   6.61174                 NaN   7.37609        41.3467        39.8699                 NaN
  1170.43        500.000                 NaN            NaN            NaN   2.09557        2.72059                 NaN   6.58883                 NaN   7.38003        41.3455        39.8695                 NaN
  1167.92        500.000                 NaN            NaN            NaN   2.13068        2.70558                 NaN   6.56658                 NaN   7.38393        41.3443        39.8689                 NaN
  1165.41        500.000                 NaN            NaN            NaN   2.16622        2.69106                 NaN   6.54289                 NaN   7.38756        41.3435        39.8687                 NaN
  1162.91        500.000                 NaN            NaN            NaN   2.23555        2.64867                 NaN   6.52366                 NaN   7.39182        41.3424        39.8579                 NaN
  1160.40        500.000                 NaN            NaN            NaN   2.23406        2.66061                 NaN   6.50264                 NaN   7.39559        41.3401        39.8670                 NaN
  1157.89        500.000                 NaN            NaN            NaN   2.10381        2.76435                 NaN   6.50529                 NaN   7.38023        41.3406        39.9057                 NaN
  1155.39        500.000                 NaN            NaN            NaN   2.32109        2.63493                 NaN   6.43166                 NaN   7.40291        41.3347        39.8747                 NaN
  1152.88        500.000                 NaN            NaN            NaN   2.35397        2.61959                 NaN   6.41324                 NaN   7.40684        41.3329        39.8734                 NaN
  1150.38        500.000                 NaN            NaN            NaN   2.21172        2.70668                 NaN   6.45999                 NaN   7.40219        41.3197        39.8998                 NaN
  1147.87        500.000                 NaN            NaN            NaN   2.39874        2.58634                 NaN   6.40593                 NaN   7.41493        41.3315        39.8626                 NaN
  1145.36        500.000                 NaN            NaN            NaN   2.44628        2.56683                 NaN   6.37772                 NaN   7.41819        41.3282        39.8628                 NaN
  1142.86        500.000                 NaN            NaN            NaN   2.34918        2.63447                 NaN   6.39252                 NaN   7.41892        41.3174        39.8875                 NaN
  1140.35        500.000                 NaN            NaN            NaN   4.89118                 NaN            NaN   6.03998                 NaN   7.51487        41.4598        39.2393       0.854880     
  1137.84        500.000                 NaN            NaN            NaN   4.89460                 NaN            NaN   6.03578                 NaN   7.51546        41.4587        39.2406       0.854930     
  1135.34        500.000                 NaN            NaN            NaN   4.86828                 NaN            NaN   6.10679                 NaN   7.53466        41.4047        39.2402       0.845460     
  1132.83        500.000                 NaN            NaN            NaN   4.91440                 NaN            NaN   6.01792                 NaN   7.52677        41.4388        39.2502       0.851961     
  1130.33        500.000                 NaN            NaN            NaN   4.93108                 NaN            NaN   5.98989                 NaN   7.52281        41.4482        39.2537       0.854305     
  1127.82        500.000                 NaN            NaN            NaN   4.90625                 NaN            NaN   6.05344                 NaN   7.53806        41.4017        39.2532       0.847315     
  1125.31        500.000                 NaN            NaN            NaN   4.91894                 NaN            NaN   6.03595                 NaN   7.53929        41.4004        39.2576       0.847801     
  1122.81        500.000                 NaN            NaN            NaN   4.95383                 NaN            NaN   5.94721                 NaN   7.51795        41.4648        39.2586       0.857620     
  1120.30        500.000                 NaN            NaN            NaN   4.94387                 NaN            NaN   5.97204                 NaN   7.52401        41.4470        39.2582       0.854942     
  1117.79        500.000                 NaN            NaN            NaN   4.95422                 NaN            NaN   5.98610                 NaN   7.54299        41.3966        39.2703       0.849719     
  1115.29        500.000                 NaN            NaN            NaN   4.96358                 NaN            NaN   5.97284                 NaN   7.54487        41.3937        39.2747       0.850335     
  1112.78        500.000                 NaN            NaN            NaN   4.95060                 NaN            NaN   5.96332                 NaN   7.52479        41.4452        39.2607       0.855334     
  1110.28        500.000                 NaN            NaN            NaN   4.98553                 NaN            NaN   5.94319                 NaN   7.54655        41.3921        39.2816       0.851031     
  1107.77        500.000                 NaN            NaN            NaN   4.99480                 NaN            NaN   5.93128                 NaN   7.54651        41.3901        39.2859       0.851386     
  1105.26        500.000                 NaN            NaN            NaN   5.00621                 NaN            NaN   5.91474                 NaN   7.54921        41.3885        39.2894       0.851966     
  1102.76        500.000                 NaN            NaN            NaN   5.01800                 NaN            NaN   5.89798                 NaN   7.55100        41.3860        39.2943       0.852698     
  1100.25        500.000                 NaN            NaN            NaN   5.02782                 NaN            NaN   5.88452                 NaN   7.55238        41.3840        39.2981       0.853138     
  1097.74        500.000                 NaN            NaN            NaN   4.97032                 NaN            NaN   5.93559                 NaN   7.52718        41.4429        39.2679       0.856132     
  1095.24        500.000                 NaN            NaN            NaN   5.04680                 NaN            NaN   5.85874                 NaN   7.55525        41.3797        39.3055       0.853959     
  1092.73        500.000                 NaN            NaN            NaN   5.05599                 NaN            NaN   5.84630                 NaN   7.55672        41.3774        39.3092       0.854348     
  1090.23        500.000                 NaN            NaN            NaN   5.04730                 NaN            NaN   5.86111                 NaN   7.55733        41.3751        39.3059       0.853293     
  1087.72        500.000                 NaN            NaN            NaN   5.06722                 NaN            NaN   5.83157                 NaN   7.55966        41.3725        39.3143       0.854804     
  1085.21        500.000                 NaN            NaN            NaN   5.07589                 NaN            NaN   5.81987                 NaN   7.56108        41.3703        39.3177       0.855163     
  1082.71        500.000                 NaN            NaN            NaN   5.07584                 NaN            NaN   5.82220                 NaN   7.56144        41.3690        39.3170       0.854554     
  1080.20        500.000                 NaN            NaN            NaN   5.08500                 NaN            NaN   5.80978                 NaN   7.56285        41.3669        39.3206       0.854949     
  1077.69        500.000                 NaN            NaN            NaN   5.09399                 NaN            NaN   5.79762                 NaN   7.56427        41.3646        39.3241       0.855331     
  1075.19        500.000                 NaN            NaN            NaN   5.10999                 NaN            NaN   5.77435                 NaN   7.56698        41.3607        39.3315       0.856491     
  1072.68        500.000                 NaN            NaN            NaN   5.11811                 NaN            NaN   5.76361                 NaN   7.56846        41.3582        39.3348       0.856792     
  1070.18        500.000                 NaN            NaN            NaN   5.12002                 NaN            NaN   5.76264                 NaN   7.56862        41.3577        39.3346       0.856408     
  1067.67        500.000                 NaN            NaN            NaN   5.12838                 NaN            NaN   5.75140                 NaN   7.57008        41.3553        39.3381       0.856753     
  1065.16        500.000                 NaN            NaN            NaN   5.13658                 NaN            NaN   5.74088                 NaN   7.57181        41.3521        39.3416       0.857028     
  1062.66        500.000                 NaN            NaN            NaN   5.14463                 NaN            NaN   5.73020                 NaN   7.57333        41.3496        39.3449       0.857338     
  1060.15        500.000                 NaN            NaN            NaN   5.15260                 NaN            NaN   5.71890                 NaN   7.57447        41.3482        39.3481       0.857734     
  1057.64        500.000                 NaN            NaN            NaN   5.16041                 NaN            NaN   5.70861                 NaN   7.57603        41.3455        39.3514       0.858028     
  1055.14        500.000                 NaN            NaN            NaN   5.16809                 NaN            NaN   5.69853                 NaN   7.57760        41.3428        39.3547       0.858313     
  1052.63        500.000                 NaN            NaN            NaN   5.17563                 NaN            NaN   5.68865                 NaN   7.57920        41.3400        39.3580       0.858587     
  1050.13        500.000                 NaN            NaN            NaN   5.18306                 NaN            NaN   5.67896                 NaN   7.58082        41.3371        39.3612       0.858852     
  1047.62        500.000                 NaN            NaN            NaN   5.19037                 NaN            NaN   5.66941                 NaN   7.58244        41.3343        39.3644       0.859111     
  1045.11        500.000                 NaN            NaN            NaN   5.19631                 NaN            NaN   5.66269                 NaN   7.58336        41.3310        39.3676       0.858991     
  1042.61        500.000                 NaN            NaN            NaN   5.20252                 NaN            NaN   5.65465                 NaN   7.58353        41.3305        39.3696       0.859134     
  1040.10        500.000                 NaN            NaN            NaN   5.21300                 NaN            NaN   5.63921                 NaN   7.58580        41.3278        39.3743       0.859944     
  1037.59        500.000                 NaN            NaN            NaN   5.21469                 NaN            NaN   5.64282                 NaN   7.58927        41.3202        39.3746       0.858437     
  1035.09        500.000                 NaN            NaN            NaN   5.22279                 NaN            NaN   5.63729                 NaN   7.59104        41.3094        39.3810       0.858434     
  1032.58        500.000                 NaN            NaN            NaN   5.23029                 NaN            NaN   5.62700                 NaN   7.59448        41.3043        39.3852       0.858740     
  1030.08        500.000                 NaN            NaN            NaN   5.01850                 NaN            NaN   5.86987                 NaN   7.53518        41.4306        39.2875       0.858341     
  1027.57        500.000                 NaN            NaN            NaN   5.24100                 NaN            NaN   5.61298                 NaN   7.59920        41.2956        39.3916       0.859595     
  1025.06        500.000                 NaN            NaN            NaN   5.24756                 NaN            NaN   5.60273                 NaN   7.60141        41.2937        39.3946       0.860008     
  1022.56        500.000                 NaN            NaN            NaN   5.25728                 NaN            NaN   5.58334                 NaN   7.59923        41.3037        39.3951       0.861319     
  1020.05        500.000                 NaN            NaN            NaN   5.26341                 NaN            NaN   5.57577                 NaN   7.60109        41.3001        39.3981       0.861480     
  1017.54        500.000                 NaN            NaN            NaN   5.26945                 NaN            NaN   5.56835                 NaN   7.60299        41.2965        39.4011       0.861633     
  1015.04        500.000                 NaN            NaN            NaN   5.27539                 NaN            NaN   5.56109                 NaN   7.60490        41.2927        39.4041       0.861778     
  1012.53        500.000                 NaN            NaN            NaN   5.28125                 NaN            NaN   5.55398                 NaN   7.60683        41.2889        39.4071       0.861915     
  1010.03        500.000                 NaN            NaN            NaN   5.28702                 NaN            NaN   5.54701                 NaN   7.60879        41.2851        39.4101       0.862045     
  1007.52        500.000                 NaN            NaN            NaN   5.29270                 NaN            NaN   5.54020                 NaN   7.61078        41.2812        39.4130       0.862167     
  1005.01        500.000                 NaN            NaN            NaN   5.29830                 NaN            NaN   5.53352                 NaN   7.61279        41.2772        39.4160       0.862281     
  1002.51        500.000                 NaN            NaN            NaN   5.30381                 NaN            NaN   5.52699                 NaN   7.61482        41.2731        39.4189       0.862388     
  1000.00        500.000                 NaN            NaN            NaN   5.30924                 NaN            NaN   5.52060                 NaN   7.61688        41.2690        39.4218       0.862488     
