|6.6.6
Archiving\03_Data\eq/QFM_m2.25/TIS/TIS_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          11
T(K)           P(bar)         melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        an            
  2000.00        2500.00        99.0007       0.983463       0.157890E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.0007       0.983461       0.157890E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.0008       0.983460       0.157889E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.0008       0.983459       0.157889E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.0008       0.983458       0.157889E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.0008       0.983457       0.157889E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.0008       0.983455       0.157889E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.0008       0.983454       0.157888E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.0008       0.983453       0.157888E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.0008       0.983452       0.157888E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.0008       0.983450       0.157888E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.0008       0.983449       0.157888E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.0008       0.983448       0.157887E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.0008       0.983446       0.157887E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0008       0.983445       0.157887E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0008       0.983444       0.157887E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0008       0.983443       0.157887E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.0008       0.983441       0.157886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.0008       0.983440       0.157886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.0008       0.983438       0.157886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.0008       0.983437       0.157886E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.0008       0.983435       0.157885E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.0008       0.983434       0.157885E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.0008       0.983433       0.157885E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.0008       0.983431       0.157885E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.0008       0.983430       0.157884E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.0008       0.983428       0.157884E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.0008       0.983426       0.157884E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.0008       0.983425       0.157884E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.0008       0.983423       0.157883E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.0008       0.983422       0.157883E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0008       0.983420       0.157883E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.0008       0.983419       0.157883E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.0008       0.983417       0.157882E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.0008       0.983415       0.157882E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.0008       0.983413       0.157882E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.0008       0.983412       0.157882E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.0008       0.983410       0.157881E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.0008       0.983408       0.157881E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.0008       0.983406       0.157881E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.0008       0.983405       0.157880E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.0008       0.983403       0.157880E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.0008       0.983401       0.157880E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.0008       0.983399       0.157880E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.0008       0.983397       0.157879E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.0008       0.983395       0.157879E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.0008       0.983393       0.157879E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.0008       0.983392       0.157878E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.0008       0.983390       0.157878E-001            NaN            NaN            NaN            NaN            NaN            NaN
