|6.6.6
Archiving\03_Data\eq/QFM_m2.75/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       mang           O(HP)          pxmn           Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.7266       0.273449                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.7265       0.273468                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.7265       0.273487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.7265       0.273506                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.7265       0.273525                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.7265       0.273544                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.7264       0.273563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.7264       0.273583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.7264       0.273602                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.7264       0.273621                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.7264       0.273640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.7263       0.273659                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.7263       0.273679                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.7263       0.273698                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.7263       0.273718                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.7263       0.273737                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.7262       0.273757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.7262       0.273776                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.7262       0.273796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.7262       0.273815                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.7262       0.273835                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.7261       0.273854                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.7261       0.273874                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.7261       0.273894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.7261       0.273914                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.7261       0.273933                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.7260       0.273953                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.7260       0.273973                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.7260       0.273993                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.7260       0.274013                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.7260       0.274033                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.0049       0.274173       0.720877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        98.2333       0.274323        1.49242                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        97.4789       0.274468        2.24665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        96.4582       0.235182        3.20483       0.101749                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        94.0998                 NaN   5.19120       0.709020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        93.3736                 NaN   5.91700       0.709415                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        92.6604                 NaN   6.62984       0.709806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        91.9464                 NaN   7.34342       0.710196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        91.2317                 NaN   8.05775       0.710585                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        90.5162                 NaN   8.77282       0.710972                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        89.8195                 NaN   9.46895       0.711352       0.239840E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        89.1153                 NaN   10.1626       0.711744       0.103002E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        88.4227                 NaN   10.8432       0.712132       0.219700E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        87.7294                 NaN   11.5244       0.712519       0.336527E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        87.0467                 NaN   12.1953       0.712903       0.450236E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        86.3634                 NaN   12.8669       0.713285       0.564068E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        85.6793                 NaN   13.5392       0.713667       0.678022E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        84.9946                 NaN   14.2122       0.714047       0.792098E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        84.3407                 NaN   14.8549       0.714415       0.899001E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        83.6863                 NaN   15.4983       0.714782       0.100601                 NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        83.0312                 NaN   16.1423       0.715147       0.111314                 NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        82.3755                 NaN   16.7869       0.715512       0.122037                 NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        81.7193                 NaN   17.4321       0.715875       0.132770                 NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        81.0624                 NaN   18.0779       0.716236       0.143515                 NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        80.4049                 NaN   18.7243       0.716597       0.154270                 NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        79.7468                 NaN   19.3712       0.716956       0.165036                 NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        79.1265                 NaN   19.9813       0.717300       0.174890                 NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        78.5057                 NaN   20.5919       0.717642       0.184753                 NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        77.8844                 NaN   21.2030       0.717983       0.194626                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        77.2626                 NaN   21.8146       0.718322       0.204507                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        76.6402                 NaN   22.4267       0.718660       0.214398                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        76.0174                 NaN   23.0394       0.718997       0.224297                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        75.3940                 NaN   23.6525       0.719333       0.234206                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        74.7701                 NaN   24.2661       0.719667       0.244123                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        74.1744                 NaN   24.8526       0.719989       0.253102                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        73.5782                 NaN   25.4394       0.720310       0.262088                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        72.9815                 NaN   26.0268       0.720630       0.271081                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        72.3844                 NaN   26.6145       0.720948       0.280082                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        71.7869                 NaN   27.2027       0.721265       0.289091                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        71.1889                 NaN   27.7914       0.721580       0.298106                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        70.5905                 NaN   28.3804       0.721894       0.307130                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        69.9917                 NaN   28.9699       0.722207       0.316160                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        69.4201                 NaN   29.5325       0.722508       0.324876                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        68.8481                 NaN   30.0955       0.722807       0.333599                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        68.2757                 NaN   30.6589       0.723105       0.342328                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        67.7029                 NaN   31.2226       0.723401       0.351064                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        67.1298                 NaN   31.7867       0.723697       0.359806                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        66.5563                 NaN   32.3512       0.723990       0.368555                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        65.9824                 NaN   32.9160       0.724282       0.377310                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        65.4081                 NaN   33.4812       0.724573       0.386071                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        64.8700                 NaN   34.0111       0.724845       0.394022                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        64.3315                 NaN   34.5414       0.725115       0.401978                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        63.7928                 NaN   35.0719       0.725384       0.409938                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        63.2537                 NaN   35.6027       0.725652       0.417904                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        62.7144                 NaN   36.1338       0.725918       0.425875                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        62.1747                 NaN   36.6652       0.726182       0.433851                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        61.6348                 NaN   37.1969       0.726445       0.441832                 NaN            NaN            NaN            NaN            NaN            NaN
