|6.6.6
Archiving\03_Data\frac/QFM/TAY13/TAY13_6.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        2500.00        4242.30     
  1997.49        2500.00        2940.31     
  1994.99        2500.00        2940.89     
  1992.48        2500.00        2941.48     
  1989.97        2500.00        2942.08     
  1987.47        2500.00        2942.65     
  1984.96        2500.00        2943.24     
  1982.46        2500.00        2943.82     
  1979.95        2500.00        2944.41     
  1977.44        2500.00        2945.00     
  1974.94        2500.00        2945.58     
  1972.43        2500.00        2946.17     
  1969.92        2500.00        2946.75     
  1967.42        2500.00        2947.34     
  1964.91        2500.00        2947.93     
  1962.41        2500.00        2948.51     
  1959.90        2500.00        2949.10     
  1957.39        2500.00        2949.69     
  1954.89        2500.00        2950.27     
  1952.38        2500.00        2950.86     
  1949.87        2500.00        2951.44     
  1947.37        2500.00        2952.03     
  1944.86        2500.00        2952.62     
  1942.36        2500.00        2953.20     
  1939.85        2500.00        2953.79     
  1937.34        2500.00        2954.38     
  1934.84        2500.00        2954.96     
  1932.33        2500.00        2955.55     
  1929.82        2500.00        2956.13     
  1927.32        2500.00        2956.73     
  1924.81        2500.00        2957.31     
  1922.31        2500.00        2957.89     
  1919.80        2500.00        2958.48     
  1917.29        2500.00        2959.07     
  1914.79        2500.00        2959.65     
  1912.28        2500.00        2960.24     
  1909.77        2500.00        2960.82     
  1907.27        2500.00        2961.41     
  1904.76        2500.00        3158.75     
  1902.26        2500.00        3160.43     
  1899.75        2500.00        3162.20     
  1897.24        2500.00        3163.71     
  1894.74        2500.00        3168.56     
  1892.23        2500.00        3181.20     
  1889.72        2500.00        3188.26     
  1887.22        2500.00        3189.76     
  1884.71        2500.00        3191.93     
  1882.21        2500.00        3193.41     
  1879.70        2500.00        3195.17     
  1877.19        2500.00        3197.10     
  1874.69        2500.00        3199.36     
  1872.18        2500.00        3200.85     
  1869.67        2500.00        3200.79     
  1867.17        2500.00        3203.75     
  1864.66        2500.00        3205.79     
  1862.16        2500.00        3207.75     
  1859.65        2500.00        3209.54     
  1857.14        2500.00        3211.09     
  1854.64        2500.00        3212.95     
  1852.13        2500.00        3215.04     
  1849.62        2500.00        3216.81     
  1847.12        2500.00        3218.63     
  1844.61        2500.00        3220.15     
  1842.11        2500.00        3222.14     
  1839.60        2500.00        3224.01     
  1837.09        2500.00        3226.71     
  1834.59        2500.00        3228.55     
  1832.08        2500.00        3228.64     
  1829.57        2500.00        3230.55     
  1827.07        2500.00        3232.84     
  1824.56        2500.00        3234.95     
  1822.06        2500.00        3237.53     
  1819.55        2500.00        3238.42     
  1817.04        2500.00        3240.70     
  1814.54        2500.00        3242.95     
  1812.03        2500.00        3244.52     
  1809.52        2500.00        3246.10     
  1807.02        2500.00        3248.25     
  1804.51        2500.00        3249.99     
  1802.01        2500.00        3251.99     
  1799.50        2500.00        3253.88     
  1796.99        2500.00        3255.71     
  1794.49        2500.00        3257.87     
  1791.98        2500.00        3258.76     
  1789.47        2500.00        3261.16     
  1786.97        2500.00        3262.79     
  1784.46        2500.00        3264.75     
  1781.95        2500.00        3267.22     
  1779.45        2500.00        3269.37     
  1776.94        2500.00        3271.36     
  1774.44        2500.00        3273.81     
  1771.93        2500.00        3275.06     
  1769.42        2500.00        3276.72     
  1766.92        2500.00        3278.91     
  1764.41        2500.00        3281.01     
  1761.90        2500.00        3283.07     
  1759.40        2500.00        3284.77     
  1756.89        2500.00        3286.73     
  1754.39        2500.00        3288.89     
  1751.88        2500.00        3290.41     
  1749.37        2500.00        3293.17     
  1746.87        2500.00        3295.71     
  1744.36        2500.00        3296.90     
  1741.85        2500.00        3299.92     
  1739.35        2500.00        3301.43     
  1736.84        2500.00        3302.66     
  1734.34        2500.00        3305.17     
  1731.83        2500.00        3306.81     
  1729.32        2500.00        3308.17     
