|6.6.6
Archiving\03_Data\frac/QFM/TAY13/TAY13_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          57
T(K)           P(bar)         V,J/bar/mol    H,J/mol        Gruneisen_T    Ks,bar         Gs,bar         v0,km/s        vp,km/s        vs,km/s        vp/vs          rho,kg/m3      G,J/mol        cp,J/K/mol     alpha,1/K      beta,1/bar     S,J/K/mol      n,mol          N,g            Ks_{T},bar/K   Gs_{T},bar/K   Ks_{P}         Gs_P           v0_{T}         vp_{T}         vs_{T}         v0_{P}         vp_P           vs_{P}         cp/cv          vol,%          wt,%           mol,%          SiO2,mol,pfu   TiO2,mol,pfu   Al2O3,mol,pfu  Cr2O3,mol,pfu  FeO,mol,pfu    MnO,mol,pfu    MgO,mol,pfu    CaO,mol,pfu    Na2O,mol,pfu   K2O,mol,pfu    NiO,mol,pfu    O2,mol,pfu     mu[SiO2],J/mol mu[TiO2],J/mol mu[Al2O3],J/mo mu[Cr2O3],J/mo mu[FeO],J/mol  mu[MnO],J/mol  mu[MgO],J/mol  mu[CaO],J/mol  mu[Na2O],J/mol mu[K2O],J/mol  mu[NiO],J/mol  nom_ox        
  2000.00        2500.00        3.39412       -957331.       0.450204        265214.        0.00000        3.00053        3.00053        0.00000                 NaN   2945.79      -0.158451E+007   162.678       0.811779E-004  0.407185E-005   313.589       0.454074        99.9835       -36.7034      -0.115665        11.3981       0.344373E-002 -0.858355E-004 -0.867079E-004   0.00000       0.583677E-004  0.583937E-004   0.00000        1.07242        100.000        100.000        100.000       0.727315       0.175294E-002  0.298153E-001  0.480295E-002  0.251935       0.620269E-002  0.756749       0.433333E-001  0.855128E-002  0.424646E-003  0.401644E-003  0.948517E-002 -0.107633E+007 -0.119760E+007 -0.198380E+007 -0.148783E+007  -486364.       -567365.       -730414.       -915488.      -0.102885E+007 -0.118362E+007  -410035.        0.00000     
  1997.49        2500.00        3.37763       -953917.       0.445006        262501.        0.00000        2.98792        2.98792        0.00000                 NaN   2940.31      -0.157665E+007   162.005       0.813116E-004  0.408485E-005   311.759       0.446437        99.3128       -36.3599        0.00000        11.4547        0.00000      -0.854574E-004 -0.854574E-004   0.00000       0.590890E-004  0.590890E-004   0.00000        1.07228        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.949530E-002 -0.107593E+007 -0.119695E+007 -0.198255E+007 -0.148640E+007  -485823.       -566966.       -730041.       -914879.      -0.102873E+007 -0.118373E+007  -410018.        0.00000     
  1994.99        2500.00        3.37698       -954330.       0.445059        262586.        0.00000        2.98811        2.98811        0.00000                 NaN   2940.89      -0.157588E+007   162.007       0.813117E-004  0.408322E-005   311.556       0.446501        99.3132       -36.3398        0.00000        11.4527        0.00000      -0.852811E-004 -0.852811E-004   0.00000       0.590628E-004  0.590628E-004   0.00000        1.07220        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.950903E-002 -0.107546E+007 -0.119606E+007 -0.198201E+007 -0.148572E+007  -485387.       -566568.       -729682.       -914421.      -0.102719E+007 -0.118082E+007  -410139.        0.00000     
  1992.48        2500.00        3.37632       -954743.       0.445112        262671.        0.00000        2.98830        2.98830        0.00000                 NaN   2941.48      -0.157511E+007   162.009       0.813117E-004  0.408158E-005   311.352       0.446558        99.3136       -36.3241        0.00000        11.4508        0.00000      -0.851303E-004 -0.851303E-004   0.00000       0.590367E-004  0.590367E-004   0.00000        1.07211        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.952123E-002 -0.107504E+007 -0.119627E+007 -0.198085E+007 -0.148415E+007  -484842.       -566169.       -729328.       -913858.      -0.102637E+007 -0.118096E+007  -410104.        0.00000     
  1989.97        2500.00        3.37563       -955149.       0.445168        262763.        0.00000        2.98851        2.98851        0.00000                 NaN   2942.08      -0.157433E+007   162.009       0.813104E-004  0.407985E-005   311.148       0.446554        99.3136       -36.3056        0.00000        11.4494        0.00000      -0.849611E-004 -0.849611E-004   0.00000       0.590129E-004  0.590129E-004   0.00000        1.07203        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.952044E-002 -0.107452E+007 -0.119677E+007 -0.198011E+007 -0.148290E+007  -484352.       -565771.       -729019.       -913601.      -0.102626E+007 -0.118049E+007  -410205.        0.00000     
  1987.47        2500.00        3.37500       -955569.       0.445217        262842.        0.00000        2.98867        2.98867        0.00000                 NaN   2942.65      -0.157356E+007   162.013       0.813117E-004  0.407830E-005   310.944       0.446672        99.3144       -36.2872        0.00000        11.4469        0.00000      -0.847965E-004 -0.847965E-004   0.00000       0.589849E-004  0.589849E-004   0.00000        1.07195        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.954571E-002 -0.107413E+007 -0.119439E+007 -0.197909E+007 -0.148216E+007  -483837.                 NaN  -728644.       -912913.      -0.102497E+007 -0.117890E+007            NaN   0.00000     
  1984.96        2500.00        3.37434       -955982.       0.445269        262927.        0.00000        2.98886        2.98886        0.00000                 NaN   2943.24      -0.157279E+007   162.015       0.813117E-004  0.407667E-005   310.740       0.446729        99.3148       -36.2701        0.00000        11.4450        0.00000      -0.846381E-004 -0.846381E-004   0.00000       0.589589E-004  0.589589E-004   0.00000        1.07187        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.955810E-002 -0.107372E+007 -0.119405E+007 -0.197805E+007 -0.148105E+007  -483325.       -564975.       -728263.       -912381.      -0.102397E+007 -0.117863E+007  -410323.        0.00000     
  1982.46        2500.00        3.37368       -956394.       0.445321        263013.        0.00000        2.98904        2.98904        0.00000                 NaN   2943.82      -0.157202E+007   162.017       0.813116E-004  0.407503E-005   310.535       0.446786        99.3152       -36.2521        0.00000        11.4431        0.00000      -0.844740E-004 -0.844740E-004   0.00000       0.589331E-004  0.589331E-004   0.00000        1.07178        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.957025E-002 -0.107327E+007 -0.119279E+007 -0.197730E+007 -0.148002E+007  -482848.       -564577.       -727913.       -911635.      -0.102357E+007 -0.117623E+007  -410412.        0.00000     
  1979.95        2500.00        3.37302       -956808.       0.445373        263097.        0.00000        2.98923        2.98923        0.00000                 NaN   2944.41      -0.157125E+007   162.018       0.813116E-004  0.407340E-005   310.331       0.446845        99.3156       -36.2330        0.00000        11.4411        0.00000      -0.843044E-004 -0.843044E-004   0.00000       0.589071E-004  0.589071E-004   0.00000        1.07170        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.958319E-002 -0.107286E+007 -0.119267E+007 -0.197617E+007 -0.147929E+007  -482332.       -564180.       -727536.       -911345.      -0.102263E+007 -0.117603E+007  -410612.        0.00000     
  1977.44        2500.00        3.37237       -957221.       0.445425        263182.        0.00000        2.98941        2.98941        0.00000                 NaN   2945.00      -0.157048E+007   162.020       0.813116E-004  0.407177E-005   310.125       0.446904        99.3160       -36.2166        0.00000        11.4392        0.00000      -0.841500E-004 -0.841500E-004   0.00000       0.588811E-004  0.588811E-004   0.00000        1.07162        100.000        100.000        100.000       0.725834       0.175294E-002  0.298153E-001  0.480295E-002  0.251652        0.00000       0.754471       0.433333E-001  0.855128E-002  0.424646E-003   0.00000       0.959593E-002 -0.107236E+007 -0.119182E+007 -0.197537E+007 -0.147790E+007  -481826.                 NaN  -727238.       -910738.      -0.102189E+007 -0.117562E+007            NaN   0.00000     
