|6.6.6
Archiving\03_Data\eq/QFM_m2.25/GRV/GRV_1.tab                              
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           9
T(K)           P(bar)         melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)       
  2000.00        2500.00        99.1677       0.832269                 NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.1677       0.832268                 NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.1677       0.832267                 NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.1677       0.832266                 NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.1677       0.832265                 NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.1677       0.832265                 NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.1677       0.832264                 NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.1677       0.832263                 NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.1677       0.832262                 NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.1677       0.832261                 NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.1677       0.832260                 NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1677       0.832258                 NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1677       0.832257                 NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1677       0.832256                 NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.1677       0.832255                 NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.1677       0.832254                 NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.1677       0.832253                 NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        99.1677       0.832252                 NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        99.1677       0.832251                 NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        99.1678       0.832250                 NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        99.1678       0.832249                 NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        99.1678       0.832247                 NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        99.1678       0.832246                 NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        99.1678       0.832245                 NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        99.1678       0.832244                 NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        99.1678       0.832243                 NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        99.1678       0.832241                 NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        99.1678       0.832240                 NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        99.1678       0.832239                 NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        99.1678       0.832238                 NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        99.1678       0.832236                 NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        99.1678       0.832235                 NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        99.1678       0.832234                 NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        99.1678       0.832233                 NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        99.1678       0.832231                 NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        99.1678       0.832230                 NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        99.1678       0.832228                 NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        99.1678       0.832227                 NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        99.1678       0.832226                 NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        99.1678       0.832224                 NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        99.1678       0.832223                 NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        99.1678       0.832222                 NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        99.1678       0.832220                 NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        99.1678       0.832219                 NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        99.1678       0.832217                 NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        99.1678       0.832216                 NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        99.1678       0.832214                 NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        99.1678       0.832213                 NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        99.1678       0.832211                 NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        99.1678       0.832209                 NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        99.1678       0.832208                 NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        99.1678       0.832206                 NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        99.1678       0.832205                 NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        99.1678       0.832203                 NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        99.1678       0.832201                 NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        99.1678       0.832200                 NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        99.1513       0.832198       0.165134E-001            NaN            NaN            NaN            NaN
  1817.31        2500.00        99.1311       0.832196       0.366628E-001            NaN            NaN            NaN            NaN
  1814.10        2500.00        99.1110       0.832193       0.568120E-001            NaN            NaN            NaN            NaN
  1810.90        2500.00        99.0908       0.832191       0.769611E-001            NaN            NaN            NaN            NaN
  1807.69        2500.00        99.0707       0.832189       0.971101E-001            NaN            NaN            NaN            NaN
  1804.49        2500.00        99.0506       0.832187       0.117259                 NaN            NaN            NaN            NaN
  1801.28        2500.00        99.0304       0.832185       0.137408                 NaN            NaN            NaN            NaN
  1798.08        2500.00        99.0103       0.832182       0.157556                 NaN            NaN            NaN            NaN
  1794.87        2500.00        98.9901       0.832180       0.177705                 NaN            NaN            NaN            NaN
  1791.67        2500.00        98.9710       0.832178       0.196851                 NaN            NaN            NaN            NaN
  1788.46        2500.00        98.9518       0.832176       0.215997                 NaN            NaN            NaN            NaN
  1785.26        2500.00        98.9327       0.832173       0.235143                 NaN            NaN            NaN            NaN
  1782.05        2500.00        98.9135       0.832171       0.254289                 NaN            NaN            NaN            NaN
  1778.85        2500.00        98.8950       0.832168       0.272834                 NaN            NaN            NaN            NaN
  1775.64        2500.00        98.8765       0.832166       0.291380                 NaN            NaN            NaN            NaN
  1772.44        2500.00        98.8562       0.832163       0.311598                 NaN            NaN            NaN            NaN
  1769.23        2500.00        98.7185       0.832162       0.327744       0.121593                 NaN            NaN            NaN
  1766.03        2500.00        97.8666       0.832169       0.345149       0.956065                 NaN            NaN            NaN
  1762.82        2500.00        97.0147       0.832175       0.362554        1.79055                 NaN            NaN            NaN
  1759.62        2500.00        96.1628       0.832181       0.379960        2.62505                 NaN            NaN            NaN
  1756.41        2500.00        95.3109       0.832187       0.397366        3.45956                 NaN            NaN            NaN
  1753.21        2500.00        94.4590       0.832194       0.414772        4.29408                 NaN            NaN            NaN
  1750.00        2500.00        93.6070       0.832200       0.432179        5.12861                 NaN            NaN            NaN
  1746.79        2500.00        92.7550       0.832206       0.449586        5.96316                 NaN            NaN            NaN
  1743.59        2500.00        91.9031       0.832213       0.466993        6.79772                 NaN            NaN            NaN
  1740.38        2500.00        91.0419       0.832220       0.483073        7.64280                 NaN            NaN            NaN
  1737.18        2500.00        90.1807       0.832227       0.499153        8.48790                 NaN            NaN            NaN
  1733.97        2500.00        89.3195       0.832234       0.515234        9.33301                 NaN            NaN            NaN
  1730.77        2500.00        88.4583       0.832241       0.531314        10.1781                 NaN            NaN            NaN
  1727.56        2500.00        87.5971       0.832247       0.547395        11.0233                 NaN            NaN            NaN
  1724.36        2500.00        86.7358       0.832254       0.563477        11.8684                 NaN            NaN            NaN
  1721.15        2500.00        85.8746       0.832261       0.579558        12.7136                 NaN            NaN            NaN
  1717.95        2500.00        85.0133       0.832268       0.595640        13.5588                 NaN            NaN            NaN
  1714.74        2500.00        84.1645       0.832276       0.610379        14.3928                 NaN            NaN            NaN
  1711.54        2500.00        83.3158       0.832283       0.625119        15.2268                 NaN            NaN            NaN
  1708.33        2500.00        82.4670       0.832291       0.639859        16.0609                 NaN            NaN            NaN
  1705.13        2500.00        81.6182       0.832298       0.654599        16.8949                 NaN            NaN            NaN
  1701.92        2500.00        80.7694       0.832305       0.669339        17.7290                 NaN            NaN            NaN
  1698.72        2500.00        79.9205       0.832313       0.684079        18.5631                 NaN            NaN            NaN
  1695.51        2500.00        79.0717       0.832320       0.698820        19.3972                 NaN            NaN            NaN
  1692.31        2500.00        78.2228       0.832328       0.713561        20.2313                 NaN            NaN            NaN
  1689.10        2500.00        77.4017       0.832335       0.727328        21.0386                 NaN            NaN            NaN
  1685.90        2500.00        76.5806       0.832342       0.741094        21.8460                 NaN            NaN            NaN
  1682.69        2500.00        75.7595       0.832350       0.754861        22.6533                 NaN            NaN            NaN
  1679.49        2500.00        74.9383       0.832357       0.768628        23.4607                 NaN            NaN            NaN
  1676.28        2500.00        74.1338       0.832365       0.782061        24.2518                 NaN            NaN            NaN
  1673.08        2500.00        73.3292       0.832372       0.795494        25.0429                 NaN            NaN            NaN
  1669.87        2500.00        72.1102       0.832381       0.807551        25.6738       0.576129                 NaN            NaN
  1666.67        2500.00        69.8589       0.832392       0.816669        25.9295        2.56260                 NaN            NaN
  1663.46        2500.00        68.0070       0.832402       0.821778        26.1252        4.21366                 NaN            NaN
  1660.26        2500.00        66.1551       0.832411       0.826887        26.3209        5.86476                 NaN            NaN
  1657.05        2500.00        64.3031       0.832421       0.831996        26.5166        7.51590                 NaN            NaN
  1653.85        2500.00        62.4511       0.832430       0.837105        26.7123        9.16707                 NaN            NaN
  1650.64        2500.00        60.5990       0.832440       0.842214        26.9080        10.8183                 NaN            NaN
  1647.44        2500.00        58.7469       0.832449       0.847323        27.1038        12.4695                 NaN            NaN
  1644.23        2500.00        56.8948       0.832459       0.852432        27.2995        14.1208                 NaN            NaN
  1641.03        2500.00        55.0426       0.832469       0.857542        27.4952        15.7722                 NaN            NaN
  1637.82        2500.00        53.6692       0.832476       0.856826        27.6163        17.0252                 NaN            NaN
  1634.62        2500.00        52.2958       0.832483       0.856110        27.7373        18.2783                 NaN            NaN
  1631.41        2500.00        50.9224       0.832491       0.855394        27.8583        19.5314                 NaN            NaN
  1628.21        2500.00        49.5489       0.832498       0.854678        27.9794        20.7846                 NaN            NaN
  1625.00        2500.00        48.1754       0.832505       0.853962        28.1004        22.0377                 NaN            NaN
  1621.79        2500.00        46.8019       0.832513       0.853246        28.2214        23.2909                 NaN            NaN
  1618.59        2500.00        45.4284       0.832520       0.852530        28.3424        24.5441                 NaN            NaN
  1615.38        2500.00        44.0549       0.832527       0.851814        28.4635        25.7973                 NaN            NaN
  1612.18        2500.00        42.9408       0.832533       0.845556        28.5447        26.8364                 NaN            NaN
  1608.97        2500.00        41.8267       0.832540       0.839299        28.6260        27.8754                 NaN            NaN
  1605.77        2500.00        40.7127       0.832546       0.833042        28.7073        28.9145                 NaN            NaN
  1602.56        2500.00        39.5986       0.832552       0.826784        28.7885        29.9536                 NaN            NaN
  1599.36        2500.00        38.4844       0.832558       0.820526        28.8698        30.9927                 NaN            NaN
  1596.15        2500.00        37.3703       0.832564       0.814269        28.9511        32.0318                 NaN            NaN
  1592.95        2500.00        36.2562       0.832570       0.808011        29.0323        33.0709                 NaN            NaN
  1589.74        2500.00        35.1420       0.832576       0.801753        29.1136        34.1101                 NaN            NaN
  1586.54        2500.00        34.1324       0.832581       0.789973        29.1821        35.0630                 NaN            NaN
  1583.33        2500.00        33.1228       0.832587       0.778193        29.2505        36.0159                 NaN            NaN
  1580.13        2500.00        32.1132       0.832592       0.766413        29.3190        36.9688                 NaN            NaN
  1576.92        2500.00        31.1036       0.832598       0.754633        29.3874        37.9218                 NaN            NaN
  1573.72        2500.00        30.0878       0.832604       0.738264        29.4672        38.8741                 NaN            NaN
  1570.51        2500.00        29.0720       0.832610       0.721895        29.5471        39.8264                 NaN            NaN
  1567.31        2500.00        28.1348       0.832613       0.706550        29.5972        40.7289                 NaN            NaN
  1564.10        2500.00        26.9053       0.832621       0.708252        29.6602        40.0765        1.81723                 NaN
  1560.90        2500.00        25.6382       0.832628       0.707665        29.7353        39.4546        3.63166                 NaN
  1557.69        2500.00        24.3711       0.832636       0.707078        29.8104        38.8327        5.44614                 NaN
  1554.49        2500.00        23.1040       0.832643       0.706492        29.8854        38.2108        7.26064                 NaN
  1551.28        2500.00        21.8369       0.832651       0.705905        29.9605        37.5889        9.07518                 NaN
  1548.08        2500.00        20.5661       0.832658       0.698991        30.0519        37.2782        10.5722                 NaN
  1544.87        2500.00        19.2735       0.832664       0.680784        30.1614        37.5058        10.9723       0.573526     
  1541.67        2500.00        19.2735       0.832664       0.680784        30.1614        37.5058        10.9723       0.573526     
  1538.46        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1535.26        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1532.05        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1528.85        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1525.64        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1522.44        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1519.23        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1516.03        2500.00        16.7565       0.832675       0.616017        30.4190        39.1589        3.41340        8.80344     
  1512.82        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1509.62        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1506.41        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1503.21        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1500.00        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1496.79        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1493.59        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1490.38        2500.00        9.66365       0.832702       0.466264        30.9397        40.6521        8.05258        9.39299     
  1487.18        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1483.97        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1480.77        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1477.56        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1474.36        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1471.15        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1467.95        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1464.74        2500.00        5.52843       0.832709       0.388803        31.0341        40.7929        8.84907        12.5740     
  1461.54        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1458.33        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1455.13        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1451.92        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1448.72        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1445.51        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1442.31        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1439.10        2500.00        3.08619       0.832707       0.350757        30.9464        41.1696        14.6802        8.93402     
  1435.90        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1432.69        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1429.49        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1426.28        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1423.08        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1419.87        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1416.67        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1413.46        2500.00        1.51318       0.832702       0.342907        30.7669        41.6180        16.1782        8.74817     
  1410.26        2500.00       0.398440       0.832695       0.360350        30.5314        42.0388        8.52389        17.3144     
  1407.05        2500.00       0.398440       0.832695       0.360350        30.5314        42.0388        8.52389        17.3144     
  1403.85        2500.00       0.167038       0.832693       0.367516        30.4676        42.1510        8.45570        17.5585     
  1400.64        2500.00       0.507769E-001  0.832692       0.371653        30.4330        42.1946        8.43638        17.6809     
  1397.44        2500.00                 NaN  0.832692       0.375547        30.4182        42.2634        8.36696        17.7431     
  1394.23        2500.00                 NaN  0.832692       0.375547        30.4182        42.2634        8.36696        17.7431     
  1391.03        2500.00                 NaN  0.832692       0.375547        30.4182        42.2634        8.36696        17.7431     
  1387.82        2500.00                 NaN  0.832692       0.375547        30.4182        42.2634        8.36696        17.7431     
  1384.62        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1381.41        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1378.21        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1375.00        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1371.79        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1368.59        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1365.38        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1362.18        2500.00                 NaN  0.832693       0.394785        30.4086        42.5498        17.7880        8.02599     
  1358.97        2500.00                 NaN  0.832697       0.437494        30.3872        43.0639        17.8619        7.41678     
  1355.77        2500.00                 NaN  0.832697       0.437494        30.3872        43.0639        17.8619        7.41678     
  1352.56        2500.00                 NaN  0.832697       0.437494        30.3872        43.0639        17.8619        7.41678     
