|6.6.6
Archiving\03_Data\DfracLP/QFM/WD94/WD94_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        q              ilm           
  1350.88        500.000        97.2934       0.806478                 NaN            NaN   1.11916       0.191988E-001  0.761814                 NaN            NaN            NaN
  1348.37        500.000        97.0929       0.642407       0.166728                 NaN   1.26885       0.555880E-001  0.773546                 NaN            NaN            NaN
  1345.86        500.000        96.0031                 NaN  0.784804                 NaN  0.662534        1.63469       0.914894                 NaN            NaN            NaN
  1343.36        500.000        96.1550                 NaN  0.762070                 NaN  0.618236        1.58120       0.883520                 NaN            NaN            NaN
  1340.85        500.000        96.2994                 NaN  0.740241                 NaN   1.53030       0.576460       0.853580                 NaN            NaN            NaN
  1338.35        500.000        96.4388                 NaN  0.718105                 NaN   1.47988       0.538742       0.824510                 NaN            NaN            NaN
  1335.84        500.000        96.5704                 NaN  0.697110                 NaN  0.503575        1.43190       0.797005                 NaN            NaN            NaN
  1333.33        500.000        96.6947                 NaN  0.676864                 NaN  0.471000        1.38647       0.770963                 NaN            NaN            NaN
  1330.83        500.000        96.8130                 NaN  0.657904                 NaN   1.34286       0.440163       0.746038                 NaN            NaN            NaN
  1328.32        500.000        96.9249                 NaN  0.638904                 NaN  0.413087        1.30079       0.722324                 NaN            NaN            NaN
  1325.81        500.000        97.0332                 NaN  0.621736                 NaN  0.384952        1.26066       0.699482                 NaN            NaN            NaN
  1323.31        500.000        97.1352                 NaN  0.604386                 NaN   1.22199       0.360770       0.677694                 NaN            NaN            NaN
  1320.80        500.000        97.2325                 NaN  0.588044                 NaN   1.18481       0.337822       0.656822                 NaN            NaN            NaN
  1318.30        500.000        97.3265                 NaN  0.572255                 NaN   1.14906       0.315581       0.636633                 NaN            NaN            NaN
  1315.79        500.000        97.4153                 NaN  0.556990                 NaN   1.11459       0.295646       0.617518                 NaN            NaN            NaN
  1313.28        500.000        97.5008                 NaN  0.541837                 NaN   1.08091       0.277605       0.598846                 NaN            NaN            NaN
  1310.78        500.000        97.5837                 NaN  0.527174                 NaN   1.04783       0.260582       0.580729                 NaN            NaN            NaN
  1308.27        500.000        97.6625                 NaN  0.513118                 NaN  0.244063        1.01686       0.563411                 NaN            NaN            NaN
  1305.76        500.000        97.7368                 NaN  0.498900                 NaN  0.231217       0.985998       0.547059                 NaN            NaN            NaN
  1303.26        500.000        97.8142                 NaN  0.485615                 NaN  0.214442       0.956000       0.529778                 NaN            NaN            NaN
  1300.75        500.000        98.1464                 NaN  0.658297                 NaN  0.607989                 NaN  0.587318                 NaN            NaN            NaN
  1298.25        500.000        98.3983                 NaN  0.649486                 NaN  0.396681                 NaN  0.555503                 NaN            NaN            NaN
  1295.74        500.000        97.2735                 NaN  0.440241E-001            NaN  0.733572        1.58988       0.359048                 NaN            NaN            NaN
  1293.23        500.000        98.0827                 NaN  0.433892                 NaN  0.844231       0.169693       0.469511                 NaN            NaN            NaN
  1290.73        500.000        98.1442                 NaN  0.421323                 NaN  0.817384       0.161422       0.455648                 NaN            NaN            NaN
  1288.22        500.000        98.2042                 NaN  0.409142                 NaN  0.153185       0.791606       0.441853                 NaN            NaN            NaN
  1285.71        500.000        98.2630                 NaN  0.397366                 NaN  0.766394       0.144938       0.428295                 NaN            NaN            NaN
  1283.21        500.000        98.3178                 NaN  0.385113                 NaN  0.742066       0.139422       0.415577                 NaN            NaN            NaN
  1280.70        500.000        98.3737                 NaN  0.374183                 NaN  0.131122       0.718223       0.402795                 NaN            NaN            NaN
  1278.20        500.000        98.4264                 NaN  0.362433                 NaN  0.694752       0.126024       0.390416                 NaN            NaN            NaN
  1275.69        500.000        98.4771                 NaN  0.351239                 NaN  0.671788       0.121323       0.378542                 NaN            NaN            NaN
  1273.18        500.000        98.5268                 NaN  0.340467                 NaN  0.116008       0.649796       0.366911                 NaN            NaN            NaN
  1270.68        500.000        98.5748                 NaN  0.329403                 NaN  0.627588       0.112643       0.355613                 NaN            NaN            NaN
  1268.17        500.000        98.6214                 NaN  0.318718                 NaN  0.606884       0.108592       0.344372                 NaN            NaN            NaN
  1265.66        500.000        98.6663                 NaN  0.308292                 NaN  0.104857       0.586769       0.333829                 NaN            NaN            NaN
  1263.16        500.000        98.7095                 NaN  0.298007                 NaN  0.566692       0.102386       0.323407                 NaN            NaN            NaN
  1260.65        500.000        98.7517                 NaN  0.287922                 NaN  0.547147       0.998325E-001  0.313367                 NaN            NaN            NaN
  1258.15        500.000        98.7924                 NaN  0.278113                 NaN  0.528456       0.975922E-001  0.303485                 NaN            NaN            NaN
  1255.64        500.000        98.8320                 NaN  0.268699                 NaN  0.510275       0.950733E-001  0.293965                 NaN            NaN            NaN
  1253.13        500.000        98.8696                 NaN  0.259188                 NaN  0.935004E-001  0.492764       0.284945                 NaN            NaN            NaN
  1250.63        500.000        98.9062                 NaN  0.249922                 NaN  0.475145       0.926273E-001  0.276149                 NaN            NaN            NaN
  1248.12        500.000        98.9416                 NaN  0.241268                 NaN  0.459024       0.907702E-001  0.267333                 NaN            NaN            NaN
  1245.61        500.000        98.9766                 NaN  0.232525                 NaN  0.892991E-001  0.442725       0.258899                 NaN            NaN            NaN
  1243.11        500.000        99.0092                 NaN  0.224399                 NaN  0.427718       0.877139E-001  0.250988                 NaN            NaN            NaN
  1240.60        500.000        99.0408                 NaN  0.215764                 NaN  0.412389       0.877644E-001  0.243306                 NaN            NaN            NaN
  1238.10        500.000        99.0713                 NaN  0.208060                 NaN  0.398319       0.865046E-001  0.235855                 NaN            NaN            NaN
  1235.59        500.000        95.7152                 NaN  0.337316                 NaN  0.644128       0.494888       0.538800        2.26967                 NaN            NaN
  1233.08        500.000        95.7106                 NaN  0.343096                 NaN  0.658646       0.450336       0.537136        2.30015                 NaN            NaN
  1230.58        500.000        96.3314                 NaN  0.298353                 NaN  0.396127       0.558399       0.453893        1.96183                 NaN            NaN
  1228.07        500.000        96.1480                 NaN  0.314155                 NaN  0.385752       0.588103       0.477155        2.08681                 NaN            NaN
  1225.56        500.000        96.6273                 NaN  0.283913                 NaN  0.312063       0.532933       0.413268        1.83053                 NaN            NaN
  1223.06        500.000        96.8277                 NaN  0.278057                 NaN  0.272655       0.508296       0.386142        1.72711                 NaN            NaN
  1220.55        500.000        96.8936                 NaN  0.273488                 NaN  0.243178       0.501593       0.376358        1.71183                 NaN            NaN
  1218.05        500.000        97.1782                 NaN  0.250667                 NaN  0.219461       0.453818       0.336803        1.56109                 NaN            NaN
  1215.54        500.000        90.7731                 NaN            NaN            NaN   1.39030       0.183435       0.845637        4.78575        2.02182                 NaN
  1213.03        500.000        85.7121                 NaN   1.57287                 NaN  0.925171                 NaN   1.26511        4.94919        5.57550                 NaN
  1210.53        500.000        63.3277                 NaN   2.04343                 NaN   2.98982                 NaN   3.01755        14.0384        14.5832                 NaN
  1208.02        500.000        72.4039                 NaN   1.51527                 NaN   2.32203                 NaN   2.26987        10.5759        10.9130                 NaN
  1205.51        500.000        76.0500                 NaN   1.29258                 NaN   1.86454                 NaN   1.96323        9.25763        9.57206                 NaN
  1203.01        500.000        79.6462                 NaN   1.07338                 NaN   1.84435                 NaN   1.66316        7.78480        7.98816                 NaN
  1200.50        500.000        81.6121                 NaN  0.981843                 NaN   1.42947                 NaN   1.49715        7.10136        7.37811                 NaN
  1197.99        500.000        80.6725                 NaN   1.00065                 NaN   1.49487                 NaN   1.58583        7.66846        7.57771                 NaN
  1195.49        500.000        86.3298                 NaN  0.670206                 NaN   1.24670                 NaN   1.06428        5.15344        5.53558                 NaN
  1192.98        500.000        83.5954                 NaN  0.798734                 NaN   1.25127                 NaN   1.29943        6.46164        6.59352                 NaN
  1190.48        500.000        82.4489                 NaN  0.833463                 NaN   1.34048                 NaN   1.36658        6.97659        7.03394                 NaN
  1187.97        500.000        73.4091                 NaN   1.18364                 NaN   1.80270                 NaN   1.99734        10.8586        10.7486                 NaN
  1185.46        500.000                 NaN            NaN   4.04298                 NaN   6.07246                 NaN   7.14319        42.0849        40.6565                 NaN
  1182.96        500.000                 NaN            NaN   4.04390                 NaN   6.07051                 NaN   7.14584        42.0819        40.6578                 NaN
  1180.45        500.000                 NaN            NaN   4.04551                 NaN   6.06850                 NaN   7.14773        42.0782        40.6601                 NaN
  1177.94        500.000                 NaN            NaN   4.04655                 NaN   6.06820                 NaN   7.14898        42.0750        40.6613                 NaN
  1175.44        500.000                 NaN            NaN   4.04897                 NaN   6.06284                 NaN   7.15296        42.0708        40.6644                 NaN
  1172.93        500.000                 NaN            NaN   4.04986                 NaN   6.06264                 NaN   7.15434        42.0675        40.6657                 NaN
  1170.43        500.000                 NaN            NaN   4.05225                 NaN   6.05898                 NaN   7.15713        42.0627        40.6689                 NaN
  1167.92        500.000                 NaN            NaN   4.05334                 NaN   6.05679                 NaN   7.15982        42.0599        40.6702                 NaN
  1165.41        500.000                 NaN            NaN   4.07122                 NaN   6.01722                 NaN   7.16121        42.0700        40.6803                 NaN
  1162.91        500.000                 NaN            NaN   4.05646                 NaN   6.05176                 NaN   7.16522        42.0517        40.6749                 NaN
  1160.40        500.000                 NaN            NaN   4.05819                 NaN   6.04882                 NaN   7.16797        42.0479        40.6771                 NaN
  1157.89        500.000                 NaN            NaN   4.05872                 NaN   6.04843                 NaN   7.17016        42.0442        40.6785                 NaN
  1155.39        500.000                 NaN            NaN   4.05830                 NaN   6.04964                 NaN   7.17261        42.0402        40.6792                 NaN
  1152.88        500.000                 NaN            NaN   4.05544                 NaN   6.04054                 NaN   7.17616        42.0348        40.6846       0.851542E-002
  1150.38        500.000                 NaN            NaN   4.04230                 NaN   6.03957                 NaN   7.17838        42.0309        40.6859       0.229774E-001
  1147.87        500.000                 NaN            NaN   4.02921                 NaN   6.03809                 NaN   7.18063        42.0273        40.6872       0.375466E-001
  1145.36        500.000                 NaN            NaN   4.01630                 NaN   6.03703                 NaN   7.18282        42.0234        40.6886       0.518590E-001
  1142.86        500.000                 NaN            NaN   4.00509                 NaN   6.03604                 NaN   7.18478        42.0188        40.6906       0.646297E-001
  1140.35        500.000                 NaN            NaN   3.99185                 NaN   6.03499                 NaN   7.18718        42.0150        40.6918       0.791265E-001
  1137.84        500.000                 NaN            NaN   4.05053                 NaN   3.16851        2.54997        7.20985        42.0636        40.7877       0.169860     
  1135.34        500.000                 NaN            NaN   3.96512                 NaN   6.03422                 NaN   7.19218        42.0067        40.6941       0.107771     
  1132.83        500.000                 NaN            NaN   3.95526                 NaN   6.03251                 NaN   7.19409        42.0020        40.6965       0.119620     
  1130.33        500.000                 NaN            NaN   3.94209                 NaN   6.03170                 NaN   7.19655        41.9982        40.6976       0.133910     
  1127.82        500.000                 NaN            NaN   3.92878                 NaN   6.03056                 NaN   7.19928        41.9944        40.6986       0.148383     
  1125.31        500.000                 NaN            NaN   3.91716                 NaN   6.03154                 NaN   7.20168        41.9888        40.7002       0.160622     
  1122.81        500.000                 NaN            NaN   3.90515                 NaN   6.02839                 NaN   7.20409        41.9859        40.7017       0.174713     
  1120.30        500.000                 NaN            NaN   3.89350                 NaN   6.02723                 NaN   7.20642        41.9819        40.7032       0.187720     
  1117.79        500.000                 NaN            NaN   3.88214                 NaN   6.02597                 NaN   7.20906        41.9774        40.7049       0.200490     
  1115.29        500.000                 NaN            NaN   3.87300                 NaN   6.02453                 NaN   7.21125        41.9724        40.7074       0.211428     
  1112.78        500.000                 NaN            NaN   3.87184                 NaN   6.00198                 NaN   7.21184        41.9753        40.7146       0.224489     
  1110.28        500.000                 NaN            NaN   3.86178                 NaN   5.99911                 NaN   7.21421        41.9714        40.7167       0.236775     
  1107.77        500.000                 NaN            NaN   3.85183                 NaN   5.99631                 NaN   7.21661        41.9675        40.7189       0.248901     
  1105.26        500.000                 NaN            NaN   3.84195                 NaN   5.99371                 NaN   7.21905        41.9634        40.7210       0.260861     
  1102.76        500.000                 NaN            NaN   3.83235                 NaN   5.99084                 NaN   7.22148        41.9594        40.7232       0.272664     
  1100.25        500.000                 NaN            NaN   3.82289                 NaN   5.98803                 NaN   7.22394        41.9554        40.7254       0.284303     
  1097.74        500.000                 NaN            NaN   3.81354                 NaN   5.98525                 NaN   7.22640        41.9514        40.7276       0.295785     
  1095.24        500.000                 NaN            NaN   3.86133                 NaN   3.21756        2.48659        7.23181        42.0390        40.7941       0.369589     
  1092.73        500.000                 NaN            NaN   3.79534                 NaN   5.97978                 NaN   7.23144        41.9431        40.7321       0.318236     
  1090.23        500.000                 NaN            NaN   3.78626                 NaN   5.97747                 NaN   7.23403        41.9388        40.7343       0.329222     
  1087.72        500.000                 NaN            NaN   3.77768                 NaN   5.97448                 NaN   7.23658        41.9346        40.7366       0.340052     
  1085.21        500.000                 NaN            NaN   3.76918                 NaN   5.97179                 NaN   7.23919        41.9303        40.7389       0.350637     
  1082.71        500.000                 NaN            NaN   3.76073                 NaN   5.96920                 NaN   7.24182        41.9259        40.7412       0.361132     
  1080.20        500.000                 NaN            NaN   3.75250                 NaN   5.96648                 NaN   7.24447        41.9215        40.7436       0.371472     
  1077.69        500.000                 NaN            NaN   3.74412                 NaN   5.96430                 NaN   7.24719        41.9170        40.7458       0.381685     
  1075.19        500.000                 NaN            NaN   3.73623                 NaN   5.96152                 NaN   7.24987        41.9125        40.7482       0.391699     
  1072.68        500.000                 NaN            NaN   3.72842                 NaN   5.95892                 NaN   7.25258        41.9080        40.7505       0.401545     
  1070.18        500.000                 NaN            NaN   3.72072                 NaN   5.95640                 NaN   7.25533        41.9034        40.7529       0.411234     
  1067.67        500.000                 NaN            NaN   3.71320                 NaN   5.95384                 NaN   7.25810        41.8988        40.7553       0.420766     
  1065.16        500.000                 NaN            NaN   3.70576                 NaN   5.95143                 NaN   7.26089        41.8941        40.7577       0.430148     
  1062.66        500.000                 NaN            NaN   3.67063                 NaN   5.97935                 NaN   7.27956        41.8717        40.7510       0.447749     
  1060.15        500.000                 NaN            NaN   3.69062                 NaN   5.94805                 NaN   7.26662        41.8843        40.7620       0.448383     
  1057.64        500.000                 NaN            NaN   3.68403                 NaN   5.94477                 NaN   7.26941        41.8798        40.7647       0.457335     
  1055.14        500.000                 NaN            NaN   3.71836                 NaN   3.24914        2.44129        7.25409        42.0154        40.8009       0.520813     
  1052.63        500.000                 NaN            NaN   3.67127                 NaN   5.94127                 NaN   7.27547        41.8685        40.7700       0.473437     
  1050.13        500.000                 NaN            NaN   3.66460                 NaN   5.93970                 NaN   7.27854        41.8630        40.7725       0.481678     
  1047.62        500.000                 NaN            NaN   3.65822                 NaN   5.93801                 NaN   7.28160        41.8574        40.7751       0.489668     
  1045.11        500.000                 NaN            NaN   3.65185                 NaN   5.93635                 NaN   7.28468        41.8519        40.7776       0.497635     
  1042.61        500.000                 NaN            NaN   3.64542                 NaN   5.93469                 NaN   7.28776        41.8466        40.7799       0.505619     
  1040.10        500.000                 NaN            NaN   3.62202                 NaN   5.96516                 NaN   7.29326        41.8338        40.7719       0.513949     
  1037.59        500.000                 NaN            NaN   3.62613                 NaN   5.94386                 NaN   7.29487        41.8330        40.7806       0.521561     
  1035.09        500.000                 NaN            NaN   3.61759                 NaN   5.94679                 NaN   7.29833        41.8265        40.7815       0.529277     
  1032.58        500.000                 NaN            NaN   3.60423                 NaN   5.95924                 NaN   7.30250        41.8178        40.7793       0.536898     
  1030.08        500.000                 NaN            NaN   3.60262                 NaN   5.94949                 NaN   7.30500        41.8141        40.7845       0.544328     
  1027.57        500.000                 NaN            NaN   3.59316                 NaN   5.95517                 NaN   7.30879        41.8069        40.7845       0.551497     
  1025.06        500.000                 NaN            NaN   3.58757                 NaN   5.95362                 NaN   7.31200        41.8011        40.7870       0.558627     
  1022.56        500.000                 NaN            NaN   3.58244                 NaN   5.95139                 NaN   7.31519        41.7956        40.7898       0.565631     
  1020.05        500.000                 NaN            NaN   3.57730                 NaN   5.94942                 NaN   7.31842        41.7899        40.7924       0.572531     
  1017.54        500.000                 NaN            NaN   3.57224                 NaN   5.94758                 NaN   7.32170        41.7841        40.7951       0.579270     
  1015.04        500.000                 NaN            NaN   3.56733                 NaN   5.94571                 NaN   7.32499        41.7783        40.7978       0.585896     
  1012.53        500.000                 NaN            NaN   3.56247                 NaN   5.94398                 NaN   7.32833        41.7723        40.8005       0.592414     
  1010.03        500.000                 NaN            NaN   3.55773                 NaN   5.94224                 NaN   7.33167        41.7663        40.8032       0.598815     
  1007.52        500.000                 NaN            NaN   3.55294                 NaN   5.94051                 NaN   7.33513        41.7602        40.8060       0.605216     
  1005.01        500.000                 NaN            NaN   3.54863                 NaN   5.93879                 NaN   7.33862        41.7542        40.8087       0.611126     
  1002.51        500.000                 NaN            NaN   3.54389                 NaN   5.93747                 NaN   7.34197        41.7479        40.8114       0.617408     
  1000.00        500.000                 NaN            NaN   3.53946                 NaN   5.93604                 NaN   7.34547        41.7415        40.8142       0.623360     
