|6.6.6
Archiving\03_Data\Deqfrac/QFM/T13/T13_1.tab                           
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             Sp(TH)         San(TH)        ilm            q             
  1252.46        2500.00        99.6607                 NaN            NaN            NaN            NaN  0.496162E-001  0.380173E-001  0.237432       0.141979E-001            NaN
  1250.90        2500.00        91.1076                 NaN            NaN  0.861320        1.33813        1.19564       0.912588        4.58475                 NaN            NaN
  1249.34        2500.00        95.5467                 NaN            NaN  0.125002       0.827448       0.550226       0.537155        2.41351                 NaN            NaN
  1247.78        2500.00        96.5040                 NaN            NaN   1.01049                 NaN  0.639022                 NaN   1.64292       0.203520                 NaN
  1246.22        2500.00        81.4268                 NaN            NaN   4.23256       0.916970E-001   2.16633                 NaN   8.71788       0.324452        3.04025     
  1244.66        2500.00        98.3475                 NaN            NaN   1.05427                 NaN            NaN  0.242659       0.541859E-001  0.927674E-001  0.208636     
  1243.11        2500.00        88.7629                 NaN            NaN            NaN            NaN  0.982385       0.904972        5.39614       0.241319E-002   3.95122     
  1241.55        2500.00        99.6838                 NaN            NaN            NaN            NaN  0.182371       0.564975E-001            NaN            NaN  0.772847E-001
  1239.99        2500.00        99.5615                 NaN            NaN            NaN            NaN  0.123171       0.709923E-001  0.860856E-001            NaN  0.158299     
  1238.43        2500.00        98.7971                 NaN            NaN  0.678499                 NaN  0.907414E-001  0.398116E-002  0.429653                 NaN            NaN
  1236.87        2500.00        77.0970                 NaN            NaN   2.32591       0.211749E-005   2.23100        1.73040        9.84815       0.557574E-001   6.71177     
  1235.31        2500.00        99.5368                 NaN            NaN  0.359314                 NaN            NaN            NaN  0.724363E-001  0.145617E-001  0.168890E-001
  1233.76        2500.00        99.4139                 NaN            NaN            NaN            NaN  0.921433E-001  0.179986E-001  0.278272       0.596170E-002  0.191758     
  1232.20        2500.00        90.9522                 NaN            NaN  0.679666                 NaN  0.855572       0.665606        3.89542       0.159756E-001   2.93560     
  1230.64        2500.00        92.6733                 NaN            NaN  0.766575                 NaN  0.673753       0.467712        3.09526       0.323403E-001   2.29104     
  1229.08        2500.00        80.2255                 NaN            NaN   1.99964                 NaN   1.80779        1.24258        8.45917       0.797963E-001   6.18549     
  1227.52        2500.00        83.1969                 NaN            NaN   1.48360                 NaN   1.50047        1.04427        7.33472       0.746470E-001   5.36534     
  1225.96        2500.00        72.6763                 NaN            NaN   2.28185                 NaN   2.33642        1.60154        12.2293       0.120189        8.75438     
  1224.41        2500.00                 NaN            NaN            NaN   7.62225                 NaN   8.20462        5.56600        45.4681       0.477797        32.6612     
  1222.85        2500.00                 NaN            NaN            NaN   7.59991                 NaN   8.20353        5.57270        45.4706       0.483564        32.6697     
  1221.29        2500.00                 NaN            NaN            NaN   7.61295                 NaN   8.20657        5.55415        45.4636       0.496248        32.6665     
  1219.73        2500.00                 NaN            NaN            NaN   7.61771                 NaN   8.20849        5.54210        45.4586       0.506873        32.6662     
  1218.17        2500.00                 NaN            NaN            NaN   7.61527                 NaN   8.21012        5.52523        45.4555       0.525998        32.6679     
  1216.61        2500.00                 NaN            NaN            NaN   7.61555                 NaN   8.21004        5.52745        45.4519       0.525200        32.6698     
  1215.06        2500.00                 NaN            NaN            NaN   7.61546                 NaN   8.21232        5.51691        45.4491       0.536072        32.6702     
  1213.50        2500.00                 NaN            NaN            NaN   7.62338                 NaN   8.21734        5.49313        45.4475       0.554161        32.6645     
  1211.94        2500.00                 NaN            NaN            NaN   7.61189                 NaN   8.21485        5.50225        45.4427       0.554485        32.6738     
  1210.38        2500.00                 NaN            NaN            NaN   7.61351                 NaN   8.21714        5.48968        45.4400       0.566466        32.6732     
  1208.82        2500.00                 NaN            NaN            NaN   7.60510                 NaN   8.23136        5.47986        45.4165       0.584088        32.6831     
  1207.26        2500.00                 NaN            NaN            NaN   7.60451                 NaN   8.23997        5.43747        45.4041       0.628852        32.6851     
  1205.70        2500.00                 NaN            NaN            NaN   7.60392                 NaN   8.24363        5.43937        45.3979       0.628068        32.6872     
  1204.15        2500.00                 NaN            NaN            NaN   7.59643                 NaN   8.25968        5.45194        45.3690       0.623724        32.6992     
  1202.59        2500.00                 NaN            NaN            NaN   7.59544                 NaN   8.26337        5.45423        45.3626       0.622852        32.7015     
  1201.03        2500.00                 NaN            NaN            NaN   7.59394                 NaN   8.27117        5.41250        45.3514       0.667285        32.7037     
  1199.47        2500.00                 NaN            NaN            NaN   7.59318                 NaN   8.27375        5.41413        45.3469       0.666679        32.7054     
  1197.91        2500.00                 NaN            NaN            NaN   7.59250                 NaN   8.27605        5.41559        45.3429       0.666140        32.7068     
  1196.35        2500.00                 NaN            NaN            NaN   7.57782                 NaN   8.29827        5.43660        45.3012       0.659528        32.7265     
  1194.80        2500.00                 NaN            NaN            NaN   7.57626                 NaN   8.30395        5.39433        45.2938       0.704019        32.7277     
  1193.24        2500.00                 NaN            NaN            NaN   7.57598                 NaN   8.30463        5.39483        45.2926       0.703844        32.7282     
  1191.68        2500.00                 NaN            NaN            NaN   7.57574                 NaN   8.30521        5.39525        45.2915       0.703700        32.7286     
  1190.12        2500.00                 NaN            NaN            NaN   7.57553                 NaN   8.30571        5.39562        45.2906       0.703575        32.7290     
  1188.56        2500.00                 NaN            NaN            NaN   7.57613                 NaN   8.31323        5.36092        45.2817       0.738862        32.7291     
  1187.00        2500.00                 NaN            NaN            NaN   7.57482                 NaN   8.30889        5.35243        45.2876       0.747859        32.7284     
  1185.45        2500.00                 NaN            NaN            NaN   7.57485                 NaN   8.30892        5.35241        45.2876       0.747863        32.7284     
  1183.89        2500.00                 NaN            NaN            NaN   7.57489                 NaN   8.30894        5.35239        45.2875       0.747866        32.7284     
  1182.33        2500.00                 NaN            NaN            NaN   7.57493                 NaN   8.30896        5.35237        45.2875       0.747870        32.7284     
  1180.77        2500.00                 NaN            NaN            NaN   7.57497                 NaN   8.30898        5.35235        45.2875       0.747873        32.7283     
  1179.21        2500.00                 NaN            NaN            NaN   7.57502                 NaN   8.30900        5.35232        45.2874       0.747876        32.7283     
  1177.65        2500.00                 NaN            NaN            NaN   7.57551                 NaN   8.31354        5.34329        45.2816       0.757136        32.7289     
  1176.10        2500.00                 NaN            NaN            NaN   7.62081                 NaN   8.26156        5.25454        45.3783       0.807261        32.6775     
  1174.54        2500.00                 NaN            NaN            NaN   7.57531                 NaN   8.31364        5.33843        45.2816       0.762173        32.7289     
  1172.98        2500.00                 NaN            NaN            NaN   7.57444                 NaN   8.31390        5.27666        45.2807       0.826112        32.7281     
  1171.42        2500.00                 NaN            NaN            NaN   7.57429                 NaN   8.31398        5.27338        45.2807       0.829515        32.7281     
  1169.86        2500.00                 NaN            NaN            NaN   7.57415                 NaN   8.31405        5.27015        45.2807       0.832861        32.7281     
  1168.30        2500.00                 NaN            NaN            NaN   7.57401                 NaN   8.31413        5.26698        45.2807       0.836149        32.7280     
  1166.75        2500.00                 NaN            NaN            NaN   7.62241                 NaN   8.27502        5.19125        45.3617       0.871463        32.6781     
  1165.19        2500.00                 NaN            NaN            NaN   7.57022                 NaN   8.31631        5.19224        45.2807       0.913555        32.7270     
  1163.63        2500.00                 NaN            NaN            NaN   7.57021                 NaN   8.31631        5.19222        45.2807       0.913584        32.7270     
  1162.07        2500.00                 NaN            NaN            NaN   7.57021                 NaN   8.31631        5.19222        45.2807       0.913588        32.7270     
  1160.51        2500.00                 NaN            NaN            NaN   7.57021                 NaN   8.31631        5.19222        45.2807       0.913590        32.7270     
  1158.95        2500.00                 NaN            NaN            NaN   7.57021                 NaN   8.31631        5.19222        45.2807       0.913590        32.7270     
  1157.40        2500.00                 NaN            NaN            NaN   7.57021                 NaN   8.31631        5.19222        45.2807       0.913591        32.7270     
  1155.84        2500.00                 NaN            NaN            NaN   7.57044                 NaN   8.31771        5.15015        45.2824       0.955013        32.7243     
  1154.28        2500.00                 NaN            NaN            NaN   7.57044                 NaN   8.31771        5.15015        45.2824       0.955013        32.7243     
  1152.72        2500.00                 NaN            NaN            NaN   7.57044                 NaN   8.31771        5.15015        45.2824       0.955013        32.7243     
  1151.16        2500.00                 NaN            NaN            NaN   7.57044                 NaN   8.31771        5.15015        45.2824       0.955014        32.7243     
  1149.60        2500.00                 NaN            NaN            NaN   7.57143                 NaN   8.31913        5.10855        45.2848       0.995281        32.7208     
  1148.05        2500.00                 NaN            NaN            NaN   7.57143                 NaN   8.31913        5.10855        45.2848       0.995282        32.7208     
  1146.49        2500.00                 NaN            NaN            NaN   7.57143                 NaN   8.31913        5.10855        45.2848       0.995282        32.7208     
  1144.93        2500.00                 NaN            NaN            NaN   7.57143                 NaN   8.31913        5.10855        45.2848       0.995282        32.7208     
  1143.37        2500.00                 NaN            NaN            NaN   7.57143                 NaN   8.31913        5.10855        45.2848       0.995282        32.7208     
  1141.81        2500.00                 NaN            NaN            NaN   7.57218                 NaN   8.32063        5.06812        45.2871        1.03445        32.7175     
  1140.25        2500.00                 NaN            NaN            NaN   7.57218                 NaN   8.32063        5.06812        45.2871        1.03445        32.7175     
  1138.70        2500.00                 NaN            NaN            NaN   7.57218                 NaN   8.32063        5.06812        45.2871        1.03445        32.7175     
  1137.14        2500.00                 NaN            NaN            NaN   7.57218                 NaN   8.32063        5.06812        45.2871        1.03445        32.7175     
  1135.58        2500.00                 NaN            NaN            NaN   7.57270                 NaN   8.32221        5.02888        45.2893        1.07251        32.7144     
  1134.02        2500.00                 NaN            NaN            NaN   7.57270                 NaN   8.32221        5.02888        45.2893        1.07251        32.7144     
  1132.46        2500.00                 NaN            NaN            NaN   7.57270                 NaN   8.32221        5.02888        45.2893        1.07251        32.7144     
  1130.90        2500.00                 NaN            NaN            NaN   7.57270                 NaN   8.32221        5.02888        45.2893        1.07251        32.7144     
  1129.34        2500.00                 NaN            NaN            NaN   7.57270                 NaN   8.32221        5.02888        45.2893        1.07251        32.7144     
  1127.79        2500.00                 NaN            NaN            NaN   7.57301                 NaN   8.32386        4.99082        45.2916        1.10944        32.7113     
  1126.23        2500.00                 NaN            NaN            NaN   7.51378       0.118847        8.33430        4.95547        45.2730        1.11195        32.6927     
  1124.67        2500.00                 NaN            NaN            NaN   7.51377       0.118899        8.33431        4.95542        45.2730        1.11198        32.6927     
  1123.11        2500.00                 NaN            NaN            NaN   7.51377       0.118891        8.33431        4.95542        45.2730        1.11199        32.6927     
  1121.55        2500.00                 NaN            NaN            NaN   7.50281       0.141111        8.33796        4.91229        45.2717        1.14790        32.6862     
  1119.99        2500.00                 NaN            NaN            NaN  0.272505        7.43260        8.35034        4.87678        45.2495        1.15004        32.6682     
  1118.44        2500.00                 NaN            NaN            NaN  0.272517        7.43260        8.35034        4.87677        45.2495        1.15004        32.6682     
  1116.88        2500.00                 NaN            NaN            NaN  0.272600        7.43257        8.35035        4.87674        45.2495        1.15004        32.6682     
  1115.32        2500.00                 NaN            NaN            NaN  0.314381        7.43383        8.35525        4.83057        45.2395        1.17358        32.6529     
  1113.76        2500.00                 NaN            NaN            NaN  0.451855        7.34830        8.36962        4.78618        45.2209        1.18725        32.6359     
  1112.20        2500.00                 NaN            NaN            NaN  0.451857        7.34830        8.36962        4.78617        45.2209        1.18725        32.6359     
  1110.64        2500.00                 NaN            NaN            NaN  0.451877        7.34830        8.36962        4.78614        45.2209        1.18727        32.6359     
  1109.09        2500.00                 NaN            NaN            NaN  0.472054        7.33819        8.37321        4.74656        45.2198        1.22022        32.6300     
  1107.53        2500.00                 NaN            NaN            NaN  0.627379        7.26503        8.38763        4.69922        45.1932        1.22261        32.6050     
  1105.97        2500.00                 NaN            NaN            NaN  0.627867        7.26488        8.38766        4.69878        45.1931        1.22287        32.6048     
  1104.41        2500.00                 NaN            NaN            NaN  0.627366        7.26504        8.38762        4.69922        45.1932        1.22261        32.6050     
  1102.85        2500.00                 NaN            NaN            NaN   7.25973       0.685947        8.39387        4.64935        45.1816        1.24381        32.5857     
  1101.29        2500.00                 NaN            NaN            NaN  0.827641        7.17740        8.40945        4.60145        45.1610        1.25687        32.5662     
  1099.74        2500.00                 NaN            NaN            NaN  0.827641        7.17740        8.40945        4.60145        45.1610        1.25687        32.5662     
  1098.18        2500.00                 NaN            NaN            NaN  0.827641        7.17740        8.40945        4.60145        45.1610        1.25687        32.5662     
  1096.62        2500.00                 NaN            NaN            NaN  0.844275        7.16826        8.41303        4.56634        45.1603        1.28655        32.5612     
  1095.06        2500.00                 NaN            NaN            NaN  0.917399        7.12347        8.42208        4.55150        45.1436        1.28671        32.5553     
  1093.50        2500.00                 NaN            NaN            NaN  0.917399        7.12347        8.42208        4.55150        45.1436        1.28671        32.5553     
  1091.94        2500.00                 NaN            NaN            NaN  0.917399        7.12347        8.42208        4.55150        45.1436        1.28671        32.5553     
  1090.39        2500.00                 NaN            NaN            NaN   7.11824       0.940014        8.42712        4.51044        45.1424        1.31616        32.5457     
  1088.83        2500.00                 NaN            NaN            NaN   7.11823       0.940026        8.42712        4.51043        45.1424        1.31616        32.5457     
  1087.27        2500.00                 NaN            NaN            NaN   7.05699        1.14959        8.44500        4.42465        45.1049        1.32171        32.4972     
  1085.71        2500.00                 NaN            NaN            NaN   7.03863        1.19193        8.44991        4.40402        45.0975        1.32884        32.4891     
  1084.15        2500.00                 NaN            NaN            NaN   1.23836        7.01959        8.45550        4.38161        45.0890        1.33592        32.4800     
  1082.59        2500.00                 NaN            NaN            NaN   1.28646        6.99981        8.46096        4.35860        45.0808        1.34298        32.4704     
  1081.04        2500.00                 NaN            NaN            NaN   1.33321        6.98051        8.46635        4.33625        45.0727        1.34985        32.4611     
  1079.48        2500.00                 NaN            NaN            NaN   1.37906        6.96157        8.47171        4.31436        45.0647        1.35658        32.4521     
  1077.92        2500.00                 NaN            NaN            NaN   1.42461        6.94300        8.47708        4.29254        45.0566        1.36321        32.4430     
  1076.36        2500.00                 NaN            NaN            NaN   1.47016        6.92459        8.48249        4.27071        45.0485        1.36976        32.4338     
  1074.80        2500.00                 NaN            NaN            NaN   1.51583        6.90628        8.48793        4.24885        45.0403        1.37621        32.4246     
  1073.24        2500.00                 NaN            NaN            NaN   1.56161        6.88807        8.49341        4.22695        45.0321        1.38257        32.4153     
  1071.69        2500.00                 NaN            NaN            NaN   6.87005        1.60748        8.49893        4.20502        45.0238        1.38882        32.4059     
  1070.13        2500.00                 NaN            NaN            NaN   6.85026        1.65874        8.50463        4.18097        45.0154        1.39499        32.3950     
  1068.57        2500.00                 NaN            NaN            NaN   6.83338        1.70034        8.50995        4.16100        45.0075        1.40106        32.3868     
  1067.01        2500.00                 NaN            NaN            NaN   6.81513        1.74781        8.51565        4.13854        44.9989        1.40705        32.3769     
  1065.45        2500.00                 NaN            NaN            NaN   1.79426        6.79753        8.52142        4.11635        44.9905        1.41287        32.3671     
  1063.89        2500.00                 NaN            NaN            NaN   6.77966        1.84079        8.52696        4.09474        44.9817        1.41850        32.3576     
  1062.33        2500.00                 NaN            NaN            NaN   6.75973        1.89396        8.53325        4.07007        44.9724        1.42434        32.3463     
  1060.78        2500.00                 NaN            NaN            NaN   6.74446        1.93484        8.53866        4.05016        44.9642        1.42987        32.3378     
  1059.22        2500.00                 NaN            NaN            NaN   6.72655        1.98295        8.54453        4.02769        44.9553        1.43532        32.3276     
  1057.66        2500.00                 NaN            NaN            NaN   6.70922        2.03015        8.55043        4.00552        44.9464        1.44067        32.3176     
  1056.10        2500.00                 NaN            NaN            NaN   6.69191        2.07759        8.55635        3.98329        44.9374        1.44594        32.3075     
  1054.54        2500.00                 NaN            NaN            NaN   6.67466        2.12521        8.56232        3.96100        44.9284        1.45111        32.2973     
  1052.98        2500.00                 NaN            NaN            NaN   2.17238        6.65773        8.56828        3.93889        44.9194        1.45619        32.2871     
  1051.43        2500.00                 NaN            NaN            NaN   2.21860        6.64125        8.57419        3.91723        44.9104        1.46113        32.2772     
  1049.87        2500.00                 NaN            NaN            NaN   6.62679        2.25707        8.57967        3.90040        44.9021        1.46441        32.2696     
  1048.31        2500.00                 NaN            NaN            NaN   6.61185        2.30158        8.58498        3.88404        44.8929        1.46443        32.2602     
  1046.75        2500.00                 NaN            NaN            NaN   2.36415        6.59026        8.59265        3.84965        44.8823        1.47547        32.2455     
  1045.19        2500.00                 NaN            NaN            NaN   6.57259        2.41601        8.59911        3.82572        44.8725        1.48013        32.2339     
  1043.63        2500.00                 NaN            NaN            NaN   6.54064        2.44704        8.60646        3.82208        44.8620        1.48425        32.2376     
  1042.08        2500.00                 NaN            NaN            NaN   2.37273        6.57007        8.60105        3.83933        44.8746        1.49094        32.2513     
  1040.52        2500.00                 NaN            NaN            NaN   2.56379        6.52184        8.61806        3.75783        44.8437        1.49335        32.2014     
  1038.96        2500.00                 NaN            NaN            NaN   6.50864        2.59929        8.62422        3.73727        44.8357        1.50093        32.1939     
  1037.40        2500.00                 NaN            NaN            NaN   6.49100        2.65654        8.63044        3.71467        44.8248        1.50170        32.1808     
  1035.84        2500.00                 NaN            NaN            NaN   6.47439        2.70688        8.63695        3.69162        44.8149        1.50576        32.1695     
  1034.28        2500.00                 NaN            NaN            NaN   6.45793        2.75702        8.64348        3.66871        44.8049        1.50971        32.1582     
  1032.73        2500.00                 NaN            NaN            NaN   2.80616        6.44197        8.64996        3.64619        44.7950        1.51356        32.1472     
  1031.17        2500.00                 NaN            NaN            NaN   6.42479        2.86012        8.65682        3.62171        44.7844        1.51733        32.1348     
  1029.61        2500.00                 NaN            NaN            NaN   2.90396        6.41067        8.66303        3.60135        44.7749        1.52101        32.1250     
  1028.05        2500.00                 NaN            NaN            NaN   6.39450        2.95477        8.66966        3.57824        44.7648        1.52463        32.1134     
  1026.49        2500.00                 NaN            NaN            NaN   6.37651        3.01228        8.67690        3.55250        44.7536        1.52811        32.1001     
  1024.93        2500.00                 NaN            NaN            NaN   6.37574        3.00171        8.68511        3.55278        44.7462        1.53291        32.1056     
  1023.38        2500.00                 NaN            NaN            NaN   6.37577        3.00172        8.68511        3.55276        44.7462        1.53291        32.1055     
  1021.82        2500.00                 NaN            NaN            NaN   6.36955        3.01375        8.68793        3.53339        44.7458        1.54781        32.1017     
  1020.26        2500.00                 NaN            NaN            NaN   6.31403        3.21391        8.70392        3.46107        44.7121        1.54127        32.0537     
  1018.70        2500.00                 NaN            NaN            NaN   3.25675        6.30072        8.71028        3.44224        44.7022        1.54356        32.0443     
  1017.14        2500.00                 NaN            NaN            NaN   3.31586        6.28314        8.71767        3.41499        44.6911        1.54733        32.0299     
  1015.58        2500.00                 NaN            NaN            NaN   6.26534        3.37647        8.72540        3.38822        44.6788        1.55014        32.0156     
  1014.03        2500.00                 NaN            NaN            NaN   3.42976        6.24957        8.73254        3.36434        44.6678        1.55294        32.0031     
  1012.47        2500.00                 NaN            NaN            NaN   3.48323        6.23384        8.73971        3.34040        44.6567        1.55566        31.9905     
  1010.91        2500.00                 NaN            NaN            NaN   3.53860        6.21744        8.74707        3.31589        44.6453        1.55826        31.9774     
  1009.35        2500.00                 NaN            NaN            NaN   3.59146        6.20242        8.75425        3.29210        44.6341        1.56082        31.9648     
  1007.79        2500.00                 NaN            NaN            NaN   6.18822        3.64099        8.76135        3.26991        44.6229        1.56328        31.9533     
  1006.23        2500.00                 NaN            NaN            NaN   6.17273        3.69490        8.76867        3.24594        44.6116        1.56566        31.9405     
  1004.68        2500.00                 NaN            NaN            NaN   3.74919        6.15725        8.77605        3.22185        44.6001        1.56796        31.9276     
  1003.12        2500.00                 NaN            NaN            NaN   6.14157        3.80469        8.78353        3.19726        44.5885        1.57017        31.9143     
  1001.56        2500.00                 NaN            NaN            NaN   6.12408        3.86890        8.79165        3.16895        44.5758        1.57220        31.8984     
  1000.00        2500.00                 NaN            NaN            NaN   3.92553        6.10844        8.79930        3.14392        44.5638        1.57423        31.8848     
