|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.5/K22/K22_1.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1871.79        500.000        84.6280        15.1393       0.232663                 NaN            NaN            NaN            NaN            NaN
  1868.59        500.000        84.0128        15.7387       0.248519                 NaN            NaN            NaN            NaN            NaN
  1865.38        500.000        83.3976        16.3380       0.264376                 NaN            NaN            NaN            NaN            NaN
  1862.18        500.000        82.7824        16.9374       0.280233                 NaN            NaN            NaN            NaN            NaN
  1858.97        500.000        82.1671        17.5368       0.296090                 NaN            NaN            NaN            NaN            NaN
  1855.77        500.000        81.5519        18.1362       0.311948                 NaN            NaN            NaN            NaN            NaN
  1852.56        500.000        80.9366        18.7356       0.327806                 NaN            NaN            NaN            NaN            NaN
  1849.36        500.000        80.3213        19.3350       0.343664                 NaN            NaN            NaN            NaN            NaN
  1846.15        500.000        79.7060        19.9345       0.359523                 NaN            NaN            NaN            NaN            NaN
  1842.95        500.000        79.1264        20.4996       0.374092                 NaN            NaN            NaN            NaN            NaN
  1839.74        500.000        78.5467        21.0647       0.388661                 NaN            NaN            NaN            NaN            NaN
  1836.54        500.000        77.9670        21.6298       0.403230                 NaN            NaN            NaN            NaN            NaN
  1833.33        500.000        77.3873        22.1949       0.417799                 NaN            NaN            NaN            NaN            NaN
  1830.13        500.000        76.8076        22.7600       0.432369                 NaN            NaN            NaN            NaN            NaN
  1826.92        500.000        76.2279        23.3252       0.446940                 NaN            NaN            NaN            NaN            NaN
  1823.72        500.000        75.6481        23.8904       0.461510                 NaN            NaN            NaN            NaN            NaN
  1820.51        500.000        75.0684        24.4556       0.476081                 NaN            NaN            NaN            NaN            NaN
  1817.31        500.000        74.5171        24.9934       0.489515                 NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        73.9658        25.5313       0.502948                 NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        73.4145        26.0692       0.516382                 NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        72.8631        26.6071       0.529817                 NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        72.3118        27.1450       0.543251                 NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        71.7604        27.6829       0.556686                 NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        71.2091        28.2208       0.570122                 NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        70.6577        28.7587       0.583557                 NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        70.1264        29.2776       0.595984                 NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        69.5951        29.7965       0.608411                 NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        69.0638        30.3153       0.620838                 NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        68.5325        30.8342       0.633266                 NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        68.0012        31.3531       0.645694                 NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        67.4699        31.8720       0.658122                 NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        66.9385        32.3909       0.670551                 NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        66.4071        32.9099       0.682980                 NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        65.8936        33.4118       0.694585                 NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        65.3800        33.9138       0.706190                 NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        64.8665        34.4157       0.717796                 NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        64.3529        34.9177       0.729403                 NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        63.8393        35.4197       0.741009                 NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        63.3257        35.9217       0.752616                 NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        62.8121        36.4237       0.764223                 NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        62.2984        36.9258       0.775830                 NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        61.8019        37.4114       0.786702                 NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        61.3054        37.8970       0.797574                 NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        60.8089        38.3827       0.808446                 NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        60.3123        38.8683       0.819319                 NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        59.8158        39.3540       0.830192                 NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        59.3192        39.8397       0.841065                 NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        58.8226        40.3254       0.851938                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        58.3261        40.8111       0.862812                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        57.8480        41.2793       0.872673                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        57.3700        41.7474       0.882534                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        56.8920        42.2156       0.892396                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        56.4139        42.6838       0.902257                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        55.9359        43.1520       0.912119                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        55.4578        43.6202       0.921982                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        54.9797        44.0884       0.931844                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        54.5016        44.5567       0.941707                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        54.0437        45.0051       0.951192                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        53.5858        45.4535       0.960677                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        53.1279        45.9019       0.970162                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        52.6700        46.3504       0.979648                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        52.2120        46.7988       0.989133                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        51.7541        47.2473       0.998619                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        51.2961        47.6958        1.00811                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        50.8381        48.1443        1.01759                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        50.4056        48.5679        1.02652                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        49.9731        48.9915        1.03544                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        49.5405        49.4151        1.04437                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        49.1079        49.8388        1.05330                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        48.6754        50.2624        1.06222                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        48.2428        50.6861        1.07115                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        47.8102        51.1097        1.08008                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        47.3776        51.5334        1.08900                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        46.9744        51.9282        1.09733                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        46.5713        52.3231        1.10567                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        46.1681        52.7179        1.11400                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        45.7649        53.1128        1.12233                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        45.3617        53.5076        1.13066                 NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        44.9585        53.9025        1.13899                 NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        44.5553        54.2974        1.14733                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        44.1520        54.6923        1.15566                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        43.1356        54.8024        1.15155       0.910482                 NaN            NaN            NaN            NaN
  1608.97        500.000        41.9978        54.8383        1.14360        2.02023                 NaN            NaN            NaN            NaN
  1605.77        500.000        40.9313        54.8695        1.13528        3.06391                 NaN            NaN            NaN            NaN
  1602.56        500.000        39.8648        54.9006        1.12695        4.10762                 NaN            NaN            NaN            NaN
  1599.36        500.000        38.9182        54.9229        1.11836        5.04055                 NaN            NaN            NaN            NaN
  1596.15        500.000        37.9716        54.9451        1.10977        5.97350                 NaN            NaN            NaN            NaN
  1592.95        500.000        37.0249        54.9674        1.10118        6.90647                 NaN            NaN            NaN            NaN
  1589.74        500.000        36.0783        54.9897        1.09259        7.83947                 NaN            NaN            NaN            NaN
  1586.54        500.000        35.3115        54.9989        1.08338        8.60615                 NaN            NaN            NaN            NaN
  1583.33        500.000        34.5448        55.0082        1.07417        9.37284                 NaN            NaN            NaN            NaN
  1580.13        500.000        33.7781        55.0174        1.06495        10.1396                 NaN            NaN            NaN            NaN
  1576.92        500.000        33.0113        55.0267        1.05574        10.9063                 NaN            NaN            NaN            NaN
  1573.72        500.000        32.2445        55.0359        1.04653        11.6730                 NaN            NaN            NaN            NaN
  1570.51        500.000        31.4777        55.0452        1.03731        12.4398                 NaN            NaN            NaN            NaN
  1567.31        500.000        30.7109        55.0545        1.02810        13.2065                 NaN            NaN            NaN            NaN
  1564.10        500.000        29.9441        55.0637        1.01889        13.9733                 NaN            NaN            NaN            NaN
  1560.90        500.000        29.3359        55.0620        1.00859        14.5935                 NaN            NaN            NaN            NaN
  1557.69        500.000        28.7277        55.0604       0.998286        15.2137                 NaN            NaN            NaN            NaN
  1554.49        500.000        28.1195        55.0587       0.987986        15.8338                 NaN            NaN            NaN            NaN
  1551.28        500.000        27.5113        55.0570       0.977686        16.4540                 NaN            NaN            NaN            NaN
  1548.08        500.000        26.9030        55.0554       0.967385        17.0742                 NaN            NaN            NaN            NaN
  1544.87        500.000        26.2948        55.0537       0.957084        17.6944                 NaN            NaN            NaN            NaN
  1541.67        500.000        25.6866        55.0520       0.946783        18.3147                 NaN            NaN            NaN            NaN
  1538.46        500.000        25.0783        55.0503       0.936482        18.9349                 NaN            NaN            NaN            NaN
  1535.26        500.000        24.5645        55.0440       0.924368        19.4671                 NaN            NaN            NaN            NaN
  1532.05        500.000        24.0507        55.0377       0.912254        19.9994                 NaN            NaN            NaN            NaN
  1528.85        500.000        23.5368        55.0314       0.900139        20.5316                 NaN            NaN            NaN            NaN
  1525.64        500.000        23.0230        55.0251       0.888025        21.0639                 NaN            NaN            NaN            NaN
  1522.44        500.000        22.5091        55.0188       0.875910        21.5961                 NaN            NaN            NaN            NaN
  1519.23        500.000        21.9953        55.0125       0.863796        22.1284                 NaN            NaN            NaN            NaN
  1516.03        500.000        21.4814        55.0062       0.851681        22.6607                 NaN            NaN            NaN            NaN
  1512.82        500.000        20.9676        54.9999       0.839566        23.1930                 NaN            NaN            NaN            NaN
  1509.62        500.000        20.5114        54.9931       0.824890        23.6706                 NaN            NaN            NaN            NaN
  1506.41        500.000        20.0552        54.9863       0.810215        24.1482                 NaN            NaN            NaN            NaN
  1503.21        500.000        19.5991        54.9795       0.795539        24.6259                 NaN            NaN            NaN            NaN
  1500.00        500.000        19.1429        54.9727       0.780863        25.1035                 NaN            NaN            NaN            NaN
  1496.79        500.000        18.6867        54.9659       0.766187        25.5812                 NaN            NaN            NaN            NaN
  1493.59        500.000        18.2305        54.9592       0.751511        26.0588                 NaN            NaN            NaN            NaN
  1490.38        500.000        17.7743        54.9524       0.736835        26.5365                 NaN            NaN            NaN            NaN
  1487.18        500.000        17.3181        54.9456       0.722159        27.0141                 NaN            NaN            NaN            NaN
  1483.97        500.000        16.8874        54.9408       0.705739        27.4660                 NaN            NaN            NaN            NaN
  1480.77        500.000        16.4568        54.9360       0.689319        27.9179                 NaN            NaN            NaN            NaN
  1477.56        500.000        16.0361        54.9300       0.672719        28.3612                 NaN            NaN            NaN            NaN
  1474.36        500.000        15.5945        54.9261       0.656593        28.7810       0.417420E-001            NaN            NaN            NaN
  1471.15        500.000        15.0073        54.9166       0.652503        28.9770       0.446693                 NaN            NaN            NaN
  1467.95        500.000        14.4200        54.9071       0.648413        29.1729       0.851647                 NaN            NaN            NaN
  1464.74        500.000        13.8327        54.8975       0.644322        29.3688        1.25660                 NaN            NaN            NaN
  1461.54        500.000        13.2454        54.8880       0.640232        29.5648        1.66156                 NaN            NaN            NaN
  1458.33        500.000        12.7598        54.8694       0.640402        29.7183        2.01208                 NaN            NaN            NaN
  1455.13        500.000        12.2742        54.8508       0.640573        29.8719        2.36259                 NaN            NaN            NaN
  1451.92        500.000        11.7885        54.8322       0.640743        30.0254        2.71311                 NaN            NaN            NaN
  1448.72        500.000        11.3029        54.8136       0.640914        30.1790        3.06363                 NaN            NaN            NaN
  1445.51        500.000        10.8865        54.7902       0.644108        30.3033        3.37597                 NaN            NaN            NaN
  1442.31        500.000        10.4701        54.7668       0.647303        30.4275        3.68832                 NaN            NaN            NaN
  1439.10        500.000        10.0762        54.7402       0.651911        30.5440        3.98773                 NaN            NaN            NaN
  1435.90        500.000        9.70082        54.7124       0.657529        30.6443        4.27439       0.105384E-001            NaN            NaN
  1432.69        500.000        9.70082        54.7124       0.657529        30.6443        4.27439       0.105384E-001            NaN            NaN
  1429.49        500.000        9.70082        54.7124       0.657529        30.6443        4.27439       0.105384E-001            NaN            NaN
  1426.28        500.000        9.70082        54.7124       0.657529        30.6443        4.27439       0.105384E-001            NaN            NaN
  1423.08        500.000        8.18397        54.5141       0.725476        30.0962        5.31393        1.16626                 NaN            NaN
  1419.87        500.000        8.18397        54.5141       0.725476        30.0962        5.31393        1.16626                 NaN            NaN
  1416.67        500.000        7.54480        54.4198       0.758729        29.9141        5.76621        1.59641                 NaN            NaN
  1413.46        500.000        7.25489        54.3744       0.774936        29.8381        1.78430        5.97331                 NaN            NaN
  1410.26        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1407.05        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1403.85        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1400.64        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1397.44        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1394.23        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1391.03        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1387.82        500.000        6.89113        54.3772       0.787832        29.6888        6.12332        2.03790       0.938234E-001            NaN
  1384.62        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1381.41        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1378.21        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1375.00        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1371.79        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1368.59        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1365.38        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1362.18        500.000        4.66565        54.4895       0.865412        28.5508        3.69320        6.86952       0.866001                 NaN
  1358.97        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1355.77        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1352.56        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1349.36        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1346.15        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1342.95        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1339.74        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1336.54        500.000        3.31432        54.5392       0.926663        27.7695        7.27724        4.74893        1.42414                 NaN
  1333.33        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1330.13        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1326.92        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1323.72        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1320.51        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1317.31        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1314.10        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1310.90        500.000        2.36601        54.5507       0.978112        27.2052        7.52747        5.49888        1.87363                 NaN
  1307.69        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1304.49        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1301.28        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1298.08        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1294.87        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1291.67        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1288.46        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1285.26        500.000        1.63669        54.5327        1.02199        26.8034        7.69663        6.05701        2.25167                 NaN
  1282.05        500.000        1.04134        54.4882        1.05968        26.5365        6.47236        7.83090        2.57096                 NaN
  1278.85        500.000       0.950199E-001   54.5223        1.06603        26.4746        6.66410        7.91676        2.69029       0.570979     
  1275.64        500.000                 NaN   54.5311        1.07052        26.4732        7.92570        6.65685        2.71091       0.631679     
  1272.44        500.000                 NaN   54.5311        1.07052        26.4732        7.92570        6.65685        2.71091       0.631679     
  1269.23        500.000                 NaN   54.5421        1.07915        26.4803        7.92676        6.60567        2.73235       0.633697     
  1266.03        500.000                 NaN   54.5421        1.07915        26.4803        7.92676        6.60567        2.73235       0.633697     
  1262.82        500.000                 NaN   54.5421        1.07915        26.4803        7.92676        6.60567        2.73235       0.633697     
  1259.62        500.000                 NaN   54.5421        1.07915        26.4803        7.92676        6.60567        2.73235       0.633697     
  1256.41        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1253.21        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1250.00        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1246.79        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1243.59        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1240.38        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1237.18        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1233.97        500.000                 NaN   54.5669        1.09534        26.4882        6.50730        7.92857        2.77609       0.637638     
  1230.77        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1227.56        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1224.36        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1221.15        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1217.95        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1214.74        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1211.54        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1208.33        500.000                 NaN   54.6121        1.12909        26.5081        7.92964        6.31694        2.85874       0.645374     
  1205.13        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1201.92        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1198.72        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1195.51        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1192.31        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1189.10        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1185.90        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1182.69        500.000                 NaN   54.6466        1.16492        26.5333        6.13668        7.93131        2.93529       0.651889     
  1179.49        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1176.28        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1173.08        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1169.87        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1166.67        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1163.46        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1160.26        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1157.05        500.000                 NaN   54.6785        1.20174        26.5607        5.96342        7.93040        3.00738       0.657869     
  1153.85        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1150.64        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1147.44        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1144.23        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1141.03        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1137.82        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1134.62        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1131.41        500.000                 NaN   54.7017        1.24064        26.5952        7.92964        5.79599        3.07379       0.663091     
  1128.21        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1125.00        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1121.79        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1118.59        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1115.38        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1112.18        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1108.97        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1105.77        500.000                 NaN   54.7194        1.28126        26.6349        5.63312        7.92840        3.13515       0.667773     
  1102.56        500.000                 NaN   54.7305        1.32390        26.6823        7.92601        5.47385        3.19160       0.671879     
  1099.36        500.000                 NaN   54.7305        1.32390        26.6823        7.92601        5.47385        3.19160       0.671879     
  1096.15        500.000                 NaN   54.7305        1.32390        26.6823        7.92601        5.47385        3.19160       0.671879     
  1092.95        500.000                 NaN   54.7305        1.32390        26.6823        7.92601        5.47385        3.19160       0.671879     
  1089.74        500.000                 NaN   54.7305        1.32390        26.6823        7.92601        5.47385        3.19160       0.671879     
