|6.6.6
Archiving\03_Data\DeqLP/QFM_m0.5/K22/K22_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          10
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)       
  1721.15        500.000        61.6735        37.7412       0.585243                 NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        61.2095        38.1977       0.592823                 NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        60.7634        38.6369       0.599688                 NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        60.3172        39.0763       0.606556                 NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        59.8707        39.5159       0.613428                 NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        59.4240        39.9557       0.620304                 NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        58.9771        40.3957       0.627182                 NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        58.5300        40.8359       0.634065                 NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        58.0827        41.2763       0.640950                 NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        57.6353        41.7169       0.647839                 NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        57.2072        42.1383       0.654517                 NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        56.7789        42.5599       0.661199                 NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        56.3504        42.9817       0.667883                 NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        55.9218        43.4036       0.674570                 NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        55.4931        43.8256       0.681260                 NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        55.0642        44.2478       0.687952                 NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        54.6352        44.6702       0.694647                 NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        54.2060        45.0927       0.701345                 NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        53.8005        45.4918       0.707694                 NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        53.3949        45.8910       0.714046                 NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        52.9892        46.2904       0.720400                 NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        52.5834        46.6898       0.726755                 NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        52.1775        47.0894       0.733113                 NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        51.7715        47.4890       0.739473                 NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        51.3654        47.8888       0.745834                 NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        50.9592        48.2886       0.752198                 NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        50.5804        48.6614       0.758160                 NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        50.2015        49.0343       0.764123                 NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        49.8226        49.4073       0.770088                 NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        49.4436        49.7803       0.776055                 NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        49.0646        50.1534       0.782022                 NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        48.6855        50.5265       0.787991                 NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        48.3063        50.8997       0.793961                 NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        47.9271        51.2730       0.799932                 NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        46.9033        51.4267       0.798369       0.871698                 NaN            NaN            NaN            NaN
  1608.97        500.000        45.7481        51.5211       0.794273        1.93651                 NaN            NaN            NaN            NaN
  1605.77        500.000        44.6627        51.6074       0.789811        2.94012                 NaN            NaN            NaN            NaN
  1602.56        500.000        43.5746        51.6938       0.785335        3.94628                 NaN            NaN            NaN            NaN
  1599.36        500.000        42.6065        51.7658       0.780556        4.84714                 NaN            NaN            NaN            NaN
  1596.15        500.000        41.6364        51.8378       0.775765        5.75005                 NaN            NaN            NaN            NaN
  1592.95        500.000        40.6641        51.9099       0.770962        6.65501                 NaN            NaN            NaN            NaN
  1589.74        500.000        39.6897        51.9821       0.766147        7.56202                 NaN            NaN            NaN            NaN
  1586.54        500.000        38.8987        52.0327       0.760719        8.30791                 NaN            NaN            NaN            NaN
  1583.33        500.000        38.1062        52.0833       0.755280        9.05520                 NaN            NaN            NaN            NaN
  1580.13        500.000        37.3124        52.1339       0.749830        9.80388                 NaN            NaN            NaN            NaN
  1576.92        500.000        36.5171        52.1846       0.744369        10.5540                 NaN            NaN            NaN            NaN
  1573.72        500.000        35.7204        52.2353       0.738897        11.3054                 NaN            NaN            NaN            NaN
  1570.51        500.000        34.9223        52.2860       0.733413        12.0583                 NaN            NaN            NaN            NaN
  1567.31        500.000        34.1227        52.3368       0.727919        12.8126                 NaN            NaN            NaN            NaN
  1564.10        500.000        33.3218        52.3876       0.722413        13.5683                 NaN            NaN            NaN            NaN
  1560.90        500.000        32.6846        52.4199       0.716019        14.1795                 NaN            NaN            NaN            NaN
  1557.69        500.000        32.0466        52.4522       0.709615        14.7916                 NaN            NaN            NaN            NaN
  1554.49        500.000        31.4077        52.4845       0.703200        15.4046                 NaN            NaN            NaN            NaN
  1551.28        500.000        30.7678        52.5168       0.696775        16.0186                 NaN            NaN            NaN            NaN
  1548.08        500.000        30.1270        52.5492       0.690340        16.6335                 NaN            NaN            NaN            NaN
  1544.87        500.000        29.4853        52.5815       0.683894        17.2493                 NaN            NaN            NaN            NaN
  1541.67        500.000        28.8427        52.6138       0.677438        17.8661                 NaN            NaN            NaN            NaN
  1538.46        500.000        28.1991        52.6462       0.670971        18.4837                 NaN            NaN            NaN            NaN
  1535.26        500.000        27.6538        52.6693       0.663134        19.0137                 NaN            NaN            NaN            NaN
  1532.05        500.000        27.1079        52.6924       0.655286        19.5444                 NaN            NaN            NaN            NaN
  1528.85        500.000        26.5612        52.7156       0.647428        20.0758                 NaN            NaN            NaN            NaN
  1525.64        500.000        26.0139        52.7387       0.639559        20.6078                 NaN            NaN            NaN            NaN
  1522.44        500.000        25.4659        52.7618       0.631678        21.1406                 NaN            NaN            NaN            NaN
  1519.23        500.000        24.9173        52.7849       0.623787        21.6740                 NaN            NaN            NaN            NaN
  1516.03        500.000        24.3680        52.8080       0.615886        22.2081                 NaN            NaN            NaN            NaN
  1512.82        500.000        23.8180        52.8311       0.607973        22.7429                 NaN            NaN            NaN            NaN
  1509.62        500.000        23.3281        52.8512       0.598161        23.2226                 NaN            NaN            NaN            NaN
  1506.41        500.000        22.8376        52.8712       0.588336        23.7029                 NaN            NaN            NaN            NaN
  1503.21        500.000        22.3466        52.8912       0.578500        24.1837                 NaN            NaN            NaN            NaN
  1500.00        500.000        21.8551        52.9112       0.568651        24.6651                 NaN            NaN            NaN            NaN
  1496.79        500.000        21.3630        52.9312       0.558790        25.1470                 NaN            NaN            NaN            NaN
  1493.59        500.000        20.8704        52.9512       0.548918        25.6295                 NaN            NaN            NaN            NaN
  1490.38        500.000        20.3773        52.9712       0.539033        26.1125                 NaN            NaN            NaN            NaN
  1487.18        500.000        19.8836        52.9912       0.529136        26.5961                 NaN            NaN            NaN            NaN
  1483.97        500.000        19.4165        53.0120       0.517904        27.0536                 NaN            NaN            NaN            NaN
  1480.77        500.000        18.9489        53.0328       0.506658        27.5116                 NaN            NaN            NaN            NaN
  1477.56        500.000        18.4914        53.0522       0.495292        27.9611                 NaN            NaN            NaN            NaN
  1474.36        500.000        18.0107        53.0748       0.484279        28.3887       0.415992E-001            NaN            NaN            NaN
  1471.15        500.000        17.3691        53.1032       0.482521        28.5997       0.445391                 NaN            NaN            NaN
  1467.95        500.000        16.7266        53.1317       0.480761        28.8111       0.849869                 NaN            NaN            NaN
  1464.74        500.000        16.0830        53.1601       0.479000        29.0229        1.25503                 NaN            NaN            NaN
  1461.54        500.000        15.4384        53.1885       0.477236        29.2349        1.66089                 NaN            NaN            NaN
  1458.33        500.000        14.9038        53.2028       0.478529        29.4024        2.01249                 NaN            NaN            NaN
  1455.13        500.000        14.3685        53.2171       0.479824        29.5700        2.36460                 NaN            NaN            NaN
  1451.92        500.000        13.8324        53.2313       0.481122        29.7379        2.71722                 NaN            NaN            NaN
  1448.72        500.000        13.2956        53.2455       0.482423        29.9061        3.07034                 NaN            NaN            NaN
  1445.51        500.000        12.8341        53.2514       0.485894        30.0433        3.38536                 NaN            NaN            NaN
  1442.31        500.000        12.3720        53.2572       0.489370        30.1806        3.70076                 NaN            NaN            NaN
  1439.10        500.000        11.9341        53.2586       0.493949        30.3101        4.00337                 NaN            NaN            NaN
  1435.90        500.000        11.5158        53.2577       0.499252        30.4230        4.29362       0.105640E-001            NaN            NaN
  1432.69        500.000        11.5152        53.2580       0.499268        30.4233        4.29366       0.105642E-001            NaN            NaN
  1429.49        500.000        11.5147        53.2582       0.499284        30.4236        4.29369       0.105643E-001            NaN            NaN
  1426.28        500.000        11.5141        53.2585       0.499300        30.4238        4.29372       0.105644E-001            NaN            NaN
  1423.08        500.000        9.81740        53.1720       0.555497        29.9329        5.35045        1.17174                 NaN            NaN
  1419.87        500.000        9.81693        53.1722       0.555515        29.9331        5.35048        1.17176                 NaN            NaN
  1416.67        500.000        9.09697        53.1264       0.583231        29.7759        5.81194        1.60556                 NaN            NaN
  1413.46        500.000        8.76916        53.1036       0.596703        29.7112        1.79547        6.02387                 NaN            NaN
  1410.26        500.000        8.35403        53.1241       0.607037        29.5721        6.17860        2.05179       0.112324                 NaN
  1407.05        500.000        8.35366        53.1242       0.607055        29.5723        6.17864        2.05181       0.112331                 NaN
  1403.85        500.000        8.35328        53.1243       0.607074        29.5725        6.17867        2.05183       0.112339                 NaN
  1400.64        500.000        8.35290        53.1245       0.607092        29.5726        6.17870        2.05185       0.112346                 NaN
  1397.44        500.000        8.35252        53.1246       0.607111        29.5728        6.17874        2.05188       0.112353                 NaN
  1394.23        500.000        8.35214        53.1247       0.607129        29.5730        6.17877        2.05190       0.112361                 NaN
  1391.03        500.000        8.35176        53.1248       0.607148        29.5732        6.17880        2.05192       0.112368                 NaN
  1387.82        500.000        8.35138        53.1249       0.607166        29.5734        6.17884        2.05194       0.112375                 NaN
  1384.62        500.000        5.78255        53.3212       0.668408        28.4970        3.73392        6.95741        1.03951                 NaN
  1381.41        500.000        5.78233        53.3211       0.668426        28.4971        3.73396        6.95744        1.03957                 NaN
  1378.21        500.000        5.78210        53.3211       0.668445        28.4972        3.73399        6.95746        1.03964                 NaN
  1375.00        500.000        5.78188        53.3211       0.668463        28.4974        3.73402        6.95748        1.03970                 NaN
  1371.79        500.000        5.78165        53.3211       0.668482        28.4975        3.73405        6.95751        1.03977                 NaN
  1368.59        500.000        5.78142        53.3210       0.668500        28.4976        3.73409        6.95753        1.03983                 NaN
  1365.38        500.000        5.78120        53.3210       0.668519        28.4977        3.73412        6.95756        1.03990                 NaN
  1362.18        500.000        5.78097        53.3210       0.668537        28.4978        3.73415        6.95758        1.03996                 NaN
  1358.97        500.000        4.18239        53.4260       0.717027        27.7533        7.39093        4.81782        1.71255                 NaN
  1355.77        500.000        4.18226        53.4259       0.717046        27.7533        7.39095        4.81785        1.71266                 NaN
  1352.56        500.000        4.18212        53.4258       0.717064        27.7534        7.39097        4.81789        1.71276                 NaN
  1349.36        500.000        4.18198        53.4257       0.717083        27.7535        7.39099        4.81793        1.71286                 NaN
  1346.15        500.000        4.18184        53.4256       0.717102        27.7536        7.39101        4.81797        1.71297                 NaN
  1342.95        500.000        4.18170        53.4254       0.717120        27.7536        7.39103        4.81800        1.71307                 NaN
  1339.74        500.000        4.18156        53.4253       0.717139        27.7537        7.39104        4.81804        1.71317                 NaN
  1336.54        500.000        4.18142        53.4252       0.717157        27.7538        7.39106        4.81808        1.71328                 NaN
  1333.33        500.000        3.03050        53.4807       0.758128        27.2162        7.66210        5.59602        2.25633                 NaN
  1330.13        500.000        3.03041        53.4805       0.758147        27.2163        7.66212        5.59606        2.25646                 NaN
  1326.92        500.000        3.03033        53.4804       0.758166        27.2163        7.66213        5.59610        2.25660                 NaN
  1323.72        500.000        3.03024        53.4802       0.758185        27.2164        7.66215        5.59614        2.25673                 NaN
  1320.51        500.000        3.03015        53.4800       0.758204        27.2164        7.66216        5.59618        2.25686                 NaN
  1317.31        500.000        3.03007        53.4798       0.758223        27.2165        7.66218        5.59623        2.25700                 NaN
  1314.10        500.000        3.02998        53.4796       0.758241        27.2165        7.66219        5.59627        2.25713                 NaN
  1310.90        500.000        3.02989        53.4795       0.758260        27.2166        7.66221        5.59631        2.25727                 NaN
  1307.69        500.000        2.12255        53.5015       0.793515        26.8370        7.84853        6.18186        2.71504                 NaN
  1304.49        500.000        2.12250        53.5013       0.793534        26.8370        7.84855        6.18190        2.71520                 NaN
  1301.28        500.000        2.12245        53.5011       0.793553        26.8371        7.84856        6.18195        2.71536                 NaN
  1298.08        500.000        2.12240        53.5008       0.793572        26.8371        7.84858        6.18199        2.71551                 NaN
  1294.87        500.000        2.12234        53.5006       0.793591        26.8372        7.84859        6.18203        2.71567                 NaN
  1291.67        500.000        2.12229        53.5004       0.793610        26.8372        7.84861        6.18208        2.71583                 NaN
  1288.46        500.000        2.12224        53.5001       0.793629        26.8372        7.84862        6.18212        2.71599                 NaN
  1285.26        500.000        2.12219        53.4999       0.793648        26.8373        7.84864        6.18217        2.71615                 NaN
  1282.05        500.000        1.36459        53.4949       0.824325        26.5912        6.62363        7.99757        3.10377                 NaN
  1278.85        500.000       0.124767        53.5697       0.830075        26.5499        6.83122        8.09786        3.25057       0.745982     
  1275.64        500.000                 NaN   53.5813       0.833576        26.5502        8.10846        6.82521        3.27586       0.825403     
  1272.44        500.000                 NaN   53.5810       0.833595        26.5503        8.10848        6.82525        3.27605       0.825422     
  1269.23        500.000                 NaN   53.5892       0.840171        26.5565        8.11027        6.77382        3.30200       0.827989     
  1266.03        500.000                 NaN   53.5889       0.840190        26.5565        8.11028        6.77387        3.30219       0.828008     
  1262.82        500.000                 NaN   53.5886       0.840209        26.5566        8.11030        6.77391        3.30238       0.828026     
  1259.62        500.000                 NaN   53.5883       0.840228        26.5566        8.11031        6.77396        3.30256       0.828045     
  1256.41        500.000                 NaN   53.6069       0.852509        26.5641        6.67478        8.11330        3.35535       0.833045     
  1253.21        500.000                 NaN   53.6066       0.852528        26.5641        6.67483        8.11331        3.35554       0.833063     
  1250.00        500.000                 NaN   53.6063       0.852547        26.5641        6.67488        8.11332        3.35573       0.833082     
  1246.79        500.000                 NaN   53.6060       0.852566        26.5642        6.67492        8.11334        3.35592       0.833100     
  1243.59        500.000                 NaN   53.6057       0.852585        26.5642        6.67497        8.11335        3.35611       0.833119     
  1240.38        500.000                 NaN   53.6054       0.852604        26.5642        6.67502        8.11336        3.35630       0.833137     
  1237.18        500.000                 NaN   53.6051       0.852623        26.5642        6.67507        8.11337        3.35649       0.833156     
  1233.97        500.000                 NaN   53.6048       0.852642        26.5642        6.67511        8.11339        3.35668       0.833174     
  1230.77        500.000                 NaN   53.6382       0.878350        26.5834        8.11703        6.48378        3.45626       0.842972     
  1227.56        500.000                 NaN   53.6379       0.878369        26.5834        8.11704        6.48383        3.45646       0.842990     
  1224.36        500.000                 NaN   53.6376       0.878389        26.5834        8.11705        6.48388        3.45666       0.843008     
  1221.15        500.000                 NaN   53.6373       0.878408        26.5835        8.11706        6.48392        3.45685       0.843027     
  1217.95        500.000                 NaN   53.6369       0.878427        26.5835        8.11708        6.48397        3.45705       0.843045     
  1214.74        500.000                 NaN   53.6366       0.878447        26.5835        8.11709        6.48402        3.45725       0.843063     
  1211.54        500.000                 NaN   53.6363       0.878466        26.5835        8.11710        6.48407        3.45744       0.843081     
  1208.33        500.000                 NaN   53.6360       0.878485        26.5836        8.11711        6.48412        3.45764       0.843100     
  1205.13        500.000                 NaN   53.6622       0.905770        26.6070        6.30275        8.12108        3.54993       0.851307     
  1201.92        500.000                 NaN   53.6619       0.905790        26.6070        6.30279        8.12109        3.55013       0.851325     
  1198.72        500.000                 NaN   53.6615       0.905809        26.6070        6.30284        8.12110        3.55033       0.851343     
  1195.51        500.000                 NaN   53.6612       0.905829        26.6071        6.30289        8.12111        3.55053       0.851361     
  1192.31        500.000                 NaN   53.6609       0.905849        26.6071        6.30294        8.12112        3.55073       0.851379     
  1189.10        500.000                 NaN   53.6606       0.905868        26.6071        6.30299        8.12113        3.55093       0.851397     
  1185.90        500.000                 NaN   53.6602       0.905888        26.6072        6.30304        8.12114        3.55113       0.851415     
  1182.69        500.000                 NaN   53.6599       0.905908        26.6072        6.30309        8.12115        3.55133       0.851433     
  1179.49        500.000                 NaN   53.6827       0.934063        26.6341        6.12928        8.12268        3.63827       0.858931     
  1176.28        500.000                 NaN   53.6824       0.934083        26.6341        6.12932        8.12269        3.63847       0.858949     
  1173.08        500.000                 NaN   53.6821       0.934103        26.6341        6.12937        8.12270        3.63868       0.858966     
  1169.87        500.000                 NaN   53.6817       0.934123        26.6342        6.12942        8.12271        3.63888       0.858984     
  1166.67        500.000                 NaN   53.6814       0.934143        26.6342        6.12947        8.12272        3.63909       0.859002     
  1163.46        500.000                 NaN   53.6811       0.934163        26.6342        6.12952        8.12273        3.63929       0.859019     
  1160.26        500.000                 NaN   53.6807       0.934183        26.6343        6.12957        8.12273        3.63950       0.859037     
  1157.05        500.000                 NaN   53.6804       0.934203        26.6343        6.12962        8.12274        3.63970       0.859055     
  1153.85        500.000                 NaN   53.6970       0.963988        26.6677        8.12429        5.96161        3.71985       0.865585     
  1150.64        500.000                 NaN   53.6966       0.964008        26.6677        8.12430        5.96166        3.72006       0.865602     
  1147.44        500.000                 NaN   53.6963       0.964029        26.6678        8.12431        5.96171        3.72027       0.865620     
  1144.23        500.000                 NaN   53.6959       0.964049        26.6678        8.12431        5.96176        3.72048       0.865637     
  1141.03        500.000                 NaN   53.6956       0.964070        26.6679        8.12432        5.96181        3.72069       0.865654     
  1137.82        500.000                 NaN   53.6952       0.964090        26.6679        8.12433        5.96186        3.72090       0.865672     
  1134.62        500.000                 NaN   53.6949       0.964111        26.6679        8.12433        5.96191        3.72111       0.865689     
  1131.41        500.000                 NaN   53.6946       0.964131        26.6680        8.12434        5.96197        3.72131       0.865706     
  1128.21        500.000                 NaN   53.7064       0.995309        26.7072        5.79871        8.12542        3.79541       0.871543     
  1125.00        500.000                 NaN   53.7061       0.995330        26.7072        5.79876        8.12542        3.79563       0.871560     
  1121.79        500.000                 NaN   53.7057       0.995351        26.7073        5.79881        8.12543        3.79584       0.871577     
  1118.59        500.000                 NaN   53.7054       0.995372        26.7073        5.79886        8.12544        3.79605       0.871594     
  1115.38        500.000                 NaN   53.7050       0.995393        26.7074        5.79891        8.12544        3.79626       0.871611     
  1112.18        500.000                 NaN   53.7047       0.995414        26.7074        5.79897        8.12545        3.79648       0.871628     
  1108.97        500.000                 NaN   53.7043       0.995435        26.7075        5.79902        8.12545        3.79669       0.871645     
  1105.77        500.000                 NaN   53.7039       0.995456        26.7075        5.79907        8.12546        3.79690       0.871662     
  1102.56        500.000                 NaN   53.7106        1.02829        26.7541        8.12547        5.63963        3.86511       0.876754     
  1099.36        500.000                 NaN   53.7103        1.02831        26.7541        8.12548        5.63968        3.86533       0.876771     
  1096.15        500.000                 NaN   53.7099        1.02833        26.7542        8.12548        5.63974        3.86554       0.876787     
  1092.95        500.000                 NaN   53.7096        1.02835        26.7542        8.12548        5.63979        3.86576       0.876804     
  1089.74        500.000                 NaN   53.7092        1.02838        26.7543        8.12549        5.63984        3.86598       0.876821     
