|6.6.6
Archiving\03_Data\eqfrac/QFM_m1.75/WD94/WD94_3.tab                        
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1528.56        2500.00                 NaN   99.5306       0.427263       0.421546E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.05        2500.00                 NaN   99.5326       0.426927       0.404563E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1525.54        2500.00                 NaN   99.5374       0.421601       0.410350E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.03        2500.00                 NaN   99.5398       0.420696       0.394800E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1522.52        2500.00                 NaN   99.5425       0.418943       0.385177E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.01        2500.00                 NaN   99.5457       0.416415       0.379103E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1519.50        2500.00                 NaN   99.5496       0.412561       0.378373E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.99        2500.00                 NaN   99.5521       0.411611       0.362962E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.48        2500.00                 NaN   99.5553       0.408531       0.362055E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.97        2500.00                 NaN   99.5557       0.410640       0.337013E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.46        2500.00                 NaN   99.0143       0.905160       0.805449E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.95        2500.00                 NaN   99.9535       0.415679E-001  0.491912E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1510.44        2500.00                 NaN   99.8332       0.154733       0.121083E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.93        2500.00                 NaN   99.4625       0.497876       0.396309E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1507.42        2500.00                 NaN   99.5727       0.395813       0.314551E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.91        2500.00                 NaN   99.5730       0.397154       0.298182E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1504.40        2500.00                 NaN   99.5761       0.394216       0.296423E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.89        2500.00                 NaN   99.5791       0.391675       0.292080E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1501.38        2500.00                 NaN   99.5813       0.390891       0.278234E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.87        2500.00                 NaN   99.5827       0.390421       0.268945E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1498.36        2500.00                 NaN   99.5858       0.388111       0.261322E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.85        2500.00                 NaN   99.5877       0.387148       0.251472E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1495.34        2500.00                 NaN   99.5901       0.385038       0.248247E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.83        2500.00                 NaN   99.5914       0.385447       0.231232E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1492.32        2500.00                 NaN   99.5785       0.329723       0.162039E-001  0.755310E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.81        2500.00                 NaN   99.4803                 NaN  0.199679E-001  0.499701                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1489.30        2500.00                 NaN   99.4753       0.102882E-002            NaN  0.523689                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1487.79        2500.00                 NaN   99.4752                 NaN            NaN  0.524825                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1486.28        2500.00                 NaN   99.4740                 NaN  0.213219E-005  0.525998                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1484.77        2500.00                 NaN   99.4755                 NaN  0.727415E-002  0.517258                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1483.26        2500.00                 NaN   99.4730                 NaN  0.139397E-005  0.526964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1481.75        2500.00                 NaN   99.2422                 NaN            NaN  0.757814                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1480.24        2500.00                 NaN   99.7775                 NaN            NaN  0.222545                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1478.73        2500.00                 NaN   99.3829                 NaN  0.108636E-005  0.617127                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1477.22        2500.00                 NaN   99.4607                 NaN            NaN  0.539338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1475.71        2500.00                 NaN   99.4574                 NaN            NaN  0.542575                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1474.20        2500.00                 NaN   99.4530                 NaN            NaN  0.546985                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1472.68        2500.00                 NaN   99.3513                 NaN            NaN  0.201729       0.446942                 NaN            NaN            NaN            NaN            NaN            NaN
  1471.17        2500.00                 NaN   99.2044                 NaN            NaN  0.272775       0.522808                 NaN            NaN            NaN            NaN            NaN            NaN
  1469.66        2500.00                 NaN   99.2099                 NaN            NaN  0.270662       0.519395                 NaN            NaN            NaN            NaN            NaN            NaN
  1468.15        2500.00                 NaN   99.2160                 NaN            NaN  0.268630       0.515411                 NaN            NaN            NaN            NaN            NaN            NaN
  1466.64        2500.00                 NaN   99.2232                 NaN            NaN  0.266993       0.509783                 NaN            NaN            NaN            NaN            NaN            NaN
  1465.13        2500.00                 NaN   99.2279                 NaN            NaN  0.265334       0.506790                 NaN            NaN            NaN            NaN            NaN            NaN
  1463.62        2500.00                 NaN   99.2366                 NaN            NaN  0.500963       0.262468                 NaN            NaN            NaN            NaN            NaN            NaN
  1462.11        2500.00                 NaN   99.2417                 NaN            NaN  0.260433       0.497914                 NaN            NaN            NaN            NaN            NaN            NaN
  1460.60        2500.00                 NaN   99.2459                 NaN            NaN  0.258024       0.496040                 NaN            NaN            NaN            NaN            NaN            NaN
  1459.09        2500.00                 NaN   99.2540                 NaN            NaN  0.490384       0.255582                 NaN            NaN            NaN            NaN            NaN            NaN
  1457.58        2500.00                 NaN   99.2589                 NaN  0.113290E-005  0.253724       0.487349                 NaN            NaN            NaN            NaN            NaN            NaN
  1456.07        2500.00                 NaN   99.2640                 NaN            NaN  0.483910       0.252121                 NaN            NaN            NaN            NaN            NaN            NaN
  1454.56        2500.00                 NaN   99.2695                 NaN            NaN  0.249665       0.480862                 NaN            NaN            NaN            NaN            NaN            NaN
  1453.05        2500.00                 NaN   99.2727                 NaN            NaN  0.478227       0.249074                 NaN            NaN            NaN            NaN            NaN            NaN
  1451.54        2500.00                 NaN   99.2813                 NaN            NaN  0.473410       0.245326                 NaN            NaN            NaN            NaN            NaN            NaN
  1450.03        2500.00                 NaN   99.2878                 NaN            NaN  0.243808       0.468432                 NaN            NaN            NaN            NaN            NaN            NaN
  1448.52        2500.00                 NaN   99.2767                 NaN  0.889016E-001  0.117461       0.516915                 NaN            NaN            NaN            NaN            NaN            NaN
  1447.01        2500.00                 NaN   99.3321                 NaN            NaN  0.210826       0.457089                 NaN            NaN            NaN            NaN            NaN            NaN
  1445.50        2500.00                 NaN   99.3000                 NaN            NaN  0.238850       0.461196                 NaN            NaN            NaN            NaN            NaN            NaN
  1443.99        2500.00                 NaN   99.3064                 NaN            NaN  0.456672       0.236920                 NaN            NaN            NaN            NaN            NaN            NaN
  1442.48        2500.00                 NaN   99.3105                 NaN  0.563556E-005  0.454769       0.234696                 NaN            NaN            NaN            NaN            NaN            NaN
  1440.97        2500.00                 NaN   99.3157                 NaN            NaN  0.450831       0.233486                 NaN            NaN            NaN            NaN            NaN            NaN
  1439.46        2500.00                 NaN   99.3197                 NaN            NaN  0.231605       0.448684                 NaN            NaN            NaN            NaN            NaN            NaN
  1437.95        2500.00                 NaN   99.3131                 NaN  0.204978E-002  0.231350       0.453495                 NaN            NaN            NaN            NaN            NaN            NaN
  1436.44        2500.00                 NaN   99.3388                 NaN  0.523666E-002  0.442224       0.213730                 NaN            NaN            NaN            NaN            NaN            NaN
  1434.93        2500.00                 NaN   99.3354                 NaN  0.107678E-001  0.209333       0.444466                 NaN            NaN            NaN            NaN            NaN            NaN
  1433.42        2500.00                 NaN   99.3377                 NaN            NaN  0.437492       0.224828                 NaN            NaN            NaN            NaN            NaN            NaN
  1431.91        2500.00                 NaN   99.3430                 NaN  0.620187E-002  0.437353       0.213495                 NaN            NaN            NaN            NaN            NaN            NaN
  1430.40        2500.00                 NaN   99.3497                 NaN  0.180725E-001  0.439905       0.192290                 NaN            NaN            NaN            NaN            NaN            NaN
  1428.89        2500.00                 NaN   99.3540                 NaN  0.166245E-001  0.435945       0.193474                 NaN            NaN            NaN            NaN            NaN            NaN
  1427.38        2500.00                 NaN   99.1699                 NaN  0.476221E-001  0.228853       0.448628                 NaN            NaN  0.105035                 NaN            NaN            NaN
  1425.87        2500.00                 NaN   98.3045                 NaN  0.195884       0.398775       0.504668                 NaN            NaN  0.596171                 NaN            NaN            NaN
  1424.36        2500.00                 NaN   98.3355                 NaN  0.194733       0.496703       0.387204                 NaN            NaN  0.585830                 NaN            NaN            NaN
  1422.85        2500.00                 NaN   98.3658                 NaN  0.193597       0.375944       0.488990                 NaN            NaN  0.575663                 NaN            NaN            NaN
  1421.34        2500.00                 NaN   97.4484                 NaN  0.308067       0.761005       0.582890                 NaN            NaN  0.899644                 NaN            NaN            NaN
  1419.83        2500.00                 NaN   99.3810                 NaN  0.751682E-001  0.187320       0.138575                 NaN            NaN  0.217968                 NaN            NaN            NaN
  1418.32        2500.00                 NaN   98.4476                 NaN  0.190507       0.467583       0.345889                 NaN            NaN  0.548441                 NaN            NaN            NaN
  1416.81        2500.00                 NaN   98.4776                 NaN  0.189166       0.463658       0.331933                 NaN            NaN  0.537639                 NaN            NaN            NaN
  1415.30        2500.00                 NaN   98.5063                 NaN  0.188104       0.322652       0.454710                 NaN            NaN  0.528281                 NaN            NaN            NaN
  1413.79        2500.00                 NaN   98.5306                 NaN  0.186354       0.316633       0.446758                 NaN            NaN  0.519616                 NaN            NaN            NaN
  1412.28        2500.00                 NaN   98.5531                 NaN  0.185996       0.441817       0.306710                 NaN            NaN  0.512338                 NaN            NaN            NaN
  1410.77        2500.00                 NaN   98.5774                 NaN  0.184949       0.297979       0.435822                 NaN            NaN  0.503851                 NaN            NaN            NaN
  1409.26        2500.00                 NaN   98.6001                 NaN  0.184268       0.288989       0.430224                 NaN            NaN  0.496390                 NaN            NaN            NaN
  1407.75        2500.00                 NaN   98.6356                 NaN  0.181282       0.417571       0.280951                 NaN            NaN  0.484602                 NaN            NaN            NaN
  1406.24        2500.00                 NaN   98.6324                 NaN  0.184009       0.423197       0.275481                 NaN            NaN  0.484873                 NaN            NaN            NaN
  1404.73        2500.00                 NaN   98.6638                 NaN  0.183387       0.261654       0.416278                 NaN            NaN  0.474878                 NaN            NaN            NaN
  1403.22        2500.00                 NaN   98.6925                 NaN  0.178337       0.260297       0.404985                 NaN            NaN  0.463901                 NaN            NaN            NaN
  1401.71        2500.00                 NaN   98.7053                 NaN  0.179212       0.252332       0.402820                 NaN            NaN  0.460319                 NaN            NaN            NaN
  1400.20        2500.00                 NaN   98.7338                 NaN  0.178540       0.240532       0.396921                 NaN            NaN  0.450172                 NaN            NaN            NaN
  1398.69        2500.00                 NaN   98.7442                 NaN  0.179741       0.233370       0.395117                 NaN            NaN  0.447619                 NaN            NaN            NaN
  1397.18        2500.00                 NaN   98.7722                 NaN  0.174019       0.232624       0.384876                 NaN            NaN  0.436305                 NaN            NaN            NaN
  1395.67        2500.00                 NaN   98.7870                 NaN  0.175812       0.222108       0.382981                 NaN            NaN  0.432100                 NaN            NaN            NaN
  1394.16        2500.00                 NaN   98.8056                 NaN  0.174898       0.378533       0.215394                 NaN            NaN  0.425590                 NaN            NaN            NaN
  1392.65        2500.00                 NaN   98.8232                 NaN  0.173662       0.210102       0.373546                 NaN            NaN  0.419462                 NaN            NaN            NaN
  1391.14        2500.00                 NaN   98.8418                 NaN  0.172797       0.203334       0.369009                 NaN            NaN  0.413099                 NaN            NaN            NaN
  1389.63        2500.00                 NaN   98.8580                 NaN  0.172084       0.365024       0.197465                 NaN            NaN  0.407405                 NaN            NaN            NaN
  1388.12        2500.00                 NaN   98.8747                 NaN  0.171090       0.360759       0.191873                 NaN            NaN  0.401624                 NaN            NaN            NaN
  1386.60        2500.00                 NaN   98.8904                 NaN  0.170273       0.186404       0.356703                 NaN            NaN  0.396214                 NaN            NaN            NaN
  1385.09        2500.00                 NaN   98.9068                 NaN  0.169463       0.352778       0.180631                 NaN            NaN  0.390359                 NaN            NaN            NaN
  1383.58        2500.00                 NaN   98.9224                 NaN  0.168143       0.175862       0.348739                 NaN            NaN  0.384810                 NaN            NaN            NaN
  1382.07        2500.00                 NaN   98.9379                 NaN  0.167330       0.345016       0.170238                 NaN            NaN  0.379494                 NaN            NaN            NaN
  1380.56        2500.00                 NaN   98.9523                 NaN  0.166548       0.165405       0.341261                 NaN            NaN  0.374440                 NaN            NaN            NaN
  1379.05        2500.00                 NaN   98.9669                 NaN  0.165182       0.161226       0.337507                 NaN            NaN  0.369197                 NaN            NaN            NaN
  1377.54        2500.00                 NaN   98.9808                 NaN  0.164540       0.334190       0.156200                 NaN            NaN  0.364301                 NaN            NaN            NaN
  1376.03        2500.00                 NaN   98.9955                 NaN  0.163336       0.151827       0.330253                 NaN            NaN  0.359085                 NaN            NaN            NaN
  1374.52        2500.00                 NaN   99.0091                 NaN  0.162872       0.146840       0.326675                 NaN            NaN  0.354536                 NaN            NaN            NaN
  1373.01        2500.00                 NaN   99.0221                 NaN  0.161122       0.144309       0.322848                 NaN            NaN  0.349593                 NaN            NaN            NaN
  1371.50        2500.00                 NaN   99.0363                 NaN  0.160242       0.319865       0.138994                 NaN            NaN  0.344565                 NaN            NaN            NaN
  1369.99        2500.00                 NaN   99.0484                 NaN  0.159073       0.135377       0.316878                 NaN            NaN  0.340318                 NaN            NaN            NaN
  1368.48        2500.00                 NaN   99.0606                 NaN  0.158109       0.313873       0.131568                 NaN            NaN  0.335845                 NaN            NaN            NaN
  1366.97        2500.00                 NaN   99.0703                 NaN  0.159252       0.312287       0.124951                 NaN            NaN  0.333237                 NaN            NaN            NaN
  1365.46        2500.00                 NaN   99.0842                 NaN  0.154378       0.305447       0.128360                 NaN            NaN  0.327617                 NaN            NaN            NaN
  1363.95        2500.00                 NaN   99.1035                 NaN  0.154561       0.117150       0.304771                 NaN            NaN  0.319996                 NaN            NaN            NaN
  1362.44        2500.00                 NaN   99.1089                 NaN  0.152751       0.119728       0.300351                 NaN            NaN  0.318256                 NaN            NaN            NaN
  1360.93        2500.00                 NaN   99.1199                 NaN  0.152169       0.298054       0.115432                 NaN            NaN  0.314406                 NaN            NaN            NaN
  1359.42        2500.00                 NaN   99.1313                 NaN  0.151017       0.112269       0.295197                 NaN            NaN  0.310199                 NaN            NaN            NaN
  1357.91        2500.00                 NaN   99.1421                 NaN  0.150133       0.108634       0.292795                 NaN            NaN  0.306350                 NaN            NaN            NaN
  1356.40        2500.00                 NaN   99.6395                 NaN  0.718920E-001  0.185867                 NaN            NaN            NaN  0.102727                 NaN            NaN            NaN
  1354.89        2500.00                 NaN   98.6714                 NaN  0.222661       0.584234       0.220403E-001            NaN            NaN  0.499646                 NaN            NaN            NaN
  1353.38        2500.00                 NaN   99.1742                 NaN  0.146074       0.101766       0.283286                 NaN            NaN  0.294668                 NaN            NaN            NaN
  1351.87        2500.00                 NaN   99.1845                 NaN  0.144188       0.100296       0.280444                 NaN            NaN  0.290603                 NaN            NaN            NaN
  1350.36        2500.00                 NaN   99.1877                 NaN  0.145894       0.280331       0.958823E-001            NaN            NaN  0.290233                 NaN            NaN            NaN
  1348.85        2500.00                 NaN   99.2103                 NaN  0.139183       0.271572       0.985247E-001            NaN            NaN  0.280442                 NaN            NaN            NaN
  1347.34        2500.00                 NaN   99.2133                 NaN  0.139932       0.944020E-001  0.272505                 NaN            NaN  0.279881                 NaN            NaN            NaN
  1345.83        2500.00                 NaN   99.1937                 NaN  0.122349       0.241774       0.151109                 NaN            NaN  0.291056                 NaN            NaN            NaN
  1344.32        2500.00                 NaN   99.2589                 NaN  0.154032       0.288569       0.388070E-001            NaN            NaN  0.259674                 NaN            NaN            NaN
  1342.81        2500.00                 NaN   99.2408                 NaN  0.135399       0.264276       0.900798E-001            NaN            NaN  0.269435                 NaN            NaN            NaN
  1341.30        2500.00                 NaN   99.2503                 NaN  0.134489       0.870113E-001  0.262071                 NaN            NaN  0.266086                 NaN            NaN            NaN
  1339.79        2500.00                 NaN   99.2581                 NaN  0.132097       0.882314E-001  0.258753                 NaN            NaN  0.262811                 NaN            NaN            NaN
  1338.28        2500.00                 NaN   99.2677                 NaN  0.130896       0.256130       0.859053E-001            NaN            NaN  0.259325                 NaN            NaN            NaN
  1336.77        2500.00                 NaN   99.2753                 NaN  0.129149       0.253950       0.852949E-001            NaN            NaN  0.256330                 NaN            NaN            NaN
  1335.26        2500.00                 NaN   99.2742                 NaN  0.128279       0.255631       0.853210E-001            NaN            NaN  0.256588                 NaN            NaN            NaN
  1333.75        2500.00                 NaN   99.2965                 NaN  0.123803       0.858928E-001  0.246198                 NaN            NaN  0.247638                 NaN            NaN            NaN
  1332.24        2500.00                 NaN   99.2992                 NaN  0.125930       0.247378       0.799484E-001            NaN            NaN  0.247565                 NaN            NaN            NaN
  1330.73        2500.00                 NaN   99.3084                 NaN  0.121002       0.855399E-001  0.241929                 NaN            NaN  0.243151                 NaN            NaN            NaN
  1329.22        2500.00                 NaN   99.3149                 NaN  0.120563       0.240775       0.827095E-001            NaN            NaN  0.241007                 NaN            NaN            NaN
  1327.71        2500.00                 NaN   99.3226                 NaN  0.118923       0.237606       0.828042E-001            NaN            NaN  0.238069                 NaN            NaN            NaN
  1326.20        2500.00                 NaN   99.3300                 NaN  0.116924       0.235264       0.827297E-001            NaN            NaN  0.235076                 NaN            NaN            NaN
  1324.69        2500.00                 NaN   99.3366                 NaN  0.115517       0.232909       0.823272E-001            NaN            NaN  0.232598                 NaN            NaN            NaN
  1323.18        2500.00                 NaN   99.3440                 NaN  0.113127       0.230352       0.829829E-001            NaN            NaN  0.229541                 NaN            NaN            NaN
  1321.67        2500.00                 NaN   99.3507                 NaN  0.111082       0.838494E-001  0.227552                 NaN            NaN  0.226825                 NaN            NaN            NaN
  1320.16        2500.00                 NaN   99.3577                 NaN  0.108980       0.844755E-001  0.224856                 NaN            NaN  0.223972                 NaN            NaN            NaN
  1318.65        2500.00                 NaN   99.3600                 NaN  0.112164       0.225308       0.778666E-001            NaN            NaN  0.224689                 NaN            NaN            NaN
  1317.14        2500.00                 NaN   99.3750                 NaN  0.101331       0.217549       0.902838E-001            NaN            NaN  0.215845                 NaN            NaN            NaN
  1315.63        2500.00                 NaN   99.3740                 NaN  0.102335       0.892791E-001  0.217334                 NaN            NaN  0.217084                 NaN            NaN            NaN
  1314.12        2500.00                 NaN   99.3860                 NaN  0.101970       0.215357       0.838533E-001            NaN            NaN  0.212842                 NaN            NaN            NaN
  1312.61        2500.00                 NaN   99.3899                 NaN  0.996596E-001  0.873203E-001  0.211871                 NaN            NaN  0.211271                 NaN            NaN            NaN
  1311.10        2500.00                 NaN   99.3958                 NaN  0.974193E-001  0.883985E-001  0.209627                 NaN            NaN  0.208784                 NaN            NaN            NaN
  1309.59        2500.00                 NaN   99.4016                 NaN  0.954211E-001  0.896228E-001  0.206896                 NaN            NaN  0.206412                 NaN            NaN            NaN
  1308.08        2500.00                 NaN   90.8434                 NaN  0.668088       0.319243        1.25035                 NaN            NaN   1.27920        5.63976                 NaN            NaN
  1306.57        2500.00                 NaN   85.3896                 NaN   1.01746        1.95593       0.452765                 NaN            NaN   1.96300        9.22126                 NaN            NaN
  1305.06        2500.00                 NaN   86.5318                 NaN  0.939379        1.87083       0.372502                 NaN            NaN   1.82016        8.46530                 NaN            NaN
  1303.55        2500.00                 NaN   87.4986                 NaN  0.870206        1.80256       0.305566                 NaN            NaN   1.69911        7.82396                 NaN            NaN
  1302.04        2500.00                 NaN   88.3232                 NaN  0.811171        1.75568       0.238245                 NaN            NaN   1.59594        7.27577                 NaN            NaN
  1300.52        2500.00                 NaN   89.0475                 NaN  0.759407        1.72266       0.168647                 NaN            NaN   1.50478        6.79697                 NaN            NaN
  1299.01        2500.00                 NaN   89.6868                 NaN  0.711421       0.100863        1.70437                 NaN            NaN   1.42434        6.37215                 NaN            NaN
