|6.6.6
Archiving\03_Data\eq/QFM_m1/TAY13/TAY13_1.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           Ni             O(HP)          Sp(TH)         pxmn           Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  2000.00        2500.00        99.5358       0.440629       0.236076E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1996.79        2500.00        99.5358       0.440627       0.236075E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1993.59        2500.00        99.5358       0.440626       0.236074E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1990.38        2500.00        99.5358       0.440624       0.236073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1987.18        2500.00        99.5358       0.440623       0.236073E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1983.97        2500.00        99.5358       0.440621       0.236072E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1980.77        2500.00        99.5358       0.440620       0.236071E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1977.56        2500.00        99.5358       0.440618       0.236070E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1974.36        2500.00        99.5358       0.440617       0.236069E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1971.15        2500.00        99.2065       0.440589                 NaN  0.352927                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1967.95        2500.00        99.1851       0.440588                 NaN  0.374323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1964.74        2500.00        99.1592       0.440586                 NaN  0.400196                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1961.54        2500.00        99.1333       0.440585                 NaN  0.426069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1958.33        2500.00        99.1015       0.440584                 NaN  0.457902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1955.13        2500.00        99.0697       0.440582                 NaN  0.489735                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1951.92        2500.00        99.0379       0.440581                 NaN  0.521568                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1948.72        2500.00        99.0060       0.440579                 NaN  0.553401                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1945.51        2500.00        98.8990       0.440579                 NaN  0.660455                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1942.31        2500.00        98.7919       0.440578                 NaN  0.767508                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1939.10        2500.00        98.6849       0.440577                 NaN  0.874562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        98.5778       0.440576                 NaN  0.981614                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        98.4708       0.440575                 NaN   1.08867                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        98.3637       0.440574                 NaN   1.19572                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        98.2567       0.440574                 NaN   1.30277                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        98.1496       0.440573                 NaN   1.40982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.6560       0.440575                 NaN   1.90339                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.1625       0.440578                 NaN   2.39696                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        96.6689       0.440581                 NaN   2.89054                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        96.1753       0.440583                 NaN   3.38412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        95.6817       0.440586                 NaN   3.87771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        95.1881       0.440589                 NaN   4.37131                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        94.6945       0.440591                 NaN   4.86491                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        94.2009       0.440594                 NaN   5.35852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        93.5048       0.440599                 NaN   6.05460                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        92.8087       0.440604                 NaN   6.75069                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        92.1126       0.440609                 NaN   7.44680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        91.4165       0.440613                 NaN   8.14293                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        90.4658       0.381812                 NaN   9.03995       0.379021E-002  0.108617                 NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        88.1972                 NaN            NaN   10.9373       0.516397E-001  0.813838                 NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        87.4726                 NaN            NaN   11.6453       0.682619E-001  0.813848                 NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        86.7479                 NaN            NaN   12.3534       0.848845E-001  0.813858                 NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        86.0432                 NaN            NaN   13.0423       0.100662       0.813868                 NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        85.3384                 NaN            NaN   13.7312       0.116441       0.813879                 NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        84.6337                 NaN            NaN   14.4202       0.132219       0.813889                 NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        83.9289                 NaN            NaN   15.1092       0.147998       0.813899                 NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        83.2241                 NaN            NaN   15.7982       0.163778       0.813909                 NaN            NaN            NaN            NaN            NaN            NaN
