|6.6.6
Archiving\03_Data\Dfrac/QFM_m1/K22/K22_3.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1864.66        2500.00        99.4922       0.497984       0.979690E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2397       0.745652       0.146829E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.7500       0.245198       0.478421E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.6898       0.303984       0.620714E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.3067       0.680187       0.131361E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.5003       0.490062       0.964104E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.4853       0.504797       0.993725E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.5181       0.472616       0.931383E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.5042       0.486205       0.957400E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.5060       0.484492       0.952784E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.5066       0.483897       0.951436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.5071       0.483421       0.948917E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.5088       0.481725       0.945423E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.5088       0.481755       0.944224E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.5097       0.480928       0.940576E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.5090       0.481621       0.940679E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.5108       0.479870       0.935601E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.5097       0.480912       0.934832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.4222       0.566759       0.110005E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.6125       0.379961       0.757333E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.4996       0.491152       0.925798E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.5095       0.481248       0.928138E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.3227       0.664572       0.127452E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.7018       0.292625       0.557307E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.5056       0.485145       0.925997E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.5093       0.481546       0.915253E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.5089       0.481938       0.912526E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.5831       0.409181       0.774265E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.4303       0.559179       0.104914E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.5063       0.484585       0.906995E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.5049       0.486030       0.906436E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.5049       0.486020       0.904395E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.5006       0.490384       0.904350E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.5012       0.489763       0.901531E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.5006       0.490462       0.898039E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4982       0.492863       0.897803E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4964       0.494606       0.896150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4948       0.496288       0.894372E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4929       0.498198       0.893608E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4917       0.499441       0.890615E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4890       0.502085       0.890319E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4878       0.503312       0.886942E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.4167       0.573201       0.100628E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5515       0.440869       0.767085E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4794       0.511701       0.886420E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4786       0.512584       0.882879E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4761       0.515062       0.880356E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4749       0.516341       0.877310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4699       0.521342       0.879399E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4692       0.522036       0.875058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4661       0.525111       0.875431E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.4628       0.528390       0.876269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.4616       0.529696       0.872409E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.4562       0.535006       0.876873E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.4573       0.534038       0.867090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4702       0.521342       0.844032E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.7273       0.268376       0.430207E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.1521       0.834630       0.133191E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.4442       0.547092       0.866069E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.4434       0.547947       0.862274E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.4370       0.554326       0.867124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.4355       0.555869       0.863986E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.4337       0.557693       0.862186E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.4303       0.561083       0.861304E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.4265       0.564875       0.861560E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.4255       0.565889       0.858553E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.4224       0.568994       0.857748E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.4202       0.571193       0.856058E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.7048       0.290099       0.514192E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.1278       0.860240       0.119521E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.4126       0.578818       0.853988E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.4133       0.578226       0.846832E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3989       0.592491       0.863691E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.4095       0.582045       0.845898E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.4020       0.589458       0.853743E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.4108       0.580905       0.831588E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3928       0.598595       0.856953E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3990       0.592528       0.845821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.8909        1.09365       0.154744E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.9017       0.969618E-001  0.136869E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3958       0.595787       0.840792E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3915       0.600113       0.842506E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        98.8200        1.16354       0.164583E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9643       0.352160E-001  0.478402E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.6125       0.371412       0.340793E-002   1.01266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.1787       0.226561                 NaN   1.59476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.2056       0.222547                 NaN   1.57187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.2438       0.217862                 NaN   1.53829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.2724       0.211634                 NaN   1.51596                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.3117       0.208079                 NaN   1.48017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.3403       0.203378                 NaN   1.45632                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.3742       0.198436                 NaN   1.42739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.3909       0.195543                 NaN   1.41359                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.4427       0.189524                 NaN   1.36775                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.4593       0.186125                 NaN   1.35456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.4889       0.181456                 NaN   1.32969                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.5139       0.178653                 NaN   1.30750                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.5432       0.173725                 NaN   1.28304                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.5659       0.170542                 NaN   1.26354                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.5903       0.165820                 NaN   1.24392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.6082       0.161708                 NaN   1.23010                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.6414       0.158425                 NaN   1.20017                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.6573       0.154954                 NaN   1.18770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.6820       0.151105                 NaN   1.16685                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.7037       0.147142                 NaN   1.14918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.7235       0.144675                 NaN   1.13181                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.7442       0.141900                 NaN   1.11392                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.5747       0.159331                 NaN   1.26600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.9683       0.113793                 NaN  0.917950                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.7992       0.131977                 NaN   1.06881                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.8175       0.127988                 NaN   1.05448                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.8355       0.125257                 NaN   1.03921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.9876       0.110597                 NaN  0.901773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        97.8800       0.236356                 NaN   1.88369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.7437       0.156245E-001            NaN  0.240640                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.7037       0.137650                 NaN   1.15862                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.3414       0.636184E-001            NaN  0.594938                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.7083       0.129755                 NaN   1.16191                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.9431       0.104565                 NaN  0.952306                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8586       0.111638                 NaN   1.02975                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.0741       0.911172E-001            NaN  0.834790                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.9858       0.976053E-001            NaN  0.916553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        99.0024       0.926534E-001            NaN  0.904971                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.9326       0.949676E-001            NaN  0.972476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.0981       0.799383E-001            NaN  0.821936                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.0395       0.857181E-001            NaN  0.874821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.0427       0.811971E-001            NaN  0.876083                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        99.0638       0.804282E-001            NaN  0.855741                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.0706       0.820727E-001            NaN  0.847353                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.0866       0.773423E-001            NaN  0.836096                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.0907       0.720712E-001            NaN  0.837186                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1026       0.717397E-001            NaN  0.825656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1129       0.695066E-001            NaN  0.817573                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1211       0.659925E-001            NaN  0.812929                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1296       0.629369E-001            NaN  0.807505                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.0335       0.692751E-001            NaN  0.897229                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2571       0.532100E-001            NaN  0.689690                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.1550       0.556474E-001            NaN  0.789369                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.1653       0.550983E-001            NaN  0.779616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.1728       0.533195E-001            NaN  0.773905                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.1835       0.518100E-001            NaN  0.764707                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.1880       0.468969E-001            NaN  0.765104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.1942       0.445087E-001            NaN  0.761312                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.1927       0.369932E-001            NaN  0.770266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.1261       0.191280E-001            NaN  0.430875       0.423918                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.9530       0.475111E-001            NaN            NaN  0.999512                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.9389                 NaN            NaN            NaN   1.06106                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.9202                 NaN            NaN            NaN   1.07984                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.9011                 NaN            NaN            NaN   1.09889                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.6985                 NaN            NaN            NaN  0.359282       0.942247                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.3394                 NaN            NaN            NaN   1.09728       0.563342                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.3623                 NaN            NaN            NaN  0.556267        1.08147                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.3854                 NaN            NaN            NaN  0.547209        1.06741                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.4093       0.825123E-002            NaN            NaN   1.05576       0.526667                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.4417       0.832856E-001            NaN            NaN  0.399439        1.07558                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.4640       0.794780E-001            NaN            NaN   1.05711       0.399392                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.4804       0.765873E-001            NaN            NaN  0.396508        1.04652                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.5050       0.720961E-001            NaN            NaN  0.397671        1.02520                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.5212       0.692394E-001            NaN            NaN  0.396492        1.01310                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.5378       0.661762E-001            NaN            NaN   1.00176       0.394240                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.5566       0.626373E-001            NaN            NaN  0.987002       0.393746                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.5724       0.596246E-001            NaN            NaN  0.973734       0.394217                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.5857       0.564345E-001            NaN            NaN  0.393887       0.963999                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.6093       0.534097E-001            NaN            NaN  0.389874       0.947441                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.6183       0.506958E-001            NaN            NaN  0.390068       0.940916                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.6307       0.480397E-001            NaN            NaN  0.390585       0.930672                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.6470       0.448773E-001            NaN            NaN  0.918806       0.389305                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.6579       0.424716E-001            NaN            NaN  0.910488       0.389152                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.6722       0.394117E-001            NaN            NaN  0.901089       0.387319                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.6832       0.373362E-001            NaN            NaN  0.387047       0.892457                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.6964       0.339535E-001            NaN            NaN  0.387874       0.881813                 NaN            NaN            NaN            NaN            NaN
