|6.6.6
Archiving\03_Data\Dfrac/QFM_m1/K22/K22_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ilm            q             
  1799.50        2500.00        99.4588       0.527575       0.136296E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.5402       0.448227       0.115698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.3715       0.612794       0.156844E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.4551       0.531345       0.135653E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.4533       0.533179       0.135643E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.4529       0.533540       0.135408E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.4479       0.538579       0.135459E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.4482       0.538294       0.135094E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.4472       0.539312       0.134623E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.4442       0.542295       0.134668E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.4420       0.544567       0.134490E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.4398       0.546807       0.134314E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.4374       0.549201       0.134222E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.4357       0.550872       0.133862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.4324       0.554188       0.133898E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.4307       0.555916       0.133458E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.3515       0.633330       0.151460E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.5008       0.487680       0.115558E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.4204       0.566285       0.133582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.4191       0.567603       0.133112E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.4160       0.570769       0.132803E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.4142       0.572560       0.132432E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.4081       0.578596       0.132862E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.4070       0.579778       0.132257E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.4033       0.583504       0.132354E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.3992       0.587509       0.132543E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.3974       0.589385       0.132029E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.3910       0.595707       0.132752E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.3917       0.595120       0.131383E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.4059       0.581328       0.127924E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.6939       0.299584       0.652769E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.0479       0.931911       0.202124E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.3754       0.611471       0.131541E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.3740       0.612870       0.131017E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.3663       0.620562       0.131806E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.3641       0.622796       0.131433E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.3616       0.625272       0.131223E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.3572       0.629690       0.131184E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.3525       0.634412       0.131299E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.3510       0.635943       0.130907E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.3469       0.640062       0.130870E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.3439       0.643059       0.130698E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.6652       0.326912       0.786250E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.0119       0.969836       0.182625E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.3337       0.653219       0.130596E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.3333       0.653765       0.129696E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.3171       0.669703       0.132276E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.3284       0.658685       0.129590E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.3193       0.667648       0.130861E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.3282       0.659011       0.127689E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.3076       0.679212       0.131582E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.3142       0.672769       0.129919E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.7329        1.24331       0.237957E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.8875       0.110398       0.210658E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.3087       0.678351       0.129380E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.3026       0.684385       0.129736E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        98.6475        1.32720       0.253032E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.9590       0.402483E-001  0.738295E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.4441       0.424226       0.525181E-002   1.12643                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        97.9676       0.258710                 NaN   1.77367                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        97.9965       0.254323                 NaN   1.74918                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.0386       0.249128                 NaN   1.71232                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.0695       0.242196                 NaN   1.68829                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.1125       0.238230                 NaN   1.64924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.1438       0.232980                 NaN   1.62322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.1809       0.227473                 NaN   1.59166                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.1984       0.224347                 NaN   1.57726                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.2556       0.217609                 NaN   1.52675                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.2736       0.213789                 NaN   1.51266                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.3059       0.208606                 NaN   1.48553                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        98.3329       0.205552                 NaN   1.46150                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        98.3653       0.199990                 NaN   1.43472                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        98.3900       0.196415                 NaN   1.41355                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        98.4166       0.191144                 NaN   1.39230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        98.4361       0.186530                 NaN   1.37739                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        98.4725       0.182897                 NaN   1.34456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        98.4898       0.178998                 NaN   1.33116                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        98.5169       0.174651                 NaN   1.30841                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        98.5408       0.170183                 NaN   1.28897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        98.5623       0.167480                 NaN   1.27027                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.5850       0.164337                 NaN   1.25063                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        98.3923       0.184791                 NaN   1.42290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        98.8361       0.132009                 NaN   1.03187                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        98.6451       0.153201                 NaN   1.20172                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6651       0.148700                 NaN   1.18624                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.6848       0.145614                 NaN   1.16957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.8554       0.128676                 NaN   1.01593                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        97.6030       0.275898                 NaN   2.12106                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.7103       0.182317E-001            NaN  0.271499                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        98.5328       0.160586                 NaN   1.30662                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.2544       0.742675E-001            NaN  0.671366                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.5376       0.151476                 NaN   1.31089                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8023       0.122226                 NaN   1.07543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.7063       0.130552                 NaN   1.16318                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.9494       0.106660                 NaN  0.943907                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8491       0.114314                 NaN   1.03658                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8677       0.108621                 NaN   1.02364                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.7881       0.111404                 NaN   1.10049                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9753       0.938845E-001            NaN  0.930801                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9085       0.100669                 NaN  0.990866                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9114       0.954985E-001            NaN  0.993074                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9352       0.946063E-001            NaN  0.970176                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9420       0.966337E-001            NaN  0.961341                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        98.9598       0.911441E-001            NaN  0.949039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        98.9645       0.849719E-001            NaN  0.950538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        98.9774       0.846596E-001            NaN  0.937982                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        98.9888       0.820827E-001            NaN  0.929156                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        98.9977       0.779918E-001            NaN  0.924284                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.0070       0.744392E-001            NaN  0.918540                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        98.8968       0.820280E-001            NaN   1.02122                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.1515       0.630406E-001            NaN  0.785412                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.0347       0.659836E-001            NaN  0.899322                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0460       0.653884E-001            NaN  0.888566                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0543       0.632955E-001            NaN  0.882382                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0661       0.615756E-001            NaN  0.872352                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0711       0.557786E-001            NaN  0.873104                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        99.0779       0.529745E-001            NaN  0.869173                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.0763       0.440600E-001            NaN  0.879615                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0031       0.228059E-001            NaN  0.492377       0.481746                 NaN            NaN            NaN            NaN            NaN            NaN
  1501.25        2500.00        98.8071       0.567246E-001            NaN            NaN   1.13620                 NaN            NaN            NaN            NaN            NaN            NaN
  1498.75        2500.00        98.7930                 NaN            NaN            NaN   1.20698                 NaN            NaN            NaN            NaN            NaN            NaN
  1496.24        2500.00        98.7710                 NaN            NaN            NaN   1.22904                 NaN            NaN            NaN            NaN            NaN            NaN
  1493.73        2500.00        98.7489                 NaN            NaN            NaN   1.25114                 NaN            NaN            NaN            NaN            NaN            NaN
  1491.23        2500.00        98.5206                 NaN            NaN            NaN  0.406164        1.07327                 NaN            NaN            NaN            NaN            NaN
  1488.72        2500.00        98.1176                 NaN            NaN            NaN   1.24056       0.641870                 NaN            NaN            NaN            NaN            NaN
  1486.22        2500.00        98.1423                 NaN            NaN            NaN  0.634313        1.22338                 NaN            NaN            NaN            NaN            NaN
  1483.71        2500.00        98.1673                 NaN            NaN            NaN  0.624517        1.20823                 NaN            NaN            NaN            NaN            NaN
  1481.20        2500.00        98.1929       0.992222E-002            NaN            NaN   1.19567       0.601523                 NaN            NaN            NaN            NaN            NaN
  1478.70        2500.00        98.2243       0.100287                 NaN            NaN  0.456558        1.21888                 NaN            NaN            NaN            NaN            NaN
  1476.19        2500.00        98.2481       0.958639E-001            NaN            NaN   1.19896       0.457029                 NaN            NaN            NaN            NaN            NaN
  1473.68        2500.00        98.2656       0.925094E-001            NaN            NaN  0.454130        1.18771                 NaN            NaN            NaN            NaN            NaN
  1471.18        2500.00        98.2924       0.872070E-001            NaN            NaN  0.455938        1.16450                 NaN            NaN            NaN            NaN            NaN
  1468.67        2500.00        98.3095       0.838761E-001            NaN            NaN  0.455007        1.15157                 NaN            NaN            NaN            NaN            NaN
  1466.17        2500.00        98.3270       0.802935E-001            NaN            NaN   1.13972       0.452944                 NaN            NaN            NaN            NaN            NaN
  1463.66        2500.00        98.3474       0.761141E-001            NaN            NaN   1.12372       0.452785                 NaN            NaN            NaN            NaN            NaN
  1461.15        2500.00        98.3643       0.725512E-001            NaN            NaN   1.10940       0.453751                 NaN            NaN            NaN            NaN            NaN
  1458.65        2500.00        98.3785       0.687750E-001            NaN            NaN  0.453755        1.09901                 NaN            NaN            NaN            NaN            NaN
  1456.14        2500.00        98.4039       0.651933E-001            NaN            NaN  0.449700        1.08124                 NaN            NaN            NaN            NaN            NaN
  1453.63        2500.00        98.4130       0.619692E-001            NaN            NaN  0.450380        1.07466                 NaN            NaN            NaN            NaN            NaN
  1451.13        2500.00        98.4259       0.588157E-001            NaN            NaN  0.451458        1.06384                 NaN            NaN            NaN            NaN            NaN
  1448.62        2500.00        98.4434       0.550270E-001            NaN            NaN   1.05111       0.450441                 NaN            NaN            NaN            NaN            NaN
  1446.12        2500.00        98.4546       0.521627E-001            NaN            NaN   1.04251       0.450757                 NaN            NaN            NaN            NaN            NaN
  1443.61        2500.00        98.4699       0.484784E-001            NaN            NaN   1.03258       0.449084                 NaN            NaN            NaN            NaN            NaN
  1441.10        2500.00        98.4813       0.460157E-001            NaN            NaN  0.449190        1.02345                 NaN            NaN            NaN            NaN            NaN
  1438.60        2500.00        98.4950       0.419068E-001            NaN            NaN  0.450735        1.01232                 NaN            NaN            NaN            NaN            NaN
