|6.6.6
Archiving\03_Data\eq/QFM_m4.75/WD94/WD94_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1939.10        2500.00        97.7880                 NaN   1.49564       0.716346                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1935.90        2500.00        97.7788                 NaN   1.50474       0.716488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1932.69        2500.00        97.7695                 NaN   1.51385       0.716631                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1929.49        2500.00        97.7603                 NaN   1.52295       0.716773                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1926.28        2500.00        97.7510                 NaN   1.53206       0.716916                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1923.08        2500.00        97.7418                 NaN   1.54117       0.717058                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1919.87        2500.00        97.7288                 NaN   1.55400       0.717226                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1916.67        2500.00        97.7158                 NaN   1.56684       0.717394                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1913.46        2500.00        97.7027                 NaN   1.57969       0.717562                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1910.26        2500.00        97.6897                 NaN   1.59254       0.717730                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1907.05        2500.00        97.6768                 NaN   1.60527       0.717897                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1903.85        2500.00        97.6639                 NaN   1.61800       0.718064                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1900.64        2500.00        97.6511                 NaN   1.63068       0.718230                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1897.44        2500.00        97.1112                 NaN   1.63273       0.718548       0.537495                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1894.23        2500.00        96.4500                 NaN   1.62939       0.718884        1.20170                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1891.03        2500.00        95.7882                 NaN   1.62604       0.719218        1.86649                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1887.82        2500.00        95.1259                 NaN   1.62269       0.719551        2.53188                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1884.62        2500.00        94.4629                 NaN   1.61933       0.719882        3.19785                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1881.41        2500.00        93.7994                 NaN   1.61597       0.720213        3.86440                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1878.21        2500.00        93.1353                 NaN   1.61260       0.720543        4.53153                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1875.00        2500.00        92.4707                 NaN   1.60922       0.720871        5.19924                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1871.79        2500.00        91.8054                 NaN   1.60584       0.721199        5.86752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1868.59        2500.00        91.1805                 NaN   1.59798       0.721483        6.50001                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1865.38        2500.00        90.5552                 NaN   1.59011       0.721766        7.13296                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.18        2500.00        89.9293                 NaN   1.58223       0.722048        7.76638                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1858.97        2500.00        89.3031                 NaN   1.57434       0.722329        8.40025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1855.77        2500.00        88.6764                 NaN   1.56644       0.722609        9.03457                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.56        2500.00        88.0492                 NaN   1.55854       0.722887        9.66934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.36        2500.00        87.4216                 NaN   1.55062       0.723165        10.3046                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1846.15        2500.00        86.7936                 NaN   1.54270       0.723441        10.9402                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.95        2500.00        86.1814                 NaN   1.53222       0.723695        11.5627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.74        2500.00        85.5619                 NaN   1.52010       0.723947        12.1886       0.541428E-002            NaN            NaN            NaN            NaN            NaN            NaN
  1836.54        2500.00        84.9408                 NaN   1.50683       0.724198        12.8108       0.174491E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1833.33        2500.00        84.3192                 NaN   1.49355       0.724448        13.4333       0.294924E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1830.13        2500.00        83.7003                 NaN   1.47800       0.724683        14.0557       0.412908E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1826.92        2500.00        83.0811                 NaN   1.46245       0.724916        14.6785       0.530969E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1823.72        2500.00        82.4615                 NaN   1.44688       0.725148        15.3016       0.649107E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1820.51        2500.00        81.8416                 NaN   1.43130       0.725379        15.9250       0.767322E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1817.31        2500.00        81.2261                 NaN   1.41157       0.725584        16.5487       0.880691E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        2500.00        80.6104                 NaN   1.39183       0.725786        17.1726       0.994124E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        2500.00        79.9943                 NaN   1.37207       0.725988        17.7968       0.110762                 NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        2500.00        79.3780                 NaN   1.35230       0.726188        18.4214       0.122118                 NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        2500.00        78.7614                 NaN   1.33252       0.726387        19.0462       0.133480                 NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        2500.00        78.1446                 NaN   1.31273       0.726584        19.6713       0.144848                 NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        2500.00        77.5274                 NaN   1.29293       0.726780        20.2966       0.156223                 NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        2500.00        76.9100                 NaN   1.27312       0.726974        20.9223       0.167603                 NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        2500.00        76.2882                 NaN   1.24700       0.727135        21.5593       0.178432                 NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        2500.00        75.6661                 NaN   1.22087       0.727294        22.1965       0.189265                 NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        2500.00        75.0438                 NaN   1.19474       0.727451        22.8339       0.200103                 NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        2500.00        74.4213                 NaN   1.16859       0.727607        23.4716       0.210945                 NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        2500.00        73.7986                 NaN   1.14243       0.727761        24.1094       0.221792                 NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        2500.00        73.1757                 NaN   1.11626       0.727914        24.7474       0.232643                 NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        2500.00        72.5527                 NaN   1.09008       0.728065        25.3857       0.243498                 NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        2500.00        71.9294                 NaN   1.06389       0.728215        26.0241       0.254358                 NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        2500.00        71.2970                 NaN   1.03100       0.728331        26.6789       0.264743                 NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        2500.00        70.6644                 NaN  0.998107       0.728446        27.3339       0.275130                 NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        2500.00        70.0317                 NaN  0.965204       0.728559        27.9890       0.285521                 NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        2500.00        69.3989                 NaN  0.932291       0.728671        28.6443       0.295914                 NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        2500.00        68.7659                 NaN  0.899370       0.728781        29.2996       0.306310                 NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        2500.00        68.1329                 NaN  0.866441       0.728889        29.9550       0.316709                 NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        2500.00        67.4998                 NaN  0.833503       0.728996        30.6106       0.327110                 NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        2500.00        66.8666                 NaN  0.800556       0.729101        31.2662       0.337514                 NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        2500.00        66.2268                 NaN  0.760758       0.729173        31.9358       0.347498                 NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        2500.00        65.5869                 NaN  0.720954       0.729243        32.6054       0.357484                 NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        2500.00        64.9471                 NaN  0.681145       0.729312        33.2750       0.367471                 NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        2500.00        64.3072                 NaN  0.641331       0.729379        33.9446       0.377459                 NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        2500.00        63.6673                 NaN  0.601512       0.729444        34.6143       0.387448                 NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        2500.00        63.0274                 NaN  0.561689       0.729508        35.2840       0.397438                 NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        2500.00        62.3875                 NaN  0.521861       0.729569        35.9537       0.407429                 NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        2500.00        61.7476                 NaN  0.482030       0.729629        36.6234       0.417421                 NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        2500.00        61.1090                 NaN  0.435054       0.729655        37.2992       0.427063                 NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        2500.00        60.4705                 NaN  0.388080       0.729679        37.9750       0.436704                 NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        2500.00        59.8321                 NaN  0.341106       0.729701        38.6507       0.446346                 NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        2500.00        59.1938                 NaN  0.294133       0.729722        39.3264       0.455987                 NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        2500.00        58.5555                 NaN  0.247161       0.729740        40.0019       0.465627                 NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        2500.00        57.9174                 NaN  0.200191       0.729757        40.6774       0.475267                 NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        2500.00        57.2793                 NaN  0.153222       0.729773        41.3528       0.484907                 NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        2500.00        56.6413                 NaN  0.106256       0.729786        42.0281       0.494546                 NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        2500.00        56.0151                 NaN  0.558562E-001  0.729780        42.6951       0.504136                 NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        2500.00        55.3890                 NaN  0.546170E-002  0.729772        43.3620       0.513726                 NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        2500.00        54.9099                 NaN            NaN  0.729952        43.8392       0.520873                 NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        2500.00        54.4531                 NaN            NaN  0.730151        44.2883       0.528445                 NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        2500.00        54.0109                 NaN            NaN  0.730343        44.7233       0.535448                 NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        2500.00        53.5685                 NaN            NaN  0.730532        45.1586       0.542454                 NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        2500.00        53.1259                 NaN            NaN  0.730721        45.5939       0.549462                 NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        52.6833                 NaN            NaN  0.730908        46.0293       0.556472                 NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        2500.00        52.2751                 NaN            NaN  0.731079        46.4306       0.563214                 NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        2500.00        51.8669                 NaN            NaN  0.731250        46.8319       0.569957                 NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        2500.00        51.4585                 NaN            NaN  0.731419        47.2334       0.576702                 NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        2500.00        51.0501                 NaN            NaN  0.731586        47.6349       0.583450                 NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        2500.00        50.6416                 NaN            NaN  0.731752        48.0364       0.590200                 NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        2500.00        50.2331                 NaN            NaN  0.731916        48.4381       0.596951                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        2500.00        49.8244                 NaN            NaN  0.732079        48.8398       0.603705                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        2500.00        49.4158                 NaN            NaN  0.732241        49.2415       0.610461                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        2500.00        48.6176                 NaN            NaN  0.732810        49.4871       0.611526       0.550911                 NaN            NaN            NaN            NaN            NaN
  1634.62        2500.00        47.5910                 NaN            NaN  0.733618        49.6427       0.608933        1.42381                 NaN            NaN            NaN            NaN            NaN
  1631.41        2500.00        46.6315                 NaN            NaN  0.734374        49.7831       0.606166        2.24490                 NaN            NaN            NaN            NaN            NaN
  1628.21        2500.00        45.6701                 NaN            NaN  0.735130        49.9237       0.603391        3.06766                 NaN            NaN            NaN            NaN            NaN
  1625.00        2500.00        44.7961                 NaN            NaN  0.735830        50.0508       0.599946        3.81724                 NaN            NaN            NaN            NaN            NaN
  1621.79        2500.00        43.9206                 NaN            NaN  0.736531        50.1781       0.596494        4.56821                 NaN            NaN            NaN            NaN            NaN
  1618.59        2500.00        43.0435                 NaN            NaN  0.737232        50.3056       0.593035        5.32058                 NaN            NaN            NaN            NaN            NaN
  1615.38        2500.00        42.1649                 NaN            NaN  0.737933        50.4333       0.589569        6.07436                 NaN            NaN            NaN            NaN            NaN
  1612.18        2500.00        41.4508                 NaN            NaN  0.738516        50.5278       0.585742        6.69717                 NaN            NaN            NaN            NaN            NaN
  1608.97        2500.00        40.7356                 NaN            NaN  0.739099        50.6224       0.581910        7.32094                 NaN            NaN            NaN            NaN            NaN
  1605.77        2500.00        40.0195                 NaN            NaN  0.739681        50.7171       0.578071        7.94567                 NaN            NaN            NaN            NaN            NaN
  1602.56        2500.00        39.3022                 NaN            NaN  0.740264        50.8119       0.574226        8.57135                 NaN            NaN            NaN            NaN            NaN
  1599.36        2500.00        38.5840                 NaN            NaN  0.740847        50.9068       0.570374        9.19799                 NaN            NaN            NaN            NaN            NaN
  1596.15        2500.00        37.8647                 NaN            NaN  0.741429        51.0018       0.566515        9.82559                 NaN            NaN            NaN            NaN            NaN
  1592.95        2500.00        37.1443                 NaN            NaN  0.742012        51.0969       0.562651        10.4541                 NaN            NaN            NaN            NaN            NaN
  1589.74        2500.00        36.4230                 NaN            NaN  0.742595        51.1920       0.558780        11.0837                 NaN            NaN            NaN            NaN            NaN
  1586.54        2500.00        35.8524                 NaN            NaN  0.743072        51.2590       0.554249        11.5912                 NaN            NaN            NaN            NaN            NaN
  1583.33        2500.00        35.2812                 NaN            NaN  0.743549        51.3261       0.549713        12.0995                 NaN            NaN            NaN            NaN            NaN
  1580.13        2500.00        34.7093                 NaN            NaN  0.744027        51.3932       0.545171        12.6083                 NaN            NaN            NaN            NaN            NaN
  1576.92        2500.00        34.1368                 NaN            NaN  0.744504        51.4603       0.540623        13.1178                 NaN            NaN            NaN            NaN            NaN
  1573.72        2500.00        33.5636                 NaN            NaN  0.744981        51.5275       0.536068        13.6279                 NaN            NaN            NaN            NaN            NaN
  1570.51        2500.00        32.9898                 NaN            NaN  0.745458        51.5947       0.531508        14.1386                 NaN            NaN            NaN            NaN            NaN
  1567.31        2500.00        32.4153                 NaN            NaN  0.745935        51.6619       0.526942        14.6499                 NaN            NaN            NaN            NaN            NaN
  1564.10        2500.00        31.8401                 NaN            NaN  0.746412        51.7292       0.522369        15.1619                 NaN            NaN            NaN            NaN            NaN
  1560.90        2500.00        31.3667                 NaN            NaN  0.746817        51.7784       0.517168        15.5910                 NaN            NaN            NaN            NaN            NaN
  1557.69        2500.00        30.8928                 NaN            NaN  0.747223        51.8276       0.511961        16.0204                 NaN            NaN            NaN            NaN            NaN
  1554.49        2500.00        30.4184                 NaN            NaN  0.747629        51.8768       0.506748        16.4504                 NaN            NaN            NaN            NaN            NaN
  1551.28        2500.00        29.9436                 NaN            NaN  0.748035        51.9260       0.501529        16.8807                 NaN            NaN            NaN            NaN            NaN
  1548.08        2500.00        29.4684                 NaN            NaN  0.748441        51.9753       0.496304        17.3116                 NaN            NaN            NaN            NaN            NaN
  1544.87        2500.00        28.9927                 NaN            NaN  0.748846        52.0246       0.491074        17.7428                 NaN            NaN            NaN            NaN            NaN
  1541.67        2500.00        28.5165                 NaN            NaN  0.749252        52.0739       0.485838        18.1745                 NaN            NaN            NaN            NaN            NaN
  1538.46        2500.00        28.0399                 NaN            NaN  0.749657        52.1232       0.480597        18.6066                 NaN            NaN            NaN            NaN            NaN
  1535.26        2500.00        27.6293                 NaN            NaN  0.750018        52.1618       0.474728        18.9841                 NaN            NaN            NaN            NaN            NaN
  1532.05        2500.00        27.2184                 NaN            NaN  0.750378        52.2004       0.468854        19.3619                 NaN            NaN            NaN            NaN            NaN
  1528.85        2500.00        26.8072                 NaN            NaN  0.750739        52.2390       0.462975        19.7401                 NaN            NaN            NaN            NaN            NaN
  1525.64        2500.00        26.3955                 NaN            NaN  0.751099        52.2777       0.457089        20.1186                 NaN            NaN            NaN            NaN            NaN
  1522.44        2500.00        25.9836                 NaN            NaN  0.751460        52.3163       0.451199        20.4974                 NaN            NaN            NaN            NaN            NaN
  1519.23        2500.00        25.5713                 NaN            NaN  0.751820        52.3550       0.445302        20.8766                 NaN            NaN            NaN            NaN            NaN
  1516.03        2500.00        25.1587                 NaN            NaN  0.752180        52.3937       0.439400        21.2561                 NaN            NaN            NaN            NaN            NaN
  1512.82        2500.00        24.7457                 NaN            NaN  0.752540        52.4323       0.433493        21.6359                 NaN            NaN            NaN            NaN            NaN
  1509.62        2500.00        24.3779                 NaN            NaN  0.752871        52.4651       0.426897        21.9772                 NaN            NaN            NaN            NaN            NaN
  1506.41        2500.00        24.0099                 NaN            NaN  0.753201        52.4978       0.420295        22.3188                 NaN            NaN            NaN            NaN            NaN
  1503.21        2500.00        23.6415                 NaN            NaN  0.753531        52.5306       0.413687        22.6607                 NaN            NaN            NaN            NaN            NaN
  1500.00        2500.00        23.2729                 NaN            NaN  0.753862        52.5634       0.407074        23.0028                 NaN            NaN            NaN            NaN            NaN
  1496.79        2500.00        22.9040                 NaN            NaN  0.754192        52.5961       0.400455        23.3452                 NaN            NaN            NaN            NaN            NaN
  1493.59        2500.00        22.5349                 NaN            NaN  0.754522        52.6289       0.393831        23.6879                 NaN            NaN            NaN            NaN            NaN
  1490.38        2500.00        22.1654                 NaN            NaN  0.754853        52.6617       0.387200        24.0308                 NaN            NaN            NaN            NaN            NaN
  1487.18        2500.00        21.7958                 NaN            NaN  0.755183        52.6945       0.380565        24.3740                 NaN            NaN            NaN            NaN            NaN
  1483.97        2500.00        21.4490                 NaN            NaN  0.755498        52.7248       0.373740        24.6970                 NaN            NaN            NaN            NaN            NaN
  1480.77        2500.00        21.1021                 NaN            NaN  0.755813        52.7551       0.366910        25.0201                 NaN            NaN            NaN            NaN            NaN
  1477.56        2500.00        20.7717                 NaN            NaN  0.756113        52.7831       0.360681        25.3284                 NaN            NaN            NaN            NaN            NaN
  1474.36        2500.00        20.2517                 NaN            NaN  0.756619        52.8284       0.361677        25.4765       0.325022                 NaN            NaN            NaN            NaN
  1471.15        2500.00        19.7122                 NaN            NaN  0.757159        52.8690       0.367574        25.5542       0.739896                 NaN            NaN            NaN            NaN
  1467.95        2500.00        19.1720                 NaN            NaN  0.757699        52.9095       0.373479        25.6319        1.15535                 NaN            NaN            NaN            NaN
  1464.74        2500.00        18.6312                 NaN            NaN  0.758239        52.9501       0.379395        25.7097        1.57138                 NaN            NaN            NaN            NaN
  1461.54        2500.00        18.0896                 NaN            NaN  0.758779        52.9906       0.385320        25.7877        1.98800                 NaN            NaN            NaN            NaN
  1458.33        2500.00        17.6041                 NaN            NaN  0.759274        53.0194       0.393132        25.8569        2.36725                 NaN            NaN            NaN            NaN
  1455.13        2500.00        17.1180                 NaN            NaN  0.759769        53.0481       0.400956        25.9262        2.74698                 NaN            NaN            NaN            NaN
  1451.92        2500.00        16.6384                 NaN            NaN  0.760263        53.0712       0.410174        25.9978        3.12227                 NaN            NaN            NaN            NaN
  1448.72        2500.00        16.0885                 NaN            NaN  0.760818        53.0513       0.440178        25.4682        3.38223       0.808808                 NaN            NaN            NaN
  1445.51        2500.00        16.0879                 NaN            NaN  0.760833        53.0516       0.440194        25.4684        3.38225       0.808817                 NaN            NaN            NaN
  1442.31        2500.00        16.0872                 NaN            NaN  0.760848        53.0520       0.440210        25.4686        3.38228       0.808826                 NaN            NaN            NaN
  1439.10        2500.00        16.0866                 NaN            NaN  0.760863        53.0523       0.440227        25.4689        3.38230       0.808835                 NaN            NaN            NaN
  1435.90        2500.00        14.3284                 NaN            NaN  0.762658        53.0552       0.505851        25.1134        4.57094        1.66357                 NaN            NaN            NaN
  1432.69        2500.00        14.3279                 NaN            NaN  0.762672        53.0554       0.505869        25.1136        4.57097        1.66359                 NaN            NaN            NaN
  1429.49        2500.00        14.3274                 NaN            NaN  0.762686        53.0557       0.505887        25.1138        4.57100        1.66361                 NaN            NaN            NaN
  1426.28        2500.00        14.3268                 NaN            NaN  0.762700        53.0559       0.505905        25.1140        4.57102        1.66362                 NaN            NaN            NaN
  1423.08        2500.00        12.8004                 NaN            NaN  0.764305        53.0291       0.573375        24.9408        5.61447        2.27755                 NaN            NaN            NaN
  1419.87        2500.00        12.8000                 NaN            NaN  0.764318        53.0293       0.573395        24.9409        5.61450        2.27757                 NaN            NaN            NaN
  1416.67        2500.00        12.1211                 NaN            NaN  0.765055        53.0077       0.607116        24.9006        6.07972        2.51872                 NaN            NaN            NaN
  1413.46        2500.00        11.8055                 NaN            NaN  0.765406        52.9951       0.623774        24.8858        6.29579        2.62852                 NaN            NaN            NaN
  1410.26        2500.00        11.4686                 NaN            NaN  0.765746        52.9930       0.639182        24.8640        6.49285        2.74755       0.290929E-001            NaN            NaN
  1407.05        2500.00        11.4682                 NaN            NaN  0.765758        52.9932       0.639204        24.8641        6.49288        2.74757       0.290948E-001            NaN            NaN
  1403.85        2500.00        11.4679                 NaN            NaN  0.765771        52.9933       0.639225        24.8642        6.49291        2.74760       0.290966E-001            NaN            NaN
  1400.64        2500.00        11.4675                 NaN            NaN  0.765783        52.9934       0.639247        24.8644        6.49293        2.74762       0.290985E-001            NaN            NaN
  1397.44        2500.00        11.4672                 NaN            NaN  0.765795        52.9936       0.639269        24.8645        6.49296        2.74764       0.291004E-001            NaN            NaN
  1394.23        2500.00        11.4668                 NaN            NaN  0.765807        52.9937       0.639290        24.8647        6.49299        2.74767       0.291022E-001            NaN            NaN
  1391.03        2500.00        11.4664                 NaN            NaN  0.765819        52.9938       0.639312        24.8648        6.49301        2.74769       0.291041E-001            NaN            NaN
  1387.82        2500.00        11.4661                 NaN            NaN  0.765831        52.9939       0.639334        24.8650        6.49304        2.74772       0.291060E-001            NaN            NaN
  1384.62        2500.00        8.86158                 NaN            NaN  0.767451        53.2641       0.694398        24.2232        4.01055        7.17711        1.00160                 NaN            NaN
  1381.41        2500.00        8.86136                 NaN            NaN  0.767461        53.2641       0.694420        24.2233        4.01058        7.17712        1.00166                 NaN            NaN
  1378.21        2500.00        8.86114                 NaN            NaN  0.767471        53.2641       0.694442        24.2234        4.01060        7.17714        1.00172                 NaN            NaN
  1375.00        2500.00        8.86091                 NaN            NaN  0.767481        53.2641       0.694463        24.2235        4.01063        7.17715        1.00178                 NaN            NaN
  1371.79        2500.00        8.86069                 NaN            NaN  0.767492        53.2641       0.694485        24.2236        4.01066        7.17717        1.00184                 NaN            NaN
  1368.59        2500.00        8.86046                 NaN            NaN  0.767502        53.2641       0.694507        24.2237        4.01069        7.17718        1.00191                 NaN            NaN
  1365.38        2500.00        8.86024                 NaN            NaN  0.767512        53.2641       0.694529        24.2238        4.01071        7.17720        1.00197                 NaN            NaN
  1362.18        2500.00        8.86001                 NaN            NaN  0.767522        53.2641       0.694550        24.2239        4.01074        7.17721        1.00203                 NaN            NaN
  1358.97        2500.00        7.11697                 NaN            NaN  0.768688        53.4088       0.743678        23.7872        7.60606        4.87526        1.69325                 NaN            NaN
  1355.77        2500.00        7.11683                 NaN            NaN  0.768697        53.4088       0.743700        23.7873        7.60607        4.87529        1.69336                 NaN            NaN
  1352.56        2500.00        7.11669                 NaN            NaN  0.768706        53.4087       0.743722        23.7874        7.60607        4.87532        1.69346                 NaN            NaN
  1349.36        2500.00        7.11655                 NaN            NaN  0.768714        53.4086       0.743744        23.7874        7.60608        4.87535        1.69356                 NaN            NaN
  1346.15        2500.00        7.11641                 NaN            NaN  0.768723        53.4085       0.743766        23.7875        7.60608        4.87538        1.69366                 NaN            NaN
  1342.95        2500.00        7.11626                 NaN            NaN  0.768732        53.4084       0.743788        23.7875        7.60609        4.87540        1.69376                 NaN            NaN
