|6.6.6
Archiving\03_Data\eq/QFM_m4.75/WD94/WD94_1.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          14
T(K)           P(bar)         melt(TH)       mang           iron           pxmn           O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1339.74        2500.00        5.58643                 NaN            NaN  0.850693        55.1456       0.943628        23.7772        7.47963        4.82386        1.39294                 NaN            NaN
  1336.54        2500.00        5.58643                 NaN            NaN  0.850693        55.1456       0.943628        23.7772        7.47963        4.82386        1.39294                 NaN            NaN
  1333.33        2500.00        4.50264                 NaN            NaN  0.850695        55.1591       0.998856        23.4593        7.76882        5.43653        1.82400                 NaN            NaN
  1330.13        2500.00        4.50264                 NaN            NaN  0.850695        55.1591       0.998856        23.4593        7.76882        5.43653        1.82400                 NaN            NaN
  1326.92        2500.00        4.27247                 NaN            NaN  0.850695        55.1532        1.01226        23.3988        5.56478        7.83213        1.91563                 NaN            NaN
  1323.72        2500.00        4.16213                 NaN            NaN  0.850695        55.1473        1.01918        23.3706        7.86334        5.62757        1.95922                 NaN            NaN
  1320.51        2500.00        1.31166                 NaN            NaN  0.850697        55.4846        1.04246        22.9632        6.08447        8.14413        2.32588        1.79283                 NaN
  1317.31        2500.00                 NaN            NaN            NaN  0.850699        55.6554        1.05316        22.7957        6.24986        8.26598        2.49507        2.63418                 NaN
  1314.10        2500.00                 NaN            NaN            NaN  0.850699        55.6633        1.05588        22.8311        8.26171        6.19665        2.50328        2.63735                 NaN
  1310.90        2500.00                 NaN            NaN            NaN  0.850699        55.6633        1.05588        22.8311        8.26171        6.19665        2.50328        2.63735                 NaN
  1307.69        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1304.49        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1301.28        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1298.08        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1294.87        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1291.67        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1288.46        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1285.26        2500.00                 NaN            NaN            NaN  0.850699        55.6702        1.06298        22.8932        8.25671        6.10501        2.51891        2.64232                 NaN
  1282.05        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1278.85        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1275.64        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1272.44        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1269.23        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1266.03        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1262.82        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1259.62        2500.00                 NaN            NaN            NaN  0.850700        55.6922        1.09370        23.1161        5.77338        8.23459        2.57863        2.66070                 NaN
  1256.41        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1253.21        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1250.00        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1246.79        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1243.59        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1240.38        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1237.18        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1233.97        2500.00                 NaN            NaN            NaN  0.850701        55.7087        1.12767        23.3057        8.21180        5.48559        2.63327        2.67656                 NaN
  1230.77        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1227.56        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1224.36        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1221.15        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1217.95        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1214.74        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1211.54        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1208.33        2500.00                 NaN            NaN            NaN  0.850702        55.7169        1.16512        23.4704        8.19165        5.23314        2.68218        2.68997                 NaN
  1205.13        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1201.92        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1198.72        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1195.51        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1192.31        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1189.10        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1185.90        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1182.69        2500.00                 NaN            NaN            NaN  0.850703        55.7198        1.20543        23.6168        8.17447        5.00569        2.72587        2.70126                 NaN
  1179.49        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1176.28        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1173.08        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1169.87        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1166.67        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1163.46        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1160.26        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1157.05        2500.00                 NaN            NaN            NaN  0.850703        55.7076        1.25004        23.7527        4.80319        8.16233        2.76330        2.71012                 NaN
  1153.85        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1150.64        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1147.44        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1144.23        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1141.03        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1137.82        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1134.62        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1131.41        2500.00                 NaN            NaN            NaN  0.850704        55.6726        1.29995        23.8878        8.15829        4.62095        2.79371        2.71596                 NaN
  1128.21        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1125.00        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1121.79        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1118.59        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1115.38        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1112.18        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1108.97        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1105.77        2500.00                 NaN            NaN            NaN  0.850705        55.6461        1.35122        24.0124        8.15241        4.44674        2.81925        2.72115                 NaN
  1102.56        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1099.36        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1096.15        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1092.95        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1089.74        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1086.54        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1083.33        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1080.13        2500.00                 NaN            NaN            NaN  0.850706        55.6285        1.40441        24.1254        8.14590        4.28051        2.83861        2.72597                 NaN
  1076.92        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1073.72        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1070.51        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1067.31        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1064.10        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1060.90        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1057.69        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1054.49        2500.00                 NaN            NaN            NaN  0.850706        55.5662        1.46617        24.2589        4.12947        8.15375        2.84905        2.72575                 NaN
  1051.28        2500.00                 NaN            NaN            NaN  0.850707        55.5083        1.53078        24.3880        3.98269        8.16260        2.85249        2.72451                 NaN
  1048.08        2500.00                 NaN            NaN            NaN  0.850707        55.5083        1.53078        24.3880        3.98269        8.16260        2.85249        2.72451                 NaN
  1044.87        2500.00                 NaN            NaN            NaN  0.850707        55.5083        1.54620        24.4095        3.94657        8.16111        2.85195        2.72563                 NaN
  1041.67        2500.00                 NaN            NaN            NaN  0.850707        55.4998        1.55467        24.4257        8.16341        3.92902        2.85181        2.72487                 NaN
  1038.46        2500.00                 NaN            NaN            NaN  0.850707        55.4731        1.56545        24.4525        3.91698        8.17267        2.85096        2.02228       0.695398     
  1035.26        2500.00                 NaN            NaN            NaN  0.850707        55.4731        1.56545        24.4525        3.91698        8.17267        2.85096        2.02228       0.695398     
  1032.05        2500.00                 NaN            NaN            NaN  0.850706        55.4174        1.58739        24.5057        8.19354        3.89643        2.84927       0.493716        2.20583     
  1028.85        2500.00                 NaN            NaN            NaN  0.850707        55.4042        1.59735        24.5238        3.88384        8.19895        2.84724                 NaN   2.69393     
  1025.64        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1022.44        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1019.23        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1016.03        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1012.82        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1009.62        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1006.41        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1003.21        2500.00                 NaN            NaN            NaN  0.850707        55.4210        1.60343        24.5210        8.19533        3.86496        2.84666                 NaN   2.69686     
  1000.00        2500.00                 NaN            NaN            NaN  0.850707        55.3625        1.67761        24.6466        3.72000        8.20601        2.82798                 NaN   2.70857     
