|6.6.6
Archiving\03_Data\frac/QFM_m4.25/EETA/EETA_1.tab                          
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          16
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Ni             Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1726.82        2500.00        98.9997                 NaN  0.968569       0.316978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        98.9997                 NaN  0.968569       0.316978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        98.9997                 NaN  0.968568       0.316978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        98.9997                 NaN  0.968567       0.316978E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        98.9997                 NaN  0.968567       0.316977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        98.9997                 NaN  0.968566       0.316977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        98.9997                 NaN  0.968565       0.316977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        98.9997                 NaN  0.968565       0.316977E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        98.9997                 NaN  0.968564       0.316976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        98.9997                 NaN  0.968563       0.316976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        98.9997                 NaN  0.968563       0.316976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        98.9997                 NaN  0.968562       0.316976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        98.9997                 NaN  0.968561       0.316976E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        98.9997                 NaN  0.968561       0.316975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        98.9997                 NaN  0.968560       0.316975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        98.9997                 NaN  0.968559       0.316975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        98.9997                 NaN  0.968559       0.316975E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        98.9997                 NaN  0.968558       0.316974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        98.9997                 NaN  0.968558       0.316974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        98.9997                 NaN  0.968557       0.316974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        98.9997                 NaN  0.968556       0.316974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        98.9997                 NaN  0.968555       0.316974E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        98.9997                 NaN  0.968554       0.316973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        98.9997                 NaN  0.968554       0.316973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        98.9997                 NaN  0.968553       0.316973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        98.9998                 NaN  0.968552       0.316973E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        98.9998                 NaN  0.968551       0.316972E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        98.9990                 NaN  0.968551       0.316972E-001  0.741778E-003            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        98.9982                 NaN  0.968557       0.316974E-001  0.150180E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        98.9920                 NaN  0.968571       0.316979E-001  0.769090E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        98.9872                 NaN  0.968645       0.317003E-001  0.124615E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        98.9872                 NaN  0.968764       0.317042E-001  0.123330E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        98.9872                 NaN  0.968883       0.317081E-001  0.122469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        98.9872                 NaN  0.969001       0.317119E-001  0.121179E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        98.9871                 NaN  0.969117       0.317158E-001  0.120464E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        98.9871                 NaN  0.969233       0.317195E-001  0.119357E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        98.9871                 NaN  0.969348       0.317233E-001  0.118168E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.9871                 NaN  0.969462       0.317270E-001  0.117278E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        98.9870                 NaN  0.969574       0.317307E-001  0.116469E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        98.9871                 NaN  0.969686       0.317344E-001  0.115170E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        98.5811                 NaN  0.969797       0.307268E-001  0.121166E-001  0.406305                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.8632                 NaN            NaN            NaN  0.116848E-001  0.125115                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.3367                 NaN            NaN            NaN  0.124637E-001  0.650821                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.3389                 NaN            NaN            NaN  0.124224E-001  0.648693                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.3364                 NaN            NaN            NaN  0.127255E-001  0.650865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.3489                 NaN            NaN            NaN  0.119871E-001  0.639091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3461                 NaN            NaN            NaN  0.122731E-001  0.641597                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.3489                 NaN            NaN            NaN  0.122391E-001  0.638820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.2777                 NaN            NaN            NaN  0.136170E-001  0.708712                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4301                 NaN            NaN            NaN  0.107127E-001  0.559163                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.3586                 NaN            NaN            NaN  0.120704E-001  0.629362                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        99.3610                 NaN            NaN            NaN  0.120274E-001  0.626934                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.3650                 NaN            NaN            NaN  0.119704E-001  0.623068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.3674                 NaN            NaN            NaN  0.119448E-001  0.620671                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.3464                 NaN            NaN            NaN  0.110790E-001  0.596958       0.455986E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        98.6902                 NaN            NaN            NaN            NaN  0.145242        1.16453                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        98.7068                 NaN            NaN            NaN            NaN  0.142235        1.15092                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        98.7266                 NaN            NaN            NaN            NaN  0.137006        1.13644                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        96.0123                 NaN            NaN            NaN            NaN  0.360736        3.62697                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        100.000                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.1486                 NaN            NaN            NaN            NaN  0.858744E-001  0.765534                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        98.8076                 NaN            NaN            NaN            NaN  0.124640        1.06779                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        98.8190                 NaN            NaN            NaN            NaN  0.113282        1.06777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        98.8404                 NaN            NaN            NaN            NaN  0.119118        1.04048                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        98.8572                 NaN            NaN            NaN            NaN  0.115238        1.02757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        98.8699                 NaN            NaN            NaN            NaN  0.118035        1.01204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.8852                 NaN            NaN            NaN            NaN  0.112227        1.00255                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        98.8988                 NaN            NaN            NaN            NaN  0.110739       0.990488                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        98.9114                 NaN            NaN            NaN            NaN  0.108179       0.980447                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        98.9251                 NaN            NaN            NaN            NaN  0.106329       0.968524                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        98.9365                 NaN            NaN            NaN            NaN  0.103270       0.960222                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9496                 NaN            NaN            NaN            NaN  0.101230       0.949206                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        98.9603                 NaN            NaN            NaN            NaN  0.980787E-001  0.941617                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
