|6.6.6
Archiving\03_Data\frac/QFM_m2.5/LAR/LAR_3.tab                             
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          15
T(K)           P(bar)         melt(TH)       melt(TH)       pxmn           Sp(TH)         O(HP)          Opx(TH)        Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1884.71        2500.00        99.2685                 NaN  0.731515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1882.21        2500.00        99.2684                 NaN  0.731570                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1879.70        2500.00        99.2684                 NaN  0.731625                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1877.19        2500.00        99.2683                 NaN  0.731680                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1874.69        2500.00        99.2683                 NaN  0.731736                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1872.18        2500.00        99.2682                 NaN  0.731791                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1869.67        2500.00        99.2682                 NaN  0.731846                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1867.17        2500.00        99.2681                 NaN  0.731902                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1864.66        2500.00        99.2680                 NaN  0.731957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1862.16        2500.00        99.2680                 NaN  0.732012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1859.65        2500.00        99.2679                 NaN  0.732067                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1857.14        2500.00        99.2679                 NaN  0.732123                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1854.64        2500.00        99.2678                 NaN  0.732178                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1852.13        2500.00        99.2678                 NaN  0.732234                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1849.62        2500.00        99.2677                 NaN  0.732289                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1847.12        2500.00        99.2677                 NaN  0.732345                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1844.61        2500.00        99.2676                 NaN  0.732400                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1842.11        2500.00        99.2675                 NaN  0.732456                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1839.60        2500.00        99.2675                 NaN  0.732511                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1837.09        2500.00        99.2674                 NaN  0.732567                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1834.59        2500.00        99.2674                 NaN  0.732623                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1832.08        2500.00        99.2673                 NaN  0.732678                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1829.57        2500.00        99.2673                 NaN  0.732733                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1827.07        2500.00        99.2672                 NaN  0.732788                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1824.56        2500.00        99.2672                 NaN  0.732845                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1822.06        2500.00        99.2671                 NaN  0.732901                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1819.55        2500.00        99.2670                 NaN  0.732957                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1817.04        2500.00        99.2670                 NaN  0.733012                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.54        2500.00        99.2669                 NaN  0.733068                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1812.03        2500.00        99.2669                 NaN  0.733124                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1809.52        2500.00        99.2668                 NaN  0.733180                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.02        2500.00        99.2668                 NaN  0.733236                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.51        2500.00        99.2667                 NaN  0.733292                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1802.01        2500.00        99.2667                 NaN  0.733348                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1799.50        2500.00        99.2666                 NaN  0.733404                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1796.99        2500.00        99.2665                 NaN  0.733459                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.49        2500.00        99.2665                 NaN  0.733515                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.98        2500.00        99.2664                 NaN  0.733571                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1789.47        2500.00        99.2664                 NaN  0.733627                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1786.97        2500.00        99.2663                 NaN  0.733683                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1784.46        2500.00        99.2663                 NaN  0.733740                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1781.95        2500.00        99.2662                 NaN  0.733796                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1779.45        2500.00        99.2661                 NaN  0.733852                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1776.94        2500.00        99.2661                 NaN  0.733908                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1774.44        2500.00        99.2660                 NaN  0.733964                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1771.93        2500.00        99.2660                 NaN  0.734020                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.42        2500.00        99.2659                 NaN  0.734076                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.92        2500.00        99.2659                 NaN  0.734132                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1764.41        2500.00        99.2658                 NaN  0.734189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1761.90        2500.00        99.2658                 NaN  0.734245                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.40        2500.00        99.2657                 NaN  0.734301                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.89        2500.00        99.2656                 NaN  0.734358                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1754.39        2500.00        99.2656                 NaN  0.734414                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1751.88        2500.00        99.2655                 NaN  0.734470                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1749.37        2500.00        99.2655                 NaN  0.734526                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.87        2500.00        99.2654                 NaN  0.734583                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1744.36        2500.00        99.2654                 NaN  0.734639                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1741.85        2500.00        99.2653                 NaN  0.734695                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1739.35        2500.00        99.2652                 NaN  0.734752                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1736.84        2500.00        99.2652                 NaN  0.734808                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1734.34        2500.00        99.2651                 NaN  0.734865                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1731.83        2500.00        99.2651                 NaN  0.734921                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1729.32        2500.00        99.2650                 NaN  0.734978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1726.82        2500.00        99.2650                 NaN  0.735034                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.31        2500.00        99.2649                 NaN  0.735091                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.80        2500.00        99.2649                 NaN  0.735147                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1719.30        2500.00        99.2648                 NaN  0.735204                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1716.79        2500.00        99.2647                 NaN  0.735260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.29        2500.00        99.2647                 NaN  0.735317                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.78        2500.00        99.2646                 NaN  0.735373                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1709.27        2500.00        99.2646                 NaN  0.735430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1706.77        2500.00        99.2645                 NaN  0.735487                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1704.26        2500.00        99.2645                 NaN  0.735543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.75        2500.00        99.2644                 NaN  0.735600                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1699.25        2500.00        99.2643                 NaN  0.735656                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1696.74        2500.00        99.2643                 NaN  0.735713                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1694.24        2500.00        99.2642                 NaN  0.735770                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1691.73        2500.00        99.2642                 NaN  0.735827                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.22        2500.00        99.2641                 NaN  0.735883                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1686.72        2500.00        99.2641                 NaN  0.735940                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1684.21        2500.00        99.2640                 NaN  0.735997                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1681.70        2500.00        99.2639                 NaN  0.736053                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.20        2500.00        99.2610                 NaN  0.736114       0.291347E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1676.69        2500.00        99.2557                 NaN  0.736204       0.813291E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1674.19        2500.00        99.2557                 NaN  0.736331       0.798495E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1671.68        2500.00        99.2556                 NaN  0.736458       0.794821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1669.17        2500.00        99.2555                 NaN  0.736584       0.789379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        2500.00        99.2555                 NaN  0.736710       0.782599E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1664.16        2500.00        99.2554                 NaN  0.736835       0.774959E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1661.65        2500.00        99.2553                 NaN  0.736960       0.770417E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1659.15        2500.00        99.2553                 NaN  0.737084       0.761929E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1656.64        2500.00        99.2552                 NaN  0.737207       0.758071E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1654.14        2500.00        99.2552                 NaN  0.737330       0.750067E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1651.63        2500.00        99.2551                 NaN  0.737453       0.743557E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1649.12        2500.00        99.2550                 NaN  0.737575       0.738979E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1646.62        2500.00        99.2546                 NaN  0.737697       0.775148E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1644.11        2500.00        99.2553                 NaN  0.737820       0.684745E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1641.60        2500.00        99.2549                 NaN  0.737937       0.718821E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1639.10        2500.00        99.2548                 NaN  0.738057       0.711904E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1636.59        2500.00        99.2548                 NaN  0.738176       0.706009E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1634.09        2500.00        98.9122                 NaN  0.738409       0.741369E-002  0.342019                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1631.58        2500.00        99.4345                 NaN            NaN  0.768377E-002  0.557766                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1629.07        2500.00        99.4369                 NaN            NaN  0.764213E-002  0.555424                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1626.57        2500.00        99.4377                 NaN            NaN  0.762766E-002  0.554686                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1624.06        2500.00        99.4423                 NaN            NaN  0.755315E-002  0.550193                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1621.55        2500.00        99.4428                 NaN            NaN  0.755493E-002  0.549620                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1619.05        2500.00        99.4464                 NaN            NaN  0.749397E-002  0.546126                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1616.54        2500.00        99.4481                 NaN            NaN  0.745716E-002  0.544436                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1614.04        2500.00        99.5378                 NaN            NaN  0.629172E-002  0.455877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1611.53        2500.00        99.3657                 NaN            NaN  0.851252E-002  0.625757                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1609.02        2500.00        99.4552                 NaN            NaN  0.735798E-002  0.537444                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1606.52        2500.00        99.4594                 NaN            NaN  0.730558E-002  0.533260                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1604.01        2500.00        99.4617                 NaN            NaN  0.727059E-002  0.531024                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1601.50        2500.00        99.4602                 NaN            NaN  0.723496E-002  0.532563                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1599.00        2500.00        98.8905                 NaN            NaN  0.152565E-001   1.09423                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1596.49        2500.00        99.9988                 NaN            NaN  0.117344E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1593.98        2500.00        99.7596                 NaN            NaN  0.199950E-002  0.238396                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1591.48        2500.00        99.2539                 NaN            NaN  0.100736E-001  0.735983                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1588.97        2500.00        99.4800                 NaN            NaN  0.703295E-002  0.512978                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1586.47        2500.00        99.4837                 NaN            NaN  0.699074E-002  0.509297                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1583.96        2500.00        99.4873                 NaN            NaN  0.693996E-002  0.505777                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1581.45        2500.00        99.4908                 NaN            NaN  0.691275E-002  0.502323                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1578.95        2500.00        99.4938                 NaN            NaN  0.686664E-002  0.499383                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1576.44        2500.00        99.4981                 NaN            NaN  0.679132E-002  0.495145                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1573.93        2500.00        99.5016                 NaN            NaN  0.676990E-002  0.491618                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1571.43        2500.00        99.5051                 NaN            NaN  0.672752E-002  0.488135                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1568.92        2500.00        99.5083                 NaN            NaN  0.668579E-002  0.485025                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1566.42        2500.00        99.5125                 NaN            NaN  0.663963E-002  0.480837                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1563.91        2500.00        99.5167                 NaN            NaN  0.658318E-002  0.476672                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1561.40        2500.00        99.5191                 NaN            NaN  0.657102E-002  0.474310                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1558.90        2500.00        98.9902                 NaN            NaN  0.137259E-001  0.996061                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1556.39        2500.00        99.9973                 NaN            NaN            NaN  0.273227E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1553.88        2500.00        99.5967                 NaN            NaN  0.554032E-002  0.397732                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1551.38        2500.00        99.2882                 NaN            NaN  0.420219E-003  0.259396       0.452028                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1548.87        2500.00        99.1022                 NaN            NaN            NaN  0.103881       0.793877                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.37        2500.00        98.9851                 NaN            NaN            NaN  0.119428       0.895433                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.86        2500.00        99.2549                 NaN            NaN            NaN  0.858523E-001  0.659282                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1541.35        2500.00        99.1393                 NaN            NaN            NaN  0.993870E-001  0.761338                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1538.85        2500.00        99.1472                 NaN            NaN            NaN  0.974364E-001  0.755393                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.34        2500.00        99.1583                 NaN            NaN            NaN  0.953793E-001  0.746273                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.83        2500.00        99.1662                 NaN            NaN            NaN  0.922077E-001  0.741611                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1531.33        2500.00        99.1793                 NaN            NaN            NaN  0.923917E-001  0.728303                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1528.82        2500.00        99.1879                 NaN            NaN            NaN  0.906129E-001  0.721476                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.32        2500.00        99.1977                 NaN            NaN            NaN  0.882423E-001  0.714070                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.81        2500.00        99.2037                 NaN            NaN            NaN  0.844643E-001  0.711820                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.30        2500.00        99.2155                 NaN            NaN            NaN  0.857842E-001  0.698747                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.80        2500.00        99.0848                 NaN            NaN            NaN  0.111487E-002  0.241114       0.673017                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.29        2500.00        99.0391                 NaN            NaN            NaN            NaN  0.262465E-001  0.934641                 NaN            NaN            NaN            NaN            NaN            NaN
  1513.78        2500.00        99.0422                 NaN            NaN            NaN            NaN  0.191254E-001  0.938644                 NaN            NaN            NaN            NaN            NaN            NaN
  1511.28        2500.00        99.0450                 NaN            NaN            NaN  0.148933E-005  0.121450E-001  0.942836                 NaN            NaN            NaN            NaN            NaN            NaN
  1508.77        2500.00        98.2949                 NaN            NaN            NaN  0.119452E-005  0.584128E-001   1.64670                 NaN            NaN            NaN            NaN            NaN            NaN
  1506.27        2500.00        99.8186                 NaN            NaN            NaN  0.158090E-005  0.920539E-002  0.172242                 NaN            NaN            NaN            NaN            NaN            NaN
  1503.76        2500.00        99.0560                 NaN            NaN            NaN            NaN  0.116359       0.827632                 NaN            NaN            NaN            NaN            NaN            NaN
