|6.6.6
Archiving\03_Data\eqLP/QFM_m1.25/TIS/TIS_3.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         melt(TH)       pxmn           Ni             O(HP)          Sp(TH)         Opx(TH)        Cpx(TH)        Cpx(TH)        an             San(TH)        ab            
  1817.31        500.000        99.1909       0.803517       0.562905E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1814.10        500.000        99.1908       0.803601       0.562916E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1810.90        500.000        99.1907       0.803685       0.562928E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1807.69        500.000        99.1906       0.803769       0.562939E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1804.49        500.000        99.1905       0.803854       0.562951E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1801.28        500.000        99.1904       0.803938       0.562963E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1798.08        500.000        99.1903       0.804022       0.562975E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1794.87        500.000        99.1903       0.804107       0.562987E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1791.67        500.000        99.1902       0.804191       0.562999E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1788.46        500.000        99.1901       0.804275       0.563011E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1785.26        500.000        99.1900       0.804359       0.563024E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1782.05        500.000        99.1899       0.804443       0.563036E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1778.85        500.000        99.1898       0.804528       0.563048E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1775.64        500.000        99.1898       0.804612       0.563061E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1772.44        500.000        99.1897       0.804696       0.563074E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1769.23        500.000        99.1896       0.804781       0.563086E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1766.03        500.000        99.1895       0.804865       0.563099E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1762.82        500.000        99.1894       0.804949       0.563111E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1759.62        500.000        99.1893       0.805033       0.563124E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1756.41        500.000        99.1893       0.805117       0.563137E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1753.21        500.000        99.1892       0.805201       0.563150E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1750.00        500.000        99.1891       0.805286       0.563163E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1746.79        500.000        99.1890       0.805370       0.563176E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1743.59        500.000        99.1889       0.805455       0.563189E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1740.38        500.000        99.1888       0.805539       0.563202E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1737.18        500.000        99.1887       0.805622       0.563215E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1733.97        500.000        99.1887       0.805706       0.563229E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1730.77        500.000        99.1886       0.805791       0.563242E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1727.56        500.000        99.1885       0.805875       0.563255E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1724.36        500.000        99.1884       0.805959       0.563269E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1721.15        500.000        99.1883       0.806043       0.563282E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1717.95        500.000        99.1882       0.806128       0.563296E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1714.74        500.000        99.1882       0.806212       0.563310E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1711.54        500.000        99.1881       0.806295       0.563323E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1708.33        500.000        99.1880       0.806380       0.563337E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1705.13        500.000        99.1879       0.806464       0.563351E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1701.92        500.000        99.1878       0.806548       0.563365E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1698.72        500.000        99.1877       0.806632       0.563379E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1695.51        500.000        99.1877       0.806716       0.563393E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1692.31        500.000        98.9782       0.806866                 NaN  0.214923                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1689.10        500.000        98.9638       0.806956                 NaN  0.229287                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1685.90        500.000        98.9493       0.807046                 NaN  0.243653                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1682.69        500.000        98.9346       0.807136                 NaN  0.258290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1679.49        500.000        98.9142       0.807230                 NaN  0.277760       0.851111E-003            NaN            NaN            NaN            NaN            NaN            NaN
  1676.28        500.000        98.8766       0.807342                 NaN  0.304180       0.118716E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1673.08        500.000        98.8390       0.807454                 NaN  0.330606       0.228952E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1669.87        500.000        98.8015       0.807566                 NaN  0.357039       0.339221E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1666.67        500.000        98.7639       0.807679                 NaN  0.383479       0.449521E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1663.46        500.000        98.6384       0.807828                 NaN  0.498373       0.554451E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1660.26        500.000        98.5128       0.807978                 NaN  0.613305       0.659421E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1657.05        500.000        98.3872       0.808127                 NaN  0.728277       0.764431E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1653.85        500.000        98.2615       0.808276                 NaN  0.843287       0.869480E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1650.64        500.000        98.1358       0.808424                 NaN  0.958336       0.974568E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1647.44        500.000        98.0100       0.808573                 NaN   1.07342       0.107970                 NaN            NaN            NaN            NaN            NaN            NaN
  1644.23        500.000        97.8842       0.808720                 NaN   1.18855       0.118486                 NaN            NaN            NaN            NaN            NaN            NaN
  1641.03        500.000        97.7584       0.808868                 NaN   1.30371       0.129007                 NaN            NaN            NaN            NaN            NaN            NaN
  1637.82        500.000        97.2340       0.809190                 NaN   1.81775       0.139013                 NaN            NaN            NaN            NaN            NaN            NaN
  1634.62        500.000        96.7093       0.809510                 NaN   2.33218       0.149027                 NaN            NaN            NaN            NaN            NaN            NaN
  1631.41        500.000        96.1841       0.809828                 NaN   2.84699       0.159049                 NaN            NaN            NaN            NaN            NaN            NaN
  1628.21        500.000        95.6586       0.810145                 NaN   3.36219       0.169078                 NaN            NaN            NaN            NaN            NaN            NaN
  1625.00        500.000        95.1327       0.810459                 NaN   3.87777       0.179115                 NaN            NaN            NaN            NaN            NaN            NaN
  1621.79        500.000        94.6064       0.810772                 NaN   4.39372       0.189159                 NaN            NaN            NaN            NaN            NaN            NaN
  1618.59        500.000        94.0797       0.811083                 NaN   4.91004       0.199211                 NaN            NaN            NaN            NaN            NaN            NaN
  1615.38        500.000        93.5526       0.811393                 NaN   5.42673       0.209270                 NaN            NaN            NaN            NaN            NaN            NaN
  1612.18        500.000        92.9128       0.811757                 NaN   6.05687       0.218535                 NaN            NaN            NaN            NaN            NaN            NaN
  1608.97        500.000        92.2725       0.812119                 NaN   6.68754       0.227808                 NaN            NaN            NaN            NaN            NaN            NaN
  1605.77        500.000        91.6317       0.812478                 NaN   7.31872       0.237088                 NaN            NaN            NaN            NaN            NaN            NaN
  1602.56        500.000        90.9904       0.812836                 NaN   7.95043       0.246376                 NaN            NaN            NaN            NaN            NaN            NaN
  1599.36        500.000        90.3485       0.813190                 NaN   8.58264       0.255671                 NaN            NaN            NaN            NaN            NaN            NaN
  1596.15        500.000        89.7061       0.813542                 NaN   9.21536       0.264973                 NaN            NaN            NaN            NaN            NaN            NaN
  1592.95        500.000        89.0632       0.813892                 NaN   9.84858       0.274283                 NaN            NaN            NaN            NaN            NaN            NaN
  1589.74        500.000        88.4199       0.814239                 NaN   10.4823       0.283600                 NaN            NaN            NaN            NaN            NaN            NaN
  1586.54        500.000        87.8206       0.814576                 NaN   11.0727       0.292088                 NaN            NaN            NaN            NaN            NaN            NaN
  1583.33        500.000        87.2209       0.814909                 NaN   11.6636       0.300583                 NaN            NaN            NaN            NaN            NaN            NaN
  1580.13        500.000        86.6208       0.815241                 NaN   12.2549       0.309083                 NaN            NaN            NaN            NaN            NaN            NaN
  1576.92        500.000        86.0202       0.815570                 NaN   12.8466       0.317590                 NaN            NaN            NaN            NaN            NaN            NaN
  1573.72        500.000        85.4192       0.815897                 NaN   13.4388       0.326103                 NaN            NaN            NaN            NaN            NaN            NaN
  1570.51        500.000        84.8178       0.816221                 NaN   14.0313       0.334621                 NaN            NaN            NaN            NaN            NaN            NaN
  1567.31        500.000        84.2160       0.816544                 NaN   14.6243       0.343146                 NaN            NaN            NaN            NaN            NaN            NaN
  1564.10        500.000        83.6138       0.816863                 NaN   15.2177       0.351676                 NaN            NaN            NaN            NaN            NaN            NaN
  1560.90        500.000        83.0746       0.817164                 NaN   15.7488       0.359428                 NaN            NaN            NaN            NaN            NaN            NaN
  1557.69        500.000        82.5350       0.817463                 NaN   16.2803       0.367186                 NaN            NaN            NaN            NaN            NaN            NaN
  1554.49        500.000        81.9951       0.817760                 NaN   16.8122       0.374948                 NaN            NaN            NaN            NaN            NaN            NaN
  1551.28        500.000        81.4549       0.818055                 NaN   17.3443       0.382715                 NaN            NaN            NaN            NaN            NaN            NaN
  1548.08        500.000        80.9144       0.818348                 NaN   17.8768       0.390487                 NaN            NaN            NaN            NaN            NaN            NaN
  1544.87        500.000        80.3735       0.818638                 NaN   18.4096       0.398263                 NaN            NaN            NaN            NaN            NaN            NaN
  1541.67        500.000        79.8324       0.818927                 NaN   18.9427       0.406044                 NaN            NaN            NaN            NaN            NaN            NaN
  1538.46        500.000        79.2909       0.819213                 NaN   19.4761       0.413829                 NaN            NaN            NaN            NaN            NaN            NaN
  1535.26        500.000        78.8152       0.819477                 NaN   19.9445       0.420764                 NaN            NaN            NaN            NaN            NaN            NaN
  1532.05        500.000        78.3393       0.819739                 NaN   20.4132       0.427703                 NaN            NaN            NaN            NaN            NaN            NaN
  1528.85        500.000        77.8632       0.819999                 NaN   20.8821       0.434645                 NaN            NaN            NaN            NaN            NaN            NaN
  1525.64        500.000        77.3868       0.820258                 NaN   21.3513       0.441591                 NaN            NaN            NaN            NaN            NaN            NaN
  1522.44        500.000        76.9102       0.820514                 NaN   21.8207       0.448540                 NaN            NaN            NaN            NaN            NaN            NaN
  1519.23        500.000        76.4334       0.820769                 NaN   22.2903       0.455493                 NaN            NaN            NaN            NaN            NaN            NaN
  1516.03        500.000        75.9564       0.821022                 NaN   22.7602       0.462449                 NaN            NaN            NaN            NaN            NaN            NaN
  1512.82        500.000        75.4791       0.821272                 NaN   23.2302       0.469408                 NaN            NaN            NaN            NaN            NaN            NaN
  1509.62        500.000        74.8800       0.821751                 NaN   23.5480       0.473339       0.276852                 NaN            NaN            NaN            NaN            NaN
  1506.41        500.000        73.8156       0.822948                 NaN   23.5008       0.464835        1.39576                 NaN            NaN            NaN            NaN            NaN
  1503.21        500.000        72.7637       0.824141                 NaN   23.4499       0.455065        2.50722                 NaN            NaN            NaN            NaN            NaN
  1500.00        500.000        71.7087       0.825336                 NaN   23.3988       0.445266        3.62187                 NaN            NaN            NaN            NaN            NaN
  1496.79        500.000        70.6841       0.826506                 NaN   23.3447       0.433990        4.71071                 NaN            NaN            NaN            NaN            NaN
  1493.59        500.000        69.6567       0.827679                 NaN   23.2903       0.422681        5.80260                 NaN            NaN            NaN            NaN            NaN
  1490.38        500.000        68.6265       0.828854                 NaN   23.2358       0.411340        6.89754                 NaN            NaN            NaN            NaN            NaN
  1487.18        500.000        67.5934       0.830031                 NaN   23.1811       0.399966        7.99555                 NaN            NaN            NaN            NaN            NaN
  1483.97        500.000        66.5711       0.831207                 NaN   23.1266       0.385570        9.08557                 NaN            NaN            NaN            NaN            NaN
  1480.77        500.000        65.5459       0.832385                 NaN   23.0719       0.371133        10.1786                 NaN            NaN            NaN            NaN            NaN
  1477.56        500.000        64.5180       0.833565                 NaN   23.0171       0.356654        11.2747                 NaN            NaN            NaN            NaN            NaN
  1474.36        500.000        63.4872       0.834748                 NaN   22.9621       0.342134        12.3738                 NaN            NaN            NaN            NaN            NaN
  1471.15        500.000        61.6823       0.836832                 NaN   23.0198       0.334926        12.9954        1.13079                 NaN            NaN            NaN            NaN
  1467.95        500.000        59.7861       0.839031                 NaN   23.0955       0.329087        13.5172        2.43307                 NaN            NaN            NaN            NaN
  1464.74        500.000        58.0089       0.841099                 NaN   23.1638       0.323237        14.0039        3.65905                 NaN            NaN            NaN            NaN
  1461.54        500.000        56.2231       0.843175                 NaN   23.2323       0.317358        14.4930        4.89103                 NaN            NaN            NaN            NaN
  1458.33        500.000        54.5668       0.845115                 NaN   23.2921       0.311736        14.9389        6.04537                 NaN            NaN            NaN            NaN
  1455.13        500.000        52.9029       0.847061                 NaN   23.3521       0.306088        15.3868        7.20499                 NaN            NaN            NaN            NaN
  1451.92        500.000        51.1594       0.849089                 NaN   23.3558       0.328576        14.6221        8.15421        1.53089                 NaN            NaN            NaN
  1448.72        500.000        49.3727       0.851165                 NaN   23.3297       0.364681        13.3391        9.01580        3.72692                 NaN            NaN            NaN
  1445.51        500.000        49.3709       0.851206                 NaN   23.3305       0.364702        13.3395        9.01610        3.72706                 NaN            NaN            NaN
  1442.31        500.000        49.3691       0.851246                 NaN   23.3314       0.364724        13.3400        9.01640        3.72719                 NaN            NaN            NaN
  1439.10        500.000        49.3673       0.851287                 NaN   23.3322       0.364745        13.3404        9.01670        3.72732                 NaN            NaN            NaN
  1435.90        500.000        42.8420       0.858822                 NaN   23.2192       0.489149        9.61319        12.3818        10.5958                 NaN            NaN            NaN
  1432.69        500.000        42.8403       0.858858                 NaN   23.2199       0.489175        9.61345        12.3821        10.5961                 NaN            NaN            NaN
  1429.49        500.000        42.8386       0.858894                 NaN   23.2206       0.489202        9.61372        12.3825        10.5964                 NaN            NaN            NaN
  1426.28        500.000        42.8370       0.858929                 NaN   23.2213       0.489228        9.61399        12.3828        10.5967                 NaN            NaN            NaN
  1423.08        500.000        37.1687       0.865608                 NaN   23.0847       0.584709        7.73649        15.0213        15.5385                 NaN            NaN            NaN
  1419.87        500.000        37.1671       0.865639                 NaN   23.0853       0.584738        7.73667        15.0217        15.5388                 NaN            NaN            NaN
  1416.67        500.000        34.6152       0.868713                 NaN   23.0048       0.624413        7.31166        17.0157        16.5594                 NaN            NaN            NaN
  1413.46        500.000        33.4048       0.870198                 NaN   22.9610       0.642739        7.19913        17.1955        17.7266                 NaN            NaN            NaN
  1410.26        500.000        31.9253       0.871803                 NaN   22.9683       0.663359        6.95036        18.4247        18.0311       0.165013                 NaN            NaN
  1407.05        500.000        31.9240       0.871830                 NaN   22.9688       0.663389        6.95049        18.4251        18.0315       0.165026                 NaN            NaN
  1403.85        500.000        31.9226       0.871857                 NaN   22.9693       0.663419        6.95061        18.4254        18.0318       0.165039                 NaN            NaN
  1400.64        500.000        31.9213       0.871884                 NaN   22.9697       0.663450        6.95073        18.4257        18.0322       0.165052                 NaN            NaN
  1397.44        500.000        31.9199       0.871911                 NaN   22.9702       0.663480        6.95085        18.4260        18.0326       0.165065                 NaN            NaN
  1394.23        500.000        31.9186       0.871938                 NaN   22.9706       0.663511        6.95098        18.4264        18.0329       0.165078                 NaN            NaN
  1391.03        500.000        31.9172       0.871965                 NaN   22.9711       0.663541        6.95110        18.4267        18.0333       0.165091                 NaN            NaN
  1387.82        500.000        31.9159       0.871992                 NaN   22.9716       0.663571        6.95123        18.4270        18.0337       0.165105                 NaN            NaN
  1384.62        500.000        17.1214       0.883890                 NaN   24.1832       0.827083        1.65004        28.5837        21.5617        5.18901                 NaN            NaN
  1381.41        500.000        17.1206       0.883904                 NaN   24.1833       0.827109        1.65005        28.5839        21.5618        5.18935                 NaN            NaN
  1378.21        500.000        17.1199       0.883918                 NaN   24.1834       0.827134        1.65005        28.5840        21.5618        5.18968                 NaN            NaN
  1375.00        500.000        17.1192       0.883932                 NaN   24.1835       0.827160        1.65006        28.5842        21.5619        5.19002                 NaN            NaN
  1371.79        500.000        12.9945       0.887313                 NaN   24.4666       0.866288       0.433027        22.0895        31.4526        6.81017                 NaN            NaN
  1368.59        500.000        12.9940       0.887324                 NaN   24.4666       0.866312       0.433027        22.0895        31.4526        6.81058                 NaN            NaN
  1365.38        500.000        11.3443       0.888700                 NaN   24.5634       0.880175       0.195890E-001   22.2309        32.5680        7.50494                 NaN            NaN
  1362.18        500.000        10.6024       0.889340                 NaN   24.5999       0.881839                 NaN   32.9069        22.2984        7.82129                 NaN            NaN
  1358.97        500.000        9.90780       0.889943                 NaN   24.6332       0.883229                 NaN   22.3619        33.2026        8.12128                 NaN            NaN
  1355.77        500.000        9.90744       0.889951                 NaN   24.6332       0.883250                 NaN   22.3618        33.2026        8.12175                 NaN            NaN
  1352.56        500.000        9.90709       0.889959                 NaN   24.6332       0.883271                 NaN   22.3618        33.2025        8.12222                 NaN            NaN
  1349.36        500.000        9.90673       0.889967                 NaN   24.6331       0.883293                 NaN   22.3617        33.2025        8.12269                 NaN            NaN
  1346.15        500.000        9.90637       0.889975                 NaN   24.6331       0.883314                 NaN   22.3616        33.2025        8.12316                 NaN            NaN
  1342.95        500.000        9.90601       0.889983                 NaN   24.6331       0.883335                 NaN   22.3615        33.2024        8.12363                 NaN            NaN
  1339.74        500.000        9.90565       0.889991                 NaN   24.6331       0.883356                 NaN   22.3614        33.2024        8.12411                 NaN            NaN
  1336.54        500.000        9.90529       0.889999                 NaN   24.6330       0.883378                 NaN   22.3613        33.2024        8.12458                 NaN            NaN
  1333.33        500.000        5.46426       0.893886                 NaN   24.7690       0.890405                 NaN   35.2990        22.4598        10.2236                 NaN            NaN
  1330.13        500.000        5.46410       0.893891                 NaN   24.7689       0.890423                 NaN   35.2989        22.4597        10.2242                 NaN            NaN
  1326.92        500.000        5.46394       0.893895                 NaN   24.7688       0.890442                 NaN   35.2987        22.4595        10.2247                 NaN            NaN
  1323.72        500.000        5.46378       0.893900                 NaN   24.7686       0.890460                 NaN   35.2986        22.4594        10.2253                 NaN            NaN
  1320.51        500.000        5.46362       0.893905                 NaN   24.7685       0.890478                 NaN   35.2984        22.4592        10.2258                 NaN            NaN
  1317.31        500.000        5.46346       0.893910                 NaN   24.7684       0.890497                 NaN   35.2983        22.4590        10.2264                 NaN            NaN
  1314.10        500.000        5.46330       0.893914                 NaN   24.7683       0.890515                 NaN   35.2982        22.4589        10.2269                 NaN            NaN
  1310.90        500.000        5.46313       0.893919                 NaN   24.7682       0.890533                 NaN   35.2980        22.4587        10.2275                 NaN            NaN
  1307.69        500.000        2.23594       0.896917                 NaN   24.7527       0.893628                 NaN   22.1952        37.0741        11.9515                 NaN            NaN
  1304.49        500.000        2.23589       0.896919                 NaN   24.7525       0.893645                 NaN   22.1950        37.0739        11.9521                 NaN            NaN
  1301.28        500.000        1.54651       0.897594                 NaN   24.7308       0.893464                 NaN   22.1048        37.4879        12.3389                 NaN            NaN
  1298.08        500.000        1.21490       0.897927                 NaN   24.7170       0.893438                 NaN   22.0533        37.6973        12.5261                 NaN            NaN
  1294.87        500.000                 NaN  0.898804                 NaN   24.7256       0.894302                 NaN   37.9946        22.1153        12.7565       0.614842                 NaN
  1291.67        500.000                 NaN  0.898757                 NaN   24.7387       0.895869                 NaN   37.9600        22.1052        12.7863       0.615155                 NaN
  1288.46        500.000                 NaN  0.898727                 NaN   24.7511       0.892201       0.197169        22.1294        37.7090        12.8010       0.621484                 NaN
