|6.6.6
Archiving\03_Data\eqLP/QFM_m1.25/TIS/TIS_6.tab                            
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
           3
T(K)           P(bar)         rho,kg/m3     
  2000.00        500.000        3584.12     
  1996.79        500.000        3584.60     
  1993.59        500.000        3585.08     
  1990.38        500.000        3585.56     
  1987.18        500.000        3586.04     
  1983.97        500.000        3586.52     
  1980.77        500.000        3587.00     
  1977.56        500.000        3587.48     
  1974.36        500.000        3587.96     
  1971.15        500.000        3588.44     
  1967.95        500.000        3588.92     
  1964.74        500.000        3589.40     
  1961.54        500.000        3589.87     
  1958.33        500.000        3590.35     
  1955.13        500.000        3590.83     
  1951.92        500.000        3591.31     
  1948.72        500.000        3591.79     
  1945.51        500.000        3592.26     
  1942.31        500.000        3592.74     
  1939.10        500.000        3593.22     
  1935.90        500.000        3593.69     
  1932.69        500.000        3594.17     
  1929.49        500.000        3594.65     
  1926.28        500.000        3595.12     
  1923.08        500.000        3595.60     
  1919.87        500.000        3596.07     
  1916.67        500.000        3596.55     
  1913.46        500.000        3597.02     
  1910.26        500.000        3597.50     
  1907.05        500.000        3597.97     
  1903.85        500.000        3598.45     
  1900.64        500.000        3598.92     
  1897.44        500.000        3599.40     
  1894.23        500.000        3599.87     
  1891.03        500.000        3600.34     
  1887.82        500.000        3600.82     
  1884.62        500.000        3601.29     
  1881.41        500.000        3601.76     
  1878.21        500.000        3602.24     
  1875.00        500.000        3602.71     
  1871.79        500.000        3603.18     
  1868.59        500.000        3603.65     
  1865.38        500.000        3604.12     
  1862.18        500.000        3604.60     
  1858.97        500.000        3605.07     
  1855.77        500.000        3605.54     
  1852.56        500.000        3606.01     
  1849.36        500.000        3606.48     
  1846.15        500.000        3606.95     
  1842.95        500.000        3607.42     
  1839.74        500.000        3607.89     
  1836.54        500.000        3608.36     
  1833.33        500.000        3608.83     
  1830.13        500.000        3609.30     
  1826.92        500.000        3609.77     
  1823.72        500.000        3610.24     
  1820.51        500.000        3610.71     
  1817.31        500.000        3611.18     
  1814.10        500.000        3611.65     
  1810.90        500.000        3612.12     
  1807.69        500.000        3612.59     
  1804.49        500.000        3613.05     
  1801.28        500.000        3613.52     
  1798.08        500.000        3613.99     
  1794.87        500.000        3614.46     
  1791.67        500.000        3614.92     
  1788.46        500.000        3615.39     
  1785.26        500.000        3615.86     
  1782.05        500.000        3616.32     
  1778.85        500.000        3616.79     
  1775.64        500.000        3617.26     
  1772.44        500.000        3617.72     
  1769.23        500.000        3618.19     
  1766.03        500.000        3618.65     
  1762.82        500.000        3619.12     
  1759.62        500.000        3619.59     
  1756.41        500.000        3620.05     
  1753.21        500.000        3620.52     
  1750.00        500.000        3620.98     
  1746.79        500.000        3621.44     
  1743.59        500.000        3621.91     
  1740.38        500.000        3622.37     
  1737.18        500.000        3622.84     
  1733.97        500.000        3623.30     
  1730.77        500.000        3623.76     
  1727.56        500.000        3624.23     
  1724.36        500.000        3624.69     
  1721.15        500.000        3625.15     
  1717.95        500.000        3625.62     
  1714.74        500.000        3626.08     
  1711.54        500.000        3626.54     
  1708.33        500.000        3627.00     
  1705.13        500.000        3627.46     
  1701.92        500.000        3627.93     
  1698.72        500.000        3628.39     
  1695.51        500.000        3628.85     
  1692.31        500.000        3566.58     
  1689.10        500.000        3564.21     
  1685.90        500.000        3561.92     
  1682.69        500.000        3559.63     
  1679.49        500.000        3557.41     
  1676.28        500.000        3562.81     
  1673.08        500.000        3567.89     
  1669.87        500.000        3572.68     
  1666.67        500.000        3577.22     
  1663.46        500.000        3567.51     
  1660.26        500.000        3559.52     
  1657.05        500.000        3552.85     
  1653.85        500.000        3547.21     
  1650.64        500.000        3542.39     
  1647.44        500.000        3538.24     
  1644.23        500.000        3534.63     
  1641.03        500.000        3531.49     
  1637.82        500.000        3509.58     
  1634.62        500.000        3494.79     
  1631.41        500.000        3484.20     
  1628.21        500.000        3476.27     
  1625.00        500.000        3470.16     
  1621.79        500.000        3465.32     
  1618.59        500.000        3461.43     
  1615.38        500.000        3458.25     
  1612.18        500.000        3457.19     
  1608.97        500.000        3456.38     
  1605.77        500.000        3455.77     
  1602.56        500.000        3455.32     
  1599.36        500.000        3454.98     
  1596.15        500.000        3454.75     
  1592.95        500.000        3454.60     
  1589.74        500.000        3454.51     
  1586.54        500.000        3455.93     
  1583.33        500.000        3457.25     
  1580.13        500.000        3458.50     
  1576.92        500.000        3459.69     
  1573.72        500.000        3460.81     
  1570.51        500.000        3461.89     
  1567.31        500.000        3462.91     
  1564.10        500.000        3463.90     
  1560.90        500.000        3465.75     
  1557.69        500.000        3467.51     
  1554.49        500.000        3469.19     
  1551.28        500.000        3470.80     
  1548.08        500.000        3472.35     
  1544.87        500.000        3473.84     
  1541.67        500.000        3475.28     
  1538.46        500.000        3476.67     
  1535.26        500.000        3478.45     
  1532.05        500.000        3480.17     
  1528.85        500.000        3481.84     
  1525.64        500.000        3483.46     
  1522.44        500.000        3485.03     
  1519.23        500.000        3486.56     
  1516.03        500.000        3488.04     
  1512.82        500.000        3489.49     
  1509.62        500.000        3489.16     
  1506.41        500.000        3483.18     
  1503.21        500.000        3478.00     
  1500.00        500.000        3473.22     
  1496.79        500.000        3468.98     
  1493.59        500.000        3465.05     
  1490.38        500.000        3461.39     
  1487.18        500.000        3457.98     
  1483.97        500.000        3454.89     
  1480.77        500.000        3452.00     
  1477.56        500.000        3449.30     
  1474.36        500.000        3446.77     
  1471.15        500.000        3442.41     
  1467.95        500.000        3438.62     
  1464.74        500.000        3435.55     
  1461.54        500.000        3432.75     
  1458.33        500.000        3430.69     
  1455.13        500.000        3428.79     
  1451.92        500.000        3427.00     
  1448.72        500.000        3425.42     
  1445.51        500.000        3425.88     
  1442.31        500.000        3426.34     
  1439.10        500.000        3426.80     
  1435.90        500.000        3421.60     
  1432.69        500.000        3422.05     
  1429.49        500.000        3422.51     
  1426.28        500.000        3422.96     
  1423.08        500.000        3420.35     
  1419.87        500.000        3420.80     
  1416.67        500.000        3420.26     
  1413.46        500.000        3420.29     
  1410.26        500.000        3418.81     
  1407.05        500.000        3419.26     
  1403.85        500.000        3419.71     
  1400.64        500.000        3420.16     
  1397.44        500.000        3420.61     
  1394.23        500.000        3421.06     
  1391.03        500.000        3421.51     
  1387.82        500.000        3421.96     
  1384.62        500.000        3381.59     
  1381.41        500.000        3382.02     
  1378.21        500.000        3382.45     
  1375.00        500.000        3382.88     
  1371.79        500.000        3372.09     
  1368.59        500.000        3372.52     
  1365.38        500.000        3368.20     
  1362.18        500.000        3366.47     
  1358.97        500.000        3364.85     
  1355.77        500.000        3365.27     
  1352.56        500.000        3365.69     
  1349.36        500.000        3366.11     
  1346.15        500.000        3366.53     
  1342.95        500.000        3366.95     
  1339.74        500.000        3367.37     
  1336.54        500.000        3367.78     
  1333.33        500.000        3353.70     
  1330.13        500.000        3354.11     
  1326.92        500.000        3354.52     
  1323.72        500.000        3354.93     
  1320.51        500.000        3355.34     
  1317.31        500.000        3355.75     
  1314.10        500.000        3356.17     
  1310.90        500.000        3356.58     
  1307.69        500.000        3344.76     
  1304.49        500.000        3345.17     
  1301.28        500.000        3342.79     
  1298.08        500.000        3341.84     
  1294.87        500.000        3335.82     
  1291.67        500.000        3336.03     
  1288.46        500.000        3336.32     
  1285.26        500.000        3336.72     
  1282.05        500.000        3336.95     
  1278.85        500.000        3337.35     
  1275.64        500.000        3337.75     
  1272.44        500.000        3338.15     
  1269.23        500.000        3338.55     
  1266.03        500.000        3338.95     
  1262.82        500.000        3339.35     
  1259.62        500.000        3339.75     
  1256.41        500.000        3339.55     
  1253.21        500.000        3339.95     
  1250.00        500.000        3340.35     
  1246.79        500.000        3340.75     
  1243.59        500.000        3341.14     
  1240.38        500.000        3341.54     
  1237.18        500.000        3341.94     
  1233.97        500.000        3342.33     
  1230.77        500.000        3342.22     
  1227.56        500.000        3342.62     
  1224.36        500.000        3343.02     
  1221.15        500.000        3343.41     
  1217.95        500.000        3343.80     
  1214.74        500.000        3344.20     
  1211.54        500.000        3344.59     
  1208.33        500.000        3344.99     
  1205.13        500.000        3344.95     
  1201.92        500.000        3345.35     
  1198.72        500.000        3345.74     
  1195.51        500.000        3346.13     
  1192.31        500.000        3346.53     
  1189.10        500.000        3346.92     
  1185.90        500.000        3347.31     
  1182.69        500.000        3347.70     
  1179.49        500.000        3347.75     
  1176.28        500.000        3348.14     
  1173.08        500.000        3348.54     
  1169.87        500.000        3348.93     
  1166.67        500.000        3349.32     
  1163.46        500.000        3349.70     
  1160.26        500.000        3350.09     
  1157.05        500.000        3350.48     
  1153.85        500.000        3350.60     
  1150.64        500.000        3350.99     
  1147.44        500.000        3351.38     
  1144.23        500.000        3351.77     
  1141.03        500.000        3352.16     
  1137.82        500.000        3352.54     
  1134.62        500.000        3352.93     
  1131.41        500.000        3353.32     
  1128.21        500.000        3353.49     
  1125.00        500.000        3353.88     
  1121.79        500.000        3354.26     
  1118.59        500.000        3354.65     
  1115.38        500.000        3354.96     
  1112.18        500.000        3355.32     
  1108.97        500.000        3355.69     
  1105.77        500.000        3356.07     
  1102.56        500.000        3356.42     
  1099.36        500.000        3356.80     
  1096.15        500.000        3357.19     
  1092.95        500.000        3357.57     
  1089.74        500.000        3357.95     
  1086.54        500.000        3358.34     
  1083.33        500.000        3358.72     
  1080.13        500.000        3359.10     
  1076.92        500.000        3359.34     
  1073.72        500.000        3359.72     
  1070.51        500.000        3360.11     
  1067.31        500.000        3360.49     
  1064.10        500.000        3360.87     
  1060.90        500.000        3361.25     
  1057.69        500.000        3361.63     
  1054.49        500.000        3362.01     
  1051.28        500.000        3362.28     
  1048.08        500.000        3362.66     
  1044.87        500.000        3363.04     
  1041.67        500.000        3363.42     
  1038.46        500.000        3363.80     
  1035.26        500.000        3364.17     
  1032.05        500.000        3364.55     
  1028.85        500.000        3364.93     
  1025.64        500.000        3365.21     
  1022.44        500.000        3365.58     
  1019.23        500.000        3365.96     
  1016.03        500.000        3366.34     
  1012.82        500.000        3366.72     
  1009.62        500.000        3367.09     
  1006.41        500.000        3367.47     
  1003.21        500.000        3367.85     
  1000.00        500.000        3368.13     
