|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/ALH/ALH_3.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1453.30        500.000       0.157953E-002   99.2264                 NaN            NaN  0.289935       0.482109                 NaN            NaN            NaN            NaN            NaN
  1451.97        500.000       0.153603E-002   99.2358                 NaN            NaN  0.286499       0.476148                 NaN            NaN            NaN            NaN            NaN
  1450.65        500.000       0.147941E-002   99.2431                 NaN            NaN  0.471828       0.283581                 NaN            NaN            NaN            NaN            NaN
  1449.32        500.000       0.143002E-002   99.2492                 NaN            NaN  0.468207       0.281213                 NaN            NaN            NaN            NaN            NaN
  1448.00        500.000       0.138961E-002   99.2553                 NaN            NaN  0.278901       0.464386                 NaN            NaN            NaN            NaN            NaN
  1446.67        500.000       0.133957E-002   99.2627                 NaN            NaN  0.459868       0.276110                 NaN            NaN            NaN            NaN            NaN
  1445.35        500.000       0.129096E-002   99.2696                 NaN            NaN  0.455836       0.273313                 NaN            NaN            NaN            NaN            NaN
  1444.02        500.000       0.124415E-002   99.2760                 NaN            NaN  0.452019       0.270743                 NaN            NaN            NaN            NaN            NaN
  1442.70        500.000       0.120827E-002   99.2810                 NaN            NaN  0.449348       0.268473                 NaN            NaN            NaN            NaN            NaN
  1441.37        500.000       0.115670E-002   99.2883                 NaN            NaN  0.266074       0.444497                 NaN            NaN            NaN            NaN            NaN
  1440.05        500.000       0.110671E-002   99.2949                 NaN            NaN  0.440863       0.263137                 NaN            NaN            NaN            NaN            NaN
  1438.72        500.000       0.107663E-002   99.3007                 NaN            NaN  0.437392       0.260800                 NaN            NaN            NaN            NaN            NaN
  1437.39        500.000       0.103250E-002   99.3068                 NaN            NaN  0.258681       0.433460                 NaN            NaN            NaN            NaN            NaN
  1436.07        500.000       0.990130E-003   99.3127                 NaN            NaN  0.256182       0.430123                 NaN            NaN            NaN            NaN            NaN
  1434.74        500.000       0.951014E-003   99.3184                 NaN            NaN  0.426685       0.253915                 NaN            NaN            NaN            NaN            NaN
  1433.42        500.000       0.123995E-002   99.0522                 NaN            NaN  0.593720       0.352797                 NaN            NaN            NaN            NaN            NaN
  1432.09        500.000       0.519234E-003   99.6056                 NaN            NaN  0.147335       0.246504                 NaN            NaN            NaN            NaN            NaN
  1430.77        500.000       0.842138E-003   99.3334                 NaN            NaN  0.247971       0.417778                 NaN            NaN            NaN            NaN            NaN
  1429.44        500.000       0.804995E-003   99.3426                 NaN            NaN  0.244419       0.412169                 NaN            NaN            NaN            NaN            NaN
  1428.12        500.000       0.767079E-003   99.3463                 NaN            NaN  0.242826       0.410087                 NaN            NaN            NaN            NaN            NaN
  1426.79        500.000       0.730311E-003   99.3518                 NaN            NaN  0.240678       0.406823                 NaN            NaN            NaN            NaN            NaN
  1425.47        500.000       0.690856E-003   99.3566                 NaN            NaN  0.238714       0.403950                 NaN            NaN            NaN            NaN            NaN
  1424.14        500.000       0.663156E-003   99.3609                 NaN            NaN  0.236347       0.402093                 NaN            NaN            NaN            NaN            NaN
  1422.81        500.000       0.628079E-003   99.3683                 NaN            NaN  0.396793       0.234256                 NaN            NaN            NaN            NaN            NaN
  1421.49        500.000       0.594335E-003   99.3719                 NaN            NaN  0.232610       0.394855                 NaN            NaN            NaN            NaN            NaN
  1420.16        500.000       0.571174E-003   99.3749                 NaN            NaN  0.231008       0.393566                 NaN            NaN            NaN            NaN            NaN
  1418.84        500.000       0.534898E-003   99.3831                 NaN            NaN  0.228073       0.388310                 NaN            NaN            NaN            NaN            NaN
  1417.51        500.000       0.496857E-003   99.3868                 NaN            NaN  0.226597       0.386093                 NaN            NaN            NaN            NaN            NaN
  1416.19        500.000       0.220424E-002   98.5117                 NaN            NaN  0.566551       0.483008                 NaN  0.436507                 NaN            NaN            NaN
  1414.86        500.000                 NaN   98.3347                 NaN            NaN  0.505803       0.630740                 NaN  0.528784                 NaN            NaN            NaN
  1413.54        500.000                 NaN   98.3629                 NaN            NaN  0.619441       0.497644                 NaN  0.519984                 NaN            NaN            NaN
  1412.21        500.000                 NaN   98.3896                 NaN            NaN  0.608710       0.489829                 NaN  0.511853                 NaN            NaN            NaN
  1410.89        500.000                 NaN   98.4223                 NaN            NaN  0.596335       0.480064                 NaN  0.501276                 NaN            NaN            NaN
  1409.56        500.000                 NaN   98.4454                 NaN            NaN  0.587187       0.473274                 NaN  0.494177                 NaN            NaN            NaN
  1408.24        500.000                 NaN   98.4734                 NaN            NaN  0.575942       0.465146                 NaN  0.485486                 NaN            NaN            NaN
  1406.91        500.000                 NaN   98.4974                 NaN            NaN  0.566659       0.457987                 NaN  0.477933                 NaN            NaN            NaN
  1405.58        500.000                 NaN   98.5220                 NaN            NaN  0.450621       0.557229                 NaN  0.470181                 NaN            NaN            NaN
  1404.26        500.000                 NaN   98.5459                 NaN            NaN  0.547492       0.443971                 NaN  0.462653                 NaN            NaN            NaN
  1402.93        500.000                 NaN   98.5666                 NaN            NaN  0.539758       0.437536                 NaN  0.456058                 NaN            NaN            NaN
  1401.61        500.000                 NaN   98.5926                 NaN            NaN  0.429580       0.529908                 NaN  0.447889                 NaN            NaN            NaN
  1400.28        500.000                 NaN   98.6134                 NaN            NaN  0.423400       0.521853                 NaN  0.441303                 NaN            NaN            NaN
  1398.96        500.000                 NaN   98.6337                 NaN            NaN  0.513898       0.417473                 NaN  0.434918                 NaN            NaN            NaN
  1397.63        500.000                 NaN   98.6547                 NaN            NaN  0.505673       0.411316                 NaN  0.428358                 NaN            NaN            NaN
  1396.31        500.000                 NaN   98.6712                 NaN            NaN  0.498873       0.406818                 NaN  0.423102                 NaN            NaN            NaN
  1394.98        500.000                 NaN   98.7003                 NaN            NaN  0.488991       0.397103                 NaN  0.413641                 NaN            NaN            NaN
  1393.66        500.000                 NaN   98.7139                 NaN            NaN  0.483148       0.393484                 NaN  0.409487                 NaN            NaN            NaN
  1392.33        500.000                 NaN   98.7331                 NaN            NaN  0.387426       0.476083                 NaN  0.403428                 NaN            NaN            NaN
  1391.00        500.000                 NaN   98.7507                 NaN            NaN  0.469011       0.382492                 NaN  0.397780                 NaN            NaN            NaN
  1389.68        500.000                 NaN   98.7689                 NaN            NaN  0.376527       0.462471                 NaN  0.392119                 NaN            NaN            NaN
  1388.35        500.000                 NaN   98.7865                 NaN            NaN  0.455626       0.371292                 NaN  0.386632                 NaN            NaN            NaN
  1387.03        500.000                 NaN   98.8037                 NaN            NaN  0.366094       0.449091                 NaN  0.381125                 NaN            NaN            NaN
  1385.70        500.000                 NaN   98.8211                 NaN            NaN  0.360649       0.442747                 NaN  0.375454                 NaN            NaN            NaN
  1384.38        500.000                 NaN   98.8364                 NaN            NaN  0.437292       0.355738                 NaN  0.370617                 NaN            NaN            NaN
  1383.05        500.000                 NaN   98.8497                 NaN            NaN  0.432018       0.351839                 NaN  0.366435                 NaN            NaN            NaN
  1381.73        500.000                 NaN   98.8685                 NaN            NaN  0.345690       0.425614                 NaN  0.360188                 NaN            NaN            NaN
  1380.40        500.000                 NaN   98.8814                 NaN            NaN  0.341745       0.420865                 NaN  0.356021                 NaN            NaN            NaN
  1379.08        500.000                 NaN   98.8967                 NaN            NaN  0.337141       0.414957                 NaN  0.351215                 NaN            NaN            NaN
  1377.75        500.000                 NaN   98.9106                 NaN            NaN  0.333013       0.409727                 NaN  0.346627                 NaN            NaN            NaN
  1376.42        500.000                 NaN   98.9243                 NaN            NaN  0.404990       0.328449                 NaN  0.342265                 NaN            NaN            NaN
  1375.10        500.000                 NaN   98.9377                 NaN            NaN  0.324595       0.399706                 NaN  0.338039                 NaN            NaN            NaN
  1373.77        500.000                 NaN   98.9513                 NaN            NaN  0.320041       0.395033                 NaN  0.333591                 NaN            NaN            NaN
  1372.45        500.000                 NaN   98.9641                 NaN            NaN  0.316105       0.390355                 NaN  0.329467                 NaN            NaN            NaN
  1371.12        500.000                 NaN   98.9772                 NaN            NaN  0.385741       0.311817                 NaN  0.325253                 NaN            NaN            NaN
  1369.80        500.000                 NaN   98.9896                 NaN            NaN  0.308141       0.381104                 NaN  0.321188                 NaN            NaN            NaN
  1368.47        500.000                 NaN   99.0013                 NaN            NaN  0.377033       0.304251                 NaN  0.317410                 NaN            NaN            NaN
  1367.15        500.000                 NaN   99.0132                 NaN            NaN  0.300329       0.372926                 NaN  0.313577                 NaN            NaN            NaN
  1365.82        500.000                 NaN   99.0242                 NaN            NaN  0.297041       0.368775                 NaN  0.309957                 NaN            NaN            NaN
  1364.50        500.000                 NaN   99.0337                 NaN            NaN  0.294286       0.365391                 NaN  0.306655                 NaN            NaN            NaN
  1363.17        500.000                 NaN   99.0487                 NaN            NaN  0.360190       0.289256                 NaN  0.301869                 NaN            NaN            NaN
  1361.84        500.000                 NaN   99.0581                 NaN            NaN  0.357013       0.285913                 NaN  0.298950                 NaN            NaN            NaN
  1360.52        500.000                 NaN   99.0690                 NaN            NaN  0.282108       0.353471                 NaN  0.295408                 NaN            NaN            NaN
  1359.19        500.000                 NaN   99.0772                 NaN            NaN  0.349925       0.280231                 NaN  0.292645                 NaN            NaN            NaN
  1357.87        500.000                 NaN   99.0891                 NaN            NaN  0.345578       0.276566                 NaN  0.288779                 NaN            NaN            NaN
  1356.54        500.000                 NaN   99.1001                 NaN            NaN  0.342506       0.272190                 NaN  0.285171                 NaN            NaN            NaN
  1355.22        500.000                 NaN   99.1097                 NaN            NaN  0.339017       0.269118                 NaN  0.282145                 NaN            NaN            NaN
  1353.89        500.000                 NaN   99.1185                 NaN            NaN  0.266233       0.336075                 NaN  0.279190                 NaN            NaN            NaN
  1352.57        500.000                 NaN   99.1284                 NaN            NaN  0.332542       0.263023                 NaN  0.276038                 NaN            NaN            NaN
  1351.24        500.000                 NaN   99.1369                 NaN            NaN  0.329692       0.260167                 NaN  0.273256                 NaN            NaN            NaN
  1349.92        500.000                 NaN   99.1464                 NaN            NaN  0.256807       0.326700                 NaN  0.270099                 NaN            NaN            NaN
  1348.59        500.000                 NaN   99.1547                 NaN            NaN  0.253957       0.324023                 NaN  0.267328                 NaN            NaN            NaN
  1347.26        500.000                 NaN   99.1635                 NaN            NaN  0.320944       0.251057                 NaN  0.264533                 NaN            NaN            NaN
  1345.94        500.000                 NaN   99.1702                 NaN            NaN  0.318338       0.249060                 NaN  0.262402                 NaN            NaN            NaN
  1344.61        500.000                 NaN   99.1814                 NaN            NaN  0.315043       0.245041                 NaN  0.258520                 NaN            NaN            NaN
  1343.29        500.000                 NaN   99.1884                 NaN            NaN  0.242259       0.313005                 NaN  0.256348                 NaN            NaN            NaN
  1341.96        500.000                 NaN   99.1961                 NaN            NaN  0.240019       0.310095                 NaN  0.253777                 NaN            NaN            NaN
  1340.64        500.000                 NaN   99.2018                 NaN            NaN  0.237275       0.308774                 NaN  0.252175                 NaN            NaN            NaN
  1339.31        500.000                 NaN   99.2149                 NaN            NaN  0.303806       0.233831                 NaN  0.247418                 NaN            NaN            NaN
  1337.99        500.000                 NaN   99.2185                 NaN            NaN  0.303042       0.232051                 NaN  0.246413                 NaN            NaN            NaN
  1336.66        500.000                 NaN   99.2263                 NaN            NaN  0.300636       0.229170                 NaN  0.243891                 NaN            NaN            NaN
  1335.34        500.000                 NaN   99.2338                 NaN            NaN  0.226683       0.298148                 NaN  0.241395                 NaN            NaN            NaN
  1334.01        500.000                 NaN   99.2403                 NaN            NaN  0.223735       0.296512                 NaN  0.239428                 NaN            NaN            NaN
  1332.69        500.000                 NaN   99.2483                 NaN            NaN  0.221603       0.293575                 NaN  0.236571                 NaN            NaN            NaN
  1331.36        500.000                 NaN   99.2532                 NaN            NaN  0.292355       0.219354                 NaN  0.235088                 NaN            NaN            NaN
  1330.03        500.000                 NaN   99.2612                 NaN            NaN  0.289654       0.216771                 NaN  0.232336                 NaN            NaN            NaN
  1328.71        500.000                 NaN   99.2667                 NaN            NaN  0.288625       0.214100                 NaN  0.230602                 NaN            NaN            NaN
  1327.38        500.000                 NaN   99.2728                 NaN            NaN  0.211875       0.286796                 NaN  0.228487                 NaN            NaN            NaN
  1326.06        500.000                 NaN   99.2794                 NaN            NaN  0.284997       0.209167                 NaN  0.226431                 NaN            NaN            NaN
  1324.73        500.000                 NaN   99.2854                 NaN            NaN  0.206807       0.283290                 NaN  0.224539                 NaN            NaN            NaN
  1323.41        500.000                 NaN   99.2922                 NaN            NaN  0.281234       0.204340                 NaN  0.222250                 NaN            NaN            NaN
  1322.08        500.000                 NaN   99.2983                 NaN            NaN  0.201878       0.279491                 NaN  0.220373                 NaN            NaN            NaN
  1320.76        500.000                 NaN   99.3026                 NaN            NaN  0.199793       0.278817                 NaN  0.218793                 NaN            NaN            NaN
  1319.43        500.000                 NaN   99.3096                 NaN            NaN  0.276667       0.197213                 NaN  0.216505                 NaN            NaN            NaN
  1318.11        500.000                 NaN   99.3150                 NaN            NaN  0.195521       0.274634                 NaN  0.214886                 NaN            NaN            NaN
  1316.78        500.000                 NaN   99.3195                 NaN            NaN  0.192668       0.274508                 NaN  0.213293                 NaN            NaN            NaN
  1315.45        500.000                 NaN   99.3247                 NaN            NaN  0.190721       0.272940                 NaN  0.211630                 NaN            NaN            NaN
  1314.13        500.000                 NaN   99.3295                 NaN            NaN  0.272223       0.188198                 NaN  0.210058                 NaN            NaN            NaN
  1312.80        500.000                 NaN   99.3348                 NaN            NaN  0.185583       0.271272                 NaN  0.208351                 NaN            NaN            NaN
  1311.48        500.000                 NaN   99.3406                 NaN            NaN  0.182999       0.269827                 NaN  0.206533                 NaN            NaN            NaN
  1310.15        500.000                 NaN   99.3450                 NaN            NaN  0.269830       0.180044                 NaN  0.205112                 NaN            NaN            NaN
  1308.83        500.000                 NaN   99.3500                 NaN            NaN  0.178004       0.268434                 NaN  0.203536                 NaN            NaN            NaN
  1307.50        500.000                 NaN   99.3545                 NaN            NaN  0.267607       0.175848                 NaN  0.202007                 NaN            NaN            NaN
  1306.18        500.000                 NaN   99.3592                 NaN            NaN  0.172773       0.267453                 NaN  0.200595                 NaN            NaN            NaN
  1304.85        500.000                 NaN   99.3634                 NaN            NaN  0.170676       0.266601                 NaN  0.199278                 NaN            NaN            NaN
  1303.53        500.000                 NaN   99.3676                 NaN            NaN  0.266486       0.168021                 NaN  0.197851                 NaN            NaN            NaN
  1302.20        500.000                 NaN   99.3723                 NaN            NaN  0.266057       0.165256                 NaN  0.196437                 NaN            NaN            NaN
  1300.87        500.000                 NaN   99.3768                 NaN            NaN  0.266643       0.161464                 NaN  0.195095                 NaN            NaN            NaN
  1299.55        500.000                 NaN   99.3482                 NaN            NaN  0.207727       0.219153                 NaN  0.203329       0.215619E-001            NaN            NaN
  1298.22        500.000                 NaN   99.3839                 NaN  0.152420       0.145621                 NaN            NaN  0.275686       0.423286E-001            NaN            NaN
  1296.90        500.000                 NaN   99.3345                 NaN            NaN  0.498793       0.148398E-002            NaN  0.149574       0.156787E-001            NaN            NaN
  1295.57        500.000                 NaN   99.3807                 NaN            NaN  0.298624       0.993732E-001            NaN  0.192392       0.289079E-001            NaN            NaN
  1294.25        500.000                 NaN   99.3682                 NaN            NaN  0.186349       0.222390                 NaN  0.197199       0.258550E-001            NaN            NaN
  1292.92        500.000                 NaN   99.3716                 NaN            NaN  0.186433       0.219976                 NaN  0.196504       0.254619E-001            NaN            NaN
  1291.60        500.000                 NaN   99.3759                 NaN            NaN  0.188495       0.215129                 NaN  0.195501       0.249689E-001            NaN            NaN
  1290.27        500.000                 NaN   99.3855                 NaN            NaN  0.214284       0.183751                 NaN  0.192160       0.243046E-001            NaN            NaN
  1288.95        500.000                 NaN   99.3895                 NaN            NaN  0.186051       0.209327                 NaN  0.191287       0.238252E-001            NaN            NaN
  1287.62        500.000                 NaN   99.3952                 NaN            NaN  0.186303       0.205680                 NaN  0.189586       0.232523E-001            NaN            NaN
  1286.29        500.000                 NaN   99.4020                 NaN            NaN  0.185247       0.202336                 NaN  0.187689       0.227770E-001            NaN            NaN
  1284.97        500.000                 NaN   99.4072                 NaN            NaN  0.186464       0.197995                 NaN  0.186084       0.222463E-001            NaN            NaN
  1283.64        500.000                 NaN   99.4147                 NaN            NaN  0.174457       0.204740                 NaN  0.184048       0.220227E-001            NaN            NaN
  1282.32        500.000                 NaN   99.4157                 NaN            NaN  0.199753       0.180025                 NaN  0.183459       0.210141E-001            NaN            NaN
  1280.99        500.000                 NaN   99.4226                 NaN            NaN  0.179347       0.195703                 NaN  0.181753       0.206283E-001            NaN            NaN
  1279.67        500.000                 NaN   99.4289                 NaN            NaN  0.192434       0.178590                 NaN  0.179766       0.203086E-001            NaN            NaN
  1278.34        500.000                 NaN   93.9199                 NaN            NaN   1.56631                 NaN            NaN  0.818448       0.122691        3.57267                 NaN
  1277.02        500.000                 NaN   89.9860                 NaN            NaN   2.41844                 NaN            NaN   1.27324       0.192032        6.13027                 NaN
  1275.69        500.000                 NaN   90.9462                 NaN            NaN   2.20264                 NaN            NaN   1.15919       0.171225        5.52077                 NaN
  1274.37        500.000                 NaN   91.7708                 NaN            NaN   2.01318                 NaN            NaN   1.05889       0.154434        5.00269                 NaN
  1273.04        500.000                 NaN   92.4370                 NaN            NaN   1.86257                 NaN            NaN  0.979461       0.140023        4.58092                 NaN
  1271.71        500.000                 NaN   93.0816                 NaN            NaN   1.70627                 NaN            NaN  0.897158       0.128548        4.18638                 NaN
  1270.39        500.000                 NaN   93.4782                 NaN  0.133100E-001   1.61241                 NaN            NaN  0.853746       0.118575        3.92375                 NaN
  1269.06        500.000                 NaN   93.9911                 NaN  0.200299E-001   1.47552                 NaN            NaN  0.789736       0.109372        3.61423                 NaN
  1267.74        500.000                 NaN   94.3832                 NaN  0.102564E-001   1.39647                 NaN            NaN  0.741407       0.100855        3.36786                 NaN
  1266.41        500.000                 NaN   94.7294                 NaN  0.221946E-001   1.29909                 NaN            NaN  0.697629       0.948096E-001   3.15692                 NaN
  1265.09        500.000                 NaN   95.0397                 NaN  0.235905E-001   1.22348                 NaN            NaN  0.658442       0.887969E-001   2.96595                 NaN
  1263.76        500.000                 NaN   95.3202                 NaN  0.145170E-001   1.16801                 NaN            NaN  0.623093       0.827346E-001   2.79143                 NaN
  1262.44        500.000                 NaN   95.5660                 NaN  0.213638E-001   1.10099                 NaN            NaN  0.591457       0.783034E-001   2.64191                 NaN
  1261.11        500.000                 NaN   95.7924                 NaN  0.184818E-001   1.05021                 NaN            NaN  0.562451       0.736596E-001   2.50285                 NaN
  1259.79        500.000                 NaN   95.9962                 NaN  0.186711E-001   1.00116                 NaN            NaN  0.536075       0.696396E-001   2.37822                 NaN
  1258.46        500.000                 NaN   96.1835                 NaN  0.171713E-001  0.957559                 NaN            NaN  0.511729       0.658455E-001   2.26415                 NaN
  1257.14        500.000                 NaN   96.3563                 NaN  0.172436E-001  0.916031                 NaN            NaN  0.489173       0.623907E-001   2.15886                 NaN
  1255.81        500.000                 NaN   96.5153                 NaN  0.144657E-001  0.880879                 NaN            NaN  0.468258       0.590831E-001   2.06199                 NaN
  1254.48        500.000                 NaN   96.6597                 NaN  0.165350E-001  0.842988                 NaN            NaN  0.448978       0.563208E-001   1.97550                 NaN
  1253.16        500.000                 NaN   96.7954                 NaN  0.135803E-001  0.814199                 NaN            NaN  0.431070       0.533698E-001   1.89233                 NaN
  1251.83        500.000                 NaN   96.9216                 NaN  0.170492E-001  0.778431                 NaN            NaN  0.413979       0.510452E-001   1.81792                 NaN
  1250.51        500.000                 NaN   97.6859                 NaN  0.125928       0.392024                 NaN            NaN  0.337896       0.381271E-001   1.42008                 NaN
  1249.18        500.000                 NaN   96.5063                 NaN            NaN  0.966104                 NaN            NaN  0.458121       0.562482E-001   2.01322                 NaN
  1247.86        500.000                 NaN   97.2725                 NaN            NaN  0.709559                 NaN            NaN  0.360126       0.453488E-001   1.61251                 NaN
  1246.53        500.000                 NaN   97.3589                 NaN            NaN  0.690187                 NaN            NaN  0.350927       0.426124E-001   1.55735                 NaN
  1245.21        500.000                 NaN   97.4517                 NaN            NaN  0.666846                 NaN            NaN  0.338237       0.406768E-001   1.50253                 NaN
  1243.88        500.000                 NaN   97.5328                 NaN            NaN  0.647958                 NaN            NaN  0.329182       0.382617E-001   1.45176                 NaN
  1242.56        500.000                 NaN   97.6159                 NaN  0.192255E-005  0.626243                 NaN            NaN  0.315890       0.371156E-001   1.40488                 NaN
