|6.6.6
Archiving\03_Data\eqfracLP/QFM_m3.5/ALH/ALH_1.tab                         
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          13
T(K)           P(bar)         Sp(TH)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        Cpx(TH)        an             ilm            San(TH)        q             
  1241.23        500.000                 NaN   97.3627                 NaN            NaN  0.874136                 NaN            NaN  0.334177       0.641531E-001   1.36478                 NaN
  1239.90        500.000                 NaN   97.4420                 NaN            NaN  0.849540                 NaN            NaN  0.323971       0.612330E-001   1.32322                 NaN
  1238.58        500.000                 NaN   97.5176                 NaN            NaN  0.825630                 NaN            NaN  0.313076       0.589417E-001   1.28473                 NaN
  1237.25        500.000                 NaN   97.5906                 NaN            NaN  0.803379                 NaN            NaN  0.304126       0.560494E-001   1.24583                 NaN
  1235.93        500.000                 NaN   97.6593                 NaN            NaN  0.781597                 NaN            NaN  0.294916       0.535164E-001   1.21067                 NaN
  1234.60        500.000                 NaN   97.7266                 NaN            NaN  0.760512                 NaN            NaN  0.286216       0.511394E-001   1.17551                 NaN
  1233.28        500.000                 NaN   97.7877                 NaN            NaN  0.741596                 NaN            NaN  0.277372       0.491833E-001   1.14417                 NaN
  1231.95        500.000                 NaN   97.8542                 NaN            NaN  0.718776                 NaN            NaN  0.267532       0.475379E-001   1.11198                 NaN
  1230.63        500.000                 NaN   97.9056                 NaN            NaN  0.702379                 NaN            NaN  0.259291       0.461365E-001   1.08664                 NaN
  1229.30        500.000                 NaN   97.9706                 NaN            NaN  0.683214                 NaN            NaN  0.252730       0.429786E-001   1.05050                 NaN
  1227.98        500.000                 NaN   98.0216                 NaN            NaN  0.666237                 NaN            NaN  0.246032       0.411167E-001   1.02497                 NaN
  1226.65        500.000                 NaN   98.0751                 NaN            NaN  0.648347                 NaN            NaN  0.238162       0.396020E-001  0.998781                 NaN
  1225.32        500.000                 NaN   97.4917                 NaN  0.446788       0.179870                 NaN            NaN  0.378313       0.740397E-001   1.42925                 NaN
  1224.00        500.000                 NaN   98.6140                 NaN            NaN  0.280540       0.284178                 NaN  0.130747       0.150662E-001  0.675496                 NaN
  1222.67        500.000                 NaN   98.0310                 NaN            NaN  0.468110                 NaN            NaN  0.198651       0.610017E-001   1.24122                 NaN
  1221.35        500.000                 NaN   98.5297                 NaN            NaN  0.417751       0.284122                 NaN  0.247599       0.183534E-001  0.502464                 NaN
  1220.02        500.000                 NaN   98.6917                 NaN            NaN  0.431684                 NaN            NaN  0.127179       0.146265E-001  0.734841                 NaN
  1218.70        500.000                 NaN   95.8134                 NaN            NaN  0.873664                 NaN            NaN  0.595857       0.133534        2.58355                 NaN
  1217.37        500.000                 NaN   98.0166                 NaN            NaN  0.968745                 NaN            NaN  0.189658       0.257155E-001  0.799295                 NaN
  1216.05        500.000                 NaN   98.3143                 NaN            NaN  0.295014       0.371429                 NaN  0.204197       0.316039E-001  0.783454                 NaN
  1214.72        500.000                 NaN   99.5725                 NaN            NaN  0.575939E-001            NaN            NaN            NaN            NaN  0.369877                 NaN
  1213.40        500.000                 NaN   99.2044                 NaN            NaN  0.495775                 NaN            NaN            NaN  0.491525E-002  0.294872                 NaN
  1212.07        500.000                 NaN   98.6226                 NaN            NaN  0.390676                 NaN            NaN  0.233684       0.524830E-002  0.747762                 NaN
  1210.74        500.000                 NaN   98.6082                 NaN            NaN  0.218121       0.140200                 NaN  0.167026       0.307517E-001  0.835732                 NaN
  1209.42        500.000                 NaN   96.1406                 NaN  0.368385       0.259639                 NaN            NaN  0.334178       0.242379E-001   1.33794        1.53502     
  1208.09        500.000                 NaN   88.2714                 NaN            NaN   1.63214       0.232015                 NaN  0.951013       0.847211E-001   4.29175        4.53700     
  1206.77        500.000                 NaN   89.2132                 NaN            NaN   1.52775                 NaN            NaN  0.808309       0.112744        4.11559        4.22239     
  1205.44        500.000                 NaN   86.9565                 NaN  0.640016       0.937918                 NaN            NaN   1.11283       0.110792        4.98743        5.25451     
  1204.12        500.000                 NaN   98.6894                 NaN            NaN  0.173412                 NaN            NaN  0.101806       0.156826E-001  0.567799       0.451854     
  1202.79        500.000                 NaN   77.3800                 NaN  0.773826        2.58903       0.129764E-004            NaN   1.90640       0.164523        8.57717        8.60908     
  1201.47        500.000                 NaN   94.9607                 NaN            NaN  0.947339                 NaN            NaN  0.313815       0.332176E-001   1.56244        2.18249     
  1200.14        500.000                 NaN   83.7358                 NaN  0.623655        1.72305                 NaN            NaN   1.39935       0.888841E-001   6.01001        6.41921     
  1198.82        500.000                 NaN   62.3572                 NaN            NaN   1.77889        3.20918                 NaN   2.94393       0.294408        13.9396        15.4769     
  1197.49        500.000                 NaN   99.5643                 NaN            NaN  0.759717E-001            NaN            NaN            NaN  0.229005E-003  0.359492                 NaN
  1196.16        500.000                 NaN   98.4782                 NaN  0.705172E-001  0.351849                 NaN            NaN  0.512315E-001            NaN   1.04815                 NaN
  1194.84        500.000                 NaN   96.7475                 NaN  0.479031                 NaN            NaN            NaN  0.322451       0.306802E-001   1.38802        1.03235     
  1193.51        500.000                 NaN   99.5759                 NaN            NaN  0.217131                 NaN            NaN            NaN            NaN  0.182024       0.249291E-001
  1192.19        500.000                 NaN   98.7553                 NaN  0.223551                 NaN            NaN            NaN  0.126443       0.827817E-002  0.871078       0.153337E-001
  1190.86        500.000                 NaN   87.7314                 NaN            NaN   1.61878                 NaN            NaN  0.932142       0.785679E-001   4.82633        4.81277     
  1189.54        500.000                 NaN            NaN            NaN            NaN   10.2898        1.21283                 NaN   7.18640       0.621467        41.1883        39.5012     
  1188.21        500.000                 NaN            NaN            NaN            NaN  0.703674       0.109145E-004   10.7825        7.18214       0.624548        41.2091        39.4979     
  1186.89        500.000                 NaN            NaN            NaN            NaN  0.652128       0.119270E-004   10.8375        7.18465       0.623421        41.2038        39.4985     
  1185.56        500.000                 NaN            NaN            NaN            NaN  0.597698       0.108374E-004   10.8957        7.18735       0.622216        41.1980        39.4991     
  1184.24        500.000                 NaN            NaN            NaN            NaN  0.541041       0.547738E-005   10.9562        7.19025       0.620969        41.1919        39.4997     
  1182.91        500.000                 NaN            NaN            NaN            NaN  0.484443       0.107399E-004   11.0165        7.19289       0.619738        41.1862        39.5002     
  1181.59        500.000                 NaN            NaN            NaN            NaN  0.425615       0.547740E-005   11.0793        7.19567       0.618474        41.1801        39.5008     
  1180.26        500.000                 NaN            NaN            NaN            NaN  0.365357       0.547738E-005   11.1435        7.19851       0.617185        41.1739        39.5015     
  1178.93        500.000                 NaN            NaN            NaN            NaN   11.0394       0.481744       0.127355E-005   7.20452       0.614015        41.1567        39.5036     
  1177.61        500.000                 NaN            NaN            NaN            NaN   11.1447       0.378912       0.124790E-005   7.20678       0.613056        41.1526        39.5039     
  1176.28        500.000                 NaN            NaN            NaN            NaN   11.5503                 NaN            NaN   7.21294       0.606423        41.1207        39.5096     
  1174.96        500.000                 NaN            NaN            NaN            NaN   11.5665                 NaN            NaN   7.21693       0.602440        41.1013        39.5128     
  1173.63        500.000                 NaN            NaN            NaN            NaN   11.5636                 NaN            NaN   7.21535       0.603665        41.1048        39.5125     
  1172.31        500.000                 NaN            NaN            NaN            NaN   2.59128        5.07674        3.86871        7.20127       0.609081        41.1509        39.5020     
  1170.98        500.000                 NaN            NaN            NaN            NaN   11.5274                 NaN            NaN   7.21300       0.611587        41.1436        39.5044     
  1169.66        500.000                 NaN            NaN            NaN            NaN   11.5239                 NaN            NaN   7.21196       0.612867        41.1474        39.5039     
  1168.33        500.000                 NaN            NaN            NaN  0.375413E-001  0.490065E-003   11.4712                 NaN   7.21078       0.614201        41.1514        39.5144     
  1167.01        500.000                 NaN            NaN            NaN            NaN   10.4078        1.13584                 NaN   7.22320       0.605682        41.1201        39.5073     
  1165.68        500.000                 NaN            NaN            NaN  0.124412       0.193002E-003   11.3517                 NaN   7.20829       0.616933        41.1596        39.5389     
  1164.35        500.000                 NaN            NaN            NaN            NaN   9.88355        1.66501                 NaN   7.22714       0.603882        41.1122        39.5082     
  1163.03        500.000                 NaN            NaN            NaN            NaN   9.64710        1.90394                 NaN   7.22915       0.602972        41.1081        39.5087     
  1161.70        500.000                 NaN            NaN            NaN            NaN   9.39867        2.15478                 NaN   7.23117       0.602040        41.1043        39.5091     
  1160.38        500.000                 NaN            NaN            NaN            NaN   9.14150        2.41447                 NaN   7.23323       0.601109        41.1001        39.5096     
  1159.05        500.000                 NaN            NaN            NaN            NaN   8.88771        2.67109                 NaN   7.23551       0.599984        41.0956        39.5101     
  1157.73        500.000                 NaN            NaN            NaN  0.345625       0.193003E-003   11.0420                 NaN   7.19943       0.625727        41.1864        39.6006     
  1156.40        500.000                 NaN            NaN            NaN            NaN   11.5680                 NaN            NaN   7.24552       0.594197        41.0863        39.5060     
  1155.08        500.000                 NaN            NaN            NaN            NaN   11.5697                 NaN            NaN   7.24758       0.593222        41.0833        39.5062     
  1153.75        500.000                 NaN            NaN            NaN   2.15117        4.85407       0.193000E-003   3.33715        6.93991       0.796909        41.8690        40.0516     
  1152.43        500.000                 NaN            NaN            NaN            NaN  0.702850E-001   11.4775                 NaN   7.22401       0.602456        41.1255        39.5003     
  1151.10        500.000                 NaN            NaN            NaN            NaN  0.228315        11.3226       0.400721E-003   7.22637       0.601083        41.1204        39.5008     
  1149.77        500.000                 NaN            NaN            NaN            NaN   8.63417        2.91366                 NaN   7.23299       0.604805        41.1041        39.5103     
  1148.45        500.000                 NaN            NaN            NaN            NaN   11.5890                 NaN            NaN   7.25346       0.585241        41.0650        39.5073     
  1147.12        500.000                 NaN            NaN            NaN   2.79098        6.67074       0.487810E-003  0.503407        6.84426       0.859597        42.1202        40.2104     
  1145.80        500.000                 NaN            NaN            NaN            NaN   11.5912                 NaN            NaN   7.25582       0.584060        41.0616        39.5073     
  1144.47        500.000                 NaN            NaN            NaN  0.283960E-004   10.8561       0.708100       0.125666E-003   7.23852       0.595722        41.0987        39.5028     
  1143.15        500.000                 NaN            NaN            NaN  0.268306E-004   10.9495       0.620742                 NaN   7.24368       0.594951        41.0868        39.5044     
  1141.82        500.000                 NaN            NaN            NaN            NaN   10.8020       0.768449                 NaN   7.25062       0.590868        41.0850        39.5031     
  1140.50        500.000                 NaN            NaN            NaN  0.290924E-005   10.7290       0.841654       0.130752E-004   7.24569       0.594356        41.0850        39.5043     
  1139.17        500.000                 NaN            NaN            NaN            NaN   8.36212        3.20906                 NaN   7.24889       0.594292        41.0740        39.5117     
  1137.85        500.000                 NaN            NaN            NaN            NaN   8.05056        3.53226                 NaN   7.25688       0.590805        41.0545        39.5150     
  1136.52        500.000                 NaN            NaN            NaN            NaN   8.35316        3.21932                 NaN   7.25236       0.594414        41.0676        39.5132     
  1135.19        500.000                 NaN            NaN            NaN            NaN   7.77553        3.81154                 NaN   7.26079       0.589184        41.0471        39.5159     
  1133.87        500.000                 NaN            NaN            NaN            NaN   7.64884        3.94106                 NaN   7.26307       0.588081        41.0424        39.5165     
  1132.54        500.000                 NaN            NaN            NaN            NaN   7.52537        4.06600                 NaN   7.26468       0.587517        41.0397        39.5167     
  1131.22        500.000                 NaN            NaN            NaN  0.871601E-005   7.41215        4.18113       0.841784E-004   7.26672       0.586699        41.0361        39.5171     
  1129.89        500.000                 NaN            NaN            NaN            NaN   7.27204        4.32341                 NaN   7.26849       0.585909        41.0327        39.5175     
  1128.57        500.000                 NaN            NaN            NaN            NaN   7.15241        4.44512                 NaN   7.27046       0.585063        41.0291        39.5179     
  1127.24        500.000                 NaN            NaN            NaN            NaN   7.03390        4.56595                 NaN   7.27244       0.584158        41.0252        39.5183     
  1125.92        500.000                 NaN            NaN            NaN            NaN   6.91524        4.68688                 NaN   7.27448       0.583268        41.0214        39.5187     
  1124.59        500.000                 NaN            NaN            NaN            NaN   6.79918        4.80520                 NaN   7.27674       0.582342        41.0174        39.5191     
  1123.27        500.000                 NaN            NaN            NaN            NaN   6.68207        4.92462                 NaN   7.27888       0.581422        41.0135        39.5195     
  1121.94        500.000                 NaN            NaN            NaN            NaN   6.56738        5.04168                 NaN   7.28104       0.580478        41.0095        39.5200     
  1120.61        500.000                 NaN            NaN            NaN            NaN   6.45471        5.15676                 NaN   7.28326       0.579517        41.0054        39.5204     
  1119.29        500.000                 NaN            NaN            NaN            NaN   6.34149        5.27246                 NaN   7.28544       0.578524        41.0013        39.5208     
  1117.96        500.000                 NaN            NaN            NaN            NaN   6.22891        5.38751                 NaN   7.28769       0.577532        40.9971        39.5213     
  1116.64        500.000                 NaN            NaN            NaN            NaN   6.11906        5.49977                 NaN   7.28993       0.576558        40.9930        39.5217     
  1115.31        500.000                 NaN            NaN            NaN            NaN   6.01000        5.61140                 NaN   7.29223       0.575530        40.9887        39.5221     
  1113.99        500.000                 NaN            NaN            NaN            NaN   5.90044        5.72350                 NaN   7.29452       0.574513        40.9845        39.5226     
  1112.66        500.000                 NaN            NaN            NaN            NaN   5.79308        5.83352                 NaN   7.29688       0.573445        40.9801        39.5230     
  1111.34        500.000                 NaN            NaN            NaN            NaN   5.68523        5.94396                 NaN   7.29921       0.572401        40.9757        39.5235     
  1110.01        500.000                 NaN            NaN            NaN            NaN   5.57786        6.05403                 NaN   7.30161       0.571318        40.9713        39.5239     
  1108.69        500.000                 NaN            NaN            NaN            NaN   5.47132        6.16330                 NaN   7.30402       0.570220        40.9667        39.5244     
  1107.36        500.000                 NaN            NaN            NaN            NaN   5.36556        6.27183                 NaN   7.30646       0.569105        40.9622        39.5249     
  1106.04        500.000                 NaN            NaN            NaN            NaN   5.25885        6.38137                 NaN   7.30894       0.567969        40.9575        39.5253     
  1104.71        500.000                 NaN            NaN            NaN            NaN   5.15251        6.49058                 NaN   7.31146       0.566812        40.9528        39.5258     
  1103.38        500.000                 NaN            NaN            NaN            NaN   5.04605        6.59997                 NaN   7.31397       0.565639        40.9481        39.5263     
  1102.06        500.000                 NaN            NaN            NaN            NaN   4.93948        6.70954                 NaN   7.31655       0.564441        40.9432        39.5268     
  1100.73        500.000                 NaN            NaN            NaN            NaN   4.83150        6.82052       0.324830E-005   7.31913       0.563230        40.9383        39.5273     
  1099.41        500.000                 NaN            NaN            NaN            NaN   4.72277        6.93235       0.316277E-005   7.32175       0.561989        40.9334        39.5278     
  1098.08        500.000                 NaN            NaN            NaN            NaN   4.61259        7.04568       0.308095E-005   7.32441       0.560726        40.9283        39.5283     
  1096.76        500.000                 NaN            NaN            NaN            NaN   4.50075        7.16074                 NaN   7.32712       0.559435        40.9232        39.5288     
  1095.43        500.000                 NaN            NaN            NaN            NaN   4.38654        7.27823                 NaN   7.32986       0.558119        40.9179        39.5293     
  1094.11        500.000                 NaN            NaN            NaN            NaN   4.26971        7.39843                 NaN   7.33264       0.556777        40.9126        39.5298     
  1092.78        500.000                 NaN            NaN            NaN            NaN   5.06537        6.62733                 NaN   7.34638       0.548443        40.8797        39.5328     
  1091.46        500.000                 NaN            NaN            NaN            NaN   4.02516        7.65000                 NaN   7.33836       0.553980        40.9016        39.5309     
  1090.13        500.000                 NaN            NaN            NaN            NaN   5.59579        6.10221                 NaN   7.35094       0.546286        40.8711        39.5337     
  1088.80        500.000                 NaN            NaN            NaN            NaN   3.75526        7.92735                 NaN   7.34433       0.551015        40.8900        39.5321     
  1087.48        500.000                 NaN            NaN            NaN            NaN   11.7153                 NaN            NaN   7.36341       0.539838        40.8456        39.5359     
  1086.15        500.000                 NaN            NaN            NaN            NaN  0.808983        6.83565        4.05834        7.35652       0.543922        40.8619        39.5347     
  1084.83        500.000                 NaN            NaN            NaN            NaN  0.133282        6.77997        4.79605        7.36069       0.541617        40.8529        39.5355     
  1083.50        500.000                 NaN            NaN            NaN            NaN   7.03241        4.68107                 NaN   7.36574       0.540242        40.8443        39.5362     
  1082.18        500.000                 NaN            NaN            NaN            NaN   7.44683        4.27023                 NaN   7.36677       0.538510        40.8410        39.5367     
  1080.85        500.000                 NaN            NaN            NaN            NaN   7.96778        3.75346                 NaN   7.37004       0.536811        40.8347        39.5372     
  1079.53        500.000                 NaN            NaN            NaN   1.89429        8.82677       0.247083E-003            NaN   7.09272       0.710406        41.4438        40.0318     
  1078.20        500.000                 NaN            NaN            NaN   1.91141        8.80242       0.272088E-003            NaN   7.09154       0.711352        41.4463        40.0367     
  1076.88        500.000                 NaN            NaN            NaN   1.92839        8.77827       0.267006E-003            NaN   7.09034       0.712302        41.4489        40.0415     
  1075.55        500.000                 NaN            NaN            NaN   1.94510        8.75453       0.257944E-003            NaN   7.08918       0.713227        41.4514        40.0463     
  1074.22        500.000                 NaN            NaN            NaN   1.96152        8.73131       0.242628E-003            NaN   7.08808       0.714119        41.4537        40.0510     
  1072.90        500.000                 NaN            NaN            NaN   1.97782        8.70813       0.228455E-003            NaN   7.08694       0.715030        41.4562        40.0557     
  1071.57        500.000                 NaN            NaN            NaN   1.99381        8.68546       0.215604E-003            NaN   7.08587       0.715905        41.4585        40.0603     
  1070.25        500.000                 NaN            NaN            NaN   2.00958        8.66338                 NaN            NaN   7.08483       0.716755        41.4606        40.0648     
  1068.92        500.000                 NaN            NaN            NaN   2.02526        8.64111                 NaN            NaN   7.08375       0.717626        41.4629        40.0693     
  1067.60        500.000                 NaN            NaN            NaN   2.04062        8.61937                 NaN            NaN   7.08274       0.718459        41.4651        40.0737     
  1066.27        500.000                 NaN            NaN            NaN   2.05545        8.59851       0.100420E-004            NaN   7.08170       0.719225        41.4671        40.0780     
  1064.95        500.000                 NaN            NaN            NaN   2.07013        8.57783       0.961242E-005            NaN   7.08071       0.719995        41.4690        40.0823     
  1063.62        500.000                 NaN            NaN            NaN   2.08490        8.55700                 NaN            NaN   7.08015       0.720793        41.4706        40.0866     
  1062.30        500.000                 NaN            NaN            NaN   2.09995        8.53561                 NaN            NaN   7.07908       0.721634        41.4728        40.0909     
  1060.97        500.000                 NaN            NaN            NaN   2.11458        8.51491                 NaN            NaN   7.07796       0.722433        41.4750        40.0951     
  1059.64        500.000                 NaN            NaN            NaN   2.12879        8.49488                 NaN            NaN   7.07711       0.723191        41.4768        40.0993     
  1058.32        500.000                 NaN            NaN            NaN   2.14283        8.47514                 NaN            NaN   7.07620       0.723920        41.4786        40.1033     
  1056.99        500.000                 NaN            NaN            NaN   2.15640        8.45618                 NaN            NaN   7.07538       0.724589        41.4801        40.1073     
  1055.67        500.000                 NaN            NaN            NaN   2.17042        8.43630                 NaN            NaN   7.07452       0.725372        41.4820        40.1114     
  1054.34        500.000                 NaN            NaN            NaN   2.18394        8.41730                 NaN            NaN   7.07371       0.726077        41.4836        40.1153     
  1053.02        500.000                 NaN            NaN            NaN   2.19730        8.39855                 NaN            NaN   7.07291       0.726770        41.4852        40.1192     
  1051.69        500.000                 NaN            NaN            NaN   2.21050        8.38003                 NaN            NaN   7.07214       0.727451        41.4868        40.1231     
  1050.37        500.000                 NaN            NaN            NaN   2.22354        8.36175                 NaN            NaN   7.07139       0.728120        41.4883        40.1269     
  1049.04        500.000                 NaN            NaN            NaN   2.23642        8.34371                 NaN            NaN   7.07065       0.728778        41.4897        40.1307     
  1047.72        500.000                 NaN            NaN            NaN   2.24915        8.32590                 NaN            NaN   7.06994       0.729424        41.4911        40.1345     
  1046.39        500.000                 NaN            NaN            NaN   2.26173        8.30831                 NaN            NaN   7.06924       0.730060        41.4925        40.1382     
  1045.06        500.000                 NaN            NaN            NaN   2.27416        8.29095                 NaN            NaN   7.06855       0.730685        41.4938        40.1418     
  1043.74        500.000                 NaN            NaN            NaN   2.28644        8.27381                 NaN            NaN   7.06789       0.731300        41.4951        40.1455     
  1042.41        500.000                 NaN            NaN            NaN   2.29858        8.25688                 NaN            NaN   7.06724       0.731903        41.4963        40.1491     
  1041.09        500.000                 NaN            NaN            NaN   2.31058        8.24016                 NaN            NaN   7.06661       0.732497        41.4975        40.1526     
  1039.76        500.000                 NaN            NaN            NaN   2.32245        8.22365                 NaN            NaN   7.06599       0.733080        41.4987        40.1561     
  1038.44        500.000                 NaN            NaN            NaN   2.33418        8.20733                 NaN            NaN   7.06540       0.733653        41.4998        40.1596     
  1037.11        500.000                 NaN            NaN            NaN   2.34578        8.19122                 NaN            NaN   7.06482       0.734216        41.5009        40.1631     
  1035.79        500.000                 NaN            NaN            NaN   2.35721        8.17541                 NaN            NaN   7.06428       0.734754        41.5018        40.1665     
  1034.46        500.000                 NaN            NaN            NaN   2.36856        8.15968                 NaN            NaN   7.06373       0.735298        41.5028        40.1699     
  1033.14        500.000                 NaN            NaN            NaN   2.37981        8.14404                 NaN            NaN   7.06317       0.735847        41.5039        40.1733     
  1031.81        500.000                 NaN            NaN            NaN   2.39090        8.12869                 NaN            NaN   7.06266       0.736372        41.5048        40.1766     
  1030.49        500.000                 NaN            NaN            NaN   2.40188        8.11352                 NaN            NaN   7.06215       0.736887        41.5057        40.1799     
  1029.16        500.000                 NaN            NaN            NaN   2.41273        8.09853                 NaN            NaN   7.06167       0.737394        41.5065        40.1832     
  1027.83        500.000                 NaN            NaN            NaN   2.42348        8.08372                 NaN            NaN   7.06120       0.737891        41.5073        40.1864     
  1026.51        500.000                 NaN            NaN            NaN   2.43410        8.06907                 NaN            NaN   7.06074       0.738380        41.5081        40.1896     
  1025.18        500.000                 NaN            NaN            NaN   2.44462        8.05460                 NaN            NaN   7.06030       0.738859        41.5088        40.1928     
  1023.86        500.000                 NaN            NaN            NaN   2.45502        8.04030                 NaN            NaN   7.05987       0.739331        41.5095        40.1959     
  1022.53        500.000                 NaN            NaN            NaN   2.46532        8.02616                 NaN            NaN   7.05946       0.739793        41.5102        40.1991     
  1021.21        500.000                 NaN            NaN            NaN   2.47551        8.01219                 NaN            NaN   7.05907       0.740247        41.5108        40.2022     
  1019.88        500.000                 NaN            NaN            NaN   2.48559        7.99837                 NaN            NaN   7.05869       0.740692        41.5114        40.2052     
  1018.56        500.000                 NaN            NaN            NaN   2.49557        7.98471                 NaN            NaN   7.05832       0.741130        41.5120        40.2083     
  1017.23        500.000                 NaN            NaN            NaN   2.50545        7.97121                 NaN            NaN   7.05796       0.741560        41.5125        40.2113     
  1015.91        500.000                 NaN            NaN            NaN   2.51524        7.95785                 NaN            NaN   7.05762       0.741981        41.5130        40.2143     
  1014.58        500.000                 NaN            NaN            NaN   2.52492        7.94465                 NaN            NaN   7.05730       0.742394        41.5135        40.2173     
  1013.25        500.000                 NaN            NaN            NaN   2.53451        7.93159                 NaN            NaN   7.05698       0.742800        41.5139        40.2202     
  1011.93        500.000                 NaN            NaN            NaN   2.54400        7.91868                 NaN            NaN   7.05668       0.743198        41.5143        40.2231     
  1010.60        500.000                 NaN            NaN            NaN   2.55340        7.90591                 NaN            NaN   7.05640       0.743589        41.5147        40.2260     
  1009.28        500.000                 NaN            NaN            NaN   2.56270        7.89329                 NaN            NaN   7.05612       0.743971        41.5150        40.2289     
  1007.95        500.000                 NaN            NaN            NaN   2.57193        7.88080                 NaN            NaN   7.05587       0.744346        41.5153        40.2318     
  1006.63        500.000                 NaN            NaN            NaN   2.58106        7.86845                 NaN            NaN   7.05562       0.744714        41.5155        40.2346     
  1005.30        500.000                 NaN            NaN            NaN   2.59010        7.85623                 NaN            NaN   7.05539       0.745074        41.5158        40.2374     
  1003.98        500.000                 NaN            NaN            NaN   2.59906        7.84414                 NaN            NaN   7.05517       0.745427        41.5160        40.2402     
  1002.65        500.000                 NaN            NaN            NaN   2.60793        7.83219                 NaN            NaN   7.05496       0.745773        41.5162        40.2430     
  1001.33        500.000                 NaN            NaN            NaN   2.61672        7.82037                 NaN            NaN   7.05476       0.746111        41.5163        40.2458     
  1000.00        500.000                 NaN            NaN            NaN   2.62542        7.80867                 NaN            NaN   7.05458       0.746443        41.5164        40.2485     
