|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.25/K22/K22_1.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1233.32        500.000        95.7692                 NaN            NaN   1.18911       0.897409E-001  0.501773        2.39869                 NaN  0.514913E-001            NaN
  1231.83        500.000        55.7230                 NaN            NaN   2.00901        10.8918        5.19404        25.6421                 NaN  0.540049                 NaN
  1230.34        500.000        96.4600                 NaN            NaN  0.582471       0.336610       0.408652        2.08822                 NaN  0.124041                 NaN
  1228.86        500.000        96.6269                 NaN            NaN  0.555542       0.320242       0.389024        1.99123                 NaN  0.117102                 NaN
  1227.37        500.000        96.7815                 NaN            NaN  0.304850       0.530977       0.370838        1.90122                 NaN  0.110568                 NaN
  1225.89        500.000        96.9225                 NaN            NaN  0.509904       0.289801       0.354235        1.81910                 NaN  0.104506                 NaN
  1224.40        500.000        97.0600                 NaN            NaN  0.485522       0.277265       0.337823        1.74046                 NaN  0.989377E-001            NaN
  1222.91        500.000        97.1804                 NaN            NaN  0.261922       0.470392       0.323511        1.67019                 NaN  0.936272E-001            NaN
  1221.43        500.000        97.2934                 NaN            NaN  0.452060       0.251210       0.310002        1.60468                 NaN  0.886887E-001            NaN
  1219.94        500.000        97.4015                 NaN            NaN  0.435696       0.239736       0.297053        1.54197                 NaN  0.840542E-001            NaN
  1218.46        500.000        97.5002                 NaN            NaN  0.422277       0.227633       0.285164        1.48505                 NaN  0.797218E-001            NaN
  1216.97        500.000        97.5953                 NaN            NaN  0.216560       0.408527       0.273713        1.43027                 NaN  0.756406E-001            NaN
  1215.48        500.000        97.6815                 NaN            NaN  0.396600       0.206444       0.263272        1.38037                 NaN  0.718260E-001            NaN
  1214.00        500.000        97.7674                 NaN            NaN  0.383152       0.197353       0.252805        1.33110                 NaN  0.681972E-001            NaN
  1212.51        500.000        97.8451                 NaN            NaN  0.187666       0.373009       0.243432        1.28604                 NaN  0.647668E-001            NaN
  1211.02        500.000        97.9187                 NaN            NaN  0.179311       0.362206       0.234371        1.24379                 NaN  0.616128E-001            NaN
  1209.54        500.000        97.9883                 NaN            NaN  0.352632       0.170552       0.225859        1.20402                 NaN  0.585982E-001            NaN
  1208.05        500.000        98.0539                 NaN            NaN  0.162633       0.343926       0.217821        1.16597                 NaN  0.557613E-001            NaN
  1206.57        500.000        98.1195                 NaN            NaN  0.333681       0.155585       0.209811        1.12836                 NaN  0.530444E-001            NaN
  1205.08        500.000        98.1780                 NaN            NaN  0.148020       0.326349       0.202618        1.09452                 NaN  0.504933E-001            NaN
  1203.59        500.000        98.2312                 NaN            NaN  0.320434       0.140224       0.196016        1.06406                 NaN  0.480888E-001            NaN
  1202.11        500.000        98.2941                 NaN            NaN  0.150236       0.290750       0.187411        1.03109                 NaN  0.464311E-001            NaN
  1200.62        500.000        98.3289                 NaN            NaN  0.327427       0.111536       0.184803        1.00427                 NaN  0.430498E-001            NaN
  1199.14        500.000        98.3874                 NaN            NaN  0.122280       0.297703       0.176738       0.974221                 NaN  0.416440E-001            NaN
  1197.65        500.000        98.4315                 NaN            NaN  0.115629       0.293417       0.171291       0.948510                 NaN  0.396838E-001            NaN
  1196.16        500.000        98.4761                 NaN            NaN  0.110475       0.286996       0.165777       0.922840                 NaN  0.378567E-001            NaN
  1194.68        500.000        98.5175                 NaN            NaN  0.104432       0.282508       0.160670       0.898785                 NaN  0.360728E-001            NaN
  1193.19        500.000        98.5596                 NaN            NaN  0.274602       0.100779       0.155453       0.875088                 NaN  0.345087E-001            NaN
  1191.71        500.000        98.5954                 NaN            NaN  0.270687       0.966192E-001  0.150910       0.853529                 NaN  0.328667E-001            NaN
  1190.22        500.000        98.6326                 NaN            NaN  0.266057       0.912562E-001  0.146358       0.832311                 NaN  0.313888E-001            NaN
  1188.73        500.000        96.3643                 NaN            NaN  0.184264       0.386581       0.308109        1.75701                 NaN  0.488996E-001  0.950848     
  1187.25        500.000        46.4403                 NaN            NaN   1.45422        4.52448        3.97216        22.2502                 NaN  0.403306        20.9552     
  1185.76        500.000                 NaN            NaN            NaN   1.00233        10.9543        7.49044        41.0098                 NaN  0.636047        38.9071     
  1184.28        500.000                 NaN            NaN            NaN   10.4748        1.47180        7.48789        41.0193                 NaN  0.639624        38.9066     
  1182.79        500.000                 NaN            NaN            NaN   1.27996        10.6775        7.49449        41.0049                 NaN  0.635472        38.9077     
  1181.30        500.000                 NaN            NaN            NaN   1.37864        10.5793        7.49662        41.0024                 NaN  0.635113        38.9080     
  1179.82        500.000                 NaN            NaN            NaN   1.39855        10.5606        7.49932        40.9989                 NaN  0.634437        38.9082     
  1178.33        500.000                 NaN            NaN            NaN   10.3519        1.59784        7.50241        41.0038                 NaN  0.637183        38.9068     
  1176.84        500.000                 NaN            NaN            NaN   1.67853        10.2806        7.50263        40.9951                 NaN  0.634266        38.9089     
  1175.36        500.000                 NaN            NaN            NaN   1.77680        10.1826        7.50460        40.9929                 NaN  0.634004        38.9092     
  1173.87        500.000                 NaN            NaN            NaN   1.83954        10.1202        7.50703        40.9901                 NaN  0.633658        38.9094     
  1172.39        500.000                 NaN            NaN            NaN   1.87935        10.0814        7.50914        40.9872                 NaN  0.633130        38.9097     
  1170.90        500.000                 NaN            NaN            NaN   2.00763        9.95278        7.51052        40.9858                 NaN  0.633187        38.9101     
  1169.41        500.000                 NaN            NaN            NaN   10.2006        1.75324        7.52095        40.9846                 NaN  0.633926        38.9066     
  1167.93        500.000                 NaN            NaN            NaN   2.15483        9.79969        7.51438        40.9877                 NaN  0.633801        38.9096     
  1166.44        500.000                 NaN            NaN            NaN   10.2395        1.72308        7.52896        40.9696                 NaN  0.630599        38.9083     
  1164.96        500.000                 NaN            NaN            NaN   2.07051        9.89670        7.52093        40.9697                 NaN  0.630290        38.9119     
  1163.47        500.000                 NaN            NaN            NaN   2.09018        9.87382        7.52202        40.9714                 NaN  0.631076        38.9115     
  1161.98        500.000                 NaN            NaN            NaN   2.33465        9.62902        7.52277        40.9705                 NaN  0.631163        38.9119     
  1160.50        500.000                 NaN            NaN            NaN   2.32657        9.63761        7.52536        40.9673                 NaN  0.630746        38.9124     
  1159.01        500.000                 NaN            NaN            NaN   9.61588        2.34889        7.52744        40.9648                 NaN  0.630383        38.9126     
  1157.53        500.000                 NaN            NaN            NaN   9.61063        2.35569        7.52940        40.9619                 NaN  0.629517        38.9129     
  1156.04        500.000                 NaN            NaN            NaN   9.55297        2.41360        7.53073        40.9601                 NaN  0.629311        38.9133     
  1154.55        500.000                 NaN            NaN            NaN   9.50348        2.46280        7.53248        40.9583                 NaN  0.629245        38.9137     
  1153.07        500.000                 NaN            NaN            NaN   9.42324        2.54353        7.53548        40.9545                 NaN  0.629133        38.9141     
  1151.58        500.000                 NaN            NaN            NaN   9.33852        2.62742        7.53719        40.9531                 NaN  0.629351        38.9145     
  1150.10        500.000                 NaN            NaN            NaN   9.35447        2.61358        7.53891        40.9496                 NaN  0.628561        38.9148     
  1148.61        500.000                 NaN            NaN            NaN   9.30588        2.66234        7.54154        40.9468                 NaN  0.628232        38.9152     
  1147.12        500.000                 NaN            NaN            NaN   9.29037        2.67849        7.54376        40.9440                 NaN  0.627830        38.9155     
  1145.64        500.000                 NaN            NaN   1.35648        5.24691        4.70072        7.43378        41.2467                 NaN  0.728659        39.2868     
  1144.15        500.000                 NaN            NaN   1.41307        4.71061        5.15383        7.43142        41.2563                 NaN  0.732291        39.3025     
  1142.66        500.000                 NaN            NaN   2.94725       0.712038        6.86463        7.30446        41.6016                 NaN  0.847354        39.7227     
  1141.18        500.000                 NaN            NaN   3.21796        7.17281                 NaN   7.28269        41.6618                 NaN  0.867465        39.7973     
  1139.69        500.000                 NaN            NaN   3.34180        6.99220                 NaN   7.28170        41.6729                 NaN  0.875386        39.8361     
  1138.21        500.000                 NaN            NaN   3.34178        6.99233                 NaN   7.28175        41.6727                 NaN  0.875366        39.8361     
  1136.72        500.000                 NaN            NaN   3.33069        7.00795                 NaN   7.28118        41.6731                 NaN  0.874816        39.8322     
  1135.23        500.000                 NaN            NaN   3.34283        6.99070                 NaN   7.28167        41.6730                 NaN  0.875458        39.8364     
  1133.75        500.000                 NaN            NaN   3.34326        6.99006                 NaN   7.28165        41.6730                 NaN  0.875489        39.8365     
  1132.26        500.000                 NaN            NaN   3.34366        6.98946                 NaN   7.28163        41.6731                 NaN  0.875520        39.8366     
  1130.78        500.000                 NaN            NaN   3.34412        6.98877                 NaN   7.28161        41.6732                 NaN  0.875556        39.8367     
  1129.29        500.000                 NaN            NaN   3.34464        6.98799                 NaN   7.28158        41.6733                 NaN  0.875597        39.8369     
  1127.80        500.000                 NaN            NaN   3.34525        6.98708                 NaN   7.28155        41.6734                 NaN  0.875644        39.8371     
  1126.32        500.000                 NaN            NaN   3.34617        6.98563                 NaN   7.28147        41.6737                 NaN  0.875729        39.8373     
  1124.83        500.000                 NaN            NaN   3.43949        6.84396                 NaN   7.27378        41.6959                 NaN  0.883604        39.8632     
  1123.35        500.000                 NaN            NaN   3.45092        6.82726                 NaN   7.27372        41.6968                 NaN  0.884476        39.8668     
  1121.86        500.000                 NaN            NaN   3.34736        6.98417                 NaN   7.28166        41.6733                 NaN  0.875729        39.8378     
  1120.37        500.000                 NaN            NaN   3.48887        6.77096                 NaN   7.27255        41.7018                 NaN  0.887176        39.8786     
  1118.89        500.000                 NaN            NaN   3.34736        6.98417                 NaN   7.28166        41.6733                 NaN  0.875729        39.8378     
  1117.40        500.000                 NaN            NaN   3.51767        6.72879                 NaN   7.27335        41.7025                 NaN  0.889796        39.8879     
  1115.92        500.000                 NaN            NaN   3.53447        6.70372                 NaN   7.27163        41.7066                 NaN  0.890469        39.8931     
  1114.43        500.000                 NaN            NaN   3.54867        6.68285                 NaN   7.27146        41.7079                 NaN  0.891468        39.8976     
  1112.94        500.000                 NaN            NaN   3.56268        6.66201                 NaN   7.27111        41.7097                 NaN  0.892496        39.9020     
  1111.46        500.000                 NaN            NaN   3.57615        6.64222                 NaN   7.27095        41.7109                 NaN  0.893442        39.9063     
  1109.97        500.000                 NaN            NaN   3.58831        6.62477                 NaN   7.27016        41.7123                 NaN  0.894478        39.9100     
  1108.48        500.000                 NaN            NaN   3.59123        6.62213                 NaN   7.27130        41.7109                 NaN  0.893842        39.9105     
  1107.00        500.000                 NaN            NaN   3.60173        6.60705                 NaN   7.27124        41.7118                 NaN  0.894427        39.9137     
  1105.51        500.000                 NaN            NaN   3.62213        6.57587                 NaN   7.27092        41.7138                 NaN  0.896326        39.9210     
  1104.03        500.000                 NaN            NaN   3.62569        6.57210                 NaN   7.27130        41.7132                 NaN  0.896074        39.9216     
  1102.54        500.000                 NaN            NaN   3.64352        6.54516                 NaN   7.27092        41.7151                 NaN  0.897603        39.9277     
  1101.05        500.000                 NaN            NaN   3.69156        6.46473                 NaN   7.26661        41.7320                 NaN  0.903583        39.9415     
  1099.57        500.000                 NaN            NaN   3.66360        6.51635                 NaN   7.27101        41.7162                 NaN  0.898780        39.9340     
  1098.08        500.000                 NaN            NaN   3.71615        6.42587                 NaN   7.26533        41.7377                 NaN  0.906011        39.9489     
  1096.60        500.000                 NaN            NaN   3.69522        6.47340                 NaN   7.27015        41.7178                 NaN  0.900755        39.9427     
  1095.11        500.000                 NaN            NaN   3.69241        6.47533                 NaN   7.27130        41.7173                 NaN  0.900420        39.9433     
  1093.62        500.000                 NaN            NaN   3.70172        6.46212                 NaN   7.27145        41.7175                 NaN  0.900940        39.9463     
  1092.14        500.000                 NaN            NaN   3.71090        6.44910                 NaN   7.27159        41.7177                 NaN  0.901453        39.9492     
  1090.65        500.000                 NaN            NaN   3.74461        6.37061                 NaN   7.26062        41.7565                 NaN  0.911503        39.9561     
  1089.17        500.000                 NaN            NaN   3.72524        6.42972                 NaN   7.27215        41.7172                 NaN  0.901964        39.9538     
  1087.68        500.000                 NaN            NaN   3.73762        6.41126                 NaN   7.27210        41.7181                 NaN  0.902933        39.9579     
  1086.19        500.000                 NaN            NaN   3.74625        6.39909                 NaN   7.27231        41.7182                 NaN  0.903395        39.9607     
  1084.71        500.000                 NaN            NaN   3.77744        6.32883                 NaN   7.26229        41.7519                 NaN  0.912155        39.9674     
  1083.22        500.000                 NaN            NaN   3.74461        6.37061                 NaN   7.26062        41.7565                 NaN  0.911503        39.9561     
  1081.73        500.000                 NaN            NaN   3.74461        6.37061                 NaN   7.26062        41.7565                 NaN  0.911503        39.9561     
  1080.25        500.000                 NaN            NaN   3.78905        6.30864                 NaN   7.26091        41.7570                 NaN  0.913805        39.9706     
  1078.76        500.000                 NaN            NaN   3.79174        6.30557                 NaN   7.26132        41.7559                 NaN  0.913767        39.9717     
  1077.28        500.000                 NaN            NaN   3.79073        6.33780                 NaN   7.27422        41.7161                 NaN  0.905447        39.9757     
  1075.79        500.000                 NaN            NaN   3.80079        6.32234                 NaN   7.27471        41.7167                 NaN  0.906407        39.9791     
  1074.30        500.000                 NaN            NaN   3.80125        6.29474                 NaN   7.26281        41.7522                 NaN  0.913623        39.9754     
  1072.82        500.000                 NaN            NaN   3.81468        6.30421                 NaN   7.27522        41.7151                 NaN  0.906768        39.9840     
  1071.33        500.000                 NaN            NaN   3.82457        6.28998                 NaN   7.27566        41.7146                 NaN  0.907458        39.9877     
  1069.85        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1068.36        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1066.87        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1065.39        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1063.90        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1062.42        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1060.93        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1059.44        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1057.96        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1056.47        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1054.99        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1053.50        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1052.01        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1050.53        500.000                 NaN            NaN   3.81609        6.26779                 NaN   7.26155        41.7585                 NaN  0.916134        39.9799     
  1049.04        500.000                 NaN            NaN   3.93118        6.14156                 NaN   7.28235        41.7051                 NaN  0.913226        40.0266     
  1047.55        500.000                 NaN            NaN   3.93692        6.13395                 NaN   7.28293        41.7040                 NaN  0.913450        40.0287     
  1046.07        500.000                 NaN            NaN   3.93655        6.13722                 NaN   7.28363        41.7017                 NaN  0.912657        40.0282     
  1044.58        500.000                 NaN            NaN   3.94859        6.11776                 NaN   7.28417        41.7021                 NaN  0.914140        40.0332     
  1043.10        500.000                 NaN            NaN   3.94997        6.11855                 NaN   7.28439        41.7008                 NaN  0.913361        40.0330     
  1041.61        500.000                 NaN            NaN   3.95920        6.10464                 NaN   7.28534        41.6992                 NaN  0.914272        40.0373     
  1040.12        500.000                 NaN            NaN   3.99061        6.05494                 NaN   7.28670        41.7008                 NaN  0.917812        40.0491     
  1038.64        500.000                 NaN            NaN   3.96791        6.09437                 NaN   7.28648        41.6968                 NaN  0.914222        40.0402     
  1037.15        500.000                 NaN            NaN   4.00136        6.04375                 NaN   7.29178        41.6918                 NaN  0.916586        40.0547     
  1035.67        500.000                 NaN            NaN   3.97737        6.08273                 NaN   7.28786        41.6937                 NaN  0.914365        40.0440     
  1034.18        500.000                 NaN            NaN   4.01057        6.02664                 NaN   7.28873        41.6982                 NaN  0.919165        40.0567     
  1032.69        500.000                 NaN            NaN   3.98762        6.07208                 NaN   7.29088        41.6894                 NaN  0.912643        40.0474     
  1031.21        500.000                 NaN            NaN   3.99244        6.06328                 NaN   7.28940        41.6908                 NaN  0.914770        40.0493     
  1029.72        500.000                 NaN            NaN   3.99944        6.05358                 NaN   7.28979        41.6902                 NaN  0.915119        40.0519     
  1028.24        500.000                 NaN            NaN   4.02442        6.00709                 NaN   7.29016        41.6961                 NaN  0.920078        40.0622     
  1026.75        500.000                 NaN            NaN   4.02735        6.00298                 NaN   7.29049        41.6956                 NaN  0.920265        40.0633     
  1025.26        500.000                 NaN            NaN   4.01818        6.02661                 NaN   7.29267        41.6852                 NaN  0.916676        40.0606     
  1023.78        500.000                 NaN            NaN   4.02411        6.01745                 NaN   7.29309        41.6851                 NaN  0.917302        40.0629     
  1022.29        500.000                 NaN            NaN   4.02841        6.01195                 NaN   7.29374        41.6838                 NaN  0.917433        40.0647     
  1020.81        500.000                 NaN            NaN   4.03754        5.98888                 NaN   7.29173        41.6936                 NaN  0.920873        40.0674     
  1019.32        500.000                 NaN            NaN   4.03689        6.00121                 NaN   7.29507        41.6810                 NaN  0.917670        40.0682     
  1017.83        500.000                 NaN            NaN   4.04191        5.98339                 NaN   7.29246        41.6920                 NaN  0.920988        40.0692     
  1016.35        500.000                 NaN            NaN   4.04527        5.99072                 NaN   7.29647        41.6780                 NaN  0.917873        40.0717     
  1014.86        500.000                 NaN            NaN   4.04946        5.98554                 NaN   7.29719        41.6764                 NaN  0.917962        40.0735     
  1013.37        500.000                 NaN            NaN   4.05365        5.98037                 NaN   7.29794        41.6747                 NaN  0.918044        40.0752     
  1011.89        500.000                 NaN            NaN   4.05787        5.97522                 NaN   7.29871        41.6730                 NaN  0.918118        40.0770     
  1010.40        500.000                 NaN            NaN   4.05254        5.97017                 NaN   7.29440        41.6879                 NaN  0.921241        40.0738     
  1008.92        500.000                 NaN            NaN   4.06642        5.96486                 NaN   7.30033        41.6694                 NaN  0.918244        40.0807     
  1007.43        500.000                 NaN            NaN   4.07079        5.95963                 NaN   7.30118        41.6675                 NaN  0.918295        40.0826     
  1005.94        500.000                 NaN            NaN   4.07523        5.95434                 NaN   7.30207        41.6655                 NaN  0.918339        40.0845     
  1004.46        500.000                 NaN            NaN   4.07977        5.94896                 NaN   7.30300        41.6634                 NaN  0.918375        40.0865     
  1002.97        500.000                 NaN            NaN   4.06284        5.95745                 NaN   7.29640        41.6836                 NaN  0.921473        40.0783     
  1001.49        500.000                 NaN            NaN   4.09098        5.93659                 NaN   7.30555        41.6572                 NaN  0.918219        40.0915     
  1000.00        500.000                 NaN            NaN   4.09530        5.93128                 NaN   7.30642        41.6553                 NaN  0.918315        40.0934     
