|6.6.6
Archiving\03_Data\DeqfracLP/QFM_m1.25/K22/K22_3.tab                   
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          12
T(K)           P(bar)         melt(TH)       Opx(TH)        O(HP)          Cpx(TH)        Cpx(TH)        an             San(TH)        Sp(TH)         ilm            q             
  1548.37        500.000        99.3588       0.634530       0.666967E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1546.88        500.000        99.3652       0.627856       0.693108E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1545.40        500.000        99.3705       0.623987       0.546448E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1543.91        500.000        99.3748       0.620047       0.517322E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1542.42        500.000        99.3796       0.616676       0.376256E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1540.94        500.000        99.3849       0.612640       0.248756E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1539.45        500.000        99.3701       0.628634       0.128872E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1537.96        500.000        99.4123       0.584605       0.307100E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1536.48        500.000        99.4039       0.536614       0.595189E-001            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1534.99        500.000        99.4029       0.597055                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1533.51        500.000        99.3033       0.592299       0.104398                 NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1532.02        500.000        99.5443       0.455729                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1530.53        500.000        99.4185       0.581543                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1529.05        500.000        99.4210       0.578981                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1527.56        500.000        99.4284       0.567838       0.372985E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1526.08        500.000        99.4325       0.567509                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1524.59        500.000        99.4346       0.565430                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1523.10        500.000        99.4395       0.560537       0.128358E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1521.62        500.000        99.4199       0.570569       0.957264E-002            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1520.13        500.000        99.4714       0.528616                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1518.65        500.000        99.4511       0.548860                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1517.16        500.000        99.4551       0.544894                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1515.67        500.000        99.4568       0.543189                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1514.19        500.000        99.4646       0.535413                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1512.70        500.000        99.4663       0.533665                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1511.22        500.000        99.4700       0.529965                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1509.73        500.000        99.4730       0.527039                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1508.24        500.000        99.4767       0.523290                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1506.76        500.000        99.4809       0.519119                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1505.27        500.000        99.4845       0.515469                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1503.78        500.000        99.4876       0.512418                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1502.30        500.000        99.4912       0.508806                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1500.81        500.000        99.4931       0.506891                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1499.33        500.000        99.4992       0.500771                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1497.84        500.000        99.5000       0.500026                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1496.35        500.000        99.5039       0.496136                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1494.87        500.000        99.5045       0.495538                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1493.38        500.000        99.5093       0.490746                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1491.90        500.000        99.5125       0.487519                 NaN            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1490.41        500.000        99.5162       0.483758       0.307374E-005            NaN            NaN            NaN            NaN            NaN            NaN            NaN
  1488.92        500.000        99.5131       0.469583                 NaN  0.173025E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1487.44        500.000        99.3846       0.552807E-001            NaN  0.560118                 NaN            NaN            NaN            NaN            NaN            NaN
  1485.95        500.000        99.3765                 NaN            NaN  0.623452                 NaN            NaN            NaN            NaN            NaN            NaN
  1484.47        500.000        99.5143                 NaN            NaN  0.485694                 NaN            NaN            NaN            NaN            NaN            NaN
  1482.98        500.000        99.2330                 NaN            NaN  0.766998                 NaN            NaN            NaN            NaN            NaN            NaN
  1481.49        500.000        99.3722                 NaN            NaN  0.627841                 NaN            NaN            NaN            NaN            NaN            NaN
  1480.01        500.000        99.6036       0.351227                 NaN  0.451254E-001            NaN            NaN            NaN            NaN            NaN            NaN
  1478.52        500.000        98.7658                 NaN            NaN  0.528585       0.705633                 NaN            NaN            NaN            NaN            NaN
  1477.03        500.000        98.9636                 NaN            NaN  0.594907       0.441453                 NaN            NaN            NaN            NaN            NaN
  1475.55        500.000        98.9754                 NaN            NaN  0.435847       0.588749                 NaN            NaN            NaN            NaN            NaN
  1474.06        500.000        98.9877                 NaN            NaN  0.429938       0.582370                 NaN            NaN            NaN            NaN            NaN
  1472.58        500.000        98.9991                 NaN            NaN  0.424754       0.576191                 NaN            NaN            NaN            NaN            NaN
  1471.09        500.000        99.0086                 NaN            NaN  0.571133       0.420305                 NaN            NaN            NaN            NaN            NaN
  1469.60        500.000        99.0225                 NaN            NaN  0.413730       0.563753                 NaN            NaN            NaN            NaN            NaN
  1468.12        500.000        98.6769                 NaN            NaN  0.765624       0.557471                 NaN            NaN            NaN            NaN            NaN
  1466.63        500.000        99.4191                 NaN            NaN  0.334843       0.246093                 NaN            NaN            NaN            NaN            NaN
  1465.15        500.000        99.0298                 NaN            NaN  0.562137       0.408056                 NaN            NaN            NaN            NaN            NaN
  1463.66        500.000        99.0661                 NaN            NaN  0.392555       0.541373                 NaN            NaN            NaN            NaN            NaN
  1462.17        500.000        98.8212                 NaN            NaN  0.493952       0.684830                 NaN            NaN            NaN            NaN            NaN
  1460.69        500.000        99.3382                 NaN            NaN  0.277978       0.383783                 NaN            NaN            NaN            NaN            NaN
  1459.20        500.000        99.0925                 NaN            NaN  0.379655       0.527811                 NaN            NaN            NaN            NaN            NaN
  1457.72        500.000        99.1039                 NaN            NaN  0.374447       0.521618                 NaN            NaN            NaN            NaN            NaN
  1456.23        500.000        99.1095                 NaN            NaN  0.519576       0.370961                 NaN            NaN            NaN            NaN            NaN
  1454.74        500.000        99.1250                 NaN            NaN  0.364615       0.510346                 NaN            NaN            NaN            NaN            NaN
  1453.26        500.000        99.1309                 NaN            NaN  0.508013       0.361053                 NaN            NaN            NaN            NaN            NaN
  1451.77        500.000        99.1306                 NaN            NaN  0.508750       0.360615                 NaN            NaN            NaN            NaN            NaN
  1450.29        500.000        99.1577                 NaN            NaN  0.494210       0.348109                 NaN            NaN            NaN            NaN            NaN
  1448.80        500.000        99.1577                 NaN            NaN  0.493898       0.348435                 NaN            NaN            NaN            NaN            NaN
  1447.31        500.000        99.1658                 NaN            NaN  0.489069       0.345125                 NaN            NaN            NaN            NaN            NaN
  1445.83        500.000        99.1744                 NaN            NaN  0.485239       0.340345                 NaN            NaN            NaN            NaN            NaN
  1444.34        500.000        99.1821                 NaN            NaN  0.480967       0.336916                 NaN            NaN            NaN            NaN            NaN
  1442.85        500.000        99.1904                 NaN            NaN  0.332858       0.476751                 NaN            NaN            NaN            NaN            NaN
  1441.37        500.000        99.1968                 NaN            NaN  0.473694       0.329519                 NaN            NaN            NaN            NaN            NaN
  1439.88        500.000        99.2085                 NaN            NaN  0.466872       0.324584                 NaN            NaN            NaN            NaN            NaN
  1438.40        500.000        99.2139                 NaN            NaN  0.464576       0.321489                 NaN            NaN            NaN            NaN            NaN
  1436.91        500.000        99.1774                 NaN            NaN  0.335867       0.466611       0.201111E-001            NaN            NaN            NaN            NaN
  1435.42        500.000        97.5448                 NaN            NaN  0.677137        1.00251       0.775501                 NaN            NaN            NaN            NaN
  1433.94        500.000        97.6060                 NaN            NaN  0.976929       0.660266       0.756820                 NaN            NaN            NaN            NaN
  1432.45        500.000        97.6637                 NaN            NaN  0.952935       0.644531       0.738853                 NaN            NaN            NaN            NaN
  1430.97        500.000        97.7224                 NaN            NaN  0.627953       0.928695       0.720932                 NaN            NaN            NaN            NaN
  1429.48        500.000        97.7750                 NaN            NaN  0.906759       0.613404       0.704824                 NaN            NaN            NaN            NaN
  1427.99        500.000        97.8265                 NaN            NaN  0.599448       0.885154       0.688875                 NaN            NaN            NaN            NaN
  1426.51        500.000        97.8755                 NaN            NaN  0.864486       0.586372       0.673608                 NaN            NaN            NaN            NaN
  1425.02        500.000        97.9200                 NaN            NaN  0.573453       0.846399       0.660115                 NaN            NaN            NaN            NaN
  1423.54        500.000        97.9734                 NaN            NaN  0.558657       0.824788       0.643124                 NaN            NaN            NaN            NaN
  1422.05        500.000        98.0144                 NaN            NaN  0.547158       0.807777       0.630712                 NaN            NaN            NaN            NaN
  1420.56        500.000        98.0564                 NaN            NaN  0.535678       0.790329       0.617608                 NaN            NaN            NaN            NaN
  1419.08        500.000        98.0947                 NaN            NaN  0.774714       0.524558       0.606067                 NaN            NaN            NaN            NaN
  1417.59        500.000        98.1449                 NaN            NaN  0.510962       0.754282       0.589814                 NaN            NaN            NaN            NaN
  1416.11        500.000        98.1759                 NaN            NaN  0.502460       0.741231       0.580413                 NaN            NaN            NaN            NaN
  1414.62        500.000        98.2142                 NaN            NaN  0.491119       0.726207       0.568436                 NaN            NaN            NaN            NaN
  1413.13        500.000        98.2501                 NaN            NaN  0.711456       0.481274       0.557188                 NaN            NaN            NaN            NaN
  1411.65        500.000        98.2833                 NaN            NaN  0.471710       0.698080       0.546912                 NaN            NaN            NaN            NaN
  1410.16        500.000        98.3158                 NaN            NaN  0.463292       0.684390       0.536542                 NaN            NaN            NaN            NaN
  1408.67        500.000        98.3544                 NaN            NaN  0.669994       0.451164       0.524412                 NaN            NaN            NaN            NaN
  1407.19        500.000        98.3812                 NaN            NaN  0.444024       0.658698       0.516063                 NaN            NaN            NaN            NaN
  1405.70        500.000        98.4103                 NaN            NaN  0.647518       0.435017       0.507189                 NaN            NaN            NaN            NaN
  1404.22        500.000        98.4451                 NaN            NaN  0.425675       0.633257       0.495974                 NaN            NaN            NaN            NaN
  1402.73        500.000        98.4696                 NaN            NaN  0.623102       0.418857       0.488478                 NaN            NaN            NaN            NaN
  1401.24        500.000        98.4985                 NaN            NaN  0.410451       0.611866       0.479154                 NaN            NaN            NaN            NaN
  1399.76        500.000        98.5254                 NaN            NaN  0.402665       0.601221       0.470746                 NaN            NaN            NaN            NaN
  1398.27        500.000        98.5513                 NaN            NaN  0.590924       0.395368       0.462458                 NaN            NaN            NaN            NaN
  1396.79        500.000        98.5763                 NaN            NaN  0.387996       0.581125       0.454587                 NaN            NaN            NaN            NaN
  1395.30        500.000        98.5973                 NaN            NaN  0.381924       0.572566       0.448246                 NaN            NaN            NaN            NaN
  1393.81        500.000        98.6275                 NaN            NaN  0.561066       0.373298       0.438090                 NaN            NaN            NaN            NaN
  1392.33        500.000        98.6477                 NaN            NaN  0.367385       0.553140       0.431793                 NaN            NaN            NaN            NaN
  1390.84        500.000        98.6705                 NaN            NaN  0.543984       0.360954       0.424529                 NaN            NaN            NaN            NaN
  1389.36        500.000        98.6928                 NaN            NaN  0.535258       0.354513       0.417462                 NaN            NaN            NaN            NaN
  1387.87        500.000        98.7132                 NaN            NaN  0.527306       0.348489       0.411025                 NaN            NaN            NaN            NaN
  1386.38        500.000        98.7340                 NaN            NaN  0.342509       0.519231       0.404245                 NaN            NaN            NaN            NaN
  1384.90        500.000        98.7543                 NaN            NaN  0.336707       0.511260       0.397724                 NaN            NaN            NaN            NaN
  1383.41        500.000        98.7744                 NaN            NaN  0.331068       0.503182       0.391303                 NaN            NaN            NaN            NaN
  1381.93        500.000        98.7938                 NaN            NaN  0.495805       0.325267       0.385117                 NaN            NaN            NaN            NaN
  1380.44        500.000        98.8125                 NaN            NaN  0.319454       0.488831       0.379225                 NaN            NaN            NaN            NaN
  1378.95        500.000        98.8301                 NaN            NaN  0.482078       0.314260       0.373567                 NaN            NaN            NaN            NaN
  1377.47        500.000        98.8489                 NaN            NaN  0.308628       0.475037       0.367456                 NaN            NaN            NaN            NaN
  1375.98        500.000        98.8642                 NaN            NaN  0.469123       0.304123       0.362600                 NaN            NaN            NaN            NaN
  1374.49        500.000        98.8828                 NaN            NaN  0.461948       0.298823       0.356453                 NaN            NaN            NaN            NaN
  1373.01        500.000        98.8981                 NaN            NaN  0.293925       0.456345       0.351644                 NaN            NaN            NaN            NaN
  1371.52        500.000        98.9152                 NaN            NaN  0.288921       0.449755       0.346169                 NaN            NaN            NaN            NaN
  1370.04        500.000        98.9302                 NaN            NaN  0.443836       0.284737       0.341201                 NaN            NaN            NaN            NaN
  1368.55        500.000        98.9460                 NaN            NaN  0.280079       0.437846       0.336082                 NaN            NaN            NaN            NaN
  1367.06        500.000        98.9608                 NaN            NaN  0.432266       0.275658       0.331292                 NaN            NaN            NaN            NaN
  1365.58        500.000        98.9759                 NaN            NaN  0.426608       0.271044       0.326462                 NaN            NaN            NaN            NaN
  1364.09        500.000        98.9897                 NaN            NaN  0.267058       0.421349       0.321905                 NaN            NaN            NaN            NaN
  1362.61        500.000        99.0034                 NaN            NaN  0.262679       0.416153       0.317734                 NaN            NaN            NaN            NaN
  1361.12        500.000        99.0169                 NaN            NaN  0.411216       0.258813       0.313082                 NaN            NaN            NaN            NaN
  1359.63        500.000        99.0306                 NaN            NaN  0.405797       0.255046       0.308530                 NaN            NaN            NaN            NaN
  1358.15        500.000        99.0434                 NaN            NaN  0.401523       0.250632       0.304488                 NaN            NaN            NaN            NaN
  1356.66        500.000        99.0561                 NaN            NaN  0.396659       0.246909       0.300302                 NaN            NaN            NaN            NaN
  1355.18        500.000        99.0676                 NaN            NaN  0.392344       0.243531       0.296552                 NaN            NaN            NaN            NaN
  1353.69        500.000        99.0805                 NaN  0.198430E-005  0.387819       0.239400       0.292297                 NaN            NaN            NaN            NaN
  1352.20        500.000        99.0908                 NaN            NaN  0.236368       0.383783       0.289036                 NaN            NaN            NaN            NaN
  1350.72        500.000        99.1048                 NaN            NaN  0.231820       0.379018       0.284351                 NaN            NaN            NaN            NaN
  1349.23        500.000        99.1160                 NaN            NaN  0.228727       0.374575       0.280740                 NaN            NaN            NaN            NaN
  1347.75        500.000        99.1261                 NaN            NaN  0.225528       0.370891       0.277443                 NaN            NaN            NaN            NaN
  1346.26        500.000        99.1372                 NaN            NaN  0.222187       0.366839       0.273750                 NaN            NaN            NaN            NaN
  1344.77        500.000        99.1473                 NaN            NaN  0.218892       0.363326       0.270471                 NaN            NaN            NaN            NaN
  1343.29        500.000        99.1584                 NaN            NaN  0.215828       0.358928       0.266831                 NaN            NaN            NaN            NaN
  1341.80        500.000        99.1682                 NaN            NaN  0.355547       0.212692       0.263567                 NaN            NaN            NaN            NaN
  1340.31        500.000        99.1782                 NaN  0.484986E-005  0.209621       0.351976       0.260246                 NaN            NaN            NaN            NaN
  1338.83        500.000        99.1884                 NaN            NaN  0.348238       0.206312       0.257017                 NaN            NaN            NaN            NaN
  1337.34        500.000        99.1980                 NaN            NaN  0.344784       0.203436       0.253809                 NaN            NaN            NaN            NaN
  1335.86        500.000        99.2178                 NaN  0.533636E-001  0.223502       0.248766       0.256549                 NaN            NaN            NaN            NaN
  1334.37        500.000        99.2367                 NaN  0.104587       0.156196       0.243228       0.259251                 NaN            NaN            NaN            NaN
  1332.88        500.000        99.2464                 NaN  0.102897       0.155147       0.239898       0.255702                 NaN            NaN            NaN            NaN
  1331.40        500.000        99.2559                 NaN  0.102945       0.237400       0.151183       0.252584                 NaN            NaN            NaN            NaN
  1329.91        500.000        99.2659                 NaN  0.102565       0.147543       0.234811       0.249211                 NaN            NaN            NaN            NaN
  1328.43        500.000        99.2749                 NaN  0.101667       0.232017       0.145362       0.246009                 NaN            NaN            NaN            NaN
  1326.94        500.000        99.2841                 NaN  0.101104       0.229513       0.142421       0.242875                 NaN            NaN            NaN            NaN
  1325.45        500.000        99.2923                 NaN  0.100689       0.227020       0.139855       0.240107                 NaN            NaN            NaN            NaN
  1323.97        500.000        99.3019                 NaN  0.996308E-001  0.137379       0.224445       0.236680                 NaN            NaN            NaN            NaN
  1322.48        500.000        99.3095                 NaN  0.997993E-001  0.134049       0.222357       0.234278                 NaN            NaN            NaN            NaN
  1321.00        500.000        99.3196                 NaN  0.972892E-001  0.134042       0.218826       0.230233                 NaN            NaN            NaN            NaN
  1319.51        500.000        99.3268                 NaN  0.983047E-001  0.217688       0.129005       0.228175                 NaN            NaN            NaN            NaN
  1318.02        500.000        99.3358                 NaN  0.960317E-001  0.129436       0.214000       0.224756                 NaN            NaN            NaN            NaN
  1316.54        500.000        99.3432                 NaN  0.953161E-001  0.211770       0.127536       0.222192                 NaN            NaN            NaN            NaN
  1315.05        500.000        99.3495                 NaN  0.949664E-001  0.209631       0.125748       0.220128                 NaN            NaN            NaN            NaN
  1313.57        500.000        99.3595                 NaN  0.932685E-001  0.207348       0.123646       0.216212                 NaN            NaN            NaN            NaN
  1312.08        500.000        99.3657                 NaN  0.924131E-001  0.204744       0.123068       0.214123                 NaN            NaN            NaN            NaN
  1310.59        500.000        99.3736                 NaN  0.916909E-001  0.121169       0.202089       0.211437                 NaN            NaN            NaN            NaN
  1309.11        500.000        99.3808                 NaN  0.910395E-001  0.200434       0.118772       0.208928                 NaN            NaN            NaN            NaN
  1307.62        500.000        99.3877                 NaN  0.885657E-001  0.197160       0.120498       0.206108                 NaN            NaN            NaN            NaN
  1306.13        500.000        99.0806                 NaN  0.142972       0.159402       0.297627       0.319385                 NaN            NaN            NaN            NaN
  1304.65        500.000        99.6922                 NaN  0.181883E-001  0.954884E-001  0.104344       0.897299E-001            NaN            NaN            NaN            NaN
  1303.16        500.000        99.4086                 NaN  0.856821E-001  0.116576       0.190477       0.198704                 NaN            NaN            NaN            NaN
  1301.68        500.000        99.4147                 NaN  0.847300E-001  0.115558       0.188427       0.196559                 NaN            NaN            NaN            NaN
  1300.19        500.000        99.4217                 NaN  0.827428E-001  0.116180       0.185578       0.193757                 NaN            NaN            NaN            NaN
  1298.70        500.000        99.4275                 NaN  0.816469E-001  0.183492       0.115628       0.191717                 NaN            NaN            NaN            NaN
  1297.22        500.000        99.4342                 NaN  0.804267E-001  0.180969       0.115075       0.189292                 NaN            NaN            NaN            NaN
  1295.73        500.000        99.4401                 NaN  0.787705E-001  0.115559       0.178420       0.187132                 NaN            NaN            NaN            NaN
  1294.25        500.000        99.4461                 NaN  0.777694E-001  0.176573       0.114694       0.184871                 NaN            NaN            NaN            NaN
  1292.76        500.000        99.4534                 NaN  0.831303E-001  0.102261       0.177596       0.183649                 NaN            NaN            NaN            NaN
  1291.27        500.000        99.4582                 NaN  0.686577E-001  0.168510       0.125394       0.179260                 NaN            NaN            NaN            NaN
  1289.79        500.000        99.4636                 NaN  0.737155E-001  0.169575       0.114597       0.178491                 NaN            NaN            NaN            NaN
  1288.30        500.000        99.4685                 NaN  0.717660E-001  0.167185       0.115993       0.176519                 NaN            NaN            NaN            NaN
  1286.82        500.000        99.4748                 NaN  0.700982E-001  0.116078       0.164967       0.174086                 NaN            NaN            NaN            NaN
  1285.33        500.000        99.4795                 NaN  0.687047E-001  0.162587       0.116770       0.172396                 NaN            NaN            NaN            NaN
  1283.84        500.000        99.4851                 NaN  0.675398E-001  0.160702       0.116367       0.170333                 NaN            NaN            NaN            NaN
  1282.36        500.000        99.4898                 NaN  0.658068E-001  0.117752       0.158058       0.168570                 NaN            NaN            NaN            NaN
  1280.87        500.000        99.4951                 NaN  0.640184E-001  0.155849       0.118554       0.166459                 NaN            NaN            NaN            NaN
  1279.38        500.000        99.4998                 NaN  0.623939E-001  0.119488       0.153663       0.164689                 NaN            NaN            NaN            NaN
  1277.90        500.000        99.5048                 NaN  0.609610E-001  0.151451       0.119942       0.162823                 NaN            NaN            NaN            NaN
  1276.41        500.000        99.5097                 NaN  0.595304E-001  0.120484       0.149289       0.161008                 NaN            NaN            NaN            NaN
  1274.93        500.000        99.5143                 NaN  0.587424E-001  0.147134       0.120313       0.159474                 NaN            NaN            NaN            NaN
  1273.44        500.000        99.5105                 NaN  0.893972E-001  0.630718E-001  0.172008       0.165040                 NaN            NaN            NaN            NaN
  1271.95        500.000        99.5200                 NaN  0.784502E-001  0.794613E-001  0.161641       0.160405                 NaN            NaN            NaN            NaN
  1270.47        500.000        99.5292                 NaN  0.653129E-001  0.149171       0.100760       0.155515                 NaN            NaN            NaN            NaN
  1268.98        500.000        99.5360                 NaN  0.565573E-001  0.140940       0.114386       0.152070                 NaN            NaN            NaN            NaN
  1267.50        500.000        78.0803                 NaN   1.93708        2.85977                 NaN   2.72323        14.3996                 NaN            NaN            NaN
  1266.01        500.000        82.1341                 NaN   1.48985        2.30809                 NaN   2.14413        11.9238                 NaN            NaN            NaN
  1264.52        500.000        96.2857                 NaN  0.104378       0.344789       0.404588       0.428279        2.43225                 NaN            NaN            NaN
  1263.04        500.000        96.2094                 NaN  0.193888E-001  0.243622       0.640440       0.438176        2.44895                 NaN            NaN            NaN
  1261.55        500.000        96.4245                 NaN  0.111807E-001  0.214138       0.628444       0.414131        2.30762                 NaN            NaN            NaN
  1260.07        500.000        96.6855                 NaN  0.375441E-002  0.181691       0.608399       0.385102        2.13553                 NaN            NaN            NaN
  1258.58        500.000        97.0198                 NaN  0.568011E-003  0.566365       0.149874       0.348210        1.91516                 NaN            NaN            NaN
  1257.09        500.000        97.3807                 NaN            NaN  0.513792       0.119837       0.308454        1.67718                 NaN            NaN            NaN
  1255.61        500.000        97.7316                 NaN            NaN  0.459497       0.924694E-001  0.269412        1.44701                 NaN            NaN            NaN
  1254.12        500.000        98.0358                 NaN            NaN  0.413421       0.679312E-001  0.235413        1.24739                 NaN            NaN            NaN
  1252.64        500.000        98.3161                 NaN            NaN  0.368578       0.470135E-001  0.203702        1.06464                 NaN            NaN            NaN
  1251.15        500.000        99.0434                 NaN            NaN  0.173129                 NaN  0.113577       0.646320       0.236043E-001            NaN            NaN
  1249.66        500.000        97.2597                 NaN            NaN  0.689170                 NaN  0.331339        1.68965                 NaN  0.301169E-001            NaN
  1248.18        500.000        98.5032                 NaN            NaN  0.284100       0.550252E-001  0.180778       0.950856                 NaN  0.260076E-001            NaN
  1246.69        500.000        98.7573                 NaN            NaN  0.222975       0.611765E-001  0.149886       0.786937                 NaN  0.217750E-001            NaN
  1245.20        500.000        98.9651                 NaN            NaN  0.192135       0.460499E-001  0.125583       0.653213                 NaN  0.179377E-001            NaN
  1243.72        500.000        99.1280                 NaN  0.185786E-001  0.937049E-001  0.826990E-001  0.106483       0.554553                 NaN  0.160208E-001            NaN
  1242.23        500.000        99.2573                 NaN  0.144391E-001  0.659943E-001  0.868077E-001  0.910591E-001  0.470944                 NaN  0.134953E-001            NaN
  1240.75        500.000        99.3598                 NaN  0.125597E-001  0.564565E-001  0.757259E-001  0.787948E-001  0.405062                 NaN  0.115603E-001            NaN
  1239.26        500.000        99.4412                 NaN  0.102748E-001  0.455618E-001  0.710344E-001  0.689613E-001  0.353003                 NaN  0.100062E-001            NaN
  1237.77        500.000        99.5091                 NaN  0.985063E-002  0.431005E-001  0.586539E-001  0.607349E-001  0.309782                 NaN  0.877264E-002            NaN
